osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,maxspeed
12671030,West Louisiana Avenue,unclassified,False,False,144.49599999999998,"LINESTRING (-92.6409303 32.5276565, -92.640853 32.5276531, -92.6407478 32.5276484, -92.640582 32.5276407, -92.640351 32.52763, -92.6399143 32.5276097, -92.6395267 32.5275946, -92.6393913 32.5275868)",,,,
12676060,South Monroe Street,unclassified,False,False,85.99700000000001,"LINESTRING (-92.6409303 32.5276565, -92.6409068 32.5277279, -92.6408673 32.5278475, -92.6408292 32.5280051, -92.6407875 32.5282544, -92.6407705 32.5284163)",,,,
12676060,South Monroe Street,unclassified,False,True,94.141,"LINESTRING (-92.6409303 32.5276565, -92.6409419 32.5275895, -92.6410145 32.5268691, -92.6410189 32.5268133)",,,,
51948399,South Trenton Street,trunk,True,False,77.937,"LINESTRING (-92.6393991 32.5274175, -92.6394412 32.5267175)",2,US 80;US 167;LA 146,,
142413943,West Louisiana Avenue,residential,False,False,114.584,"LINESTRING (-92.6393991 32.5274175, -92.6381791 32.5273557)",,,,
142413940,East Louisiana Avenue,residential,False,True,113.278,"LINESTRING (-92.6381791 32.5273557, -92.6369731 32.5272933)",,,,
142413943,West Louisiana Avenue,residential,False,True,114.584,"LINESTRING (-92.6381791 32.5273557, -92.6393991 32.5274175)",,,,
51948400,South Vienna Street,trunk,True,False,81.444,"LINESTRING (-92.6381791 32.5273557, -92.6381312 32.5279975, -92.6381246 32.5280867)",2,US 80;US 167;LA 146,,
12674918,East Mississippi Avenue,residential,False,True,147.928,"LINESTRING (-92.6337102 32.5292773, -92.6352819 32.529395)",,,,
12673830,East Railroad Avenue,residential,False,False,114.334,"LINESTRING (-92.6381246 32.5280867, -92.6369069 32.5280303)",,,,
12676046,West Railroad Avenue,residential,False,True,114.58,"LINESTRING (-92.6381246 32.5280867, -92.639345 32.5281421)",,,,
"[51948400, 12676462]","['North Vienna Street', 'South Vienna Street']",trunk,True,False,98.946,"LINESTRING (-92.6381246 32.5280867, -92.6380969 32.5285304, -92.6380755 32.5287857, -92.6380612 32.5289749)",2,US 80;US 167;LA 146,,
12673830,East Railroad Avenue,residential,False,True,114.334,"LINESTRING (-92.6369069 32.5280303, -92.6381246 32.5280867)",,,,
12674981,South Bonner Street,residential,False,True,63.107,"LINESTRING (-92.6369069 32.5280303, -92.636953 32.5274641)",,,,
"[380467059, 12674645, 12674981]","['North Bonner Street', 'South Bonner Street']",residential,False,False,99.889,"LINESTRING (-92.6369069 32.5280303, -92.6369007 32.5280658, -92.6368455 32.5288562, -92.6368417 32.5289268)",,,yes,
12675044,West Carolina Avenue,residential,False,False,71.862,"LINESTRING (-92.6428806 32.5336572, -92.6421155 32.5336173)",,,,
12675044,West Carolina Avenue,residential,False,True,77.666,"LINESTRING (-92.6428806 32.5336572, -92.6437076 32.5336988)",,,,
12673906,Dan Reneau Avenue,unclassified,False,False,114.00800000000001,"LINESTRING (-92.638299 32.525653, -92.6384348 32.5256596, -92.6389198 32.5256831, -92.6395131 32.5257107)",2,,,
12674170,East Arizona Avenue,residential,False,True,111.711,"LINESTRING (-92.638299 32.525653, -92.637199 32.5256001, -92.6371094 32.5255958)",,,,
51948400,South Vienna Street,trunk,True,False,109.75900000000001,"LINESTRING (-92.638299 32.525653, -92.6382939 32.5257286, -92.6382723 32.5260478, -92.6382372 32.5265697, -92.6382326 32.5266385)",2,US 80;US 167;LA 146,,
12673906,Dan Reneau Avenue,unclassified,False,False,148.74699999999999,"LINESTRING (-92.6395131 32.5257107, -92.6402751 32.5257507, -92.6404769 32.5257612, -92.6407718 32.5257766, -92.6410113 32.5257902, -92.6410965 32.525795)",2,,,
12673906,Dan Reneau Avenue,unclassified,False,True,114.008,"LINESTRING (-92.6395131 32.5257107, -92.6389198 32.5256831, -92.6384348 32.5256596, -92.638299 32.525653)",2,,,
12673906,Dan Reneau Avenue,unclassified,False,True,148.747,"LINESTRING (-92.6410965 32.525795, -92.6410113 32.5257902, -92.6407718 32.5257766, -92.6404769 32.5257612, -92.6402751 32.5257507, -92.6395131 32.5257107)",2,,,
12676060,South Monroe Street,unclassified,False,False,113.464,"LINESTRING (-92.6410965 32.525795, -92.6410906 32.5258724, -92.6410238 32.526749, -92.6410189 32.5268133)",,,,
12674002,Standifer Avenue,residential,False,False,124.522,"LINESTRING (-92.6365404 32.5337221, -92.6352156 32.5336409)",,,,
12674645,North Bonner Street,residential,False,True,43.358,"LINESTRING (-92.6365404 32.5337221, -92.6365666 32.5333328)",,,,
12674002,Standifer Avenue,residential,False,True,79.217,"LINESTRING (-92.6343712 32.5336209, -92.6350844 32.5336311, -92.6352156 32.5336409)",,,,
12674170,East Arizona Avenue,residential,False,False,139.887,"LINESTRING (-92.6340714 32.5254308, -92.6355608 32.5255058)",,,,
12677033,Vernon Street,residential,False,False,111.794,"LINESTRING (-92.6340714 32.5254308, -92.6340136 32.526435)",,,,
12674170,East Arizona Avenue,residential,False,True,139.887,"LINESTRING (-92.6355608 32.5255058, -92.6340714 32.5254308)",,,,
12674170,East Arizona Avenue,residential,False,False,145.533,"LINESTRING (-92.6355608 32.5255058, -92.6370277 32.5255911, -92.6371094 32.5255958)",,,,
12677210,South Sparta Street,residential,False,False,110.40400000000001,"LINESTRING (-92.6355608 32.5255058, -92.6355006 32.5264331, -92.6354964 32.5264972)",,,,
12674981,South Bonner Street,residential,False,False,109.779,"LINESTRING (-92.6371094 32.5255958, -92.6370435 32.5265815)",,,,
12674170,East Arizona Avenue,residential,False,False,111.711,"LINESTRING (-92.6371094 32.5255958, -92.637199 32.5256001, -92.638299 32.525653)",,,,
12674170,East Arizona Avenue,residential,False,True,145.533,"LINESTRING (-92.6371094 32.5255958, -92.6370277 32.5255911, -92.6355608 32.5255058)",,,,
12674382,West Georgia Avenue,primary,False,False,113.03400000000002,"LINESTRING (-92.6379057 32.5314222, -92.6380239 32.5314279, -92.6381894 32.531439, -92.6384179 32.5314523, -92.6387343 32.5314708, -92.6388909 32.5314775, -92.6389262 32.5314798, -92.6390168 32.5314836, -92.6391088 32.5314886)",2,US 80,,
117609395,North Vienna Street,trunk,True,False,109.273,"LINESTRING (-92.6379057 32.5314222, -92.6378911 32.5315149, -92.6378647 32.5319196, -92.6378564 32.5320367, -92.6378319 32.5324027)",2,US 167;LA 146,,
142413934,East Georgia Avenue,primary,False,False,43.601,"LINESTRING (-92.6379057 32.5314222, -92.6377834 32.5314161, -92.6374419 32.5313932)",4,US 80,,
12674645,North Bonner Street,residential,False,False,110.671,"LINESTRING (-92.6367095 32.5313589, -92.6366677 32.5320764, -92.6366425 32.5323525)",,,,
12674645,North Bonner Street,residential,False,True,110.624,"LINESTRING (-92.6367095 32.5313589, -92.6367397 32.5309231, -92.6367713 32.5305209, -92.6367741 32.5304559, -92.6367599 32.5303665)",,,,
142413934,East Georgia Avenue,primary,False,True,68.767,"LINESTRING (-92.6367095 32.5313589, -92.6370836 32.5313759, -92.6374419 32.5313932)",4,US 80,,
12674382,West Georgia Avenue,primary,False,True,113.034,"LINESTRING (-92.6391088 32.5314886, -92.6390168 32.5314836, -92.6389262 32.5314798, -92.6388909 32.5314775, -92.6387343 32.5314708, -92.6384179 32.5314523, -92.6381894 32.531439, -92.6380239 32.5314279, -92.6379057 32.5314222)",2,US 80,,
51948401,West Georgia Avenue,residential,False,False,130.267,"LINESTRING (-92.6391088 32.5314886, -92.6391944 32.5314941, -92.6395209 32.53151, -92.6396311 32.5315157, -92.6397781 32.5315232, -92.639992 32.5315249, -92.6404965 32.5315451)",,,,
117609251,North Trenton Street,trunk,True,False,113.242,"LINESTRING (-92.6391088 32.5314886, -92.6391214 32.5313963, -92.6391515 32.5309175, -92.6391808 32.530564, -92.6391874 32.5304725)",2,US 80;US 167;LA 146,,25 mph
12675717,North Monroe Street,residential,False,False,112.111,"LINESTRING (-92.6404965 32.5315451, -92.640521 32.5317417, -92.6405352 32.5318525, -92.6406007 32.5323625, -92.6406216 32.5325478)",,,,
12675717,North Monroe Street,residential,False,True,114.21300000000002,"LINESTRING (-92.6404965 32.5315451, -92.6404558 32.5312686, -92.6404274 32.5311298, -92.6404046 32.5309921, -92.6403989 32.5309318, -92.6403959 32.5308704, -92.6403965 32.5307856, -92.6403999 32.5307031, -92.6404046 32.5306267, -92.6404108 32.530524)",,,,
51948401,West Georgia Avenue,residential,False,False,165.827,"LINESTRING (-92.6404965 32.5315451, -92.640584 32.5315498, -92.6411288 32.5315789, -92.6422619 32.5316383)",,,,
51948401,West Georgia Avenue,residential,False,True,130.26699999999997,"LINESTRING (-92.6404965 32.5315451, -92.639992 32.5315249, -92.6397781 32.5315232, -92.6396311 32.5315157, -92.6395209 32.53151, -92.6391944 32.5314941, -92.6391088 32.5314886)",,,,
12674458,Minden Street,residential,False,True,113.616,"LINESTRING (-92.6422619 32.5316383, -92.6423174 32.5306176)",,,,
12674458,Minden Street,residential,False,False,110.375,"LINESTRING (-92.6422619 32.5316383, -92.642228 32.5320966, -92.6421886 32.532629)",,,,
51948401,West Georgia Avenue,residential,False,False,143.698,"LINESTRING (-92.6422619 32.5316383, -92.6423287 32.5316418, -92.6437917 32.5317194)",,,,
51948401,West Georgia Avenue,residential,False,True,165.827,"LINESTRING (-92.6422619 32.5316383, -92.6411288 32.5315789, -92.640584 32.5315498, -92.6404965 32.5315451)",,,,
12675879,North Homer Street,residential,False,False,110.184,"LINESTRING (-92.6437917 32.5317194, -92.6437169 32.5327083)",,,,
12675879,North Homer Street,residential,False,True,111.416,"LINESTRING (-92.6437917 32.5317194, -92.6438661 32.5308024, -92.6438736 32.5307198)",,,,
51948401,West Georgia Avenue,residential,False,True,143.698,"LINESTRING (-92.6437917 32.5317194, -92.6423287 32.5316418, -92.6422619 32.5316383)",,,,
12674458,Minden Street,residential,False,False,80.674,"LINESTRING (-92.6424332 32.5290438, -92.6423724 32.5297675)",,,,
12674458,Minden Street,residential,False,False,94.667,"LINESTRING (-92.6423724 32.5297675, -92.6423174 32.5306176)",,,,
12674458,Minden Street,residential,False,True,80.674,"LINESTRING (-92.6423724 32.5297675, -92.6424332 32.5290438)",,,,
12674752,West Mississippi Avenue,unclassified,False,False,145.44400000000002,"LINESTRING (-92.6423724 32.5297675, -92.6430605 32.5298027, -92.6439209 32.5298475)",,,,25 mph
12674752,West Mississippi Avenue,unclassified,False,True,177.91000000000003,"LINESTRING (-92.6423724 32.5297675, -92.6411587 32.5297066, -92.640841 32.5296906, -92.6406732 32.5296816, -92.6404781 32.5296716)",,,,25 mph
12674458,Minden Street,residential,False,False,113.616,"LINESTRING (-92.6423174 32.5306176, -92.6422619 32.5316383)",,,,
12674458,Minden Street,residential,False,True,94.667,"LINESTRING (-92.6423174 32.5306176, -92.6423724 32.5297675)",,,,
12674906,West Alabama Avenue,secondary,False,False,146.351,"LINESTRING (-92.6423174 32.5306176, -92.6429913 32.5306522, -92.6438736 32.5307198)",4,LA 150,,
12674906,West Alabama Avenue,secondary,False,True,179.045,"LINESTRING (-92.6423174 32.5306176, -92.6412616 32.5305643, -92.6407609 32.5305416, -92.6405041 32.5305287, -92.6404108 32.530524)",4,LA 150,,
12674458,Minden Street,residential,False,False,110.108,"LINESTRING (-92.6421886 32.532629, -92.6421155 32.5336173)",,,,
12675641,West Florida Avenue,residential,False,True,147.179,"LINESTRING (-92.6421886 32.532629, -92.6406216 32.5325478)",,,,
12674458,Minden Street,residential,False,True,110.375,"LINESTRING (-92.6421886 32.532629, -92.642228 32.5320966, -92.6422619 32.5316383)",,,,
12675641,West Florida Avenue,residential,False,False,143.544,"LINESTRING (-92.6421886 32.532629, -92.6422623 32.5326328, -92.6437169 32.5327083)",,,,
12674458,Minden Street,residential,False,True,110.108,"LINESTRING (-92.6421155 32.5336173, -92.6421886 32.532629)",,,,
12675044,West Carolina Avenue,residential,False,True,71.862,"LINESTRING (-92.6421155 32.5336173, -92.6428806 32.5336572)",,,,
12675044,West Carolina Avenue,residential,False,False,145.667,"LINESTRING (-92.6421155 32.5336173, -92.6411687 32.5335668, -92.6405647 32.5335353)",,,,
12674645,North Bonner Street,residential,False,False,62.715,"LINESTRING (-92.6368417 32.5289268, -92.6368292 32.5290793, -92.6368041 32.5294899)",,,,
"[380467059, 12674645, 12674981]","['North Bonner Street', 'South Bonner Street']",residential,False,True,99.889,"LINESTRING (-92.6368417 32.5289268, -92.6368455 32.5288562, -92.6369007 32.5280658, -92.6369069 32.5280303)",,,yes,
12675250,East Park Avenue,residential,False,False,114.491,"LINESTRING (-92.6368417 32.5289268, -92.6369372 32.5289312, -92.6379568 32.5289781, -92.6380612 32.5289749)",,,,
12674645,North Bonner Street,residential,False,False,18.524,"LINESTRING (-92.6368041 32.5294899, -92.6367987 32.5295668, -92.6367924 32.5296562)",,,,
12674645,North Bonner Street,residential,False,True,62.715,"LINESTRING (-92.6368041 32.5294899, -92.6368292 32.5290793, -92.6368417 32.5289268)",,,,
12674918,East Mississippi Avenue,residential,False,False,135.284,"LINESTRING (-92.6368041 32.5294899, -92.6366872 32.5294825, -92.6353649 32.5294014)",,,,
12674645,North Bonner Street,residential,False,False,110.624,"LINESTRING (-92.6367599 32.5303665, -92.6367741 32.5304559, -92.6367713 32.5305209, -92.6367397 32.5309231, -92.6367095 32.5313589)",,,,
12674645,North Bonner Street,residential,False,True,79.155,"LINESTRING (-92.6367599 32.5303665, -92.6367506 32.5302929, -92.636749 32.5302798, -92.6367924 32.5296562)",,,,
12675083,East Alabama Avenue,residential,False,False,113.70500000000001,"LINESTRING (-92.6367599 32.5303665, -92.6368595 32.5303719, -92.6369049 32.5303743, -92.6372792 32.5303944, -92.6373561 32.5303985, -92.6379703 32.5304316)",,,,
