osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,ref,junction,bridge
8642600,2,Lynde Street,residential,13.7,False,False,60.183,"LINESTRING (-71.9921662 42.5770321, -71.9915962 42.5772617, -71.9915214 42.5772919)",,,,
8642259,1,Oak Street,tertiary,13.7,True,False,19.830000000000002,"LINESTRING (-71.998547 42.576315, -71.998574 42.576261, -71.998612 42.576186, -71.998628 42.576147)",,,,
92201535,2,Oak Street,tertiary,13.7,False,False,33.906,"LINESTRING (-71.998547 42.576315, -71.998537 42.576335, -71.998411 42.576603)",,,,
8642370,2,Central Street,secondary,16.8,False,False,45.444,"LINESTRING (-71.9920267 42.5784507, -71.9919523 42.5784907, -71.9918792 42.57853, -71.9917496 42.5785949, -71.9915563 42.5786653)",30 mph,MA 101,,
8642370,2,Central Street,secondary,16.8,False,True,51.255,"LINESTRING (-71.9920267 42.5784507, -71.9921847 42.5783511, -71.992481 42.578134)",30 mph,MA 101,,
8642984,2,Maple Street,residential,10.7,False,True,138.25199999999998,"LINESTRING (-71.9920267 42.5784507, -71.9919964 42.5783807, -71.9919818 42.5783469, -71.9919407 42.5782146, -71.9918327 42.5777371, -71.9918018 42.577649, -71.9917758 42.5775656, -71.9917475 42.5774933, -71.9917224 42.5774551, -71.9916876 42.5774254, -71.991609 42.577364, -71.9915214 42.5772919)",,,,
8642016,,,secondary_link,18.3,True,False,33.444,"LINESTRING (-71.998193 42.575877, -71.998183 42.575881, -71.998173 42.575885, -71.998162 42.575889, -71.998143 42.575895, -71.998124 42.575901, -71.998106 42.575909, -71.998091 42.575919, -71.998076 42.57593, -71.998066 42.575942, -71.998061 42.575957, -71.99806 42.575974, -71.998062 42.57599, -71.998066 42.576004, -71.998073 42.576018, -71.998082 42.576031, -71.99809 42.576039, -71.998098 42.576048, -71.998107 42.576056, -71.998129 42.576067, -71.998154 42.576077, -71.998179 42.576086)",20 mph,,circular,
92201533,1,Parker Street,secondary,15.2,True,False,76.608,"LINESTRING (-71.998193 42.575877, -71.998065 42.575892, -71.99786 42.57591, -71.997833 42.575913, -71.9977913 42.5759168, -71.997615 42.575933, -71.997265 42.575964)",30 mph,MA 68;MA 101,,
8641999,2,Monadnock Street,residential,15.2,False,False,53.83800000000001,"LINESTRING (-72.000414 42.576617, -72.000384 42.576659, -72.000354 42.576701, -72.000325 42.576744, -72.00031 42.576767, -72.000295 42.576792, -72.000281 42.576816, -72.000268 42.576841, -72.000257 42.576866, -72.000245 42.576892, -72.000236 42.57691, -72.000228 42.576928, -72.00022 42.576946, -72.000215 42.57696, -72.000211 42.576974, -72.000207 42.576987, -72.000185 42.577068)",,,,
8642598,2,West Street,secondary,18.3,False,True,134.36199999999997,"LINESTRING (-72.000414 42.576617, -72.000359 42.576587, -72.000302 42.576558, -72.000252 42.576532, -72.000202 42.576506, -72.000149 42.576482, -72.0001 42.576464, -72.000049 42.57645, -71.999998 42.576434, -71.999499 42.576291, -71.999432 42.576275, -71.999365 42.576258, -71.999298 42.576243, -71.999226 42.576228, -71.999153 42.576214, -71.999079 42.576201, -71.999036 42.576196, -71.999005 42.576191, -71.998957 42.576184, -71.998901 42.576178)",30 mph,MA 68,,
8641747,2,Way Street,residential,13.7,False,True,82.083,"LINESTRING (-71.998411 42.576603, -71.9993554 42.5768506)",,,,
92201535,2,Oak Street,tertiary,13.7,False,False,161.786,"LINESTRING (-71.998411 42.576603, -71.9982 42.57705, -71.997761 42.577977)",,,,
92201535,2,Oak Street,tertiary,13.7,False,True,33.906,"LINESTRING (-71.998411 42.576603, -71.998537 42.576335, -71.998547 42.576315)",,,,
8641920,2,Connors Street,residential,10.7,True,False,107.367,"LINESTRING (-71.9966963 42.5719146, -71.9967127 42.5728801)",,,,
8643120,2,Baker Street,tertiary,12.2,False,False,49.643,"LINESTRING (-71.9966963 42.5719146, -71.9960907 42.5719351)",,,,
8642414,2,Bancroft Street,residential,15.2,False,True,19.93,"LINESTRING (-71.999465 42.580504, -71.999704 42.580538)",,,,
8641999,2,Monadnock Street,residential,15.2,False,True,388.269,"LINESTRING (-71.999465 42.580504, -71.999485 42.580429, -71.999488 42.58038, -71.999474 42.5803, -71.999447 42.580125, -71.999533 42.579918, -71.999533 42.579884, -71.999533 42.57985, -71.999534 42.579816, -71.999534 42.579784, -71.999535 42.579751, -71.999537 42.579719, -71.999544 42.579665, -71.999554 42.579611, -71.999563 42.579557, -71.999666 42.579135, -71.999667 42.579132, -71.999813 42.578531, -72.000074 42.577479, -72.000185 42.577068)",,,,
8642362,2,Parker Street,secondary,15.2,False,True,47.987,"LINESTRING (-71.997265 42.575964, -71.9966823 42.5760101)",30 mph,MA 68;MA 101,,
92201544,1,West Street,secondary,18.3,True,False,76.06,"LINESTRING (-71.997265 42.575964, -71.997848 42.576042, -71.997959 42.576057, -71.998179 42.576086)",30 mph,MA 68;MA 101,,
8642595,2,Cross Street,tertiary,13.7,False,True,86.735,"LINESTRING (-71.992806 42.57487, -71.9917717 42.5750383)",,,,
664932542,2,Pine Street,tertiary,16.8,False,False,191.472,"LINESTRING (-71.992806 42.57487, -71.992807 42.574873, -71.9928142 42.5749016, -71.992911 42.575287, -71.992912 42.57529, -71.9929201 42.5753222, -71.9932114 42.5764809, -71.993217 42.576503, -71.993233 42.576563)",,,,
8641747,2,Way Street,residential,13.7,False,False,72.101,"LINESTRING (-72.000185 42.577068, -71.9993554 42.5768506)",,,,
8641999,2,Monadnock Street,residential,15.2,False,False,388.269,"LINESTRING (-72.000185 42.577068, -72.000074 42.577479, -71.999813 42.578531, -71.999667 42.579132, -71.999666 42.579135, -71.999563 42.579557, -71.999554 42.579611, -71.999544 42.579665, -71.999537 42.579719, -71.999535 42.579751, -71.999534 42.579784, -71.999534 42.579816, -71.999533 42.57985, -71.999533 42.579884, -71.999533 42.579918, -71.999447 42.580125, -71.999474 42.5803, -71.999488 42.58038, -71.999485 42.580429, -71.999465 42.580504)",,,,
8641999,2,Monadnock Street,residential,15.2,False,True,53.83800000000001,"LINESTRING (-72.000185 42.577068, -72.000207 42.576987, -72.000211 42.576974, -72.000215 42.57696, -72.00022 42.576946, -72.000228 42.576928, -72.000236 42.57691, -72.000245 42.576892, -72.000257 42.576866, -72.000268 42.576841, -72.000281 42.576816, -72.000295 42.576792, -72.00031 42.576767, -72.000325 42.576744, -72.000354 42.576701, -72.000384 42.576659, -72.000414 42.576617)",,,,
8642482,2,Lincoln Street,residential,13.7,False,False,261.698,"LINESTRING (-71.989342 42.575458, -71.9907744 42.5775619)",,,,
252367717,2,Cross Street,tertiary,13.7,False,False,71.756,"LINESTRING (-71.989342 42.575458, -71.9901935 42.5753055)",30 mph,,,
8642414,2,Bancroft Street,residential,15.2,False,False,19.93,"LINESTRING (-71.999704 42.580538, -71.999465 42.580504)",,,,
8642414,2,Bancroft Street,residential,15.2,False,True,31.255,"LINESTRING (-71.999704 42.580538, -72.000057 42.580431)",,,,
8642042,2,Knowlton Street,residential,16.8,False,False,91.64,"LINESTRING (-71.9978248 42.572788, -71.9967127 42.5728801)",,,,
92201529,2,Parker Street,secondary,15.2,False,False,12.105,"LINESTRING (-71.9951243 42.5759084, -71.9951324 42.5760171)",,MA 68,,
8642226,2,West Lynde Street,residential,12.2,True,False,70.929,"LINESTRING (-71.9951243 42.5759084, -71.9950192 42.5759154, -71.9947694 42.5759494, -71.9944583 42.5760591, -71.9944256 42.5760736, -71.9943189 42.5761195)",,,,
92191858,2,Pleasant Street,tertiary,12.2,True,False,120.86399999999999,"LINESTRING (-71.9951243 42.5759084, -71.995258 42.575176, -71.9952864 42.5749688, -71.9952886 42.5749206, -71.995327 42.5748336)",30 mph,,,
664932482,2,Main Street,secondary,15.2,False,True,122.733,"LINESTRING (-71.9951243 42.5759084, -71.9948405 42.5749694, -71.994837 42.57496, -71.9947914 42.5748323)",30 mph,MA 68,,
8642583,2,Richmond Street,residential,9.1,False,True,79.348,"LINESTRING (-71.996834 42.577769, -71.997761 42.577977)",,,,
8642583,2,Richmond Street,residential,9.1,False,False,54.446000000000005,"LINESTRING (-71.996834 42.577769, -71.996816 42.577764, -71.996193 42.577639)",,,,
8642611,2,Graham Street,residential,12.2,False,False,300.016,"LINESTRING (-71.996834 42.577769, -71.996834 42.577792, -71.996676 42.578628, -71.996548 42.579271, -71.996198 42.580225, -71.996022 42.580368)",,,,
8642611,2,Graham Street,residential,12.2,False,True,68.02199999999999,"LINESTRING (-71.996834 42.577769, -71.996834 42.577466, -71.996805 42.577158)",,,,
8642042,2,Knowlton Street,residential,16.8,False,True,91.64,"LINESTRING (-71.9967127 42.5728801, -71.9978248 42.572788)",,,,
8642117,2,Connors Street,residential,18.3,False,False,206.985,"LINESTRING (-71.9967127 42.5728801, -71.9966821 42.5734077, -71.9966653 42.5736979, -71.9966657 42.5737433, -71.9966681 42.5740589, -71.9966697 42.5742569, -71.9966701 42.5743127, -71.9966735 42.5747408)",,,,
8643030,2,Knowlton Street,residential,13.7,False,True,104.02199999999999,"LINESTRING (-71.9967127 42.5728801, -71.9964256 42.5729065, -71.9962191 42.5729171, -71.995446 42.5729446)",,,,
8641888,2,City Hall Avenue,tertiary,19.8,False,True,138.724,"LINESTRING (-71.9983386 42.5745302, -71.997387 42.574697, -71.9972491 42.5747055, -71.997068 42.5747166, -71.9966735 42.5747408)",,,,
8641993,2,Nichols Street,tertiary,12.2,True,False,198.245,"LINESTRING (-71.9983386 42.5745302, -71.9982064 42.5741035, -71.9981635 42.5739651, -71.9981327 42.5738588, -71.9981295 42.5738477, -71.9980856 42.5736962, -71.9980502 42.5735741, -71.9979549 42.5732451, -71.9979169 42.5731117, -71.9979134 42.5730995, -71.9978248 42.572788)",30 mph,,,
8642426,2,Nichols Street,tertiary,12.2,False,True,146.65499999999997,"LINESTRING (-71.9983386 42.5745302, -71.9984655 42.5749625, -71.9985258 42.575168, -71.998677 42.575825)",30 mph,,,
8642600,2,Lynde Street,residential,13.7,False,False,68.161,"LINESTRING (-71.9915214 42.5772919, -71.9912064 42.5773979, -71.9907964 42.5775519, -71.9907744 42.5775619)",,,,
8642600,2,Lynde Street,residential,13.7,False,True,60.183,"LINESTRING (-71.9915214 42.5772919, -71.9915962 42.5772617, -71.9921662 42.5770321)",,,,
8642984,2,Maple Street,residential,10.7,False,False,138.252,"LINESTRING (-71.9915214 42.5772919, -71.991609 42.577364, -71.9916876 42.5774254, -71.9917224 42.5774551, -71.9917475 42.5774933, -71.9917758 42.5775656, -71.9918018 42.577649, -71.9918327 42.5777371, -71.9919407 42.5782146, -71.9919818 42.5783469, -71.9919964 42.5783807, -71.9920267 42.5784507)",,,,
8642984,2,Maple Street,residential,10.7,False,True,246.191,"LINESTRING (-71.9915214 42.5772919, -71.991509 42.577275, -71.9914774 42.5772278, -71.990747 42.576136, -71.9901935 42.5753055)",,,,
8643030,2,Knowlton Street,residential,13.7,False,False,104.02199999999999,"LINESTRING (-71.995446 42.5729446, -71.9962191 42.5729171, -71.9964256 42.5729065, -71.9967127 42.5728801)",,,,
664932498,2,Pleasant Street,tertiary,12.2,False,False,107.71700000000001,"LINESTRING (-71.995446 42.5729446, -71.9954529 42.572866, -71.9955143 42.5724422, -71.9955749 42.5719806)",30 mph,,,
"[8641904, 664932527]",2,Pleasant Street,tertiary,"['18.3', '12.2']",False,True,210.419,"LINESTRING (-71.995446 42.5729446, -71.995393 42.573365, -71.995383 42.573443, -71.99538 42.573472, -71.995379 42.573477, -71.995378 42.573488, -71.995373 42.573533, -71.995368 42.573577, -71.995366 42.573611, -71.995364 42.573646, -71.995363 42.57368, -71.995362 42.573729, -71.995362 42.573778, -71.995362 42.573827, -71.9953454 42.5746176, -71.995344 42.574686, -71.995327 42.5748336)",30 mph,,,
8642581,2,Grant Street,residential,12.2,False,False,146.687,"LINESTRING (-71.9892329 42.5731445, -71.989658 42.574426)",,,,
8642656,2,Favor Street,residential,13.7,False,True,69.316,"LINESTRING (-71.9892329 42.5731445, -71.9900565 42.5730005)",,,,
"[287128784, 980906600]",2,West Lynde Street,residential,12.2,False,False,101.679,"LINESTRING (-71.9943189 42.5761195, -71.9939047 42.5762868, -71.9938352 42.5763136, -71.9933096 42.5765313, -71.993233 42.576563)",,,,
976829335,1,Lake Street,residential,4.6,False,False,32.7,"LINESTRING (-71.9943189 42.5761195, -71.9943583 42.5761732, -71.9944256 42.5762643, -71.9944863 42.5763458, -71.9944934 42.5763818)",,,,
8642369,2,Moran Street,residential,15.2,False,True,88.435,"LINESTRING (-71.999344 42.573116, -72.000383 42.572899)",,,,
8642026,2,Regan Street,residential,12.2,False,False,290.468,"LINESTRING (-71.999344 42.573116, -71.999354 42.573142, -71.9994293 42.5734112, -71.999441 42.573467, -71.999649 42.574624, -71.999755 42.575708)",,,,
8642426,2,Nichols Street,tertiary,12.2,False,False,146.655,"LINESTRING (-71.998677 42.575825, -71.9985258 42.575168, -71.9984655 42.5749625, -71.9983386 42.5745302)",30 mph,,,
664932529,1,Parker Street,secondary,15.2,True,False,16.786,"LINESTRING (-71.998677 42.575825, -71.998518 42.575842, -71.998474 42.575846)",20 mph,MA 101,,
664932530,2,Parker Street,secondary,15.2,False,True,89.227,"LINESTRING (-71.998677 42.575825, -71.999053 42.575785, -71.999589 42.575729, -71.999755 42.575708)",30 mph,MA 101,,
8642120,2,Cottage Street,residential,13.7,False,False,112.173,"LINESTRING (-71.992481 42.578134, -71.9925262 42.5782012, -71.993089 42.579038)",,,,
8642370,2,Central Street,secondary,16.8,False,False,51.255,"LINESTRING (-71.992481 42.578134, -71.9921847 42.5783511, -71.9920267 42.5784507)",30 mph,MA 101,,
"[8642370, 664932541]",2,Central Street,secondary,"['16.8', '15.2']",False,True,112.773,"LINESTRING (-71.992481 42.578134, -71.9926371 42.5780323, -71.9928026 42.5779144, -71.993147 42.577669, -71.99348 42.577436)",30 mph,MA 101,,
8642363,2,Washington Street,residential,15.2,False,True,252.933,"LINESTRING (-71.9917717 42.5750383, -71.9910211 42.5728318)",,,,
8642595,2,Cross Street,tertiary,13.7,False,False,86.735,"LINESTRING (-71.9917717 42.5750383, -71.992806 42.57487)",,,,
8642595,2,Cross Street,tertiary,13.7,False,True,82.113,"LINESTRING (-71.9917717 42.5750383, -71.9916064 42.5750652, -71.9907925 42.5751976)",,,,
8642355,2,Crystal Lake Drive,residential,9.1,False,True,58.408,"LINESTRING (-71.995462 42.580689, -71.9956431 42.5805988, -71.9958134 42.5804691, -71.996022 42.580368)",,,,
8643120,2,Baker Street,tertiary,12.2,False,True,42.539,"LINESTRING (-71.9955749 42.5719806, -71.9960907 42.5719351)",,,,
664932498,2,Pleasant Street,tertiary,12.2,False,True,107.717,"LINESTRING (-71.9955749 42.5719806, -71.9955143 42.5724422, -71.9954529 42.572866, -71.995446 42.5729446)",30 mph,,,
8643120,2,Baker Street,tertiary,12.2,False,False,42.539,"LINESTRING (-71.9960907 42.5719351, -71.9955749 42.5719806)",,,,
8643120,2,Baker Street,tertiary,12.2,False,True,49.643,"LINESTRING (-71.9960907 42.5719351, -71.9966963 42.5719146)",,,,
92201538,1,,secondary_link,13.7,True,False,23.792,"LINESTRING (-71.998663 42.575997, -71.998635 42.575955, -71.998619 42.575931, -71.998595 42.575905, -71.998561 42.575879, -71.998527 42.57586, -71.998474 42.575846)",,MA 68,circular,
664932593,1,Oak Street,secondary,13.7,True,False,19.204,"LINESTRING (-71.998663 42.575997, -71.998678 42.575909, -71.998678 42.575865, -71.998677 42.575825)",,MA 101,,
252367717,2,Cross Street,tertiary,13.7,False,True,71.756,"LINESTRING (-71.9901935 42.5753055, -71.989342 42.575458)",30 mph,,,
8642984,2,Maple Street,residential,10.7,False,False,246.191,"LINESTRING (-71.9901935 42.5753055, -71.990747 42.576136, -71.9914774 42.5772278, -71.991509 42.577275, -71.9915214 42.5772919)",,,,
"[252367713, 8642595, 252367717]",2,Cross Street,tertiary,13.7,False,False,50.495,"LINESTRING (-71.9901935 42.5753055, -71.990516 42.5752478, -71.9907226 42.575209, -71.9907925 42.5751976)",30 mph,,,yes
8643094,2,Franklin Court,residential,10.7,False,False,93.777,"LINESTRING (-71.997422 42.576756, -71.997427 42.577141, -71.996805 42.577158)",,,,
664932542,2,Pine Street,tertiary,16.8,False,False,99.15700000000001,"LINESTRING (-71.993233 42.576563, -71.9933143 42.5768505, -71.993462 42.5773724, -71.99348 42.577436)",,,,
664932542,2,Pine Street,tertiary,16.8,False,True,191.47199999999998,"LINESTRING (-71.993233 42.576563, -71.993217 42.576503, -71.9932114 42.5764809, -71.9929201 42.5753222, -71.992912 42.57529, -71.992911 42.575287, -71.9928142 42.5749016, -71.992807 42.574873, -71.992806 42.57487)",,,,
"[980906600, 287128784]",2,West Lynde Street,residential,12.2,False,True,101.679,"LINESTRING (-71.993233 42.576563, -71.9933096 42.5765313, -71.9938352 42.5763136, -71.9939047 42.5762868, -71.9943189 42.5761195)",,,,
8642482,2,Lincoln Street,residential,13.7,False,True,261.698,"LINESTRING (-71.9907744 42.5775619, -71.989342 42.575458)",,,,
8642600,2,Lynde Street,residential,13.7,False,True,68.161,"LINESTRING (-71.9907744 42.5775619, -71.9907964 42.5775519, -71.9912064 42.5773979, -71.9915214 42.5772919)",,,,
8641835,2,Park Street,tertiary,13.7,False,False,78.39,"LINESTRING (-71.993858 42.579168, -71.993877 42.579171, -71.9939222 42.5791785, -71.993973 42.579187, -71.994068 42.579205, -71.994143 42.579222, -71.994216 42.579242, -71.994286 42.579266, -71.994342 42.57929, -71.994396 42.579316, -71.99445 42.579344, -71.994687 42.579494)",,,,
"[8641835, 976400813]",2,Park Street,tertiary,13.7,False,True,64.601,"LINESTRING (-71.993858 42.579168, -71.993781 42.579155, -71.9935472 42.5791155, -71.993308 42.579075, -71.993089 42.579038)",,,,
"[287126430, 8641951]",2,"['Richmond Street', 'Lake Street']",residential,10.7,False,True,313.073,"LINESTRING (-71.993858 42.579168, -71.9939039 42.5789957, -71.993947 42.578834, -71.993959 42.578788, -71.993971 42.578741, -71.993981 42.578694, -71.993988 42.578658, -71.993994 42.578622, -71.993999 42.578585, -71.994002 42.578556, -71.994004 42.578526, -71.994005 42.578497, -71.994007 42.578462, -71.994008 42.578427, -71.994008 42.578392, -71.994008 42.578358, -71.994008 42.578324, -71.994007 42.57829, -71.994007 42.57826, -71.994007 42.57823, -71.994007 42.578201, -71.994007 42.578175, -71.994006 42.578149, -71.994007 42.578124, -71.994008 42.578107, -71.994009 42.578091, -71.99401 42.578074, -71.994011 42.578064, -71.994011 42.578054, -71.994012 42.578044, -71.9941855 42.5773204, -71.99545 42.577493)",,,,
8641835,2,Park Street,tertiary,13.7,False,False,68.22,"LINESTRING (-71.995406 42.579955, -71.995932 42.580303, -71.996022 42.580368)",,,,
8641835,2,Park Street,tertiary,13.7,False,True,78.061,"LINESTRING (-71.995406 42.579955, -71.995272 42.579867, -71.994687 42.579494)",,,,
8642408,2,Osgood Street,residential,13.7,True,False,265.62600000000003,"LINESTRING (-71.995406 42.579955, -71.995584 42.579345, -71.995807 42.578611, -71.995937 42.578288, -71.996061 42.577958, -71.996193 42.577639)",,,,
8642207,2,Connors Street,residential,13.7,False,True,141.142,"LINESTRING (-71.9966823 42.5760101, -71.9966735 42.5747408)",,,,
8642362,2,Parker Street,secondary,15.2,False,False,47.987,"LINESTRING (-71.9966823 42.5760101, -71.997265 42.575964)",30 mph,MA 68;MA 101,,
8642362,2,Parker Street,secondary,15.2,False,True,126.917,"LINESTRING (-71.9966823 42.5760101, -71.9956295 42.5760095, -71.9951324 42.5760171)",30 mph,MA 68;MA 101,,
8642611,2,Graham Street,residential,12.2,False,False,128.039,"LINESTRING (-71.9966823 42.5760101, -71.996724 42.5763751, -71.996759 42.576681, -71.996805 42.577158)",,,,
8642120,2,Cottage Street,residential,13.7,False,True,112.173,"LINESTRING (-71.993089 42.579038, -71.9925262 42.5782012, -71.992481 42.578134)",,,,
8642586,2,Park Street,tertiary,16.8,False,False,120.693,"LINESTRING (-71.993089 42.579038, -71.992999 42.579022, -71.9928586 42.5790016, -71.992167 42.578901, -71.991723 42.578843, -71.9916419 42.578832)",,,,
"[8641835, 976400813]",2,Park Street,tertiary,13.7,False,False,64.601,"LINESTRING (-71.993089 42.579038, -71.993308 42.579075, -71.9935472 42.5791155, -71.993781 42.579155, -71.993858 42.579168)",,,,
8642611,2,Graham Street,residential,12.2,False,False,68.02199999999999,"LINESTRING (-71.996805 42.577158, -71.996834 42.577466, -71.996834 42.577769)",,,,
8642611,2,Graham Street,residential,12.2,False,True,128.039,"LINESTRING (-71.996805 42.577158, -71.996759 42.576681, -71.996724 42.5763751, -71.9966823 42.5760101)",,,,
8643094,2,Franklin Court,residential,10.7,False,True,93.777,"LINESTRING (-71.996805 42.577158, -71.997427 42.577141, -71.997422 42.576756)",,,,
8642369,2,Moran Street,residential,15.2,False,False,88.435,"LINESTRING (-72.000383 42.572899, -71.999344 42.573116)",,,,
8641865,2,Greenwood Street,residential,12.2,False,False,300.332,"LINESTRING (-72.000383 42.572899, -72.000425 42.573006, -72.000437 42.573063, -72.000449 42.573121, -72.000459 42.573179, -72.000465 42.573223, -72.000471 42.573266, -72.000475 42.57331, -72.000483 42.573382, -72.000491 42.573454, -72.000498 42.573525, -72.000557 42.574154, -72.000641 42.575042, -72.000717 42.575586)",,,,
8641747,2,Way Street,residential,13.7,False,False,82.083,"LINESTRING (-71.9993554 42.5768506, -71.998411 42.576603)",,,,
8641747,2,Way Street,residential,13.7,False,True,72.101,"LINESTRING (-71.9993554 42.5768506, -72.000185 42.577068)",,,,
"[8643008, 8641727]","['1', '2']",Oriole Street,residential,15.2,False,False,255.381,"LINESTRING (-71.9993554 42.5768506, -71.999151 42.577603, -71.999111 42.577769, -71.998965 42.578373, -71.998964 42.578377, -71.998949 42.57844, -71.998749 42.578909, -71.998727 42.579096)",,,,
8642006,2,Peabody Street,residential,13.7,False,False,251.63,"LINESTRING (-71.9900565 42.5730005, -71.9907925 42.5751976)",,,,
8642656,2,Favor Street,residential,13.7,False,False,69.316,"LINESTRING (-71.9900565 42.5730005, -71.9892329 42.5731445)",,,,
