osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel,access
11219149,False,,South East Coast Street,residential,,False,138.42700000000002,"LINESTRING (-80.0588703 26.615959, -80.0588936 26.6155335, -80.0588946 26.6155052, -80.0589088 26.6150943, -80.058912 26.615004, -80.058922 26.614715)",,,
159629219,True,2,Lake Avenue,primary,25 mph,False,50.778000000000006,"LINESTRING (-80.0588703 26.615959, -80.0584649 26.6159431, -80.05836 26.615939)",FL 802,,
159629219,True,2,Lake Avenue,primary,25 mph,False,45.453,"LINESTRING (-80.0593273 26.6159718, -80.0588703 26.615959)",FL 802,,
11217619,False,,North G Street,residential,,False,78.87,"LINESTRING (-80.0593273 26.6159718, -80.0593262 26.6160316, -80.0593151 26.6166199, -80.059314 26.616681)",,,
159629219,True,2,Lake Avenue,primary,25 mph,False,98.42099999999999,"LINESTRING (-80.060317 26.615993, -80.0602199 26.6159916, -80.0599265 26.6159875, -80.0597947 26.6159851, -80.0596605 26.6159813, -80.0595234 26.6159775, -80.0594793 26.6159752, -80.0594099 26.6159736, -80.0593273 26.6159718)",FL 802,,
584643780,True,,North F Street,residential,,False,79.54,"LINESTRING (-80.060317 26.615993, -80.0603146 26.6160655, -80.0603048 26.6163572, -80.0602956 26.616632, -80.060293 26.616708)",,,
11238426,True,,South E Street,residential,,False,137.722,"LINESTRING (-80.061297 26.616021, -80.061299 26.6159616, -80.0613128 26.6155561, -80.061339 26.614783)",,,
159629219,True,2,Lake Avenue,primary,25 mph,False,97.47300000000001,"LINESTRING (-80.061297 26.616021, -80.0612124 26.6160186, -80.0604051 26.6159955, -80.060317 26.615993)",FL 802,,
202929988,False,2,Federal Highway,secondary,35 mph,False,134.36599999999999,"LINESTRING (-80.0523579 26.617725, -80.0523555 26.6177892, -80.0523426 26.6181321, -80.0523124 26.6189327)",FL 5,,
202929988,False,2,Federal Highway,secondary,35 mph,True,138.508,"LINESTRING (-80.0523579 26.617725, -80.0523593 26.6176808, -80.0523661 26.617468, -80.052373 26.6172522, -80.0523828 26.6169452, -80.0523886 26.6168033, -80.05239 26.6167688, -80.0523981 26.6165694, -80.0524017 26.61648)",FL 5,,
11197216,True,1,2nd Avenue North,residential,,False,97.279,"LINESTRING (-80.053336 26.617752, -80.0532726 26.6177503, -80.0530667 26.6177446, -80.0528527 26.6177387, -80.0528293 26.6177381, -80.0524225 26.6177268, -80.0523579 26.617725)",,,
11226530,True,1,North M Street,residential,25 mph,False,134.722,"LINESTRING (-80.053336 26.617752, -80.0533342 26.6178046, -80.0533176 26.6182833, -80.0533125 26.6184308, -80.0533077 26.6185674, -80.0533029 26.6187054, -80.0532954 26.6189227, -80.053294 26.618963)",,,
11197216,True,1,2nd Avenue North,residential,,False,97.372,"LINESTRING (-80.054315 26.61778, -80.0538184 26.6177658, -80.0533853 26.6177534, -80.053336 26.617752)",,,
11246361,True,,North L Street,residential,,False,137.726,"LINESTRING (-80.054315 26.61778, -80.0543265 26.6174499, -80.0543332 26.6172569, -80.0543414 26.6170208, -80.054358 26.616542)",,,
11197216,True,1,2nd Avenue North,residential,,False,97.36900000000001,"LINESTRING (-80.055294 26.617807, -80.0552815 26.6178067, -80.0551401 26.6178028, -80.0549282 26.6177969, -80.0548057 26.6177935, -80.0543318 26.6177805, -80.054315 26.61778)",,,
11243273,True,,North K Street,residential,,False,134.72199999999998,"LINESTRING (-80.055294 26.617807, -80.055292 26.6178654, -80.055252 26.619018)",,,
11197216,True,1,2nd Avenue North,residential,,False,95.80700000000002,"LINESTRING (-80.0562573 26.6178333, -80.0558311 26.6178216, -80.055779 26.6178202, -80.055569 26.6178145, -80.055294 26.617807)",,,
399913789,False,,2nd Avenue North,residential,,False,101.964,"LINESTRING (-80.0562573 26.6178333, -80.0566389 26.6178427, -80.0568347 26.6178475, -80.0571169 26.6178544, -80.0572826 26.6178585)",,,
481221581,True,,North J Street,residential,,False,137.222,"LINESTRING (-80.0562573 26.6178333, -80.0562583 26.6177904, -80.0562609 26.6176773, -80.0562647 26.6175142, -80.0562673 26.6174033, -80.056269 26.6173325, -80.056275 26.6170755, -80.0562846 26.6166656, -80.0562862 26.6165995)",,,
399913789,False,,2nd Avenue North,residential,,False,100.40899999999999,"LINESTRING (-80.0572826 26.6178585, -80.0574213 26.617863, -80.0577857 26.6178747, -80.0582278 26.6178889, -80.058292 26.617891)",,,
399913789,False,,2nd Avenue North,residential,,True,101.964,"LINESTRING (-80.0572826 26.6178585, -80.0571169 26.6178544, -80.0568347 26.6178475, -80.0566389 26.6178427, -80.0562573 26.6178333)",,,
460162645,False,4,Dixie Highway,primary,35 mph,True,134.626,"LINESTRING (-80.0572826 26.6178585, -80.0572788 26.6179727, -80.0572484 26.6188996, -80.0572428 26.6190687)",US 1,no,yes
460162650,True,2,Dixie Highway,primary,35 mph,False,138.876,"LINESTRING (-80.0572826 26.6178585, -80.0573079 26.6178005, -80.0573472 26.6177104, -80.0573788 26.6172018, -80.0574089 26.6167184, -80.0574149 26.6166221)",US 1,,
11252235,False,,North H Street,residential,,True,137.615,"LINESTRING (-80.058292 26.617891, -80.0582935 26.6178474, -80.0583061 26.6174859, -80.0583075 26.6174466, -80.058335 26.616654)",,,
399913789,False,,2nd Avenue North,residential,,True,100.40899999999999,"LINESTRING (-80.058292 26.617891, -80.0582278 26.6178889, -80.0577857 26.6178747, -80.0574213 26.617863, -80.0572826 26.6178585)",,,
739825385,False,,North H Street,residential,,False,135.452,"LINESTRING (-80.058292 26.617891, -80.0582902 26.6179444, -80.0582767 26.6183324, -80.0582605 26.6187988, -80.0582527 26.6190612, -80.0582513 26.6191086)",,,
11217619,False,,North G Street,residential,,False,135.244,"LINESTRING (-80.0592683 26.6179238, -80.0592667 26.617976, -80.0592303 26.6191396)",,,
11217619,False,,North G Street,residential,,True,138.268,"LINESTRING (-80.0592683 26.6179238, -80.0592702 26.6178746, -80.0592893 26.6173924, -80.0593116 26.6167498, -80.059314 26.616681)",,,
739825384,True,,2nd Avenue North,residential,,False,97.125,"LINESTRING (-80.0592683 26.6179238, -80.0592172 26.6179224, -80.0588938 26.6179136, -80.0587891 26.6179113, -80.058337 26.6178928, -80.058292 26.617891)",,,
584643780,True,,North F Street,residential,,False,135.35,"LINESTRING (-80.06025 26.617946, -80.0602483 26.6179971, -80.0602116 26.6191142, -80.06021 26.6191627)",,,
739825384,True,,2nd Avenue North,residential,,False,97.62100000000001,"LINESTRING (-80.06025 26.617946, -80.0602003 26.6179449, -80.0597441 26.6179344, -80.0596726 26.6179327, -80.0594763 26.6179283, -80.0594312 26.6179272, -80.0592683 26.6179238)",,,
11236728,True,,North E Street,residential,,False,137.61399999999998,"LINESTRING (-80.061229 26.617973, -80.0612304 26.6179318, -80.0612459 26.617486, -80.0612552 26.6172201, -80.0612697 26.6168018, -80.061272 26.616736)",,,
739825384,True,,2nd Avenue North,residential,,False,97.369,"LINESTRING (-80.061229 26.617973, -80.0611787 26.6179716, -80.0607426 26.6179596, -80.0603064 26.6179476, -80.06025 26.617946)",,,
914964958,False,2,Federal Highway,secondary,35 mph,True,135.407,"LINESTRING (-80.0525125 26.613336, -80.052529 26.6127845, -80.0525377 26.6124981, -80.052548 26.612161, -80.0525493 26.6121187)",FL 5,,
1049241525,False,2,Federal Highway,secondary,35 mph,False,134.172,"LINESTRING (-80.0525125 26.613336, -80.0524783 26.6142812, -80.0524704 26.6145017, -80.0524689 26.614542)",FL 5,,
11224484,True,,South L Street,residential,,False,135.80300000000003,"LINESTRING (-80.0544664 26.6133897, -80.0544684 26.6133395, -80.0545076 26.6122212, -80.054509 26.612169)",,,
1049241526,True,,2nd Avenue South,residential,,False,97.046,"LINESTRING (-80.0544664 26.6133897, -80.0544197 26.6133965, -80.0539738 26.6133802, -80.0535719 26.6133656, -80.0534916 26.6133627)",,,
11245254,True,,South K Street,residential,,False,133.366,"LINESTRING (-80.055446 26.6134182, -80.0554441 26.6134614, -80.0554056 26.6145707, -80.055404 26.614617)",,,
1049241526,True,,2nd Avenue South,residential,,False,97.49499999999999,"LINESTRING (-80.055446 26.6134182, -80.0554337 26.6134204, -80.0553936 26.6134225, -80.0549646 26.6134062, -80.054524 26.6133895, -80.0544862 26.6133895, -80.0544664 26.6133897)",,,
11207288,True,,South J Street,residential,,False,134.619,"LINESTRING (-80.056429 26.6134416, -80.0564268 26.6133935, -80.0564642 26.612281, -80.0564657 26.6122315)",,,
1049241524,False,,2nd Avenue South,residential,,False,99.874,"LINESTRING (-80.056429 26.6134416, -80.0564823 26.6134421, -80.0569054 26.6134462, -80.0569211 26.6134464, -80.0570458 26.6134495, -80.0574334 26.6134592)",,,
1049241526,True,,2nd Avenue South,residential,,False,97.841,"LINESTRING (-80.056429 26.6134416, -80.0563775 26.6134484, -80.0555031 26.6134193, -80.055446 26.6134182)",,,
200082661,True,2,Dixie Highway,primary,35 mph,False,136.038,"LINESTRING (-80.0574334 26.6134592, -80.0573676 26.6136417, -80.0573376 26.6140775, -80.0573217 26.6143301, -80.057315 26.6144357, -80.0573001 26.6146716)",US 1,,
460162666,False,4,Dixie Highway,primary,35 mph,False,133.158,"LINESTRING (-80.0574334 26.6134592, -80.0574446 26.6131589, -80.0574566 26.6128362, -80.0574614 26.6127092, -80.0574665 26.6125701, -80.0574796 26.6122624)",US 1,,
1049241524,False,,2nd Avenue South,residential,,False,100.53,"LINESTRING (-80.0574334 26.6134592, -80.0579673 26.613476, -80.058444 26.613491)",,,
1049241524,False,,2nd Avenue South,residential,,True,99.87400000000001,"LINESTRING (-80.0574334 26.6134592, -80.0570458 26.6134495, -80.0569211 26.6134464, -80.0569054 26.6134462, -80.0564823 26.6134421, -80.056429 26.6134416)",,,
11230413,False,,South H Street,residential,,False,132.799,"LINESTRING (-80.058444 26.613491, -80.058486 26.6122973)",,,
11230413,False,,South H Street,residential,,True,134.612,"LINESTRING (-80.058444 26.613491, -80.0584367 26.6137005, -80.0584362 26.6137159, -80.0584082 26.6145211, -80.0584034 26.6146613, -80.058402 26.614701)",,,
1049241524,False,,2nd Avenue South,residential,,False,51.717999999999996,"LINESTRING (-80.058444 26.613491, -80.0585174 26.613493, -80.058964 26.613505)",,,
1049241524,False,,2nd Avenue South,residential,,True,100.53,"LINESTRING (-80.058444 26.613491, -80.0579673 26.613476, -80.0574334 26.6134592)",,,
11219149,False,,South East Coast Street,residential,,False,132.926,"LINESTRING (-80.058964 26.613505, -80.0589997 26.61231)",,,
11219149,False,,South East Coast Street,residential,,True,134.611,"LINESTRING (-80.058964 26.613505, -80.058922 26.614715)",,,
1049241524,False,,2nd Avenue South,residential,,True,51.717999999999996,"LINESTRING (-80.058964 26.613505, -80.0585174 26.613493, -80.058444 26.613491)",,,
11197287,False,,2nd Avenue South,residential,,False,71.318,"LINESTRING (-80.059685 26.613526, -80.059911 26.6135355, -80.0603422 26.6135447, -80.060402 26.613546)",,,
11214303,True,,South F Street,residential,,False,134.611,"LINESTRING (-80.060402 26.613546, -80.06036 26.614756)",,,
11197287,False,,2nd Avenue South,residential,,False,97.37199999999999,"LINESTRING (-80.060402 26.613546, -80.0604633 26.6135477, -80.0609018 26.6135598, -80.0613311 26.6135716, -80.061381 26.613573)",,,
11197287,False,,2nd Avenue South,residential,,True,71.318,"LINESTRING (-80.060402 26.613546, -80.0603422 26.6135447, -80.059911 26.6135355, -80.059685 26.613526)",,,
11197287,False,,2nd Avenue South,residential,,True,97.372,"LINESTRING (-80.061381 26.613573, -80.0613311 26.6135716, -80.0609018 26.6135598, -80.0604633 26.6135477, -80.060402 26.613546)",,,
11238426,True,,South E Street,residential,,False,134.856,"LINESTRING (-80.061381 26.613573, -80.0614209 26.6124247, -80.0614231 26.6123608)",,,
11209217,False,,1st Avenue South,residential,,True,91.837,"LINESTRING (-80.0573001 26.6146716, -80.0569907 26.6146625, -80.0568836 26.6146594, -80.0564388 26.6146469, -80.0563768 26.6146447)",,,
"[460162653, 200082661]",True,"['3', '2']",Dixie Highway,primary,35 mph,False,137.215,"LINESTRING (-80.0573001 26.6146716, -80.0572794 26.6154487, -80.0572768 26.6155479, -80.0572657 26.6158133, -80.0572618 26.6159051)",US 1,,
11242318,False,,3rd Avenue South,residential,,False,100.12899999999999,"LINESTRING (-80.0574796 26.6122624, -80.0579981 26.6122837, -80.058486 26.6122973)",,,
11242318,False,,3rd Avenue South,residential,,True,100.87599999999999,"LINESTRING (-80.0574796 26.6122624, -80.0569519 26.6122374, -80.0565279 26.6122318, -80.0564863 26.6122312, -80.0564657 26.6122315)",,,
460162666,False,4,Dixie Highway,primary,35 mph,True,133.15800000000002,"LINESTRING (-80.0574796 26.6122624, -80.0574665 26.6125701, -80.0574614 26.6127092, -80.0574566 26.6128362, -80.0574446 26.6131589, -80.0574334 26.6134592)",US 1,,
460162647,True,4,Lucerne Avenue,secondary,25 mph,False,94.12899999999999,"LINESTRING (-80.0562862 26.6165995, -80.0563783 26.6166011, -80.0566113 26.6166051, -80.0567722 26.6166079, -80.0568944 26.61661, -80.0571774 26.6166151, -80.0572329 26.6166158)",FL 802,,
1188184397,True,,North J Street,residential,,False,80.201,"LINESTRING (-80.0562862 26.6165995, -80.0562882 26.6165337, -80.0562931 26.6163721, -80.056297 26.616243, -80.056308 26.6158785)",,,
89183025,False,,3rd Avenue North,residential,,False,100.61699999999999,"LINESTRING (-80.056231 26.619045, -80.0562907 26.6190464, -80.0566285 26.6190543, -80.0571506 26.6190668, -80.0572428 26.6190687)",,,
481221581,True,,North J Street,residential,,False,134.76,"LINESTRING (-80.056231 26.619045, -80.0562341 26.6189007, -80.0562562 26.6178835, -80.0562573 26.6178333)",,,
913449431,False,,3rd Avenue North,residential,,True,97.36800000000001,"LINESTRING (-80.056231 26.619045, -80.0561697 26.6190433, -80.055743 26.6190315, -80.055308 26.6190195, -80.055252 26.619018)",,,
11204862,True,,North J Street,residential,,False,134.611,"LINESTRING (-80.056189 26.620255, -80.0562292 26.6190979, -80.056231 26.619045)",,,
11207404,False,,4th Avenue North,residential,,False,100.365,"LINESTRING (-80.056189 26.620255, -80.0562394 26.6202563, -80.0566722 26.6202678, -80.0567951 26.620271, -80.0571209 26.6202796, -80.0571982 26.6202816)",,,
11207404,False,,4th Avenue North,residential,,True,97.367,"LINESTRING (-80.056189 26.620255, -80.0561265 26.6202533, -80.0557005 26.6202415, -80.055264 26.6202295, -80.05521 26.620228)",,,
137576476,True,2,Lucerne Avenue,secondary,25 mph,False,97.232,"LINESTRING (-80.0524017 26.61648, -80.0528908 26.6164975, -80.05336 26.6165143, -80.053379 26.616515)",FL 802,,
202929988,False,2,Federal Highway,secondary,35 mph,False,138.508,"LINESTRING (-80.0524017 26.61648, -80.0523981 26.6165694, -80.05239 26.6167688, -80.0523886 26.6168033, -80.0523828 26.6169452, -80.052373 26.6172522, -80.0523661 26.617468, -80.0523593 26.6176808, -80.0523579 26.617725)",FL 5,,
1171523516,False,2,Federal Highway,secondary,35 mph,True,78.633,"LINESTRING (-80.0524017 26.61648, -80.0524037 26.6164159, -80.0524123 26.6161335, -80.0524206 26.6158626, -80.0524234 26.6157731)",FL 5,,
11242226,False,,3rd Avenue North,residential,,False,97.63900000000001,"LINESTRING (-80.0523124 26.6189327, -80.052385 26.6189349, -80.0528026 26.6189478, -80.0532416 26.6189624, -80.053294 26.618963)",,,
202929988,False,2,Federal Highway,secondary,35 mph,False,135.377,"LINESTRING (-80.0523124 26.6189327, -80.0522829 26.6198851, -80.0522747 26.6201497)",FL 5,,
202929988,False,2,Federal Highway,secondary,35 mph,True,134.36599999999999,"LINESTRING (-80.0523124 26.6189327, -80.0523426 26.6181321, -80.0523555 26.6177892, -80.0523579 26.617725)",FL 5,,
11207404,False,,4th Avenue North,residential,,False,97.19699999999999,"LINESTRING (-80.0522747 26.6201497, -80.0523456 26.6201514, -80.0527276 26.6201605, -80.0527574 26.6201612, -80.053201 26.6201688, -80.053252 26.620173)",,,
202929988,False,2,Federal Highway,secondary,35 mph,True,135.377,"LINESTRING (-80.0522747 26.6201497, -80.0522829 26.6198851, -80.0523124 26.6189327)",FL 5,,
11242318,False,,3rd Avenue South,residential,,False,100.87599999999999,"LINESTRING (-80.0564657 26.6122315, -80.0564863 26.6122312, -80.0565279 26.6122318, -80.0569519 26.6122374, -80.0574796 26.6122624)",,,
11242318,False,,3rd Avenue South,residential,,True,97.277,"LINESTRING (-80.0564657 26.6122315, -80.0564123 26.6122292, -80.0559797 26.6122106, -80.0555413 26.6121985, -80.055488 26.612197)",,,
11207402,False,,4th Avenue North,residential,,False,97.36999999999999,"LINESTRING (-80.060166 26.620366, -80.0602193 26.6203675, -80.060663 26.6203802, -80.0610974 26.6203926, -80.061145 26.620394)",,,
11207402,False,,4th Avenue North,residential,,True,97.37,"LINESTRING (-80.061145 26.620394, -80.0610974 26.6203926, -80.060663 26.6203802, -80.0602193 26.6203675, -80.060166 26.620366)",,,
11236728,True,,North E Street,residential,,False,134.666,"LINESTRING (-80.061145 26.620394, -80.0611466 26.620349, -80.0611853 26.6192323, -80.061187 26.6191835)",,,
11207404,False,,4th Avenue North,residential,,False,97.366,"LINESTRING (-80.053252 26.620173, -80.0533048 26.6201745, -80.0537427 26.6201865, -80.0541778 26.6201985, -80.054231 26.6202)",,,
11207404,False,,4th Avenue North,residential,,True,97.197,"LINESTRING (-80.053252 26.620173, -80.053201 26.6201688, -80.0527574 26.6201612, -80.0527276 26.6201605, -80.0523456 26.6201514, -80.0522747 26.6201497)",,,
11207404,False,,4th Avenue North,residential,,False,97.371,"LINESTRING (-80.054231 26.6202, -80.0542871 26.6202016, -80.0547218 26.620214, -80.0551522 26.6202269, -80.05521 26.620228)",,,
11207404,False,,4th Avenue North,residential,,True,97.36600000000001,"LINESTRING (-80.054231 26.6202, -80.0541778 26.6201985, -80.0537427 26.6201865, -80.0533048 26.6201745, -80.053252 26.620173)",,,
11246361,True,,North L Street,residential,,False,134.61100000000002,"LINESTRING (-80.054231 26.6202, -80.0542713 26.6190395, -80.054273 26.61899)",,,
11207404,False,,4th Avenue North,residential,,False,97.367,"LINESTRING (-80.05521 26.620228, -80.055264 26.6202295, -80.0557005 26.6202415, -80.0561265 26.6202533, -80.056189 26.620255)",,,
11207404,False,,4th Avenue North,residential,,True,97.371,"LINESTRING (-80.05521 26.620228, -80.0551522 26.6202269, -80.0547218 26.620214, -80.0542871 26.6202016, -80.054231 26.6202)",,,
11207404,False,,4th Avenue North,residential,,False,100.44,"LINESTRING (-80.0571982 26.6202816, -80.0572885 26.6202843, -80.0575956 26.6202936, -80.0576507 26.6202952, -80.057715 26.6202972, -80.0581586 26.6203105, -80.058208 26.620312)",,,
11207404,False,,4th Avenue North,residential,,True,100.36500000000001,"LINESTRING (-80.0571982 26.6202816, -80.0571209 26.6202796, -80.0567951 26.620271, -80.0566722 26.6202678, -80.0562394 26.6202563, -80.056189 26.620255)",,,
460162645,False,4,Dixie Highway,primary,35 mph,False,134.94,"LINESTRING (-80.0571982 26.6202816, -80.0572091 26.6199859, -80.0572125 26.6198922, -80.0572188 26.619722, -80.0572235 26.6195925, -80.0572318 26.6193684, -80.0572428 26.6190687)",US 1,no,yes
11207404,False,,4th Avenue North,residential,,False,97.366,"LINESTRING (-80.058208 26.620312, -80.0582559 26.6203133, -80.0587161 26.620326, -80.0591322 26.6203375, -80.059187 26.620339)",,,
11207404,False,,4th Avenue North,residential,,True,100.44,"LINESTRING (-80.058208 26.620312, -80.0581586 26.6203105, -80.057715 26.6202972, -80.0576507 26.6202952, -80.0575956 26.6202936, -80.0572885 26.6202843, -80.0571982 26.6202816)",,,
739825385,False,,North H Street,residential,,True,133.88,"LINESTRING (-80.058208 26.620312, -80.0582095 26.6202701, -80.0582498 26.6191514, -80.0582513 26.6191086)",,,
11207404,False,,4th Avenue North,residential,,True,97.366,"LINESTRING (-80.059187 26.620339, -80.0591322 26.6203375, -80.0587161 26.620326, -80.0582559 26.6203133, -80.058208 26.620312)",,,
11217619,False,,North G Street,residential,,True,133.43699999999998,"LINESTRING (-80.059187 26.620339, -80.0591978 26.6200289, -80.0592303 26.6191396)",,,
11209214,False,,1st Avenue South,residential,,False,70.027,"LINESTRING (-80.059656 26.614736, -80.0598666 26.6147455, -80.0603034 26.6147548, -80.06036 26.614756)",,,
11209214,False,,1st Avenue South,residential,,False,97.37100000000001,"LINESTRING (-80.06036 26.614756, -80.060416 26.6147576, -80.0608624 26.6147699, -80.0612852 26.6147815, -80.061339 26.614783)",,,
11209214,False,,1st Avenue South,residential,,True,70.027,"LINESTRING (-80.06036 26.614756, -80.0603034 26.6147548, -80.0598666 26.6147455, -80.059656 26.614736)",,,
11214303,True,,South F Street,residential,,False,137.61599999999999,"LINESTRING (-80.06036 26.614756, -80.0603471 26.6151275, -80.0603399 26.6153338, -80.0603333 26.6155242, -80.0603299 26.6156226, -80.0603189 26.6159387, -80.060317 26.615993)",,,
11209214,False,,1st Avenue South,residential,,True,97.37100000000001,"LINESTRING (-80.061339 26.614783, -80.0612852 26.6147815, -80.0608624 26.6147699, -80.060416 26.6147576, -80.06036 26.614756)",,,
11238426,True,,South E Street,residential,,False,134.611,"LINESTRING (-80.061339 26.614783, -80.0613466 26.6145628, -80.061381 26.613573)",,,
11209217,False,,1st Avenue South,residential,,False,97.26199999999999,"LINESTRING (-80.0524689 26.614542, -80.0525153 26.614543, -80.052639 26.6145455, -80.0529542 26.6145519, -80.0533919 26.6145609, -80.053427 26.6145616, -80.053447 26.614562)",,,
1049241525,False,2,Federal Highway,secondary,35 mph,False,136.96699999999998,"LINESTRING (-80.0524689 26.614542, -80.0524669 26.6145949, -80.0524458 26.6151671, -80.0524345 26.615473, -80.0524234 26.6157731)",FL 5,,
1049241525,False,2,Federal Highway,secondary,35 mph,True,134.172,"LINESTRING (-80.0524689 26.614542, -80.0524704 26.6145017, -80.0524783 26.6142812, -80.0525125 26.613336)",FL 5,,
11209217,False,,1st Avenue South,residential,,False,97.37499999999999,"LINESTRING (-80.054425 26.614589, -80.0544389 26.6145894, -80.0544864 26.6145909, -80.0549072 26.6146028, -80.0553439 26.6146152, -80.055404 26.614617)",,,
11209217,False,,1st Avenue South,residential,,True,97.272,"LINESTRING (-80.054425 26.614589, -80.0543767 26.6145877, -80.0539427 26.6145757, -80.0535079 26.6145637, -80.053447 26.614562)",,,
11224484,True,,South L Street,residential,,False,133.421,"LINESTRING (-80.054425 26.614589, -80.0544264 26.61455, -80.0544302 26.6144413, -80.0544366 26.6142528, -80.0544427 26.6140789, -80.0544486 26.6139083, -80.0544553 26.6137163, -80.0544608 26.613558, -80.0544646 26.6134495, -80.0544664 26.6133897)",,,
11209217,False,,1st Avenue South,residential,,False,96.75800000000001,"LINESTRING (-80.055404 26.614617, -80.0554729 26.6146189, -80.0559 26.614631, -80.0562871 26.614642, -80.0563768 26.6146447)",,,
