osmid,name,highway,oneway,reversed,length,lanes,geometry,ref
15837109,Richmond Street,residential,False,False,140.608,,"LINESTRING (-94.6317414 42.3935118, -94.6334536 42.3935107)",
15837109,Richmond Street,residential,False,False,114.06,,"LINESTRING (-94.6334536 42.3935107, -94.6348425 42.393504)",
15837109,Richmond Street,residential,False,True,140.608,,"LINESTRING (-94.6334536 42.3935107, -94.6317414 42.3935118)",
15844032,4th Street,residential,False,False,124.99600000000001,2,"LINESTRING (-94.6334536 42.3935107, -94.6334579 42.394048, -94.6334625 42.3946348)",
15844032,4th Street,residential,False,True,108.295,2,"LINESTRING (-94.6334536 42.3935107, -94.6334494 42.3929871, -94.6334458 42.3925368)",
15837109,Richmond Street,residential,False,False,112.728,,"LINESTRING (-94.6348425 42.393504, -94.6362152 42.3935007)",
15837109,Richmond Street,residential,False,True,114.06,,"LINESTRING (-94.6348425 42.393504, -94.6334536 42.3935107)",
15837119,5th Street,residential,False,True,107.549,,"LINESTRING (-94.6348425 42.393504, -94.634837 42.3925368)",
15837119,5th Street,residential,False,False,125.44,,"LINESTRING (-94.6348425 42.393504, -94.6348455 42.394042, -94.6348488 42.3946321)",
15837109,Richmond Street,residential,False,False,115.323,,"LINESTRING (-94.6362152 42.3935007, -94.6376195 42.3934973)",
15837109,Richmond Street,residential,False,True,112.728,,"LINESTRING (-94.6362152 42.3935007, -94.6348425 42.393504)",
15844374,6th Street,residential,False,False,125.50699999999999,,"LINESTRING (-94.6362152 42.3935007, -94.636218 42.394033, -94.6362211 42.3946294)",
15844374,6th Street,residential,False,True,107.193,,"LINESTRING (-94.6362152 42.3935007, -94.6362125 42.392986, -94.6362101 42.3925367)",
15837109,Richmond Street,residential,False,False,185.233,,"LINESTRING (-94.6376195 42.3934973, -94.6398751 42.3934919)",
15837109,Richmond Street,residential,False,True,115.323,,"LINESTRING (-94.6376195 42.3934973, -94.6362152 42.3935007)",
15844095,7th Street,residential,False,False,125.57400000000001,,"LINESTRING (-94.6376195 42.3934973, -94.6376223 42.394024, -94.6376255 42.3946266)",
15844095,7th Street,residential,False,True,106.826,,"LINESTRING (-94.6376195 42.3934973, -94.6376168 42.392984, -94.6376144 42.3925366)",
15837109,Richmond Street,residential,False,True,185.233,,"LINESTRING (-94.6398751 42.3934919, -94.6376195 42.3934973)",
1020624413,8th Street,residential,False,False,125.684,,"LINESTRING (-94.6398751 42.3934919, -94.639874 42.394018, -94.639873 42.3946222)",
