osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge
131448299,False,2,Gilbert Street,tertiary,25 mph,False,1.301,"LINESTRING (-104.8538711 39.3746657, -104.8538714 39.374654)",,
629622542,False,3,Gilbert Street,tertiary,25 mph,True,37.64,"LINESTRING (-104.8538711 39.3746657, -104.8538702 39.3750042)",,
131448299,False,2,Gilbert Street,tertiary,25 mph,True,116.581,"LINESTRING (-104.8538876 39.3725824, -104.8538756 39.3736308)",,
629622541,False,2,Gilbert Street,tertiary,,False,115.799,"LINESTRING (-104.8538876 39.3725824, -104.853888 39.371541)",,
220999766,False,2,3rd Street,tertiary,25 mph,False,98.33,"LINESTRING (-104.8538876 39.3725824, -104.8543525 39.3725545, -104.8550282 39.372515)",,
222733617,False,,Lewis Street,residential,,True,116.756,"LINESTRING (-104.8550282 39.372515, -104.8549306 39.3714677)",,
220999766,False,2,3rd Street,tertiary,25 mph,False,112.537,"LINESTRING (-104.8550282 39.372515, -104.8556791 39.3724799, -104.8563343 39.3724453)",,
220999766,False,2,3rd Street,tertiary,25 mph,True,98.33,"LINESTRING (-104.8550282 39.372515, -104.8543525 39.3725545, -104.8538876 39.3725824)",,
222733617,False,,Lewis Street,residential,,False,114.69200000000001,"LINESTRING (-104.8550282 39.372515, -104.8550699 39.3729819, -104.8551045 39.37337, -104.85512 39.373544)",,
589250860,False,,Cantril Street,residential,,False,114.397,"LINESTRING (-104.8563343 39.3724453, -104.8564306 39.3734714)",,
589250860,False,,Cantril Street,residential,,True,115.855,"LINESTRING (-104.8563343 39.3724453, -104.8562528 39.3714053)",,
220999766,False,2,3rd Street,tertiary,25 mph,False,101.327,"LINESTRING (-104.8563343 39.3724453, -104.8569319 39.3724167, -104.8575089 39.3723708)",,
220999766,False,2,3rd Street,tertiary,25 mph,True,112.537,"LINESTRING (-104.8563343 39.3724453, -104.8556791 39.3724799, -104.8550282 39.372515)",,
10385792,False,,Front Street,residential,,True,118.028,"LINESTRING (-104.8575089 39.3723708, -104.8574049 39.3713124)",,
220999775,False,,Front Street,residential,,False,115.452,"LINESTRING (-104.8575089 39.3723708, -104.857594 39.373407)",,
220999764,False,3,3rd Street,tertiary,,True,93.715,"LINESTRING (-104.8575089 39.3723708, -104.8576797 39.372343, -104.8579611 39.3722973, -104.858006 39.37229, -104.858049 39.3722842, -104.8585849 39.3722425)",,
220999766,False,2,3rd Street,tertiary,25 mph,True,101.327,"LINESTRING (-104.8575089 39.3723708, -104.8569319 39.3724167, -104.8563343 39.3724453)",,
220999764,False,3,3rd Street,tertiary,,False,93.71500000000002,"LINESTRING (-104.8585849 39.3722425, -104.858049 39.3722842, -104.858006 39.37229, -104.8579611 39.3722973, -104.8576797 39.372343, -104.8575089 39.3723708)",,
828880682,True,,,tertiary,,False,13.401,"LINESTRING (-104.8585849 39.3722425, -104.8585851 39.3722698, -104.8585973 39.3722956, -104.85862 39.3723166, -104.8586506 39.3723304, -104.858664 39.3723341)",roundabout,
"[629615960, 568739313]",False,"['3', '2']",3rd Street,tertiary,,"[False, True]",105.093,"LINESTRING (-104.8600125 39.3722678, -104.8593479 39.3722627, -104.85879 39.3722562)",,
