osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,bridge
20107671,Mechanic Street,residential,False,False,127.947,,"LINESTRING (-75.749509 43.079469, -75.749402 43.080617)",,,
355199856,East North Canal Street,tertiary,False,True,77.055,CR 76,"LINESTRING (-75.749509 43.079469, -75.7504577 43.0794623)",,,
355199856,East North Canal Street,tertiary,False,False,265.987,CR 76,"LINESTRING (-75.749509 43.079469, -75.748926 43.079464, -75.746754 43.079498, -75.746235 43.079514)",,,
20107671,Mechanic Street,residential,False,True,127.947,,"LINESTRING (-75.749402 43.080617, -75.749509 43.079469)",,,
20111063,East Chapel Street,residential,False,False,120.81099999999999,,"LINESTRING (-75.749402 43.080617, -75.749995 43.080652, -75.750886 43.080691)",,,
20111063,East Chapel Street,residential,False,True,254.453,,"LINESTRING (-75.749402 43.080617, -75.749086 43.080597, -75.747969 43.080555, -75.74734 43.080541, -75.746272 43.08055)",,,
20114380,Caroline Street,residential,False,False,92.472,,"LINESTRING (-75.757078 43.080746, -75.757007 43.081576)",,,
20114380,Caroline Street,residential,False,True,114.799,,"LINESTRING (-75.757078 43.080746, -75.757145 43.079897, -75.757145 43.079715)",,,
20117007,East Center Street,residential,False,False,209.005,,"LINESTRING (-75.750205 43.078079, -75.750031 43.0780689, -75.74962 43.078045, -75.749008 43.078024, -75.748987 43.078023, -75.748743 43.078023, -75.7476387 43.0780956)",,,
20117007,East Center Street,residential,False,True,107.858,,"LINESTRING (-75.750205 43.078079, -75.7505577 43.0780895, -75.750909 43.0781, -75.7515318 43.0781199)",,,
"[346611049, 83905597]",Diamond Street,residential,False,False,155.389,,"LINESTRING (-75.750205 43.078079, -75.750237 43.078489, -75.7503379 43.0789509, -75.7503771 43.0791305, -75.7503919 43.0791985, -75.7504201 43.0793278, -75.7504333 43.0793882, -75.7504577 43.0794623)",,,
355199856,East North Canal Street,tertiary,False,False,77.055,CR 76,"LINESTRING (-75.7504577 43.0794623, -75.749509 43.079469)",,,
173516072,Diamond Street,residential,True,False,142.463,,"LINESTRING (-75.7504577 43.0794623, -75.750608 43.080013, -75.750693 43.080376, -75.750729 43.080489, -75.750769 43.080569, -75.750855 43.080672, -75.750886 43.080691)",,,
236311243,East North Canal Street,tertiary,False,True,60.021,CR 76,"LINESTRING (-75.7504577 43.0794623, -75.750862 43.079461, -75.7511967 43.079461)",,,
"[346611049, 83905597]",Diamond Street,residential,False,True,155.389,,"LINESTRING (-75.7504577 43.0794623, -75.7504333 43.0793882, -75.7504201 43.0793278, -75.7503919 43.0791985, -75.7503771 43.0791305, -75.7503379 43.0789509, -75.750237 43.078489, -75.750205 43.078079)",,,
20109031,Chapel Street,residential,False,False,92.085,,"LINESTRING (-75.750886 43.080691, -75.752018 43.080738)",,,
20109512,North Peterboro Street,primary,False,False,194.623,NY 13,"LINESTRING (-75.750886 43.080691, -75.7505848 43.0817397, -75.7504668 43.0821504, -75.750394 43.082404)",2,30 mph,
20109512,North Peterboro Street,primary,False,True,139.106,NY 13,"LINESTRING (-75.750886 43.080691, -75.751004 43.080263, -75.751101 43.079905, -75.7511967 43.079461)",2,30 mph,
20111063,East Chapel Street,residential,False,True,120.81099999999999,,"LINESTRING (-75.750886 43.080691, -75.749995 43.080652, -75.749402 43.080617)",,,
20108066,Mill Street,residential,False,False,82.241,,"LINESTRING (-75.753499 43.078192, -75.75354 43.077453)",,,
20114970,Center Street,residential,False,False,44.116,,"LINESTRING (-75.753499 43.078192, -75.753805 43.078206, -75.754041 43.078218)",,,
20114970,Center Street,residential,False,True,84.656,,"LINESTRING (-75.753499 43.078192, -75.753316 43.078184, -75.752952 43.078171, -75.752458 43.078154)",,,
20108066,Mill Street,residential,False,True,82.241,,"LINESTRING (-75.75354 43.077453, -75.753499 43.078192)",,,
20108076,Chapman Place,residential,False,False,76.777,,"LINESTRING (-75.754041 43.078218, -75.754076 43.077528)",,,
20114970,Center Street,residential,False,False,83.981,,"LINESTRING (-75.754041 43.078218, -75.755073 43.078265)",,,
20114970,Center Street,residential,False,True,44.116,,"LINESTRING (-75.754041 43.078218, -75.753805 43.078206, -75.753499 43.078192)",,,
