osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,junction,bridge,tunnel
"[1185373701, 1185373702, 1268157355, 1268157489, 55414676]",False,2,primary,20 mph,True,188.42299999999997,"LINESTRING (-1.585274 52.2822331, -1.5853816 52.2821819, -1.5854413 52.2821559, -1.58586 52.281966, -1.5861912 52.2818158, -1.5863321 52.2817519, -1.5865236 52.2816676, -1.5871603 52.2813874, -1.5875103 52.2812334)",A429,Jury Street,,,
920224463,False,3,primary,20 mph,False,10.009,"LINESTRING (-1.588908 52.2836139, -1.5887627 52.2836281)",A425,Northgate,,,
1185373760,True,1,primary,20 mph,False,4.446,"LINESTRING (-1.5843832 52.2824872, -1.5843267 52.2825073)",A429,Smith Street,,,
100669217,False,,residential,20 mph,True,57.76,"LINESTRING (-1.5843832 52.2824872, -1.5844312 52.2825265, -1.5844406 52.282536, -1.5844956 52.282583, -1.5845642 52.282635, -1.5846424 52.2826866, -1.5846863 52.2827108, -1.5847362 52.2827327, -1.5848749 52.2827813, -1.585007 52.2828269)",,Chapel Street,,,
15230840,False,3,primary,30 mph,True,4.525,"LINESTRING (-1.5810945 52.2834463, -1.5811544 52.2834286)",A429,St John's,,,
"[1147170661, 23270829, 917695262]",False,2,residential,30 mph,False,108.666,"LINESTRING (-1.5810945 52.2834463, -1.5811411 52.2834959, -1.5811698 52.2835358, -1.5811743 52.2835587, -1.5811722 52.2835776, -1.5811588 52.2835929, -1.5811354 52.28361, -1.5810436 52.2836579, -1.5809537 52.2837129, -1.58089 52.2837596, -1.5808341 52.2838211, -1.5807947 52.2838671, -1.5807788 52.2839156, -1.5807666 52.2839607, -1.5807597 52.284017, -1.5807518 52.2841206, -1.5807517 52.2842577, -1.5807517 52.2842695, -1.5807494 52.2843253)",,St John's,,,
"[917695261, 1147170662]",False,3,primary,30 mph,False,52.8,"LINESTRING (-1.5810945 52.2834463, -1.5810479 52.2834594, -1.580903 52.2835072, -1.5807474 52.2835668, -1.5806414 52.2836308, -1.5806299 52.2836402, -1.5805777 52.2836831, -1.5805068 52.2837432)",A429,St John's,,,
23270830,False,2,residential,30 mph,False,0.725,"LINESTRING (-1.5807494 52.2843253, -1.58076 52.2843246)",,The Paddocks,,,
23270830,False,2,residential,30 mph,True,11.351,"LINESTRING (-1.5807494 52.2843253, -1.5806387 52.2843271, -1.5805826 52.2843281)",,The Paddocks,,,
"[1147170661, 917695262, 23270829]",False,2,residential,30 mph,True,108.666,"LINESTRING (-1.5807494 52.2843253, -1.5807517 52.2842695, -1.5807517 52.2842577, -1.5807518 52.2841206, -1.5807597 52.284017, -1.5807666 52.2839607, -1.5807788 52.2839156, -1.5807947 52.2838671, -1.5808341 52.2838211, -1.58089 52.2837596, -1.5809537 52.2837129, -1.5810436 52.2836579, -1.5811354 52.28361, -1.5811588 52.2835929, -1.5811722 52.2835776, -1.5811743 52.2835587, -1.5811698 52.2835358, -1.5811411 52.2834959, -1.5810945 52.2834463)",,St John's,,,
8003830,False,2,primary,30 mph,True,65.929,"LINESTRING (-1.5805826 52.2843281, -1.5805753 52.2839159, -1.5805738 52.2838771, -1.5805602 52.2838174, -1.5805432 52.2837823, -1.5805068 52.2837432)",A429,Coventry Road,,,
23270830,False,2,residential,30 mph,False,11.351,"LINESTRING (-1.5805826 52.2843281, -1.5806387 52.2843271, -1.5807494 52.2843253)",,The Paddocks,,,
23270830,False,2,residential,30 mph,True,15.639,"LINESTRING (-1.581396 52.2842889, -1.5814331 52.2844277)",,The Paddocks,,,
23270830,False,2,residential,30 mph,False,20.308999999999997,"LINESTRING (-1.581396 52.2842889, -1.581545 52.2842783, -1.5816293 52.2842773, -1.581655 52.2842908, -1.5816715 52.2843064)",,The Paddocks,,,
23270830,False,2,residential,30 mph,True,43.44799999999999,"LINESTRING (-1.581396 52.2842889, -1.5808557 52.2843209, -1.58076 52.2843246)",,The Paddocks,,,
100669210,False,2,residential,30 mph,False,9.322,"LINESTRING (-1.5816715 52.2843064, -1.5817979 52.284274)",,The Paddocks,,,
23270830,False,2,residential,30 mph,False,23.524,"LINESTRING (-1.5816715 52.2843064, -1.5816765 52.2843243, -1.5816687 52.2843421, -1.5816555 52.2843581, -1.5816316 52.2843727, -1.5815735 52.2843967, -1.5815143 52.2844204, -1.5814331 52.2844277)",,The Paddocks,,,
23270830,False,2,residential,30 mph,True,20.309,"LINESTRING (-1.5816715 52.2843064, -1.581655 52.2842908, -1.5816293 52.2842773, -1.581545 52.2842783, -1.581396 52.2842889)",,The Paddocks,,,
23270830,False,2,residential,30 mph,False,15.639,"LINESTRING (-1.5814331 52.2844277, -1.581396 52.2842889)",,The Paddocks,,,
100669207,False,2,residential,30 mph,False,11.151,"LINESTRING (-1.5814331 52.2844277, -1.5814492 52.2845275)",,The Paddocks,,,
23270830,False,2,residential,30 mph,True,23.524,"LINESTRING (-1.5814331 52.2844277, -1.5815143 52.2844204, -1.5815735 52.2843967, -1.5816316 52.2843727, -1.5816555 52.2843581, -1.5816687 52.2843421, -1.5816765 52.2843243, -1.5816715 52.2843064)",,The Paddocks,,,
"[100312634, 1085850213, 1019487642]",True,2,primary,"['20 mph', '30 mph']",False,48.511,"LINESTRING (-1.582155 52.2811969, -1.5824515 52.2812596, -1.5825068 52.2812744, -1.5825614 52.2812878, -1.582658 52.2813116, -1.5828176 52.2813571)",A425,Banbury Road,,,
"[1147170660, 917695014, 1079059956, 1053424791, 56896408, 60439548, 23528862, 23528863]",False,"['3', '2']",primary,30 mph,True,349.311,"LINESTRING (-1.582155 52.2811969, -1.5821084 52.2811765, -1.5820731 52.281161, -1.582033 52.2811434, -1.5818965 52.2810837, -1.5817503 52.2810193, -1.5815978 52.2809477, -1.5813994 52.2808564, -1.5811233 52.2807212, -1.5810214 52.2806633, -1.5808443 52.2805605, -1.5807281 52.2804939, -1.580451 52.2803162, -1.5800249 52.2800261, -1.5798893 52.2799193, -1.579785 52.2798412, -1.5794247 52.2794424, -1.5791977 52.2791878, -1.5790947 52.2790876, -1.5790279 52.2790202, -1.5789776 52.2789769, -1.5788539 52.2788817, -1.5788222 52.2788592)",A425,Banbury Road,,yes,
"[1268158629, 1268158630, 1268158631, 1185373416, 1268158157]",False,2,primary,20 mph,False,84.536,"LINESTRING (-1.5885622 52.2807732, -1.5885315 52.2807868, -1.5884942 52.2808034, -1.5884539 52.2808213, -1.5882022 52.2809316, -1.5880906 52.2809805, -1.5879855 52.2810266, -1.5877755 52.2811187, -1.5875786 52.281205, -1.5875524 52.2812163)",A429,High Street,,,
"[1185373416, 1268158628]",False,2,primary,20 mph,True,22.922,"LINESTRING (-1.5885622 52.2807732, -1.5886733 52.280723, -1.5888332 52.2806507)",A429,High Street,,,
126631320,True,1,residential,30 mph,False,7.795,"LINESTRING (-1.5761712 52.2852651, -1.5761588 52.2852758, -1.5761419 52.2852832, -1.5761238 52.2852873, -1.5761034 52.285287, -1.5760728 52.28528)",,Broad Street,,,
1180982608,False,2,primary,30 mph,True,17.239,"LINESTRING (-1.5761569 52.2850795, -1.5759137 52.2851231)",A445,Coten End,,,
126631320,True,1,residential,30 mph,False,20.706000000000003,"LINESTRING (-1.5761569 52.2850795, -1.5761764 52.2852312, -1.5761712 52.2852651)",,Broad Street,,,
"[1099748628, 1099746213, 1099746214]",False,2,primary,30 mph,False,138.606,"LINESTRING (-1.5761569 52.2850795, -1.5765548 52.2850074, -1.5765938 52.284999, -1.5767224 52.2849724, -1.5767958 52.284956, -1.5768848 52.2849346, -1.5770296 52.284899, -1.5771168 52.2848751, -1.5773579 52.284809, -1.5774254 52.2847917, -1.5774889 52.2847744, -1.5775357 52.2847611, -1.577733 52.2847045, -1.577857 52.284669, -1.5780448 52.2846159)",A445,Coten End,,,
"[26821403, 854938246]",False,2,unclassified,20 mph,False,51.426,"LINESTRING (-1.5825633 52.2830166, -1.582594 52.2830556, -1.5828088 52.2833286, -1.582814 52.2833352, -1.5828352 52.2833621, -1.5828544 52.2833899, -1.5828694 52.2834164, -1.5828696 52.2834372)",,Cross Street,,,
1185373760,True,1,primary,20 mph,False,68.38300000000001,"LINESTRING (-1.5825633 52.2830166, -1.5823088 52.2830967, -1.5820819 52.2831767, -1.5818384 52.2832602, -1.5816805 52.2833105)",A429,Smith Street,,,
"[1155905972, 854938245, 926254324, 854938247]",True,"['1', '2']",primary,20 mph,False,84.837,"LINESTRING (-1.5828696 52.2834372, -1.5827796 52.2834339, -1.5824217 52.2834205, -1.5822206 52.2834081, -1.5820041 52.2833847, -1.5817733 52.2833597, -1.5816863 52.2833407, -1.5816805 52.2833105)",A445,Priory Road,,,
"[26821403, 854938246]",False,2,unclassified,20 mph,True,51.426,"LINESTRING (-1.5828696 52.2834372, -1.5828694 52.2834164, -1.5828544 52.2833899, -1.5828352 52.2833621, -1.582814 52.2833352, -1.5828088 52.2833286, -1.582594 52.2830556, -1.5825633 52.2830166)",,Cross Street,,,
144794548,False,2,primary,20 mph,True,3.438,"LINESTRING (-1.5875103 52.2812334, -1.5875524 52.2812163)",A429,High Street,,,
"[1185373701, 1185373702, 1268157355, 1268157489, 55414676]",False,2,primary,20 mph,False,188.42300000000003,"LINESTRING (-1.5875103 52.2812334, -1.5871603 52.2813874, -1.5865236 52.2816676, -1.5863321 52.2817519, -1.5861912 52.2818158, -1.58586 52.281966, -1.5854413 52.2821559, -1.5853816 52.2821819, -1.585274 52.2822331)",A429,Jury Street,,,
"[55280729, 1177863740, 1177863741]",False,1,unclassified,20 mph,True,90.35400000000001,"LINESTRING (-1.588025 52.2800149, -1.5880385 52.2800526, -1.5880561 52.2800799, -1.5881003 52.2801273, -1.5881626 52.280185, -1.5882326 52.2802422, -1.588261 52.280262, -1.5884116 52.2803667, -1.5885033 52.2804297, -1.5888332 52.2806507)",,Back Lane,,,
"[917695011, 917695012]",True,2,primary,20 mph,False,14.68,"LINESTRING (-1.5828404 52.2813642, -1.5828955 52.2813822, -1.5829471 52.2814079, -1.5830062 52.2814468)",,,circular,,
"[51368601, 1085851826, 1085851825, 1085852542]",False,,residential,20 mph,True,204.23499999999999,"LINESTRING (-1.5828404 52.2813642, -1.582868 52.2813142, -1.5829068 52.2812439, -1.5829366 52.2806656, -1.5829896 52.2804483, -1.5830746 52.2803148, -1.5831276 52.2802315, -1.583396 52.2799792, -1.5835923 52.2798296, -1.5838733 52.2797588)",,Mill Street,,,
920224463,False,3,primary,20 mph,True,10.009,"LINESTRING (-1.5887627 52.2836281, -1.588908 52.2836139)",A425,Northgate,,,
100992523,False,2,primary,20 mph,False,26.638,"LINESTRING (-1.5887627 52.2836281, -1.5886711 52.2836272, -1.5886047 52.2836162, -1.5885432 52.2835956, -1.5884882 52.2835748, -1.5884117 52.2835389)",A425,Northgate,,,
"[1079065372, 1109011374]",True,1,primary,20 mph,False,37.413,"LINESTRING (-1.5887627 52.2836281, -1.5886248 52.2836628, -1.5884943 52.2836748, -1.5883587 52.2836781, -1.5882857 52.2836731, -1.5882263 52.2836691)",A445,Northgate,,,
917695009,True,1,primary,20 mph,False,6.215,"LINESTRING (-1.5829443 52.281569, -1.582853 52.2815669)",,Castle Hill,circular,,
1180982608,False,2,primary,30 mph,False,17.239,"LINESTRING (-1.5759137 52.2851231, -1.5761569 52.2850795)",A445,Coten End,,,
"[1180982608, 25196468]",False,2,primary,30 mph,True,17.556,"LINESTRING (-1.5759137 52.2851231, -1.5756974 52.285161, -1.5756656 52.2851666)",A445,Coten End,,,
"[126631320, 1099748630]",True,1,residential,30 mph,False,20.672,"LINESTRING (-1.5760728 52.28528, -1.576051 52.285262, -1.5760372 52.2852454, -1.5760213 52.2852218, -1.5760015 52.2851941, -1.5759581 52.2851555, -1.5759137 52.2851231)",,Broad Street,,,
"[38653409, 1155225692, 1115529894]",True,1,unclassified,20 mph,False,133.45600000000002,"LINESTRING (-1.5886456 52.2821933, -1.5886403 52.2821712, -1.5886266 52.2821554, -1.5885971 52.282142, -1.5885593 52.2821288, -1.5884698 52.2820925, -1.5884309 52.2820743, -1.5883955 52.2820549, -1.5883195 52.2820114, -1.5882383 52.2819408, -1.5880402 52.2817403, -1.5876515 52.2813588, -1.5875818 52.2812935, -1.5875103 52.2812334)",,Church Street,,,
38692493,False,2,residential,30 mph,False,48.186,"LINESTRING (-1.5788063 52.2843886, -1.5788354 52.2844341, -1.5790334 52.2847658, -1.5790385 52.284797)",,Guy Street,,,
693954183,False,2,primary,30 mph,False,54.053000000000004,"LINESTRING (-1.5788063 52.2843886, -1.5788868 52.2843651, -1.5790439 52.284315, -1.579135 52.2842862, -1.5792333 52.2842571, -1.5792798 52.2842432, -1.5795116 52.2841649)",A445,Coten End,,,
693954183,False,2,primary,30 mph,True,57.637,"LINESTRING (-1.5788063 52.2843886, -1.5783141 52.2845364, -1.5780448 52.2846159)",A445,Coten End,,,
693954183,False,2,primary,30 mph,False,57.637,"LINESTRING (-1.5780448 52.2846159, -1.5783141 52.2845364, -1.5788063 52.2843886)",A445,Coten End,,,
"[1099748628, 1099746213, 1099746214]",False,2,primary,30 mph,True,138.606,"LINESTRING (-1.5780448 52.2846159, -1.577857 52.284669, -1.577733 52.2847045, -1.5775357 52.2847611, -1.5774889 52.2847744, -1.5774254 52.2847917, -1.5773579 52.284809, -1.5771168 52.2848751, -1.5770296 52.284899, -1.5768848 52.2849346, -1.5767958 52.284956, -1.5767224 52.2849724, -1.5765938 52.284999, -1.5765548 52.2850074, -1.5761569 52.2850795)",A445,Coten End,,,
"[256326562, 1180984372, 1180984374, 1180983559]",False,2,residential,30 mph,True,77.89800000000001,"LINESTRING (-1.5780448 52.2846159, -1.5780707 52.2846674, -1.5781569 52.2848533, -1.5782054 52.2849578, -1.578228 52.2850066, -1.5782954 52.2851518, -1.5783226 52.2851823, -1.5783427 52.2852097, -1.5783496 52.2852322, -1.5783442 52.2852503, -1.5783384 52.2852679, -1.5783223 52.2852843)",,Cherry Street,,,
"[55280729, 1177863740, 1177863741]",False,1,unclassified,20 mph,False,90.354,"LINESTRING (-1.5888332 52.2806507, -1.5885033 52.2804297, -1.5884116 52.2803667, -1.588261 52.280262, -1.5882326 52.2802422, -1.5881626 52.280185, -1.5881003 52.2801273, -1.5880561 52.2800799, -1.5880385 52.2800526, -1.588025 52.2800149)",,Back Lane,,,
"[1185373416, 1268158628]",False,2,primary,20 mph,False,22.922,"LINESTRING (-1.5888332 52.2806507, -1.5886733 52.280723, -1.5885622 52.2807732)",A429,High Street,,,
"[1177864000, 60439401, 1177863187, 1177863188, 1177863134]",True,1,unclassified,20 mph,False,151.39499999999998,"LINESTRING (-1.5866654 52.2806833, -1.5866292 52.2806728, -1.5865419 52.2806509, -1.5865046 52.2806375, -1.5864882 52.2806269, -1.5864776 52.2806127, -1.5864746 52.2805916, -1.5864821 52.2805715, -1.5865151 52.2805421, -1.5866269 52.2804652, -1.5866709 52.2804349, -1.5866872 52.2804245, -1.5867078 52.2804114, -1.5867889 52.2803585, -1.5868851 52.2802956, -1.5870558 52.2801899, -1.5871652 52.2801098, -1.5872023 52.2800907, -1.5872441 52.280073, -1.587353 52.2800446, -1.5875072 52.2800108, -1.5876612 52.2799884, -1.5877711 52.2799803, -1.5878582 52.2799883, -1.5879299 52.2800007, -1.5879773 52.2800099, -1.588025 52.2800149)",,"['Castle Street', 'Castle Lane']",,,
55280727,True,,unclassified,20 mph,False,206.45599999999996,"LINESTRING (-1.5845106 52.2819357, -1.5850686 52.2816315, -1.5850966 52.2816168, -1.5851946 52.2815592, -1.5852338 52.2815384, -1.5853346 52.2814944, -1.5855217 52.2813994, -1.5861858 52.2810503, -1.5862376 52.2810221, -1.5866085 52.2808012, -1.5866718 52.2807656, -1.5866951 52.2807409, -1.5866917 52.2807144, -1.5866654 52.2806833)",,Castle Lane,,,
"[60439400, 1069403979, 1085853407]",True,"['1', '2']",primary,20 mph,False,62.073,"LINESTRING (-1.5845106 52.2819357, -1.5846422 52.2819756, -1.5848582 52.2820411, -1.5851492 52.2821532, -1.585274 52.2822331)",A425,Castle Hill,,,
140264222,True,1,primary,20 mph,False,38.605999999999995,"LINESTRING (-1.5845106 52.2819357, -1.5845998 52.2819859, -1.5846549 52.2820126, -1.5847009 52.282038, -1.5847451 52.2820642, -1.5847867 52.2820938, -1.5848229 52.2821192, -1.5848417 52.2821454, -1.5848578 52.2821976)",A425,Castle Hill,,,
"[1079063136, 55280740, 1085852695]",True,,residential,20 mph,False,130.46,"LINESTRING (-1.5843267 52.2825073, -1.5840595 52.2823555, -1.5839942 52.2823184, -1.5839398 52.2822879, -1.5838596 52.282238, -1.5837755 52.2821736, -1.5835535 52.2819781, -1.5832164 52.2816679, -1.5832029 52.2816477, -1.5831978 52.2816237, -1.5832004 52.2815822)",,Gerrard Street,,,
1185373760,True,1,primary,20 mph,False,132.769,"LINESTRING (-1.5843267 52.2825073, -1.5841655 52.2825702, -1.5838303 52.2826669, -1.5836403 52.2827193, -1.5825633 52.2830166)",A429,Smith Street,,,
55280744,False,,residential,,True,46.367999999999995,"LINESTRING (-1.5793718 52.2836353, -1.5790289 52.2833085, -1.5790046 52.283284)",,,,,
55280742,False,2,residential,30 mph,False,90.215,"LINESTRING (-1.5790046 52.283284, -1.5788815 52.283314, -1.5787982 52.2833199, -1.5787257 52.2833165, -1.57867 52.2833085, -1.5786226 52.2832896, -1.578574 52.2832666, -1.5785269 52.2832349, -1.5783125 52.2830687, -1.5780412 52.2828523)",,Weston Close,,,
55280742,False,2,residential,30 mph,True,40.305,"LINESTRING (-1.5790046 52.283284, -1.5794177 52.2831911, -1.5795685 52.2831777)",,Weston Close,,,
55280744,False,,residential,,False,46.367999999999995,"LINESTRING (-1.5790046 52.283284, -1.5790289 52.2833085, -1.5793718 52.2836353)",,,,,
55280743,False,2,residential,30 mph,False,29.785,"LINESTRING (-1.5780412 52.2828523, -1.5783889 52.2826895)",,Weston Close,,,
55280743,False,2,residential,30 mph,True,31.222,"LINESTRING (-1.5780412 52.2828523, -1.5776754 52.2830219)",,Weston Close,,,
55280742,False,2,residential,30 mph,True,90.21499999999999,"LINESTRING (-1.5780412 52.2828523, -1.5783125 52.2830687, -1.5785269 52.2832349, -1.578574 52.2832666, -1.5786226 52.2832896, -1.57867 52.2833085, -1.5787257 52.2833165, -1.5787982 52.2833199, -1.5788815 52.283314, -1.5790046 52.283284)",,Weston Close,,,
55280743,False,2,residential,30 mph,False,31.222,"LINESTRING (-1.5776754 52.2830219, -1.5780412 52.2828523)",,Weston Close,,,
55280743,False,2,residential,30 mph,True,29.785,"LINESTRING (-1.5783889 52.2826895, -1.5780412 52.2828523)",,Weston Close,,,
56895341,False,,residential,30 mph,False,84.954,"LINESTRING (-1.5813951 52.2773634, -1.5815944 52.2773959, -1.5816389 52.2774043, -1.5816795 52.2774198, -1.581721 52.277447, -1.5817491 52.2774679, -1.5817708 52.2774945, -1.5817831 52.2775163, -1.5817929 52.2775427, -1.5817894 52.2775682, -1.5817784 52.277598, -1.5817562 52.277627, -1.581674 52.2777, -1.5814426 52.277917)",,Brooke Close,,,
1131821136,False,,residential,,True,9.408,"LINESTRING (-1.5800289 52.2770175, -1.5801661 52.2770281)",,,,,
56895342,False,,residential,30 mph,False,29.746,"LINESTRING (-1.5800289 52.2770175, -1.5798863 52.2772063, -1.5798577 52.2772632)",,The Templars,,,
56896414,False,,residential,30 mph,False,18.825,"LINESTRING (-1.5801221 52.2775167, -1.5798664 52.277452)",,Bridge End,,,
56896414,False,,residential,30 mph,True,100.39500000000001,"LINESTRING (-1.5801221 52.2775167, -1.5804925 52.2776097, -1.5808008 52.277704, -1.5810237 52.2777692, -1.5814426 52.277917)",,Bridge End,,,
"[424018809, 424018810, 56895333]",False,,residential,30 mph,False,65.612,"LINESTRING (-1.5801221 52.2775167, -1.5799909 52.2776749, -1.5799203 52.2777549, -1.5798388 52.277816, -1.5798112 52.2778331, -1.5796946 52.2778971, -1.5796157 52.2779335, -1.5795268 52.2779644)",,Archery Fields,,,building_passage
56895339,False,,residential,30 mph,True,22.351,"LINESTRING (-1.5798577 52.2772632, -1.5795887 52.2773786)",,The Templars,,,
56895342,False,,residential,30 mph,False,21.002,"LINESTRING (-1.5798577 52.2772632, -1.5798664 52.277452)",,The Templars,,,
56895342,False,,residential,30 mph,True,29.746,"LINESTRING (-1.5798577 52.2772632, -1.5798863 52.2772063, -1.5800289 52.2770175)",,The Templars,,,
56895341,False,,residential,30 mph,True,84.954,"LINESTRING (-1.5814426 52.277917, -1.581674 52.2777, -1.5817562 52.277627, -1.5817784 52.277598, -1.5817894 52.2775682, -1.5817929 52.2775427, -1.5817831 52.2775163, -1.5817708 52.2774945, -1.5817491 52.2774679, -1.581721 52.277447, -1.5816795 52.2774198, -1.5816389 52.2774043, -1.5815944 52.2773959, -1.5813951 52.2773634)",,Brooke Close,,,
56896414,False,,residential,30 mph,False,100.39500000000001,"LINESTRING (-1.5814426 52.277917, -1.5810237 52.2777692, -1.5808008 52.277704, -1.5804925 52.2776097, -1.5801221 52.2775167)",,Bridge End,,,
