osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
8971984,residential,False,False,160.539,,,,,"LINESTRING (-151.0723981 60.4817558, -151.0702582 60.4807695)",
110345978,primary,False,True,79.165,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.0723981 60.4817558, -151.073373 60.4812303)",
110345978,primary,False,False,127.729,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.0723981 60.4817558, -151.0716268 60.4821766, -151.0708026 60.4825931)",
8971984,residential,False,True,160.539,,,,,"LINESTRING (-151.0702582 60.4807695, -151.0723981 60.4817558)",
8979996,residential,False,True,101.737,,,Robin Place,,"LINESTRING (-151.0685454 60.4858891, -151.0685778 60.4868039)",
110345978,primary,False,False,56.338,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.0740698 60.4808577, -151.073373 60.4812303)",
8976356,residential,False,False,114.495,,,Tern Circle,,"LINESTRING (-151.073373 60.4812303, -151.071851 60.4805247)",
110345978,primary,False,False,79.165,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.073373 60.4812303, -151.0723981 60.4817558)",
110345978,primary,False,True,56.338,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.073373 60.4812303, -151.0740698 60.4808577)",
422875169,residential,False,False,116.225,,,Binkley Circle,,"LINESTRING (-151.0708026 60.4825931, -151.0694477 60.4817888)",
110345978,primary,False,False,361.789,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.0708026 60.4825931, -151.0699935 60.4828704, -151.0692442 60.4831303, -151.0681654 60.4833988, -151.0670851 60.483612, -151.0665165 60.4837148, -151.0648968 60.4840057)",
110345978,primary,False,True,127.729,5,AK 1,Sterling Highway,35 mph,"LINESTRING (-151.0708026 60.4825931, -151.0716268 60.4821766, -151.0723981 60.4817558)",
506877553,residential,False,True,111.324,,,South Binkley Street,,"LINESTRING (-151.0708026 60.4825931, -151.07161 60.483076, -151.0719561 60.483283, -151.0720616 60.4833769)",
8976334,residential,False,True,123.927,,,South Birch Street,,"LINESTRING (-151.0648968 60.4840057, -151.0649769 60.4851195)",
