osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,bridge
8682808,residential,False,True,112.46,Grove Pointe Street,"LINESTRING (-82.890046 42.497397, -82.8914139 42.4973217)",,,
8668897,residential,False,False,337.52200000000005,Vogt Street,"LINESTRING (-82.890046 42.497397, -82.890149 42.499899, -82.890163 42.500303, -82.8902083 42.5004267)",,,
8668897,residential,False,True,337.52200000000005,Vogt Street,"LINESTRING (-82.8902083 42.5004267, -82.890163 42.500303, -82.890149 42.499899, -82.890046 42.497397)",,,
8668997,residential,False,False,287.058,Yale Street,"LINESTRING (-82.8925513 42.4943947, -82.889058 42.4945678)",,,
8672240,residential,False,False,97.822,Greater Mack Avenue,"LINESTRING (-82.8925513 42.4943947, -82.8925724 42.4952743)",,,
8672240,residential,False,True,105.241,Greater Mack Avenue,"LINESTRING (-82.8925513 42.4943947, -82.8925073 42.4934488)",,,
8668997,residential,False,True,287.058,Yale Street,"LINESTRING (-82.889058 42.4945678, -82.8925513 42.4943947)",,,
503327516,secondary,False,False,16.167,Jefferson Avenue,"LINESTRING (-82.889058 42.4945678, -82.8890271 42.4947114)",4,35 mph,
503327516,secondary,False,True,80.19200000000001,Jefferson Avenue,"LINESTRING (-82.889058 42.4945678, -82.8890989 42.4943214, -82.8891142 42.494229, -82.8891825 42.4938525)",4,35 mph,
8669418,residential,False,False,182.42700000000002,Worthington Street,"LINESTRING (-82.8863052 42.4987579, -82.88726 42.49879, -82.887333 42.498802, -82.88737 42.498816, -82.887388 42.498845, -82.887398 42.4989, -82.8873914 42.4996627)",,,
503329435,secondary,False,False,73.575,Jefferson Avenue,"LINESTRING (-82.8863052 42.4987579, -82.8862379 42.4988417, -82.8861507 42.498951, -82.8858413 42.4993243)",4,35 mph,
503329435,secondary,False,True,95.725,Jefferson Avenue,"LINESTRING (-82.8863052 42.4987579, -82.886713 42.498329, -82.8867419 42.4982996, -82.8867674 42.4982736, -82.886981 42.4980559)",4,35 mph,
1036711424,residential,True,False,31.966,Worthington Court,"LINESTRING (-82.8863052 42.4987579, -82.8862589 42.4987464, -82.8862126 42.4987349, -82.8861728 42.4987306, -82.8860965 42.4987274, -82.8860248 42.4987333, -82.8859255 42.4987546)",,,
8689902,residential,False,True,42.726,Kaul Street,"LINESTRING (-82.8873914 42.4996627, -82.8878989 42.4997501)",,,
8669418,residential,False,True,182.42700000000002,Worthington Street,"LINESTRING (-82.8873914 42.4996627, -82.887398 42.4989, -82.887388 42.498845, -82.88737 42.498816, -82.887333 42.498802, -82.88726 42.49879, -82.8863052 42.4987579)",,,
8689902,residential,False,False,133.102,Kaul Street,"LINESTRING (-82.8873914 42.4996627, -82.886683 42.4995568, -82.8864076 42.4994992, -82.8863492 42.499487, -82.8858413 42.4993243)",,,
8682808,residential,False,False,83.973,Grove Pointe Street,"LINESTRING (-82.8885543 42.4975018, -82.8875335 42.4975637)",,,
8682808,residential,False,True,122.851,Grove Pointe Street,"LINESTRING (-82.8885543 42.4975018, -82.890046 42.497397)",,,
8671209,residential,False,False,319.694,Elba Street,"LINESTRING (-82.8885543 42.4975018, -82.8885925 42.4982836, -82.8886027 42.4984925, -82.8886247 42.4989405, -82.888632 42.49909, -82.888668 42.500031, -82.888666 42.500161, -82.888573 42.5003642)",,,
8671209,residential,False,False,38.129,Elba Street,"LINESTRING (-82.888573 42.5003642, -82.8884756 42.5006995)",,,
8671209,residential,False,True,319.694,Elba Street,"LINESTRING (-82.888573 42.5003642, -82.888666 42.500161, -82.888668 42.500031, -82.888632 42.49909, -82.8886247 42.4989405, -82.8886027 42.4984925, -82.8885925 42.4982836, -82.8885543 42.4975018)",,,
8689852,residential,False,True,51.781000000000006,Elba Court,"LINESTRING (-82.888573 42.5003642, -82.888794 42.5004051, -82.8888863 42.5004203, -82.8889663 42.500427, -82.8890597 42.5004338, -82.8891945 42.5004356)",,,
8671209,residential,False,False,36.61,Elba Street,"LINESTRING (-82.8884756 42.5006995, -82.888335 42.501012)",,,
8671209,residential,False,True,38.129,Elba Street,"LINESTRING (-82.8884756 42.5006995, -82.888573 42.5003642)",,,
8689850,residential,False,False,13.145,Elba Court,"LINESTRING (-82.8884756 42.5006995, -82.8886285 42.5007351)",,,
8671209,residential,False,True,36.61,Elba Street,"LINESTRING (-82.888335 42.501012, -82.8884756 42.5006995)",,,
8680485,residential,False,True,63.882,Gordon Road,"LINESTRING (-82.888335 42.501012, -82.889081 42.501178)",,,
8680485,residential,False,False,280.974,Gordon Road,"LINESTRING (-82.888335 42.501012, -82.885975 42.500455, -82.885072 42.500239)",,,
503329435,secondary,False,False,27.355,Jefferson Avenue,"LINESTRING (-82.885248 42.50003, -82.885072 42.500239)",4,35 mph,
503329435,secondary,False,True,77.185,Jefferson Avenue,"LINESTRING (-82.885248 42.50003, -82.885554 42.499666, -82.885744 42.49944)",4,35 mph,
8672240,residential,False,False,105.241,Greater Mack Avenue,"LINESTRING (-82.8925073 42.4934488, -82.8925513 42.4943947)",,,
8672240,residential,False,True,102.781,Greater Mack Avenue,"LINESTRING (-82.8925073 42.4934488, -82.8924863 42.4925246)",,,
8687936,residential,False,False,270.806,Erben Street,"LINESTRING (-82.8925073 42.4934488, -82.8892132 42.4936266)",,,
8672240,residential,False,True,97.822,Greater Mack Avenue,"LINESTRING (-82.8925724 42.4952743, -82.8925513 42.4943947)",,,
8675939,residential,False,False,304.789,Cedar Street,"LINESTRING (-82.8925724 42.4952743, -82.8888668 42.4954934)",,,
8672240,residential,False,False,90.14099999999999,Greater Mack Avenue,"LINESTRING (-82.8925724 42.4952743, -82.8925799 42.4957748, -82.8925801 42.4957875, -82.8925855 42.4960849)",,,
8672240,residential,False,False,22.185,Greater Mack Avenue,"LINESTRING (-82.8925855 42.4960849, -82.8925882 42.4962844)",,,
8672240,residential,False,True,90.14099999999999,Greater Mack Avenue,"LINESTRING (-82.8925855 42.4960849, -82.8925801 42.4957875, -82.8925799 42.4957748, -82.8925724 42.4952743)",,,
257032108,secondary,True,False,102.083,East 11 Mile Road,"LINESTRING (-82.8925855 42.4960849, -82.8915913 42.4961643, -82.8913541 42.4962098)",2,35 mph,
8672240,residential,False,True,22.185,Greater Mack Avenue,"LINESTRING (-82.8925882 42.4962844, -82.8925855 42.4960849)",,,
40943081,secondary,True,False,103.329,East 11 Mile Road,"LINESTRING (-82.8925882 42.4962844, -82.8938441 42.4962067)",2,35 mph,
8672240,residential,False,False,107.81800000000001,Greater Mack Avenue,"LINESTRING (-82.8925882 42.4962844, -82.8926045 42.496688, -82.8926076 42.4967647, -82.8926274 42.4972536)",,,
8682808,residential,False,False,99.777,Grove Pointe Street,"LINESTRING (-82.8926274 42.4972536, -82.8914139 42.4973217)",,,
8682808,residential,False,True,103.125,Grove Pointe Street,"LINESTRING (-82.8926274 42.4972536, -82.8938818 42.497185)",,,
8672240,residential,False,True,107.81800000000001,Greater Mack Avenue,"LINESTRING (-82.8926274 42.4972536, -82.8926076 42.4967647, -82.8926045 42.496688, -82.8925882 42.4962844)",,,
8681655,residential,False,True,21.208,Gladstone Street,"LINESTRING (-82.8951213 42.4961286, -82.8951061 42.4959382)",,,
8685247,residential,False,False,108.826,Florence Street,"LINESTRING (-82.8938441 42.4962067, -82.8938818 42.497185)",,,
40943081,secondary,True,False,105.073,East 11 Mile Road,"LINESTRING (-82.8938441 42.4962067, -82.8951213 42.4961286)",2,35 mph,
8685690,residential,False,False,106.645,Nieman Street,"LINESTRING (-82.8913727 42.4963631, -82.8914139 42.4973217)",,,
40943081,secondary,True,False,100.038,East 11 Mile Road,"LINESTRING (-82.8913727 42.4963631, -82.8925882 42.4962844)",2,35 mph,
"[421875481, 421875482, 1214664039]",secondary,False,False,188.869,East 11 Mile Road,"LINESTRING (-82.8885674 42.4965066, -82.8888943 42.4964771, -82.8893858 42.4964442, -82.8898431 42.4964151, -82.8903933 42.4963802, -82.8906427 42.4963634, -82.89086 42.4963426)",5,35 mph,
"[503327516, 421875493]",secondary,False,True,86.552,Jefferson Avenue,"LINESTRING (-82.8885674 42.4965066, -82.8887096 42.4962178, -82.8887221 42.4961867, -82.8887534 42.4961091, -82.8887926 42.4959265, -82.8888078 42.4958073, -82.8888146 42.4957544)","['4', '5']",35 mph,
"[503329435, 421875494]",secondary,False,False,145.404,Jefferson Avenue,"LINESTRING (-82.8885674 42.4965066, -82.8884911 42.4966219, -82.8884208 42.496718, -82.888339 42.496818, -82.888138 42.4970112, -82.887956 42.497182, -82.8875335 42.4975637)","['4', '5']",35 mph,
503321871,residential,False,False,84.958,11 Mile Road,"LINESTRING (-82.8885674 42.4965066, -82.8883427 42.4965315, -82.8882207 42.4965434, -82.8878921 42.496572, -82.8875391 42.4966003)",,,
8681655,residential,False,False,21.208,Gladstone Street,"LINESTRING (-82.8951061 42.4959382, -82.8951213 42.4961286)",,,
257032108,secondary,True,False,207.298,East 11 Mile Road,"LINESTRING (-82.8951061 42.4959382, -82.8944758 42.4959749, -82.89398 42.4960038, -82.8936521 42.4960228, -82.8932989 42.4960434, -82.8925855 42.4960849)",2,35 mph,
8680485,residential,False,False,71.855,Gordon Road,"LINESTRING (-82.8899031 42.5014021, -82.889081 42.501178)",,,
8673472,residential,False,False,56.36,Gordon Circle,"LINESTRING (-82.8899031 42.5014021, -82.8899285 42.5013305, -82.8899321 42.5013022, -82.8899316 42.5012746, -82.8899133 42.5012249, -82.8898864 42.5011815, -82.8898143 42.5011347, -82.8897191 42.501101, -82.8896583 42.5010818, -82.8895524 42.5010636)",,,
8673472,residential,False,False,11.816,Gordon Circle,"LINESTRING (-82.8891945 42.5011125, -82.889081 42.501178)",,,
8673472,residential,False,True,30.198,Gordon Circle,"LINESTRING (-82.8891945 42.5011125, -82.8892521 42.5010956, -82.8893121 42.5010797, -82.8893659 42.5010686, -82.8894331 42.5010645, -82.8895524 42.5010636)",,,
1079364422,residential,False,True,33.375,Gordon Circle Court,"LINESTRING (-82.8891945 42.5011125, -82.8891377 42.5009762, -82.8891217 42.500912, -82.8891128 42.5008647, -82.8891152 42.5008202)",,,
8673472,residential,False,True,11.816,Gordon Circle,"LINESTRING (-82.889081 42.501178, -82.8891945 42.5011125)",,,
8680485,residential,False,False,63.882,Gordon Road,"LINESTRING (-82.889081 42.501178, -82.888335 42.501012)",,,
8680485,residential,False,True,71.855,Gordon Road,"LINESTRING (-82.889081 42.501178, -82.8899031 42.5014021)",,,
8675638,residential,False,False,33.199,Lane Street,"LINESTRING (-82.883384 42.492696, -82.883409 42.492994)",,,
8675638,residential,False,False,48.738,Lane Street,"LINESTRING (-82.883513 42.494118, -82.883559 42.494555)",,,
8675638,residential,False,True,111.695,Lane Street,"LINESTRING (-82.883513 42.494118, -82.883417 42.493116)",,,
514245408,residential,False,True,377.532,Saint Clair Drive,"LINESTRING (-82.883513 42.494118, -82.8881087 42.4939065)",,,
8675638,residential,False,True,48.738,Lane Street,"LINESTRING (-82.883559 42.494555, -82.883513 42.494118)",,,
8675939,residential,False,True,304.789,Cedar Street,"LINESTRING (-82.8888668 42.4954934, -82.8925724 42.4952743)",,,
503327516,secondary,False,True,34.617,Jefferson Avenue,"LINESTRING (-82.8888668 42.4954934, -82.8889369 42.4951864)",4,35 mph,
503327516,secondary,False,False,29.335,Jefferson Avenue,"LINESTRING (-82.8888668 42.4954934, -82.888852 42.4955676, -82.8888146 42.4957544)",4,35 mph,
503329776,secondary,False,True,140.03,Jefferson Avenue,"LINESTRING (-82.884213 42.501326, -82.8843444 42.5011402, -82.8845183 42.5008942, -82.884592 42.50079, -82.8846421 42.5007325, -82.8847286 42.5006331, -82.8849653 42.5003614, -82.885072 42.500239)",4,35 mph,
503327516,secondary,False,False,34.617,Jefferson Avenue,"LINESTRING (-82.8889369 42.4951864, -82.8888668 42.4954934)",4,35 mph,
503327516,secondary,False,True,53.333,Jefferson Avenue,"LINESTRING (-82.8889369 42.4951864, -82.8890271 42.4947114)",4,35 mph,
654422767,residential,False,False,35.85,Lac Park Lane,"LINESTRING (-82.8889369 42.4951864, -82.888597 42.495261, -82.8885258 42.4952919)",,,
8677470,residential,True,False,71.006,Lac Park Lane,"LINESTRING (-82.8885258 42.4952919, -82.8885021 42.495329, -82.8884691 42.495475, -82.8884587 42.4955621, -82.8884613 42.4956258, -82.8885278 42.4956708, -82.8886076 42.4957167, -82.8888146 42.4957544)",,,
8677472,residential,False,True,223.29800000000003,Lac Park Lane,"LINESTRING (-82.8885258 42.4952919, -82.8882868 42.4952587, -82.8881696 42.4952458, -82.888047 42.495225, -82.887921 42.495251, -82.887805 42.49529, -82.8876 42.49541, -82.887444 42.495469, -82.887431 42.495498, -82.887444 42.495684, -82.8874492 42.4957421, -82.8874567 42.4958249, -82.8874638 42.4959043, -82.8874795 42.4960783, -82.8874935 42.4962345, -82.8874975 42.4962789, -82.8875102 42.496407, -82.8875169 42.4964749, -82.8875391 42.4966003)",,,
654422767,residential,False,True,35.85,Lac Park Lane,"LINESTRING (-82.8885258 42.4952919, -82.888597 42.495261, -82.8889369 42.4951864)",,,
"[503327516, 421875493]",secondary,False,False,86.55199999999999,Jefferson Avenue,"LINESTRING (-82.8888146 42.4957544, -82.8888078 42.4958073, -82.8887926 42.4959265, -82.8887534 42.4961091, -82.8887221 42.4961867, -82.8887096 42.4962178, -82.8885674 42.4965066)","['4', '5']",35 mph,
503327516,secondary,False,True,29.335,Jefferson Avenue,"LINESTRING (-82.8888146 42.4957544, -82.888852 42.4955676, -82.8888668 42.4954934)",4,35 mph,
8677472,residential,False,False,223.29800000000003,Lac Park Lane,"LINESTRING (-82.8875391 42.4966003, -82.8875169 42.4964749, -82.8875102 42.496407, -82.8874975 42.4962789, -82.8874935 42.4962345, -82.8874795 42.4960783, -82.8874638 42.4959043, -82.8874567 42.4958249, -82.8874492 42.4957421, -82.887444 42.495684, -82.887431 42.495498, -82.887444 42.495469, -82.8876 42.49541, -82.887805 42.49529, -82.887921 42.495251, -82.888047 42.495225, -82.8881696 42.4952458, -82.8882868 42.4952587, -82.8885258 42.4952919)",,,
8689447,residential,False,False,364.651,11 Mile Road,"LINESTRING (-82.8875391 42.4966003, -82.885502 42.4967157, -82.8831056 42.4968622)",,,
503321871,residential,False,True,84.958,11 Mile Road,"LINESTRING (-82.8875391 42.4966003, -82.8878921 42.496572, -82.8882207 42.4965434, -82.8883427 42.4965315, -82.8885674 42.4965066)",,,
503329435,secondary,False,True,71.043,Jefferson Avenue,"LINESTRING (-82.886981 42.4980559, -82.8875335 42.4975637)",4,35 mph,
"[589933889, 8678099, 589933886]",residential,False,False,89.37199999999999,Shorewood Street,"LINESTRING (-82.886981 42.4980559, -82.8868149 42.4979668, -82.8866085 42.4978638, -82.8864643 42.4978098, -82.8863364 42.4977861, -82.885997 42.4977559)",,,yes
503329435,secondary,False,False,95.725,Jefferson Avenue,"LINESTRING (-82.886981 42.4980559, -82.8867674 42.4982736, -82.8867419 42.4982996, -82.886713 42.498329, -82.8863052 42.4987579)",4,35 mph,
589933889,residential,False,False,19.251,Shorewood Street,"LINESTRING (-82.885997 42.4977559, -82.8857623 42.4977506)",,,
880554474,residential,False,False,65.228,,"LINESTRING (-82.885997 42.4977559, -82.8859869 42.4975884, -82.8859712 42.4975421, -82.8859289 42.4975179, -82.8858662 42.4975086, -82.8857987 42.4975213, -82.8857737 42.4975664, -82.8857658 42.49763, -82.8857623 42.4977506)",,,
"[589933889, 8678099, 589933886]",residential,False,True,89.372,Shorewood Street,"LINESTRING (-82.885997 42.4977559, -82.8863364 42.4977861, -82.8864643 42.4978098, -82.8866085 42.4978638, -82.8868149 42.4979668, -82.886981 42.4980559)",,,yes
8678335,residential,False,True,74.826,Claire Pointe Court East,"LINESTRING (-82.8895524 42.5010636, -82.8896712 42.5003964)",,,
8673472,residential,False,False,30.198000000000004,Gordon Circle,"LINESTRING (-82.8895524 42.5010636, -82.8894331 42.5010645, -82.8893659 42.5010686, -82.8893121 42.5010797, -82.8892521 42.5010956, -82.8891945 42.5011125)",,,
8673472,residential,False,True,56.36,Gordon Circle,"LINESTRING (-82.8895524 42.5010636, -82.8896583 42.5010818, -82.8897191 42.501101, -82.8898143 42.5011347, -82.8898864 42.5011815, -82.8899133 42.5012249, -82.8899316 42.5012746, -82.8899321 42.5013022, -82.8899285 42.5013305, -82.8899031 42.5014021)",,,
503327516,secondary,False,False,53.333,Jefferson Avenue,"LINESTRING (-82.8890271 42.4947114, -82.8889369 42.4951864)",4,35 mph,
503327516,secondary,False,True,16.167,Jefferson Avenue,"LINESTRING (-82.8890271 42.4947114, -82.889058 42.4945678)",4,35 mph,
8679061,residential,False,False,472.30899999999997,Milner Street,"LINESTRING (-82.8890271 42.4947114, -82.887838 42.49475, -82.883755 42.494983, -82.883281 42.495008)",,,
8679061,residential,False,True,472.30899999999997,Milner Street,"LINESTRING (-82.883281 42.495008, -82.883755 42.494983, -82.887838 42.49475, -82.8890271 42.4947114)",,,
503329435,secondary,False,True,27.355,Jefferson Avenue,"LINESTRING (-82.885072 42.500239, -82.885248 42.50003)",4,35 mph,
8680485,residential,False,True,280.974,Gordon Road,"LINESTRING (-82.885072 42.500239, -82.885975 42.500455, -82.888335 42.501012)",,,
503329776,secondary,False,False,140.03000000000003,Jefferson Avenue,"LINESTRING (-82.885072 42.500239, -82.8849653 42.5003614, -82.8847286 42.5006331, -82.8846421 42.5007325, -82.884592 42.50079, -82.8845183 42.5008942, -82.8843444 42.5011402, -82.884213 42.501326)",4,35 mph,
8685247,residential,False,True,322.354,Florence Street,"LINESTRING (-82.8939995 42.5000827, -82.8938818 42.497185)",,,
8687936,residential,False,True,270.806,Erben Street,"LINESTRING (-82.8892132 42.4936266, -82.8925073 42.4934488)",,,
503327516,secondary,False,False,25.245,Jefferson Avenue,"LINESTRING (-82.8892132 42.4936266, -82.8891825 42.4938525)",4,35 mph,
503327516,secondary,False,True,95.154,Jefferson Avenue,"LINESTRING (-82.8892132 42.4936266, -82.8893025 42.4927734)",4,35 mph,
503327516,secondary,False,True,25.245,Jefferson Avenue,"LINESTRING (-82.8891825 42.4938525, -82.8892132 42.4936266)",4,35 mph,
514245406,residential,False,False,18.808,Saint Clair Drive,"LINESTRING (-82.8891825 42.4938525, -82.8889531 42.4938524)",,,
503327516,secondary,False,False,80.19200000000001,Jefferson Avenue,"LINESTRING (-82.8891825 42.4938525, -82.8891142 42.494229, -82.8890989 42.4943214, -82.889058 42.4945678)",4,35 mph,
8682808,residential,False,True,83.973,Grove Pointe Street,"LINESTRING (-82.8875335 42.4975637, -82.8885543 42.4975018)",,,
503329435,secondary,False,False,71.043,Jefferson Avenue,"LINESTRING (-82.8875335 42.4975637, -82.886981 42.4980559)",4,35 mph,
"[503329435, 421875494]",secondary,False,True,145.404,Jefferson Avenue,"LINESTRING (-82.8875335 42.4975637, -82.887956 42.497182, -82.888138 42.4970112, -82.888339 42.496818, -82.8884208 42.496718, -82.8884911 42.4966219, -82.8885674 42.4965066)","['4', '5']",35 mph,
8689902,residential,False,True,133.102,Kaul Street,"LINESTRING (-82.8858413 42.4993243, -82.8863492 42.499487, -82.8864076 42.4994992, -82.886683 42.4995568, -82.8873914 42.4996627)",,,
503329435,secondary,False,False,15.139,Jefferson Avenue,"LINESTRING (-82.8858413 42.4993243, -82.885804 42.49937, -82.885744 42.49944)",4,35 mph,
503329435,secondary,False,True,73.575,Jefferson Avenue,"LINESTRING (-82.8858413 42.4993243, -82.8861507 42.498951, -82.8862379 42.4988417, -82.8863052 42.4987579)",4,35 mph,
503329435,secondary,False,False,77.185,Jefferson Avenue,"LINESTRING (-82.885744 42.49944, -82.885554 42.499666, -82.885248 42.50003)",4,35 mph,
503329435,secondary,False,True,15.139,Jefferson Avenue,"LINESTRING (-82.885744 42.49944, -82.885804 42.49937, -82.8858413 42.4993243)",4,35 mph,
8682808,residential,False,False,103.125,Grove Pointe Street,"LINESTRING (-82.8938818 42.497185, -82.8926274 42.4972536)",,,
8685247,residential,False,False,322.354,Florence Street,"LINESTRING (-82.8938818 42.497185, -82.8939995 42.5000827)",,,
8685247,residential,False,True,108.826,Florence Street,"LINESTRING (-82.8938818 42.497185, -82.8938441 42.4962067)",,,
8682808,residential,False,False,112.46,Grove Pointe Street,"LINESTRING (-82.8914139 42.4973217, -82.890046 42.497397)",,,
8682808,residential,False,True,99.777,Grove Pointe Street,"LINESTRING (-82.8914139 42.4973217, -82.8926274 42.4972536)",,,
8685690,residential,False,True,106.645,Nieman Street,"LINESTRING (-82.8914139 42.4973217, -82.8913727 42.4963631)",,,
8685658,residential,False,False,68.64699999999999,Claire Pointe Circle,"LINESTRING (-82.8903051 42.50076, -82.8902465 42.5006919, -82.8901918 42.5006403, -82.8901248 42.5005864, -82.8900554 42.5005354, -82.8899935 42.500491, -82.8899225 42.5004499, -82.8898804 42.5004299, -82.8898578 42.5004218, -82.889834 42.5004164, -82.8897721 42.500406, -82.8897252 42.5004008, -82.8896712 42.5003964)",,,
656523888,residential,False,False,45.025999999999996,West Claire Pointe Court,"LINESTRING (-82.8903051 42.50076, -82.8903577 42.5006991, -82.8904018 42.5006376, -82.8904336 42.5005763, -82.8904508 42.5005156, -82.8904589 42.500452, -82.8904624 42.5003804)",,,
8678335,residential,False,False,74.826,Claire Pointe Court East,"LINESTRING (-82.8896712 42.5003964, -82.8895524 42.5010636)",,,
8685658,residential,False,True,68.647,Claire Pointe Circle,"LINESTRING (-82.8896712 42.5003964, -82.8897252 42.5004008, -82.8897721 42.500406, -82.889834 42.5004164, -82.8898578 42.5004218, -82.8898804 42.5004299, -82.8899225 42.5004499, -82.8899935 42.500491, -82.8900554 42.5005354, -82.8901248 42.5005864, -82.8901918 42.5006403, -82.8902465 42.5006919, -82.8903051 42.50076)",,,
8689852,residential,False,False,39.385,Elba Court,"LINESTRING (-82.8896712 42.5003964, -82.8896097 42.5003954, -82.8894128 42.5004105, -82.8891945 42.5004356)",,,
8686298,residential,False,False,28.394,Gordon Circle Court,"LINESTRING (-82.8891945 42.5004356, -82.8891879 42.5004982, -82.8891774 42.5005617, -82.8891509 42.5006888)",,,
8689852,residential,False,False,51.781,Elba Court,"LINESTRING (-82.8891945 42.5004356, -82.8890597 42.5004338, -82.8889663 42.500427, -82.8888863 42.5004203, -82.888794 42.5004051, -82.888573 42.5003642)",,,
8689852,residential,False,True,39.385,Elba Court,"LINESTRING (-82.8891945 42.5004356, -82.8894128 42.5004105, -82.8896097 42.5003954, -82.8896712 42.5003964)",,,
8689447,residential,False,True,364.651,11 Mile Road,"LINESTRING (-82.8831056 42.4968622, -82.885502 42.4967157, -82.8875391 42.4966003)",,,
8689850,residential,False,True,13.145,Elba Court,"LINESTRING (-82.8886285 42.5007351, -82.8884756 42.5006995)",,,
71691777,secondary_link,True,False,18.776,,"LINESTRING (-82.8913541 42.4962098, -82.8913311 42.496243, -82.8913219 42.4962747, -82.8913265 42.4963078, -82.8913442 42.4963395, -82.8913727 42.4963631)",1,,
257032108,secondary,True,False,44.164,East 11 Mile Road,"LINESTRING (-82.8913541 42.4962098, -82.8909895 42.4962657, -82.89086 42.4963426)",2,35 mph,
8686298,residential,False,True,28.394,Gordon Circle Court,"LINESTRING (-82.8891509 42.5006888, -82.8891774 42.5005617, -82.8891879 42.5004982, -82.8891945 42.5004356)",,,
514245406,residential,False,True,18.808,Saint Clair Drive,"LINESTRING (-82.8889531 42.4938524, -82.8891825 42.4938525)",,,
8683544,residential,True,False,70.885,Saint Clair Drive,"LINESTRING (-82.8889531 42.4938524, -82.8887833 42.4938283, -82.8882361 42.4938588, -82.8881087 42.4939065)",,,
514245408,residential,False,False,377.532,Saint Clair Drive,"LINESTRING (-82.8881087 42.4939065, -82.883513 42.494118)",,,
8683544,residential,True,False,71.684,Saint Clair Drive,"LINESTRING (-82.8881087 42.4939065, -82.8882396 42.493938, -82.8887975 42.493916, -82.8889531 42.4938524)",,,
8689902,residential,False,False,42.726,Kaul Street,"LINESTRING (-82.8878989 42.4997501, -82.8873914 42.4996627)",,,
656523888,residential,False,True,45.025999999999996,West Claire Pointe Court,"LINESTRING (-82.8904624 42.5003804, -82.8904589 42.500452, -82.8904508 42.5005156, -82.8904336 42.5005763, -82.8904018 42.5006376, -82.8903577 42.5006991, -82.8903051 42.50076)",,,
589933889,residential,False,True,19.251,Shorewood Street,"LINESTRING (-82.8857623 42.4977506, -82.885997 42.4977559)",,,
880554474,residential,False,True,65.22800000000001,,"LINESTRING (-82.8857623 42.4977506, -82.8857658 42.49763, -82.8857737 42.4975664, -82.8857987 42.4975213, -82.8858662 42.4975086, -82.8859289 42.4975179, -82.8859712 42.4975421, -82.8859869 42.4975884, -82.885997 42.4977559)",,,
1036711425,residential,True,False,34.669,Worthington Court,"LINESTRING (-82.8859255 42.4987546, -82.8860228 42.4988003, -82.8860783 42.4988135, -82.8861392 42.498817, -82.8861838 42.4988132, -82.8862225 42.4988004, -82.8863052 42.4987579)",,,
1079364422,residential,False,False,33.375,Gordon Circle Court,"LINESTRING (-82.8891152 42.5008202, -82.8891128 42.5008647, -82.8891217 42.500912, -82.8891377 42.5009762, -82.8891945 42.5011125)",,,
40943081,secondary,True,False,43.105,East 11 Mile Road,"LINESTRING (-82.89086 42.4963426, -82.8910015 42.496386, -82.8913727 42.4963631)",2,35 mph,
