osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access,bridge,width,junction
26544457,Burton Place,residential,,False,False,101.328,"LINESTRING (-3.1077207 51.0122755, -3.107722 51.0122326, -3.107722 51.0122031, -3.1077569 51.0121242, -3.1078861 51.0119647, -3.1078944 51.0119514, -3.1079402 51.011878, -3.1079493 51.0117785, -3.1079649 51.0116438, -3.1079844 51.0115149, -3.1080206 51.0114646, -3.1080446 51.011446, -3.1080862 51.0114139)",,,,,,
27411834,Shuttern,primary,30 mph,False,True,39.839999999999996,"LINESTRING (-3.1077207 51.0122755, -3.108114 51.0122634, -3.1082891 51.0122726)",A38,2,,,,
"[31235484, 298820141]",Upper High Street,primary,30 mph,False,False,177.02500000000003,"LINESTRING (-3.1077207 51.0122755, -3.1074051 51.0122746, -3.1072241 51.0122495, -3.1070909 51.0122243, -3.1069468 51.0121911, -3.1069213 51.012183, -3.1067794 51.0121379, -3.106562 51.0120481, -3.1062587 51.0119264, -3.106095 51.0118471, -3.1059309 51.0117825, -3.1057848 51.0117305, -3.1056802 51.0116954, -3.1056384 51.0116884, -3.1054453 51.0116563)",A38,2,,,,
26544457,Burton Place,residential,,False,True,61.745000000000005,"LINESTRING (-3.1086741 51.0110022, -3.1086178 51.0110627, -3.1084491 51.0111816, -3.1083068 51.0112695, -3.1082172 51.0113254, -3.1080862 51.0114139)",,,,,,
26544464,Wilton Street,residential,,False,False,31.097,"LINESTRING (-3.1086741 51.0110022, -3.108709 51.0108844, -3.1086516 51.0107287)",,,,,,
26633944,Wilton Grove,residential,,False,True,76.06400000000001,"LINESTRING (-3.1086741 51.0110022, -3.1087311 51.0110212, -3.1089064 51.0111276, -3.1091303 51.0112349, -3.1095612 51.0113916)",,,,,,
11092750,Trull Road,tertiary,30 mph,False,True,2.786,"LINESTRING (-3.1100418 51.0115655, -3.1100166 51.0115849)",,2,,,,
26633944,Wilton Grove,residential,,False,False,38.787,"LINESTRING (-3.1100418 51.0115655, -3.1095612 51.0113916)",,,,,,
26633944,Wilton Grove,residential,,False,True,38.787,"LINESTRING (-3.1095612 51.0113916, -3.1100418 51.0115655)",,,,,,
26633944,Wilton Grove,residential,,False,False,76.06400000000001,"LINESTRING (-3.1095612 51.0113916, -3.1091303 51.0112349, -3.1089064 51.0111276, -3.1087311 51.0110212, -3.1086741 51.0110022)",,,,,,
110122661,Wilton Close,residential,,False,False,73.90899999999999,"LINESTRING (-3.1095612 51.0113916, -3.1097127 51.0111719, -3.1097893 51.0110961, -3.1098641 51.0109842, -3.1098909 51.0109032, -3.1099097 51.0107725)",,,,,,
26544464,Wilton Street,residential,,False,False,6.734,"LINESTRING (-3.1086516 51.0107287, -3.1086267 51.0106702)",,,,,,
26544464,Wilton Street,residential,,False,True,31.097,"LINESTRING (-3.1086516 51.0107287, -3.108709 51.0108844, -3.1086741 51.0110022)",,,,,,
26644517,Tancred Street,residential,30 mph,True,False,47.903,"LINESTRING (-3.0969121 51.0149237, -3.0969373 51.0150352, -3.0969716 51.0151941, -3.0970052 51.0153505)",,1,,,,
585959221,East Reach,primary,30 mph,False,False,21.598,"LINESTRING (-3.0969121 51.0149237, -3.0970827 51.0149012, -3.0972163 51.0148918)",A38,5,,,,
27402745,Tancred Street,residential,,False,False,22.117,"LINESTRING (-3.0970052 51.0153505, -3.0970542 51.015547)",,,,,,
26646327,Eastgate Gardens,residential,,False,False,55.120999999999995,"LINESTRING (-3.0970052 51.0153505, -3.0973526 51.0153231, -3.0974847 51.0153158, -3.097567 51.0153051, -3.0976673 51.0152811, -3.0977514 51.0152328)",,,,,,
26644531,Eastgate Gardens,residential,,False,False,32.867999999999995,"LINESTRING (-3.0974285 51.01603, -3.0975102 51.0159952, -3.0975794 51.0159622, -3.0976689 51.0159031, -3.0977366 51.0158641, -3.0977892 51.0158425)",,,,,,
27402745,Tancred Street,residential,,False,False,25.087999999999997,"LINESTRING (-3.0974285 51.01603, -3.0974659 51.0161506, -3.0974866 51.016224, -3.0974863 51.0162522)",,,,,,
27402745,Tancred Street,residential,,False,True,60.096000000000004,"LINESTRING (-3.0974285 51.01603, -3.097344 51.0159298, -3.0972088 51.0157865, -3.0971443 51.0157226, -3.0971101 51.0156677, -3.0970542 51.015547)",,,,,,
26644531,Eastgate Gardens,residential,,False,True,10.542,"LINESTRING (-3.0979207 51.0157962, -3.0977892 51.0158425)",,,,,,
26644578,Gyffarde Street,residential,30 mph,False,True,108.443,"LINESTRING (-3.0976664 51.0175805, -3.097702 51.0176121, -3.0985411 51.0183407, -3.0985653 51.0183742)",,,,,,
27248886,Stephen Street,residential,,False,False,63.58,"LINESTRING (-3.0976664 51.0175805, -3.0979398 51.0174672, -3.098081 51.0174073, -3.0982378 51.0173465, -3.0983672 51.0172935, -3.0984011 51.0172531)",,,,,,
27248886,Stephen Street,residential,,False,True,59.508,"LINESTRING (-3.0976664 51.0175805, -3.0973678 51.0177072, -3.09701 51.0178618, -3.0969612 51.0178797)",,,,,,
26646327,Eastgate Gardens,residential,,False,False,13.628,"LINESTRING (-3.0977514 51.0152328, -3.0976867 51.0151172)",,,,,,
273064140,Eastgate Gardens,residential,,False,False,10.732,"LINESTRING (-3.0977514 51.0152328, -3.0978297 51.0153158)",,,,,,
26646327,Eastgate Gardens,residential,,False,True,55.120999999999995,"LINESTRING (-3.0977514 51.0152328, -3.0976673 51.0152811, -3.097567 51.0153051, -3.0974847 51.0153158, -3.0973526 51.0153231, -3.0970052 51.0153505)",,,,,,
26674234,Pollards Way,residential,,False,True,26.813,"LINESTRING (-3.1076262 51.0172006, -3.1076193 51.0174417)",,,,,,
26674234,Pollards Way,residential,,False,True,27.221,"LINESTRING (-3.1074091 51.0176785, -3.1072444 51.0179003)",,,,,,
26674234,Pollards Way,residential,,False,False,30.158,"LINESTRING (-3.1074091 51.0176785, -3.1074618 51.0176187, -3.1076193 51.0174417)",,,,,,
26674255,Sheldon Court,residential,,False,False,52.533,"LINESTRING (-3.1074091 51.0176785, -3.1072313 51.0176178, -3.1071626 51.0175692, -3.1071529 51.0175535, -3.1071401 51.017533, -3.1071494 51.0172918)",,,,,,
29411410,Sheldon Court,residential,,False,False,10.77,"LINESTRING (-3.1071494 51.0172918, -3.1069962 51.0172822)",,,,,,
29411410,Sheldon Court,residential,,False,True,20.712,"LINESTRING (-3.1071494 51.0172918, -3.1074447 51.0173054)",,,,,,
26674255,Sheldon Court,residential,,False,True,52.533,"LINESTRING (-3.1071494 51.0172918, -3.1071401 51.017533, -3.1071529 51.0175535, -3.1071626 51.0175692, -3.1072313 51.0176178, -3.1074091 51.0176785)",,,,,,
29411410,Sheldon Court,residential,,False,True,10.77,"LINESTRING (-3.1069962 51.0172822, -3.1071494 51.0172918)",,,,,,
29411410,Sheldon Court,residential,,False,False,20.712,"LINESTRING (-3.1074447 51.0173054, -3.1071494 51.0172918)",,,,,,
26955888,Crescent Way,unclassified,,False,False,9.049,"LINESTRING (-3.1049192 51.01314, -3.104823 51.0130856)",,,,,,
653923022,Crescent Way,unclassified,,False,False,15.947,"LINESTRING (-3.1049192 51.01314, -3.1049164 51.0132834)",,,,,,
26955888,Crescent Way,unclassified,,False,True,63.141999999999996,"LINESTRING (-3.1049192 51.01314, -3.1049718 51.0131117, -3.1050505 51.0130876, -3.1052754 51.0130321, -3.1056847 51.0129517, -3.1057569 51.0129379)",,,,,,
11093174,Trull Road,tertiary,30 mph,True,False,35.988,"LINESTRING (-3.109103 51.0121592, -3.1092117 51.0121363, -3.1093635 51.0120793, -3.1095204 51.0119796)",,1,,,,
26964108,Westgate Street,residential,,True,False,110.60000000000001,"LINESTRING (-3.109103 51.0121592, -3.1090534 51.012082, -3.1088717 51.0119035, -3.1087742 51.0118213, -3.1086875 51.0117534, -3.1084744 51.0116088, -3.1082785 51.0115064, -3.1081241 51.0114311, -3.1080862 51.0114139)",,,,,,
26544457,Burton Place,residential,,False,False,61.745,"LINESTRING (-3.1080862 51.0114139, -3.1082172 51.0113254, -3.1083068 51.0112695, -3.1084491 51.0111816, -3.1086178 51.0110627, -3.1086741 51.0110022)",,,,,,
26544457,Burton Place,residential,,False,True,101.32800000000002,"LINESTRING (-3.1080862 51.0114139, -3.1080446 51.011446, -3.1080206 51.0114646, -3.1079844 51.0115149, -3.1079649 51.0116438, -3.1079493 51.0117785, -3.1079402 51.011878, -3.1078944 51.0119514, -3.1078861 51.0119647, -3.1077569 51.0121242, -3.107722 51.0122031, -3.107722 51.0122326, -3.1077207 51.0122755)",,,,,,
14297788,St Augustine Street,residential,30 mph,False,False,61.17,"LINESTRING (-3.0969612 51.0178797, -3.0964393 51.0174383)",,,,,,
14297788,St Augustine Street,residential,30 mph,False,True,86.56,"LINESTRING (-3.0969612 51.0178797, -3.0976907 51.0185085)",,,,,,
27248886,Stephen Street,residential,,False,False,59.507999999999996,"LINESTRING (-3.0969612 51.0178797, -3.09701 51.0178618, -3.0973678 51.0177072, -3.0976664 51.0175805)",,,,,,
27411836,Tower Street,tertiary,,False,True,44.512,"LINESTRING (-3.1063591 51.0146853, -3.1063418 51.0145436, -3.1063323 51.0144344, -3.1062955 51.0143553, -3.1062531 51.0142945)",,,,,,
"[719638201, 27869427, 624045461, 624045463]","['Castle Green', 'Tower Street']",residential,,False,False,108.71700000000003,"LINESTRING (-3.1063591 51.0146853, -3.1062999 51.0147224, -3.1062619 51.0147423, -3.1061449 51.0148088, -3.1060751 51.0148509, -3.1059969 51.0148981, -3.1059441 51.0149241, -3.1059175 51.014937, -3.1058849 51.0149633, -3.1057139 51.0150193, -3.1056657 51.0150316, -3.1054528 51.0150782, -3.1054187 51.0150846, -3.1052139 51.0151087, -3.1050314 51.0151432)",,,,,,
"[380537960, 29702345, 29702346, 97888218]",Castle Street,tertiary,,False,True,107.14500000000001,"LINESTRING (-3.1063591 51.0146853, -3.1063706 51.0147211, -3.1064474 51.0148231, -3.1065982 51.0149513, -3.1066789 51.0150057, -3.1066847 51.015011, -3.1067598 51.0150619, -3.1068036 51.0150942, -3.1069094 51.0151577, -3.1069703 51.0151884, -3.1070126 51.0152114, -3.1071602 51.0152803, -3.1073751 51.0153835)",,,,yes,,
11092826,,primary,30 mph,True,False,40.457,"LINESTRING (-3.1082891 51.0122726, -3.1086491 51.0122795, -3.1088601 51.0122447)",A38,1,,,,
27411834,Shuttern,primary,30 mph,False,False,39.839999999999996,"LINESTRING (-3.1082891 51.0122726, -3.108114 51.0122634, -3.1077207 51.0122755)",A38,2,,,,
14298607,Hurdle Way,primary,30 mph,False,True,46.295,"LINESTRING (-3.0972237 51.0145704, -3.0972785 51.0143006, -3.0973077 51.0142238, -3.0973349 51.0141607)",A38,4,,,,
27481657,,secondary,30 mph,True,False,61.129,"LINESTRING (-3.0972237 51.0145704, -3.097117 51.0143079, -3.0970516 51.0141072, -3.0970488 51.0140333)",B3170,1,,,,
"[273261617, 165399825]",Hurdle Way,primary,30 mph,False,False,36.039,"LINESTRING (-3.0972237 51.0145704, -3.0972496 51.0147535, -3.097244 51.014812, -3.0972163 51.0148918)",A38,4,,,,
184629277,Silver Street,secondary,30 mph,True,False,50.146,"LINESTRING (-3.0970488 51.0140333, -3.0970134 51.0139687, -3.0969694 51.0138885, -3.0968989 51.0137599, -3.0968046 51.0136094)",B3170,2,,,,
"[29411369, 146351228]","['Lower Middle Street', 'Middle Street']",residential,30 mph,False,False,261.292,"LINESTRING (-3.1028113 51.0171636, -3.1027855 51.0171153, -3.1027283 51.0170795, -3.10235 51.0169849, -3.1023057 51.0169692, -3.1022916 51.0169642, -3.1020412 51.0168754, -3.1019336 51.0168373, -3.101718 51.016761, -3.1016512 51.0167352, -3.1015895 51.0167316, -3.1015086 51.0167571, -3.1012868 51.0168392, -3.1011038 51.016907, -3.1005792 51.0171037, -3.0999684 51.0173358, -3.0996627 51.0174534, -3.0996109 51.0174699)",,,,,,
120082960,St James Street,unclassified,30 mph,True,False,70.172,"LINESTRING (-3.1028113 51.0171636, -3.1024602 51.0172348, -3.1024361 51.0172392, -3.102236 51.0172841, -3.1020416 51.0173315, -3.1019443 51.0173646, -3.101878 51.01739)",,,,,,
1020420556,Foundry Road,residential,30 mph,False,True,46.184999999999995,"LINESTRING (-3.1028113 51.0171636, -3.1029057 51.0173501, -3.1029489 51.0174368, -3.1030035 51.0175609)",,,,,3,
26646327,Eastgate Gardens,residential,,False,True,13.628,"LINESTRING (-3.0976867 51.0151172, -3.0977514 51.0152328)",,,,,,
"[719638201, 27869427, 624045461, 624045463]","['Castle Green', 'Tower Street']",residential,,False,True,108.71700000000001,"LINESTRING (-3.1050314 51.0151432, -3.1052139 51.0151087, -3.1054187 51.0150846, -3.1054528 51.0150782, -3.1056657 51.0150316, -3.1057139 51.0150193, -3.1058849 51.0149633, -3.1059175 51.014937, -3.1059441 51.0149241, -3.1059969 51.0148981, -3.1060751 51.0148509, -3.1061449 51.0148088, -3.1062619 51.0147423, -3.1062999 51.0147224, -3.1063591 51.0146853)",,,,,,
14298452,Canon Street,unclassified,30 mph,False,True,44.730000000000004,"LINESTRING (-3.0996109 51.0174699, -3.0998282 51.0176378, -3.0999182 51.0177011, -3.099952 51.0177313, -3.0999953 51.0177891)",,,,,,
"[29411369, 146351228]","['Lower Middle Street', 'Middle Street']",residential,30 mph,False,True,261.29200000000003,"LINESTRING (-3.0996109 51.0174699, -3.0996627 51.0174534, -3.0999684 51.0173358, -3.1005792 51.0171037, -3.1011038 51.016907, -3.1012868 51.0168392, -3.1015086 51.0167571, -3.1015895 51.0167316, -3.1016512 51.0167352, -3.101718 51.016761, -3.1019336 51.0168373, -3.1020412 51.0168754, -3.1022916 51.0169642, -3.1023057 51.0169692, -3.10235 51.0169849, -3.1027283 51.0170795, -3.1027855 51.0171153, -3.1028113 51.0171636)",,,,,,
585958598,Canon Street,unclassified,30 mph,False,False,166.911,"LINESTRING (-3.0996109 51.0174699, -3.0994606 51.017329, -3.0988585 51.0167199, -3.0983712 51.0162219, -3.0983506 51.0161956)",,,,,,
14297788,St Augustine Street,residential,30 mph,False,True,61.17,"LINESTRING (-3.0964393 51.0174383, -3.0969612 51.0178797)",,,,,,
29411370,Laburnum Street,residential,,False,True,119.045,"LINESTRING (-3.0964393 51.0174383, -3.096495 51.017418, -3.0966394 51.0173551, -3.0969382 51.0172301, -3.0973563 51.0170569, -3.0976925 51.0169097, -3.0978139 51.0168569, -3.0978539 51.0168437)",,,,,,
27402745,Tancred Street,residential,,False,True,22.117,"LINESTRING (-3.0970542 51.015547, -3.0970052 51.0153505)",,,,,,
27402745,Tancred Street,residential,,False,False,60.096000000000004,"LINESTRING (-3.0970542 51.015547, -3.0971101 51.0156677, -3.0971443 51.0157226, -3.0972088 51.0157865, -3.097344 51.0159298, -3.0974285 51.01603)",,,,,,
28135140,Gatehouse Court,residential,,False,False,23.473000000000003,"LINESTRING (-3.0970542 51.015547, -3.0968787 51.0155633, -3.0968166 51.0155609, -3.0967583 51.0155463, -3.0967253 51.0155441)",,,,,,
28135140,Gatehouse Court,residential,,False,True,9.736,"LINESTRING (-3.0962802 51.015607, -3.096417 51.0155909)",,,,,,
28148919,St Johns Road,residential,,False,False,151.42999999999998,"LINESTRING (-3.1095403 51.0146056, -3.1095187 51.0145517, -3.1094611 51.0144565, -3.1093116 51.0141863, -3.1091669 51.0139298, -3.1091387 51.0138853, -3.1091009 51.0138192, -3.1090163 51.013677, -3.1088966 51.0134555, -3.1088517 51.0133599, -3.1088346 51.0133188)",,1,,,,
30183170,Castle Street,primary,30 mph,False,False,43.424,"LINESTRING (-3.1079464 51.015531, -3.1078134 51.0155107, -3.1076428 51.0154726, -3.1073751 51.0153835)",A3807,,,,,
30183170,Castle Street,primary,30 mph,False,True,66.164,"LINESTRING (-3.1079464 51.015531, -3.1080807 51.0155473, -3.1082183 51.0155615, -3.1083494 51.0155874, -3.1086033 51.0156287, -3.108745 51.0156385, -3.1088695 51.0156215)",A3807,,,,,
30183272,,unclassified,,False,False,78.12299999999999,"LINESTRING (-3.1079464 51.015531, -3.1080193 51.0152961, -3.1080576 51.0151605, -3.1081481 51.01484)",,,,,,
30183272,,unclassified,,False,True,78.12299999999999,"LINESTRING (-3.1081481 51.01484, -3.1080576 51.0151605, -3.1080193 51.0152961, -3.1079464 51.015531)",,,,,,
14359168,Duke Street,residential,30 mph,False,True,60.838,"LINESTRING (-3.0974863 51.0162522, -3.0977746 51.0162375, -3.097864 51.0162329, -3.0982234 51.0162118, -3.0983506 51.0161956)",,,,,,
27402745,Tancred Street,residential,,False,True,25.088,"LINESTRING (-3.0974863 51.0162522, -3.0974866 51.016224, -3.0974659 51.0161506, -3.0974285 51.01603)",,,,,,
624229915,The Parade,primary,30 mph,True,False,22.811999999999998,"LINESTRING (-3.1030116 51.0148759, -3.1030457 51.01489, -3.1030714 51.0149098, -3.1030863 51.0149337, -3.1030889 51.0149593, -3.1030789 51.0149842, -3.1030574 51.015006, -3.1030264 51.0150226, -3.1029888 51.0150325)",A3027,2,,,,roundabout
"[29215235, 343186251, 1226341523, 146351222, 27411835, 585960607]","['Fore Street', 'Corporation Street']",tertiary,30 mph,False,"[False, True]",253.845,"LINESTRING (-3.1030116 51.0148759, -3.1030513 51.014829, -3.1031133 51.014754, -3.1031944 51.0146516, -3.1032526 51.0146096, -3.1033644 51.0145657, -3.1034443 51.0145532, -3.1034838 51.0145517, -3.1035717 51.0145683, -3.1036488 51.0145997, -3.1037763 51.0146294, -3.1039065 51.0146561, -3.1040063 51.0146666, -3.1041831 51.0146555, -3.1043746 51.0146349, -3.1045192 51.0146058, -3.1046957 51.0145741, -3.1049625 51.014525, -3.1052855 51.0144685, -3.1054731 51.0144366, -3.1055513 51.014424, -3.1060334 51.014347, -3.1062531 51.0142945)",,2,,,,
782072101,The Parade,primary,30 mph,True,False,11.422,"LINESTRING (-3.1028442 51.0149949, -3.1028287 51.0149712, -3.1028254 51.0149455, -3.1028347 51.0149205, -3.1028556 51.0148985)",A3027,2,,,,roundabout
782072100,The Parade,primary,30 mph,True,False,11.969999999999999,"LINESTRING (-3.1028556 51.0148985, -3.102888 51.0148809, -3.1029276 51.0148707, -3.1029703 51.014869, -3.1030116 51.0148759)",A3027,2,,,,roundabout
"[585959427, 585959428, 9961261, 857005264, 857005265, 585959220, 146351220, 184629270]","['Fore Street', 'East Street']",primary,30 mph,False,False,422.98199999999997,"LINESTRING (-3.1028556 51.0148985, -3.1027419 51.0148371, -3.1026603 51.0147802, -3.1025065 51.0146708, -3.102438 51.0146217, -3.1023806 51.0145799, -3.1022198 51.0145075, -3.1021497 51.0144852, -3.102075 51.0144551, -3.1019854 51.0144384, -3.1018844 51.0144229, -3.1017588 51.014405, -3.1015706 51.0143915, -3.101334 51.0143787, -3.1011511 51.014376, -3.1009282 51.0143814, -3.1008254 51.0143885, -3.100759 51.0143958, -3.1005323 51.0144256, -3.1003372 51.0144605, -3.1000848 51.0145117, -3.0997718 51.0145777, -3.0992822 51.0146768, -3.099198 51.0146938, -3.0988861 51.0147591, -3.0988074 51.0147721, -3.0987201 51.0147865, -3.0985786 51.0148122, -3.0982266 51.0148566, -3.0979044 51.0148929, -3.0976399 51.0149068, -3.0972163 51.0148918)",A3027,"['3', '2']",,,,
26120389,Billet Street,unclassified,30 mph,False,True,102.05000000000001,"LINESTRING (-3.0998159 51.0140131, -3.0997796 51.0139802, -3.099356 51.0135723, -3.0991306 51.0133552, -3.0990266 51.0132879, -3.0989869 51.0132602)",,,,,,
26554503,Clarence Street,residential,,False,True,131.321,"LINESTRING (-3.1076499 51.0165801, -3.1080557 51.0165779, -3.108131 51.0165941, -3.1083829 51.0166848, -3.108852 51.0168618, -3.1092337 51.0169933, -3.1093363 51.0170318)",,,,,,
26542705,Wood Street,residential,30 mph,False,False,80.114,"LINESTRING (-3.1064865 51.0178818, -3.1063949 51.0178803, -3.1057208 51.0178269, -3.1055949 51.0178134, -3.105505 51.0177914, -3.1054403 51.017757, -3.1053882 51.0177322)",,,,,,
26542705,Wood Street,residential,30 mph,False,True,53.073,"LINESTRING (-3.1064865 51.0178818, -3.1068729 51.0178975, -3.1072444 51.0179003)",,,,,,
93008021,Greenbrook Terrace,residential,,False,False,122.944,"LINESTRING (-3.1064865 51.0178818, -3.1065271 51.0176836, -3.1065334 51.0174251, -3.1065115 51.0169213, -3.1065097 51.0168128, -3.1064891 51.0167805)",,,,,,
93008021,Greenbrook Terrace,residential,,False,True,122.944,"LINESTRING (-3.1064891 51.0167805, -3.1065097 51.0168128, -3.1065115 51.0169213, -3.1065334 51.0174251, -3.1065271 51.0176836, -3.1064865 51.0178818)",,,,,,
93009240,Wood Street,residential,,False,False,4.973,"LINESTRING (-3.1070101 51.0190278, -3.1069394 51.0190231)",,,,,,
30183170,Castle Street,primary,30 mph,False,True,43.424,"LINESTRING (-3.1073751 51.0153835, -3.1076428 51.0154726, -3.1078134 51.0155107, -3.1079464 51.015531)",A3807,,,,,
"[97888217, 169492140, 97888219, 97888220]",Tangier Way,primary,30 mph,False,"[False, True]",296.85200000000003,"LINESTRING (-3.1073751 51.0153835, -3.1072386 51.015518, -3.1070445 51.0157551, -3.1070157 51.015794, -3.1067297 51.0160921, -3.1065331 51.0162905, -3.106457 51.01637, -3.1061007 51.0167443, -3.1060522 51.0168016, -3.1060276 51.0168352, -3.1058991 51.0170109, -3.1057146 51.0173346, -3.105558 51.0175757, -3.1055084 51.01763, -3.1053882 51.0177322)",A3807,2,,yes,,
"[380537960, 29702346, 97888218, 29702345]",Castle Street,tertiary,,False,False,107.14499999999998,"LINESTRING (-3.1073751 51.0153835, -3.1071602 51.0152803, -3.1070126 51.0152114, -3.1069703 51.0151884, -3.1069094 51.0151577, -3.1068036 51.0150942, -3.1067598 51.0150619, -3.1066847 51.015011, -3.1066789 51.0150057, -3.1065982 51.0149513, -3.1064474 51.0148231, -3.1063706 51.0147211, -3.1063591 51.0146853)",,,,yes,,
11092750,Trull Road,tertiary,30 mph,False,False,2.786,"LINESTRING (-3.1100166 51.0115849, -3.1100418 51.0115655)",,2,,,,
11092750,Trull Road,tertiary,30 mph,False,True,55.958999999999996,"LINESTRING (-3.1100166 51.0115849, -3.1096547 51.0118715, -3.1095204 51.0119796)",,2,,,,
110122647,Wilton Close,residential,,False,False,65.777,"LINESTRING (-3.1099097 51.0107725, -3.1098581 51.0107674, -3.1098189 51.0107545, -3.1097825 51.0107309, -3.1097612 51.010701, -3.1097567 51.0106746, -3.1097676 51.0106425, -3.1097892 51.0106191, -3.1098283 51.0105973, -3.1098893 51.0105839, -3.1099414 51.0105858, -3.1099743 51.0105933, -3.1100162 51.0106128, -3.110051 51.0106505, -3.1100572 51.0106832, -3.1100453 51.0107152, -3.1100273 51.0107347, -3.1099891 51.0107572, -3.1099411 51.0107701, -3.1099097 51.0107725)",,,,,,
110122647,Wilton Close,residential,,False,True,65.777,"LINESTRING (-3.1099097 51.0107725, -3.1099411 51.0107701, -3.1099891 51.0107572, -3.1100273 51.0107347, -3.1100453 51.0107152, -3.1100572 51.0106832, -3.110051 51.0106505, -3.1100162 51.0106128, -3.1099743 51.0105933, -3.1099414 51.0105858, -3.1098893 51.0105839, -3.1098283 51.0105973, -3.1097892 51.0106191, -3.1097676 51.0106425, -3.1097567 51.0106746, -3.1097612 51.010701, -3.1097825 51.0107309, -3.1098189 51.0107545, -3.1098581 51.0107674, -3.1099097 51.0107725)",,,,,,
110122661,Wilton Close,residential,,False,True,73.90899999999999,"LINESTRING (-3.1099097 51.0107725, -3.1098909 51.0109032, -3.1098641 51.0109842, -3.1097893 51.0110961, -3.1097127 51.0111719, -3.1095612 51.0113916)",,,,,,
26544464,Wilton Street,residential,,False,True,6.734,"LINESTRING (-3.1086267 51.0106702, -3.1086516 51.0107287)",,,,,,
653923022,Crescent Way,unclassified,,False,True,15.947,"LINESTRING (-3.1049164 51.0132834, -3.1049192 51.01314)",,,,,,
11254281,Silver Street,secondary,30 mph,True,False,25.101000000000003,"LINESTRING (-3.0973349 51.0141607, -3.0972138 51.01413, -3.0971336 51.0140967, -3.0971074 51.0140818, -3.0970488 51.0140333)",B3170,1,,,,
14298607,Hurdle Way,primary,30 mph,False,False,46.295,"LINESTRING (-3.0973349 51.0141607, -3.0973077 51.0142238, -3.0972785 51.0143006, -3.0972237 51.0145704)",A38,4,,,,
215779891,Hurdle Way,primary,30 mph,False,True,81.44700000000002,"LINESTRING (-3.0973349 51.0141607, -3.097377 51.0140885, -3.0974069 51.0140508, -3.097438 51.0140069, -3.0975479 51.0138658, -3.0976487 51.013782, -3.09769 51.0137477, -3.0978786 51.0136324, -3.0979991 51.0135757)",A38,4,,,,
"[267028040, 119960130]","['Paul Street', 'Old Pig Market']",unclassified,,False,True,250.09499999999997,"LINESTRING (-3.1022275 51.0135723, -3.1022557 51.0134576, -3.1023434 51.01336, -3.1024287 51.0132736, -3.1024582 51.0132196, -3.1024689 51.0131606, -3.1024448 51.0130846, -3.1024126 51.0130441, -3.1023747 51.0130043, -3.1023023 51.0129749, -3.1022074 51.0129646, -3.1021086 51.0129634, -3.1020235 51.012999, -3.1019492 51.0130471, -3.101852 51.0131119, -3.1018037 51.0131336, -3.101632 51.013191, -3.1013719 51.0132635, -3.1011734 51.0133175, -3.1011185 51.0133242, -3.1010473 51.0133191, -3.100981 51.0133075, -3.1009293 51.0132622, -3.1008772 51.0131988, -3.1008347 51.013139, -3.1007699 51.0130546, -3.1007145 51.0129671, -3.1006465 51.0128411, -3.1006095 51.0127844, -3.1006037 51.0127215)",,2,,,,
12598796,Billetfield,primary,30 mph,False,False,30.692999999999998,"LINESTRING (-3.1006037 51.0127215, -3.100525 51.0127236, -3.1001667 51.0127453)",A38,3,,,,
"[267028040, 119960130]","['Paul Street', 'Old Pig Market']",unclassified,,False,False,250.095,"LINESTRING (-3.1006037 51.0127215, -3.1006095 51.0127844, -3.1006465 51.0128411, -3.1007145 51.0129671, -3.1007699 51.0130546, -3.1008347 51.013139, -3.1008772 51.0131988, -3.1009293 51.0132622, -3.100981 51.0133075, -3.1010473 51.0133191, -3.1011185 51.0133242, -3.1011734 51.0133175, -3.1013719 51.0132635, -3.101632 51.013191, -3.1018037 51.0131336, -3.101852 51.0131119, -3.1019492 51.0130471, -3.1020235 51.012999, -3.1021086 51.0129634, -3.1022074 51.0129646, -3.1023023 51.0129749, -3.1023747 51.0130043, -3.1024126 51.0130441, -3.1024448 51.0130846, -3.1024689 51.0131606, -3.1024582 51.0132196, -3.1024287 51.0132736, -3.1023434 51.01336, -3.1022557 51.0134576, -3.1022275 51.0135723)",,2,,,,
"[184629273, 146351226]",Mary Street,primary,30 mph,False,True,164.937,"LINESTRING (-3.1006037 51.0127215, -3.1007465 51.0127138, -3.1008562 51.0127017, -3.1009283 51.0126854, -3.1013175 51.012593, -3.101761 51.0124686, -3.1018457 51.0124419, -3.1018892 51.0124282, -3.102439 51.0122552, -3.1024836 51.0122412, -3.1027669 51.012152)",A38,"['3', '2']",,,,
6060243,Coal Orchard,residential,30 mph,False,True,69.934,"LINESTRING (-3.1021666 51.0179896, -3.1021256 51.0179425, -3.1021021 51.0178937, -3.1020907 51.0178482, -3.1020695 51.017764, -3.101998 51.017622, -3.101878 51.01739)",,,,,,
11091031,Mansfield Road,secondary,30 mph,True,False,65.625,"LINESTRING (-3.0968982 51.013496, -3.0970277 51.0134839, -3.0973171 51.0134551, -3.0973298 51.0134537, -3.0975667 51.0134288, -3.0976654 51.0134177, -3.0977595 51.0134175, -3.0978259 51.0134216)",B3170,2,,,,
120467925,Silver Street,secondary,30 mph,True,False,20.795,"LINESTRING (-3.0968046 51.0136094, -3.0966898 51.0134369)",B3170,1,,,,
