osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,junction
6426159,South 178th Street,residential,25 mph,False,False,137.28199999999998,"LINESTRING (-122.2813109 47.4431484, -122.2812304 47.4431479, -122.2805881 47.4431437, -122.2803276 47.4431252, -122.2795195 47.4429684)",,,
1196311512,42nd Avenue South,residential,25 mph,False,False,139.382,"LINESTRING (-122.2813109 47.4431484, -122.2813879 47.4418999, -122.281388 47.441896)",,,
1196311512,42nd Avenue South,residential,25 mph,False,True,90.229,"LINESTRING (-122.2813109 47.4431484, -122.2812986 47.4433764, -122.2813123 47.4434972, -122.281411 47.4439545)",,,
6426159,South 178th Street,residential,25 mph,False,False,227.619,"LINESTRING (-122.2795195 47.4429684, -122.2764929 47.4429525)",,,
6518462,43rd Avenue South,residential,25 mph,False,False,118.488,"LINESTRING (-122.2795195 47.4429684, -122.2801075 47.4419798)",,,
6426159,South 178th Street,residential,25 mph,False,True,137.282,"LINESTRING (-122.2795195 47.4429684, -122.2803276 47.4431252, -122.2805881 47.4431437, -122.2812304 47.4431479, -122.2813109 47.4431484)",,,
6518462,43rd Avenue South,residential,25 mph,False,True,118.24,"LINESTRING (-122.2795195 47.4429684, -122.2792993 47.443338, -122.2792606 47.4434477, -122.2792226 47.4439992)",,,
6500238,41st Avenue South,residential,25 mph,False,False,104.123,"LINESTRING (-122.2826469 47.4428362, -122.2826818 47.4419001)",,,
6426163,South 178th Street,residential,25 mph,False,True,239.45299999999997,"LINESTRING (-122.2826469 47.4428362, -122.2828449 47.4428469, -122.2829589 47.4428719, -122.2830581 47.4429124, -122.2839432 47.4435428, -122.2840749 47.4436086, -122.2842386 47.4436409, -122.2844888 47.4436567, -122.2846698 47.4436503, -122.2848581 47.4436142, -122.2852599 47.4434109)",,,
6500238,41st Avenue South,residential,25 mph,False,True,169.531,"LINESTRING (-122.2826469 47.4428362, -122.2826043 47.4430162, -122.282575 47.4430994, -122.282159 47.4436634, -122.2820896 47.4437644, -122.2820059 47.4438254, -122.2818922 47.4438858, -122.2817033 47.4439288, -122.281411 47.4439545)",,,
6454628,40th Avenue South,residential,25 mph,False,True,185.442,"LINESTRING (-122.2829604 47.4461788, -122.2829492 47.4478465)",,,
6454628,40th Avenue South,residential,25 mph,False,False,108.805,"LINESTRING (-122.2829604 47.4461788, -122.28296 47.4453302, -122.28296 47.4453004, -122.2829604 47.4452003)",,,
296947751,South 175th Street,residential,25 mph,False,False,89.518,"LINESTRING (-122.2829604 47.4461788, -122.2828426 47.4461786, -122.28177 47.4461771)",,,
296947751,South 175th Street,residential,25 mph,False,True,85.922,"LINESTRING (-122.2829604 47.4461788, -122.2830845 47.4461788, -122.284103 47.4461789)",,,
297120692,South 176th Street,tertiary,30 mph,False,False,14.68,"LINESTRING (-122.2829604 47.4452003, -122.2827652 47.4452019)",,2,
297120692,South 176th Street,tertiary,30 mph,False,True,221.714,"LINESTRING (-122.2829604 47.4452003, -122.2859083 47.4452329)",,2,
6454628,40th Avenue South,residential,25 mph,False,True,108.805,"LINESTRING (-122.2829604 47.4452003, -122.28296 47.4453004, -122.28296 47.4453302, -122.2829604 47.4461788)",,,
6454726,South 181st Street,residential,25 mph,False,False,91.546,"LINESTRING (-122.283926 47.4411722, -122.2827094 47.4411451)",,,
6454726,South 181st Street,residential,25 mph,False,True,91.546,"LINESTRING (-122.2827094 47.4411451, -122.283926 47.4411722)",,,
6500238,41st Avenue South,residential,25 mph,False,True,83.978,"LINESTRING (-122.2827094 47.4411451, -122.2826818 47.4419001)",,,
6454730,South 181st Street,residential,25 mph,False,False,156.542,"LINESTRING (-122.2801184 47.4411575, -122.278037 47.4411444)",,,
6518462,43rd Avenue South,residential,25 mph,False,True,91.439,"LINESTRING (-122.2801184 47.4411575, -122.2801075 47.4419798)",,,
6454730,South 181st Street,residential,25 mph,False,False,96.316,"LINESTRING (-122.278037 47.4411444, -122.2767565 47.4411295)",,,
6454730,South 181st Street,residential,25 mph,False,True,156.542,"LINESTRING (-122.278037 47.4411444, -122.2801184 47.4411575)",,,
6458852,42nd Lane South,residential,25 mph,False,False,75.046,"LINESTRING (-122.2817673 47.446852, -122.28177 47.4461771)",,,
297120692,South 176th Street,tertiary,30 mph,False,False,249.689,"LINESTRING (-122.28149 47.4451962, -122.2781697 47.4451933)",,2,
297120692,South 176th Street,tertiary,30 mph,False,True,95.897,"LINESTRING (-122.28149 47.4451962, -122.2817159 47.4451972, -122.2826867 47.4452015, -122.2827652 47.4452019)",,2,
1196311512,42nd Avenue South,residential,25 mph,False,False,138.44400000000002,"LINESTRING (-122.28149 47.4451962, -122.2814909 47.4451265, -122.2814993 47.4444887, -122.281411 47.4439545)",,,
6500238,41st Avenue South,residential,25 mph,False,False,83.978,"LINESTRING (-122.2826818 47.4419001, -122.2827094 47.4411451)",,,
6500238,41st Avenue South,residential,25 mph,False,True,104.123,"LINESTRING (-122.2826818 47.4419001, -122.2826469 47.4428362)",,,
1196311511,South 179th Street,residential,25 mph,False,False,90.44,"LINESTRING (-122.2826818 47.4419001, -122.2815255 47.4418291, -122.2814841 47.441827)",,,
"[6395578, 1196311511]","['38th Avenue South', 'South 179th Street']",residential,25 mph,False,True,266.979,"LINESTRING (-122.2826818 47.4419001, -122.2831587 47.4419533, -122.2834693 47.4420077, -122.2835836 47.4420592, -122.2852599 47.4434109)",,,
6518462,43rd Avenue South,residential,25 mph,False,False,91.439,"LINESTRING (-122.2801075 47.4419798, -122.2801184 47.4411575)",,,
6518462,43rd Avenue South,residential,25 mph,False,True,118.488,"LINESTRING (-122.2801075 47.4419798, -122.2795195 47.4429684)",,,
6478184,South 179th Street,residential,25 mph,False,False,270.81,"LINESTRING (-122.2801075 47.4419798, -122.2798826 47.442005, -122.2796316 47.4420329, -122.2765165 47.4419328)",,,
6478184,South 179th Street,residential,25 mph,False,True,91.67899999999999,"LINESTRING (-122.2801075 47.4419798, -122.2803579 47.4419431, -122.2808354 47.4418668, -122.2812879 47.4418342, -122.2813049 47.4418328)",,,
"[6482289, 297120692]",South 176th Street,tertiary,30 mph,False,False,239.015,"LINESTRING (-122.2890866 47.445247, -122.2886643 47.4452468, -122.2885323 47.4452467, -122.288453 47.4452467, -122.2870699 47.4452392, -122.2859083 47.4452329)",,"['3', '2']",
770806680,34th Avenue South,residential,25 mph,False,True,104.43799999999999,"LINESTRING (-122.2890866 47.445247, -122.289084 47.4453209, -122.2890836 47.4453514, -122.289065 47.4461451, -122.2890651 47.4461861)",,,
297120692,South 176th Street,tertiary,30 mph,False,True,14.68,"LINESTRING (-122.2827652 47.4452019, -122.2829604 47.4452003)",,2,
"[162978600, 162978583]","['South 177th Street', '41st Avenue South']",residential,25 mph,False,False,309.834,"LINESTRING (-122.2827652 47.4452019, -122.2827661 47.4451329, -122.2827678 47.4450733, -122.2827717 47.4446321, -122.2828036 47.4445668, -122.2828747 47.4445044, -122.2829634 47.4444636, -122.2830619 47.4444478, -122.2859127 47.4444428)",,,
297120692,South 176th Street,tertiary,30 mph,False,False,95.897,"LINESTRING (-122.2827652 47.4452019, -122.2826867 47.4452015, -122.2817159 47.4451972, -122.28149 47.4451962)",,2,
6515186,38th Place South,residential,25 mph,False,True,80.885,"LINESTRING (-122.2845695 47.4471277, -122.2845762 47.4478551)",,,
6518462,43rd Avenue South,residential,25 mph,False,False,65.928,"LINESTRING (-122.2792239 47.4445921, -122.2792226 47.4439992)",,,
6522736,36th Lane South,residential,25 mph,False,True,66.517,"LINESTRING (-122.2857604 47.4472516, -122.285761 47.4478498)",,,
230260701,44th Lane South,residential,25 mph,False,True,77.348,"LINESTRING (-122.2782245 47.4461725, -122.2782195 47.4468681)",,,
296947751,South 175th Street,residential,25 mph,False,True,91.775,"LINESTRING (-122.2782245 47.4461725, -122.2786336 47.446173, -122.2789542 47.4461734, -122.2793586 47.4461751, -122.2794449 47.4461741)",,,
230260701,44th Lane South,residential,25 mph,False,False,77.348,"LINESTRING (-122.2782195 47.4468681, -122.2782245 47.4461725)",,,
6342980,South 173rd Street,residential,25 mph,False,True,35.186,"LINESTRING (-122.2840805 47.4478525, -122.2845484 47.447855)",,,
230261127,39th Lane South,residential,25 mph,False,True,81.225,"LINESTRING (-122.2840805 47.4478525, -122.2840655 47.4471221)",,,
6342980,South 173rd Street,residential,25 mph,False,False,85.073,"LINESTRING (-122.2840805 47.4478525, -122.2840409 47.4478523, -122.2829492 47.4478465)",,,
230261127,39th Lane South,residential,25 mph,False,False,81.225,"LINESTRING (-122.2840655 47.4471221, -122.2840805 47.4478525)",,,
230261129,37th Lane South,residential,25 mph,False,False,80.262,"LINESTRING (-122.2848863 47.4469008, -122.2848809 47.446179)",,,
230261128,37th Place South,residential,25 mph,False,False,72.255,"LINESTRING (-122.2853316 47.4472019, -122.2853305 47.4478517)",,,
6342980,South 173rd Street,residential,25 mph,False,True,26.868,"LINESTRING (-122.2853305 47.4478517, -122.2856878 47.4478501)",,,
230261128,37th Place South,residential,25 mph,False,True,72.255,"LINESTRING (-122.2853305 47.4478517, -122.2853316 47.4472019)",,,
6342980,South 173rd Street,residential,25 mph,False,False,56.723,"LINESTRING (-122.2853305 47.4478517, -122.2852792 47.4478519, -122.2845762 47.4478551)",,,
230261129,37th Lane South,residential,25 mph,False,True,80.262,"LINESTRING (-122.2848809 47.446179, -122.2848863 47.4469008)",,,
296947751,South 175th Street,residential,25 mph,False,False,58.498,"LINESTRING (-122.2848809 47.446179, -122.284103 47.4461789)",,,
296947751,South 175th Street,residential,25 mph,False,True,36.547,"LINESTRING (-122.2848809 47.446179, -122.2853669 47.4461798)",,,
296947751,South 175th Street,residential,25 mph,False,False,278.103,"LINESTRING (-122.2890651 47.4461861, -122.288979 47.446186, -122.2865829 47.4461819, -122.2860661 47.446181, -122.2856702 47.4461803, -122.2853669 47.4461798)",,,
770806680,34th Avenue South,residential,25 mph,False,False,104.43799999999999,"LINESTRING (-122.2890651 47.4461861, -122.289065 47.4461451, -122.2890836 47.4453514, -122.289084 47.4453209, -122.2890866 47.445247)",,,
770806680,34th Avenue South,residential,25 mph,False,True,186.73,"LINESTRING (-122.2890651 47.4461861, -122.289065 47.4462537, -122.2890707 47.4477941, -122.2890714 47.4478654)",,,
"[895450960, 6370273]",46th Avenue South,residential,25 mph,False,False,51.660000000000004,"LINESTRING (-122.2764534 47.4443055, -122.2764545 47.4442835, -122.2764848 47.4438414)",destination,,
614781409,,residential,,False,True,67.565,"LINESTRING (-122.2861762 47.4472441, -122.2861678 47.4478517)",,,
351510255,,residential,,False,False,61.024,"LINESTRING (-122.2868837 47.4473063, -122.2868837 47.4478551)",,,
6342980,South 173rd Street,residential,25 mph,False,False,26.868,"LINESTRING (-122.2856878 47.4478501, -122.2853305 47.4478517)",,,
6342980,South 173rd Street,residential,25 mph,False,True,5.505,"LINESTRING (-122.2856878 47.4478501, -122.285761 47.4478498)",,,
351510254,36th Lane South,residential,,False,False,52.751,"LINESTRING (-122.2856878 47.4478501, -122.285685 47.4483245)",,,
6342980,South 173rd Street,residential,25 mph,False,False,30.591,"LINESTRING (-122.2861678 47.4478517, -122.285761 47.4478498)",,,
6342980,South 173rd Street,residential,25 mph,False,True,53.835,"LINESTRING (-122.2861678 47.4478517, -122.2868837 47.4478551)",,,
614781409,,residential,,False,False,67.565,"LINESTRING (-122.2861678 47.4478517, -122.2861762 47.4472441)",,,
351510260,South 173rd Street,residential,25 mph,False,True,57.18299999999999,"LINESTRING (-122.2861678 47.4478517, -122.2861651 47.4480469, -122.2861563 47.4483659)",,,
6342980,South 173rd Street,residential,25 mph,False,False,35.186,"LINESTRING (-122.2845484 47.447855, -122.2840805 47.4478525)",,,
6342980,South 173rd Street,residential,25 mph,False,True,2.091,"LINESTRING (-122.2845484 47.447855, -122.2845762 47.4478551)",,,
351510257,,residential,,False,True,59.779,"LINESTRING (-122.2845484 47.447855, -122.2845464 47.4483926)",,,
6342980,South 173rd Street,residential,25 mph,False,False,53.835,"LINESTRING (-122.2868837 47.4478551, -122.2861678 47.4478517)",,,
351510255,,residential,,False,True,61.024,"LINESTRING (-122.2868837 47.4478551, -122.2868837 47.4473063)",,,
6342980,South 173rd Street,residential,25 mph,False,True,164.513,"LINESTRING (-122.2868837 47.4478551, -122.2873834 47.4478575, -122.2877765 47.4478593, -122.288356 47.447862, -122.2889747 47.4478649, -122.2890714 47.4478654)",,,
351510254,36th Lane South,residential,,False,True,52.751,"LINESTRING (-122.285685 47.4483245, -122.2856878 47.4478501)",,,
351510257,,residential,,False,False,59.779,"LINESTRING (-122.2845464 47.4483926, -122.2845484 47.447855)",,,
351510260,South 173rd Street,residential,25 mph,False,False,57.18299999999999,"LINESTRING (-122.2861563 47.4483659, -122.2861651 47.4480469, -122.2861678 47.4478517)",,,
296947751,South 175th Street,residential,25 mph,False,False,36.547,"LINESTRING (-122.2853669 47.4461798, -122.2848809 47.446179)",,,
352359899,37th South Place,residential,25 mph,False,False,79.052,"LINESTRING (-122.2853669 47.4461798, -122.2853762 47.4468907)",,,
296947751,South 175th Street,residential,25 mph,False,True,278.10300000000007,"LINESTRING (-122.2853669 47.4461798, -122.2856702 47.4461803, -122.2860661 47.446181, -122.2865829 47.4461819, -122.288979 47.446186, -122.2890651 47.4461861)",,,
352359899,37th South Place,residential,25 mph,False,True,79.052,"LINESTRING (-122.2853762 47.4468907, -122.2853669 47.4461798)",,,
296947751,South 175th Street,residential,25 mph,False,True,53.504,"LINESTRING (-122.2810585 47.4461761, -122.28177 47.4461771)",,,
296947751,South 175th Street,residential,25 mph,False,False,121.34200000000001,"LINESTRING (-122.2810585 47.4461761, -122.2810381 47.4461761, -122.2801626 47.446175, -122.2794449 47.4461741)",,,
464765106,,unclassified,,False,True,76.74199999999999,"LINESTRING (-122.2810585 47.4461761, -122.2810438 47.4462725, -122.2810357 47.4463024, -122.2810223 47.4463777, -122.2810264 47.4468647)",,,
6458852,42nd Lane South,residential,25 mph,False,True,75.046,"LINESTRING (-122.28177 47.4461771, -122.2817673 47.446852)",,,
296947751,South 175th Street,residential,25 mph,False,False,53.504,"LINESTRING (-122.28177 47.4461771, -122.2810585 47.4461761)",,,
296947751,South 175th Street,residential,25 mph,False,True,89.518,"LINESTRING (-122.28177 47.4461771, -122.2828426 47.4461786, -122.2829604 47.4461788)",,,
464765106,,unclassified,,False,False,76.74199999999999,"LINESTRING (-122.2810264 47.4468647, -122.2810223 47.4463777, -122.2810357 47.4463024, -122.2810438 47.4462725, -122.2810585 47.4461761)",,,
467285367,,residential,,False,True,73.471,"LINESTRING (-122.2781804 47.4445326, -122.2781699 47.4451369, -122.2781697 47.4451933)",,,
297120692,South 176th Street,tertiary,30 mph,False,False,52.505,"LINESTRING (-122.2781697 47.4451933, -122.2774715 47.4451927)",,2,
297120692,South 176th Street,tertiary,30 mph,False,True,249.689,"LINESTRING (-122.2781697 47.4451933, -122.28149 47.4451962)",,2,
467285367,,residential,,False,False,73.471,"LINESTRING (-122.2781697 47.4451933, -122.2781699 47.4451369, -122.2781804 47.4445326)",,,
6342980,South 173rd Street,residential,25 mph,False,False,148.417,"LINESTRING (-122.2805386 47.4478445, -122.2793366 47.4478435, -122.2789399 47.4478432, -122.2788354 47.4478431, -122.2785649 47.4478429)",,,
6342980,South 173rd Street,residential,25 mph,False,True,95.643,"LINESTRING (-122.2805386 47.4478445, -122.2809791 47.4478449, -122.2818105 47.4478456)",,,
467325892,,residential,,False,True,98.949,"LINESTRING (-122.2805386 47.4478445, -122.2805198 47.4483537, -122.2805064 47.4483763, -122.2804729 47.4483936, -122.2804474 47.4483999, -122.2799901 47.4484054)",,,
467325892,,residential,,False,False,98.949,"LINESTRING (-122.2799901 47.4484054, -122.2804474 47.4483999, -122.2804729 47.4483936, -122.2805064 47.4483763, -122.2805198 47.4483537, -122.2805386 47.4478445)",,,
467504592,,residential,,False,True,73.035,"LINESTRING (-122.2818172 47.4485024, -122.2818105 47.4478456)",,,
6342980,South 173rd Street,residential,25 mph,False,True,85.627,"LINESTRING (-122.2818105 47.4478456, -122.2829492 47.4478465)",,,
467504592,,residential,,False,False,73.035,"LINESTRING (-122.2818105 47.4478456, -122.2818172 47.4485024)",,,
6342980,South 173rd Street,residential,25 mph,False,False,95.643,"LINESTRING (-122.2818105 47.4478456, -122.2809791 47.4478449, -122.2805386 47.4478445)",,,
649481869,,residential,,False,False,78.951,"LINESTRING (-122.2794449 47.4461741, -122.2794358 47.4468841)",,,
296947751,South 175th Street,residential,25 mph,False,False,91.775,"LINESTRING (-122.2794449 47.4461741, -122.2793586 47.4461751, -122.2789542 47.4461734, -122.2786336 47.446173, -122.2782245 47.4461725)",,,
296947751,South 175th Street,residential,25 mph,False,True,121.342,"LINESTRING (-122.2794449 47.4461741, -122.2801626 47.446175, -122.2810381 47.4461761, -122.2810585 47.4461761)",,,
649481869,,residential,,False,True,78.951,"LINESTRING (-122.2794358 47.4468841, -122.2794449 47.4461741)",,,
296947751,South 175th Street,residential,25 mph,False,True,58.498,"LINESTRING (-122.284103 47.4461789, -122.2848809 47.446179)",,,
651859258,,residential,,False,False,71.394,"LINESTRING (-122.284103 47.4461789, -122.2841241 47.4468208)",,,
296947751,South 175th Street,residential,25 mph,False,False,85.922,"LINESTRING (-122.284103 47.4461789, -122.2830845 47.4461788, -122.2829604 47.4461788)",,,
651859258,,residential,,False,True,71.394,"LINESTRING (-122.2841241 47.4468208, -122.284103 47.4461789)",,,
297120692,South 176th Street,tertiary,30 mph,False,True,52.505,"LINESTRING (-122.2774715 47.4451927, -122.2781697 47.4451933)",,2,
679759317,,residential,,False,False,74.792,"LINESTRING (-122.2774715 47.4451927, -122.2774736 47.4451352, -122.2775018 47.4445204)",,,
679759317,,residential,,False,True,74.792,"LINESTRING (-122.2775018 47.4445204, -122.2774736 47.4451352, -122.2774715 47.4451927)",,,
1196311511,South 179th Street,residential,25 mph,False,True,90.44,"LINESTRING (-122.2814841 47.441827, -122.2815255 47.4418291, -122.2826818 47.4419001)",,,
1196311513,,residential,,False,False,9.472999999999999,"LINESTRING (-122.2814841 47.441827, -122.2814717 47.4418074, -122.2814502 47.4417919, -122.2814222 47.4417822, -122.2813909 47.4417795)",,,circular
1196311513,,residential,,False,True,12.705,"LINESTRING (-122.2814841 47.441827, -122.2814863 47.4418462, -122.2814796 47.4418649, -122.2814647 47.4418812, -122.2814431 47.4418937, -122.2814182 47.4418955, -122.281388 47.441896)",,,circular
1196311513,,residential,,False,False,9.469000000000001,"LINESTRING (-122.2813909 47.4417795, -122.2813602 47.4417842, -122.2813337 47.4417956, -122.2813145 47.4418125, -122.2813049 47.4418328)",,,circular
1196311513,,residential,,False,True,9.473,"LINESTRING (-122.2813909 47.4417795, -122.2814222 47.4417822, -122.2814502 47.4417919, -122.2814717 47.4418074, -122.2814841 47.441827)",,,circular
6478184,South 179th Street,residential,25 mph,False,False,91.679,"LINESTRING (-122.2813049 47.4418328, -122.2812879 47.4418342, -122.2808354 47.4418668, -122.2803579 47.4419431, -122.2801075 47.4419798)",,,
1196311513,,residential,,False,False,10.86,"LINESTRING (-122.2813049 47.4418328, -122.2813061 47.4418541, -122.2813179 47.4418739, -122.2813365 47.4418884, -122.2813589 47.4418934, -122.281388 47.441896)",,,circular
1196311513,,residential,,False,True,9.469000000000001,"LINESTRING (-122.2813049 47.4418328, -122.2813145 47.4418125, -122.2813337 47.4417956, -122.2813602 47.4417842, -122.2813909 47.4417795)",,,circular
1196311512,42nd Avenue South,residential,25 mph,False,True,139.382,"LINESTRING (-122.281388 47.441896, -122.2813879 47.4418999, -122.2813109 47.4431484)",,,
