osmid,highway,oneway,reversed,length,lanes,name,geometry,bridge,ref
411417291,secondary_link,False,True,14.749,,,"LINESTRING (-95.1635175 30.0016305, -95.1633644 30.0016342)",,
"[856232090, 317024319]",secondary,True,False,103.436,"['3', '2']",West Lake Houston Parkway,"LINESTRING (-95.1635175 30.0016305, -95.1634426 30.0014227, -95.1633458 30.0011375, -95.1631919 30.0007442)",,
15307764,residential,False,False,20.064,,,"LINESTRING (-95.1593866 29.9976282, -95.1595949 29.9976322)",,
15431463,residential,True,False,47.251,,Walden Forest Drive,"LINESTRING (-95.1593866 29.9976282, -95.1594287 29.9978384, -95.1594291 29.9979398, -95.1594296 29.99805)",,
15307764,residential,False,True,20.064,,,"LINESTRING (-95.1595949 29.9976322, -95.1593866 29.9976282)",,
15315589,residential,True,False,65.641,,Walden Forest Drive,"LINESTRING (-95.1595949 29.9976322, -95.1594977 29.9973524, -95.1594786 29.9971652, -95.1594793 29.997055)",,
724665681,primary_link,False,True,16.272,,,"LINESTRING (-95.1618911 29.996979, -95.1617234 29.9969611)",,
"[724665674, 724665675]",primary,True,False,110.928,"['3', '2']",West Lake Houston Parkway,"LINESTRING (-95.1618911 29.996979, -95.1618778 29.9967786, -95.1618495 29.9964278, -95.1618475 29.9963237, -95.1618453 29.9959826)",,
15431463,residential,True,False,78.873,,Walden Forest Drive,"LINESTRING (-95.1595263 29.9952055, -95.1595173 29.9953929, -95.1595361 29.9955171, -95.1595427 29.995665, -95.1595398 29.9957877, -95.1595288 29.9959131)",,
317462968,residential,False,False,70.539,,Walden Forest Drive,"LINESTRING (-95.1595263 29.9952055, -95.1594626 29.9949969, -95.1593892 29.9948468, -95.1593067 29.9947184, -95.1592308 29.9946319)",,
15315589,residential,True,False,47.916,,Walden Forest Drive,"LINESTRING (-95.1596529 29.9980576, -95.1596496 29.9978333, -95.1595949 29.9976322)",,
100653194,tertiary,False,False,21.521,2,Farmingham Road,"LINESTRING (-95.1596529 29.9980576, -95.15955 29.998055, -95.1594296 29.99805)",,
100653194,tertiary,False,True,27.092,2,Farmingham Road,"LINESTRING (-95.1596529 29.9980576, -95.159752 29.9980695, -95.1598494 29.9980869, -95.1599278 29.9981072)",,
15327485,secondary_link,False,False,15.381,,,"LINESTRING (-95.1641079 30.0030944, -95.1639619 30.0031505)",,
"[856232681, 856232089, 317024315]",secondary,True,False,172.46300000000002,"['3', '2']",West Lake Houston Parkway,"LINESTRING (-95.1641079 30.0030944, -95.1638397 30.0023806, -95.1637117 30.0020901, -95.1636647 30.0019732, -95.1635175 30.0016305)",yes,
15327485,secondary_link,False,True,15.381,,,"LINESTRING (-95.1639619 30.0031505, -95.1641079 30.0030944)",,
15333316,secondary_link,False,False,16.242,,,"LINESTRING (-95.1631919 30.0007442, -95.1630399 30.0008075)",,
"[856232092, 724665686]",secondary,True,False,71.803,"['3', '2']",West Lake Houston Parkway,"LINESTRING (-95.1631919 30.0007442, -95.1630907 30.000513, -95.1630558 30.0004331, -95.1629422 30.0001359)",,
15333316,secondary_link,False,True,16.242,,,"LINESTRING (-95.1630399 30.0008075, -95.1631919 30.0007442)",,
317024316,secondary,True,False,97.091,2,West Lake Houston Parkway,"LINESTRING (-95.1630399 30.0008075, -95.1633644 30.0016342)",,
176265531,primary,True,False,16.362,,FM 1960 East,"LINESTRING (-95.1621993 29.9987217, -95.1623619 29.998679)",,FM 1960
856232095,secondary,True,False,95.751,2,West Lake Houston Parkway,"LINESTRING (-95.1621993 29.9987217, -95.1622631 29.9988796, -95.1622789 29.9989206, -95.1623983 29.9992065, -95.1625325 29.999533)",,
315577211,secondary,False,True,46.014,,Atascocita Road,"LINESTRING (-95.16507 29.998361, -95.1650854 29.9979474)",,
"[622895536, 724665691, 176265531, 724665692]",primary,True,False,264.426,,FM 1960 East,"LINESTRING (-95.1623619 29.998679, -95.1624683 29.9986516, -95.162608 29.9986209, -95.162875 29.9985504, -95.1630186 29.9985242, -95.1632345 29.9984932, -95.1635169 29.9984469, -95.1637883 29.9984111, -95.1644731 29.9983629, -95.1649529 29.9983654, -95.16507 29.998361)",,FM 1960
1147419922,primary,True,False,48.782,4,West Lake Houston Parkway,"LINESTRING (-95.1623619 29.998679, -95.1622693 29.9984458, -95.1621997 29.9982634)",,
315577210,primary,True,False,15.861,3,FM 1960 East,"LINESTRING (-95.1621997 29.9982634, -95.1620413 29.9983025)",,FM 1960
724665683,primary,True,False,33.251999999999995,2,West Lake Houston Parkway,"LINESTRING (-95.1621997 29.9982634, -95.1621354 29.9981061, -95.1620969 29.9979782)",,
"[622895560, 622895569]",secondary,False,False,72.422,"['4', '5']",Atascocita Road,"LINESTRING (-95.165495 29.997414, -95.165377 29.997501, -95.165314 29.997564, -95.165259 29.99763, -95.165172 29.997762, -95.16511 29.997885, -95.1651035 29.9979096, -95.1650854 29.9979474)",,
15404776,residential,False,False,43.159,,Putting Green Drive,"LINESTRING (-95.158701 29.995871, -95.1586962 29.9957816, -95.1586815 29.995626, -95.1586374 29.9954887)",,
15445177,residential,False,False,79.96600000000001,,Par Five Drive,"LINESTRING (-95.158701 29.995871, -95.1588298 29.9958649, -95.159009 29.9958714, -95.1594285 29.9959044, -95.1595288 29.9959131)",,
15445177,residential,False,True,140.223,,Par Five Drive,"LINESTRING (-95.158701 29.995871, -95.1585584 29.9958858, -95.1583997 29.9959148, -95.1582461 29.9959573, -95.1581314 29.9959963, -95.1579784 29.9960613, -95.1577297 29.9962, -95.1575243 29.996311, -95.1573913 29.996384)",,
15404776,residential,False,True,43.159,,Putting Green Drive,"LINESTRING (-95.1586374 29.9954887, -95.1586815 29.995626, -95.1586962 29.9957816, -95.158701 29.995871)",,
15455169,residential,False,False,14.94,,Misty Morning Drive,"LINESTRING (-95.1616904 29.9959751, -95.1618453 29.9959826)",,
"[724665677, 724665679]",primary,True,False,109.694,"['3', '2']",West Lake Houston Parkway,"LINESTRING (-95.1616904 29.9959751, -95.1617017 29.9964614, -95.1617062 29.9966532, -95.1617234 29.9969611)",,
"[1222023609, 1222022453]",primary,True,False,138.015,3,FM 1960 East,"LINESTRING (-95.1620413 29.9983025, -95.1618171 29.9983824, -95.1615979 29.9984754, -95.1613827 29.9985682, -95.1607464 29.9988336)",,FM 1960
1222022454,primary,True,False,49.035999999999994,4,West Lake Houston Parkway,"LINESTRING (-95.1620413 29.9983025, -95.1620808 29.9984131, -95.1621993 29.9987217)",,
411417291,secondary_link,False,False,14.749,,,"LINESTRING (-95.1633644 30.0016342, -95.1635175 30.0016305)",,
"[317024316, 317024317, 724781830]",secondary,True,False,178.157,2,West Lake Houston Parkway,"LINESTRING (-95.1633644 30.0016342, -95.1635 30.0019703, -95.1635968 30.0022101, -95.1636669 30.0023839, -95.1639619 30.0031505)",yes,
15455169,residential,False,True,14.94,,Misty Morning Drive,"LINESTRING (-95.1618453 29.9959826, -95.1616904 29.9959751)",,
15455169,residential,False,False,56.775999999999996,,Misty Morning Drive,"LINESTRING (-95.1618453 29.9959826, -95.1620694 29.9959816, -95.1624346 29.9959937)",,
176265534,tertiary,True,False,17.746,2,Farmingham Road,"LINESTRING (-95.1599278 29.9981072, -95.1600799 29.9981973)",,
100653194,tertiary,False,False,27.092,2,Farmingham Road,"LINESTRING (-95.1599278 29.9981072, -95.1598494 29.9980869, -95.159752 29.9980695, -95.1596529 29.9980576)",,
100653194,tertiary,False,False,64.221,2,Farmingham Road,"LINESTRING (-95.1594296 29.99805, -95.158763 29.998033)",,
100653194,tertiary,False,True,21.521,2,Farmingham Road,"LINESTRING (-95.1594296 29.99805, -95.15955 29.998055, -95.1596529 29.9980576)",,
100653194,tertiary,False,True,64.221,2,Farmingham Road,"LINESTRING (-95.158763 29.998033, -95.1594296 29.99805)",,
15435553,tertiary,False,False,104.69900000000001,,Dinero Drive,"LINESTRING (-95.158763 29.998033, -95.1587608 29.9981651, -95.1587597 29.9982333, -95.1587894 29.9983447, -95.1588927 29.998518, -95.158937 29.9986, -95.159098 29.9989116)",,
