osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,tunnel,junction
40634996,3,Union Street,tertiary,20 mph,False,False,48.957,"LINESTRING (-2.0950109 57.1475734, -2.0947349 57.1476476, -2.0942836 57.1477688)",,,,,
40634997,4,Union Street,tertiary,20 mph,False,True,42.229,"LINESTRING (-2.0950109 57.1475734, -2.0951397 57.1475388, -2.0956382 57.1474048)",,,,,
"[1217771752, 997397610, 997397611, 5219256, 616660120]","['1', '2']","['Queen Street', 'Broad Street']","['unclassified', 'living_street']",20 mph,False,"[False, True]",226.81400000000008,"LINESTRING (-2.0950109 57.1475734, -2.0951912 57.147725, -2.095242 57.1477528, -2.0954598 57.147872, -2.0956181 57.1479518, -2.0958266 57.1480525, -2.0960122 57.1481503, -2.096157 57.1482301, -2.0962533 57.1482888, -2.0960019 57.1484726, -2.0959779 57.1484904, -2.0959391 57.1485192, -2.0956969 57.1486993, -2.0955977 57.1487729, -2.0954963 57.1488483, -2.0954469 57.148885, -2.0953312 57.1489711, -2.0953169 57.1489817, -2.0951064 57.1491381)",C157C,"['9', '8.6', '8.5', '5.7']",,,
"[3515024, 315947545, 315947546, 315950879]",3,King Street,tertiary,20 mph,False,False,218.00999999999996,"LINESTRING (-2.0936119 57.1479493, -2.0934978 57.1479893, -2.0934484 57.1480155, -2.0934049 57.1480445, -2.0933923 57.1480579, -2.093372 57.1481067, -2.0933743 57.1481592, -2.093388 57.1482571, -2.0934255 57.1484174, -2.0934939 57.1486973, -2.0935477 57.1489258, -2.0935911 57.1491026, -2.0935989 57.1491342, -2.0936064 57.149169, -2.0936151 57.1492089, -2.0936389 57.1493187, -2.0936555 57.1493952, -2.0936901 57.1495546, -2.0937126 57.1496516, -2.0937306 57.1497295, -2.0937372 57.1497551, -2.0937591 57.1498406)",,,,,
"[9703984, 8295068, 9703983]",2,Marischal Street,tertiary,20 mph,False,False,214.816,"LINESTRING (-2.0936119 57.1479493, -2.0935028 57.1478657, -2.0934189 57.1477998, -2.0925805 57.1471599, -2.0923907 57.1470126, -2.0923608 57.1469896, -2.0916157 57.1464181, -2.0916054 57.1463881, -2.0915935 57.146363)",C157C,,yes,,
"[1243593594, 1243593595]",3,Union Street,tertiary,20 mph,False,True,45.214999999999996,"LINESTRING (-2.0936119 57.1479493, -2.0938117 57.1478956, -2.0938381 57.1478885, -2.0942836 57.1477688)",,,,,
378390510,2,Regent Quay,tertiary,30 mph,False,False,20.689,"LINESTRING (-2.0915935 57.146363, -2.0912546 57.1463916)",,,,,
8295063,1,Regent Quay,tertiary,30 mph,True,False,88.10400000000001,"LINESTRING (-2.0915935 57.146363, -2.0917817 57.1463474, -2.091914 57.1463339, -2.0930383 57.1462475)",,,,,
"[9703984, 8295068, 9703983]",2,Marischal Street,tertiary,20 mph,False,True,214.81599999999997,"LINESTRING (-2.0915935 57.146363, -2.0916054 57.1463881, -2.0916157 57.1464181, -2.0923608 57.1469896, -2.0923907 57.1470126, -2.0925805 57.1471599, -2.0934189 57.1477998, -2.0935028 57.1478657, -2.0936119 57.1479493)",C157C,,yes,,
378390510,2,Regent Quay,tertiary,30 mph,False,False,27.098,"LINESTRING (-2.0890675 57.1465661, -2.0886222 57.1465982)",,,,,
378390510,2,Regent Quay,tertiary,30 mph,False,True,40.961,"LINESTRING (-2.0890675 57.1465661, -2.0897383 57.1465089)",,,,,
9704013,2,Mearns Street,residential,30 mph,False,True,153.747,"LINESTRING (-2.0890675 57.1465661, -2.0895363 57.1474123, -2.0896269 57.1475885, -2.0896395 57.1476573, -2.089616 57.1477025, -2.0895335 57.1477479, -2.0894261 57.1477773, -2.0893005 57.1477974)",,,,,
263489146,3,King Street,primary,30 mph,False,False,13.763,"LINESTRING (-2.0937591 57.1498406, -2.0938017 57.1499622)",A956,,,,
5216960,2,West North Street,primary,30 mph,True,False,153.211,"LINESTRING (-2.0937591 57.1498406, -2.0939704 57.1498669, -2.0940519 57.1498826, -2.0941042 57.1498926, -2.0943226 57.1499346, -2.094423 57.149959, -2.0945772 57.1499942, -2.0948476 57.1500751, -2.0950957 57.1501507, -2.0952878 57.1502101, -2.095749 57.1503691, -2.0958647 57.1504247, -2.0959851 57.1504792)",A96,7.3,,,
"[3515024, 315947545, 315947546, 315950879]",3,King Street,tertiary,20 mph,False,True,218.01,"LINESTRING (-2.0937591 57.1498406, -2.0937372 57.1497551, -2.0937306 57.1497295, -2.0937126 57.1496516, -2.0936901 57.1495546, -2.0936555 57.1493952, -2.0936389 57.1493187, -2.0936151 57.1492089, -2.0936064 57.149169, -2.0935989 57.1491342, -2.0935911 57.1491026, -2.0935477 57.1489258, -2.0934939 57.1486973, -2.0934255 57.1484174, -2.093388 57.1482571, -2.0933743 57.1481592, -2.093372 57.1481067, -2.0933923 57.1480579, -2.0934049 57.1480445, -2.0934484 57.1480155, -2.0934978 57.1479893, -2.0936119 57.1479493)",,,,,
588784521,2,Castle Terrace,residential,20 mph,False,True,11.602,"LINESTRING (-2.0916787 57.1479773, -2.0917718 57.1480686)",,,,,
"[1241654699, 9704276]",2,Castle Terrace,residential,20 mph,False,False,122.72900000000003,"LINESTRING (-2.0916787 57.1479773, -2.0916157 57.1479973, -2.0915142 57.1480269, -2.0913797 57.148048, -2.0912405 57.1480662, -2.0910457 57.1480874, -2.0905281 57.1481166, -2.0901069 57.1481276, -2.0899777 57.1481294, -2.0897651 57.1481334, -2.0896849 57.1481371)",,,,,
9704276,2,Castle Terrace,residential,20 mph,False,True,51.336999999999996,"LINESTRING (-2.0916787 57.1479773, -2.0922718 57.1478064, -2.09243 57.1477604)",,,,,
5216474,2,St Andrew Street,tertiary,20 mph,True,False,30.969,"LINESTRING (-2.1004727 57.1507151, -2.1005347 57.1506935, -2.1005631 57.1506836, -2.1006405 57.1506566, -2.1009058 57.1505655)",,,,,
"[1242095312, 113219500]",2,Candlemaker's Lane,residential,20 mph,False,True,93.06099999999999,"LINESTRING (-2.1004727 57.1507151, -2.1004116 57.1507379, -2.1002932 57.150782, -2.1001423 57.1508425, -2.100028 57.1508684, -2.0998228 57.1509095, -2.0995966 57.1509548, -2.0993689 57.1510004, -2.0992644 57.1508415)",,,,,
129399255,2,Loch Street,tertiary,20 mph,False,False,28.163999999999998,"LINESTRING (-2.1004727 57.1507151, -2.1003815 57.1506309, -2.1003076 57.1505647, -2.100229 57.1504991)",,,,,
