osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge,junction
6160919,,,,residential,False,True,32.370000000000005,"LINESTRING (-105.5253733 40.3790046, -105.5254916 40.3790458, -105.5256053 40.3790753, -105.5256816 40.3790772, -105.5257362 40.3790691)",,,,
"[6164635, 6164630]",,,Virginia Drive,residential,False,True,71.927,"LINESTRING (-105.5253733 40.3790046, -105.5253385 40.3789548, -105.5253167 40.3789085, -105.5253232 40.3788587, -105.5253526 40.3788357, -105.5253927 40.3788291, -105.525595 40.378867, -105.525662 40.378887, -105.52573 40.378927, -105.5257587 40.378997, -105.5257565 40.3790359, -105.5257362 40.3790691)",20 mph,,,
6164630,,,Virginia Drive,residential,False,False,76.682,"LINESTRING (-105.5253733 40.3790046, -105.5253352 40.3791955, -105.5253335 40.3792664, -105.5252862 40.379296, -105.525214 40.379342, -105.524922 40.379554)",20 mph,,,
6170581,,,Boyd Lane,residential,False,True,121.383,"LINESTRING (-105.523703 40.377828, -105.523939 40.377824, -105.524217 40.377812, -105.524293 40.377812, -105.524437 40.377811, -105.5251354 40.3778037)",,,,
328427368,5,US 36;US 34 BUS,East Elkhorn Avenue,primary,False,True,49.992000000000004,"LINESTRING (-105.5174474 40.3777452, -105.5176301 40.3776311, -105.517936 40.3774955)",25 mph,,,
"[632528096, 229126657, 229126658]",,,Rockwell Street,primary,False,False,74.539,"LINESTRING (-105.5225341 40.375342, -105.522195 40.375289, -105.5221315 40.3752757, -105.5220902 40.375265, -105.5220649 40.375254, -105.5220539 40.3752492, -105.5218791 40.3751777, -105.5217103 40.3751218)",25 mph,"30'0""",yes,
6164630,,,Virginia Drive,residential,False,False,6.463,"LINESTRING (-105.524922 40.379554, -105.5248508 40.3795331)",20 mph,,,
6164632,,,Virginia Drive,residential,False,False,67.588,"LINESTRING (-105.524922 40.379554, -105.5257199 40.3795492)",,,,
6164630,,,Virginia Drive,residential,False,True,76.682,"LINESTRING (-105.524922 40.379554, -105.525214 40.379342, -105.5252862 40.379296, -105.5253335 40.3792664, -105.5253352 40.3791955, -105.5253733 40.3790046)",20 mph,,,
6164630,,,Virginia Drive,residential,False,True,6.463,"LINESTRING (-105.5248508 40.3795331, -105.524922 40.379554)",20 mph,,,
6164630,,,Virginia Drive,residential,False,False,435.22400000000005,"LINESTRING (-105.5248508 40.3795331, -105.5247488 40.3794888, -105.5246283 40.379425, -105.5245484 40.3793745, -105.5244834 40.3793261, -105.5244155 40.3792693, -105.5242455 40.3791101, -105.5242145 40.379084, -105.524133 40.3790187, -105.523986 40.3789227, -105.5238222 40.378831, -105.5237073 40.3787759, -105.5236557 40.3787539, -105.5235533 40.3787217, -105.5234509 40.3786943, -105.5233813 40.3786777, -105.523243 40.3786533, -105.5230616 40.3786253, -105.5229444 40.3786092, -105.5226047 40.3785359, -105.5225079 40.3785034, -105.5224246 40.3784592, -105.5223588 40.3784105, -105.522291 40.3783663, -105.5222329 40.3783161, -105.5221652 40.3782453, -105.5221129 40.3781819, -105.5220819 40.3781185, -105.5220567 40.3780565, -105.5220393 40.3779606, -105.522018 40.3778736, -105.52202 40.3778043, -105.5220161 40.3777217, -105.522028 40.3772061, -105.5220078 40.3771327, -105.521967 40.3770882, -105.5218758 40.3770536, -105.5217814 40.3770478, -105.52167 40.377041)",20 mph,,,
6171240,,,Virginia Lane,residential,False,True,100.127,"LINESTRING (-105.5248508 40.3795331, -105.5250531 40.3796463, -105.52532 40.3797663, -105.525427 40.379819, -105.5254881 40.3798484, -105.525545 40.379877, -105.525637 40.37993, -105.52566 40.379943, -105.5257164 40.3799773, -105.5257871 40.3800228, -105.5258181 40.3800472)",,,,
6164630,,,Virginia Drive,residential,False,True,435.224,"LINESTRING (-105.52167 40.377041, -105.5217814 40.3770478, -105.5218758 40.3770536, -105.521967 40.3770882, -105.5220078 40.3771327, -105.522028 40.3772061, -105.5220161 40.3777217, -105.52202 40.3778043, -105.522018 40.3778736, -105.5220393 40.3779606, -105.5220567 40.3780565, -105.5220819 40.3781185, -105.5221129 40.3781819, -105.5221652 40.3782453, -105.5222329 40.3783161, -105.522291 40.3783663, -105.5223588 40.3784105, -105.5224246 40.3784592, -105.5225079 40.3785034, -105.5226047 40.3785359, -105.5229444 40.3786092, -105.5230616 40.3786253, -105.523243 40.3786533, -105.5233813 40.3786777, -105.5234509 40.3786943, -105.5235533 40.3787217, -105.5236557 40.3787539, -105.5237073 40.3787759, -105.5238222 40.378831, -105.523986 40.3789227, -105.524133 40.3790187, -105.5242145 40.379084, -105.5242455 40.3791101, -105.5244155 40.3792693, -105.5244834 40.3793261, -105.5245484 40.3793745, -105.5246283 40.379425, -105.5247488 40.3794888, -105.5248508 40.3795331)",20 mph,,,
6164634,2,,Virginia Drive,tertiary,False,False,49.395,"LINESTRING (-105.52167 40.377041, -105.521656 40.376936, -105.5215673 40.3767166, -105.5215284 40.3766116)",25 mph,,,
"[6173643, 1063708686]",2,,"['Macgregor Avenue', 'Park Lane']",tertiary,False,"[False, True]",385.77799999999996,"LINESTRING (-105.52167 40.377041, -105.521666 40.377107, -105.52164 40.377187, -105.521584 40.377256, -105.521504 40.377324, -105.521455 40.377361, -105.521322 40.37746, -105.521092 40.3776351, -105.5210549 40.3776814, -105.5210199 40.377725, -105.5209833 40.3778101, -105.52098 40.3778744, -105.5209859 40.3779027, -105.520996 40.3779272, -105.5210088 40.3779555, -105.5210279 40.3779929, -105.5211382 40.3781968, -105.5220658 40.3798934, -105.5222189 40.3801308)",25 mph,,,
6164632,,,Virginia Drive,residential,False,True,20.338,"LINESTRING (-105.52596 40.3795492, -105.5257199 40.3795492)",,,,
6164631,,,Virginia Drive,residential,False,False,53.967,"LINESTRING (-105.52596 40.3795492, -105.5259627 40.3793123, -105.5259765 40.3791182, -105.5260473 40.3791148)",,,,
6164632,,,Virginia Drive,residential,False,False,129.098,"LINESTRING (-105.52596 40.3795492, -105.526618 40.379553, -105.526822 40.379562, -105.527099 40.379589, -105.527354 40.379625, -105.527477 40.379629)",,,,
6164631,,,Virginia Drive,residential,False,True,53.967,"LINESTRING (-105.5260473 40.3791148, -105.5259765 40.3791182, -105.5259627 40.3793123, -105.52596 40.3795492)",,,,
6164632,,,Virginia Drive,residential,False,False,20.338,"LINESTRING (-105.5257199 40.3795492, -105.52596 40.3795492)",,,,
6164632,,,Virginia Drive,residential,False,True,67.588,"LINESTRING (-105.5257199 40.3795492, -105.524922 40.379554)",,,,
6164635,,,Virginia Drive,residential,False,False,53.417,"LINESTRING (-105.5257199 40.3795492, -105.525739 40.3791522, -105.5257362 40.3790691)",,,,
6164632,,,Virginia Drive,residential,False,True,129.098,"LINESTRING (-105.527477 40.379629, -105.527354 40.379625, -105.527099 40.379589, -105.526822 40.379562, -105.526618 40.379553, -105.52596 40.3795492)",,,,
329399349,2,,Big Horn Drive,residential,False,False,331.22399999999993,"LINESTRING (-105.527477 40.379629, -105.527455 40.379612, -105.5274315 40.3795636, -105.5274103 40.3794658, -105.5274331 40.3791163, -105.5274524 40.3788217, -105.5274415 40.3787677, -105.5274061 40.3787053, -105.5273624 40.3786638, -105.5273106 40.3786347, -105.5272287 40.3785993, -105.5270732 40.3785598, -105.526484 40.3784844, -105.526019 40.378468, -105.525923 40.378456, -105.525833 40.378434, -105.525747 40.378405, -105.525666 40.378368, -105.525593 40.378321, -105.525524 40.378269, -105.525398 40.378152, -105.525295 40.378048, -105.5252197 40.3779431, -105.5251693 40.3778612)",,,,
329399349,2,,Big Horn Drive,residential,False,True,73.956,"LINESTRING (-105.527477 40.379629, -105.52751 40.379655, -105.527576 40.379696, -105.527657 40.379731, -105.5279026 40.3798007, -105.5280009 40.3798464, -105.5280691 40.3799025, -105.5281311 40.3799731, -105.5281554 40.3800134)",,,,
6164634,2,,Virginia Drive,tertiary,False,True,49.394999999999996,"LINESTRING (-105.5215284 40.3766116, -105.5215673 40.3767166, -105.521656 40.376936, -105.52167 40.377041)",25 mph,,,
328427360,2,,Riverside Drive,primary,False,True,23.057,"LINESTRING (-105.5215284 40.3766116, -105.5214951 40.3765143, -105.5214595 40.376411)",25 mph,,,
"[6169866, 328427365]","['4', '3']",US 36;US 34 BUS,East Elkhorn Avenue,primary,False,True,185.844,"LINESTRING (-105.5215284 40.3766116, -105.521603 40.376595, -105.5218519 40.3765359, -105.5222931 40.3764312, -105.5225258 40.3763758, -105.5235159 40.3761524, -105.523629 40.3761297)",25 mph,,,
328427370,5,US 36;US 34 BUS,East Elkhorn Avenue,primary,False,False,48.437,"LINESTRING (-105.5215284 40.3766116, -105.5214321 40.3766355, -105.520985 40.3767472)",25 mph,,,
6164669,,,Lott Street,residential,False,False,177.508,"LINESTRING (-105.5254426 40.3747043, -105.525424 40.373108)",,,,
6168352,,,Courtney Lane,residential,False,False,56.179,"LINESTRING (-105.5254426 40.3747043, -105.525161 40.374705, -105.5250113 40.3747097, -105.524781 40.37469)",,,,
6168352,,,Courtney Lane,residential,False,True,204.16700000000003,"LINESTRING (-105.5254426 40.3747043, -105.5256632 40.3746864, -105.525863 40.374675, -105.525988 40.374669, -105.526111 40.374671, -105.526271 40.374697, -105.526365 40.37472, -105.526481 40.374762, -105.526579 40.374808, -105.526847 40.3749101, -105.5269389 40.3749457, -105.5270164 40.3749614, -105.527158 40.374973, -105.527274 40.375011, -105.527328 40.375036, -105.527408 40.375084, -105.527473 40.375136, -105.527544 40.375185, -105.527586 40.375199, -105.527667 40.375204)",,,,
6164669,,,Lott Street,residential,False,True,177.508,"LINESTRING (-105.525424 40.373108, -105.5254426 40.3747043)",,,,
6165185,,,Davis Street,residential,False,False,60.242,"LINESTRING (-105.525424 40.373108, -105.525292 40.373115, -105.525008 40.373142, -105.52476 40.37316, -105.52472 40.373147)",,,,
6165185,,,Davis Street,residential,False,True,86.71699999999998,"LINESTRING (-105.525424 40.373108, -105.525527 40.373106, -105.525571 40.373113, -105.525615 40.373131, -105.525653 40.373158, -105.525823 40.373316, -105.525857 40.373341, -105.526068 40.373438, -105.526097 40.373445, -105.526128 40.373447, -105.526161 40.373442, -105.5262694 40.373409)",,,,
6165184,,,Davis Street,residential,False,False,66.746,"LINESTRING (-105.52472 40.373147, -105.524677 40.373186, -105.524635 40.373229, -105.524626 40.373257, -105.5246621 40.3737231)",,,,
6165185,,,Davis Street,residential,False,True,60.242000000000004,"LINESTRING (-105.52472 40.373147, -105.52476 40.37316, -105.525008 40.373142, -105.525292 40.373115, -105.525424 40.373108)",,,,
6165184,,,Davis Street,residential,False,False,93.498,"LINESTRING (-105.5246621 40.3737231, -105.524596 40.373789, -105.524568 40.373804, -105.524541 40.373812, -105.5237039 40.3738232, -105.5236095 40.3738244)",,,,
6165184,,,Davis Street,residential,False,True,66.746,"LINESTRING (-105.5246621 40.3737231, -105.524626 40.373257, -105.524635 40.373229, -105.524677 40.373186, -105.52472 40.373147)",,,,
6168352,,,Courtney Lane,residential,False,True,112.843,"LINESTRING (-105.5246621 40.3737231, -105.5246515 40.3745464, -105.5246672 40.3746304, -105.5246967 40.3746551, -105.5247359 40.374674, -105.524781 40.37469)",,,,
6165184,,,Davis Street,residential,False,True,93.498,"LINESTRING (-105.5236095 40.3738244, -105.5237039 40.3738232, -105.524541 40.373812, -105.524568 40.373804, -105.524596 40.373789, -105.5246621 40.3737231)",,,,
"[328375529, 328375533]","['3', '2']",US 36,Moraine Avenue,primary,False,False,121.394,"LINESTRING (-105.5236095 40.3738244, -105.5236052 40.3733565, -105.5236046 40.3732865, -105.5236024 40.3730511, -105.5236303 40.3728906, -105.5236889 40.3727406)",25 mph,,,
"[118357056, 372608090, 328375527]",4,US 36,Moraine Avenue,primary,False,True,163.649,"LINESTRING (-105.5236095 40.3738244, -105.5236102 40.3739655, -105.5236114 40.3742229, -105.5236126 40.3744798, -105.5236134 40.3746386, -105.5236122 40.3747292, -105.523611 40.3748277, -105.52361 40.3749872, -105.5236097 40.375027, -105.523608 40.3752961)",25 mph,,,
6165185,,,Davis Street,residential,False,False,86.717,"LINESTRING (-105.5262694 40.373409, -105.526161 40.373442, -105.526128 40.373447, -105.526097 40.373445, -105.526068 40.373438, -105.525857 40.373341, -105.525823 40.373316, -105.525653 40.373158, -105.525615 40.373131, -105.525571 40.373113, -105.525527 40.373106, -105.525424 40.373108)",,,,
6165185,,,Davis Street,residential,False,True,32.644999999999996,"LINESTRING (-105.5262694 40.373409, -105.526432 40.37332, -105.526501 40.373309, -105.526567 40.373302, -105.5266145 40.3732967)",,,,
6170517,,,Mount View Lane,residential,False,True,92.116,"LINESTRING (-105.5262694 40.373409, -105.526324 40.3738254, -105.5265531 40.373868, -105.526585 40.374097)",,,,
"[6165760, 328427361, 328427385]","['3', '2']",US 34,East Wonderview Avenue,primary,False,True,281.69800000000004,"LINESTRING (-105.5185202 40.3807165, -105.51871 40.380745, -105.518845 40.380758, -105.51898 40.380763, -105.519113 40.380761, -105.519248 40.380754, -105.519653 40.380721, -105.5200548 40.3806727, -105.521282 40.3805367, -105.5218155 40.3804811)",,,,
"[328427371, 328427379, 328427372, 328427359]","['4', '3']",US 34,East Wonderview Avenue,primary,False,False,294.904,"LINESTRING (-105.5185202 40.3807165, -105.518191 40.380599, -105.518068 40.380546, -105.517949 40.380484, -105.517836 40.380412, -105.517731 40.380331, -105.517634 40.380245, -105.517546 40.380155, -105.517472 40.380061, -105.517411 40.37996, -105.517363 40.379853, -105.517325 40.379741, -105.517298 40.379625, -105.517282 40.379507, -105.51728 40.37939, -105.517287 40.379272, -105.5173439 40.3790934, -105.5173567 40.3788019, -105.5173632 40.3786772, -105.5173641 40.3786131, -105.5173509 40.3784929)",,,,
328427373,,,Southwest Steamer Parkway,residential,True,False,58.416,"LINESTRING (-105.5185202 40.3807165, -105.5184148 40.3807836, -105.5183946 40.3807969, -105.5183045 40.3811249, -105.5182877 40.3811889)",,,,
"[329398880, 329398882, 6166644, 6174540]",2,,"['Lawn Street', 'Cleave Street']",residential,False,True,326.298,"LINESTRING (-105.52678 40.377482, -105.5266345 40.3770533, -105.5265574 40.3768067, -105.5265202 40.37677, -105.5264655 40.3767234, -105.5263955 40.3766734, -105.5263342 40.3766267, -105.5262533 40.3765834, -105.5261723 40.3765617, -105.5253273 40.3765558, -105.524949 40.3765532, -105.5244394 40.3765496, -105.5240075 40.3765466, -105.5238923 40.3765458, -105.5238231 40.3765604, -105.5237501 40.3765759)",,,,
"[326068546, 326068532, 6171797]",2,,Spruce Drive,residential,False,True,128.561,"LINESTRING (-105.52678 40.377482, -105.5268284 40.3774445, -105.5270894 40.377198, -105.5271285 40.3771423, -105.5271699 40.3770934, -105.5272002 40.3770205, -105.5272515 40.376899, -105.5272597 40.3768625, -105.5272723 40.376779, -105.5272734 40.3767415, -105.5272621 40.3765048, -105.5272556 40.376439)",,,yes,
329398905,2,,Spruce Drive,residential,False,False,152.657,"LINESTRING (-105.52678 40.377482, -105.526738 40.377527, -105.5266367 40.3775853, -105.5260137 40.3778899, -105.5259617 40.3779129, -105.5259069 40.3779191, -105.5258385 40.377916, -105.5257495 40.3779014, -105.5253989 40.3778492, -105.5251693 40.3778612)",,,,
"[328375529, 328375533]","['3', '2']",US 36,Moraine Avenue,primary,False,True,121.394,"LINESTRING (-105.5236889 40.3727406, -105.5236303 40.3728906, -105.5236024 40.3730511, -105.5236046 40.3732865, -105.5236052 40.3733565, -105.5236095 40.3738244)",25 mph,,,
332324947,2,,Big Horn Drive,residential,False,False,199.892,"LINESTRING (-105.526839 40.381596, -105.526897 40.381523, -105.527245 40.381147, -105.527454 40.380945, -105.527663 40.380762, -105.528188 40.380317, -105.528229 40.380271, -105.528246 40.380219, -105.528244 40.380174)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,False,5.75,"LINESTRING (-105.528244 40.380174, -105.5281762 40.3801715)",,,,
332324947,2,,Big Horn Drive,residential,False,True,199.892,"LINESTRING (-105.528244 40.380174, -105.528246 40.380219, -105.528229 40.380271, -105.528188 40.380317, -105.527663 40.380762, -105.527454 40.380945, -105.527245 40.381147, -105.526897 40.381523, -105.526839 40.381596)",,,,
"[329398880, 329398882, 6174540, 6166644]",2,,"['Lawn Street', 'Cleave Street']",residential,False,False,326.298,"LINESTRING (-105.5237501 40.3765759, -105.5238231 40.3765604, -105.5238923 40.3765458, -105.5240075 40.3765466, -105.5244394 40.3765496, -105.524949 40.3765532, -105.5253273 40.3765558, -105.5261723 40.3765617, -105.5262533 40.3765834, -105.5263342 40.3766267, -105.5263955 40.3766734, -105.5264655 40.3767234, -105.5265202 40.37677, -105.5265574 40.3768067, -105.5266345 40.3770533, -105.52678 40.377482)",,,,
329398893,2,,Big Horn Drive,residential,False,False,51.8,"LINESTRING (-105.5237501 40.3765759, -105.5237422 40.3764977, -105.5237145 40.3762346, -105.523629 40.3761297)",,,,
"[329398886, 329399349, 329398893, 329398902]",2,,Big Horn Drive,residential,False,True,207.76100000000002,"LINESTRING (-105.5237501 40.3765759, -105.5237699 40.3766751, -105.52378 40.3767014, -105.5237975 40.3767473, -105.523836 40.376819, -105.523883 40.37687, -105.523944 40.376915, -105.524019 40.376949, -105.5241 40.37697, -105.524186 40.37698, -105.52455 40.376991, -105.524637 40.377002, -105.524719 40.377028, -105.524795 40.377065, -105.524926 40.377159, -105.525006 40.37726, -105.52504 40.377343, -105.525051 40.377394, -105.5250905 40.377637, -105.525115 40.377762, -105.5251354 40.3778037)",,,,
"[6169866, 328427365]","['4', '3']",US 36;US 34 BUS,East Elkhorn Avenue,primary,False,False,185.844,"LINESTRING (-105.523629 40.3761297, -105.5235159 40.3761524, -105.5225258 40.3763758, -105.5222931 40.3764312, -105.5218519 40.3765359, -105.521603 40.376595, -105.5215284 40.3766116)",25 mph,,,
6171894,4,US 36,Moraine Avenue,primary,False,False,59.581,"LINESTRING (-105.523629 40.3761297, -105.5236231 40.3760624, -105.5236061 40.3755942)",25 mph,,,
"[328427363, 328427364, 328427366]","['3', '2']",US 34 BUS,West Elkhorn Avenue,secondary,False,True,126.17299999999999,"LINESTRING (-105.523629 40.3761297, -105.5237765 40.3761318, -105.5240085 40.3761298, -105.5244591 40.376126, -105.5246389 40.3761266, -105.5251184 40.3761283)",,,,
329398893,2,,Big Horn Drive,residential,False,True,51.8,"LINESTRING (-105.523629 40.3761297, -105.5237145 40.3762346, -105.5237422 40.3764977, -105.5237501 40.3765759)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,False,82.269,"LINESTRING (-105.526826 40.380152, -105.5258551 40.3801718)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,True,114.44200000000001,"LINESTRING (-105.526826 40.380152, -105.527462 40.3801455, -105.5281762 40.3801715)",,,,
6174677,2,,East Riverside Drive,residential,False,False,98.354,"LINESTRING (-105.5221749 40.3743113, -105.5219765 40.3746747, -105.5217808 40.3750038, -105.5217103 40.3751218)",25 mph,,,
6168346,,,Courtney Lane,residential,False,False,27.971999999999998,"LINESTRING (-105.524781 40.37469, -105.524742 40.37476, -105.524886 40.374897)",,,,
6168352,,,Courtney Lane,residential,False,False,112.843,"LINESTRING (-105.524781 40.37469, -105.5247359 40.374674, -105.5246967 40.3746551, -105.5246672 40.3746304, -105.5246515 40.3745464, -105.5246621 40.3737231)",,,,
6168352,,,Courtney Lane,residential,False,True,56.179,"LINESTRING (-105.524781 40.37469, -105.5250113 40.3747097, -105.525161 40.374705, -105.5254426 40.3747043)",,,,
6168346,,,Courtney Lane,residential,False,True,27.971999999999998,"LINESTRING (-105.524886 40.374897, -105.524742 40.37476, -105.524781 40.37469)",,,,
6168352,,,Courtney Lane,residential,False,False,173.674,"LINESTRING (-105.528348 40.374027, -105.528369 40.374196, -105.528377 40.374426, -105.528384 40.374495, -105.528374 40.374524, -105.528386 40.374955, -105.528361 40.375004, -105.528339 40.375028, -105.528312 40.375048, -105.528253 40.375078, -105.528144 40.375112, -105.528067 40.375117, -105.527932 40.375134, -105.527768 40.375171, -105.527745 40.375182, -105.527667 40.375204)",,,,
"[6168352, 6165185]",,,"['Davis Street', 'Courtney Lane']",residential,False,"[False, True]",262.629,"LINESTRING (-105.528348 40.374027, -105.528357 40.373819, -105.528357 40.373476, -105.528361 40.373425, -105.528356 40.373369, -105.528354 40.373196, -105.528328 40.373006, -105.527948 40.373086, -105.527537 40.373167, -105.527468 40.373184, -105.527338 40.373209, -105.527275 40.373213, -105.527162 40.373229, -105.527107 40.373237, -105.526934 40.373261, -105.5266145 40.3732967)",,,,
6169589,,,Westview Lane,residential,False,False,101.19800000000001,"LINESTRING (-105.528348 40.374027, -105.528248 40.374033, -105.528002 40.374018, -105.527819 40.373996, -105.527626 40.373984, -105.52755 40.373968, -105.52733 40.373943, -105.527163 40.373935)",,,,
6168352,,,Courtney Lane,residential,False,False,204.16700000000003,"LINESTRING (-105.527667 40.375204, -105.527586 40.375199, -105.527544 40.375185, -105.527473 40.375136, -105.527408 40.375084, -105.527328 40.375036, -105.527274 40.375011, -105.527158 40.374973, -105.5270164 40.3749614, -105.5269389 40.3749457, -105.526847 40.3749101, -105.526579 40.374808, -105.526481 40.374762, -105.526365 40.37472, -105.526271 40.374697, -105.526111 40.374671, -105.525988 40.374669, -105.525863 40.374675, -105.5256632 40.3746864, -105.5254426 40.3747043)",,,,
6168352,,,Courtney Lane,residential,False,True,173.674,"LINESTRING (-105.527667 40.375204, -105.527745 40.375182, -105.527768 40.375171, -105.527932 40.375134, -105.528067 40.375117, -105.528144 40.375112, -105.528253 40.375078, -105.528312 40.375048, -105.528339 40.375028, -105.528361 40.375004, -105.528386 40.374955, -105.528374 40.374524, -105.528384 40.374495, -105.528377 40.374426, -105.528369 40.374196, -105.528348 40.374027)",,,,
6171117,,,Lookout Street,residential,False,True,44.937000000000005,"LINESTRING (-105.527667 40.375204, -105.5275128 40.3752555, -105.5274403 40.3753476, -105.5272818 40.3754651)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,True,29.432,"LINESTRING (-105.525508 40.380184, -105.5258551 40.3801718)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,False,80.049,"LINESTRING (-105.525508 40.380184, -105.52494 40.380214, -105.524566 40.380241)",,,,
"[328427386, 328427357, 6168893]",2,US 34 BUS,West Elkhorn Avenue,secondary,False,False,187.307,"LINESTRING (-105.5272556 40.376439, -105.5270344 40.3764342, -105.5267421 40.3763913, -105.5265516 40.3763362, -105.5262324 40.3762033, -105.5260635 40.3761604, -105.5259817 40.3761549, -105.525753 40.3761379, -105.5251911 40.3761304, -105.5251184 40.3761283)",,,,
"[326068546, 326068532, 6171797]",2,,Spruce Drive,residential,False,False,128.561,"LINESTRING (-105.5272556 40.376439, -105.5272621 40.3765048, -105.5272734 40.3767415, -105.5272723 40.376779, -105.5272597 40.3768625, -105.5272515 40.376899, -105.5272002 40.3770205, -105.5271699 40.3770934, -105.5271285 40.3771423, -105.5270894 40.377198, -105.5268284 40.3774445, -105.52678 40.377482)",,,yes,
253712704,,,Weist Drive,residential,False,True,55.834,"LINESTRING (-105.5251184 40.3761283, -105.5251037 40.3756263)",,,,
"[328427386, 6168893, 328427357]",2,US 34 BUS,West Elkhorn Avenue,secondary,False,True,187.30700000000002,"LINESTRING (-105.5251184 40.3761283, -105.5251911 40.3761304, -105.525753 40.3761379, -105.5259817 40.3761549, -105.5260635 40.3761604, -105.5262324 40.3762033, -105.5265516 40.3763362, -105.5267421 40.3763913, -105.5270344 40.3764342, -105.5272556 40.376439)",,,,
"[328427363, 328427364, 328427366]","['3', '2']",US 34 BUS,West Elkhorn Avenue,secondary,False,False,126.17299999999999,"LINESTRING (-105.5251184 40.3761283, -105.5246389 40.3761266, -105.5244591 40.376126, -105.5240085 40.3761298, -105.5237765 40.3761318, -105.523629 40.3761297)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,False,29.432,"LINESTRING (-105.5258551 40.3801718, -105.525508 40.380184)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,True,82.269,"LINESTRING (-105.5258551 40.3801718, -105.526826 40.380152)",,,,
6171240,,,Virginia Lane,residential,False,False,14.402000000000001,"LINESTRING (-105.5258551 40.3801718, -105.5258496 40.380115, -105.5258324 40.3800649, -105.5258181 40.3800472)",,,,
"[328427355, 328427356]","['3', '2']",US 34,West Wonderview Avenue,primary,False,False,96.922,"LINESTRING (-105.524566 40.380241, -105.5239999 40.3802923, -105.5236791 40.3803214, -105.5235142 40.3803377, -105.5234301 40.380346)",,,,
328427356,2,US 34,West Wonderview Avenue,primary,False,True,80.049,"LINESTRING (-105.524566 40.380241, -105.52494 40.380214, -105.525508 40.380184)",,,,
