osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
"[400804696, 159073345, 400804722]","['4', '6']",Artesia Boulevard,secondary,False,True,133.456,"LINESTRING (-117.9997417 33.8734851, -118.0000795 33.8734843, -118.0007673 33.8734779, -118.0008908 33.8734768, -118.0011872 33.8734746)",,,
"[400804697, 400804721, 400804724, 400804727]","['5', '7', '6']",Artesia Boulevard,secondary,False,False,129.973,"LINESTRING (-117.9997417 33.8734851, -117.9994589 33.8734854, -117.9992117 33.8734856, -117.9991538 33.8734857, -117.9989067 33.873486, -117.9988545 33.8734861, -117.9984654 33.8734899, -117.9983339 33.8734896)",,,
"[1132088418, 13339131]",,"['Fullerton Avenue', '5th Street']",residential,False,"[False, True]",467.589,"LINESTRING (-117.9997417 33.8734851, -117.9997364 33.8731114, -117.9997319 33.8727944, -117.9997265 33.8724537, -117.9997201 33.8719661, -117.9997191 33.8718933, -117.9997112 33.8713248, -117.9996992 33.8704974, -118.0011652 33.8704974)",,,
400804728,6,Artesia Boulevard,secondary,False,True,14.931,"LINESTRING (-117.9983339 33.8734896, -117.9981722 33.873492)",,,
"[400804721, 400804697, 400804724, 400804727]","['5', '7', '6']",Artesia Boulevard,secondary,False,True,129.973,"LINESTRING (-117.9983339 33.8734896, -117.9984654 33.8734899, -117.9988545 33.8734861, -117.9989067 33.873486, -117.9991538 33.8734857, -117.9992117 33.8734856, -117.9994589 33.8734854, -117.9997417 33.8734851)",,,
"[400804745, 400804749]","['4', '3']",Beach Boulevard,primary,True,False,402.08299999999997,"LINESTRING (-117.9983339 33.8734896, -117.9983294 33.8731694, -117.9983263 33.8726386, -117.9983219 33.8725415, -117.9983166 33.8723239, -117.9983154 33.8716986, -117.9983021 33.8704391, -117.9982965 33.8698738)",CA 39,35 mph,
186085100,,Darlington Avenue,tertiary,False,False,202.657,"LINESTRING (-117.9959545 33.873518, -117.9959414 33.8716955)",,,
"[400804729, 400804713, 400804693]","['4', '5']",Artesia Boulevard,tertiary,False,True,104.64,"LINESTRING (-117.9959545 33.873518, -117.9962093 33.8735167, -117.9967548 33.8735137, -117.9970879 33.8735119)",,,
"[400804714, 400804709, 400804706]","['4', '5']",Artesia Boulevard,tertiary,False,False,103.975,"LINESTRING (-117.9959545 33.873518, -117.9957216 33.8735179, -117.9950565 33.8735225, -117.9948283 33.8735211)",,,
13311625,,4th Street,residential,False,False,104.289,"LINESTRING (-117.9959414 33.8716955, -117.9948122 33.8717205)",,,
13311625,,4th Street,residential,False,True,102.942,"LINESTRING (-117.9959414 33.8716955, -117.9970564 33.8716995)",,,
186085100,,Darlington Avenue,tertiary,False,True,202.657,"LINESTRING (-117.9959414 33.8716955, -117.9959545 33.873518)",,,
186085100,,Darlington Avenue,tertiary,False,False,195.20699999999997,"LINESTRING (-117.9959414 33.8716955, -117.9959152 33.8703283, -117.9959133 33.8702284, -117.995907 33.8699402)",,,
186085100,,Darlington Avenue,tertiary,False,True,11.599,"LINESTRING (-117.9959048 33.8698359, -117.995907 33.8699402)",,,
186085100,,Darlington Avenue,tertiary,False,False,140.795,"LINESTRING (-117.9959048 33.8698359, -117.995906 33.8695738, -117.9959057 33.8694253, -117.9959039 33.8685697)",,,
"[400825472, 400825478]","['3', '2']",Commonwealth Avenue,secondary,True,False,103.69699999999999,"LINESTRING (-117.9959048 33.8698359, -117.99547 33.869834, -117.9951843 33.8698353, -117.9947817 33.8698404)",,,
13370870,2,7th Street,residential,False,False,103.777,"LINESTRING (-117.9959039 33.8685697, -117.995781 33.8685702, -117.9947799 33.8685743)",,,
13370870,2,7th Street,residential,False,True,104.09100000000001,"LINESTRING (-117.9959039 33.8685697, -117.996047 33.8685691, -117.9970313 33.8685651)",,,
186085100,,Darlington Avenue,tertiary,False,False,155.529,"LINESTRING (-117.9959039 33.8685697, -117.9959009 33.8672549, -117.9959006 33.867171)",,,
186085100,,Darlington Avenue,tertiary,False,True,140.795,"LINESTRING (-117.9959039 33.8685697, -117.9959057 33.8694253, -117.995906 33.8695738, -117.9959048 33.8698359)",,,
338056952,2,8th Street,residential,False,False,105.174,"LINESTRING (-117.9959006 33.867171, -117.9947615 33.8671769)",,,
186085100,,Darlington Avenue,tertiary,False,True,155.529,"LINESTRING (-117.9959006 33.867171, -117.9959009 33.8672549, -117.9959039 33.8685697)",,,
