osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,access
"[42507040, 1245801506]",False,2,A308,Fulham Road,primary,20 mph,False,35.273999999999994,"LINESTRING (-0.1721642 51.4916124, -0.1720015 51.4917025, -0.1719515 51.4917295, -0.1718116 51.4918172, -0.1717933 51.4918296)",,
482125810,False,,,Dovehouse Street,residential,20 mph,True,45.994,"LINESTRING (-0.173757 51.4906244, -0.1733475 51.4902987)",,
"[1236643785, 450227550]",False,,A308,Fulham Road,primary,20 mph,True,73.899,"LINESTRING (-0.173757 51.4906244, -0.1738961 51.4905364, -0.1739307 51.4905144, -0.1743747 51.4902444, -0.174517 51.4901578)",,
"[1236643786, 881290662]",False,,A308,Fulham Road,primary,20 mph,False,43.637,"LINESTRING (-0.173757 51.4906244, -0.1735403 51.4907669, -0.1733981 51.4908604, -0.1733232 51.4909091)",,
4006388,False,2,A308,Fulham Road,primary,20 mph,False,8.367,"LINESTRING (-0.1750933 51.489772, -0.1750124 51.4898279)",,
"[1236643784, 4006388]",False,2,A308,Fulham Road,primary,20 mph,True,58.486000000000004,"LINESTRING (-0.1750933 51.489772, -0.1752865 51.489636, -0.1754796 51.4894999, -0.1756494 51.4893761)",,
450227547,False,2,A3217,King's Road,primary,20 mph,True,90.977,"LINESTRING (-0.1687264 51.4874766, -0.1688476 51.487427, -0.1688911 51.4874108, -0.1691039 51.4873274, -0.169845 51.4870475)",,
891919502,False,,B304,Sydney Street,secondary,20 mph,False,161.69299999999998,"LINESTRING (-0.1687264 51.4874766, -0.1688096 51.487565, -0.1688535 51.4876169, -0.1690378 51.4878675, -0.1691487 51.4880184, -0.169221 51.4881207, -0.1692966 51.4882277, -0.1697039 51.4887965)",,
893898224,False,2,A3217,King's Road,primary,20 mph,False,65.4,"LINESTRING (-0.1687264 51.4874766, -0.1684744 51.4875752, -0.1684456 51.4875864, -0.1679253 51.4877882)",,
4006388,False,2,A308,Fulham Road,primary,20 mph,True,50.221,"LINESTRING (-0.174517 51.4901578, -0.1750124 51.4898279)",,
4422823,False,,,Foulis Terrace,residential,20 mph,True,120.53800000000001,"LINESTRING (-0.174517 51.4901578, -0.1746816 51.4902825, -0.1756218 51.4909956)",,
"[1236643785, 450227550]",False,,A308,Fulham Road,primary,20 mph,False,73.899,"LINESTRING (-0.174517 51.4901578, -0.1743747 51.4902444, -0.1739307 51.4905144, -0.1738961 51.4905364, -0.173757 51.4906244)",,
43583118,False,2,A3217,King's Road,primary,20 mph,False,85.628,"LINESTRING (-0.1757842 51.4844772, -0.1756303 51.4845529, -0.1755728 51.4845785, -0.1755444 51.4845911, -0.1754702 51.4846284, -0.175164 51.4847782, -0.1751309 51.4847949, -0.1748141 51.4849546)",,
4422823,False,,,Foulis Terrace,residential,20 mph,False,120.53800000000001,"LINESTRING (-0.1756218 51.4909956, -0.1746816 51.4902825, -0.174517 51.4901578)",,
4452645,False,,,South Parade,residential,20 mph,True,78.535,"LINESTRING (-0.1753122 51.4889942, -0.1748034 51.4891962, -0.1743628 51.4893806)",,
"[886768413, 723675807]",False,2,,Old Church Street,tertiary,20 mph,False,203.488,"LINESTRING (-0.1753122 51.4889942, -0.1752583 51.4889087, -0.1751684 51.488783, -0.1747771 51.4884006, -0.1745465 51.4881125, -0.1740628 51.4873442)",,
"[121532412, 886768413]",False,2,,Old Church Street,tertiary,20 mph,True,49.043000000000006,"LINESTRING (-0.1753122 51.4889942, -0.1754478 51.4891946, -0.1755113 51.4892831, -0.1756494 51.4893761)",,
8145620,False,,,South Parade,residential,20 mph,False,74.122,"LINESTRING (-0.1743628 51.4893806, -0.1734623 51.4897411)",,
"[888797147, 4452620]",False,2,,Chelsea Square,residential,20 mph,False,262.74699999999996,"LINESTRING (-0.1743628 51.4893806, -0.1742711 51.4892797, -0.1741849 51.4891848, -0.1735399 51.4884719, -0.1729986 51.4878835, -0.1721016 51.4881993)",,
4452645,False,,,South Parade,residential,20 mph,False,78.535,"LINESTRING (-0.1743628 51.4893806, -0.1748034 51.4891962, -0.1753122 51.4889942)",,
8145620,False,,,South Parade,residential,20 mph,True,74.122,"LINESTRING (-0.1734623 51.4897411, -0.1743628 51.4893806)",,
7848946,False,,,Chelsea Square,residential,20 mph,True,195.623,"LINESTRING (-0.1734623 51.4897411, -0.1733412 51.4896039, -0.1732539 51.489505, -0.1728701 51.4890701, -0.1727423 51.4889253, -0.1726169 51.4887863, -0.1725422 51.4886992, -0.1721016 51.4881993)",,
8145620,False,,,South Parade,residential,20 mph,False,44.672,"LINESTRING (-0.1734623 51.4897411, -0.1730263 51.4899157, -0.1729191 51.4899579)",,
8145620,False,,,South Parade,residential,20 mph,True,44.672,"LINESTRING (-0.1729191 51.4899579, -0.1730263 51.4899157, -0.1734623 51.4897411)",,
482125810,False,,,Dovehouse Street,residential,20 mph,False,48.123,"LINESTRING (-0.1729191 51.4899579, -0.1730004 51.4900226, -0.1733475 51.4902987)",,
888717353,False,,,Dovehouse Street,residential,20 mph,True,68.663,"LINESTRING (-0.1729191 51.4899579, -0.1728247 51.4899793, -0.17277 51.4899804, -0.1727318 51.4899768, -0.1727044 51.4899673, -0.1726321 51.4899106, -0.1724553 51.4897508, -0.1723573 51.4896665, -0.1723401 51.4896529, -0.1723107 51.4896413, -0.1722726 51.4896362, -0.1722035 51.4896296)",,
4488717,False,,,Guthrie Street,residential,20 mph,True,42.56,"LINESTRING (-0.1713047 51.4899512, -0.1716268 51.4902772)",,
"[510327058, 510327059]",True,,,Cale Street,residential,20 mph,False,72.633,"LINESTRING (-0.1713047 51.4899512, -0.171544 51.4898753, -0.1716191 51.4898514, -0.1717424 51.4898121, -0.172149 51.4896824, -0.1722035 51.4896296)",,
4422830,True,,,Sumner Place,residential,20 mph,False,103.08399999999999,"LINESTRING (-0.1733232 51.4909091, -0.1734356 51.4910095, -0.1741749 51.4916695)",,
"[1236643786, 881290662]",False,,A308,Fulham Road,primary,20 mph,True,43.637,"LINESTRING (-0.1733232 51.4909091, -0.1733981 51.4908604, -0.1735403 51.4907669, -0.173757 51.4906244)",,
"[1236643787, 450227548]",False,,A308,Fulham Road,primary,20 mph,False,35.838,"LINESTRING (-0.1733232 51.4909091, -0.173292 51.490928, -0.173225 51.4909686, -0.1730355 51.4910833, -0.1729521 51.4911338)",,
893898223,False,,A3217,King's Road,primary,20 mph,False,60.007999999999996,"LINESTRING (-0.1670867 51.4881639, -0.1666313 51.4883581, -0.1663716 51.4884688)",,
893898223,False,,A3217,King's Road,primary,20 mph,True,66.75399999999999,"LINESTRING (-0.1670867 51.4881639, -0.1671761 51.4881265, -0.1672322 51.4881031, -0.1672815 51.4880801, -0.1675494 51.4879551, -0.1678675 51.4878119)",,
"[450284497, 904052375]",False,,,Flood Street,residential,20 mph,True,155.688,"LINESTRING (-0.1670867 51.4881639, -0.1666003 51.4876658, -0.1664139 51.4874603, -0.1662781 51.4872988, -0.1659811 51.4869454)",,
536777903,True,,B302,Royal Hospital Road,secondary,20 mph,False,20.416,"LINESTRING (-0.1638494 51.4842417, -0.1639348 51.4841681, -0.1640021 51.4840853)",,
"[450284506, 902227330]",False,,,Flood Street,residential,20 mph,False,116.206,"LINESTRING (-0.1638494 51.4842417, -0.1639089 51.4842525, -0.1639476 51.4842711, -0.1639929 51.4843073, -0.1640299 51.4843542, -0.1644979 51.4850002, -0.1645925 51.4851588)",,
903131328,False,,B302,Royal Hospital Road,secondary,20 mph,False,84.93199999999999,"LINESTRING (-0.1638494 51.4842417, -0.163324 51.4846476, -0.1630801 51.4848366)",,
4006390,False,2,A3217,King's Road,primary,20 mph,False,4.624,"LINESTRING (-0.1708322 51.4866858, -0.1707741 51.4867063)",,
4006390,False,2,A3217,King's Road,primary,20 mph,True,63.900000000000006,"LINESTRING (-0.1708322 51.4866858, -0.1712299 51.4865397, -0.1713143 51.4865055, -0.1716164 51.4863831)",,
"[906058542, 905665605, 905665606, 10402263]",True,,,Glebe Place,residential,20 mph,False,233.098,"LINESTRING (-0.1708322 51.4866858, -0.1697516 51.4855013, -0.1696847 51.4854302, -0.1696685 51.4854046, -0.1696771 51.4853763, -0.1697126 51.4853581, -0.1701451 51.4851981, -0.1705121 51.4850887)",,
8399208,True,1,,Paultons Square,residential,20 mph,False,157.025,"LINESTRING (-0.1734098 51.483865, -0.1745712 51.4850779)",,
8399213,True,,,Danvers Street,residential,20 mph,False,65.355,"LINESTRING (-0.1734098 51.483865, -0.172934 51.4833574)",,
43583118,False,2,A3217,King's Road,primary,20 mph,False,33.894,"LINESTRING (-0.1745712 51.4850779, -0.1741914 51.4852702)",,
43583118,False,2,A3217,King's Road,primary,20 mph,True,21.699,"LINESTRING (-0.1745712 51.4850779, -0.1748141 51.4849546)",,
120654466,True,,,Sloane Avenue,tertiary,20 mph,False,25.975,"LINESTRING (-0.1628647 51.4909212, -0.1631382 51.4910811)",,
4594114,True,,,Elystan Place,residential,20 mph,False,15.83,"LINESTRING (-0.1628647 51.4909212, -0.162907 51.4908843, -0.1629436 51.4908751, -0.1630584 51.4908633)",,
"[492448112, 4594113]",True,,,Tryon Street,residential,20 mph,False,88.178,"LINESTRING (-0.1630584 51.4908633, -0.1629599 51.4906665, -0.1628521 51.4904852, -0.1628149 51.4904328, -0.1627662 51.4903815, -0.1626951 51.4903185, -0.1625458 51.4901972, -0.1624924 51.4901642)",,
483340655,True,,,Elystan Place,residential,20 mph,False,126.751,"LINESTRING (-0.1630584 51.4908633, -0.1633985 51.4908334, -0.1637795 51.4907999, -0.1638774 51.4907911, -0.1639893 51.490781, -0.1643606 51.4907477, -0.1644151 51.4907428, -0.1648707 51.4907018)",,
8399234,False,,,Draycott Place,tertiary,20 mph,False,62.602000000000004,"LINESTRING (-0.1631382 51.4910811, -0.1630459 51.4911423, -0.1625044 51.4914826)",,
866550814,False,,,Sloane Avenue,tertiary,20 mph,True,60.364000000000004,"LINESTRING (-0.1631382 51.4910811, -0.1635021 51.4912684, -0.1638115 51.491426)",,
866550814,False,,,Sloane Avenue,tertiary,20 mph,False,74.614,"LINESTRING (-0.1646402 51.491855, -0.1638115 51.491426)",,
4595101,False,,,Petyward,residential,20 mph,False,52.914,"LINESTRING (-0.1671415 51.4913278, -0.1670813 51.4913668, -0.1666346 51.4916558, -0.1666128 51.4916714)",,
492448102,True,,,Elystan Street,residential,20 mph,False,66.336,"LINESTRING (-0.1671415 51.4913278, -0.1674832 51.4915508, -0.1678063 51.4917574)",,
4595102,False,,,Lucan Place,residential,20 mph,False,37.312,"LINESTRING (-0.1666128 51.4916714, -0.1669814 51.4919162)",,
4595101,False,,,Petyward,residential,20 mph,True,52.914,"LINESTRING (-0.1666128 51.4916714, -0.1666346 51.4916558, -0.1670813 51.4913668, -0.1671415 51.4913278)",,
4488707,False,2,,The Vale,residential,20 mph,True,76.953,"LINESTRING (-0.1759206 51.4859716, -0.1753626 51.4853731)",,
4488709,False,2,,Mulberry Walk,residential,20 mph,False,177.005,"LINESTRING (-0.1759206 51.4859716, -0.1736615 51.4867166)",,
4488709,False,2,,Mulberry Walk,residential,20 mph,True,177.005,"LINESTRING (-0.1736615 51.4867166, -0.1759206 51.4859716)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,False,50.481,"LINESTRING (-0.1736615 51.4867166, -0.1733774 51.4862985)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,True,46.65,"LINESTRING (-0.1736615 51.4867166, -0.1739154 51.4871052)",,
4488704,True,2,,Elm Park Road,residential,20 mph,False,75.863,"LINESTRING (-0.1740628 51.4873442, -0.1750544 51.487054)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,False,28.468,"LINESTRING (-0.1740628 51.4873442, -0.1739154 51.4871052)",,
"[886768413, 723675807]",False,2,,Old Church Street,tertiary,20 mph,True,203.48799999999997,"LINESTRING (-0.1740628 51.4873442, -0.1745465 51.4881125, -0.1747771 51.4884006, -0.1751684 51.488783, -0.1752583 51.4889087, -0.1753122 51.4889942)",,
4488707,False,2,,The Vale,residential,20 mph,False,76.953,"LINESTRING (-0.1753626 51.4853731, -0.1759206 51.4859716)",,
4488707,False,2,,The Vale,residential,20 mph,True,60.077999999999996,"LINESTRING (-0.1753626 51.4853731, -0.1748999 51.4850143, -0.1748141 51.4849546)",,
4488708,False,2,,Mallord Street,residential,20 mph,False,172.057,"LINESTRING (-0.1753626 51.4853731, -0.1741966 51.4859692, -0.1740152 51.486056, -0.1738085 51.4861405, -0.1733774 51.4862985)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,True,50.481,"LINESTRING (-0.1733774 51.4862985, -0.1736615 51.4867166)",,
4488708,False,2,,Mallord Street,residential,20 mph,True,172.05700000000002,"LINESTRING (-0.1733774 51.4862985, -0.1738085 51.4861405, -0.1740152 51.486056, -0.1741966 51.4859692, -0.1753626 51.4853731)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,False,58.08,"LINESTRING (-0.1733774 51.4862985, -0.1730956 51.4858974, -0.1730491 51.485818)",,
"[121532412, 886768413]",False,2,,Old Church Street,tertiary,20 mph,False,49.043000000000006,"LINESTRING (-0.1756494 51.4893761, -0.1755113 51.4892831, -0.1754478 51.4891946, -0.1753122 51.4889942)",,
"[1236643784, 4006388]",False,2,A308,Fulham Road,primary,20 mph,False,58.486000000000004,"LINESTRING (-0.1756494 51.4893761, -0.1754796 51.4894999, -0.1752865 51.489636, -0.1750933 51.489772)",,
"[893604661, 893604662]",False,,,Cale Street,residential,20 mph,False,54.34,"LINESTRING (-0.1684949 51.4904854, -0.1679712 51.4905268, -0.1677153 51.4905414)",,
"[4595107, 893604662]",False,,,Cale Street,residential,20 mph,True,86.38,"LINESTRING (-0.1684949 51.4904854, -0.1685822 51.4904763, -0.1687952 51.4904541, -0.1689183 51.4904413, -0.1690134 51.4904314, -0.1691983 51.4904124, -0.1694599 51.4903827, -0.1697228 51.4903484)",,
482125808,False,2,A3217,King's Road,primary,20 mph,True,10.729,"LINESTRING (-0.1619775 51.4904493, -0.1620939 51.4903856)",,
482125808,False,2,A3217,King's Road,primary,20 mph,False,10.729,"LINESTRING (-0.1620939 51.4903856, -0.1619775 51.4904493)",,
10787913,True,,,Anderson Street,tertiary,20 mph,False,53.504,"LINESTRING (-0.1620939 51.4903856, -0.1621852 51.4904479, -0.1626079 51.4907449)",,
482125808,False,2,A3217,King's Road,primary,20 mph,True,36.977,"LINESTRING (-0.1620939 51.4903856, -0.162367 51.4902339, -0.1624924 51.4901642)",,
482125808,False,2,A3217,King's Road,primary,20 mph,False,36.977,"LINESTRING (-0.1624924 51.4901642, -0.162367 51.4902339, -0.1620939 51.4903856)",,
"[42507041, 510520493]",False,2,A3217,King's Road,primary,20 mph,True,83.22,"LINESTRING (-0.1624924 51.4901642, -0.1625422 51.4901342, -0.1625888 51.4901086, -0.1628477 51.4899663, -0.1628807 51.4899482, -0.1633839 51.4896623)",,
"[389427472, 891919503]",False,,B304,Sydney Street,secondary,20 mph,False,160.291,"LINESTRING (-0.1697039 51.4887965, -0.1697601 51.488877, -0.1698812 51.4890633, -0.1700301 51.4892875, -0.1702379 51.4896267, -0.1705103 51.4900569, -0.1705259 51.4900815, -0.1705705 51.4901327)",,
891919501,False,,,Britten Street,residential,20 mph,False,115.85000000000002,"LINESTRING (-0.1697039 51.4887965, -0.170019 51.4887213, -0.170348 51.4886434, -0.1703874 51.4886331, -0.1704365 51.488614, -0.1704489 51.4886053, -0.1704692 51.4885909, -0.1704979 51.4885683, -0.1705399 51.4885143, -0.1707143 51.4882693, -0.1707416 51.488231, -0.1708255 51.4881225)",,
891919502,False,,B304,Sydney Street,secondary,20 mph,True,161.693,"LINESTRING (-0.1697039 51.4887965, -0.1692966 51.4882277, -0.169221 51.4881207, -0.1691487 51.4880184, -0.1690378 51.4878675, -0.1688535 51.4876169, -0.1688096 51.487565, -0.1687264 51.4874766)",,
1245820453,False,,,Britten Street,residential,20 mph,True,65.072,"LINESTRING (-0.1697039 51.4887965, -0.1691159 51.4889333, -0.1688235 51.4890013)",,
8414847,True,,,Bramerton Street,residential,20 mph,False,162.981,"LINESTRING (-0.1705121 51.4850887, -0.1716164 51.4863831)",,
"[10402257, 905665605]",True,,,Glebe Place,residential,20 mph,False,93.39500000000001,"LINESTRING (-0.1705121 51.4850887, -0.1708541 51.4849867, -0.1708661 51.4849739, -0.1708692 51.4849577, -0.1708379 51.4849247, -0.1706086 51.4846828, -0.170448 51.4845533, -0.1703654 51.4844797)",,
4006390,False,2,A3217,King's Road,primary,20 mph,False,63.900000000000006,"LINESTRING (-0.1716164 51.4863831, -0.1713143 51.4865055, -0.1712299 51.4865397, -0.1708322 51.4866858)",,
4006390,False,2,A3217,King's Road,primary,20 mph,True,117.431,"LINESTRING (-0.1716164 51.4863831, -0.1719339 51.486256, -0.172287 51.4861157, -0.1724801 51.4860384, -0.1730491 51.485818)",,
7848946,False,,,Chelsea Square,residential,20 mph,False,195.623,"LINESTRING (-0.1721016 51.4881993, -0.1725422 51.4886992, -0.1726169 51.4887863, -0.1727423 51.4889253, -0.1728701 51.4890701, -0.1732539 51.489505, -0.1733412 51.4896039, -0.1734623 51.4897411)",,
"[7848946, 4452644]",False,,,"['Manresa Road', 'Chelsea Square']",residential,20 mph,True,189.762,"LINESTRING (-0.1721016 51.4881993, -0.1719374 51.4880123, -0.1718671 51.4879336, -0.1714546 51.4874688, -0.1713551 51.4873567, -0.1712422 51.4872296, -0.1711345 51.4871101, -0.1708458 51.4867866, -0.1707741 51.4867063)",,
"[888797147, 4452620]",False,2,,Chelsea Square,residential,20 mph,True,262.747,"LINESTRING (-0.1721016 51.4881993, -0.1729986 51.4878835, -0.1735399 51.4884719, -0.1741849 51.4891848, -0.1742711 51.4892797, -0.1743628 51.4893806)",,
4006390,False,2,A3217,King's Road,primary,20 mph,True,4.624,"LINESTRING (-0.1707741 51.4867063, -0.1708322 51.4866858)",,
4006390,False,2,A3217,King's Road,primary,20 mph,False,53.611999999999995,"LINESTRING (-0.1707741 51.4867063, -0.1703668 51.4868599, -0.1703314 51.4868724, -0.1701846 51.4869234, -0.1701065 51.4869504)",,
"[7848946, 4452644]",False,,,"['Manresa Road', 'Chelsea Square']",residential,20 mph,False,189.762,"LINESTRING (-0.1707741 51.4867063, -0.1708458 51.4867866, -0.1711345 51.4871101, -0.1712422 51.4872296, -0.1713551 51.4873567, -0.1714546 51.4874688, -0.1718671 51.4879336, -0.1719374 51.4880123, -0.1721016 51.4881993)",,
4488715,False,2,,Carlyle Square,residential,20 mph,False,32.088,"LINESTRING (-0.1739154 51.4871052, -0.1735028 51.4872366)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,False,46.65,"LINESTRING (-0.1739154 51.4871052, -0.1736615 51.4867166)",,
723675807,False,2,,Old Church Street,tertiary,20 mph,True,28.468,"LINESTRING (-0.1739154 51.4871052, -0.1740628 51.4873442)",,
4488715,False,2,,Carlyle Square,residential,20 mph,True,32.088,"LINESTRING (-0.1735028 51.4872366, -0.1739154 51.4871052)",,
4488715,False,2,,Carlyle Square,residential,20 mph,False,44.312,"LINESTRING (-0.1735028 51.4872366, -0.1732369 51.4873235, -0.1729331 51.4874181)",,
8147379,False,,,Carlyle Square,residential,20 mph,True,299.1360000000001,"LINESTRING (-0.1735028 51.4872366, -0.1729685 51.4866149, -0.1726412 51.486234, -0.1725339 51.4862346, -0.1724309 51.486242, -0.1723487 51.4862572, -0.1722736 51.4862775, -0.1722112 51.4863052, -0.1721462 51.4863459, -0.1721054 51.4863836, -0.1720873 51.4864212, -0.1724065 51.4867974, -0.1729331 51.4874181)",,
4488715,False,2,,Carlyle Square,residential,20 mph,False,16.781,"LINESTRING (-0.1729331 51.4874181, -0.1727173 51.4874868)",,
4488715,False,2,,Carlyle Square,residential,20 mph,True,44.312,"LINESTRING (-0.1729331 51.4874181, -0.1732369 51.4873235, -0.1735028 51.4872366)",,
8147379,False,,,Carlyle Square,residential,20 mph,False,299.1360000000001,"LINESTRING (-0.1729331 51.4874181, -0.1724065 51.4867974, -0.1720873 51.4864212, -0.1721054 51.4863836, -0.1721462 51.4863459, -0.1722112 51.4863052, -0.1722736 51.4862775, -0.1723487 51.4862572, -0.1724309 51.486242, -0.1725339 51.4862346, -0.1726412 51.486234, -0.1729685 51.4866149, -0.1735028 51.4872366)",,
4488715,False,2,,Carlyle Square,residential,20 mph,True,16.781,"LINESTRING (-0.1727173 51.4874868, -0.1729331 51.4874181)",,
8147377,False,2,,Elm Park Gardens,residential,20 mph,False,35.452,"LINESTRING (-0.175296 51.4873351, -0.1750544 51.487054)",,
8147377,False,2,,Elm Park Gardens,residential,20 mph,True,35.452,"LINESTRING (-0.1750544 51.487054, -0.175296 51.4873351)",,
4488717,False,,,Guthrie Street,residential,20 mph,False,42.56,"LINESTRING (-0.1716268 51.4902772, -0.1713047 51.4899512)",,
4452609,False,,,Britten Street,residential,20 mph,True,56.782,"LINESTRING (-0.1688235 51.4890013, -0.1684153 51.4890963, -0.1680553 51.4891801)",,
1245820453,False,,,Britten Street,residential,20 mph,False,65.072,"LINESTRING (-0.1688235 51.4890013, -0.1691159 51.4889333, -0.1697039 51.4887965)",,
4452609,False,,,Britten Street,residential,20 mph,False,56.782,"LINESTRING (-0.1680553 51.4891801, -0.1684153 51.4890963, -0.1688235 51.4890013)",,
4452609,False,,,Britten Street,residential,20 mph,True,57.918000000000006,"LINESTRING (-0.1680553 51.4891801, -0.1679959 51.4891939, -0.1676483 51.4892748, -0.1672717 51.4893624)",,
4488721,True,,,St Luke's Street,residential,20 mph,False,148.632,"LINESTRING (-0.1680553 51.4891801, -0.1682385 51.4895711, -0.1683215 51.4897695, -0.1684232 51.4901127, -0.1684949 51.4904854)",,
4488722,False,,,Astell Street,residential,20 mph,True,51.632,"LINESTRING (-0.1672717 51.4893624, -0.1674868 51.489807)",,
702151075,False,,,Astell Street,residential,20 mph,False,40.686,"LINESTRING (-0.1672717 51.4893624, -0.1671041 51.4890117)",,
4452609,False,,,Britten Street,residential,20 mph,False,57.918000000000006,"LINESTRING (-0.1672717 51.4893624, -0.1676483 51.4892748, -0.1679959 51.4891939, -0.1680553 51.4891801)",,
4488723,False,,,Burnsall Street,residential,20 mph,True,32.508,"LINESTRING (-0.1671041 51.4890117, -0.1675447 51.4889107)",,
702151075,False,,,Astell Street,residential,20 mph,True,40.686,"LINESTRING (-0.1671041 51.4890117, -0.1672717 51.4893624)",,
702151076,False,,,Burnsall Street,residential,20 mph,False,31.993,"LINESTRING (-0.1671041 51.4890117, -0.1666635 51.4890984)",,
4488723,False,,,Burnsall Street,residential,20 mph,False,32.508,"LINESTRING (-0.1675447 51.4889107, -0.1671041 51.4890117)",,
4488725,True,,,Burnsall Street,residential,20 mph,False,69.825,"LINESTRING (-0.1666635 51.4890984, -0.1662165 51.4885355)",,
702151076,False,,,Burnsall Street,residential,20 mph,True,31.993,"LINESTRING (-0.1666635 51.4890984, -0.1671041 51.4890117)",,
893604661,False,,,Cale Street,residential,20 mph,False,13.679,"LINESTRING (-0.1671546 51.490559, -0.1669574 51.4905665)",,
10806715,False,,,Danube Street,residential,20 mph,True,106.548,"LINESTRING (-0.1671546 51.490559, -0.1671032 51.4901722, -0.1670539 51.4898841, -0.1674868 51.489807)",,
893604661,False,,,Cale Street,residential,20 mph,True,38.872,"LINESTRING (-0.1671546 51.490559, -0.1673555 51.4905544, -0.1677153 51.4905414)",,
893604661,False,,,Cale Street,residential,20 mph,True,13.679,"LINESTRING (-0.1669574 51.4905665, -0.1671546 51.490559)",,
4488724,True,,,Godfrey Street,residential,20 mph,False,173.066,"LINESTRING (-0.1669574 51.4905665, -0.1669074 51.4902828, -0.1668191 51.4898127, -0.1667999 51.4897333, -0.1665741 51.4892743, -0.1667095 51.4892405, -0.16666 51.4891341, -0.1666635 51.4890984)",,
893604661,False,,,Cale Street,residential,20 mph,False,19.348999999999997,"LINESTRING (-0.1669574 51.4905665, -0.1668228 51.4905753, -0.1666795 51.4905849)",,
4488722,False,,,Astell Street,residential,20 mph,False,83.56700000000001,"LINESTRING (-0.1677153 51.4905414, -0.1676804 51.4902638, -0.1676755 51.4902423, -0.167663 51.4901871, -0.1675267 51.489893, -0.1674868 51.489807)",,
893604661,False,,,Cale Street,residential,20 mph,False,38.872,"LINESTRING (-0.1677153 51.4905414, -0.1673555 51.4905544, -0.1671546 51.490559)",,
"[893604661, 893604662]",False,,,Cale Street,residential,20 mph,True,54.34,"LINESTRING (-0.1677153 51.4905414, -0.1679712 51.4905268, -0.1684949 51.4904854)",,
