osmid,highway,oneway,reversed,length,geometry,name,ref,junction
21929431,residential,False,False,54.617,"LINESTRING (-89.878276 39.275312, -89.87832 39.275802)",,,
21932905,residential,False,True,84.137,"LINESTRING (-89.878276 39.275312, -89.877299 39.275335)",,,
"[21930743, 21929436, 21929431]",residential,False,"[False, True]",158.712,"LINESTRING (-89.878276 39.275312, -89.878252 39.275045, -89.87819 39.274932, -89.878128 39.274932, -89.877276 39.275011, -89.877276 39.275091, -89.877299 39.275335)",,,
21929431,residential,False,True,54.617,"LINESTRING (-89.87832 39.275802, -89.878276 39.275312)",,,
21930731,residential,False,False,83.885,"LINESTRING (-89.87832 39.275802, -89.877346 39.275827)",,,
21930731,residential,False,True,43.923,"LINESTRING (-89.87832 39.275802, -89.87883 39.275789)",,,
21940657,residential,False,True,116.901,"LINESTRING (-89.8829645 39.2818746, -89.8829568 39.2808233)",North West Street,,
21940657,residential,False,False,210.21099999999998,"LINESTRING (-89.8829645 39.2818746, -89.882964 39.2830654, -89.8829705 39.2833377, -89.8829756 39.283765)",North West Street,,
1076307540,residential,False,True,50.912,"LINESTRING (-89.8829645 39.2818746, -89.8833279 39.2818591, -89.8834513 39.2818627, -89.8835537 39.2818771)",,,
21929916,residential,False,False,41.043,"LINESTRING (-89.8820899 39.2826974, -89.8816136 39.2827153)",,,
21929916,residential,False,True,41.043,"LINESTRING (-89.8816136 39.2827153, -89.8820899 39.2826974)",,,
21943078,primary,False,False,122.517,"LINESTRING (-89.8816136 39.2827153, -89.8816228 39.2829476, -89.8816238 39.2830964, -89.8816248 39.2832287, -89.8816259 39.2833796, -89.881629 39.283817)",North Broad Street,IL 4,
21943078,primary,False,True,80.097,"LINESTRING (-89.8816136 39.2827153, -89.881618 39.282105, -89.881621 39.281995)",North Broad Street,IL 4,
21930731,residential,False,False,43.923,"LINESTRING (-89.87883 39.275789, -89.87832 39.275802)",,,
"[21930731, 21935851]",residential,False,True,119.054,"LINESTRING (-89.87883 39.275789, -89.879412 39.275775, -89.879462 39.275764, -89.879713 39.275711, -89.880193 39.275782)",East Mulberry Street,,
21930743,residential,False,True,188.851,"LINESTRING (-89.87883 39.275789, -89.878829 39.276032, -89.878788 39.276096, -89.878559 39.276102, -89.877427 39.276134, -89.877376 39.276109, -89.877346 39.275827)",,,
21930731,residential,False,True,83.885,"LINESTRING (-89.877346 39.275827, -89.87832 39.275802)",,,
21930743,residential,False,True,54.857,"LINESTRING (-89.877346 39.275827, -89.877299 39.275335)",,,
21930743,residential,False,False,188.851,"LINESTRING (-89.877346 39.275827, -89.877376 39.276109, -89.877427 39.276134, -89.878559 39.276102, -89.878788 39.276096, -89.878829 39.276032, -89.87883 39.275789)",,,
21930743,residential,False,False,54.857,"LINESTRING (-89.877299 39.275335, -89.877346 39.275827)",,,
21932905,residential,False,False,84.137,"LINESTRING (-89.877299 39.275335, -89.878276 39.275312)",,,
"[21929431, 21929436, 21930743]",residential,False,"[False, True]",158.712,"LINESTRING (-89.877299 39.275335, -89.877276 39.275091, -89.877276 39.275011, -89.878128 39.274932, -89.87819 39.274932, -89.878252 39.275045, -89.878276 39.275312)",,,
21932905,residential,False,True,21.83,"LINESTRING (-89.877299 39.275335, -89.877049 39.275368)",,,
21932905,residential,False,False,21.83,"LINESTRING (-89.877049 39.275368, -89.877299 39.275335)",,,
21934176,residential,False,False,64.066,"LINESTRING (-89.877049 39.275368, -89.877043 39.275807, -89.877035 39.275944)",Mayo Street,,
21938420,residential,False,False,90.298,"LINESTRING (-89.875992 39.27767, -89.877041 39.277679)",East 2nd South Street,,
21932934,residential,False,False,107.474,"LINESTRING (-89.875992 39.27767, -89.876002 39.27723, -89.87603 39.276826, -89.876049 39.276705)",,,
21932934,residential,False,True,107.474,"LINESTRING (-89.876049 39.276705, -89.87603 39.276826, -89.876002 39.27723, -89.875992 39.27767)",,,
21938826,residential,False,True,115.344,"LINESTRING (-89.886902 39.275729, -89.885562 39.275726)",West Mulberry Street,,
21933739,residential,False,False,105.76,"LINESTRING (-89.886902 39.275729, -89.886917 39.276576, -89.886913 39.27668)",South Locust Street,,
21941447,residential,False,True,114.998,"LINESTRING (-89.886913 39.27668, -89.885577 39.276682)",West Cherry Street,,
21933739,residential,False,False,106.56200000000001,"LINESTRING (-89.886913 39.27668, -89.886917 39.277117, -89.886929 39.277456, -89.8869276 39.2776382)",South Locust Street,,
