osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access
11089278,Southwest 7th Avenue,residential,False,False,83.269,"LINESTRING (-82.1448237 29.1862694, -82.1448231 29.1862266, -82.144814 29.1855206)",,,,,
193230357,Southwest Broadway Street,tertiary,False,True,142.138,"LINESTRING (-82.1448237 29.1862694, -82.144662 29.1862992, -82.1433631 29.186304)",2,,,,
11079765,Northwest 4th Avenue,residential,False,False,119.419,"LINESTRING (-82.1401545 29.1893369, -82.1402639 29.1904066)",,,,,
938005082,Northwest 3rd Street,tertiary,False,False,18.446,"LINESTRING (-82.1401545 29.1893369, -82.1403444 29.1893427)",2,,,,
938005082,Northwest 3rd Street,tertiary,False,True,66.548,"LINESTRING (-82.1401545 29.1893369, -82.1399507 29.1893322, -82.139813 29.189329, -82.1396154 29.1893245, -82.1394692 29.1893211)",2,,,,
11079765,Northwest 4th Avenue,residential,False,False,79.26,"LINESTRING (-82.1402639 29.1904066, -82.1402633 29.1911194)",,,,,
11079765,Northwest 4th Avenue,residential,False,True,119.419,"LINESTRING (-82.1402639 29.1904066, -82.1401545 29.1893369)",,,,,
11101707,Northwest 4th Street,residential,False,True,80.91,"LINESTRING (-82.1402639 29.1904066, -82.1394307 29.1903875)",,,,,
11079765,Northwest 4th Avenue,residential,False,False,50.205,"LINESTRING (-82.1402633 29.1911194, -82.1402746 29.1915708)",,,,,
11079765,Northwest 4th Avenue,residential,False,True,79.26,"LINESTRING (-82.1402633 29.1911194, -82.1402639 29.1904066)",,,,,
11084943,Northwest 5th Street,residential,False,True,81.761,"LINESTRING (-82.1402633 29.1911194, -82.1394211 29.1911287)",,,,,
11080721,Northwest 4th Place,residential,False,False,83.842,"LINESTRING (-82.1428704 29.1906511, -82.1437338 29.1906314)",,,,,
11080721,Northwest 4th Place,residential,False,False,62.554,"LINESTRING (-82.1437338 29.1906314, -82.1443778 29.1906511)",,,,,
11080721,Northwest 4th Place,residential,False,True,83.842,"LINESTRING (-82.1437338 29.1906314, -82.1428704 29.1906511)",,,,,
126581705,Northwest 6th Terrace,residential,False,False,76.202,"LINESTRING (-82.1437338 29.1906314, -82.1437356 29.1913167)",,,,,
126581705,Northwest 6th Terrace,residential,False,True,90.013,"LINESTRING (-82.1437338 29.1906314, -82.1437127 29.1898221)",,,,,
11080721,Northwest 4th Place,residential,False,True,62.554,"LINESTRING (-82.1443778 29.1906511, -82.1437338 29.1906314)",,,,,
11082071,Southeast 3rd Street,residential,True,False,91.449,"LINESTRING (-82.1369759 29.1840341, -82.1368895 29.1840342, -82.1364184 29.1840346, -82.1362906 29.1840347, -82.1361078 29.1840348, -82.1360339 29.1840349)",2,,,,
11097716,Southwest 3rd Street,residential,False,False,83.404,"LINESTRING (-82.1369759 29.1840341, -82.1370379 29.1840345, -82.1372347 29.1840358, -82.1376022 29.1840383, -82.137835 29.1840398)",,,,,
