osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,bridge
"[12215960, 889145116]","['Maunalua Avenue', 'Summer Street']","['residential', 'living_street']",False,"[False, True]",246.869,,,"LINESTRING (-157.7212612 21.28542, -157.7196741 21.2856746, -157.7196593 21.2855181, -157.7196199 21.2850995, -157.7196065 21.2849578)",,
12209171,Hakalau Place,residential,False,False,176.55,,,"LINESTRING (-157.7159449 21.2881188, -157.7151395 21.2890312, -157.7150226 21.289111, -157.7149059 21.2891731, -157.7147668 21.2892406)",,
12209171,Hakalau Place,residential,False,True,176.55,,,"LINESTRING (-157.7147668 21.2892406, -157.7149059 21.2891731, -157.7150226 21.289111, -157.7151395 21.2890312, -157.7159449 21.2881188)",,
"[729421945, 12215862]",Kawaihae Street,tertiary,False,False,117.75300000000001,,,"LINESTRING (-157.7147668 21.2892406, -157.714713 21.289157, -157.7146622 21.2890825, -157.7146046 21.2890143, -157.7145319 21.2889458, -157.714486 21.288908, -157.7140478 21.2885807, -157.713957 21.2885108)",,
"[12215867, 12215862]",Kawaihae Street,tertiary,False,True,573.3619999999999,,,"LINESTRING (-157.7147668 21.2892406, -157.7147913 21.289291, -157.7148211 21.2893688, -157.7148656 21.2895322, -157.7148768 21.2896, -157.7148838 21.289678, -157.7150233 21.2915436, -157.7150311 21.2916258, -157.715072 21.2917861, -157.7151048 21.2918627, -157.7151454 21.291936, -157.7151958 21.2920083, -157.7152538 21.2920755, -157.7153188 21.2921369, -157.7153902 21.2921918, -157.7154726 21.2922471, -157.7162907 21.292682, -157.7163629 21.2927043, -157.7164376 21.292718, -157.7165136 21.2927228, -157.7165896 21.2927185, -157.7166644 21.2927054, -157.7167368 21.2926835, -157.7168056 21.2926532, -157.7168611 21.2926209, -157.7169126 21.2925832, -157.7169592 21.2925404, -157.7170007 21.2924932, -157.7170359 21.2924419, -157.7171946 21.2921784)",,
12209218,Upolo Place,residential,False,False,42.311,,,"LINESTRING (-157.7147081 21.2882393, -157.7143942 21.2879959)",,
158948693,Pohoiki Place,residential,False,True,48.449000000000005,,,"LINESTRING (-157.7153477 21.2862137, -157.7155982 21.2864309, -157.7156918 21.2865087)",,
158948688,Ookala Place,residential,False,True,49.362,,,"LINESTRING (-157.7130854 21.2887393, -157.7132793 21.288995, -157.7133604 21.2891018)",,
12212390,Milolii Place,residential,False,False,120.616,,,"LINESTRING (-157.7191148 21.2877976, -157.7180092 21.2874579)",,
12215867,Kawaihae Street,tertiary,False,False,121.162,,,"LINESTRING (-157.7191148 21.2877976, -157.7189462 21.2883259, -157.7187803 21.2888417)",,
12215867,Kawaihae Street,tertiary,False,True,142.024,,,"LINESTRING (-157.7191148 21.2877976, -157.719244 21.2874012, -157.7192602 21.2873531, -157.7192818 21.2872536, -157.7192946 21.287164, -157.7193033 21.2870781, -157.7193151 21.2868211, -157.7193243 21.2865441)",,
12212390,Milolii Place,residential,False,True,120.616,,,"LINESTRING (-157.7180092 21.2874579, -157.7191148 21.2877976)",,
12212627,Keokea Place,residential,False,False,216.008,,,"LINESTRING (-157.7184449 21.2898952, -157.71647 21.2892726)",,
12215867,Kawaihae Street,tertiary,False,False,285.759,,,"LINESTRING (-157.7184449 21.2898952, -157.7183564 21.2901541, -157.7183041 21.290296, -157.7182452 21.2904205, -157.7178199 21.2911286, -157.7175091 21.2916515, -157.7173537 21.291913, -157.7172406 21.2921038, -157.7171946 21.2921784)",,
12215867,Kawaihae Street,tertiary,False,True,122.19,,,"LINESTRING (-157.7184449 21.2898952, -157.7186126 21.2893709, -157.7187803 21.2888417)",,
12212627,Keokea Place,residential,False,True,216.008,,,"LINESTRING (-157.71647 21.2892726, -157.7184449 21.2898952)",,
12214905,Awini Way,residential,False,False,144.085,,,"LINESTRING (-157.7169025 21.2905698, -157.7166551 21.2912835, -157.7165838 21.2914506, -157.7165161 21.2915708, -157.7164022 21.2917751)",,
12214905,Awini Way,residential,False,True,144.085,,,"LINESTRING (-157.7164022 21.2917751, -157.7165161 21.2915708, -157.7165838 21.2914506, -157.7166551 21.2912835, -157.7169025 21.2905698)",,
"[12220992, 1115249418, 1115249419]",Awini Place,residential,False,False,93.547,,,"LINESTRING (-157.7164022 21.2917751, -157.7167096 21.2919299, -157.7168722 21.2920131, -157.7171946 21.2921784)",,yes
12220992,Awini Place,residential,False,True,219.952,,,"LINESTRING (-157.7164022 21.2917751, -157.7160356 21.2915831, -157.7160046 21.2915684, -157.7159751 21.2915512, -157.7159472 21.2915317, -157.7159213 21.29151, -157.7158974 21.2914864, -157.7158759 21.2914609, -157.7158567 21.2914338, -157.7158401 21.2914052, -157.7158263 21.2913755, -157.7158152 21.2913447, -157.715807 21.2913132, -157.7158017 21.2912811, -157.7157994 21.2912487, -157.7158002 21.2912162, -157.7158349 21.2900848)",,
685015927,Hawai’i Kai Drive,secondary,False,True,1.033,4,25 mph,"LINESTRING (-157.713957 21.2885108, -157.7139507 21.288518)",,
685015928,Hawai’i Kai Drive,secondary,False,False,73.006,4,25 mph,"LINESTRING (-157.713957 21.2885108, -157.7140165 21.2884407, -157.7143942 21.2879959)",,
"[729421945, 12215862]",Kawaihae Street,tertiary,False,True,117.753,,,"LINESTRING (-157.713957 21.2885108, -157.7140478 21.2885807, -157.714486 21.288908, -157.7145319 21.2889458, -157.7146046 21.2890143, -157.7146622 21.2890825, -157.714713 21.289157, -157.7147668 21.2892406)",,
733445695,May Way,residential,False,True,44.579,,,"LINESTRING (-157.7193243 21.2865441, -157.7197532 21.2865122)",,
12215867,Kawaihae Street,tertiary,False,False,142.024,,,"LINESTRING (-157.7193243 21.2865441, -157.7193151 21.2868211, -157.7193033 21.2870781, -157.7192946 21.287164, -157.7192818 21.2872536, -157.7192602 21.2873531, -157.719244 21.2874012, -157.7191148 21.2877976)",,
733445694,Kawaihae Street,tertiary,False,True,75.319,,,"LINESTRING (-157.7193243 21.2865441, -157.7193483 21.2862934, -157.719352 21.2862548, -157.719496 21.2858919)",,
685015931,Kawaihae Street,tertiary,False,True,15.654,,,"LINESTRING (-157.719496 21.2858919, -157.719542 21.2857578)",,
733445694,Kawaihae Street,tertiary,False,False,75.319,,,"LINESTRING (-157.719496 21.2858919, -157.719352 21.2862548, -157.7193483 21.2862934, -157.7193243 21.2865441)",,
12218523,Kawaihae Place,residential,False,False,165.522,,,"LINESTRING (-157.7187803 21.2888417, -157.7172662 21.2883668)",,
12215867,Kawaihae Street,tertiary,False,False,122.19,,,"LINESTRING (-157.7187803 21.2888417, -157.7186126 21.2893709, -157.7184449 21.2898952)",,
12215867,Kawaihae Street,tertiary,False,True,121.162,,,"LINESTRING (-157.7187803 21.2888417, -157.7189462 21.2883259, -157.7191148 21.2877976)",,
"[12215867, 12215862]",Kawaihae Street,tertiary,False,False,573.3620000000001,,,"LINESTRING (-157.7171946 21.2921784, -157.7170359 21.2924419, -157.7170007 21.2924932, -157.7169592 21.2925404, -157.7169126 21.2925832, -157.7168611 21.2926209, -157.7168056 21.2926532, -157.7167368 21.2926835, -157.7166644 21.2927054, -157.7165896 21.2927185, -157.7165136 21.2927228, -157.7164376 21.292718, -157.7163629 21.2927043, -157.7162907 21.292682, -157.7154726 21.2922471, -157.7153902 21.2921918, -157.7153188 21.2921369, -157.7152538 21.2920755, -157.7151958 21.2920083, -157.7151454 21.291936, -157.7151048 21.2918627, -157.715072 21.2917861, -157.7150311 21.2916258, -157.7150233 21.2915436, -157.7148838 21.289678, -157.7148768 21.2896, -157.7148656 21.2895322, -157.7148211 21.2893688, -157.7147913 21.289291, -157.7147668 21.2892406)",,
12215867,Kawaihae Street,tertiary,False,True,285.75899999999996,,,"LINESTRING (-157.7171946 21.2921784, -157.7172406 21.2921038, -157.7173537 21.291913, -157.7175091 21.2916515, -157.7178199 21.2911286, -157.7182452 21.2904205, -157.7183041 21.290296, -157.7183564 21.2901541, -157.7184449 21.2898952)",,
"[12220992, 1115249418, 1115249419]",Awini Place,residential,False,True,93.547,,,"LINESTRING (-157.7171946 21.2921784, -157.7168722 21.2920131, -157.7167096 21.2919299, -157.7164022 21.2917751)",,yes
"[12215960, 889145116]","['Maunalua Avenue', 'Summer Street']","['residential', 'living_street']",False,"[False, True]",246.869,,,"LINESTRING (-157.7196065 21.2849578, -157.7196199 21.2850995, -157.7196593 21.2855181, -157.7196741 21.2856746, -157.7212612 21.28542)",,
12217258,May Way,residential,False,True,121.672,,,"LINESTRING (-157.7197532 21.2865122, -157.7209135 21.2863435)",,
733445695,May Way,residential,False,False,44.579,,,"LINESTRING (-157.7197532 21.2865122, -157.7193243 21.2865441)",,
"[12213365, 12215965]","['Maunalua Avenue', 'Makaniolu Place']",residential,False,"[False, True]",270.973,,,"LINESTRING (-157.7197532 21.2865122, -157.7198211 21.2871822, -157.719866 21.2872925, -157.7199679 21.2873415, -157.7208063 21.2875224, -157.7209156 21.287569, -157.7209489 21.2876558, -157.7208607 21.2881825)",,
12217172,Bay Street,residential,False,False,79.89,2,,"LINESTRING (-157.7211974 21.284704, -157.7212612 21.28542)",,
12217258,May Way,residential,False,False,121.672,,,"LINESTRING (-157.7209135 21.2863435, -157.7197532 21.2865122)",,
12217479,Apua Place,residential,False,False,45.311,,,"LINESTRING (-157.7151726 21.2877515, -157.7148302 21.287498)",,
12218523,Kawaihae Place,residential,False,True,165.522,,,"LINESTRING (-157.7172662 21.2883668, -157.7187803 21.2888417)",,
158948697,Puakea Place,residential,False,True,49.878,,,"LINESTRING (-157.7135801 21.2882317, -157.7138461 21.2884372, -157.7139507 21.288518)",,
12220992,Awini Place,residential,False,False,219.952,,,"LINESTRING (-157.7158349 21.2900848, -157.7158002 21.2912162, -157.7157994 21.2912487, -157.7158017 21.2912811, -157.715807 21.2913132, -157.7158152 21.2913447, -157.7158263 21.2913755, -157.7158401 21.2914052, -157.7158567 21.2914338, -157.7158759 21.2914609, -157.7158974 21.2914864, -157.7159213 21.29151, -157.7159472 21.2915317, -157.7159751 21.2915512, -157.7160046 21.2915684, -157.7160356 21.2915831, -157.7164022 21.2917751)",,
"[685015928, 158948674, 158948676]",Hawai’i Kai Drive,secondary,False,True,273.58,4,25 mph,"LINESTRING (-157.71746 21.2846881, -157.7172317 21.2849921, -157.7168989 21.2853512, -157.7165301 21.2857313, -157.7162941 21.2859495, -157.7159691 21.2862338, -157.7158531 21.2863463, -157.7156918 21.2865087)",,yes
"[989755560, 685015930, 989755559]",Kalaniana’ole Highway,trunk,True,False,250.289,3,35 mph,"LINESTRING (-157.71746 21.2846881, -157.7181093 21.2851082, -157.7188299 21.2855723, -157.719496 21.2858919)",HI 72,yes
158948693,Pohoiki Place,residential,False,False,48.449000000000005,,,"LINESTRING (-157.7156918 21.2865087, -157.7155982 21.2864309, -157.7153477 21.2862137)",,
"[685015928, 158948674, 158948676]",Hawai’i Kai Drive,secondary,False,False,273.58,4,25 mph,"LINESTRING (-157.7156918 21.2865087, -157.7158531 21.2863463, -157.7159691 21.2862338, -157.7162941 21.2859495, -157.7165301 21.2857313, -157.7168989 21.2853512, -157.7172317 21.2849921, -157.71746 21.2846881)",,yes
685015928,Hawai’i Kai Drive,secondary,False,True,70.71,4,25 mph,"LINESTRING (-157.7156918 21.2865087, -157.7155972 21.2866121, -157.71526 21.2870011)",,
158948688,Ookala Place,residential,False,False,49.362,,,"LINESTRING (-157.7133604 21.2891018, -157.7132793 21.288995, -157.7130854 21.2887393)",,
685015927,Hawai’i Kai Drive,secondary,False,False,89.51400000000001,4,25 mph,"LINESTRING (-157.7133604 21.2891018, -157.7134409 21.289041, -157.71351 21.2889873, -157.7135667 21.2889409, -157.7136051 21.2889064, -157.7136504 21.2888595, -157.7136964 21.288809, -157.7139507 21.288518)",,
"[12213365, 12215965]","['Makaniolu Place', 'Maunalua Avenue']",residential,False,"[False, True]",270.973,,,"LINESTRING (-157.7208607 21.2881825, -157.7209489 21.2876558, -157.7209156 21.287569, -157.7208063 21.2875224, -157.7199679 21.2873415, -157.719866 21.2872925, -157.7198211 21.2871822, -157.7197532 21.2865122)",,
685015927,Hawai’i Kai Drive,secondary,False,False,1.033,4,25 mph,"LINESTRING (-157.7139507 21.288518, -157.713957 21.2885108)",,
158948697,Puakea Place,residential,False,False,49.878,,,"LINESTRING (-157.7139507 21.288518, -157.7138461 21.2884372, -157.7135801 21.2882317)",,
685015927,Hawai’i Kai Drive,secondary,False,True,89.514,4,25 mph,"LINESTRING (-157.7139507 21.288518, -157.7136964 21.288809, -157.7136504 21.2888595, -157.7136051 21.2889064, -157.7135667 21.2889409, -157.71351 21.2889873, -157.7134409 21.289041, -157.7133604 21.2891018)",,
