osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry
694927879,3,Center Avenue,secondary,35 mph,False,False,50.013,"LINESTRING (-89.0027082 17.2451041, -89.0026918 17.2455536)"
846165197,3,Center Avenue,secondary,35 mph,False,True,442.72200000000004,"LINESTRING (-89.0027082 17.2451041, -89.0027148 17.2441418, -89.0027136 17.2440962, -89.0027161 17.2439594, -89.0027162 17.2439103, -89.0027185 17.2434843, -89.0027195 17.2433102, -89.0027221 17.2432067, -89.0027375 17.2424188, -89.0027444 17.2419263, -89.0027536 17.2416465, -89.0027591 17.2414924, -89.0027624 17.2411521, -89.0027657 17.2411233)"
"[695749504, 1019278005]","['2', '3']",20th Street West,residential,45 mph,False,False,351.42,"LINESTRING (-89.0027657 17.2411233, -89.0029515 17.2411448, -89.0031227 17.2411478, -89.0032065 17.2411504, -89.0048111 17.2411735, -89.0052263 17.2411757, -89.005308 17.2411803, -89.0058496 17.2411883, -89.0059161 17.2411887, -89.005966 17.2411917, -89.0059942 17.241197, -89.0060224 17.2412068, -89.0060635 17.2412307)"
"[204007685, 773845646]",2,20th Street,residential,"['55 mph', '25 mph']",False,True,404.226,"LINESTRING (-89.0027657 17.2411233, -89.0023674 17.2411133, -89.0020468 17.2411095, -89.0019758 17.2411066, -89.001464 17.2410902, -89.0012925 17.2410863, -89.0005269 17.2410688, -89.0003095 17.2410779, -89.0002344 17.2411508, -89.0002051 17.2412288, -89.0001923 17.2423321)"
846165197,3,Center Avenue,secondary,35 mph,False,False,442.722,"LINESTRING (-89.0027657 17.2411233, -89.0027624 17.2411521, -89.0027591 17.2414924, -89.0027536 17.2416465, -89.0027444 17.2419263, -89.0027375 17.2424188, -89.0027221 17.2432067, -89.0027195 17.2433102, -89.0027185 17.2434843, -89.0027162 17.2439103, -89.0027161 17.2439594, -89.0027136 17.2440962, -89.0027148 17.2441418, -89.0027082 17.2451041)"
"[695749504, 1019278005]","['2', '3']",20th Street West,residential,45 mph,False,True,351.42,"LINESTRING (-89.0060635 17.2412307, -89.0060224 17.2412068, -89.0059942 17.241197, -89.005966 17.2411917, -89.0059161 17.2411887, -89.0058496 17.2411883, -89.005308 17.2411803, -89.0052263 17.2411757, -89.0048111 17.2411735, -89.0032065 17.2411504, -89.0031227 17.2411478, -89.0029515 17.2411448, -89.0027657 17.2411233)"
"[204007685, 773845646]",2,20th Street,residential,"['55 mph', '25 mph']",False,False,404.22600000000006,"LINESTRING (-89.0001923 17.2423321, -89.0002051 17.2412288, -89.0002344 17.2411508, -89.0003095 17.2410779, -89.0005269 17.2410688, -89.0012925 17.2410863, -89.001464 17.2410902, -89.0019758 17.2411066, -89.0020468 17.2411095, -89.0023674 17.2411133, -89.0027657 17.2411233)"
694927879,3,Center Avenue,secondary,35 mph,False,True,50.013,"LINESTRING (-89.0026918 17.2455536, -89.0027082 17.2451041)"
"[1229122748, 455609693]",2,"['230 Street West', 'Carillan Avenue']",residential,55 mph,False,"[False, True]",302.102,"LINESTRING (-89.0026918 17.2455536, -89.0029091 17.2455572, -89.0042812 17.2455997, -89.0047066 17.2456129, -89.0047364 17.2448217)"
"[1229122748, 455609693]",2,"['230 Street West', 'Carillan Avenue']",residential,55 mph,False,"[False, True]",302.10200000000003,"LINESTRING (-89.0047364 17.2448217, -89.0047066 17.2456129, -89.0042812 17.2455997, -89.0029091 17.2455572, -89.0026918 17.2455536)"
