osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction,tunnel,access
977564930,2,Rockingham Street,tertiary,20 mph,False,True,31.6,"LINESTRING (-1.4753145 53.3797958, -1.4752738 53.3797064, -1.4752478 53.3796532, -1.4751834 53.3795226)",,,,,
8066415,1,Leopold Street,unclassified,20 mph,True,False,10.099,"LINESTRING (-1.4718494 53.382403, -1.4718074 53.3823157)",,,,,
269783325,1,Church Street,unclassified,20 mph,True,False,61.995999999999995,"LINESTRING (-1.4718494 53.382403, -1.4718331 53.3824094, -1.4717993 53.3824188, -1.4717427 53.3824335, -1.4716868 53.3824472, -1.4715758 53.3824618, -1.4713922 53.3824744, -1.471169 53.3824883, -1.4709381 53.3825064)",,,,,
266467083,,Matilda Way,unclassified,20 mph,True,False,38.891,"LINESTRING (-1.4708881 53.377568, -1.4712007 53.3772721)",,,,,
"[530882656, 151866437]",2,Furnival Gate,unclassified,20 mph,True,False,66.942,"LINESTRING (-1.4708881 53.377568, -1.4712779 53.3777339, -1.4713306 53.3777571, -1.4714219 53.3777938, -1.4715341 53.3778376, -1.4716137 53.3778712, -1.4716811 53.3779327)",,,,,
1165773067,2,Arundel Gate,tertiary,30 mph,False,False,6.836,"LINESTRING (-1.4674366 53.3788931, -1.4673527 53.3789288)",,,,,
969638042,1,Arundel Gate,tertiary,30 mph,True,False,69.248,"LINESTRING (-1.4674366 53.3788931, -1.4674963 53.3788546, -1.4675828 53.3788076, -1.4677712 53.3787282, -1.4678305 53.3787046, -1.4681115 53.3785962, -1.4683061 53.3785629)",,,,,
9566246,,Milton Street,unclassified,20 mph,False,False,43.477000000000004,"LINESTRING (-1.4770896 53.3767248, -1.4770517 53.376738, -1.4765317 53.37693)",,,,,
39629090,2,Fitzwilliam Street,unclassified,20 mph,False,True,75.202,"LINESTRING (-1.4770896 53.3767248, -1.4773592 53.3769812, -1.4774236 53.3770378, -1.4775288 53.3771302, -1.4777111 53.3772903)",,,,,
4412633,1,Matilda Street,tertiary,30 mph,True,False,24.041999999999998,"LINESTRING (-1.4706701 53.3763357, -1.4707371 53.3763837, -1.4707627 53.3764028, -1.4707821 53.3764185, -1.4707934 53.376433, -1.4708069 53.376451, -1.470819 53.3764662, -1.4708289 53.3764807, -1.4708392 53.3764976, -1.470843 53.3765211)",,,,,
266467082,1,Matilda Street,tertiary,,True,False,25.478,"LINESTRING (-1.4706701 53.3763357, -1.4707618 53.3763471, -1.4708146 53.3763493, -1.470857 53.3763471, -1.4709402 53.3763362, -1.4710456 53.376318)",,,,,
8066418,,Bailey Street,unclassified,20 mph,True,False,175.848,"LINESTRING (-1.4740641 53.3819669, -1.4742944 53.3821758, -1.4744165 53.3822846, -1.4755135 53.3832911)",,,,,
9271696,1,Trippet Lane,unclassified,20 mph,True,False,61.12799999999999,"LINESTRING (-1.4740641 53.3819669, -1.4745389 53.3818128, -1.4746504 53.3817788, -1.4747488 53.3817488, -1.4748782 53.3817093)",,,,,
"[4398844, 1170052366]",2,Rockingham Street,tertiary,20 mph,False,True,119.507,"LINESTRING (-1.4740726 53.3775446, -1.4742485 53.3776283, -1.4743014 53.3776642, -1.4743243 53.377684, -1.4743398 53.3776988, -1.4743727 53.3777378, -1.4747338 53.3785161)",,,,,
"[4425842, 377314835, 151866439]",2,"['Charter Row', 'Furnival Gate']",unclassified,20 mph,False,True,175.22499999999997,"LINESTRING (-1.4740726 53.3775446, -1.4740367 53.3775803, -1.4739414 53.3776593, -1.4739027 53.3776914, -1.47387 53.3777196, -1.4737499 53.3778247, -1.473683 53.3778755, -1.4736452 53.3779051, -1.4735343 53.3779644, -1.4734276 53.3780089, -1.4731844 53.378074, -1.4731188 53.378089, -1.4730654 53.3781026, -1.4730096 53.3781145, -1.4728875 53.3781382, -1.4727148 53.378174, -1.4725462 53.3782084, -1.4724725 53.3782121, -1.4724127 53.3782058, -1.4723437 53.3781871, -1.472176 53.3781194, -1.4721085 53.3780912, -1.4720835 53.3780814, -1.4719956 53.3780498, -1.4719517 53.378035)",,,,,
530882655,2,Charter Row,tertiary,20 mph,True,False,68.287,"LINESTRING (-1.4740726 53.3775446, -1.4741357 53.3774313, -1.4741668 53.377369, -1.4745186 53.376994)",,,,,
617968527,,Charles Street,unclassified,20 mph,False,True,52.692,"LINESTRING (-1.4674111 53.3776969, -1.4680761 53.3779561)",,,,,
8169864,,Arundel Street,unclassified,20 mph,False,False,114.639,"LINESTRING (-1.4674111 53.3776969, -1.4672134 53.377875, -1.4669697 53.3780899, -1.4666086 53.378398, -1.4664304 53.3785457)",,,,,
"[9703258, 9703259]",,Arundel Street,unclassified,20 mph,False,True,125.80799999999999,"LINESTRING (-1.4674111 53.3776969, -1.467622 53.3774991, -1.4678151 53.3773238, -1.4682475 53.3769314, -1.4684445 53.3767482)",,,,,
30026099,,Devonshire Street,unclassified,20 mph,False,False,86.50200000000001,"LINESTRING (-1.4777197 53.3794025, -1.4776189 53.3794027, -1.4775432 53.3794062, -1.477467 53.3794154, -1.477403 53.3794271, -1.476461 53.3795941)",,,,,
4387772,,Wellington Street,unclassified,20 mph,False,True,80.21,"LINESTRING (-1.4770144 53.378121, -1.4758518 53.3783194)",,,,,
"[1265549960, 1265549961, 1265549962]",2,Eldon Street,unclassified,20 mph,False,False,128.33599999999998,"LINESTRING (-1.4770144 53.378121, -1.4769601 53.3780571, -1.4766294 53.3777752, -1.4764001 53.3775798, -1.4761175 53.377331, -1.4759301 53.3771659)",,,,,
"[1265549960, 4097562]",2,Eldon Street,unclassified,20 mph,False,True,94.99599999999998,"LINESTRING (-1.4770144 53.378121, -1.4771236 53.3783094, -1.4772308 53.3784942, -1.4772466 53.3785283, -1.4773223 53.378675, -1.4773465 53.3787196, -1.4773736 53.3787694, -1.4774588 53.378933)",,,,,
4387772,,Wellington Street,unclassified,20 mph,False,False,80.21,"LINESTRING (-1.4758518 53.3783194, -1.4770144 53.378121)",,,,,
39629089,2,Wellington Street,unclassified,20 mph,False,False,77.316,"LINESTRING (-1.4758518 53.3783194, -1.4747338 53.3785161)",,,,,
4387773,,Trafalgar Street,unclassified,20 mph,False,True,95.458,"LINESTRING (-1.4758518 53.3783194, -1.4758708 53.3783596, -1.4762417 53.3791344, -1.4762468 53.3791449)",,,,,
39629087,,Trafalgar Street,unclassified,20 mph,False,False,103.215,"LINESTRING (-1.4758518 53.3783194, -1.4758125 53.3782489, -1.4755763 53.3778978, -1.4754606 53.3777224, -1.4752844 53.3774552)",,,,,
164102956,1,Tenter Street,secondary,30 mph,False,True,47.370000000000005,"LINESTRING (-1.4717713 53.3847608, -1.4718753 53.3846951, -1.4720046 53.3846243, -1.4722728 53.3844577)",B6539,,,,
"[1208056892, 280717085]",,Queen Street,unclassified,20 mph,False,True,47.983,"LINESTRING (-1.4717713 53.3847608, -1.4714904 53.3846923, -1.4713682 53.3846598, -1.4711067 53.3845904)",,,,,
33643326,,Silver Street,unclassified,20 mph,False,True,61.226,"LINESTRING (-1.4711067 53.3845904, -1.4713427 53.3844014, -1.4714508 53.3843149, -1.4716299 53.3841375)",,,,,
274668085,,Silver Street,unclassified,20 mph,True,False,93.327,"LINESTRING (-1.4711067 53.3845904, -1.4708627 53.3847877, -1.4707117 53.3848971, -1.4706562 53.3849373, -1.4706197 53.384949, -1.4705663 53.384952, -1.4702717 53.3849407, -1.470253 53.38494, -1.4701442 53.3849358, -1.4699913 53.3849299)",,,,,
"[1208056892, 280717085]",,Queen Street,unclassified,20 mph,False,False,47.983000000000004,"LINESTRING (-1.4711067 53.3845904, -1.4713682 53.3846598, -1.4714904 53.3846923, -1.4717713 53.3847608)",,,,,
280717085,,Queen Street,unclassified,20 mph,False,True,76.65599999999999,"LINESTRING (-1.4711067 53.3845904, -1.4707108 53.3844844, -1.4706001 53.3844609, -1.4705133 53.3844439, -1.4704007 53.3844336, -1.4702736 53.3844235, -1.4700056 53.3844001)",,,,,
170154095,,Queen Street,unclassified,20 mph,False,True,44.528999999999996,"LINESTRING (-1.4700056 53.3844001, -1.4699614 53.3844002, -1.4698871 53.3844009, -1.4697123 53.3844023, -1.4693342 53.3844018)",,,,,
"[4412643, 280717084]",,Paradise Street,unclassified,20 mph,False,True,41.48,"LINESTRING (-1.4700056 53.3844001, -1.4700294 53.3842019, -1.4700321 53.3840837, -1.4700335 53.3840692, -1.4700339 53.3840276)",,,,,
280717085,,Queen Street,unclassified,20 mph,False,False,76.65599999999999,"LINESTRING (-1.4700056 53.3844001, -1.4702736 53.3844235, -1.4704007 53.3844336, -1.4705133 53.3844439, -1.4706001 53.3844609, -1.4707108 53.3844844, -1.4711067 53.3845904)",,,,,
39629089,2,Wellington Street,unclassified,20 mph,False,True,77.316,"LINESTRING (-1.4747338 53.3785161, -1.4758518 53.3783194)",,,,,
977564931,2,Wellington Street,tertiary,20 mph,False,True,45.808,"LINESTRING (-1.4747338 53.3785161, -1.474071 53.3786318)",,,,,
"[4398844, 1170052366]",2,Rockingham Street,tertiary,20 mph,False,False,119.50699999999999,"LINESTRING (-1.4747338 53.3785161, -1.4743727 53.3777378, -1.4743398 53.3776988, -1.4743243 53.377684, -1.4743014 53.3776642, -1.4742485 53.3776283, -1.4740726 53.3775446)",,,,,
"[4392096, 49930466]",,Newcastle Street,unclassified,20 mph,False,False,152.24099999999999,"LINESTRING (-1.4775717 53.3829963, -1.4775237 53.3828872, -1.4775044 53.3828448, -1.4773782 53.3825748, -1.4773567 53.3825207, -1.4773277 53.3824584, -1.4773105 53.3824161, -1.47697 53.3816751)",,,,,
1104873601,2,Broad Lane,secondary,30 mph,False,True,44.179,"LINESTRING (-1.4775717 53.3829963, -1.4774437 53.3830286, -1.4772547 53.3830632, -1.4769379 53.3831171)",B6539,,,,
964388584,3,Rockingham Street,tertiary,30 mph,False,True,31.624000000000002,"LINESTRING (-1.4769379 53.3831171, -1.4768816 53.3830123, -1.4768504 53.3829545, -1.4767989 53.3828451)",,,,,
1104873601,2,Broad Lane,secondary,30 mph,False,False,44.179,"LINESTRING (-1.4769379 53.3831171, -1.4772547 53.3830632, -1.4774437 53.3830286, -1.4775717 53.3829963)",B6539,,,,
"[1104876001, 1104876002]",2,Broad Lane,secondary,30 mph,False,False,53.431999999999995,"LINESTRING (-1.4769379 53.3831171, -1.4766332 53.3831587, -1.4763388 53.383195, -1.4761488 53.3832132)",B6539,,,,
222360556,,Bank Street,unclassified,20 mph,False,False,3.36,"LINESTRING (-1.4676726 53.3844649, -1.4677229 53.3844613)",,,,,
"[33648601, 33643318, 1222044359]",,Scargill Croft,unclassified,20 mph,False,False,77.85999999999999,"LINESTRING (-1.4676726 53.3844649, -1.4677013 53.3847435, -1.4677065 53.3847948, -1.4677217 53.3848045, -1.4677461 53.3848153, -1.4677532 53.3848181, -1.4677694 53.3848244, -1.467818 53.3848426, -1.4679813 53.3849039, -1.4680084 53.3849222, -1.4680615 53.3849746, -1.4681287 53.3850515)",,3,,,
"[1034192259, 4396971]",2,Bank Street,unclassified,20 mph,False,True,112.41099999999999,"LINESTRING (-1.4676726 53.3844649, -1.4675486 53.3844674, -1.4674606 53.3844707, -1.4673124 53.3844667, -1.4668429 53.3844193, -1.4664565 53.3843804, -1.4664461 53.384379, -1.4663006 53.3843698, -1.4662494 53.3843655, -1.46619 53.3843607, -1.4661363 53.3843591, -1.4660788 53.3843573, -1.4659926 53.3843601)",,,,,
4396973,2,Meetinghouse Lane,unclassified,20 mph,False,True,81.024,"LINESTRING (-1.4675544 53.3837396, -1.4677142 53.384426, -1.4677229 53.3844613)",,,,,
4396974,,Hartshead,unclassified,20 mph,False,True,30.399,"LINESTRING (-1.4675544 53.3837396, -1.4673383 53.3837253, -1.4672187 53.3837168, -1.4670998 53.3837052)",,5.5,,,
"[77004507, 9283332]",2,"['Campo Lane', 'Hartshead']",unclassified,20 mph,False,False,51.274,"LINESTRING (-1.4675544 53.3837396, -1.4676858 53.3837356, -1.4682534 53.3837131, -1.468326 53.3837111)",,,,,
4396972,,North Church Street,unclassified,20 mph,True,False,35.641,"LINESTRING (-1.469285 53.3836702, -1.4693157 53.3839902)",,,,,
280717072,,Campo Lane,unclassified,20 mph,False,False,49.144999999999996,"LINESTRING (-1.469285 53.3836702, -1.4694654 53.3836494, -1.4695968 53.3836335, -1.4700122 53.3835853)",,,,,
"[280717072, 280717071]",,Campo Lane,unclassified,20 mph,False,True,54.578,"LINESTRING (-1.469285 53.3836702, -1.4687344 53.3836923, -1.4686247 53.3836986, -1.4684641 53.3837041)",,,,,
170154095,,Queen Street,unclassified,20 mph,False,True,70.977,"LINESTRING (-1.4693342 53.3844018, -1.4682646 53.3844231)",,,,,
170154095,,Queen Street,unclassified,20 mph,False,False,44.528999999999996,"LINESTRING (-1.4693342 53.3844018, -1.4697123 53.3844023, -1.4698871 53.3844009, -1.4699614 53.3844002, -1.4700056 53.3844001)",,,,,
280717073,,Campo Lane,unclassified,20 mph,False,False,3.009,"LINESTRING (-1.4711395 53.383325, -1.4711792 53.3833119)",,,,,
280717073,,Campo Lane,unclassified,20 mph,False,True,80.568,"LINESTRING (-1.4711395 53.383325, -1.4707792 53.3834395, -1.4707224 53.3834549, -1.4706589 53.383473, -1.4705943 53.3834874, -1.4702726 53.3835425, -1.4700122 53.3835853)",,,,,
4412645,,Campo Lane,unclassified,20 mph,False,False,41.142,"LINESTRING (-1.4713526 53.3832337, -1.4718506 53.3830131)",,,,,
280717073,,Campo Lane,unclassified,20 mph,False,True,14.418,"LINESTRING (-1.4713526 53.3832337, -1.4711792 53.3833119)",,,,,
4396978,,Hawley Street,residential,20 mph,False,True,37.07000000000001,"LINESTRING (-1.4713526 53.3832337, -1.4714529 53.383223, -1.4715696 53.3832167, -1.4716698 53.3832132, -1.4717777 53.3832117, -1.4718257 53.3832123, -1.4719081 53.3832205)",,,,,
4396978,,Hawley Street,residential,20 mph,False,False,37.07000000000001,"LINESTRING (-1.4719081 53.3832205, -1.4718257 53.3832123, -1.4717777 53.3832117, -1.4716698 53.3832132, -1.4715696 53.3832167, -1.4714529 53.383223, -1.4713526 53.3832337)",,,,,
4396978,,Hawley Street,residential,20 mph,False,True,117.829,"LINESTRING (-1.4719081 53.3832205, -1.4720036 53.3832344, -1.4723385 53.3832716, -1.4725593 53.3832961, -1.4736536 53.3834174)",,,,,
266862821,,Hawley Street,residential,20 mph,False,False,27.553,"LINESTRING (-1.4719081 53.3832205, -1.4718145 53.3831793, -1.4717925 53.3831449, -1.4717853 53.3831173, -1.4717934 53.3830814, -1.4718017 53.3830651, -1.4718037 53.383056, -1.4718506 53.3830131)",,,,,
617968527,,Charles Street,unclassified,20 mph,False,False,52.692,"LINESTRING (-1.4680761 53.3779561, -1.4674111 53.3776969)",,,,,
16136836,,Eyre Lane,unclassified,20 mph,False,False,108.17999999999999,"LINESTRING (-1.4680761 53.3779561, -1.4680317 53.3779942, -1.4678694 53.3781333, -1.4672759 53.3786703, -1.4671719 53.3787657)",,,,,
"[64224108, 16136836, 16153445]",,Eyre Lane,unclassified,20 mph,False,True,100.914,"LINESTRING (-1.4680761 53.3779561, -1.4681029 53.3779334, -1.4683072 53.3777608, -1.4685363 53.3775405, -1.4689016 53.3771941)",,,,,
4412643,,Paradise Street,unclassified,20 mph,False,True,26.579,"LINESTRING (-1.4700339 53.3840276, -1.47004 53.3837886)",,,,,
"[4412643, 280717084]",,Paradise Street,unclassified,20 mph,False,False,41.480000000000004,"LINESTRING (-1.4700339 53.3840276, -1.4700335 53.3840692, -1.4700321 53.3840837, -1.4700294 53.3842019, -1.4700056 53.3844001)",,,,,
104393558,,Paradise Square,unclassified,20 mph,False,False,47.441,"LINESTRING (-1.4700339 53.3840276, -1.4702412 53.38403, -1.470298 53.3840287, -1.4703616 53.3840219, -1.4704099 53.3840178, -1.4705452 53.3839933, -1.4705941 53.3839628, -1.4706363 53.3839228, -1.4706518 53.3839094, -1.4706617 53.3838997)",,,,,
4412643,,Paradise Street,unclassified,20 mph,False,False,22.687,"LINESTRING (-1.4700122 53.3835853, -1.4700373 53.3837442, -1.47004 53.3837886)",,,,,
280717072,,Campo Lane,unclassified,20 mph,False,True,49.145,"LINESTRING (-1.4700122 53.3835853, -1.4695968 53.3836335, -1.4694654 53.3836494, -1.469285 53.3836702)",,,,,
280717073,,Campo Lane,unclassified,20 mph,False,False,80.568,"LINESTRING (-1.4700122 53.3835853, -1.4702726 53.3835425, -1.4705943 53.3834874, -1.4706589 53.383473, -1.4707224 53.3834549, -1.4707792 53.3834395, -1.4711395 53.383325)",,,,,
"[4412707, 4412708]",2,Broad Lane,secondary,30 mph,False,False,46.739999999999995,"LINESTRING (-1.4742183 53.3835529, -1.4741662 53.38357, -1.4740309 53.3836219, -1.4738255 53.3836931, -1.47361 53.3837649)",B6539,,,,
4412708,2,Broad Lane,secondary,30 mph,False,True,39.205,"LINESTRING (-1.4742183 53.3835529, -1.4744483 53.383492, -1.4747741 53.3834351)",B6539,,,,
"[164102961, 164102959]",1,Townhead Street,unclassified,20 mph,False,"[False, True]",166.99099999999999,"LINESTRING (-1.4742183 53.3835529, -1.4740449 53.3833604, -1.4739282 53.3832408, -1.4738276 53.3831603, -1.473711 53.3830187, -1.4736358 53.382966, -1.4735783 53.3829372, -1.473444 53.3828844, -1.4733265 53.3828456, -1.4732006 53.3828096, -1.4730662 53.3827825, -1.4729043 53.382761, -1.4723593 53.3827051)",,,,,
4412645,,Campo Lane,unclassified,20 mph,False,True,48.25,"LINESTRING (-1.4723593 53.3827051, -1.4721188 53.3828765, -1.4720336 53.3829229, -1.4718506 53.3830131)",,,,,
164095837,,Townhead Street,unclassified,20 mph,False,False,12.909,"LINESTRING (-1.4723593 53.3827051, -1.4723158 53.3826943, -1.4722646 53.3826782, -1.4721893 53.3826492)",,,,,
"[164102961, 164102959]",1,Townhead Street,unclassified,20 mph,False,"[False, True]",166.991,"LINESTRING (-1.4723593 53.3827051, -1.4729043 53.382761, -1.4730662 53.3827825, -1.4732006 53.3828096, -1.4733265 53.3828456, -1.473444 53.3828844, -1.4735783 53.3829372, -1.4736358 53.382966, -1.473711 53.3830187, -1.4738276 53.3831603, -1.4739282 53.3832408, -1.4740449 53.3833604, -1.4742183 53.3835529)",,,,,
787814184,2,Furnival Square,tertiary,30 mph,True,False,11.539000000000001,"LINESTRING (-1.4701312 53.3774529, -1.470051 53.3774775, -1.4699686 53.3774865)",,,roundabout,,
"[969638034, 4425847]","['2', '3']",Arundel Gate,tertiary,30 mph,True,False,101.94500000000001,"LINESTRING (-1.4699686 53.3774865, -1.4699125 53.3775077, -1.4698002 53.3775745, -1.4697721 53.377595, -1.4697407 53.3776228, -1.4695106 53.3778306, -1.4693885 53.3779376, -1.4693589 53.3779636, -1.4692149 53.3780957, -1.4691277 53.3781542, -1.4690927 53.3781762, -1.4690392 53.37821)",,,,,
4425848,2,Furnival Square,tertiary,30 mph,True,False,20.604,"LINESTRING (-1.4699686 53.3774865, -1.4699169 53.3774855, -1.4698661 53.3774794, -1.4698177 53.3774684, -1.469773 53.3774528, -1.4697332 53.3774331, -1.4696994 53.3774097)",,,roundabout,,
104034571,1,Furnival Street,unclassified,20 mph,True,False,49.440000000000005,"LINESTRING (-1.4696353 53.3773146, -1.4695997 53.3772716, -1.4695512 53.3772417, -1.4694432 53.3771824, -1.4693922 53.3771558, -1.4692516 53.3770864, -1.4691763 53.3770378, -1.4691107 53.3770035)",,,,,
"[519258889, 377314836]",2,Furnival Square,tertiary,30 mph,True,False,32.327000000000005,"LINESTRING (-1.4696353 53.3773146, -1.469642 53.377274, -1.4696566 53.3772378, -1.4696829 53.377204, -1.4697199 53.377174, -1.4697661 53.3771489, -1.4698197 53.3771298, -1.4698819 53.3771169, -1.4699225 53.377114)",,,roundabout,,
163002628,2,Norfolk Street,unclassified,20 mph,False,False,16.387,"LINESTRING (-1.466102 53.3816976, -1.4662504 53.3816974, -1.4663081 53.3816952, -1.4663488 53.3816932)",,,,,
"[163002622, 972075342]",2,Arundel Gate,tertiary,30 mph,True,False,119.852,"LINESTRING (-1.466102 53.3816976, -1.4660968 53.3818301, -1.4660867 53.3820883, -1.4660761 53.3822814, -1.46607 53.3824341, -1.4660647 53.382488, -1.4660553 53.3826331, -1.4660452 53.3826766, -1.46604 53.3827002, -1.4660056 53.3827715)",,,,,
"[9356952, 1258513041, 1258513042, 9356951]",,"['Mulberry Street', 'George Street']",unclassified,20 mph,True,False,160.978,"LINESTRING (-1.4667096 53.3816064, -1.466881 53.3818907, -1.4669327 53.3819722, -1.4670421 53.3821349, -1.4670489 53.3821503, -1.4670474 53.3821619, -1.4670422 53.3821709, -1.4670317 53.3821812, -1.4670208 53.3821887, -1.4670036 53.3821948, -1.466934 53.3822102, -1.4668864 53.3822205, -1.466714 53.382258, -1.466688 53.3822626, -1.466677 53.382261, -1.4666683 53.3822581, -1.4666624 53.382252, -1.4663992 53.3818692, -1.4663488 53.3816932)",,,,building_passage,
864539219,2,Norfolk Street,unclassified,20 mph,False,True,26.124000000000002,"LINESTRING (-1.4667096 53.3816064, -1.4666704 53.3816232, -1.4666448 53.3816338, -1.4666097 53.3816458, -1.4665728 53.3816576, -1.4665176 53.3816682, -1.4664769 53.3816765, -1.4663488 53.3816932)",,,,,
"[280717080, 280717081, 222671796, 280717079]",2,Norfolk Street,unclassified,20 mph,False,False,173.796,"LINESTRING (-1.4667096 53.3816064, -1.4668973 53.3814862, -1.4670485 53.3814134, -1.4672061 53.3813252, -1.4673211 53.3812634, -1.4674194 53.3812105, -1.4675628 53.3811336, -1.4676877 53.3810446, -1.4680927 53.3807225, -1.4684621 53.380452)",,,,,
9356779,2,Surrey Street,unclassified,20 mph,False,False,115.17899999999999,"LINESTRING (-1.4684621 53.380452, -1.4698696 53.3807316, -1.4699299 53.3807418, -1.469989 53.3807485, -1.4700588 53.3807501, -1.4701191 53.3807489)",,,,,
"[280717088, 22928454]",,Surrey Street,unclassified,20 mph,False,False,122.012,"LINESTRING (-1.4684621 53.380452, -1.4682828 53.3803844, -1.4678393 53.3802168, -1.4677449 53.3801839, -1.4676896 53.3801651, -1.4675029 53.3801028, -1.4668968 53.379876)",,4.8,,,
"[280717080, 280717081, 222671796, 280717079]",2,Norfolk Street,unclassified,20 mph,False,True,173.796,"LINESTRING (-1.4684621 53.380452, -1.4680927 53.3807225, -1.4676877 53.3810446, -1.4675628 53.3811336, -1.4674194 53.3812105, -1.4673211 53.3812634, -1.4672061 53.3813252, -1.4670485 53.3814134, -1.4668973 53.3814862, -1.4667096 53.3816064)",,,,,
"[166841729, 177087236, 177087237, 222667851, 4398838, 1165390455, 1165390456]","['1', '2']","['Brown Street', 'Paternoster Row']",unclassified,20 mph,False,False,289.50700000000006,"LINESTRING (-1.4676991 53.3764302, -1.4676499 53.376427, -1.4675687 53.3764245, -1.4674797 53.3764293, -1.4673979 53.3764449, -1.4673426 53.3764562, -1.467253 53.3764812, -1.4669091 53.376627, -1.4664063 53.376845, -1.466331 53.3768793, -1.4662404 53.3769205, -1.4660698 53.3770071, -1.4660346 53.3770274, -1.4659802 53.3770618, -1.465913 53.3771059, -1.4657266 53.3772644, -1.4654495 53.3775425, -1.4653028 53.3776762, -1.4652604 53.3777149, -1.4652171 53.3777543, -1.465146 53.3778178, -1.4650103 53.3779391, -1.4649278 53.3780127, -1.4648643 53.3780722, -1.4648142 53.3781197, -1.4647642 53.3781673, -1.4647227 53.3782068)",,,,,no
424580623,2,Furnival Street,unclassified,20 mph,True,False,8.107,"LINESTRING (-1.4677861 53.3764814, -1.4676991 53.3764302)",,,,,
"[22928449, 16136837, 119931486]",,"['Arundel Lane', 'Charles Street']",unclassified,20 mph,True,False,183.043,"LINESTRING (-1.4677861 53.3764814, -1.4671911 53.3770249, -1.4671531 53.3770556, -1.4670394 53.3771475, -1.4669386 53.3772289, -1.466848 53.3772939, -1.4667735 53.3773194, -1.4667131 53.3773728, -1.4667089 53.3773815, -1.4667054 53.3773902, -1.4667084 53.3773994, -1.4667116 53.3774068, -1.4674111 53.3776969)",,,,,
"[9703258, 9703259]",,Arundel Street,unclassified,20 mph,False,False,125.808,"LINESTRING (-1.4684445 53.3767482, -1.4682475 53.3769314, -1.4678151 53.3773238, -1.467622 53.3774991, -1.4674111 53.3776969)",,,,,
424580623,2,Furnival Street,unclassified,20 mph,True,False,52.79900000000001,"LINESTRING (-1.4684445 53.3767482, -1.4680479 53.3765901, -1.4679702 53.3765579, -1.467918 53.3765362, -1.4679122 53.3765338, -1.4677861 53.3764814)",,,,,
9270460,,Matilda Street,unclassified,20 mph,False,False,39.432,"LINESTRING (-1.4717015 53.376751, -1.4722068 53.3769378)",,,,,
9270458,,Matilda Way,unclassified,20 mph,False,False,66.825,"LINESTRING (-1.4717015 53.376751, -1.4713938 53.3770897, -1.4712007 53.3772721)",,,,,
