osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
253489355,False,2,A6,New Bedford Road,trunk,30 mph,False,68.927,"LINESTRING (-0.4212207 51.8896348, -0.4211971 51.8902545)",,
26715298,False,,,Lansdowne Road,residential,,False,393.322,"LINESTRING (-0.4212207 51.8896348, -0.421373 51.889631, -0.4218292 51.8895108, -0.4228972 51.8892228, -0.4240402 51.8889072, -0.424961 51.888657, -0.426479 51.8882439)",,
"[849959665, 253489355, 253489356]",False,2,A6,New Bedford Road,trunk,30 mph,True,170.585,"LINESTRING (-0.4212207 51.8896348, -0.4212387 51.8892086, -0.4212391 51.8891546, -0.4212561 51.8890301, -0.4212507 51.8888462, -0.4212119 51.8881017)",yes,
26714960,False,,,Blenheim Crescent,residential,,False,7.767,"LINESTRING (-0.4253902 51.8947075, -0.4254174 51.8946397)",,
19528924,False,,,Carlton Crescent,residential,,False,84.29599999999999,"LINESTRING (-0.4253902 51.8947075, -0.4259222 51.8949643, -0.4261779 51.8950878, -0.4263732 51.8951608)",,
13808537,False,,,Old Bedford Road,residential,,True,174.295,"LINESTRING (-0.4165146 51.8950666, -0.4166318 51.8935008)",,
24152819,False,,,,unclassified,,False,47.472,"LINESTRING (-0.4165146 51.8950666, -0.4172058 51.8950486)",,
13808537,False,,,Old Bedford Road,residential,,False,174.295,"LINESTRING (-0.4166318 51.8935008, -0.4165146 51.8950666)",,
13808537,False,,,Old Bedford Road,residential,,True,89.176,"LINESTRING (-0.4166318 51.8935008, -0.4167607 51.8931362, -0.4167744 51.8931091, -0.4169912 51.8927317)",,
24152819,False,,,,unclassified,,True,47.472,"LINESTRING (-0.4172058 51.8950486, -0.4165146 51.8950666)",,
13808537,False,,,Old Bedford Road,residential,,False,76.692,"LINESTRING (-0.4173717 51.8920832, -0.4169912 51.8927317)",,
25342522,False,,,Old Bedford Road,residential,,False,308.759,"LINESTRING (-0.4173717 51.8920832, -0.4177868 51.8913633, -0.4179517 51.8910774, -0.4184931 51.8901383, -0.4185649 51.8897031, -0.41861 51.8894296)",,
25342522,False,,,Old Bedford Road,residential,,True,89.485,"LINESTRING (-0.4190274 51.8876537, -0.4187953 51.8884456)",,
25342522,False,,,Old Bedford Road,residential,,False,65.694,"LINESTRING (-0.4190274 51.8876537, -0.4190246 51.8874336, -0.4190084 51.8873075, -0.4189288 51.8870683)",,
52098068,False,,,Cromwell Hill,residential,,True,159.16299999999998,"LINESTRING (-0.4190274 51.8876537, -0.420864 51.8871043, -0.4209465 51.8870891, -0.4211114 51.8870283)",,
253489355,False,2,A6,New Bedford Road,trunk,30 mph,True,68.927,"LINESTRING (-0.4211971 51.8902545, -0.4212207 51.8896348)",,
26714955,False,,,Alexandra Avenue,residential,,False,73.845,"LINESTRING (-0.4211971 51.8902545, -0.4213919 51.8902565, -0.421794 51.8904589, -0.4220679 51.8906053)",,
253489355,False,2,A6,New Bedford Road,trunk,30 mph,False,309.17299999999994,"LINESTRING (-0.4211971 51.8902545, -0.4211915 51.8919778, -0.4211863 51.8921371, -0.4211005 51.8929118, -0.4211031 51.8930331)",,
30684906,False,,,Alexandra Avenue,residential,,False,182.331,"LINESTRING (-0.4246528 51.8919716, -0.4263249 51.892846, -0.4266721 51.8930372)",,
30684907,False,,,Alexandra Avenue,residential,,True,233.55599999999998,"LINESTRING (-0.4246528 51.8919716, -0.4245446 51.8919123, -0.4239568 51.891601, -0.4232844 51.8912434, -0.4227247 51.8909498, -0.4220679 51.8906053)",,
904799025,False,,,Carlton Crescent,residential,,False,237.18400000000003,"LINESTRING (-0.4246528 51.8919716, -0.4245662 51.8920422, -0.4245215 51.8931333, -0.4245252 51.8933933, -0.4245718 51.8936067, -0.4246652 51.8938575, -0.4248006 51.8940614)",,
