osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,tunnel,access,bridge
26449762,True,1,East Marketgait,primary,30 mph,False,27.361,"LINESTRING (-2.9629036 56.462467, -2.9629415 56.4625995, -2.9629933 56.4627077)",,,,,
364358778,True,2,East Dock Street,trunk,30 mph,False,18.886,"LINESTRING (-2.9629036 56.462467, -2.9628279 56.4625432, -2.9627441 56.462612)",A92,,,,
1246955173,True,,,tertiary,,False,5.562,"LINESTRING (-2.9705116 56.4648426, -2.9705298 56.4647936)",,,,,
1246955174,True,2,Victoria Road,primary,30 mph,False,31.482999999999997,"LINESTRING (-2.9705116 56.4648426, -2.9703171 56.4649166, -2.9700668 56.4649813)",A929,,,,
23952862,False,,Greenmarket,unclassified,,False,36.506,"LINESTRING (-2.9737788 56.4570024, -2.9739957 56.4570933, -2.9742522 56.4572008)",,,,,
1221500232,False,2,Greenmarket,unclassified,,False,71.28200000000001,"LINESTRING (-2.9737788 56.4570024, -2.9736524 56.4571138, -2.9734429 56.457249, -2.9732644 56.4573659, -2.9729906 56.4574609)",,,,,
32539324,False,,Greenmarket,unclassified,,False,132.72,"LINESTRING (-2.9729906 56.4574609, -2.9728405 56.4573764, -2.972712 56.4573392, -2.9721157 56.4572868, -2.9719292 56.4572733, -2.9717702 56.4572783, -2.9716187 56.4573176, -2.9710821 56.4575504)",,,,,
363806048,True,1,Greenmarket,unclassified,30 mph,False,38.677,"LINESTRING (-2.9729906 56.4574609, -2.9728107 56.4575912, -2.9727791 56.4576664, -2.9727949 56.4577224, -2.9728256 56.4577695)",,,,,
1220269720,False,2,Greenmarket,unclassified,,False,37.068,"LINESTRING (-2.9729906 56.4574609, -2.97269 56.457562, -2.9725286 56.4576685)",,,,,
1221500232,False,2,Greenmarket,unclassified,,True,71.28200000000001,"LINESTRING (-2.9729906 56.4574609, -2.9732644 56.4573659, -2.9734429 56.457249, -2.9736524 56.4571138, -2.9737788 56.4570024)",,,,,
26928421,False,2,Nethergate,tertiary,,False,105.234,"LINESTRING (-2.975205 56.4575501, -2.9747171 56.457821, -2.9742686 56.4580783, -2.9740109 56.4582285)",,,,,
1005421916,False,2,South Tay Street,unclassified,,True,49.899,"LINESTRING (-2.975205 56.4575501, -2.9754739 56.4577504, -2.9756889 56.4579105)",,,,,
20856691,False,,Reform Street,unclassified,,False,96.98,"LINESTRING (-2.972135 56.4621645, -2.9719844 56.4620671, -2.9714481 56.4616347, -2.9712237 56.4614531)",,,,,
20904661,False,,Meadowside,tertiary,,False,26.502,"LINESTRING (-2.972135 56.4621645, -2.9722489 56.4622324, -2.9722706 56.4623063, -2.9722909 56.4623763)",,,,,
23558702,False,2,Meadowside,tertiary,30 mph,False,128.45,"LINESTRING (-2.972135 56.4621645, -2.9730162 56.4620288, -2.974148 56.4618522)",,,,,
50463013,False,2,Barrack Street,unclassified,,True,30.788,"LINESTRING (-2.974148 56.4618522, -2.9739019 56.461611)",,,,,
434894801,False,,Constitution Road,unclassified,,False,44.206,"LINESTRING (-2.974148 56.4618522, -2.9745221 56.4621918)",,,,,
23558702,False,2,Meadowside,tertiary,30 mph,True,128.45,"LINESTRING (-2.974148 56.4618522, -2.9730162 56.4620288, -2.972135 56.4621645)",,,,,
50068984,False,2,Ward Road,tertiary,,True,172.397,"LINESTRING (-2.974148 56.4618522, -2.974885 56.4617345, -2.9755112 56.4616274, -2.9762198 56.4615125, -2.9768371 56.4614092)",,,,,
434894817,True,3,Ward Road,tertiary,,False,20.906,"LINESTRING (-2.9768371 56.4614092, -2.9771636 56.4613562)",,,,,
1005421907,False,2,North Lindsay Street,unclassified,,False,27.101,"LINESTRING (-2.9768371 56.4614092, -2.9765441 56.461227)",,,,,
50068984,False,2,Ward Road,tertiary,,False,172.397,"LINESTRING (-2.9768371 56.4614092, -2.9762198 56.4615125, -2.9755112 56.4616274, -2.974885 56.4617345, -2.974148 56.4618522)",,,,,
"[23561617, 20892347]",True,1,"['High Street', 'Castle Street']",unclassified,,False,210.15300000000002,"LINESTRING (-2.9681589 56.4614182, -2.9689429 56.4612042, -2.9691302 56.4611317, -2.9691741 56.4610989, -2.9691853 56.461059, -2.9691535 56.4610223, -2.9690589 56.4609702, -2.9683038 56.4605547, -2.9676712 56.4602028)",,,,,
