osmid,oneway,lanes,name,highway,maxspeed,reversed,length,width,geometry
192309295,False,2,Culloden Road,tertiary,30 mph,False,25.091,,"LINESTRING (-4.110679 57.4930388, -4.111016 57.4931734)"
22529410,False,,Forest Drive,residential,30 mph,False,66.105,6.3,"LINESTRING (-4.110679 57.4930388, -4.110551 57.4931044, -4.1101444 57.4932613, -4.1099354 57.4933381, -4.1098723 57.4933706, -4.1098639 57.4933829, -4.1098419 57.4934151)"
192309295,False,2,Culloden Road,tertiary,30 mph,True,96.712,,"LINESTRING (-4.110679 57.4930388, -4.1105421 57.4929692, -4.1101973 57.492817, -4.1098926 57.4926445, -4.1096617 57.4925073, -4.1095495 57.4924203)"
39119359,False,2,Moray Drive,residential,30 mph,True,75.891,,"LINESTRING (-4.10859 57.495331, -4.1086133 57.4952974, -4.1086551 57.4952669, -4.1091337 57.4949574, -4.1092668 57.4948565, -4.1093424 57.4947845)"
156258567,False,,Meadow Road,residential,30 mph,True,78.834,,"LINESTRING (-4.10859 57.495331, -4.1085964 57.49537, -4.1086323 57.495412, -4.1093213 57.4959138)"
39118980,False,,Braeside Park,residential,30 mph,False,39.282,,"LINESTRING (-4.1149426 57.4949877, -4.1148607 57.4950429, -4.1145288 57.4952622)"
192309295,False,2,Culloden Road,tertiary,30 mph,False,61.859,,"LINESTRING (-4.1149426 57.4949877, -4.1151206 57.4950455, -4.1156575 57.495227, -4.1158254 57.4952781)"
192309295,False,2,Culloden Road,tertiary,30 mph,True,72.516,,"LINESTRING (-4.1149426 57.4949877, -4.1148195 57.4949253, -4.1144151 57.4947356, -4.1140194 57.4945648)"
192309295,False,2,Culloden Road,tertiary,30 mph,False,25.483,,"LINESTRING (-4.1200914 57.4968018, -4.1204047 57.4969573)"
54850901,False,,,residential,30 mph,False,71.8,,"LINESTRING (-4.1200914 57.4968018, -4.1199897 57.4968535, -4.1197418 57.496981, -4.1196427 57.4970536, -4.1195841 57.4971005, -4.1195489 57.4971127, -4.1195033 57.4971163, -4.1194273 57.4970999, -4.1191815 57.4970325)"
