osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction
"[508680182, 13854302]",Hawth Avenue,tertiary,40 mph,False,False,524.6030000000001,"LINESTRING (-0.1730377 51.1104051, -0.1730518 51.1103942, -0.1733612 51.1101827, -0.1743435 51.1095483, -0.175211 51.1089867, -0.1756705 51.1086973, -0.1759193 51.1085509, -0.176188 51.1084151, -0.1764323 51.1082995, -0.1766794 51.1081911, -0.1772034 51.1079741, -0.1782133 51.1075635, -0.1785856 51.1074176, -0.1787225 51.1073593)",,,
182162062,Southgate Avenue,primary,30 mph,True,False,19.92,"LINESTRING (-0.1822191 51.1074837, -0.182267 51.1073071)",A2004,,
350628376,Hawth Avenue,tertiary,30 mph,True,False,20.231,"LINESTRING (-0.1822191 51.1074837, -0.1822076 51.1074025, -0.1821897 51.1073737, -0.1821604 51.1073479, -0.1821136 51.1073241)",,,
"[24065737, 154355617]",Southgate Avenue,primary,30 mph,True,False,129.411,"LINESTRING (-0.1829492 51.1060688, -0.182733 51.1064324, -0.1825967 51.1066954, -0.1824829 51.1069722, -0.1824247 51.1071823)",A2004,2,
15229260,Southgate Avenue,primary,30 mph,True,False,71.038,"LINESTRING (-0.1827646 51.1123768, -0.1828528 51.1126186, -0.182972 51.1128981, -0.1830138 51.1129961)",A2004,3,
"[505916160, 505916161, 16301028, 24065736]",Southgate Avenue,primary,30 mph,False,"[False, True]",392.55,"LINESTRING (-0.1827646 51.1123768, -0.182706 51.1119426, -0.1826911 51.1117894, -0.1826352 51.1113751, -0.1826218 51.1111496, -0.1825214 51.1103463, -0.1825084 51.1102189, -0.1824267 51.1096707, -0.1824026 51.1095094, -0.1823219 51.1088578)",A2004,"['2', '3']",
719414630,,primary,30 mph,True,False,7.445,"LINESTRING (-0.1808979 51.1143374, -0.180854 51.1143114, -0.1808291 51.1142869)",A2220,1,roundabout
181754659,,primary,30 mph,True,False,17.283,"LINESTRING (-0.1808358 51.1141473, -0.180888 51.1141072, -0.180959 51.1140807, -0.1810401 51.1140712)",A2220,1,roundabout
39669146,Denvale Trade Park,unclassified,,False,True,36.656,"LINESTRING (-0.1810401 51.1140712, -0.1810283 51.1139703, -0.1810256 51.1138345, -0.181049 51.113743)",,,
181754659,,primary,30 mph,True,False,12.936999999999998,"LINESTRING (-0.1810401 51.1140712, -0.1811015 51.1140759, -0.1811587 51.1140904, -0.1812081 51.1141137)",A2220,1,roundabout
