osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes
78137920,Princes Street,residential,False,False,110.608,"LINESTRING (-4.8163253 55.6406278, -4.8162965 55.6405769, -4.8162515 55.6405204, -4.8161442 55.6404423, -4.816044 55.6403959, -4.8159286 55.640358, -4.8154289 55.6402187, -4.8149231 55.6400798)",,,
78137921,Montgomerie Street,residential,False,True,161.376,"LINESTRING (-4.8163253 55.6406278, -4.816348 55.6406849, -4.8163562 55.6407424, -4.8163516 55.6407863, -4.8163451 55.6408513, -4.8163172 55.6408983, -4.8153543 55.6419417)",,,
"[301564858, 103833172]",Dockers Gardens,residential,False,False,61.283,"LINESTRING (-4.8163253 55.6406278, -4.8166499 55.6405694, -4.8167309 55.6405473, -4.8167892 55.6405143, -4.8168167 55.6404875, -4.8168552 55.6404516, -4.8170054 55.6402832)",,,
27116032,Glasgow Street,secondary,False,False,56.956,"LINESTRING (-4.8149231 55.6400798, -4.8145132 55.6405368)",B780,,
37379000,Harbour Street,tertiary,False,False,64.09,"LINESTRING (-4.8149231 55.6400798, -4.8152267 55.6397374, -4.8153813 55.6395647)",,,
78137920,Princes Street,residential,False,True,110.60800000000002,"LINESTRING (-4.8149231 55.6400798, -4.8154289 55.6402187, -4.8159286 55.640358, -4.816044 55.6403959, -4.8161442 55.6404423, -4.8162515 55.6405204, -4.8162965 55.6405769, -4.8163253 55.6406278)",,,
1126536302,Princes Street,secondary,True,False,63.254999999999995,"LINESTRING (-4.8149231 55.6400798, -4.8147732 55.6400747, -4.814725 55.6400625, -4.8140129 55.6398507)",,,
78505928,Harbour Place,residential,False,False,43.224,"LINESTRING (-4.8153813 55.6395647, -4.8147682 55.6393876)",,,
37379000,Harbour Street,tertiary,False,False,110.469,"LINESTRING (-4.8153813 55.6395647, -4.8154774 55.6394928, -4.815571 55.6394372, -4.8156529 55.6394033, -4.8157415 55.6393829, -4.8158511 55.6393744, -4.8161055 55.6393633, -4.8162147 55.639356, -4.8162667 55.6393526, -4.8164196 55.6393113, -4.8168862 55.6391266)",,,
37379000,Harbour Street,tertiary,False,True,64.09,"LINESTRING (-4.8153813 55.6395647, -4.8152267 55.6397374, -4.8149231 55.6400798)",,,
27116033,ASDA Roundabout,tertiary,True,False,41.4,"LINESTRING (-4.8168862 55.6391266, -4.8168636 55.6390906, -4.8168618 55.6390525, -4.816881 55.6390159, -4.8169193 55.6389845, -4.816973 55.6389613, -4.8170335 55.638949, -4.8170978 55.6389473, -4.8171601 55.6389564, -4.8172149 55.6389754, -4.8172573 55.6390027)",,roundabout,
