osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
"[43105032, 43105029]",,,"['Main Street', 'Broadsea Road']",residential,,False,True,85.43299999999999,"LINESTRING (-2.0135459 57.6950038, -2.0132766 57.6949628, -2.0129107 57.6949065, -2.0124981 57.6948765, -2.0124212 57.6948618, -2.0123594 57.6948362, -2.0122838 57.6947369)",,
43105029,,,Broadsea Road,residential,,False,True,43.654,"LINESTRING (-2.0122838 57.6947369, -2.0122996 57.6943444)",,
"[43105032, 43105029]",,,"['Broadsea Road', 'Main Street']",residential,,False,False,85.43299999999999,"LINESTRING (-2.0122838 57.6947369, -2.0123594 57.6948362, -2.0124212 57.6948618, -2.0124981 57.6948765, -2.0129107 57.6949065, -2.0132766 57.6949628, -2.0135459 57.6950038)",,
131820540,2,,Victoria Street,residential,,False,False,66.38,"LINESTRING (-2.0087286 57.6898888, -2.0098421 57.6898425)",,
131820540,2,,Victoria Street,residential,,False,True,58.373,"LINESTRING (-2.0087286 57.6898888, -2.0077501 57.689934)",,
18319197,2,A90,Cross Street,trunk,30 mph,False,True,25.964,"LINESTRING (-2.0068287 57.6914718, -2.0067777 57.6912399)",,
43105033,,,Love Lane,residential,,True,False,121.951,"LINESTRING (-2.0068287 57.6914718, -2.0048651 57.6917902)",,
18319197,2,A90,Cross Street,trunk,30 mph,False,False,40.717,"LINESTRING (-2.0068287 57.6914718, -2.0068365 57.6915216, -2.0068785 57.691837)",,
18319197,2,A90,Cross Street,trunk,30 mph,False,False,97.819,"LINESTRING (-2.0068785 57.691837, -2.0070335 57.6927128)",,
18319197,2,A90,Cross Street,trunk,30 mph,False,True,40.717,"LINESTRING (-2.0068785 57.691837, -2.0068365 57.6915216, -2.0068287 57.6914718)",,
43105041,,,Frithside Street,residential,,False,False,60.863,"LINESTRING (-2.0068785 57.691837, -2.0069441 57.6918264, -2.0078923 57.6917631)",,
43105041,,,Frithside Street,residential,,False,True,9.646,"LINESTRING (-2.0088381 57.6916106, -2.0086841 57.691638)",,
43105034,,,School Street,residential,,False,False,92.47399999999999,"LINESTRING (-2.0088381 57.6916106, -2.0089182 57.6918558, -2.0089834 57.6920059, -2.0092216 57.6924152)",,
43105034,,,School Street,residential,,False,True,55.95700000000001,"LINESTRING (-2.0088381 57.6916106, -2.0088657 57.6915317, -2.0089594 57.6914173, -2.0091898 57.6912422, -2.0092267 57.6912049, -2.0092295 57.6911631)",,
131820535,2,,Commerce Street,residential,,False,False,56.03,"LINESTRING (-2.0082885 57.6911939, -2.0092295 57.6911631)",,
131820535,2,,Commerce Street,residential,,False,True,22.343,"LINESTRING (-2.0082885 57.6911939, -2.007913 57.6912036)",,
43105040,,,Lodge Walk,residential,,False,False,55.048,"LINESTRING (-2.0082885 57.6911939, -2.0083027 57.6912515, -2.0086841 57.691638)",,
43105041,,,Frithside Street,residential,,False,False,49.07,"LINESTRING (-2.0078923 57.6917631, -2.0086841 57.691638)",,
43105035,,,Manse Street,residential,,False,True,91.75600000000001,"LINESTRING (-2.0078923 57.6917631, -2.0081419 57.6922069, -2.0083167 57.6925034, -2.0083586 57.6925491)",,
43105041,,,Frithside Street,residential,,False,True,60.863,"LINESTRING (-2.0078923 57.6917631, -2.0069441 57.6918264, -2.0068785 57.691837)",,
131820535,2,,Commerce Street,residential,,False,True,56.03,"LINESTRING (-2.0092295 57.6911631, -2.0082885 57.6911939)",,
43105034,,,School Street,residential,,False,False,55.956999999999994,"LINESTRING (-2.0092295 57.6911631, -2.0092267 57.6912049, -2.0091898 57.6912422, -2.0089594 57.6914173, -2.0088657 57.6915317, -2.0088381 57.6916106)",,
131820535,2,,Commerce Street,residential,,False,False,81.52499999999999,"LINESTRING (-2.0092295 57.6911631, -2.0094698 57.6911577, -2.0105982 57.691115)",,
43105041,,,Frithside Street,residential,,False,False,9.646,"LINESTRING (-2.0086841 57.691638, -2.0088381 57.6916106)",,
43105041,,,Frithside Street,residential,,False,True,49.07,"LINESTRING (-2.0086841 57.691638, -2.0078923 57.6917631)",,
43105040,,,Lodge Walk,residential,,False,True,55.048,"LINESTRING (-2.0086841 57.691638, -2.0083027 57.6912515, -2.0082885 57.6911939)",,
43105042,,,Commerce Lane,residential,,False,False,141.505,"LINESTRING (-2.007913 57.6912036, -2.0077501 57.689934)",,
131820535,2,,Commerce Street,residential,,False,False,22.343,"LINESTRING (-2.007913 57.6912036, -2.0082885 57.6911939)",,
131820535,2,,Commerce Street,residential,,False,True,67.593,"LINESTRING (-2.007913 57.6912036, -2.0068426 57.6912381, -2.0067777 57.6912399)",,
43105042,,,Commerce Lane,residential,,False,True,141.505,"LINESTRING (-2.0077501 57.689934, -2.007913 57.6912036)",,
131820540,2,,Victoria Street,residential,,False,False,58.373,"LINESTRING (-2.0077501 57.689934, -2.0087286 57.6898888)",,
131820540,2,,Victoria Street,residential,,False,True,71.387,"LINESTRING (-2.0077501 57.689934, -2.0067375 57.689981, -2.0065535 57.6899896)",,
43105012,,,Mid Street,residential,,False,True,53.405,"LINESTRING (-2.0083586 57.6925491, -2.0092216 57.6924152)",,
43105012,,,Mid Street,residential,,False,False,80.827,"LINESTRING (-2.0083586 57.6925491, -2.0076828 57.6926326, -2.0070949 57.6927052, -2.0070335 57.6927128)",,
43105035,,,Manse Street,residential,,False,False,91.756,"LINESTRING (-2.0083586 57.6925491, -2.0083167 57.6925034, -2.0081419 57.6922069, -2.0078923 57.6917631)",,
43105035,,,Manse Street,residential,,False,True,102.929,"LINESTRING (-2.0083586 57.6925491, -2.0083845 57.6925718, -2.0084176 57.6926181, -2.0087066 57.6930222, -2.0087535 57.6930839, -2.0089366 57.6933327, -2.0089944 57.6934097)",,
18319191,,,Hanover Street,residential,,False,False,58.437,"LINESTRING (-2.0089944 57.6934097, -2.00927 57.6933796, -2.0097278 57.6933296, -2.0099578 57.6933045)",,
18319191,,,Hanover Street,residential,,False,True,108.429,"LINESTRING (-2.0089944 57.6934097, -2.0086418 57.693447, -2.0071783 57.6934835)",,
43105035,,,Manse Street,residential,,False,False,102.929,"LINESTRING (-2.0089944 57.6934097, -2.0089366 57.6933327, -2.0087535 57.6930839, -2.0087066 57.6930222, -2.0084176 57.6926181, -2.0083845 57.6925718, -2.0083586 57.6925491)",,
"[43105034, 43105035]",,,"['School Street', 'Manse Street']",residential,,False,True,51.572,"LINESTRING (-2.0089944 57.6934097, -2.0090664 57.6934646, -2.0090881 57.6934935, -2.009146 57.6935706, -2.0091894 57.6936097, -2.0092738 57.6936937, -2.0093769 57.6937075, -2.0095357 57.6937105)",,
18319191,,,Hanover Street,residential,,False,False,56.972,"LINESTRING (-2.0099578 57.6933045, -2.0109142 57.6932693)",,
18319191,,,Hanover Street,residential,,False,True,58.437,"LINESTRING (-2.0099578 57.6933045, -2.0097278 57.6933296, -2.00927 57.6933796, -2.0089944 57.6934097)",,
43105034,,,School Street,residential,,False,False,65.457,"LINESTRING (-2.0099578 57.6933045, -2.0099866 57.6933872, -2.0100054 57.6934414, -2.0100181 57.6935158, -2.0100316 57.6935558, -2.0099913 57.6936224, -2.0099256 57.6936562, -2.0097242 57.6936835, -2.0095357 57.6937105)",,
43105034,,,School Street,residential,,False,True,108.141,"LINESTRING (-2.0099578 57.6933045, -2.0098861 57.6932252, -2.0098609 57.6931974, -2.0096292 57.6929189, -2.0092709 57.6924761, -2.0092216 57.6924152)",,
43105012,,,Mid Street,residential,,False,False,53.405,"LINESTRING (-2.0092216 57.6924152, -2.0083586 57.6925491)",,
43105012,,,Mid Street,residential,,False,True,94.92699999999999,"LINESTRING (-2.0092216 57.6924152, -2.0099688 57.6922708, -2.0107186 57.6922284, -2.0107672 57.6922263)",,
43105034,,,School Street,residential,,False,False,108.14099999999999,"LINESTRING (-2.0092216 57.6924152, -2.0092709 57.6924761, -2.0096292 57.6929189, -2.0098609 57.6931974, -2.0098861 57.6932252, -2.0099578 57.6933045)",,
43105034,,,School Street,residential,,False,True,92.47399999999999,"LINESTRING (-2.0092216 57.6924152, -2.0089834 57.6920059, -2.0089182 57.6918558, -2.0088381 57.6916106)",,
43105013,,,Castle Street,residential,,False,False,37.728,"LINESTRING (-2.0049375 57.6945364, -2.0049479 57.6947597, -2.0049653 57.6948296, -2.0049942 57.6948723)",,
131820536,,A98,,primary,30 mph,False,True,15.971,"LINESTRING (-2.0037361 57.6913371, -2.0036879 57.6911958)",,
43105039,,,Dalrymple Street,residential,,False,True,104.131,"LINESTRING (-2.0037361 57.6913371, -2.0040346 57.6922319, -2.004044 57.692259)",,
43105043,,,Frithside Street,residential,,True,False,48.485,"LINESTRING (-2.0048198 57.6921241, -2.004044 57.692259)",,
43105036,2,,Frithside Street,residential,30 mph,True,False,126.63499999999999,"LINESTRING (-2.0048198 57.6921241, -2.005987 57.6919334, -2.0063956 57.6918819, -2.0068146 57.6918463, -2.0068785 57.691837)",,
727448374,,A98,Broad Street,primary,30 mph,False,False,38.297,"LINESTRING (-2.0048198 57.6921241, -2.004879 57.6920813, -2.0048651 57.6917902)",,
43105039,,,Dalrymple Street,residential,,False,False,104.131,"LINESTRING (-2.004044 57.692259, -2.0040346 57.6922319, -2.0037361 57.6913371)",,
43105047,,,Shore Street,residential,,False,True,119.572,"LINESTRING (-2.004044 57.692259, -2.0040833 57.6924347, -2.0040828 57.6925797, -2.0040593 57.6927377, -2.0039993 57.6929179, -2.0037367 57.6932402, -2.0036916 57.6932955)",,
131821234,,,Kirk Brae,residential,,False,True,29.994,"LINESTRING (-2.0036916 57.6932955, -2.0041818 57.6933597)",,
43105047,,,Shore Street,residential,,False,False,119.572,"LINESTRING (-2.0036916 57.6932955, -2.0037367 57.6932402, -2.0039993 57.6929179, -2.0040593 57.6927377, -2.0040828 57.6925797, -2.0040833 57.6924347, -2.004044 57.692259)",,
43105047,,,Shore Street,residential,,False,True,177.673,"LINESTRING (-2.0036916 57.6932955, -2.0036631 57.6934405, -2.0036641 57.6935725, -2.0036916 57.6937331, -2.0037019 57.6938317, -2.0037099 57.693909, -2.0036959 57.6941004, -2.0035868 57.6948893)",,
41213257,,,Barrasgate Road,residential,,False,False,191.859,"LINESTRING (-2.0080449 57.6949189, -2.0058458 57.6961822)",,
41213257,,,Barrasgate Road,residential,,False,True,6.31,"LINESTRING (-2.0080449 57.6949189, -2.0081108 57.6948744)",,
43105018,,,Park Street,residential,,False,False,95.405,"LINESTRING (-2.0080449 57.6949189, -2.0085776 57.6952037, -2.0091958 57.695517)",,
43105045,,,Duke Street,residential,,False,True,39.629,"LINESTRING (-2.0049942 57.6948723, -2.0043275 57.6948802)",,
43105013,,,Castle Street,residential,,False,False,145.158,"LINESTRING (-2.0049942 57.6948723, -2.0050125 57.6949081, -2.0050927 57.6961086, -2.0051114 57.6961749)",,
43105013,,,Castle Street,residential,,False,True,37.728,"LINESTRING (-2.0049942 57.6948723, -2.0049653 57.6948296, -2.0049479 57.6947597, -2.0049375 57.6945364)",,
43105048,,,North Street,residential,,False,False,186.974,"LINESTRING (-2.0049942 57.6948723, -2.0074008 57.6948195, -2.0075497 57.6948159, -2.0078413 57.6948081, -2.0081108 57.6948744)",,
43105046,,,Bath Street,residential,,False,True,113.27,"LINESTRING (-2.0032064 57.6962103, -2.0051114 57.6961749)",,
43105046,,,Bath Street,residential,,False,False,158.43499999999997,"LINESTRING (-2.0032064 57.6962103, -2.003183 57.6962849, -2.0031662 57.6963006, -2.0031414 57.696311, -2.00159 57.6965439, -2.0014177 57.6965688, -2.0012538 57.6965866, -2.0011204 57.6965823, -2.0009943 57.6965568, -2.0009083 57.6965185, -2.0008753 57.6964559)",,
43105047,,,Shore Street,residential,,False,False,148.632,"LINESTRING (-2.0032064 57.6962103, -2.0034122 57.6954366, -2.0035868 57.6948893)",,
43105045,,,Duke Street,residential,,False,False,44.047,"LINESTRING (-2.0035868 57.6948893, -2.0036598 57.6948912, -2.0038946 57.6948905, -2.0043275 57.6948802)",,
43105047,,,Shore Street,residential,,False,False,177.67299999999997,"LINESTRING (-2.0035868 57.6948893, -2.0036959 57.6941004, -2.0037099 57.693909, -2.0037019 57.6938317, -2.0036916 57.6937331, -2.0036641 57.6935725, -2.0036631 57.6934405, -2.0036916 57.6932955)",,
43105047,,,Shore Street,residential,,False,True,148.632,"LINESTRING (-2.0035868 57.6948893, -2.0034122 57.6954366, -2.0032064 57.6962103)",,
65011362,,,Seaforth Street,residential,,False,False,92.72200000000001,"LINESTRING (-2.0044308 57.689256, -2.0044544 57.6893834, -2.0045847 57.6900858)",,
1158983104,,,,residential,,True,False,22.442,"LINESTRING (-2.0110762 57.689653, -2.0113747 57.6897766)",,
18319205,,,The Hexagon,residential,,True,False,28.995000000000005,"LINESTRING (-2.0110762 57.689653, -2.0111083 57.6896881, -2.0111209 57.6897213, -2.0111292 57.6897852, -2.0111411 57.6898684, -2.0111351 57.6899086)",roundabout,
99316200,,,North Braeheads,residential,,False,False,8.092,"LINESTRING (-2.0042818 57.6946729, -2.004146 57.6946783)",,
99316200,,,North Braeheads,residential,,False,True,23.21,"LINESTRING (-2.0042818 57.6946729, -2.0043275 57.6948802)",,
131821236,,,North Braeheads,residential,,False,False,11.081,"LINESTRING (-2.0042818 57.6946729, -2.0042755 57.6945733)",,
18319210,2,A98,High Street,primary,30 mph,False,False,8.913,"LINESTRING (-2.0093562 57.6941673, -2.0092105 57.6941483)",,
18319210,2,A98,High Street,primary,30 mph,False,True,76.129,"LINESTRING (-2.0093562 57.6941673, -2.0101284 57.6942718, -2.0106055 57.6943168)",,
99316162,,,Caroline Place,residential,30 mph,False,True,52.467,"LINESTRING (-2.0093562 57.6941673, -2.0093846 57.6941322, -2.0095078 57.6939464, -2.0095246 57.6938611, -2.0095357 57.6937105)",,
41213257,,,Barrasgate Road,residential,,False,False,6.31,"LINESTRING (-2.0081108 57.6948744, -2.0080449 57.6949189)",,
41213257,,,Barrasgate Road,residential,,False,True,104.966,"LINESTRING (-2.0081108 57.6948744, -2.0089218 57.6944287, -2.0089967 57.6943861, -2.0091862 57.6941753, -2.0092105 57.6941483)",,
43105048,,,North Street,residential,,False,True,186.974,"LINESTRING (-2.0081108 57.6948744, -2.0078413 57.6948081, -2.0075497 57.6948159, -2.0074008 57.6948195, -2.0049942 57.6948723)",,
41213258,,,Denmark Street,residential,,False,False,164.562,"LINESTRING (-2.0091958 57.695517, -2.0095399 57.6953047, -2.0104896 57.6947679, -2.0106029 57.6945737, -2.0106055 57.6943168)",,
41213258,,,Denmark Street,residential,,False,True,77.523,"LINESTRING (-2.0091958 57.695517, -2.0087202 57.6957893, -2.0083114 57.6960295)",,
"[43105018, 99316318]",,,Park Street,residential,,False,"[False, True]",188.23900000000003,"LINESTRING (-2.0091958 57.695517, -2.0103098 57.6960718, -2.0109042 57.6957376, -2.0110063 57.6956617, -2.0111977 57.6953537)",,
43105018,,,Park Street,residential,,False,True,95.405,"LINESTRING (-2.0091958 57.695517, -2.0085776 57.6952037, -2.0080449 57.6949189)",,
99316200,,,North Braeheads,residential,,False,True,8.092,"LINESTRING (-2.004146 57.6946783, -2.0042818 57.6946729)",,
