osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,tunnel,access
"[976756530, 976756531]",King Street West,primary,30 mph,True,False,24.311,"LINESTRING (-2.1664184 53.4075105, -2.1663695 53.4074743, -2.1663626 53.4074399, -2.1663622 53.4073998, -2.1663365 53.4073036)","['2', '3']",A560,,,,
4441469,King Street West,secondary,30 mph,False,False,94.782,"LINESTRING (-2.1661023 53.4064393, -2.1660648 53.4063168, -2.1659468 53.406016, -2.1659097 53.4059055, -2.1658982 53.4058713, -2.1658798 53.4058108, -2.165854 53.4057262, -2.1658167 53.4056043)",2,B6184,,,,
"[976756528, 4441469, 976756527]",King Street West,secondary,30 mph,False,True,75.932,"LINESTRING (-2.1661023 53.4064393, -2.1661328 53.4065339, -2.1661441 53.4065712, -2.1662181 53.4068417, -2.166254 53.4069617, -2.1663042 53.4071114)","['2', '3', '4']",B6184,,,,
61671128,Bann Street,unclassified,30 mph,False,False,53.650999999999996,"LINESTRING (-2.1661023 53.4064393, -2.1663962 53.4064068, -2.1665696 53.4063872, -2.1668976 53.4063497)",,,,,,
4451085,Chestergate,primary,30 mph,True,False,35.429,"LINESTRING (-2.167056 53.408442, -2.1669212 53.4084085, -2.166783 53.4083577, -2.166689 53.4082946, -2.1666472 53.4082508)",1,A560,,,,
4451086,Chestergate,primary,30 mph,True,False,28.723000000000003,"LINESTRING (-2.167056 53.408442, -2.1669529 53.4084739, -2.1669055 53.4085002, -2.1668525 53.4085306, -2.1668154 53.4085621, -2.1667699 53.4086246)",1,A560,,,,
"[537748608, 699651571]",Chestergate,unclassified,,True,False,22.070999999999998,"LINESTRING (-2.1666845 53.4084465, -2.1665618 53.4084329, -2.1664602 53.4084239, -2.1663605 53.4084034)",,,,,,
976756532,King Street West,primary,30 mph,True,False,21.930999999999997,"LINESTRING (-2.1666845 53.4084465, -2.1666641 53.4083825, -2.1666472 53.4082508)",2,A560,,,,
239972070,Wellington Road North,trunk,30 mph,False,True,22.566000000000003,"LINESTRING (-2.1638746 53.4104382, -2.1638351 53.4104149, -2.1637943 53.410392, -2.1637249 53.410353, -2.1636283 53.4102981)",,A6,,,,
"[1006252472, 239972069, 1004068141]",Wellington Road North,trunk,30 mph,False,False,58.127,"LINESTRING (-2.1638746 53.4104382, -2.1640426 53.4105458, -2.1642535 53.410679, -2.1643115 53.4107157, -2.1643478 53.4107362, -2.1644873 53.4108118)",4,A6,,,,
32931898,Heaton Lane,primary,30 mph,True,False,21.945,"LINESTRING (-2.1665893 53.4098054, -2.1666673 53.4097914, -2.1667439 53.4097871, -2.1668079 53.4097771, -2.1669104 53.4097598)",,,,,,
"[990508784, 1034133618, 239576079]",Heaton Lane,primary,30 mph,False,False,105.68299999999999,"LINESTRING (-2.1665893 53.4098054, -2.1664697 53.4097998, -2.1662658 53.4097941, -2.166216 53.4097936, -2.1661651 53.4097986, -2.1659352 53.4098184, -2.1658577 53.409826, -2.1656171 53.4098536, -2.1655277 53.4098627, -2.1652766 53.4098881, -2.1652304 53.4098928, -2.1650139 53.4099189)",,,,,,
34399384,Waterloo Road,secondary,30 mph,False,False,82.817,"LINESTRING (-2.1536251 53.4071443, -2.1538983 53.4070257, -2.1540195 53.4069866, -2.1541656 53.4069547, -2.1543416 53.4069242, -2.1545375 53.4068738, -2.1545829 53.4068599, -2.1547345 53.4068136)",,B5465,,,,
"[34399384, 8157314]",Waterloo Road,secondary,30 mph,False,True,80.086,"LINESTRING (-2.1536251 53.4071443, -2.1535854 53.4071659, -2.153427 53.4072522, -2.1531573 53.4073991, -2.1531079 53.4074329, -2.152999 53.4075075, -2.1527989 53.4076665)",,B5465,,,,
37774321,Canal Street,residential,30 mph,False,False,50.666,"LINESTRING (-2.1536251 53.4071443, -2.1536039 53.4071083, -2.1535862 53.4071, -2.1533921 53.4069748, -2.1532168 53.4068688, -2.1531185 53.4068076)",,,,,,
37774328,Hopes Carr,residential,20 mph,False,True,111.016,"LINESTRING (-2.1536251 53.4071443, -2.1536414 53.4071789, -2.1536538 53.4071987, -2.1536848 53.4072281, -2.1537223 53.4072728, -2.1537742 53.4073357, -2.1538225 53.407413, -2.1539206 53.4076864, -2.1539322 53.4077198, -2.153999 53.4078905, -2.1541441 53.4080874)",,,,,,
4985856,Middle Hillgate,residential,,False,False,45.265,"LINESTRING (-2.1547345 53.4068136, -2.1546672 53.4067192, -2.1546147 53.406642, -2.1544961 53.4064324)",,,,,,
4992505,Edward Street,secondary,30 mph,False,False,75.964,"LINESTRING (-2.1547345 53.4068136, -2.1548783 53.4067685, -2.1552295 53.4066665, -2.1552363 53.4066643, -2.155747 53.4064941)",,B5465,,,,
34399384,Waterloo Road,secondary,30 mph,False,True,82.81700000000001,"LINESTRING (-2.1547345 53.4068136, -2.1545829 53.4068599, -2.1545375 53.4068738, -2.1543416 53.4069242, -2.1541656 53.4069547, -2.1540195 53.4069866, -2.1538983 53.4070257, -2.1536251 53.4071443)",,B5465,,,,
977951669,Middle Hillgate,residential,,False,True,56.159,"LINESTRING (-2.1547345 53.4068136, -2.1548031 53.4069173, -2.1548448 53.4069703, -2.1549092 53.4070656, -2.1549761 53.4071706, -2.1550089 53.4072285, -2.1550343 53.4072854)",,,,,,
4985854,Wellington Street,residential,30 mph,False,False,49.864,"LINESTRING (-2.1533965 53.409523, -2.1535721 53.4094778, -2.1539639 53.4094026, -2.1541081 53.4093793)",,,,,,
500844842,Churchgate,residential,,False,True,38.849000000000004,"LINESTRING (-2.1533965 53.409523, -2.1532708 53.4094885, -2.1532003 53.4094727, -2.1529977 53.4094244, -2.1528507 53.4093966)",,,,,,
647799208,Churchgate,unclassified,20 mph,False,False,135.65200000000002,"LINESTRING (-2.1533965 53.409523, -2.1534362 53.4095711, -2.1534727 53.4096327, -2.1535019 53.4096638, -2.1535777 53.4097424, -2.1536298 53.4097964, -2.1536722 53.4098498, -2.1537183 53.4099078, -2.1537698 53.4099998, -2.1537972 53.4100604, -2.1538285 53.4101585, -2.1538498 53.4102175, -2.1538708 53.4102575, -2.1539072 53.4102989, -2.1539353 53.4103187, -2.1539402 53.4103216, -2.1540059 53.4103611, -2.1540664 53.4103897, -2.1542337 53.4104616, -2.1544108 53.4105302)",,,,,,
4985854,Wellington Street,residential,30 mph,False,False,57.536,"LINESTRING (-2.1541081 53.4093793, -2.1547499 53.4092603, -2.154939 53.4092298)",,,,,,
4985854,Wellington Street,residential,30 mph,False,True,49.864000000000004,"LINESTRING (-2.1541081 53.4093793, -2.1539639 53.4094026, -2.1535721 53.4094778, -2.1533965 53.409523)",,,,,,
40696077,Apsley Street,unclassified,20 mph,False,True,104.659,"LINESTRING (-2.1541081 53.4093793, -2.1541297 53.4094194, -2.1541832 53.4094995, -2.1543101 53.4096496, -2.1544786 53.4098488, -2.154524 53.409902, -2.1546369 53.4100344, -2.1548006 53.4102243)",,,,,,
4985854,Wellington Street,residential,30 mph,False,True,33.882,"LINESTRING (-2.1554269 53.4091389, -2.154939 53.4092298)",,,,,,
4985857,Wellington Street,residential,30 mph,False,True,61.037000000000006,"LINESTRING (-2.1554269 53.4091389, -2.1555458 53.409129, -2.1556365 53.4091215, -2.1560173 53.4091066, -2.1561769 53.4090845, -2.156257 53.4090693, -2.156333 53.409055)",,,,,,
36966052,Lower Hillgate,residential,,False,False,95.64600000000002,"LINESTRING (-2.1554269 53.4091389, -2.1553954 53.4090653, -2.1553644 53.4089855, -2.1553409 53.4089045, -2.1553267 53.4088277, -2.1553258 53.4088136, -2.1553233 53.4087724, -2.1553219 53.4087159, -2.1553198 53.4086419, -2.1553187 53.40855, -2.1552769 53.4082861)",,,,,,
36966052,Lower Hillgate,residential,,False,True,20.438000000000002,"LINESTRING (-2.1554269 53.4091389, -2.1554804 53.4092903, -2.1554883 53.409319)",,,,,,
36966052,Lower Hillgate,residential,,False,False,10.709,"LINESTRING (-2.1552769 53.4082861, -2.1552514 53.408191)",,,,,,
36966052,Lower Hillgate,residential,,False,True,95.64600000000002,"LINESTRING (-2.1552769 53.4082861, -2.1553187 53.40855, -2.1553198 53.4086419, -2.1553219 53.4087159, -2.1553233 53.4087724, -2.1553258 53.4088136, -2.1553267 53.4088277, -2.1553409 53.4089045, -2.1553644 53.4089855, -2.1553954 53.4090653, -2.1554269 53.4091389)",,,,,,
310935394,Garnett Street,residential,30 mph,False,True,56.342,"LINESTRING (-2.1552769 53.4082861, -2.1553523 53.4082777, -2.1556343 53.4082008, -2.1556905 53.4081844, -2.1558827 53.4081248, -2.1560452 53.4080734)",,,,,,
34590110,John Street,residential,30 mph,False,False,67.80799999999999,"LINESTRING (-2.1550343 53.4072854, -2.1550852 53.4072799, -2.1553655 53.4072309, -2.1555574 53.4071953, -2.155668 53.4071755, -2.1557031 53.4071689, -2.1560141 53.4071109)",,,,,,
977951669,Middle Hillgate,residential,,False,False,56.15899999999999,"LINESTRING (-2.1550343 53.4072854, -2.1550089 53.4072285, -2.1549761 53.4071706, -2.1549092 53.4070656, -2.1548448 53.4069703, -2.1548031 53.4069173, -2.1547345 53.4068136)",,,,,,
977951669,Middle Hillgate,residential,,False,True,57.836,"LINESTRING (-2.1550343 53.4072854, -2.1551046 53.4075813, -2.1551165 53.4076287, -2.155133 53.4077123, -2.1551539 53.4078006)",,,,,,
4985856,Middle Hillgate,residential,,False,False,25.478,"LINESTRING (-2.1544961 53.4064324, -2.1544064 53.4062096)",,,,,,
4985856,Middle Hillgate,residential,,False,True,45.265,"LINESTRING (-2.1544961 53.4064324, -2.1546147 53.406642, -2.1546672 53.4067192, -2.1547345 53.4068136)",,,,,,
214250499,Higher Hillgate,residential,30 mph,False,False,46.346,"LINESTRING (-2.1535909 53.4043179, -2.1535448 53.4042418, -2.1533936 53.4039921, -2.1533611 53.4039244)",,,,,,
"[4985856, 997803860]","['Higher Hillgate', 'Middle Hillgate']",residential,,False,True,130.529,"LINESTRING (-2.1535909 53.4043179, -2.1536442 53.4044116, -2.1536999 53.4045096, -2.1537311 53.4045669, -2.1537946 53.4046836, -2.1538603 53.4048042, -2.1539502 53.4050106, -2.1540886 53.4053088, -2.1541121 53.4053688, -2.1541396 53.4054445)",,,,,,
982216677,,residential,30 mph,True,False,15.531,"LINESTRING (-2.1584226 53.4079563, -2.1584928 53.4079619, -2.15855 53.4079745, -2.1585915 53.4079887, -2.1586377 53.4080061)",,,,roundabout,,
985568556,,residential,30 mph,True,False,10.149999999999999,"LINESTRING (-2.1587298 53.4081407, -2.1587134 53.408187, -2.1586891 53.4082285)",,,,roundabout,,
4985859,St. Peter's Square,residential,30 mph,True,False,18.883,"LINESTRING (-2.1586891 53.4082285, -2.1587106 53.4083007, -2.1587512 53.4083941)",,,,,,
982216696,,residential,30 mph,True,False,15.763,"LINESTRING (-2.1586891 53.4082285, -2.1586374 53.408254, -2.1585854 53.4082736, -2.158533 53.4082856, -2.158482 53.4082943)",,,,roundabout,,
228881039,Wellington Street,residential,,True,False,22.247,"LINESTRING (-2.1582846 53.4082804, -2.1582175 53.4082793, -2.1581457 53.4082834, -2.1580767 53.4082893, -2.1580326 53.4082982, -2.1579554 53.408311)",,,,,,
985568558,,residential,30 mph,True,False,18.518,"LINESTRING (-2.1582846 53.4082804, -2.1582265 53.4082477, -2.1581924 53.4082173, -2.1581705 53.4081856, -2.1581562 53.4081383)",,,,roundabout,,
34590106,Piccadilly,residential,20 mph,False,False,32.760999999999996,"LINESTRING (-2.1587512 53.4083941, -2.1587967 53.4084657, -2.1588274 53.4085346, -2.1588382 53.4085757, -2.1588417 53.4086139, -2.1588352 53.4086807)",,,,,,
217551023,St. Peter's Square,residential,30 mph,True,False,21.038000000000004,"LINESTRING (-2.1587512 53.4083941, -2.1586363 53.4083469, -2.1585509 53.4083157, -2.158482 53.4082943)",,,,,,
139321483,,residential,20 mph,False,False,83.16499999999999,"LINESTRING (-2.1587754 53.4088014, -2.1586856 53.4087839, -2.158609 53.4087681, -2.1585447 53.4087607, -2.1585102 53.4087635, -2.1584811 53.4087719, -2.1584455 53.4087873, -2.1579822 53.4090964, -2.1578712 53.4091674, -2.1578326 53.4091804)",,,,,,
566767632,Piccadilly,residential,20 mph,False,False,14.014,"LINESTRING (-2.1587754 53.4088014, -2.1588098 53.4087436, -2.1588352 53.4086807)",,,,,,
566767632,Piccadilly,residential,20 mph,False,True,75.13999999999999,"LINESTRING (-2.1587754 53.4088014, -2.1587478 53.4088483, -2.1587321 53.4088827, -2.1587233 53.4089155, -2.158721 53.4089545, -2.1587267 53.4089952, -2.1587405 53.4090358, -2.1587711 53.4090842, -2.1587746 53.4090898, -2.1588158 53.409132, -2.158896 53.4091899, -2.158922 53.4092069, -2.1591836 53.4093777)",,,,,,
239206880,St. Petersgate,residential,20 mph,True,False,39.788,"LINESTRING (-2.1591836 53.4093777, -2.1590549 53.4094582, -2.1587815 53.4096433)",,,,,,
566767632,Piccadilly,residential,20 mph,False,False,75.14,"LINESTRING (-2.1591836 53.4093777, -2.158922 53.4092069, -2.158896 53.4091899, -2.1588158 53.409132, -2.1587746 53.4090898, -2.1587711 53.4090842, -2.1587405 53.4090358, -2.1587267 53.4089952, -2.158721 53.4089545, -2.1587233 53.4089155, -2.1587321 53.4088827, -2.1587478 53.4088483, -2.1587754 53.4088014)",,,,,,
"[566767632, 984696233, 977516693, 34590543]","['Mersey Square', 'Piccadilly', 'St Peters Square']",residential,20 mph,False,True,183.63400000000004,"LINESTRING (-2.1591836 53.4093777, -2.1592792 53.4094391, -2.1593771 53.4094992, -2.1596647 53.4096818, -2.1597153 53.4097117, -2.1597748 53.4097517, -2.1598447 53.4097873, -2.1599167 53.4098094, -2.1599768 53.4098172, -2.1600503 53.4098147, -2.1601149 53.4098067, -2.1604358 53.4097104, -2.1604679 53.4097007, -2.1604871 53.4096949, -2.1605495 53.4096762, -2.1607283 53.4096225, -2.1608027 53.4096036, -2.1609186 53.4095741, -2.1612244 53.4094963, -2.1612602 53.4094904, -2.1612927 53.4094878, -2.1613386 53.4094903, -2.1615228 53.4095226)",,,,,,
239206880,St. Petersgate,residential,20 mph,True,False,35.458,"LINESTRING (-2.1584345 53.4098859, -2.1580883 53.410129)",,,,,,
28284323,Tatton Street,residential,20 mph,False,True,36.067,"LINESTRING (-2.1584345 53.4098859, -2.1583259 53.4098318, -2.1581047 53.4097215, -2.158026 53.4096822, -2.1580171 53.4096778)",,,,,,
"[40700313, 370572522, 28284325]","['Tatton Street', 'High Bank Side']",residential,20 mph,True,False,190.18699999999998,"LINESTRING (-2.1584345 53.4098859, -2.1587927 53.4100649, -2.15888 53.4101111, -2.1590714 53.4102037, -2.1590932 53.4102468, -2.1591007 53.4102773, -2.1591015 53.4103125, -2.1590841 53.4103515, -2.1590426 53.4103957, -2.158991 53.4104316, -2.1589464 53.4104599, -2.1587979 53.4105307, -2.1586885 53.4105754, -2.1586094 53.4106078, -2.1585046 53.4106396, -2.1584485 53.4106523, -2.1583802 53.4106634, -2.158302 53.4106728, -2.1581938 53.4106854, -2.1580645 53.4106955, -2.1579818 53.4106982, -2.1578925 53.4106983, -2.1577487 53.4106854, -2.157711 53.410682, -2.1575921 53.410663, -2.1575056 53.4106506)",,,,,,
"[370571979, 4985860, 370571981]",High Street,residential,"['20 mph', '30 mph']",True,False,153.581,"LINESTRING (-2.1575056 53.4106506, -2.1573436 53.4106231, -2.1570535 53.410588, -2.1569799 53.4105715, -2.1569338 53.4105611, -2.1568429 53.4105317, -2.1568307 53.4105278, -2.1566851 53.4104644, -2.1565614 53.4103993, -2.1565203 53.4103683, -2.156448 53.4103125, -2.1563931 53.4102655, -2.1561691 53.4100275, -2.1561214 53.409977, -2.1560007 53.4098493, -2.1559067 53.4097574)",,,,,,
"[28028584, 370572525, 28028594, 979377170, 28028596]","['Market Place', 'St. Petersgate']","['residential', 'living_street']",20 mph,False,"[False, True]",138.906,"LINESTRING (-2.1575056 53.4106506, -2.157504 53.4106892, -2.1575022 53.410726, -2.1574906 53.4108177, -2.1574702 53.410889, -2.1573477 53.4111452, -2.1573447 53.4111511, -2.1572943 53.4112696, -2.1572196 53.4114557, -2.1565567 53.4113038)",1,,yes,,,
4992505,Edward Street,secondary,30 mph,False,True,54.691,"LINESTRING (-2.1564526 53.4062392, -2.1560845 53.4063707, -2.1558377 53.4064608, -2.155747 53.4064941)",,B5465,,,,
217215388,Edward Street,secondary,30 mph,False,False,133.268,"LINESTRING (-2.1564526 53.4062392, -2.156677 53.4061602, -2.1570254 53.4060413, -2.1574825 53.4058931, -2.1576612 53.40583, -2.1578705 53.4057552, -2.1580785 53.4056832, -2.1581845 53.4056326)",,B5465,,,,
732279828,Piccadilly,residential,30 mph,False,True,77.071,"LINESTRING (-2.1564526 53.4062392, -2.1565593 53.4063179, -2.1566407 53.406378, -2.1568257 53.4065064, -2.1569948 53.4066406, -2.1571634 53.406787)",,,,,,
"[979785538, 28028591]",Park Street,"['living_street', 'residential']",20 mph,False,False,44.666,"LINESTRING (-2.1568391 53.4117364, -2.1565872 53.4119213, -2.1564134 53.4120478)",,,,,,
"[979785539, 979542127]",Market Place,"['living_street', 'unclassified']",20 mph,False,False,69.698,"LINESTRING (-2.1568391 53.4117364, -2.1568229 53.4117256, -2.1567738 53.4116936, -2.1560568 53.4113606, -2.1560201 53.4113445)",,,,,,
"[28048179, 979542127]",Market Place,living_street,20 mph,False,"[False, True]",21.221,"LINESTRING (-2.1568391 53.4117364, -2.1568949 53.4117652, -2.1570207 53.4118241, -2.1570355 53.4118341, -2.1570495 53.4118492, -2.1570506 53.4118701)",,,,,,
40700315,Castle Yard,unclassified,20 mph,False,False,9.916,"LINESTRING (-2.1570506 53.4118701, -2.1571336 53.4119443)",,,,,,
"[28028608, 28028603, 980646509]","['Turner Street', 'Vernon Street']","['living_street', 'residential']",20 mph,False,"[False, True]",81.94100000000002,"LINESTRING (-2.1570506 53.4118701, -2.1570384 53.4119114, -2.1570142 53.4119587, -2.1569739 53.4120746, -2.1569429 53.412164, -2.1569299 53.412206, -2.1568982 53.4122241, -2.1568607 53.4122365, -2.1568315 53.4122421, -2.156797 53.412243, -2.156767 53.4122367, -2.1565242 53.4121186, -2.1564134 53.4120478)",,,,,,
"[28048179, 979542127]",Market Place,living_street,20 mph,False,"[False, True]",21.221,"LINESTRING (-2.1570506 53.4118701, -2.1570495 53.4118492, -2.1570355 53.4118341, -2.1570207 53.4118241, -2.1568949 53.4117652, -2.1568391 53.4117364)",,,,,,
307581349,Great Underbank,living_street,20 mph,True,False,97.89099999999999,"LINESTRING (-2.1578587 53.412053, -2.1578493 53.4120187, -2.157852 53.4119904, -2.1578616 53.4119565, -2.1580542 53.4116051, -2.1581888 53.4113478, -2.1582762 53.4112139)",,,,,,
28028580,Mealhouse Brow,living_street,10 mph,False,False,58.836,"LINESTRING (-2.1564962 53.4107992, -2.1564823 53.4108307, -2.1564776 53.4108537, -2.1564822 53.4108813, -2.1564967 53.410915, -2.1565937 53.4110318, -2.1566063 53.4110469, -2.1566216 53.4110766, -2.1566262 53.4110959, -2.1566211 53.4111581, -2.1566005 53.4112148, -2.1565763 53.4112583, -2.1565567 53.4113038)",,,,,,
"[979377192, 979377193, 28028579]",Little Underbank,living_street,10 mph,True,False,127.06399999999998,"LINESTRING (-2.1564962 53.4107992, -2.1568502 53.4108908, -2.1573174 53.4110264, -2.1573265 53.411028, -2.1574702 53.4110538, -2.1574786 53.4110555, -2.1576434 53.4110846, -2.1579174 53.4111242, -2.1580982 53.4111656, -2.1582762 53.4112139)",1,,,,covered,
28028580,Mealhouse Brow,living_street,10 mph,False,True,58.836000000000006,"LINESTRING (-2.1565567 53.4113038, -2.1565763 53.4112583, -2.1566005 53.4112148, -2.1566211 53.4111581, -2.1566262 53.4110959, -2.1566216 53.4110766, -2.1566063 53.4110469, -2.1565937 53.4110318, -2.1564967 53.410915, -2.1564822 53.4108813, -2.1564776 53.4108537, -2.1564823 53.4108307, -2.1564962 53.4107992)",,,,,,
"[28028584, 370572525, 28028594, 979377170, 28028596]","['Market Place', 'St. Petersgate']","['living_street', 'residential']",20 mph,False,"[False, True]",138.906,"LINESTRING (-2.1565567 53.4113038, -2.1572196 53.4114557, -2.1572943 53.4112696, -2.1573447 53.4111511, -2.1573477 53.4111452, -2.1574702 53.410889, -2.1574906 53.4108177, -2.1575022 53.410726, -2.157504 53.4106892, -2.1575056 53.4106506)",1,,yes,,,
28028584,Market Place,living_street,20 mph,False,True,36.628,"LINESTRING (-2.1565567 53.4113038, -2.1564382 53.4112774, -2.1562933 53.4112494, -2.1562395 53.4112422, -2.156191 53.4112397, -2.1561256 53.4112431, -2.1560711 53.4112579, -2.1560289 53.4112662)",,,,,,
28028589,Millgate,unclassified,20 mph,False,False,34.072,"LINESTRING (-2.1555863 53.4117121, -2.1554553 53.4117498, -2.1553259 53.4117801, -2.15525 53.4117912, -2.1551017 53.4118094)",,,,,,
28028589,Millgate,unclassified,20 mph,False,True,40.234,"LINESTRING (-2.1555863 53.4117121, -2.1556655 53.4116575, -2.155754 53.4115788, -2.1558703 53.4114775, -2.1559363 53.411417)",,,,,,
28028598,Shawcross Fold,residential,20 mph,False,False,66.464,"LINESTRING (-2.1555863 53.4117121, -2.1556191 53.4117342, -2.155695 53.4117712, -2.1557621 53.411797, -2.1558201 53.4118196, -2.1559253 53.4118603, -2.1559849 53.4118834, -2.1560137 53.4118945, -2.1561359 53.4119418, -2.1562981 53.4120046, -2.1564134 53.4120478)",,,,,,
28028598,Shawcross Fold,residential,20 mph,False,True,66.464,"LINESTRING (-2.1564134 53.4120478, -2.1562981 53.4120046, -2.1561359 53.4119418, -2.1560137 53.4118945, -2.1559849 53.4118834, -2.1559253 53.4118603, -2.1558201 53.4118196, -2.1557621 53.411797, -2.155695 53.4117712, -2.1556191 53.4117342, -2.1555863 53.4117121)",,,,,,
"[28028608, 28028603, 980646509]","['Turner Street', 'Vernon Street']","['residential', 'living_street']",20 mph,False,"[False, True]",81.94099999999999,"LINESTRING (-2.1564134 53.4120478, -2.1565242 53.4121186, -2.156767 53.4122367, -2.156797 53.412243, -2.1568315 53.4122421, -2.1568607 53.4122365, -2.1568982 53.4122241, -2.1569299 53.412206, -2.1569429 53.412164, -2.1569739 53.4120746, -2.1570142 53.4119587, -2.1570384 53.4119114, -2.1570506 53.4118701)",,,,,,
"[979785538, 28028591]",Park Street,"['residential', 'living_street']",20 mph,False,True,44.666,"LINESTRING (-2.1564134 53.4120478, -2.1565872 53.4119213, -2.1568391 53.4117364)",,,,,,
