osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,width,access
23540206,False,2,,tertiary,30 mph,False,171.106,"LINESTRING (-5.1161598 56.8152396, -5.1157398 56.8154125, -5.1155269 56.8155325, -5.1152432 56.8156924, -5.1146425 56.8160341, -5.1141726 56.816323)",High Street,,,
23534883,True,,A82,trunk,30 mph,False,16.09,"LINESTRING (-5.1164031 56.8150712, -5.1164902 56.8150639, -5.1165778 56.8150691, -5.11666 56.8150865)",West End Roundabout,roundabout,,
23534884,False,2,,tertiary,30 mph,False,75.91900000000001,"LINESTRING (-5.1164031 56.8150712, -5.1160529 56.8147717, -5.1159329 56.8146527, -5.1158833 56.8145213, -5.1158885 56.8144643)",Lundavra Road,,,
23534883,True,,A82,trunk,30 mph,False,50.84,"LINESTRING (-5.11666 56.8150865, -5.1167423 56.815121, -5.1168016 56.8151676, -5.1168324 56.8152218, -5.1168316 56.8152792, -5.1167987 56.8153336, -5.1167369 56.81538, -5.1166522 56.8154138, -5.1165526 56.8154318)",West End Roundabout,roundabout,,
4049873,True,2,A82,trunk,40 mph,False,138.07999999999998,"LINESTRING (-5.1155402 56.8161873, -5.1143694 56.8168277, -5.1139167 56.8170544)",,,,
39363937,False,,,unclassified,,False,140.86700000000002,"LINESTRING (-5.1155402 56.8161873, -5.1153546 56.8163843, -5.1148226 56.8166751, -5.1147468 56.8167168, -5.1146769 56.8167552, -5.1144373 56.8168893, -5.1142607 56.8169734, -5.1139167 56.8170544)",,,,
4049873,True,2,A82,trunk,40 mph,False,530.6310000000001,"LINESTRING (-5.1139167 56.8170544, -5.1136512 56.8172041, -5.1132082 56.8174539, -5.1128531 56.8177136, -5.1126158 56.8179222, -5.1123262 56.8182169, -5.1119662 56.8184954, -5.1115195 56.8187739, -5.1105459 56.8193721, -5.1095887 56.8199586, -5.1089096 56.8202721, -5.1085955 56.8203992, -5.108294 56.8205237, -5.1081607 56.8205988)",,,,
39363937,False,,,unclassified,,True,140.86700000000002,"LINESTRING (-5.1139167 56.8170544, -5.1142607 56.8169734, -5.1144373 56.8168893, -5.1146769 56.8167552, -5.1147468 56.8167168, -5.1148226 56.8166751, -5.1153546 56.8163843, -5.1155402 56.8161873)",,,,
31754775,True,,,tertiary,30 mph,False,30.474000000000004,"LINESTRING (-5.1068906 56.8219317, -5.1068943 56.821959, -5.1068919 56.8219864, -5.1068833 56.8220134, -5.1068688 56.8220396, -5.1068485 56.8220647, -5.1068227 56.8220882, -5.1067919 56.8221098, -5.1067564 56.8221291, -5.1067169 56.822146, -5.1066739 56.82216)",An Aird Roundabout,roundabout,,
320722095,True,,,unclassified,30 mph,False,39.856,"LINESTRING (-5.1068906 56.8219317, -5.1069878 56.8220683, -5.1070902 56.8222726)",Carmichael Way,,,
31754775,True,,,tertiary,30 mph,False,46.897,"LINESTRING (-5.1066739 56.82216, -5.1066052 56.8221753, -5.1065325 56.8221835, -5.1064737 56.8221848, -5.1064152 56.8221815, -5.1063582 56.8221736, -5.1063038 56.8221613, -5.1062532 56.8221448, -5.1062076 56.8221245, -5.1061677 56.8221008, -5.1061376 56.8220772, -5.1061134 56.8220516, -5.1060954 56.8220246, -5.1060839 56.8219965)",An Aird Roundabout,roundabout,,
4049871,True,2,A82,trunk,30 mph,False,16.47,"LINESTRING (-5.107405 56.8205443, -5.1074326 56.8205105, -5.1074706 56.8204798, -5.1075177 56.8204532, -5.1075724 56.8204315)",,roundabout,,
"[238942094, 4260758]",True,"['2', '3']",A82,trunk,30 mph,False,118.49400000000001,"LINESTRING (-5.107405 56.8205443, -5.1072773 56.8204425, -5.1071433 56.8203591, -5.1068532 56.8202275, -5.1066174 56.8201302, -5.1063519 56.8200451, -5.1061114 56.8199745, -5.1058593 56.8199282)",,,,
4049871,True,2,A82,trunk,30 mph,False,27.922,"LINESTRING (-5.1077751 56.820827, -5.107699 56.8208232, -5.1076257 56.8208113, -5.1075581 56.8207918, -5.1074987 56.8207654, -5.1074499 56.8207332, -5.1074136 56.8206963)",,roundabout,,
23535090,True,2,,tertiary,30 mph,False,127.21799999999999,"LINESTRING (-5.1077751 56.820827, -5.1076252 56.8208937, -5.1075009 56.820979, -5.1074244 56.8210597, -5.1070718 56.8214321, -5.1068524 56.8216637, -5.1068187 56.8217271, -5.1067991 56.8218185)",An Aird Road,,,
23540206,False,2,,tertiary,30 mph,True,171.106,"LINESTRING (-5.1141726 56.816323, -5.1146425 56.8160341, -5.1152432 56.8156924, -5.1155269 56.8155325, -5.1157398 56.8154125, -5.1161598 56.8152396)",High Street,,,
"[23540429, 138781614]",False,2,,tertiary,30 mph,True,188.98399999999998,"LINESTRING (-5.1141726 56.816323, -5.1141564 56.8163934, -5.1141607 56.8164415, -5.1141657 56.816485, -5.11418 56.8165249, -5.1141883 56.8165743, -5.1141573 56.8166675, -5.114112 56.8167222, -5.1140511 56.8167608, -5.113675 56.8169645, -5.1132697 56.8171774, -5.1124168 56.8176207)",Station Square,,,
"[363748489, 23547342, 1181823982]",False,2,,tertiary,30 mph,False,171.12,"LINESTRING (-5.1141726 56.816323, -5.1139037 56.8161892, -5.1138234 56.8161801, -5.1137299 56.8161935, -5.1136292 56.816223, -5.1135442 56.8162229, -5.1134925 56.8162229, -5.1129844 56.8161667, -5.1127378 56.816184, -5.1124798 56.8162621, -5.1116583 56.8165307)","['Fassifern Road', 'Gordon Square']",,,
4049871,True,2,A82,trunk,30 mph,False,17.278,"LINESTRING (-5.1074136 56.8206963, -5.1073956 56.8206669, -5.1073856 56.8206363, -5.1073838 56.8206052, -5.1073903 56.8205743, -5.107405 56.8205443)",,roundabout,,
31754775,True,,,tertiary,30 mph,False,13.935,"LINESTRING (-5.1067991 56.8218185, -5.1068327 56.8218439, -5.1068595 56.8218716, -5.1068789 56.821901, -5.1068906 56.8219317)",An Aird Roundabout,roundabout,,
23535091,True,2,,tertiary,30 mph,False,129.659,"LINESTRING (-5.1065264 56.8217398, -5.1066985 56.8216255, -5.1073569 56.8209108, -5.1074035 56.8208011, -5.1074136 56.8206963)",An Aird Road,,,
31754775,True,,,tertiary,30 mph,False,19.226,"LINESTRING (-5.1065264 56.8217398, -5.1065784 56.8217444, -5.1066288 56.8217527, -5.1066769 56.8217645, -5.1067218 56.8217796, -5.1067628 56.8217977, -5.1067991 56.8218185)",An Aird Roundabout,roundabout,,
91339247,True,,,unclassified,30 mph,False,29.392000000000003,"LINESTRING (-5.1070902 56.8222726, -5.1070416 56.8222359, -5.1068885 56.8221823, -5.1067889 56.8221719, -5.1066739 56.82216)",Carmichael Way,,,
23546911,False,,,residential,30 mph,True,56.039,"LINESTRING (-5.1082649 56.8178704, -5.1083101 56.8178988, -5.1084248 56.8179837, -5.1087028 56.8181892, -5.108817 56.8182736)",Bank Street,,4.5,
23546913,True,,,tertiary,30 mph,False,113.50399999999999,"LINESTRING (-5.1082649 56.8178704, -5.1078252 56.8180947, -5.1075131 56.8182537, -5.1072511 56.8183828, -5.1071862 56.8184255, -5.1071582 56.8184638, -5.1071524 56.8186014, -5.1071553 56.8186324)",Fassifern Road,,,
200856062,False,1,,residential,,False,152.408,"LINESTRING (-5.1154486 56.8144162, -5.1154633 56.8145401, -5.1154446 56.8145915, -5.1150503 56.8148646, -5.1149225 56.8149215, -5.1148442 56.8149337, -5.1147795 56.8148925, -5.1147315 56.8148456, -5.1147288 56.8148075, -5.1152626 56.8144595, -5.1154486 56.8144162)",Seaview Terrace,,,
200856062,False,1,,residential,,True,152.40800000000002,"LINESTRING (-5.1154486 56.8144162, -5.1152626 56.8144595, -5.1147288 56.8148075, -5.1147315 56.8148456, -5.1147795 56.8148925, -5.1148442 56.8149337, -5.1149225 56.8149215, -5.1150503 56.8148646, -5.1154446 56.8145915, -5.1154633 56.8145401, -5.1154486 56.8144162)",Seaview Terrace,,,
200856062,False,1,,residential,,False,29.141000000000002,"LINESTRING (-5.1154486 56.8144162, -5.1154902 56.8144065, -5.1155894 56.8143889, -5.1158885 56.8144643)",Seaview Terrace,,,
23534884,False,2,,tertiary,30 mph,False,109.858,"LINESTRING (-5.1158885 56.8144643, -5.1159188 56.8143739, -5.1161736 56.814044, -5.1162965 56.8138836, -5.1164114 56.8136977, -5.1164978 56.8135368)",Lundavra Road,,,
23534884,False,2,,tertiary,30 mph,True,75.919,"LINESTRING (-5.1158885 56.8144643, -5.1158833 56.8145213, -5.1159329 56.8146527, -5.1160529 56.8147717, -5.1164031 56.8150712)",Lundavra Road,,,
200856062,False,1,,residential,,True,29.141000000000002,"LINESTRING (-5.1158885 56.8144643, -5.1155894 56.8143889, -5.1154902 56.8144065, -5.1154486 56.8144162)",Seaview Terrace,,,
200896068,True,,,residential,,False,20.445,"LINESTRING (-5.1075494 56.8167745, -5.1076985 56.816776, -5.107787 56.8167921, -5.1078497 56.8168301)",Alma Road,,,
243719767,True,2,,residential,30 mph,False,26.768,"LINESTRING (-5.1075494 56.8167745, -5.1077683 56.8166934, -5.1079137 56.8166396)",Alma Road,,,
23547340,False,2,,residential,,False,21.538,"LINESTRING (-5.1078497 56.8168301, -5.1079137 56.8166396)",Hill Road,,5.1,
23547340,False,2,,residential,,True,43.659000000000006,"LINESTRING (-5.1078497 56.8168301, -5.1078471 56.8168427, -5.1078768 56.8169292, -5.1080614 56.8172031)",Hill Road,,5.1,
23540428,False,,,tertiary,30 mph,True,33.642,"LINESTRING (-5.1111957 56.8182848, -5.1108053 56.818499)",Middle Street,,,
23540713,False,,,unclassified,30 mph,False,31.612,"LINESTRING (-5.1111957 56.8182848, -5.1115533 56.818491)",,,,
23540428,False,,,tertiary,30 mph,False,92.29400000000001,"LINESTRING (-5.1111957 56.8182848, -5.1112662 56.8182453, -5.1116648 56.8180183, -5.1122708 56.8176996)",Middle Street,,,
23547465,False,2,,residential,30 mph,True,31.395,"LINESTRING (-5.1134996 56.814012, -5.1139109 56.8138416)",Argyll Road,,5.5,
202350982,False,,,residential,,True,31.205,"LINESTRING (-5.1134996 56.814012, -5.1138332 56.8142251)",,,,
23547465,False,2,,residential,30 mph,False,166.147,"LINESTRING (-5.1134996 56.814012, -5.1125565 56.8144027, -5.1121731 56.814593, -5.1120718 56.8146433, -5.1118704 56.8147756, -5.1116926 56.8148666, -5.1114169 56.8149705)",Argyll Road,,5.5,
202350982,False,,,residential,,False,31.205,"LINESTRING (-5.1138332 56.8142251, -5.1134996 56.814012)",,,,
202350990,False,,,residential,,False,14.173,"LINESTRING (-5.1138332 56.8142251, -5.1136637 56.8143125)",,,,
202350990,False,,,residential,,True,24.855,"LINESTRING (-5.1138332 56.8142251, -5.1141304 56.8140718)",,,,
202350990,False,,,residential,,False,24.855,"LINESTRING (-5.1141304 56.8140718, -5.1138332 56.8142251)",,,,
202350990,False,,,residential,,True,14.173,"LINESTRING (-5.1136637 56.8143125, -5.1138332 56.8142251)",,,,
202352639,False,,,residential,,False,77.06600000000002,"LINESTRING (-5.1113303 56.8142935, -5.1111211 56.8144685, -5.1111076 56.814499, -5.1111264 56.8145372, -5.1111827 56.8145548, -5.1112739 56.8145724, -5.1113705 56.81459, -5.1114617 56.8146179, -5.1115475 56.814659, -5.1116119 56.8146928, -5.1116261 56.8147328, -5.1115743 56.8147853)",,,,
202352645,False,,,residential,,False,69.04199999999999,"LINESTRING (-5.1105739 56.8150069, -5.1113169 56.8147853, -5.1114295 56.8147618, -5.1114751 56.8147559, -5.1115127 56.8147574, -5.1115502 56.8147662, -5.1115743 56.8147853)",,,,
202352639,False,,,residential,,True,77.066,"LINESTRING (-5.1115743 56.8147853, -5.1116261 56.8147328, -5.1116119 56.8146928, -5.1115475 56.814659, -5.1114617 56.8146179, -5.1113705 56.81459, -5.1112739 56.8145724, -5.1111827 56.8145548, -5.1111264 56.8145372, -5.1111076 56.814499, -5.1111211 56.8144685, -5.1113303 56.8142935)",,,,
202352645,False,,,residential,,False,22.943,"LINESTRING (-5.1115743 56.8147853, -5.1115583 56.8148073, -5.1114912 56.8148616, -5.1114483 56.8149046, -5.1114169 56.8149705)",,,,
202352645,False,,,residential,,True,69.042,"LINESTRING (-5.1115743 56.8147853, -5.1115502 56.8147662, -5.1115127 56.8147574, -5.1114751 56.8147559, -5.1114295 56.8147618, -5.1113169 56.8147853, -5.1105739 56.8150069)",,,,
23547465,False,2,,residential,30 mph,False,276.912,"LINESTRING (-5.1114169 56.8149705, -5.1109682 56.8151268, -5.1101519 56.8154852, -5.10934 56.8159154, -5.1088216 56.816133, -5.1080395 56.8165277, -5.1079564 56.8165784)",Argyll Road,,5.5,
23547465,False,2,,residential,30 mph,True,166.147,"LINESTRING (-5.1114169 56.8149705, -5.1116926 56.8148666, -5.1118704 56.8147756, -5.1120718 56.8146433, -5.1121731 56.814593, -5.1125565 56.8144027, -5.1134996 56.814012)",Argyll Road,,5.5,
202352645,False,,,residential,,True,22.943,"LINESTRING (-5.1114169 56.8149705, -5.1114483 56.8149046, -5.1114912 56.8148616, -5.1115583 56.8148073, -5.1115743 56.8147853)",,,,
23542819,False,2,,residential,30 mph,True,94.113,"LINESTRING (-5.1037924 56.8163959, -5.1042242 56.8161945, -5.104552 56.8160796, -5.1046742 56.8160648, -5.1048996 56.8160704, -5.1051381 56.816079)",Wallace Place,,,
23537412,True,,,unclassified,30 mph,False,31.177999999999997,"LINESTRING (-5.1060839 56.8219965, -5.1059942 56.8219337, -5.1059089 56.8218847, -5.1058052 56.8218324, -5.105732 56.8217935)",Camanachd Crescent,,,
31754775,True,,,tertiary,30 mph,False,25.732000000000003,"LINESTRING (-5.1060839 56.8219965, -5.1060791 56.8219677, -5.1060811 56.8219388, -5.10609 56.8219103, -5.1061055 56.8218826, -5.1061274 56.8218563, -5.1061554 56.8218318, -5.106189 56.8218094, -5.1062275 56.8217896)",An Aird Roundabout,roundabout,,
237107504,True,2,A82,trunk,30 mph,False,16.845000000000002,"LINESTRING (-5.10567 56.8197706, -5.1057098 56.8197753, -5.1059393 56.8198056)",,,,
244211949,True,3,A82,trunk,30 mph,False,19.329,"LINESTRING (-5.10567 56.8197706, -5.1057018 56.8197343, -5.1058275 56.8196198)",,,,
27259905,True,,,tertiary,30 mph,False,12.801,"LINESTRING (-5.1058275 56.8196198, -5.1059379 56.8195941, -5.1060263 56.8195838)",,,,
23542820,False,,,residential,30 mph,True,25.137999999999998,"LINESTRING (-5.1071085 56.8159681, -5.1071851 56.8160227, -5.1072593 56.8160585, -5.1073394 56.8160953, -5.1073924 56.8161308)",Pine Grove,,5,
31754775,True,,,tertiary,30 mph,False,19.486,"LINESTRING (-5.1062275 56.8217896, -5.106273 56.8217718, -5.1063226 56.8217576, -5.1063752 56.8217472, -5.1064299 56.8217409, -5.1065264 56.8217398)",An Aird Roundabout,roundabout,,
23542208,False,2,,residential,30 mph,True,7.284,"LINESTRING (-5.1079564 56.8165784, -5.1079137 56.8166396)",Kennedy Road,,6.7,
23542208,False,2,,residential,30 mph,False,49.38999999999999,"LINESTRING (-5.1079564 56.8165784, -5.1079566 56.8165336, -5.1079381 56.8165016, -5.107905 56.8164737, -5.1077705 56.8164275, -5.1074413 56.8164066, -5.1073247 56.8163992)",Kennedy Road,,6.7,
23547465,False,2,,residential,30 mph,True,276.912,"LINESTRING (-5.1079564 56.8165784, -5.1080395 56.8165277, -5.1088216 56.816133, -5.10934 56.8159154, -5.1101519 56.8154852, -5.1109682 56.8151268, -5.1114169 56.8149705)",Argyll Road,,5.5,
23542208,False,2,,residential,30 mph,False,7.284,"LINESTRING (-5.1079137 56.8166396, -5.1079564 56.8165784)",Kennedy Road,,6.7,
23547340,False,2,,residential,,True,21.538,"LINESTRING (-5.1079137 56.8166396, -5.1078497 56.8168301)",Hill Road,,5.1,
1103547092,False,,,residential,,False,47.406000000000006,"LINESTRING (-5.1128534 56.8172461, -5.1126746 56.8173201, -5.1124404 56.8174453, -5.1122818 56.8175345)",,,,
23540711,False,2,,unclassified,,True,12.624,"LINESTRING (-5.1122818 56.8175345, -5.1124168 56.8176207)",,,,
1103547092,False,,,residential,,True,47.40599999999999,"LINESTRING (-5.1122818 56.8175345, -5.1124404 56.8174453, -5.1126746 56.8173201, -5.1128534 56.8172461)",,,,
"[23540712, 1103547093, 965394856]",False,2,,unclassified,20 mph,False,55.346000000000004,"LINESTRING (-5.1122818 56.8175345, -5.1121016 56.8174289, -5.1117426 56.8172102, -5.1116703 56.8171661)",Monzie Square,,9.6,
