osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
4110464,Old Road,residential,False,False,153.109,"LINESTRING (-2.7798778 57.4472815, -2.7807058 57.4473896, -2.7811527 57.4474459, -2.7818675 57.4474769, -2.7823968 57.4474549)",,,
4110468,Old Road,residential,False,True,121.718,"LINESTRING (-2.7798778 57.4472815, -2.7796067 57.4472111, -2.7795397 57.4471663, -2.7794201 57.4470146, -2.779309 57.4468736, -2.7791786 57.4466815, -2.7790733 57.4465142, -2.7789631 57.4463484)",,,
4118125,New Road,unclassified,False,False,105.43700000000001,"LINESTRING (-2.7798778 57.4472815, -2.780343 57.4468777, -2.780724 57.4464513)",,,
4118125,New Road,unclassified,False,True,37.583,"LINESTRING (-2.7798778 57.4472815, -2.7796718 57.447432, -2.7795393 57.4475652)",,,
4837243,The Square,residential,True,False,52.499,"LINESTRING (-2.7859047 57.4478886, -2.7858686 57.4478487, -2.7858409 57.4478201, -2.7858463 57.4477917, -2.7858705 57.4477662, -2.7860269 57.4476271, -2.7861779 57.4475177, -2.7862014 57.4474803)",1,30 mph,
4837250,Castle Street,unclassified,False,False,25.784000000000002,"LINESTRING (-2.7859047 57.4478886, -2.7857337 57.4480897, -2.7857241 57.4480991)",2,30 mph,
4840897,,primary,True,False,14.027,"LINESTRING (-2.7864093 57.4475386, -2.7862014 57.4474803)",1,30 mph,
99481794,The Square,residential,True,False,53.568,"LINESTRING (-2.7864093 57.4475386, -2.7863068 57.4476792, -2.7862046 57.4477935, -2.7861479 57.4478426, -2.7860788 57.4478759, -2.7859999 57.4478905, -2.7859664 57.4478898, -2.7859047 57.4478886)",1,30 mph,
4110464,Old Road,residential,False,False,47.857,"LINESTRING (-2.7823968 57.4474549, -2.7831959 57.4474361)",,,
4110464,Old Road,residential,False,True,153.109,"LINESTRING (-2.7823968 57.4474549, -2.7818675 57.4474769, -2.7811527 57.4474459, -2.7807058 57.4473896, -2.7798778 57.4472815)",,,
4837253,Park Street,unclassified,False,False,84.179,"LINESTRING (-2.7823968 57.4474549, -2.7824134 57.4475141, -2.7823692 57.447577, -2.7823089 57.447642, -2.7820834 57.447847, -2.7819056 57.4480059, -2.781778 57.4481205)",,,
4837250,Castle Street,unclassified,False,False,3.589,"LINESTRING (-2.7849277 57.4488981, -2.7849038 57.4489277)",2,30 mph,
4837244,West Park Street,residential,False,True,144.369,"LINESTRING (-2.7849277 57.4488981, -2.7854411 57.4490264, -2.7858366 57.4491231, -2.7871113 57.4494506)",,,
4837250,Castle Street,unclassified,False,True,100.818,"LINESTRING (-2.7849277 57.4488981, -2.7852997 57.4485174, -2.7857241 57.4480991)",2,30 mph,
99481760,East Park Street,residential,False,False,105.491,"LINESTRING (-2.7849277 57.4488981, -2.784641 57.4488296, -2.7845092 57.4487988, -2.7838477 57.448638, -2.7836845 57.4486036, -2.7833097 57.4485215)",,,
4110468,Old Road,residential,False,False,8.715,"LINESTRING (-2.778924 57.4462729, -2.7789631 57.4463484)",,,
4841008,Bogie Street,primary,False,True,109.511,"LINESTRING (-2.778924 57.4462729, -2.780724 57.4464513)",,30 mph,A920
4118126,Duke Street,primary,True,False,3.822,"LINESTRING (-2.7845775 57.4470666, -2.7845203 57.4470513)",1,30 mph,A920
4110464,Old Road,residential,False,True,101.452,"LINESTRING (-2.7845775 57.4470666, -2.7844636 57.4471189, -2.7839767 57.4470687, -2.7835831 57.4472238, -2.7834208 57.4472868, -2.7832985 57.4473426, -2.7831959 57.4474361)",,,
4110471,,unclassified,True,False,37.277,"LINESTRING (-2.7846818 57.4491893, -2.7846394 57.4490971, -2.7846491 57.4490394, -2.7847143 57.4489839, -2.784796 57.4489553, -2.7849038 57.4489277)",,,
4110466,Duke Street,primary,True,False,102.23,"LINESTRING (-2.7862014 57.4474803, -2.7846549 57.4470894)",1,30 mph,A920
1069968955,The Square,primary,True,False,29.755999999999997,"LINESTRING (-2.7862014 57.4474803, -2.7863061 57.4474608, -2.7863865 57.4473845, -2.7864383 57.4473445, -2.7864901 57.4473236, -2.7865571 57.4473168)",1,30 mph,A97
4837258,Castle Park Road,unclassified,False,True,79.287,"LINESTRING (-2.7795393 57.4475652, -2.7789819 57.4482121)",,,
99481760,East Park Street,residential,False,False,42.734,"LINESTRING (-2.7795393 57.4475652, -2.778893 57.4474016)",,,
4118125,New Road,unclassified,False,False,37.583,"LINESTRING (-2.7795393 57.4475652, -2.7796718 57.447432, -2.7798778 57.4472815)",,,
99481760,East Park Street,residential,False,True,116.51899999999999,"LINESTRING (-2.7795393 57.4475652, -2.7797931 57.447629, -2.7802988 57.4477627, -2.7808088 57.4478823, -2.7811488 57.4479644, -2.7813053 57.4480064)",,,
4110464,Old Road,residential,False,True,47.857,"LINESTRING (-2.7831959 57.4474361, -2.7823968 57.4474549)",,,
4110464,Old Road,residential,False,False,101.452,"LINESTRING (-2.7831959 57.4474361, -2.7832985 57.4473426, -2.7834208 57.4472868, -2.7835831 57.4472238, -2.7839767 57.4470687, -2.7844636 57.4471189, -2.7845775 57.4470666)",,,
