osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction,lanes
"[22725049, 30713508]","['Old Court Hall', 'Silver Street']",residential,20 mph,False,False,98.639,,"LINESTRING (-0.1745024 52.3165728, -0.1745612 52.3165446, -0.174606 52.3164668, -0.1746269 52.3163647, -0.1746336 52.3162998, -0.1746485 52.3161889, -0.1746578 52.3160016, -0.1746388 52.3157095)",,
27929034,Old Court Hall,tertiary,30 mph,False,False,68.65100000000001,,"LINESTRING (-0.1745024 52.3165728, -0.1742188 52.316332, -0.1739625 52.3160522)",,
27928970,Post Street,residential,,False,False,27.166,,"LINESTRING (-0.1757993 52.3225156, -0.1757347 52.3227567)",,
27928971,Park Lane,residential,,False,False,26.14,,"LINESTRING (-0.1757993 52.3225156, -0.1755917 52.3227135)",,
27928970,Post Street,residential,,False,True,28.203,,"LINESTRING (-0.1757993 52.3225156, -0.1758597 52.3224547, -0.1760144 52.3222987)",,
22634447,Park Lane,residential,20 mph,False,True,10.841,,"LINESTRING (-0.1755917 52.3227135, -0.1757347 52.3227567)",,
27928971,Park Lane,residential,,False,True,26.14,,"LINESTRING (-0.1755917 52.3227135, -0.1757993 52.3225156)",,
"[22634446, 22634447]","['Park Lane', 'Pavilion Close']",residential,20 mph,False,False,240.994,,"LINESTRING (-0.1755917 52.3227135, -0.1754701 52.3226811, -0.1752168 52.3225847, -0.1747892 52.3224115, -0.1744768 52.3222844, -0.1742749 52.322187, -0.1739151 52.3220178, -0.1738977 52.32201, -0.1737322 52.3219353, -0.1736321 52.3218963, -0.1734289 52.3218465, -0.1732951 52.3218679, -0.1731264 52.3219504, -0.172962 52.3220432, -0.1728252 52.3220866, -0.1726076 52.3220769)",,
22634446,Pavilion Close,residential,,False,False,44.182,,"LINESTRING (-0.1726076 52.3220769, -0.1724808 52.321993, -0.172082 52.321849)",,
"[22634446, 22634447]","['Park Lane', 'Pavilion Close']",residential,20 mph,False,True,240.994,,"LINESTRING (-0.1726076 52.3220769, -0.1728252 52.3220866, -0.172962 52.3220432, -0.1731264 52.3219504, -0.1732951 52.3218679, -0.1734289 52.3218465, -0.1736321 52.3218963, -0.1737322 52.3219353, -0.1738977 52.32201, -0.1739151 52.3220178, -0.1742749 52.322187, -0.1744768 52.3222844, -0.1747892 52.3224115, -0.1752168 52.3225847, -0.1754701 52.3226811, -0.1755917 52.3227135)",,
27928975,Pavilion Close,residential,,False,False,35.117,,"LINESTRING (-0.1726076 52.3220769, -0.1725562 52.3221314, -0.1725486 52.3222005, -0.1727359 52.3223441)",,
27928974,Pavilion Close,residential,,False,False,18.629,,"LINESTRING (-0.172082 52.321849, -0.1719808 52.3220047)",,
27928974,Pavilion Close,residential,,False,True,56.416,,"LINESTRING (-0.172082 52.321849, -0.1725696 52.3214384)",,
22634446,Pavilion Close,residential,,False,True,44.182,,"LINESTRING (-0.172082 52.321849, -0.1724808 52.321993, -0.1726076 52.3220769)",,
27928974,Pavilion Close,residential,,False,False,56.416,,"LINESTRING (-0.1725696 52.3214384, -0.172082 52.321849)",,
27928974,Pavilion Close,residential,,False,True,18.629,,"LINESTRING (-0.1719808 52.3220047, -0.172082 52.321849)",,
27928975,Pavilion Close,residential,,False,True,35.117,,"LINESTRING (-0.1727359 52.3223441, -0.1725486 52.3222005, -0.1725562 52.3221314, -0.1726076 52.3220769)",,
27928980,Lancaster Way,residential,20 mph,False,True,134.126,,"LINESTRING (-0.1690039 52.3203982, -0.1690793 52.3203254, -0.1693342 52.3200873, -0.1697045 52.3197749, -0.1702213 52.3194548)",,
"[27929029, 27928981]","['Fox Grove', 'Rectory Gardens']",residential,,False,False,116.22600000000001,,"LINESTRING (-0.1690039 52.3203982, -0.168861 52.32035, -0.16824 52.3201533, -0.1680157 52.3200878, -0.1678862 52.3200012, -0.167598 52.3198567, -0.1675716 52.3198435)",,
27928981,Fox Grove,residential,,False,True,139.82999999999998,,"LINESTRING (-0.1690039 52.3203982, -0.1692206 52.3204713, -0.1707134 52.3209885, -0.170663 52.3210369)",,
"[27929029, 27928981]","['Fox Grove', 'Rectory Gardens']",residential,,False,True,116.226,,"LINESTRING (-0.1675716 52.3198435, -0.167598 52.3198567, -0.1678862 52.3200012, -0.1680157 52.3200878, -0.16824 52.3201533, -0.168861 52.32035, -0.1690039 52.3203982)",,
27929042,Tudor Road,residential,20 mph,False,True,75.12899999999999,,"LINESTRING (-0.1688006 52.3188344, -0.1687791 52.3187433, -0.16875 52.3186863, -0.1686684 52.3186321, -0.1682672 52.318464, -0.1680608 52.3183776)",,
342397158,Cambridge Street,secondary,30 mph,False,True,34.194,B1044,"LINESTRING (-0.1688006 52.3188344, -0.1688363 52.3188333, -0.1690107 52.3188279, -0.1690871 52.3188267, -0.1693033 52.3188233)",,
27928985,Earning Street,residential,20 mph,False,False,125.23700000000001,,"LINESTRING (-0.1698234 52.3175016, -0.1702167 52.3167857, -0.1703713 52.3166242, -0.1705787 52.3164909)",,1
27928985,Earning Street,residential,20 mph,False,True,151.685,,"LINESTRING (-0.1698234 52.3175016, -0.1696211 52.3178728, -0.1693435 52.3185373, -0.1693033 52.3188233)",,1
27928989,Sylton Close,residential,,False,False,58.812999999999995,,"LINESTRING (-0.1698234 52.3175016, -0.1699607 52.31754, -0.1701318 52.3176434, -0.1704941 52.3177944, -0.1704934 52.3178159)",,
27928985,Earning Street,residential,20 mph,False,False,55.76,,"LINESTRING (-0.1705787 52.3164909, -0.1710536 52.3162599, -0.1711818 52.3161556)",,1
27928985,Earning Street,residential,20 mph,False,True,125.237,,"LINESTRING (-0.1705787 52.3164909, -0.1703713 52.3166242, -0.1702167 52.3167857, -0.1698234 52.3175016)",,1
27928987,Pipers Lane,residential,,False,False,54.528,,"LINESTRING (-0.1705787 52.3164909, -0.1709472 52.3167343, -0.1710309 52.3167855, -0.1710965 52.3168083, -0.1711613 52.3168153)",,
27928985,Earning Street,residential,20 mph,False,True,55.76,,"LINESTRING (-0.1711818 52.3161556, -0.1710536 52.3162599, -0.1705787 52.3164909)",,1
27928990,London Street,tertiary,20 mph,False,True,89.73299999999999,,"LINESTRING (-0.1711818 52.3161556, -0.1712671 52.316169, -0.1713105 52.3161747, -0.1714658 52.316155, -0.1720081 52.316004, -0.1722412 52.3159542, -0.1724187 52.3159198)",,
27928990,London Street,tertiary,20 mph,False,False,89.733,,"LINESTRING (-0.1724187 52.3159198, -0.1722412 52.3159542, -0.1720081 52.316004, -0.1714658 52.316155, -0.1713105 52.3161747, -0.1712671 52.316169, -0.1711818 52.3161556)",,
27928990,London Street,tertiary,20 mph,False,True,125.46600000000001,,"LINESTRING (-0.1724187 52.3159198, -0.1725755 52.3158889, -0.1728791 52.3158359, -0.1732748 52.3157614, -0.1734293 52.3157399, -0.1735386 52.3157385, -0.1736367 52.3157634, -0.1737149 52.3158085, -0.1737905 52.3158722, -0.1739625 52.3160522)",,
27928990,London Street,tertiary,20 mph,False,False,125.46600000000001,,"LINESTRING (-0.1739625 52.3160522, -0.1737905 52.3158722, -0.1737149 52.3158085, -0.1736367 52.3157634, -0.1735386 52.3157385, -0.1734293 52.3157399, -0.1732748 52.3157614, -0.1728791 52.3158359, -0.1725755 52.3158889, -0.1724187 52.3159198)",,
27929032,Pipers Lane,residential,20 mph,False,True,80.19800000000001,,"LINESTRING (-0.1739625 52.3160522, -0.173865 52.3160778, -0.173448 52.3160889, -0.1733044 52.3161035, -0.1728949 52.3162901)",,
27929034,Old Court Hall,tertiary,30 mph,False,True,68.65100000000001,,"LINESTRING (-0.1739625 52.3160522, -0.1742188 52.316332, -0.1745024 52.3165728)",,
27928987,Pipers Lane,residential,,False,True,54.528000000000006,,"LINESTRING (-0.1711613 52.3168153, -0.1710965 52.3168083, -0.1710309 52.3167855, -0.1709472 52.3167343, -0.1705787 52.3164909)",,
27928988,Saxon Close,residential,,False,False,92.92699999999999,,"LINESTRING (-0.1711613 52.3168153, -0.1711507 52.3169568, -0.1711439 52.3170532, -0.1710575 52.3171281, -0.1706 52.3175497)",,
27929032,Pipers Lane,residential,20 mph,False,False,132.537,,"LINESTRING (-0.1711613 52.3168153, -0.1712118 52.3168102, -0.1712623 52.3168022, -0.1713148 52.3167833, -0.1715297 52.3166875, -0.1718069 52.3166069, -0.1722694 52.3165008, -0.1726181 52.3164073, -0.1727751 52.3163512, -0.1728949 52.3162901)",,
27928988,Saxon Close,residential,,False,True,92.927,,"LINESTRING (-0.1706 52.3175497, -0.1710575 52.3171281, -0.1711439 52.3170532, -0.1711507 52.3169568, -0.1711613 52.3168153)",,
27928989,Sylton Close,residential,,False,True,58.812999999999995,,"LINESTRING (-0.1704934 52.3178159, -0.1704941 52.3177944, -0.1701318 52.3176434, -0.1699607 52.31754, -0.1698234 52.3175016)",,
27929042,Tudor Road,residential,20 mph,False,False,75.12899999999999,,"LINESTRING (-0.1680608 52.3183776, -0.1682672 52.318464, -0.1686684 52.3186321, -0.16875 52.3186863, -0.1687791 52.3187433, -0.1688006 52.3188344)",,
30713483,York Close,residential,,False,False,80.491,,"LINESTRING (-0.1680608 52.3183776, -0.1686354 52.3178631, -0.1686815 52.3177662)",,
30713483,York Close,residential,,False,True,80.491,,"LINESTRING (-0.1686815 52.3177662, -0.1686354 52.3178631, -0.1680608 52.3183776)",,
"[22725049, 30713508]","['Silver Street', 'Old Court Hall']",residential,20 mph,False,True,98.639,,"LINESTRING (-0.1746388 52.3157095, -0.1746578 52.3160016, -0.1746485 52.3161889, -0.1746336 52.3162998, -0.1746269 52.3163647, -0.174606 52.3164668, -0.1745612 52.3165446, -0.1745024 52.3165728)",,
30713510,Allen Farm Close,residential,,False,False,75.39,,"LINESTRING (-0.1746388 52.3157095, -0.1751204 52.3156679, -0.1756895 52.3155134)",,
30713510,Allen Farm Close,residential,,False,True,7.569,,"LINESTRING (-0.1757971 52.3155309, -0.1756895 52.3155134)",,
30713599,Old Court Hall,tertiary,20 mph,False,False,25.123,,"LINESTRING (-0.1746816 52.3167704, -0.1745024 52.3165728)",,
30713516,Corpus Christi Lane,residential,,False,False,133.573,,"LINESTRING (-0.1746816 52.3167704, -0.1755658 52.3164416, -0.176409 52.3162016)",,
30713599,Old Court Hall,tertiary,20 mph,False,True,38.162,,"LINESTRING (-0.1746816 52.3167704, -0.1748359 52.3169546, -0.174929 52.3170784)",,
30713516,Corpus Christi Lane,residential,,False,True,133.573,,"LINESTRING (-0.176409 52.3162016, -0.1755658 52.3164416, -0.1746816 52.3167704)",,
30713599,Old Court Hall,tertiary,20 mph,False,True,35.548,,"LINESTRING (-0.174929 52.3170784, -0.1750515 52.3173892)",,
30713517,Old Court Hall,residential,30 mph,True,False,53.123000000000005,,"LINESTRING (-0.174929 52.3170784, -0.1755785 52.317191, -0.17564 52.3172441)",,
30713599,Old Court Hall,tertiary,20 mph,False,False,38.162,,"LINESTRING (-0.174929 52.3170784, -0.1748359 52.3169546, -0.1746816 52.3167704)",,
4214691,West Street,secondary,20 mph,False,True,49.017999999999994,B1043,"LINESTRING (-0.17564 52.3172441, -0.1754623 52.3173401, -0.1753326 52.3174172, -0.175207 52.317504, -0.1751595 52.3175208, -0.1751012 52.3175246)",,
30713599,Old Court Hall,tertiary,20 mph,False,False,35.548,,"LINESTRING (-0.1750515 52.3173892, -0.174929 52.3170784)",,
313066489,Causeway,secondary,20 mph,False,True,15.43,,"LINESTRING (-0.1750515 52.3173892, -0.1751012 52.3175246)",,
30713523,Pinfold Lane,residential,,False,False,56.594,,"LINESTRING (-0.1750515 52.3173892, -0.1749528 52.3173991, -0.1745519 52.3174709, -0.1742555 52.3175358)",,
30713523,Pinfold Lane,residential,,False,False,24.051,,"LINESTRING (-0.1742555 52.3175358, -0.1739037 52.3175126)",,
30713523,Pinfold Lane,residential,,False,True,56.594,,"LINESTRING (-0.1742555 52.3175358, -0.1745519 52.3174709, -0.1749528 52.3173991, -0.1750515 52.3173892)",,
30713537,Granary Close,residential,,False,False,85.769,,"LINESTRING (-0.1742555 52.3175358, -0.1742183 52.3177858, -0.1741474 52.3178446, -0.1739271 52.3178803, -0.1737172 52.3179451, -0.1737041 52.318025, -0.1736373 52.3180983)",,
30713523,Pinfold Lane,residential,,False,False,45.047,,"LINESTRING (-0.1739037 52.3175126, -0.173241 52.3175162)",,
30713523,Pinfold Lane,residential,,False,True,24.051,,"LINESTRING (-0.1739037 52.3175126, -0.1742555 52.3175358)",,
30713536,The Maltings,residential,,False,False,55.857,,"LINESTRING (-0.1739037 52.3175126, -0.1739059 52.317452, -0.1737286 52.3173351, -0.1737081 52.3172178, -0.1738351 52.3171556, -0.1739412 52.3171568)",,
30713523,Pinfold Lane,residential,,False,True,45.047,,"LINESTRING (-0.173241 52.3175162, -0.1739037 52.3175126)",,
"[30713523, 30713524]","['New Street', 'Pinfold Lane']",residential,,False,False,213.85600000000002,,"LINESTRING (-0.173241 52.3175162, -0.1728633 52.3175326, -0.1728304 52.3175211, -0.1727483 52.3174924, -0.1725882 52.3173834, -0.1724712 52.317348, -0.1723415 52.3173512, -0.1722047 52.3173788, -0.172097 52.3174244, -0.1718761 52.3176585, -0.1716489 52.3178993, -0.1712182 52.318373, -0.171237 52.3184184)",,
30713535,Oakleigh Crescent,residential,,False,False,32.668,,"LINESTRING (-0.173241 52.3175162, -0.1732401 52.317466, -0.1731352 52.317231)",,
"[30713523, 30713524]","['New Street', 'Pinfold Lane']",residential,,False,True,213.856,,"LINESTRING (-0.171237 52.3184184, -0.1712182 52.318373, -0.1716489 52.3178993, -0.1718761 52.3176585, -0.172097 52.3174244, -0.1722047 52.3173788, -0.1723415 52.3173512, -0.1724712 52.317348, -0.1725882 52.3173834, -0.1727483 52.3174924, -0.1728304 52.3175211, -0.1728633 52.3175326, -0.173241 52.3175162)",,
30713528,St. Ann's Lane,residential,20 mph,False,False,68.793,,"LINESTRING (-0.171237 52.3184184, -0.1714708 52.3183827, -0.1718967 52.3183679, -0.1722401 52.318385)",,1
30713528,St. Ann's Lane,residential,20 mph,False,True,84.547,,"LINESTRING (-0.171237 52.3184184, -0.1706515 52.3185572, -0.1704298 52.3186382, -0.1703224 52.3187119, -0.1703012 52.3187716, -0.1703007 52.3188304)",,1
30713527,The Stiles,residential,,False,False,58.181000000000004,,"LINESTRING (-0.1729162 52.3181079, -0.1730547 52.3182619, -0.1732863 52.3185253, -0.1732488 52.318568)",,
30713527,The Stiles,residential,,False,True,58.181,,"LINESTRING (-0.1732488 52.318568, -0.1732863 52.3185253, -0.1730547 52.3182619, -0.1729162 52.3181079)",,
30713528,St. Ann's Lane,residential,20 mph,False,False,47.382000000000005,,"LINESTRING (-0.1732488 52.318568, -0.1732921 52.318592, -0.1736023 52.3186938, -0.1738612 52.3187689)",,1
30713528,St. Ann's Lane,residential,20 mph,False,True,71.557,,"LINESTRING (-0.1732488 52.318568, -0.1728534 52.3184866, -0.1724831 52.3184215, -0.1722401 52.318385)",,1
313065918,Cambridge Street,secondary,20 mph,False,False,44.14,B1044,"LINESTRING (-0.1703007 52.3188304, -0.1696513 52.3188296)",approach,
30713528,St. Ann's Lane,residential,20 mph,False,False,84.547,,"LINESTRING (-0.1703007 52.3188304, -0.1703012 52.3187716, -0.1703224 52.3187119, -0.1704298 52.3186382, -0.1706515 52.3185572, -0.171237 52.3184184)",,1
313065918,Cambridge Street,secondary,20 mph,False,True,239.074,B1044,"LINESTRING (-0.1703007 52.3188304, -0.1706233 52.3188418, -0.1708144 52.3188499, -0.17131 52.3189161, -0.1715832 52.3189526, -0.171877 52.3189939, -0.1723129 52.3190547, -0.1724243 52.3190686, -0.1726776 52.3191045, -0.1729109 52.3191379, -0.1731442 52.3191619, -0.1733024 52.3191723, -0.1734509 52.3191806, -0.1737585 52.3191986)",approach,
30713528,St. Ann's Lane,residential,20 mph,False,False,71.557,,"LINESTRING (-0.1722401 52.318385, -0.1724831 52.3184215, -0.1728534 52.3184866, -0.1732488 52.318568)",,1
30713528,St. Ann's Lane,residential,20 mph,False,True,68.79299999999999,,"LINESTRING (-0.1722401 52.318385, -0.1718967 52.3183679, -0.1714708 52.3183827, -0.171237 52.3184184)",,1
30713532,Woodley Court,residential,,False,False,29.727,,"LINESTRING (-0.1722401 52.318385, -0.1722594 52.3183423, -0.1723279 52.3182841, -0.172517 52.3181864)",,
30713530,St Anne's Court,residential,,False,False,30.157,,"LINESTRING (-0.1738612 52.3187689, -0.1736675 52.3190129)",,
30713528,St. Ann's Lane,residential,20 mph,False,False,88.663,,"LINESTRING (-0.1738612 52.3187689, -0.1740793 52.3187869, -0.1743293 52.3187889, -0.1746475 52.3187761, -0.1751594 52.3187392)",,1
30713528,St. Ann's Lane,residential,20 mph,False,True,47.382000000000005,,"LINESTRING (-0.1738612 52.3187689, -0.1736023 52.3186938, -0.1732921 52.318592, -0.1732488 52.318568)",,1
30713530,St Anne's Court,residential,,False,True,30.157,,"LINESTRING (-0.1736675 52.3190129, -0.1738612 52.3187689)",,
30713532,Woodley Court,residential,,False,True,29.727000000000004,,"LINESTRING (-0.172517 52.3181864, -0.1723279 52.3182841, -0.1722594 52.3183423, -0.1722401 52.318385)",,
30713535,Oakleigh Crescent,residential,,False,True,32.668,,"LINESTRING (-0.1731352 52.317231, -0.1732401 52.317466, -0.173241 52.3175162)",,
30713536,The Maltings,residential,,False,True,55.857000000000006,,"LINESTRING (-0.1739412 52.3171568, -0.1738351 52.3171556, -0.1737081 52.3172178, -0.1737286 52.3173351, -0.1739059 52.317452, -0.1739037 52.3175126)",,
30713537,Granary Close,residential,,False,True,85.769,,"LINESTRING (-0.1736373 52.3180983, -0.1737041 52.318025, -0.1737172 52.3179451, -0.1739271 52.3178803, -0.1741474 52.3178446, -0.1742183 52.3177858, -0.1742555 52.3175358)",,
129520786,Post Street,secondary,,False,False,11.802,B1044,"LINESTRING (-0.175771 52.3205345, -0.1758301 52.3206343)",,
30713542,Church Place,residential,,False,False,84.778,,"LINESTRING (-0.175771 52.3205345, -0.1756906 52.3205579, -0.1753047 52.320708, -0.1752482 52.3207298, -0.1752234 52.3207277, -0.1750828 52.3206013, -0.175032 52.320587, -0.1749313 52.3205441, -0.1747528 52.3205596)",,
129520772,Post Street,secondary,20 mph,False,True,125.026,B1044,"LINESTRING (-0.175771 52.3205345, -0.1756424 52.3202879, -0.1754699 52.3200239, -0.1752996 52.3197998, -0.1750894 52.3194913)",,
30713542,Church Place,residential,,False,True,84.77799999999999,,"LINESTRING (-0.1747528 52.3205596, -0.1749313 52.3205441, -0.175032 52.320587, -0.1750828 52.3206013, -0.1752234 52.3207277, -0.1752482 52.3207298, -0.1753047 52.320708, -0.1756906 52.3205579, -0.175771 52.3205345)",,
30713544,Orchard Way,residential,,False,False,44.756,,"LINESTRING (-0.1732392 52.3198307, -0.1729335 52.3201872)",,
30713545,Linden Grove,residential,,False,False,97.345,,"LINESTRING (-0.1732392 52.3198307, -0.1720101 52.3193813)",,
30713544,Orchard Way,residential,,False,True,79.25399999999999,,"LINESTRING (-0.1732392 52.3198307, -0.1733456 52.3197394, -0.1735465 52.3195538, -0.1737585 52.3191986)",,
30713544,Orchard Way,residential,,False,True,44.756,,"LINESTRING (-0.1729335 52.3201872, -0.1732392 52.3198307)",,
30713545,Linden Grove,residential,,False,True,97.345,,"LINESTRING (-0.1720101 52.3193813, -0.1732392 52.3198307)",,
30713546,Chadley Lane,residential,,False,True,95.757,,"LINESTRING (-0.1742674 52.3200777, -0.1743691 52.3197559, -0.1745831 52.3194244, -0.1746944 52.319303, -0.1747307 52.3192723)",,
100005418,Laroc Close,residential,,False,True,36.898,,"LINESTRING (-0.1728949 52.3162901, -0.1731754 52.3165742)",,
27929032,Pipers Lane,residential,20 mph,False,False,80.198,,"LINESTRING (-0.1728949 52.3162901, -0.1733044 52.3161035, -0.173448 52.3160889, -0.173865 52.3160778, -0.1739625 52.3160522)",,
27929032,Pipers Lane,residential,20 mph,False,True,132.537,,"LINESTRING (-0.1728949 52.3162901, -0.1727751 52.3163512, -0.1726181 52.3164073, -0.1722694 52.3165008, -0.1718069 52.3166069, -0.1715297 52.3166875, -0.1713148 52.3167833, -0.1712623 52.3168022, -0.1712118 52.3168102, -0.1711613 52.3168153)",,
