osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction
4762676,False,,,tertiary,30 mph,True,65.611,"LINESTRING (-2.2859009 53.4903123, -2.2860141 53.4903372, -2.2861996 53.4904142, -2.2864765 53.4905352, -2.2865298 53.4905464, -2.2866266 53.490565, -2.2867415 53.4906157)",,,circular
32473039,False,,Belvedere Road,tertiary,30 mph,False,26.445,"LINESTRING (-2.2859009 53.4903123, -2.2857919 53.490239, -2.2856112 53.4901494)",,,circular
27930165,False,,Pendleton Way,tertiary,30 mph,True,24.388,"LINESTRING (-2.2867415 53.4906157, -2.2871 53.4906668)",1,,circular
4762675,True,,,tertiary,30 mph,False,85.43,"LINESTRING (-2.2867415 53.4906157, -2.2865172 53.4906015, -2.2863849 53.4906065, -2.2863085 53.4906226, -2.2862552 53.4906425, -2.2862028 53.4906663, -2.2861546 53.4906935, -2.286119 53.4907291, -2.2860904 53.4907656, -2.2860761 53.4908044, -2.2860715 53.4908483, -2.2860785 53.4908969, -2.2860953 53.4909623, -2.2860888 53.4910727)",,,
4762676,False,,,tertiary,30 mph,False,65.611,"LINESTRING (-2.2867415 53.4906157, -2.2866266 53.490565, -2.2865298 53.4905464, -2.2864765 53.4905352, -2.2861996 53.4904142, -2.2860141 53.4903372, -2.2859009 53.4903123)",,,circular
171951287,False,,Strawberry Road,residential,,False,20.289,"LINESTRING (-2.2822037 53.4902341, -2.2819633 53.4903474)",,,
677562602,True,,Broad Street,trunk_link,30 mph,False,65.985,"LINESTRING (-2.2822037 53.4902341, -2.281678 53.4897298)",,,
4721539,True,,Broad Street,trunk_link,30 mph,False,256.363,"LINESTRING (-2.2817256 53.4896156, -2.2821243 53.4898186, -2.2824384 53.4900073, -2.2827984 53.4902067, -2.2833204 53.4904351, -2.283766 53.4906011, -2.2841398 53.4907146, -2.284539 53.4908417, -2.2847207 53.4908729, -2.2848941 53.4908936)",1,,
231824424,False,A5186,Langworthy Road,primary,30 mph,False,99.16499999999999,"LINESTRING (-2.2946917 53.4838069, -2.2946979 53.4839275, -2.2947004 53.4839777, -2.2947008 53.4839847, -2.2947302 53.4845597, -2.2947373 53.4846983)",2,,
"[231824426, 633426500, 1054504743]",False,,Liverpool Street,tertiary,30 mph,False,242.67,"LINESTRING (-2.2946917 53.4838069, -2.2944466 53.4837943, -2.2944304 53.4837935, -2.2944142 53.4837926, -2.2935565 53.4837486, -2.2932368 53.4837305, -2.2910374 53.4836218)","['2', '3']",,
"[1054504744, 1054504745]",False,,Liverpool Street,tertiary,30 mph,True,43.782,"LINESTRING (-2.2946917 53.4838069, -2.2949168 53.4838172, -2.2949438 53.4838184, -2.2949563 53.483819, -2.2951529 53.483828, -2.2953512 53.4838388)",2,,
1054504745,False,,Liverpool Street,tertiary,30 mph,False,5.917,"LINESTRING (-2.2954402 53.483844, -2.2953512 53.4838388)",,,
1054504745,False,,Liverpool Street,tertiary,30 mph,True,33.575,"LINESTRING (-2.2954402 53.483844, -2.2959461 53.4838675)",,,
172675130,False,,Nansen Street,residential,20 mph,True,48.842999999999996,"LINESTRING (-2.2954402 53.483844, -2.2954432 53.4838997, -2.2954544 53.4840946, -2.2954651 53.484283)",,,
41689087,False,,Jubilee Street,residential,,True,44.213,"LINESTRING (-2.2947962 53.4864881, -2.2947411 53.4864951, -2.2946765 53.4864979, -2.2945253 53.4864991, -2.2944152 53.486493, -2.2942905 53.4865047, -2.2941314 53.4865059)",,,
173172954,False,,Amos Street,unclassified,20 mph,False,32.463,"LINESTRING (-2.2947962 53.4864881, -2.2948594 53.4864803, -2.2949854 53.4864791, -2.2952854 53.4864745)",2,,
231824424,False,A5186,Langworthy Road,primary,30 mph,False,222.419,"LINESTRING (-2.2947962 53.4864881, -2.2948455 53.4870971, -2.2948455 53.4872196, -2.2948741 53.4877202, -2.2948819 53.4878274, -2.2949194 53.4884869)",2,,
231824424,False,A5186,Langworthy Road,primary,30 mph,True,95.505,"LINESTRING (-2.2947962 53.4864881, -2.2947836 53.4862603, -2.2947848 53.4862206, -2.294785 53.486199, -2.2947618 53.4856295)",2,,
67219746,True,,Duchy Street,residential,,False,4.072,"LINESTRING (-2.294052 53.487873, -2.2940542 53.4879096)",,,
67221967,False,,Spring Gardens,residential,,False,46.757999999999996,"LINESTRING (-2.294052 53.487873, -2.294335 53.4878543, -2.2943803 53.4878517, -2.2947551 53.4878305)",,,
41689087,False,,Jubilee Street,residential,,False,11.809,"LINESTRING (-2.2939533 53.4865129, -2.2941314 53.4865059)",,,
41689087,False,,Jubilee Street,residential,,True,25.062,"LINESTRING (-2.2939533 53.4865129, -2.2938611 53.4865144, -2.2935748 53.4865218)",,,
67219746,True,,Duchy Street,residential,,False,151.386,"LINESTRING (-2.2939533 53.4865129, -2.2939575 53.4865565, -2.2940024 53.4870224, -2.294052 53.487873)",,,
670262636,True,,Churchill Way,tertiary,30 mph,False,67.89,"LINESTRING (-2.2869598 53.4873275, -2.2863004 53.4871034, -2.2860646 53.4870292)",,,
1072666402,True,,,tertiary,30 mph,False,34.719,"LINESTRING (-2.2869598 53.4873275, -2.2869471 53.4872498, -2.2869727 53.4871733, -2.2870343 53.4871044, -2.2871267 53.4870489)",,,roundabout
1072666402,True,,,tertiary,30 mph,False,25.691000000000003,"LINESTRING (-2.2871962 53.4875027, -2.2870898 53.4874589, -2.2870088 53.4873988, -2.2869598 53.4873275)",,,roundabout
1072666402,True,,,tertiary,30 mph,False,22.283,"LINESTRING (-2.2871267 53.4870489, -2.2872242 53.4870159, -2.2873325 53.4869982, -2.2874448 53.4869971)",,,roundabout
32501722,True,,Heywood Way,tertiary,30 mph,False,23.494,"LINESTRING (-2.2874448 53.4869971, -2.2875955 53.4869853, -2.2877071 53.4869913, -2.2877963 53.4870021)",,,
1072756665,True,,,tertiary,30 mph,False,49.55199999999999,"LINESTRING (-2.2874448 53.4869971, -2.2875685 53.487018, -2.287674 53.4870527, -2.2877606 53.4871063, -2.2878191 53.487172, -2.2878449 53.4872448, -2.287836 53.4873189)",,,roundabout
1072756666,True,,,tertiary,30 mph,False,17.683,"LINESTRING (-2.287836 53.4873189, -2.287789 53.4873934, -2.2877074 53.4874563)",,,roundabout
27930154,True,,Hankinson Way,tertiary,30 mph,False,64.101,"LINESTRING (-2.2877074 53.4874563, -2.2874483 53.4877731, -2.287211 53.4879472)",,,
281724339,True,,,tertiary,30 mph,False,36.309,"LINESTRING (-2.2877074 53.4874563, -2.287595 53.4875031, -2.2874641 53.4875276, -2.287327 53.4875275, -2.2871962 53.4875027)",,,roundabout
168867349,False,,Mulberry Road,residential,,False,7.174,"LINESTRING (-2.2861154 53.4869722, -2.2860646 53.4870292)",,,
670262637,True,,Churchill Way,tertiary,30 mph,False,69.83,"LINESTRING (-2.2861154 53.4869722, -2.2863066 53.4870312, -2.2863941 53.4870543, -2.2865284 53.4870761, -2.286654 53.4870873, -2.2867726 53.4870858, -2.2869427 53.4870692, -2.2871267 53.4870489)",,,
27930165,False,,Pendleton Way,tertiary,30 mph,True,9.537,"LINESTRING (-2.2875931 53.490615, -2.2876785 53.4905459)",1,,circular
27930165,False,,Pendleton Way,tertiary,30 mph,False,34.348,"LINESTRING (-2.2875931 53.490615, -2.2875069 53.4906489, -2.287424 53.490669, -2.2873327 53.4906781, -2.2872463 53.4906774, -2.2871 53.4906668)",1,,circular
272632367,True,,,unclassified,,False,39.425,"LINESTRING (-2.2875931 53.490615, -2.2875756 53.4906813, -2.287493 53.4908085, -2.2873642 53.4909387)",,,
1072666404,True,,,tertiary,30 mph,False,4.125,"LINESTRING (-2.2904236 53.4876998, -2.290378 53.4877251)",,,roundabout
1072756663,True,,,tertiary,30 mph,False,10.518,"LINESTRING (-2.2905027 53.48741, -2.2905219 53.4874368, -2.2905425 53.4875011)",,,roundabout
27930169,True,,Fitzwarren Street,tertiary,30 mph,False,32.522999999999996,"LINESTRING (-2.2905425 53.4875011, -2.2906216 53.4876348, -2.2907057 53.487777)",,,
1072666405,True,,,tertiary,30 mph,False,24.204,"LINESTRING (-2.2905425 53.4875011, -2.2905388 53.487566, -2.2905128 53.4876227, -2.2904713 53.4876658, -2.2904236 53.4876998)",,,roundabout
27930194,False,,Littlegreen Gardens,residential,,False,36.16,"LINESTRING (-2.2925982 53.4901478, -2.2926722 53.49047)",,,
1066668730,False,,Seedley Road,tertiary,30 mph,True,8.545,"LINESTRING (-2.2925982 53.4901478, -2.2924703 53.4901585)",,,
1066668730,False,,Seedley Road,tertiary,30 mph,False,111.11,"LINESTRING (-2.2925982 53.4901478, -2.2940336 53.4900006, -2.2942533 53.4899781)",,,
231824424,False,A5186,Langworthy Road,primary,30 mph,True,52.11,"LINESTRING (-2.2949491 53.4889552, -2.2949194 53.4884869)",2,,
27930214,False,,Lower Seedley Road,residential,30 mph,False,118.297,"LINESTRING (-2.2949491 53.4889552, -2.2950219 53.4889505, -2.2954391 53.4889238, -2.2962397 53.4888781, -2.2967276 53.4888456)",2,,
231824424,False,A5186,Langworthy Road,primary,30 mph,False,103.763,"LINESTRING (-2.2949491 53.4889552, -2.2949497 53.488962, -2.2949903 53.4897862, -2.2950035 53.4898877)",2,,
27930193,False,,Coomassie Street,residential,,True,108.637,"LINESTRING (-2.2941485 53.4890031, -2.2942533 53.4899781)",,,
27930173,False,,Lower Seedley Road,residential,,False,53.019,"LINESTRING (-2.2941485 53.4890031, -2.2936425 53.4890259, -2.2933801 53.4890377, -2.2933494 53.4890391)",,,
27930173,False,,Lower Seedley Road,residential,,True,45.98,"LINESTRING (-2.2941485 53.4890031, -2.2944752 53.4889811, -2.2947799 53.4889554, -2.2948379 53.488951)",,,
27930173,False,,Lower Seedley Road,residential,,False,77.903,"LINESTRING (-2.2933494 53.4890391, -2.2926068 53.4890757, -2.2923309 53.4890995, -2.2921794 53.4891145)",,,
27930173,False,,Lower Seedley Road,residential,,True,53.019000000000005,"LINESTRING (-2.2933494 53.4890391, -2.2933801 53.4890377, -2.2936425 53.4890259, -2.2941485 53.4890031)",,,
168867343,False,,Tenbury Close,residential,,False,138.961,"LINESTRING (-2.2933494 53.4890391, -2.2933584 53.4891004, -2.2933798 53.4891834, -2.2933905 53.4892696, -2.2933637 53.4893318, -2.2933396 53.4893924, -2.2933342 53.4894579, -2.2933315 53.4895217, -2.2933423 53.4895839, -2.2933235 53.4896446, -2.2932944 53.4896739, -2.2932162 53.4896925, -2.2930928 53.4897052, -2.2928353 53.4897387, -2.2927522 53.4897387, -2.2926882 53.4897329, -2.2926315 53.489718, -2.2925966 53.4896909, -2.2925246 53.4896244, -2.2924494 53.4895532)",,,
27930173,False,,Lower Seedley Road,residential,,True,41.79600000000001,"LINESTRING (-2.2915882 53.4892468, -2.2919288 53.4891676, -2.2920671 53.4891365, -2.2921794 53.4891145)",,,
168867353,False,,Fitzwarren Street,tertiary,30 mph,False,117.05799999999999,"LINESTRING (-2.2915882 53.4892468, -2.2916899 53.4893797, -2.2924703 53.4901585)",2,,
168867353,False,,Fitzwarren Street,tertiary,30 mph,True,173.56000000000003,"LINESTRING (-2.2915882 53.4892468, -2.2914342 53.4889959, -2.2911351 53.4885088, -2.2907916 53.4879141, -2.2907057 53.487777)",2,,
27930179,True,,Fitzwarren Street,tertiary,,False,70.341,"LINESTRING (-2.2898216 53.4873505, -2.2900124 53.4872304, -2.2901805 53.487111, -2.2902223 53.4870717, -2.290249 53.4870304, -2.2902894 53.4868109)",,,
1066671517,True,,,tertiary,30 mph,False,52.861,"LINESTRING (-2.2898216 53.4873505, -2.289918 53.4873089, -2.2900052 53.4872856, -2.2900974 53.4872764, -2.2901937 53.4872781, -2.2902788 53.4872905, -2.2903553 53.4873147, -2.2904235 53.4873445, -2.2905027 53.48741)",,,roundabout
27930180,True,,Fitzwarren Street,tertiary,,False,68.478,"LINESTRING (-2.2902894 53.4868109, -2.2903215 53.4870144, -2.2903336 53.4870888, -2.2903632 53.4871544, -2.2904469 53.4873022, -2.2905027 53.48741)",,,
27930182,False,,Fitzwarren Street,tertiary,,False,110.554,"LINESTRING (-2.2902894 53.4868109, -2.2902899 53.4865391, -2.2902781 53.4858167)",,,
27930182,False,,Fitzwarren Street,tertiary,,False,106.048,"LINESTRING (-2.2902781 53.4858167, -2.2902768 53.4856322, -2.2902759 53.485599, -2.2902737 53.4855215, -2.2902551 53.4848631)",,,
27930182,False,,Fitzwarren Street,tertiary,,True,110.554,"LINESTRING (-2.2902781 53.4858167, -2.2902899 53.4865391, -2.2902894 53.4868109)",,,
67398490,False,,Edgehill Close,residential,,True,41.363,"LINESTRING (-2.2902781 53.4858167, -2.290059 53.4858101, -2.2899872 53.4858033, -2.28986 53.4857677, -2.2896961 53.4857076)",,,
27930182,False,,Fitzwarren Street,tertiary,,False,142.017,"LINESTRING (-2.2902551 53.4848631, -2.2903169 53.4837161, -2.2903205 53.4836851, -2.2903319 53.4835868)",,,
27930182,False,,Fitzwarren Street,tertiary,,True,106.048,"LINESTRING (-2.2902551 53.4848631, -2.2902737 53.4855215, -2.2902759 53.485599, -2.2902768 53.4856322, -2.2902781 53.4858167)",,,
27948338,False,,Wall Street,residential,,False,48.608000000000004,"LINESTRING (-2.2902551 53.4848631, -2.2903544 53.4848599, -2.290632 53.4848509, -2.2909468 53.4848376, -2.2909883 53.4848359)",,,
27930182,False,,Fitzwarren Street,tertiary,,True,142.017,"LINESTRING (-2.2903319 53.4835868, -2.2903205 53.4836851, -2.2903169 53.4837161, -2.2902551 53.4848631)",,,
"[231824425, 1054504741]",False,,Liverpool Street,tertiary,30 mph,False,144.112,"LINESTRING (-2.2903319 53.4835868, -2.2902064 53.4835804, -2.2901459 53.4835773, -2.2894852 53.4835437, -2.2892734 53.4835321, -2.2890078 53.4835067, -2.288796 53.4834715, -2.2885902 53.4834322, -2.2882112 53.4833384)",2,,
"[633426500, 1054504742]",False,,Liverpool Street,tertiary,30 mph,True,46.843,"LINESTRING (-2.2903319 53.4835868, -2.2904917 53.4835952, -2.2905501 53.4835983, -2.2906646 53.4836044, -2.2910374 53.4836218)",2,,
80033548,False,,Seedley Road,residential,,False,32.192,"LINESTRING (-2.2950035 53.4898877, -2.2951732 53.489871, -2.2952767 53.4898632, -2.2953742 53.4898307, -2.2954597 53.4898016)",2,,
231824424,False,A5186,Langworthy Road,primary,30 mph,True,103.763,"LINESTRING (-2.2950035 53.4898877, -2.2949903 53.4897862, -2.2949497 53.488962, -2.2949491 53.4889552)",2,,
1066668730,False,,Seedley Road,tertiary,30 mph,True,50.638999999999996,"LINESTRING (-2.2950035 53.4898877, -2.2948474 53.4899065, -2.2942533 53.4899781)",,,
1066668741,False,A5186,Langworthy Road,primary,30 mph,False,90.85399999999998,"LINESTRING (-2.2950035 53.4898877, -2.2950113 53.4900125, -2.2950134 53.4900453, -2.2950547 53.4907042)",,,
27930193,False,,Coomassie Street,residential,,False,108.637,"LINESTRING (-2.2942533 53.4899781, -2.2941485 53.4890031)",,,
1066668730,False,,Seedley Road,tertiary,30 mph,False,50.638999999999996,"LINESTRING (-2.2942533 53.4899781, -2.2948474 53.4899065, -2.2950035 53.4898877)",,,
1066668730,False,,Seedley Road,tertiary,30 mph,True,111.11,"LINESTRING (-2.2942533 53.4899781, -2.2940336 53.4900006, -2.2925982 53.4901478)",,,
27930197,False,,Doveridge Gardens,residential,,False,31.238,"LINESTRING (-2.2905616 53.4903195, -2.2906261 53.4905978)",,,
170761212,False,,Seedley Road,residential,,False,127.536,"LINESTRING (-2.2905616 53.4903195, -2.2906253 53.4903141, -2.2917522 53.4902186, -2.2924703 53.4901585)",,,
"[252952208, 170761212]",False,,"['Nursery Street', 'Seedley Road']",residential,,True,165.00300000000001,"LINESTRING (-2.2905616 53.4903195, -2.2900818 53.4903657, -2.2897779 53.4903913, -2.2895346 53.4904486, -2.2894316 53.4904808, -2.2891151 53.4906643, -2.2890029 53.4907335, -2.2889734 53.4907766, -2.2889515 53.4908207, -2.2889649 53.4908654, -2.2891981 53.4911203)",,,
168866010,False,,Florin Gardens,residential,,False,43.268,"LINESTRING (-2.2911678 53.4911317, -2.2912126 53.4912754, -2.2912233 53.4913297, -2.2911992 53.4913744, -2.2911402 53.4914669, -2.291116 53.4915068)",,,
170760505,False,,Mitcheson Gardens,residential,,False,105.991,"LINESTRING (-2.2911678 53.4911317, -2.2912579 53.4911376, -2.2913321 53.4911443, -2.2913937 53.4911562, -2.291426 53.4911624, -2.2915254 53.4911949, -2.2916175 53.491226, -2.2918429 53.4913021, -2.2919984 53.4914088, -2.2920939 53.4915395, -2.292147 53.4915796, -2.292231 53.4915878, -2.2924416 53.4915766)",,,
170760505,False,,Mitcheson Gardens,residential,,True,26.643,"LINESTRING (-2.2911678 53.4911317, -2.2910716 53.4911243, -2.2909287 53.4911138, -2.2908341 53.4910901, -2.2907813 53.4910743)",,,
80033548,False,,Seedley Road,residential,,False,71.83,"LINESTRING (-2.2965125 53.4894706, -2.2965856 53.4894135, -2.2966081 53.4893363, -2.2966411 53.489217, -2.2967203 53.4888821, -2.2967276 53.4888456)",2,,
80033548,False,,Seedley Road,residential,,True,52.227,"LINESTRING (-2.2965125 53.4894706, -2.2964429 53.4894891, -2.2963704 53.4895049, -2.2959164 53.4895935, -2.2958374 53.4896135, -2.2957724 53.4896324)",2,,
27930214,False,,Lower Seedley Road,residential,30 mph,True,118.297,"LINESTRING (-2.2967276 53.4888456, -2.2962397 53.4888781, -2.2954391 53.4889238, -2.2950219 53.4889505, -2.2949491 53.4889552)",2,,
67135670,False,,Farringdon Street,residential,20 mph,False,50.356,"LINESTRING (-2.2967276 53.4888456, -2.2967234 53.48881, -2.2966916 53.4886112, -2.2966797 53.4885363, -2.2966588 53.4883946)",,,
80033548,False,,Seedley Road,residential,,True,71.83,"LINESTRING (-2.2967276 53.4888456, -2.2967203 53.4888821, -2.2966411 53.489217, -2.2966081 53.4893363, -2.2965856 53.4894135, -2.2965125 53.4894706)",2,,
"[231824425, 1054504741]",False,,Liverpool Street,tertiary,30 mph,True,144.11200000000002,"LINESTRING (-2.2882112 53.4833384, -2.2885902 53.4834322, -2.288796 53.4834715, -2.2890078 53.4835067, -2.2892734 53.4835321, -2.2894852 53.4835437, -2.2901459 53.4835773, -2.2902064 53.4835804, -2.2903319 53.4835868)",2,,
27948335,False,,Highfield Road,residential,,False,80.605,"LINESTRING (-2.2909883 53.4848359, -2.2909976 53.4848795, -2.2911421 53.485555)",,,
27948335,False,,Highfield Road,residential,,True,135.041,"LINESTRING (-2.2909883 53.4848359, -2.2909894 53.4848081, -2.2910326 53.4837407, -2.2910353 53.4836758, -2.2910374 53.4836218)",,,
27948338,False,,Wall Street,residential,,False,41.867000000000004,"LINESTRING (-2.2909883 53.4848359, -2.29109 53.4848336, -2.2916206 53.4848214)",,,
27948338,False,,Wall Street,residential,,True,48.608,"LINESTRING (-2.2909883 53.4848359, -2.2909468 53.4848376, -2.290632 53.4848509, -2.2903544 53.4848599, -2.2902551 53.4848631)",,,
27948335,False,,Highfield Road,residential,,False,86.202,"LINESTRING (-2.2915368 53.4870738, -2.291661 53.4878455)",,,
27948335,False,,Highfield Road,residential,,True,56.168,"LINESTRING (-2.2915368 53.4870738, -2.2913851 53.4865768)",,,
171959887,False,,Langham Road,residential,,True,69.822,"LINESTRING (-2.2915368 53.4870738, -2.2906314 53.4873964)",,,
252975935,False,,,residential,,True,9.137,"LINESTRING (-2.2915368 53.4870738, -2.2916749 53.4870733)",,,
27948335,False,,Highfield Road,residential,,True,9.367,"LINESTRING (-2.2918146 53.4883998, -2.2917868 53.4883172)",,,
231824424,False,A5186,Langworthy Road,primary,30 mph,False,18.083,"LINESTRING (-2.2947575 53.4854669, -2.2947618 53.4856295)",2,,
231824424,False,A5186,Langworthy Road,primary,30 mph,True,85.475,"LINESTRING (-2.2947575 53.4854669, -2.2947373 53.4846983)",2,,
"[1268172620, 27948340]",False,,Field Street,residential,,False,47.973000000000006,"LINESTRING (-2.2947575 53.4854669, -2.2946875 53.4854698, -2.2946484 53.4854707, -2.2944037 53.4854763, -2.294324 53.4854781, -2.2940966 53.4854778, -2.2940329 53.4854789)",2,,
27948335,False,,Highfield Road,residential,,False,4.731,"LINESTRING (-2.2911421 53.485555, -2.291148 53.4855974)",,,
27948340,False,,Field Street,residential,,True,41.423,"LINESTRING (-2.2911421 53.485555, -2.291767 53.4855322)",2,,
27948335,False,,Highfield Road,residential,,True,80.605,"LINESTRING (-2.2911421 53.485555, -2.2909976 53.4848795, -2.2909883 53.4848359)",,,
27948338,False,,Wall Street,residential,,False,37.842,"LINESTRING (-2.2928187 53.4847716, -2.2933879 53.4847384)",,,
27948338,False,,Wall Street,residential,,True,39.895,"LINESTRING (-2.2928187 53.4847716, -2.2926957 53.4847774, -2.2922176 53.4847998)",,,
"[252975937, 27948342]",False,,Ash Street,residential,,False,82.59700000000001,"LINESTRING (-2.2928187 53.4847716, -2.2928226 53.4848041, -2.292897 53.4854262, -2.2929014 53.4854591, -2.292891 53.4855123)",,,
27948340,False,,Field Street,residential,,False,37.747,"LINESTRING (-2.292891 53.4855123, -2.2923208 53.4855234)",2,,
27948340,False,,Field Street,residential,,True,38.867000000000004,"LINESTRING (-2.292891 53.4855123, -2.293195 53.4855031, -2.2934777 53.4854949)",2,,
"[252975937, 252975939]",False,,Ash Street,residential,,False,113.91100000000002,"LINESTRING (-2.292891 53.4855123, -2.2928959 53.4855798, -2.2930255 53.4864558, -2.2930341 53.4865331)",,,
"[252975937, 27948342]",False,,Ash Street,residential,,True,82.59700000000001,"LINESTRING (-2.292891 53.4855123, -2.2929014 53.4854591, -2.292897 53.4854262, -2.2928226 53.4848041, -2.2928187 53.4847716)",,,
41689087,False,,Jubilee Street,residential,,True,16.211,"LINESTRING (-2.2930341 53.4865331, -2.2927896 53.4865426)",,,
41689087,False,,Jubilee Street,residential,,False,22.718,"LINESTRING (-2.2930341 53.4865331, -2.2933054 53.4865257, -2.2933771 53.4865237)",,,
"[252975937, 252975939]",False,,Ash Street,residential,,True,113.91100000000002,"LINESTRING (-2.2930341 53.4865331, -2.2930255 53.4864558, -2.2928959 53.4855798, -2.292891 53.4855123)",,,
27948338,False,,Wall Street,residential,,True,37.842,"LINESTRING (-2.2933879 53.4847384, -2.2928187 53.4847716)",,,
"[27948338, 252975940, 67224759]",False,,"['Fir Street', 'Wall Street']",residential,,False,123.80999999999999,"LINESTRING (-2.2933879 53.4847384, -2.2939739 53.4847157, -2.2939771 53.4847566, -2.2940269 53.4854008, -2.2940294 53.4854335, -2.2940329 53.4854789)",,,
"[252975944, 252975943]",False,,Laburnum Street,residential,,True,84.32899999999998,"LINESTRING (-2.2933879 53.4847384, -2.2933929 53.4847806, -2.2934682 53.4854149, -2.2934719 53.4854461, -2.2934777 53.4854949)",,,
27948340,False,,Field Street,residential,,False,38.867000000000004,"LINESTRING (-2.2934777 53.4854949, -2.293195 53.4855031, -2.292891 53.4855123)",2,,
27948340,False,,Field Street,residential,,True,36.777,"LINESTRING (-2.2934777 53.4854949, -2.293739 53.4854875, -2.2940329 53.4854789)",2,,
"[252975944, 252975943]",False,,Laburnum Street,residential,,False,84.329,"LINESTRING (-2.2934777 53.4854949, -2.2934719 53.4854461, -2.2934682 53.4854149, -2.2933929 53.4847806, -2.2933879 53.4847384)",,,
"[27948343, 252975943]",False,,Laburnum Street,residential,,True,114.367,"LINESTRING (-2.2934777 53.4854949, -2.2934842 53.4855683, -2.293567 53.4864444, -2.2935748 53.4865218)",,,
41689087,False,,Jubilee Street,residential,,True,13.082,"LINESTRING (-2.2935748 53.4865218, -2.2933771 53.4865237)",,,
"[252975943, 27948343]",False,,Laburnum Street,residential,,False,114.367,"LINESTRING (-2.2935748 53.4865218, -2.293567 53.4864444, -2.2934842 53.4855683, -2.2934777 53.4854949)",,,
41689087,False,,Jubilee Street,residential,,False,25.062,"LINESTRING (-2.2935748 53.4865218, -2.2938611 53.4865144, -2.2939533 53.4865129)",,,
27948338,False,,Wall Street,residential,,True,39.573,"LINESTRING (-2.2922176 53.4847998, -2.2916206 53.4848214)",,,
27948338,False,,Wall Street,residential,,False,39.895,"LINESTRING (-2.2922176 53.4847998, -2.2926957 53.4847774, -2.2928187 53.4847716)",,,
"[252975936, 252975932]",False,,Reservoir Street,residential,,True,80.815,"LINESTRING (-2.2922176 53.4847998, -2.2922225 53.4848286, -2.2923244 53.4854373, -2.2923208 53.4855234)",,,
27948340,False,,Field Street,residential,,False,36.655,"LINESTRING (-2.2923208 53.4855234, -2.291767 53.4855322)",2,,
27948340,False,,Field Street,residential,,True,37.747,"LINESTRING (-2.2923208 53.4855234, -2.292891 53.4855123)",2,,
"[252975936, 252975932]",False,,Reservoir Street,residential,,False,80.815,"LINESTRING (-2.2923208 53.4855234, -2.2923244 53.4854373, -2.2922225 53.4848286, -2.2922176 53.4847998)",,,
