osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction,bridge,access
"[313753222, 32260470, 85704598, 86501628, 313753213]",True,Almondvale Boulevard,tertiary,30 mph,False,274.593,,"LINESTRING (-3.5117881 55.8858707, -3.5113859 55.8859538, -3.5093574 55.8864407, -3.5085317 55.886646, -3.508292 55.8867082, -3.5079927 55.8867788, -3.507717 55.8867868)",,yes,
374976653,True,Terrace Roundabout,tertiary,30 mph,False,9.237,,"LINESTRING (-3.5117881 55.8858707, -3.5117585 55.8858486, -3.5117382 55.8858234, -3.5117281 55.8857962)",roundabout,,
374976653,True,Terrace Roundabout,tertiary,30 mph,False,32.321999999999996,,"LINESTRING (-3.5117281 55.8857962, -3.5117322 55.8857574, -3.5117571 55.8857212, -3.5118005 55.8856909, -3.5118583 55.8856694, -3.5119159 55.8856595, -3.5119762 55.8856585, -3.5120348 55.8856665, -3.5120874 55.885683)",roundabout,,
22752403,True,Town Centre Roundabout,tertiary,30 mph,False,10.504999999999999,,"LINESTRING (-3.5076427 55.8865815, -3.5077082 55.8866032, -3.5077642 55.8866444)",roundabout,,
"[86501641, 39695116, 313753204, 4620854, 313753210]",True,Almondvale Boulevard,tertiary,30 mph,False,268.54,,"LINESTRING (-3.5077642 55.8866444, -3.5079843 55.8866892, -3.5082533 55.886648, -3.5084612 55.8865939, -3.5093123 55.8863787, -3.5113219 55.8858802, -3.5117281 55.8857962)",,yes,
22752403,True,Town Centre Roundabout,tertiary,30 mph,False,17.088,,"LINESTRING (-3.5077642 55.8866444, -3.5077846 55.8866871, -3.5077735 55.8867374, -3.5077716 55.8867404, -3.507717 55.8867868)",roundabout,,
344523636,False,Almondvale East Road,tertiary,30 mph,True,342.083,2,"LINESTRING (-3.5089386 55.8874455, -3.5088495 55.8872932, -3.5088144 55.8871523, -3.5087529 55.8869891, -3.5086686 55.886876, -3.5085658 55.8867741, -3.5081382 55.8864203, -3.5080173 55.8862887, -3.5079611 55.8862003, -3.5079185 55.8861143, -3.5078774 55.8860128, -3.507805 55.885835, -3.5077678 55.8857405, -3.5076644 55.8855121, -3.5075394 55.8853312, -3.5073742 55.8850871, -3.5072284 55.8848559, -3.5072012 55.8847093, -3.5071914 55.8845672)",,,
"[374864746, 374864747, 39695077, 364417454]",False,,tertiary,30 mph,"[False, True]",247.57700000000003,"['2', '3']","LINESTRING (-3.5089386 55.8874455, -3.5092912 55.8873656, -3.5095589 55.8872583, -3.5097774 55.8871304, -3.5098167 55.8870938, -3.5099011 55.8870166, -3.5099956 55.886927, -3.510059 55.8868645, -3.5101294 55.886796, -3.5102851 55.8866841, -3.5104458 55.8865953, -3.5105111 55.886568, -3.5107197 55.8864809, -3.5110461 55.8863638, -3.5114076 55.8862923, -3.5116222 55.8862585, -3.511756 55.8862339, -3.5118954 55.8861715, -3.5119524 55.8861127)",,,
271561205,False,Almondvale Drive,tertiary,30 mph,True,77.088,3,"LINESTRING (-3.5073993 55.8856671, -3.5074755 55.8858088, -3.5075342 55.8859657, -3.5075592 55.8861088, -3.5075439 55.8862783, -3.5075333 55.8863495)",,,
"[374975717, 374976652, 23037613]",True,Almondvale Boulevard,tertiary,30 mph,False,431.14,2,"LINESTRING (-3.5120874 55.885683, -3.5122215 55.8856668, -3.5131187 55.8854731, -3.5135051 55.885386, -3.5136193 55.8853623, -3.5140378 55.885275, -3.5141526 55.8852504, -3.5144393 55.8851863, -3.5166263 55.8846933, -3.5168761 55.8846331, -3.5173272 55.8845202, -3.5182298 55.8842941, -3.5184442 55.8841871)",,,
915781124,True,Terrace Roundabout,tertiary,30 mph,False,15.304000000000002,,"LINESTRING (-3.5120874 55.885683, -3.512143 55.8857166, -3.5121734 55.8857592, -3.5121748 55.8858051)",roundabout,,
201818672,False,Kenilworth Rise,residential,20 mph,True,89.872,,"LINESTRING (-3.5080537 55.8823839, -3.5079353 55.8822021, -3.5078637 55.8820825, -3.5076104 55.8816151)",,,
374982754,False,Dedridge East Road,tertiary,30 mph,False,112.95400000000001,,"LINESTRING (-3.5080537 55.8823839, -3.5083231 55.8823398, -3.5092896 55.88218, -3.5095334 55.8821316, -3.5097744 55.8820709)",,,
374982754,False,Dedridge East Road,tertiary,30 mph,True,42.018,,"LINESTRING (-3.5080537 55.8823839, -3.5076499 55.8824605, -3.5074605 55.8825498)",,,
201818672,False,Kenilworth Rise,residential,20 mph,False,89.87199999999999,,"LINESTRING (-3.5076104 55.8816151, -3.5078637 55.8820825, -3.5079353 55.8822021, -3.5080537 55.8823839)",,,
201818672,False,Kenilworth Rise,residential,20 mph,True,62.68,,"LINESTRING (-3.5076104 55.8816151, -3.5075719 55.8815441, -3.5074076 55.881241, -3.507318 55.8810758)",,,
23253613,False,Mowbray Rise,residential,20 mph,False,58.10300000000001,,"LINESTRING (-3.5109927 55.8805296, -3.5104817 55.8806201, -3.5102994 55.8806529, -3.5101048 55.8806877)",,,
374982754,False,Dedridge East Road,tertiary,30 mph,True,87.41400000000002,,"LINESTRING (-3.5109927 55.8805296, -3.5110825 55.8806717, -3.5111109 55.880832, -3.5111003 55.8809745, -3.5110271 55.8811641, -3.5109262 55.8812896)",,,
"[380006325, 380006326, 380006327]",False,Dedridge East Road,tertiary,30 mph,False,151.976,,"LINESTRING (-3.5109927 55.8805296, -3.5107114 55.8801749, -3.51065 55.8801025, -3.5104394 55.8798431, -3.5102426 55.8796234, -3.5101544 55.8795171, -3.5099887 55.8792848)",,,
23253613,False,Mowbray Rise,residential,20 mph,False,31.270999999999997,,"LINESTRING (-3.5101048 55.8806877, -3.5099524 55.880715, -3.5097292 55.8807548, -3.5096271 55.8807731)",,,
23253613,False,Mowbray Rise,residential,20 mph,True,58.103,,"LINESTRING (-3.5101048 55.8806877, -3.5102994 55.8806529, -3.5104817 55.8806201, -3.5109927 55.8805296)",,,
23253631,False,Mowbray Rise,residential,20 mph,False,52.979,,"LINESTRING (-3.5101048 55.8806877, -3.5100427 55.8805753, -3.5099721 55.8804477, -3.5098551 55.8802323)",,,
23253613,False,Mowbray Rise,residential,20 mph,False,118.15900000000002,,"LINESTRING (-3.5096271 55.8807731, -3.50929 55.8808333, -3.5092345 55.8808432, -3.5088228 55.8809178, -3.5086989 55.8809343, -3.5085769 55.8809312, -3.508491 55.8809023, -3.5084321 55.8808651, -3.5084087 55.8808388, -3.5083447 55.8807168, -3.5082519 55.8805378)",,,
23253613,False,Mowbray Rise,residential,20 mph,True,31.271,,"LINESTRING (-3.5096271 55.8807731, -3.5097292 55.8807548, -3.5099524 55.880715, -3.5101048 55.8806877)",,,
23253618,False,Mowbray Rise,residential,20 mph,False,55.094,,"LINESTRING (-3.5096271 55.8807731, -3.50974 55.8809733, -3.509831 55.8811422, -3.5098749 55.8812237, -3.5098872 55.8812466)",,,
23253613,False,Mowbray Rise,residential,20 mph,False,6.854,,"LINESTRING (-3.5082519 55.8805378, -3.5081468 55.8805558)",,,
23253614,False,Mowbray Rise,residential,20 mph,False,11.954,,"LINESTRING (-3.5082519 55.8805378, -3.5084352 55.8805064)",,,
23253613,False,Mowbray Rise,residential,20 mph,True,118.15899999999999,,"LINESTRING (-3.5082519 55.8805378, -3.5083447 55.8807168, -3.5084087 55.8808388, -3.5084321 55.8808651, -3.508491 55.8809023, -3.5085769 55.8809312, -3.5086989 55.8809343, -3.5088228 55.8809178, -3.5092345 55.8808432, -3.50929 55.8808333, -3.5096271 55.8807731)",,,
23253613,False,Mowbray Rise,residential,20 mph,True,6.854,,"LINESTRING (-3.5081468 55.8805558, -3.5082519 55.8805378)",,,
23253614,False,Mowbray Rise,residential,20 mph,True,11.954,,"LINESTRING (-3.5084352 55.8805064, -3.5082519 55.8805378)",,,
23253618,False,Mowbray Rise,residential,20 mph,False,24.918,,"LINESTRING (-3.5098872 55.8812466, -3.5100069 55.8814604)",,,
23253618,False,Mowbray Rise,residential,20 mph,True,55.094,,"LINESTRING (-3.5098872 55.8812466, -3.5098749 55.8812237, -3.509831 55.8811422, -3.50974 55.8809733, -3.5096271 55.8807731)",,,
23253630,False,Mowbray Rise,residential,20 mph,False,107.922,,"LINESTRING (-3.5098872 55.8812466, -3.5095024 55.8813117, -3.5090914 55.8813798, -3.5089756 55.8814317, -3.508903 55.8815041, -3.5088944 55.8815619, -3.5089251 55.8816361, -3.5089341 55.8816526, -3.5090318 55.8818315)",,,
23253618,False,Mowbray Rise,residential,20 mph,True,9.561,,"LINESTRING (-3.5100519 55.8815426, -3.5100069 55.8814604)",,,
23253630,False,Mowbray Rise,residential,20 mph,True,107.922,,"LINESTRING (-3.5090318 55.8818315, -3.5089341 55.8816526, -3.5089251 55.8816361, -3.5088944 55.8815619, -3.508903 55.8815041, -3.5089756 55.8814317, -3.5090914 55.8813798, -3.5095024 55.8813117, -3.5098872 55.8812466)",,,
23253631,False,Mowbray Rise,residential,20 mph,True,6.57,,"LINESTRING (-3.5099552 55.8802139, -3.5098551 55.8802323)",,,
23253639,False,Nigel Rise,residential,30 mph,False,74.592,,"LINESTRING (-3.5099887 55.8792848, -3.5097065 55.8793549, -3.5095618 55.8793792, -3.5092243 55.8794153, -3.5088361 55.8794483)",,,
"[380006325, 380006326, 380006327]",False,Dedridge East Road,tertiary,30 mph,True,151.976,,"LINESTRING (-3.5099887 55.8792848, -3.5101544 55.8795171, -3.5102426 55.8796234, -3.5104394 55.8798431, -3.51065 55.8801025, -3.5107114 55.8801749, -3.5109927 55.8805296)",,,
23253639,False,Nigel Rise,residential,30 mph,False,82.575,,"LINESTRING (-3.5088361 55.8794483, -3.5084267 55.879487, -3.5079624 55.8795297, -3.5078775 55.8795388, -3.5075306 55.8795715)",,,
23253639,False,Nigel Rise,residential,30 mph,True,74.592,,"LINESTRING (-3.5088361 55.8794483, -3.5092243 55.8794153, -3.5095618 55.8793792, -3.5097065 55.8793549, -3.5099887 55.8792848)",,,
23253661,False,Nigel Rise,residential,30 mph,False,82.765,,"LINESTRING (-3.5088361 55.8794483, -3.5088149 55.8793665, -3.5087338 55.8790528, -3.5086822 55.8788537, -3.5086455 55.8787117)",,,
23253639,False,Nigel Rise,residential,30 mph,True,82.575,,"LINESTRING (-3.5075306 55.8795715, -3.5078775 55.8795388, -3.5079624 55.8795297, -3.5084267 55.879487, -3.5088361 55.8794483)",,,
23253647,False,Nigel Rise,residential,30 mph,False,52.432,,"LINESTRING (-3.5075306 55.8795715, -3.5074782 55.8794243, -3.5074083 55.8791653, -3.5073924 55.8791065)",,,
23253649,False,Nigel Rise,residential,30 mph,False,15.45,,"LINESTRING (-3.5073924 55.8791065, -3.5076327 55.8790728)",,,
23253647,False,Nigel Rise,residential,30 mph,False,29.201,,"LINESTRING (-3.5073924 55.8791065, -3.5073539 55.878985, -3.507313 55.8788477)",,,
23253647,False,Nigel Rise,residential,30 mph,True,52.432,,"LINESTRING (-3.5073924 55.8791065, -3.5074083 55.8791653, -3.5074782 55.8794243, -3.5075306 55.8795715)",,,
23253647,False,Nigel Rise,residential,30 mph,True,29.201,,"LINESTRING (-3.507313 55.8788477, -3.5073539 55.878985, -3.5073924 55.8791065)",,,
23253649,False,Nigel Rise,residential,30 mph,True,15.45,,"LINESTRING (-3.5076327 55.8790728, -3.5073924 55.8791065)",,,
23253661,False,Nigel Rise,residential,30 mph,True,82.765,,"LINESTRING (-3.5086455 55.8787117, -3.5086822 55.8788537, -3.5087338 55.8790528, -3.5088149 55.8793665, -3.5088361 55.8794483)",,,
23264063,False,Beveridge Square,unclassified,30 mph,False,49.208,2,"LINESTRING (-3.5114142 55.8814426, -3.5115765 55.8815397, -3.5117312 55.8816441, -3.5118677 55.8818)",,,
23264063,False,Beveridge Square,unclassified,30 mph,True,34.909,2,"LINESTRING (-3.5114142 55.8814426, -3.5111988 55.8813664, -3.5109262 55.8812896)",,,
23264103,False,Palmer Rise,residential,30 mph,False,122.96799999999999,,"LINESTRING (-3.5114142 55.8814426, -3.5115197 55.8813662, -3.5115936 55.8813112, -3.5116907 55.8812564, -3.511847 55.8811918, -3.5120127 55.8811449, -3.5122202 55.8811077, -3.5123785 55.8810658, -3.5124559 55.8810335, -3.5124919 55.8809888, -3.5125026 55.8809391, -3.5124735 55.8808683, -3.5124012 55.8807267, -3.5124215 55.8806713)",,,
23264063,False,Beveridge Square,unclassified,30 mph,False,10.94,2,"LINESTRING (-3.5119198 55.8818587, -3.5119869 55.8819496)",,,
23264063,False,Beveridge Square,unclassified,30 mph,True,7.292,2,"LINESTRING (-3.5119198 55.8818587, -3.5119052 55.8818428, -3.5118677 55.8818)",,,
23264067,False,Beveridge Square,unclassified,30 mph,False,119.085,2,"LINESTRING (-3.5119198 55.8818587, -3.5121344 55.8818045, -3.5124433 55.8817322, -3.5127352 55.8816648, -3.5130785 55.8815686, -3.513296 55.8815147, -3.5136638 55.8814236)",,,
23264063,False,Beveridge Square,unclassified,30 mph,True,10.94,2,"LINESTRING (-3.5119869 55.8819496, -3.5119198 55.8818587)",,,
23264067,False,Beveridge Square,unclassified,30 mph,True,119.08500000000001,2,"LINESTRING (-3.5136638 55.8814236, -3.513296 55.8815147, -3.5130785 55.8815686, -3.5127352 55.8816648, -3.5124433 55.8817322, -3.5121344 55.8818045, -3.5119198 55.8818587)",,,
23264103,False,Palmer Rise,residential,30 mph,False,113.423,,"LINESTRING (-3.5124215 55.8806713, -3.5122418 55.8806684, -3.5121175 55.8806601, -3.5120015 55.8806145, -3.5119373 55.8805491, -3.511584 55.8798831)",,,
23264103,False,Palmer Rise,residential,30 mph,True,122.96799999999999,,"LINESTRING (-3.5124215 55.8806713, -3.5124012 55.8807267, -3.5124735 55.8808683, -3.5125026 55.8809391, -3.5124919 55.8809888, -3.5124559 55.8810335, -3.5123785 55.8810658, -3.5122202 55.8811077, -3.5120127 55.8811449, -3.511847 55.8811918, -3.5116907 55.8812564, -3.5115936 55.8813112, -3.5115197 55.8813662, -3.5114142 55.8814426)",,,
23264105,False,Palmer Rise,residential,30 mph,False,155.111,,"LINESTRING (-3.5124215 55.8806713, -3.512465 55.8806406, -3.5125353 55.8806149, -3.51283 55.8805644, -3.5133059 55.8804829, -3.513373 55.8804682, -3.5134284 55.8804363, -3.5134553 55.8804008, -3.5134637 55.8803763, -3.513452 55.8803447, -3.5134213 55.8802827, -3.5132211 55.879912, -3.5131121 55.8796962)",,,
23264103,False,Palmer Rise,residential,30 mph,False,7.719,,"LINESTRING (-3.511584 55.8798831, -3.511468 55.8799073)",,,
23264104,False,Palmer Rise,residential,30 mph,False,6.797,,"LINESTRING (-3.511584 55.8798831, -3.5116874 55.8798638)",,,
23264103,False,Palmer Rise,residential,30 mph,True,113.423,,"LINESTRING (-3.511584 55.8798831, -3.5119373 55.8805491, -3.5120015 55.8806145, -3.5121175 55.8806601, -3.5122418 55.8806684, -3.5124215 55.8806713)",,,
23264103,False,Palmer Rise,residential,30 mph,True,7.719,,"LINESTRING (-3.511468 55.8799073, -3.511584 55.8798831)",,,
23264104,False,Palmer Rise,residential,30 mph,True,6.797,,"LINESTRING (-3.5116874 55.8798638, -3.511584 55.8798831)",,,
23264105,False,Palmer Rise,residential,30 mph,False,9.078,,"LINESTRING (-3.5131121 55.8796962, -3.5129693 55.879712)",,,
23264111,False,Palmer Rise,residential,30 mph,False,7.095,,"LINESTRING (-3.5131121 55.8796962, -3.5132227 55.8796813)",,,
23264105,False,Palmer Rise,residential,30 mph,True,155.111,,"LINESTRING (-3.5131121 55.8796962, -3.5132211 55.879912, -3.5134213 55.8802827, -3.513452 55.8803447, -3.5134637 55.8803763, -3.5134553 55.8804008, -3.5134284 55.8804363, -3.513373 55.8804682, -3.5133059 55.8804829, -3.51283 55.8805644, -3.5125353 55.8806149, -3.512465 55.8806406, -3.5124215 55.8806713)",,,
23264105,False,Palmer Rise,residential,30 mph,True,9.078,,"LINESTRING (-3.5129693 55.879712, -3.5131121 55.8796962)",,,
23264111,False,Palmer Rise,residential,30 mph,True,7.095,,"LINESTRING (-3.5132227 55.8796813, -3.5131121 55.8796962)",,,
672642215,False,Owen Square,residential,30 mph,False,46.86,,"LINESTRING (-3.5097744 55.8820709, -3.510097 55.8824515)",,,
374982754,False,Dedridge East Road,tertiary,30 mph,False,114.35,,"LINESTRING (-3.5097744 55.8820709, -3.5099002 55.882031, -3.5100577 55.8819646, -3.5102917 55.8818401, -3.510598 55.8815944, -3.5109262 55.8812896)",,,
374982754,False,Dedridge East Road,tertiary,30 mph,True,112.954,,"LINESTRING (-3.5097744 55.8820709, -3.5095334 55.8821316, -3.5092896 55.88218, -3.5083231 55.8823398, -3.5080537 55.8823839)",,,
227878261,False,Almondvale South,unclassified,30 mph,True,209.451,,"LINESTRING (-3.5071914 55.8845672, -3.5074347 55.8845427, -3.5075146 55.8845346, -3.5078872 55.884483, -3.5090362 55.8842198, -3.5092556 55.884166, -3.5095835 55.8840856, -3.5101601 55.8839441, -3.510234 55.8839109, -3.5102793 55.8838714)",,,
344523636,False,Almondvale East Road,tertiary,30 mph,False,342.083,2,"LINESTRING (-3.5071914 55.8845672, -3.5072012 55.8847093, -3.5072284 55.8848559, -3.5073742 55.8850871, -3.5075394 55.8853312, -3.5076644 55.8855121, -3.5077678 55.8857405, -3.507805 55.885835, -3.5078774 55.8860128, -3.5079185 55.8861143, -3.5079611 55.8862003, -3.5080173 55.8862887, -3.5081382 55.8864203, -3.5085658 55.8867741, -3.5086686 55.886876, -3.5087529 55.8869891, -3.5088144 55.8871523, -3.5088495 55.8872932, -3.5089386 55.8874455)",,,
"[374982753, 344523636, 344523637, 22946094]",False,Almondvale East Road,tertiary,30 mph,True,231.39600000000002,2,"LINESTRING (-3.5071914 55.8845672, -3.507163 55.8842997, -3.5071749 55.8839199, -3.507235 55.8836455, -3.507441 55.8833807, -3.5075612 55.8832507, -3.5076362 55.8830817, -3.5076298 55.8830197, -3.5076248 55.882894, -3.5075996 55.8827677, -3.5075537 55.8826671, -3.5074605 55.8825498)",,,
227878260,False,Almondvale South,residential,30 mph,False,94.776,2,"LINESTRING (-3.5102793 55.8838714, -3.5104166 55.8838677, -3.5105681 55.8838394, -3.5116923 55.88357)",,,
227878261,False,Almondvale South,unclassified,30 mph,False,209.451,,"LINESTRING (-3.5102793 55.8838714, -3.510234 55.8839109, -3.5101601 55.8839441, -3.5095835 55.8840856, -3.5092556 55.884166, -3.5090362 55.8842198, -3.5078872 55.884483, -3.5075146 55.8845346, -3.5074347 55.8845427, -3.5071914 55.8845672)",,,
"[271561224, 227878259, 227878261]",False,Almondvale South,unclassified,30 mph,True,52.448,,"LINESTRING (-3.5102793 55.8838714, -3.5102506 55.8837828, -3.5100852 55.8835764, -3.5100301 55.8835092, -3.509973 55.8834344)",,yes,
915781122,True,Terrace Roundabout,tertiary,30 mph,False,7.303,,"LINESTRING (-3.5118867 55.8859051, -3.5118334 55.8858915, -3.5117881 55.8858707)",roundabout,,
32260469,True,,tertiary,30 mph,False,23.509999999999998,,"LINESTRING (-3.5119524 55.8861127, -3.5119377 55.8860215, -3.5118867 55.8859051)",,,
"[374864746, 374864747, 39695077, 364417454]",False,,tertiary,30 mph,"[False, True]",247.577,"['2', '3']","LINESTRING (-3.5119524 55.8861127, -3.5118954 55.8861715, -3.511756 55.8862339, -3.5116222 55.8862585, -3.5114076 55.8862923, -3.5110461 55.8863638, -3.5107197 55.8864809, -3.5105111 55.886568, -3.5104458 55.8865953, -3.5102851 55.8866841, -3.5101294 55.886796, -3.510059 55.8868645, -3.5099956 55.886927, -3.5099011 55.8870166, -3.5098167 55.8870938, -3.5097774 55.8871304, -3.5095589 55.8872583, -3.5092912 55.8873656, -3.5089386 55.8874455)",,,
22752384,True,Terrace Roundabout,tertiary,30 mph,False,12.308,,"LINESTRING (-3.5120765 55.8858898, -3.5120169 55.8859054, -3.5119517 55.8859106, -3.5118867 55.8859051)",roundabout,,
22752394,True,,tertiary,30 mph,False,26.039,,"LINESTRING (-3.5120765 55.8858898, -3.5120165 55.8860263, -3.5119524 55.8861127)",,,
227709929,False,Almondvale South,residential,,False,33.795,,"LINESTRING (-3.5115043 55.8832878, -3.5114991 55.8833079, -3.5115862 55.8834261, -3.5116923 55.88357)",,,
22068143,True,Almondvale Road Roundabout,tertiary,30 mph,False,29.355,,"LINESTRING (-3.5225273 55.879766, -3.5225636 55.8797218, -3.5225992 55.8796998, -3.5226496 55.8796811, -3.5227059 55.8796706, -3.522828 55.8796761, -3.5229038 55.8797019)",roundabout,,
22068143,True,Almondvale Road Roundabout,tertiary,30 mph,False,16.785000000000004,,"LINESTRING (-3.5229251 55.8798786, -3.5228787 55.8799023, -3.5228123 55.8799199, -3.5227447 55.8799248, -3.5226808 55.8799189)",roundabout,,
22068143,True,Almondvale Road Roundabout,tertiary,30 mph,False,3.25,,"LINESTRING (-3.5226808 55.8799189, -3.5226332 55.879907)",roundabout,,
271561216,True,Almondvale Road,tertiary,30 mph,False,31.768,1,"LINESTRING (-3.5226332 55.879907, -3.5221306 55.8799533)",,,
22068143,True,Almondvale Road Roundabout,tertiary,30 mph,False,18.141000000000002,,"LINESTRING (-3.5226332 55.879907, -3.5225846 55.8798854, -3.5225464 55.8798555, -3.5225236 55.8798165, -3.5225273 55.879766)",roundabout,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,3.597,,"LINESTRING (-3.5189441 55.8808499, -3.5188909 55.8808374)",roundabout,,
706146153,True,Almondvale Road,tertiary,30 mph,False,27.658,1,"LINESTRING (-3.5188909 55.8808374, -3.5184537 55.880879)",,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,13.438999999999998,,"LINESTRING (-3.5188909 55.8808374, -3.5188486 55.8808155, -3.5188245 55.8807944, -3.5188149 55.8807637, -3.518822 55.8807316)",roundabout,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,18.5,,"LINESTRING (-3.518822 55.8807316, -3.5188483 55.8807028, -3.5188977 55.8806784, -3.5189519 55.8806673, -3.5190096 55.8806673, -3.5190638 55.8806784)",roundabout,,
706146156,True,Almondvale Road,tertiary,30 mph,False,26.533,1,"LINESTRING (-3.5190638 55.8806784, -3.5194817 55.8806338)",,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,13.692999999999998,,"LINESTRING (-3.5190638 55.8806784, -3.519108 55.8806992, -3.5191332 55.8807229, -3.5191464 55.8807528, -3.5191403 55.880785)",roundabout,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,3.593,,"LINESTRING (-3.5191403 55.880785, -3.5191149 55.880814)",roundabout,,
706146155,True,Almondvale South,unclassified,30 mph,False,25.383,1,"LINESTRING (-3.5191149 55.880814, -3.5191866 55.8810387)",,,
6178982,True,Retail Park Roundabout,tertiary,30 mph,False,11.915999999999999,,"LINESTRING (-3.5191149 55.880814, -3.5190645 55.880838, -3.5190017 55.8808515, -3.5189441 55.8808499)",roundabout,,
6178876,True,,tertiary,30 mph,False,9.982,2,"LINESTRING (-3.5097988 55.8832468, -3.5097577 55.8832265, -3.5097314 55.8831995, -3.5097231 55.8831716)",roundabout,,
