osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width,bridge
"[147617731, 147617733, 1254368406]",True,Six Hills Way,primary,40 mph,False,231.21,"LINESTRING (-0.2023585 51.8991058, -0.2022195 51.8990754, -0.2021499 51.8990466, -0.2020256 51.8990111, -0.2018662 51.8989862, -0.2017006 51.8989828, -0.1998726 51.8992149, -0.1995067 51.8992532, -0.1993098 51.899298, -0.1991343 51.899384)",2,A602,,,
"[893752256, 4582505, 4582506, 893752255]",True,Six Hills Way,primary,40 mph,False,257.975,"LINESTRING (-0.2031386 51.8986533, -0.2033182 51.8986515, -0.203469 51.8986653, -0.2036159 51.8986599, -0.2037413 51.8986388, -0.204585 51.8984445, -0.2048591 51.8983884, -0.2056209 51.898213, -0.2067 51.897971)",2,A1070,,,yes
60775667,True,Six Hills Roundabout,primary,40 mph,False,37.843,"LINESTRING (-0.2031386 51.8986533, -0.2032179 51.8987104, -0.2032875 51.898803, -0.2033349 51.8988882, -0.2033622 51.8989592)",2,A602,roundabout,,
1117273180,True,Lytton Way,primary,40 mph,False,38.099999999999994,"LINESTRING (-0.2074756 51.9048372, -0.2073105 51.9048972, -0.2071971 51.9049237, -0.2070768 51.9049348, -0.2069565 51.9049419)",2,A602,roundabout,,
42429223,True,Lytton Way,primary,40 mph,False,44.486999999999995,"LINESTRING (-0.2073971 51.9043529, -0.2074913 51.9044079, -0.2075612 51.9044752, -0.2076028 51.904551, -0.2076135 51.9046308, -0.2075928 51.9047098)",2,A602,roundabout,,
1254368384,True,Lytton Way,primary,40 mph,False,14.091000000000001,"LINESTRING (-0.2069565 51.9049419, -0.2068534 51.9049156, -0.206772 51.9048868)",3,A602,roundabout,,
3675377,True,Fairlands Way,primary,40 mph,False,305.897,"LINESTRING (-0.206772 51.9048868, -0.2065671 51.9048358, -0.2064323 51.904814, -0.206323 51.9048063, -0.2061923 51.904814, -0.2050483 51.9049617, -0.2039749 51.9051023, -0.203015 51.9052355, -0.2024228 51.9053186)",2,A1155,,,
1117212422,True,Lytton Way,primary,40 mph,False,43.764,"LINESTRING (-0.206772 51.9048868, -0.2067033 51.9048281, -0.2066411 51.904762, -0.2066065 51.9047091, -0.2065789 51.9046109, -0.2065684 51.9045231)",2,A602,roundabout,,
1117212422,True,Lytton Way,primary,40 mph,False,16.914,"LINESTRING (-0.2065684 51.9045231, -0.2066172 51.9044533, -0.2066907 51.9043922)",2,A602,roundabout,,
52584009,True,,primary,40 mph,False,33.293,"LINESTRING (-0.2064886 51.9027474, -0.2063792 51.9024557)",2,A602,,,
"[3397473, 1254368389, 1254368390]",True,Swingate,unclassified,30 mph,False,39.266,"LINESTRING (-0.2064886 51.9027474, -0.2063585 51.9027098, -0.2063103 51.9026801, -0.206234 51.9026457, -0.2061619 51.9026321, -0.206111 51.9026244, -0.2059748 51.9026098)","['1', '2']",,,,
3397474,True,,unclassified,30 mph,False,34.601,"LINESTRING (-0.2054477 51.9027243, -0.2054668 51.9027752, -0.2054543 51.9027988, -0.2054233 51.9028217, -0.2053798 51.9028348, -0.2053315 51.902836, -0.2052865 51.9028251, -0.2052536 51.9028048, -0.2052361 51.9027782, -0.2052368 51.9027496, -0.2052555 51.9027233)",1,,roundabout,9.5,
35194623,False,Swingate,unclassified,30 mph,True,38.58,"LINESTRING (-0.2054477 51.9027243, -0.2056172 51.9026712, -0.2057365 51.9026422, -0.2059748 51.9026098)",3,,,10,
3397476,False,Swingate,unclassified,30 mph,False,67.386,"LINESTRING (-0.2042861 51.902792, -0.2050155 51.9027105, -0.2050396 51.9027112, -0.2050656 51.9027119, -0.205164 51.902718, -0.2052555 51.9027233)",2,,,,
3397476,False,Swingate,unclassified,30 mph,True,51.154,"LINESTRING (-0.2042861 51.902792, -0.204084 51.9028193, -0.2037178 51.9028857, -0.2035726 51.9029226)",2,,,,
23623390,False,Swingate,unclassified,30 mph,False,76.289,"LINESTRING (-0.2042861 51.902792, -0.2041788 51.902418, -0.2041268 51.9022366, -0.2041187 51.9022082, -0.2041077 51.9021697, -0.2040924 51.9021164)",,,,,
4799074,False,Danestrete,unclassified,30 mph,False,56.025000000000006,"LINESTRING (-0.2032626 51.9024694, -0.2033154 51.902505, -0.2033759 51.9026325, -0.2034241 51.9027875, -0.2034439 51.9028229, -0.2035726 51.9029226)",,,,,
141177969,True,Fairlands Way,primary,40 mph,False,32.716,"LINESTRING (-0.2008558 51.9054463, -0.2007539 51.9054659, -0.2005769 51.9054777, -0.2003858 51.9054899)",2,A1155,roundabout,,
4085677,True,Fairlands Way,primary,40 mph,False,108.622,"LINESTRING (-0.2003858 51.9054899, -0.1991143 51.9055582, -0.1988099 51.9055829)",1,A1155,,,
141177968,True,Fairlands Way,primary,40 mph,False,41.65299999999999,"LINESTRING (-0.2003858 51.9054899, -0.2002605 51.9054563, -0.2001471 51.9054093, -0.2000843 51.9053622, -0.2000527 51.9052983, -0.2000208 51.9052226)",1,A1155,roundabout,,
3675375,True,Fairlands Way,primary,40 mph,False,25.768,"LINESTRING (-0.2006689 51.9049891, -0.2007849 51.9050298, -0.2008792 51.9050658, -0.2009783 51.9051189)",2,A1155,roundabout,,
3675375,True,Fairlands Way,primary,40 mph,False,37.757,"LINESTRING (-0.2001538 51.9050844, -0.2003462 51.905014, -0.2004883 51.9049935, -0.2006689 51.9049891)",2,A1155,roundabout,,
4431447,True,St George's Way,primary,30 mph,False,348.784,"LINESTRING (-0.2001538 51.9050844, -0.2002532 51.9048956, -0.2002592 51.904827, -0.2002391 51.9047604, -0.2001887 51.9046251, -0.2000541 51.9042932, -0.1999443 51.9040363, -0.1999222 51.9039845, -0.1997053 51.9034858, -0.1996462 51.9033616, -0.1994867 51.9030438, -0.1991404 51.9020433)",2,A1155,,,
3675375,True,Fairlands Way,primary,40 mph,False,17.948999999999998,"LINESTRING (-0.2000208 51.9052226, -0.200052 51.9051772, -0.2001003 51.9051299, -0.2001538 51.9050844)",2,A1155,roundabout,,
"[3675378, 141257194]",True,Fairlands Way,primary,40 mph,False,400.16200000000003,"LINESTRING (-0.2009783 51.9051189, -0.2012885 51.9052175, -0.2014299 51.9052539, -0.2016712 51.9052641, -0.2020956 51.9052263, -0.2027062 51.9051554, -0.2036809 51.9050207, -0.2039522 51.9049832, -0.204864 51.9048783, -0.2051983 51.904828, -0.206119 51.9046997, -0.2062462 51.9046771, -0.2063507 51.9046489, -0.2064413 51.9046096, -0.2065684 51.9045231)","['2', '3']",A1155,,,
42429171,True,Fairlands Way,primary,40 mph,False,39.044000000000004,"LINESTRING (-0.2009783 51.9051189, -0.2009965 51.905239, -0.2009798 51.9053267, -0.2009256 51.9053865, -0.2008558 51.9054463)",1,A1155,roundabout,,
3215831,True,St George's Way,primary,30 mph,False,90.005,"LINESTRING (-0.1989163 51.9002881, -0.1990174 51.9008419, -0.1990704 51.9010919)",2,A1155,,,
4799068,False,Southgate,unclassified,30 mph,False,93.60600000000001,"LINESTRING (-0.1989163 51.9002881, -0.1994575 51.9002426, -0.1999883 51.9001843, -0.200263 51.9001543)",,,,,
31352424,True,Eastgate,unclassified,30 mph,False,82.85,"LINESTRING (-0.200263 51.9001543, -0.2004769 51.9008876)",,,,,
1221648770,False,Towers Road,unclassified,30 mph,False,11.669,"LINESTRING (-0.200263 51.9001543, -0.2002304 51.9000513)",,,,,
4799068,False,Southgate,unclassified,30 mph,False,22.235,"LINESTRING (-0.200263 51.9001543, -0.2003567 51.9001448, -0.2005826 51.9001212)",,,,,
4799068,False,Southgate,unclassified,30 mph,True,93.606,"LINESTRING (-0.200263 51.9001543, -0.1999883 51.9001843, -0.1994575 51.9002426, -0.1989163 51.9002881)",,,,,
31352424,True,Eastgate,unclassified,30 mph,False,100.594,"LINESTRING (-0.2004769 51.9008876, -0.2000701 51.9009379, -0.1991763 51.9010309, -0.1990704 51.9010919)",,,,,
141256100,False,Eastgate,unclassified,30 mph,True,10.850999999999999,"LINESTRING (-0.2004769 51.9008876, -0.2005166 51.9008987, -0.2005568 51.9009649)",,,,,
256242695,True,Danesgate,unclassified,,False,56.727,"LINESTRING (-0.2036833 51.900916, -0.2028824 51.9010427)",,,,,
3675380,False,Danesgate,unclassified,30 mph,False,117.625,"LINESTRING (-0.2036833 51.900916, -0.2039795 51.9017368, -0.2040452 51.9019499)",,,,,
"[1078825745, 1078825746, 141253146]",False,Danesgate,unclassified,30 mph,True,101.86599999999999,"LINESTRING (-0.2036833 51.900916, -0.2042444 51.9008224, -0.2044166 51.9007799, -0.2045536 51.9007568, -0.2047062 51.9007304, -0.2051056 51.9006554)",2,,,,
31353809,False,Danestrete,unclassified,30 mph,True,24.484,"LINESTRING (-0.2025101 51.8998792, -0.2025777 51.9000954)",,,,,
4799076,False,Southgate,unclassified,30 mph,False,111.689,"LINESTRING (-0.2025101 51.8998792, -0.2018075 51.8999734, -0.2015378 51.9000043, -0.2014633 51.9000389, -0.2014348 51.9000883, -0.2014478 51.9001428, -0.2014726 51.9002185, -0.2015007 51.9003076, -0.2015188 51.900365)",,,,,
31353809,False,Danestrete,unclassified,30 mph,False,47.439,"LINESTRING (-0.2025101 51.8998792, -0.202447 51.8996714, -0.2024283 51.8996004, -0.2024487 51.8995366, -0.2024821 51.8994611)",,,,,
31353809,False,Danestrete,unclassified,30 mph,True,47.439,"LINESTRING (-0.2024821 51.8994611, -0.2024487 51.8995366, -0.2024283 51.8996004, -0.202447 51.8996714, -0.2025101 51.8998792)",,,,,
"[31354108, 1254368405]",True,Danestrete,unclassified,30 mph,False,27.855,"LINESTRING (-0.2024821 51.8994611, -0.2024778 51.8993801, -0.2024757 51.8993459, -0.2024569 51.8992904, -0.2024793 51.8992131)",2,,,,
1117273178,True,,primary,40 mph,False,40.917,"LINESTRING (-0.2054993 51.9007688, -0.2052157 51.9004451)",2,A602,,,
"[1254368401, 3675379]",True,Danesgate,unclassified,30 mph,False,30.083,"LINESTRING (-0.2054993 51.9007688, -0.2053643 51.9007273, -0.2052729 51.9006863, -0.2051056 51.9006554)",1,,,,
60775669,True,,primary,40 mph,False,30.489,"LINESTRING (-0.1990072 51.8991313, -0.1991009 51.8992167, -0.1991264 51.8992654, -0.1991434 51.8993176, -0.1991343 51.899384)",2,A602,roundabout,,
147617734,True,Six Hills Way,primary,40 mph,False,236.851,"LINESTRING (-0.1990072 51.8991313, -0.199175 51.8991491, -0.1993625 51.8991462, -0.2020284 51.8988154, -0.2022081 51.8987828, -0.2023691 51.8987234)",2,A602,,,
1034002706,True,,primary,40 mph,False,25.450000000000003,"LINESTRING (-0.1984906 51.8991084, -0.1985495 51.8990864, -0.1986357 51.8990746, -0.1987761 51.8990712, -0.1988478 51.8990805)",2,A602,roundabout,,
3291603,True,Six Hills Way,primary,40 mph,False,215.126,"LINESTRING (-0.2067 51.897971, -0.2093189 51.8973764, -0.2096339 51.89729)",2,A1070,,,
4620547,False,Norton Road,unclassified,30 mph,False,65.064,"LINESTRING (-0.2067 51.897971, -0.2064376 51.8975085, -0.2063868 51.8974187)",,,,,
4620547,False,Norton Road,unclassified,30 mph,True,65.064,"LINESTRING (-0.2063868 51.8974187, -0.2064376 51.8975085, -0.2067 51.897971)",,,,,
3675384,True,Fairlands Way,primary,40 mph,False,206.472,"LINESTRING (-0.197112 51.9054473, -0.1982511 51.9054564, -0.199044 51.9054335, -0.1993762 51.9054227, -0.1996245 51.9053986, -0.1998189 51.905337, -0.2000208 51.9052226)",2,A1155,,,
4726734,False,Silam Road,residential,30 mph,False,97.051,"LINESTRING (-0.197112 51.9054473, -0.1971157 51.9053684, -0.1970808 51.9052607, -0.1969586 51.9051161, -0.1967501 51.9050025, -0.1966925 51.9049633, -0.1966365 51.9049393, -0.1965709 51.9048822, -0.1965305 51.904847, -0.1964761 51.9047098)",,,,,
3213898,False,Cuttys Lane,residential,30 mph,False,132.755,"LINESTRING (-0.1972603 51.9017997, -0.1977739 51.9018937, -0.1984971 51.9020261, -0.198689 51.9020271, -0.1989564 51.9020284, -0.1991404 51.9020433)",,,,,
3213898,False,Cuttys Lane,residential,30 mph,True,76.679,"LINESTRING (-0.1972603 51.9017997, -0.19678 51.9017543, -0.1966794 51.9017448, -0.1961502 51.9017624)",,,,,
4726734,False,Silam Road,residential,30 mph,True,135.257,"LINESTRING (-0.1972603 51.9017997, -0.1971484 51.9023413, -0.1971293 51.902434, -0.1971157 51.9024676, -0.1970273 51.9027032, -0.1969228 51.9029967)",,,,,
3215831,True,St George's Way,primary,30 mph,False,54.585,"LINESTRING (-0.1990704 51.9010919, -0.1991847 51.9015777)",2,A1155,,,
4799068,False,Southgate,unclassified,30 mph,True,22.235,"LINESTRING (-0.2005826 51.9001212, -0.2003567 51.9001448, -0.200263 51.9001543)",,,,,
3215831,True,St George's Way,primary,30 mph,False,106.203,"LINESTRING (-0.1991847 51.9015777, -0.1993191 51.902003, -0.1993837 51.9022075, -0.1994814 51.9025151)",2,A1155,,,
4799071,True,Market Square,unclassified,30 mph,False,275.63500000000005,"LINESTRING (-0.1991847 51.9015777, -0.1993552 51.9015988, -0.200416 51.9014885, -0.2004841 51.9014921, -0.2005133 51.9015197, -0.2007383 51.9023295, -0.2007064 51.9023648, -0.1995835 51.9025026, -0.1994814 51.9025151)",,,,,
3215831,True,St George's Way,primary,30 mph,False,289.6460000000001,"LINESTRING (-0.1994814 51.9025151, -0.1996019 51.9029139, -0.1997297 51.9032501, -0.1999963 51.903888, -0.2002657 51.9045122, -0.2003251 51.9046647, -0.2003892 51.904767, -0.2004824 51.9048629, -0.2006689 51.9049891)",2,A1155,,,
3397476,False,Swingate,unclassified,30 mph,False,51.154,"LINESTRING (-0.2035726 51.9029226, -0.2037178 51.9028857, -0.204084 51.9028193, -0.2042861 51.902792)",2,,,,
4799074,False,Danestrete,unclassified,30 mph,False,34.736000000000004,"LINESTRING (-0.2035726 51.9029226, -0.2035963 51.9030998, -0.2036372 51.903232)",,,,,
4799074,False,Danestrete,unclassified,30 mph,True,56.025,"LINESTRING (-0.2035726 51.9029226, -0.2034439 51.9028229, -0.2034241 51.9027875, -0.2033759 51.9026325, -0.2033154 51.902505, -0.2032626 51.9024694)",,,,,
4799076,False,Southgate,unclassified,30 mph,True,111.68900000000001,"LINESTRING (-0.2015188 51.900365, -0.2015007 51.9003076, -0.2014726 51.9002185, -0.2014478 51.9001428, -0.2014348 51.9000883, -0.2014633 51.9000389, -0.2015378 51.9000043, -0.2018075 51.8999734, -0.2025101 51.8998792)",,,,,
687168781,True,Six Hills Way,primary,40 mph,False,26.033,"LINESTRING (-0.2096339 51.89729, -0.2097977 51.8972667, -0.2099807 51.8972015)",2,A1070,,,
23623390,False,Swingate,unclassified,30 mph,True,76.28899999999999,"LINESTRING (-0.2040924 51.9021164, -0.2041077 51.9021697, -0.2041187 51.9022082, -0.2041268 51.9022366, -0.2041788 51.902418, -0.2042861 51.902792)",,,,,
1034002706,True,,primary,40 mph,False,14.515,"LINESTRING (-0.1983514 51.8992067, -0.1984906 51.8991084)",2,A602,roundabout,,
60775667,True,Six Hills Roundabout,primary,40 mph,False,15.869,"LINESTRING (-0.2029389 51.8985833, -0.2030727 51.8986209, -0.2031386 51.8986533)",2,A602,roundabout,,
3291606,True,Six Hills Roundabout,primary,40 mph,False,14.576,"LINESTRING (-0.2024793 51.8992131, -0.2024108 51.8991616, -0.2023585 51.8991058)",3,A602,roundabout,,
3397474,True,,unclassified,30 mph,False,15.381,"LINESTRING (-0.2052555 51.9027233, -0.2052868 51.9027046, -0.205327 51.9026943, -0.2053727 51.902694, -0.2054151 51.9027046, -0.2054477 51.9027243)",1,,roundabout,9.5,
3397476,False,Swingate,unclassified,30 mph,True,67.386,"LINESTRING (-0.2052555 51.9027233, -0.205164 51.902718, -0.2050656 51.9027119, -0.2050396 51.9027112, -0.2050155 51.9027105, -0.2042861 51.902792)",2,,,,
31353809,False,Danestrete,unclassified,30 mph,False,24.484,"LINESTRING (-0.2025777 51.9000954, -0.2025101 51.8998792)",,,,,
31353809,False,Danestrete,unclassified,30 mph,True,11.582,"LINESTRING (-0.2025777 51.9000954, -0.2026654 51.9001844)",,,,,
31353800,False,Pinetree Court,residential,30 mph,False,68.89,"LINESTRING (-0.2025777 51.9000954, -0.2032339 51.9000005, -0.2033436 51.8999769, -0.2034 51.8999289, -0.2035153 51.899914)",,,,,
32100669,True,Fairlands Way,primary,40 mph,False,251.23199999999997,"LINESTRING (-0.2024228 51.9053186, -0.2016724 51.9054505, -0.2012082 51.9055073, -0.2009477 51.9055341, -0.2006444 51.9055585, -0.2003953 51.905573, -0.2001775 51.9055818, -0.1998223 51.9056011, -0.199276 51.9056034, -0.1988099 51.9055829)",2,A1155,,,
32100846,True,Fairlands Way,primary,40 mph,False,108.436,"LINESTRING (-0.2024228 51.9053186, -0.2013762 51.9054014, -0.2008558 51.9054463)",2,A1155,,,
32100876,True,Fairlands Way,primary,40 mph,False,156.961,"LINESTRING (-0.1988099 51.9055829, -0.196522 51.9055933)",2,A1155,,,
35194622,True,Swingate,unclassified,30 mph,False,33.809,"LINESTRING (-0.2059748 51.9026098, -0.2061077 51.9025643, -0.2061716 51.9025546, -0.2062455 51.9025402, -0.2063298 51.9025084, -0.2063792 51.9024557)",1,,,,
35194623,False,Swingate,unclassified,30 mph,False,38.58,"LINESTRING (-0.2059748 51.9026098, -0.2057365 51.9026422, -0.2056172 51.9026712, -0.2054477 51.9027243)",3,,,10,
114430785,False,London Road,secondary,40 mph,True,137.854,"LINESTRING (-0.2025711 51.8971942, -0.2024662 51.8973007, -0.2023716 51.8973972, -0.2024218 51.8976537, -0.2024594 51.8978503, -0.2025154 51.8980989, -0.2025984 51.8983264, -0.2026225 51.8983864)",2,B197,,,
4726734,False,Silam Road,residential,30 mph,False,135.257,"LINESTRING (-0.1969228 51.9029967, -0.1970273 51.9027032, -0.1971157 51.9024676, -0.1971293 51.902434, -0.1971484 51.9023413, -0.1972603 51.9017997)",,,,,
4726734,False,Silam Road,residential,30 mph,True,193.933,"LINESTRING (-0.1969228 51.9029967, -0.1968827 51.9031239, -0.1967552 51.903454, -0.1966963 51.9036066, -0.196646 51.9037185, -0.1965754 51.9039019, -0.1965486 51.903971, -0.1965154 51.9040569, -0.1964829 51.9042217, -0.1964784 51.904269, -0.1964831 51.9043153, -0.1964767 51.9045915, -0.1964761 51.9047098)",,,,,
46614583,False,Garden Walk,residential,30 mph,False,78.77499999999999,"LINESTRING (-0.1969228 51.9029967, -0.1967247 51.9029711, -0.1957899 51.9030599)",,,,,
46614583,False,Garden Walk,residential,30 mph,True,78.77499999999999,"LINESTRING (-0.1957899 51.9030599, -0.1967247 51.9029711, -0.1969228 51.9029967)",,,,,
1230443600,False,Danestrete,unclassified,30 mph,False,81.658,"LINESTRING (-0.2028824 51.9010427, -0.2027192 51.9005839, -0.202682 51.9003669, -0.2026764 51.9003206)",,,,,
52071867,False,Penn Road,residential,30 mph,True,76.351,"LINESTRING (-0.197887 51.8998773, -0.1978771 51.8997559, -0.1969613 51.8997551)",,,,,
52071885,False,Penn Road,residential,30 mph,True,68.012,"LINESTRING (-0.1954744 51.8994087, -0.1955079 51.8994616, -0.195532 51.8995917, -0.1955491 51.8996392, -0.1956018 51.8996904, -0.1956887 51.8997266, -0.195777 51.8997472, -0.1959705 51.8997534, -0.1960864 51.8997625)",,,,,
52071867,False,Penn Road,residential,30 mph,False,76.351,"LINESTRING (-0.1969613 51.8997551, -0.1978771 51.8997559, -0.197887 51.8998773)",,,,,
52071885,False,Penn Road,residential,30 mph,False,60.037000000000006,"LINESTRING (-0.1969613 51.8997551, -0.1964863 51.8997563, -0.1960864 51.8997625)",,,,,
52071885,False,Penn Road,residential,30 mph,True,216.284,"LINESTRING (-0.1969613 51.8997551, -0.1971474 51.9002072, -0.1971806 51.9003105, -0.1972616 51.9005629, -0.1973125 51.9009314, -0.1972901 51.9010295, -0.1972045 51.9011024, -0.1970802 51.9011263, -0.19632 51.9012116)",,,,,
52071885,False,Penn Road,residential,30 mph,False,68.012,"LINESTRING (-0.1960864 51.8997625, -0.1959705 51.8997534, -0.195777 51.8997472, -0.1956887 51.8997266, -0.1956018 51.8996904, -0.1955491 51.8996392, -0.195532 51.8995917, -0.1955079 51.8994616, -0.1954744 51.8994087)",,,,,
52071885,False,Penn Road,residential,30 mph,True,60.037000000000006,"LINESTRING (-0.1960864 51.8997625, -0.1964863 51.8997563, -0.1969613 51.8997551)",,,,,
52071888,False,Fox Road,residential,30 mph,True,161.928,"LINESTRING (-0.1960864 51.8997625, -0.1961771 51.9003251, -0.1961866 51.9003838, -0.1962274 51.900637, -0.1962654 51.9008728, -0.19632 51.9012116)",,,,,
52071885,False,Penn Road,residential,30 mph,False,216.284,"LINESTRING (-0.19632 51.9012116, -0.1970802 51.9011263, -0.1972045 51.9011024, -0.1972901 51.9010295, -0.1973125 51.9009314, -0.1972616 51.9005629, -0.1971806 51.9003105, -0.1971474 51.9002072, -0.1969613 51.8997551)",,,,,
52071885,False,Penn Road,residential,30 mph,True,72.807,"LINESTRING (-0.19632 51.9012116, -0.1961666 51.9012347, -0.1960769 51.9012863, -0.196056 51.9013397, -0.1960969 51.9015331, -0.1961298 51.901689, -0.1961502 51.9017624)",,,,,
52071888,False,Fox Road,residential,30 mph,False,161.928,"LINESTRING (-0.19632 51.9012116, -0.1962654 51.9008728, -0.1962274 51.900637, -0.1961866 51.9003838, -0.1961771 51.9003251, -0.1960864 51.8997625)",,,,,
52071881,False,Cuttys Lane,residential,30 mph,True,49.536,"LINESTRING (-0.1961502 51.9017624, -0.1962166 51.902206)",,,,,
3213898,False,Cuttys Lane,residential,30 mph,False,76.679,"LINESTRING (-0.1961502 51.9017624, -0.1966794 51.9017448, -0.19678 51.9017543, -0.1972603 51.9017997)",,,,,
52071885,False,Penn Road,residential,30 mph,False,72.807,"LINESTRING (-0.1961502 51.9017624, -0.1961298 51.901689, -0.1960969 51.9015331, -0.196056 51.9013397, -0.1960769 51.9012863, -0.1961666 51.9012347, -0.19632 51.9012116)",,,,,
52071881,False,Cuttys Lane,residential,30 mph,False,49.536,"LINESTRING (-0.1962166 51.902206, -0.1961502 51.9017624)",,,,,
4726734,False,Silam Road,residential,30 mph,False,193.93300000000002,"LINESTRING (-0.1964761 51.9047098, -0.1964767 51.9045915, -0.1964831 51.9043153, -0.1964784 51.904269, -0.1964829 51.9042217, -0.1965154 51.9040569, -0.1965486 51.903971, -0.1965754 51.9039019, -0.196646 51.9037185, -0.1966963 51.9036066, -0.1967552 51.903454, -0.1968827 51.9031239, -0.1969228 51.9029967)",,,,,
4726734,False,Silam Road,residential,30 mph,True,97.05099999999999,"LINESTRING (-0.1964761 51.9047098, -0.1965305 51.904847, -0.1965709 51.9048822, -0.1966365 51.9049393, -0.1966925 51.9049633, -0.1967501 51.9050025, -0.1969586 51.9051161, -0.1970808 51.9052607, -0.1971157 51.9053684, -0.197112 51.9054473)",,,,,
