osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
9867888,True,4,A148,Railway Road,primary,30 mph,False,10.757,"LINESTRING (0.4006016 52.7554895, 0.400557 52.7555824)",,
110187024,False,,,Marshall Street,unclassified,30 mph,True,38.522,"LINESTRING (0.4006016 52.7554895, 0.4011501 52.7555886)",,
9867896,False,,,Austin Street,unclassified,30 mph,False,52.644999999999996,"LINESTRING (0.3972188 52.7568824, 0.396623 52.7568565, 0.3964411 52.7568362)",,
9867896,False,,,Austin Street,unclassified,30 mph,True,63.608000000000004,"LINESTRING (0.3972188 52.7568824, 0.397963 52.7568541, 0.3981622 52.7568471)",,
"[110187031, 110187023]",False,,,"['Pilot Street', 'Chapel Lane']",residential,30 mph,True,131.183,"LINESTRING (0.3972188 52.7568824, 0.3971723 52.7571888, 0.3976297 52.7572372, 0.3979516 52.7576866, 0.3980181 52.7577795)",,
"[55895745, 234964505]",True,2,A148,Blackfriars Road,primary,30 mph,False,48.475,"LINESTRING (0.4027168 52.7541776, 0.4027373 52.7539503, 0.4027503 52.7538063, 0.402756 52.7537423)",,
52524951,False,,,Bridge Street,residential,30 mph,True,18.398,"LINESTRING (0.3967928 52.7503253, 0.3969468 52.7501886)",,
28513778,False,,,Boal Street,unclassified,30 mph,True,23.165999999999997,"LINESTRING (0.3967928 52.7503253, 0.39682 52.7503868, 0.3968255 52.7504486, 0.3968316 52.7505313)",,
220074356,False,,,Boal Street,unclassified,30 mph,False,60.294000000000004,"LINESTRING (0.3967928 52.7503253, 0.3967157 52.7502675, 0.3966491 52.7502258, 0.3964761 52.750155, 0.3962527 52.7500845, 0.3961895 52.7500643, 0.396051 52.7500382)",,
106446503,True,,,Priory Lane,residential,20 mph,False,91.373,"LINESTRING (0.3963499 52.7511003, 0.3950115 52.7512381)",,
254530427,False,,,Church Street,unclassified,20 mph,False,76.889,"LINESTRING (0.3963499 52.7511003, 0.3963205 52.7511677, 0.3963098 52.7512343, 0.3962892 52.7514778, 0.3962877 52.7515267, 0.3962789 52.7517595, 0.3962587 52.7517861)",,
254530427,False,,,Church Street,unclassified,20 mph,True,60.658,"LINESTRING (0.3963499 52.7511003, 0.3965811 52.7506478, 0.3966394 52.7505852)",,
596071423,False,3,A1078,John Kennedy Road,primary,30 mph,False,11.953,"LINESTRING (0.3996687 52.756858, 0.3995306 52.7569256)",,
438127772,True,2,A1078,John Kennedy Road,primary,30 mph,False,48.224999999999994,"LINESTRING (0.3996687 52.756858, 0.4000195 52.7567145, 0.4000839 52.7566974, 0.4003041 52.7566766)",,
"[236531960, 596071421]",False,"['2', '3']",A1078,John Kennedy Road,primary,30 mph,True,158.566,"LINESTRING (0.39834 52.7580847, 0.3983463 52.757997, 0.3983789 52.7578772, 0.3984004 52.7578121, 0.3984627 52.75767, 0.3985473 52.7575392, 0.3986462 52.7574235, 0.3987854 52.7573283, 0.3989521 52.7572203, 0.3993225 52.7570247, 0.3995306 52.7569256)",,
596071430,False,2,,North Street,tertiary,30 mph,False,32.370000000000005,"LINESTRING (0.39834 52.7580847, 0.3982101 52.7581087, 0.3978681 52.7581371)",,
596071431,False,3,A1078,John Kennedy Road,primary,30 mph,False,17.136,"LINESTRING (0.39834 52.7580847, 0.3983347 52.7581542, 0.3983389 52.7582387)",,
596071435,False,,,Keeble Court,residential,30 mph,True,41.254,"LINESTRING (0.39834 52.7580847, 0.3985052 52.758067, 0.3987439 52.7580613, 0.3988056 52.7580556, 0.398933 52.758015)",,
254530427,False,,,Church Street,unclassified,20 mph,True,76.88900000000001,"LINESTRING (0.3962587 52.7517861, 0.3962789 52.7517595, 0.3962877 52.7515267, 0.3962892 52.7514778, 0.3963098 52.7512343, 0.3963205 52.7511677, 0.3963499 52.7511003)",,
479959421,True,,,Saint James Street,unclassified,20 mph,False,69.92,"LINESTRING (0.3962587 52.7517861, 0.3963098 52.7518017, 0.3967564 52.7518066, 0.3972909 52.7517929)",,
28513770,False,,,Tuesday Market Place,tertiary,20 mph,False,45.928,"LINESTRING (0.3942099 52.7567702, 0.3941846 52.7567557, 0.3941648 52.7567375, 0.3941108 52.7566341, 0.3940464 52.7564928, 0.3939977 52.7563815)",,
"[28513770, 37004443]",False,,,"['Saint Nicholas Street', 'Tuesday Market Place']",tertiary,20 mph,True,126.31400000000001,"LINESTRING (0.3942099 52.7567702, 0.3942656 52.7567908, 0.394342 52.7568071, 0.3946427 52.7568575, 0.3949437 52.7569316, 0.3956847 52.7570395, 0.3960071 52.7570865)",,
109712047,False,,,Page Stair Lane,unclassified,20 mph,False,125.103,"LINESTRING (0.3942099 52.7567702, 0.393607 52.7569073, 0.3925506 52.7572705)",,
109712047,False,,,Page Stair Lane,unclassified,20 mph,True,21.16,"LINESTRING (0.3922772 52.7573645, 0.3925506 52.7572705)",,
"[234964505, 232479537, 10305639]",True,2,A148,Blackfriars Road,primary,30 mph,False,146.761,"LINESTRING (0.402756 52.7537423, 0.4027639 52.7536535, 0.4027802 52.7534242, 0.4027487 52.7533564, 0.4026966 52.7533092, 0.4026049 52.7532655, 0.4024907 52.7532509, 0.4021263 52.7532268, 0.401506 52.7531987, 0.401454 52.7531964, 0.4012851 52.7531835)",,
438127763,True,1,A148,Austin Street,primary,30 mph,False,35.071,"LINESTRING (0.4022477 52.7564614, 0.4023609 52.7563609, 0.4024172 52.7563025, 0.402449 52.7562673, 0.4025111 52.7561899)",,
28506593,True,,A148,Blackfriars Road,primary,30 mph,False,26.411,"LINESTRING (0.4025111 52.7561899, 0.4025352 52.7561467, 0.4025459 52.7560947, 0.402592 52.755958)",,
28506593,True,,A148,Blackfriars Road,primary,30 mph,False,46.95,"LINESTRING (0.402845 52.7551392, 0.4028206 52.7549671, 0.4027837 52.7547186)",,
1089721432,True,2,,Tower Place,residential,30 mph,False,26.703,"LINESTRING (0.3982402 52.7517305, 0.3982919 52.7514924)",,
1089721431,True,,,Saint James Street,unclassified,30 mph,False,24.532,"LINESTRING (0.3982402 52.7517305, 0.3984421 52.7517051, 0.398591 52.7516726)",,
105665728,False,,,Saint James Street,unclassified,30 mph,True,35.778999999999996,"LINESTRING (0.3972909 52.7517929, 0.3972893 52.7518208, 0.3972754 52.7520696, 0.3972273 52.7521038)",,
106446501,True,,,Saint James Street,unclassified,30 mph,False,64.40299999999999,"LINESTRING (0.3972909 52.7517929, 0.398021 52.7517587, 0.3981956 52.7517401, 0.3982402 52.7517305)",,
28513780,True,,,St Margaret's Lane,residential,20 mph,False,6.678,"LINESTRING (0.3950115 52.7512381, 0.3949161 52.7512216)",,
106446505,True,,,Saint Margaret's Place,residential,20 mph,False,95.70799999999998,"LINESTRING (0.3950115 52.7512381, 0.3947573 52.7515951, 0.3945275 52.7518747, 0.3945033 52.7519105, 0.3945006 52.7519397, 0.3945105 52.7519572, 0.3945275 52.7519685, 0.3945556 52.7519827, 0.3946078 52.7519996)",,
"[52524937, 106446495]",True,,,Saturday Market Place,unclassified,20 mph,False,114.21300000000001,"LINESTRING (0.3946078 52.7519996, 0.3946488 52.7519944, 0.3952711 52.7519583, 0.3953857 52.75195, 0.3954759 52.7519371, 0.3955427 52.7519275, 0.396177 52.7518042, 0.3962587 52.7517861)",,
105665739,True,,,Queen Street,unclassified,20 mph,False,119.91700000000002,"LINESTRING (0.3939905 52.7529857, 0.3938921 52.7526723, 0.393866 52.752595, 0.3938524 52.7525509, 0.3938523 52.7524521, 0.3938929 52.7523596, 0.3939756 52.7522174, 0.3940878 52.7521601, 0.3941585 52.7521387, 0.3942435 52.7521103, 0.3942889 52.7520947, 0.39438 52.7520635)",,
28513782,True,,,College Lane,unclassified,20 mph,False,77.42,"LINESTRING (0.39438 52.7520635, 0.394325 52.7520395, 0.3937833 52.7518025, 0.3934139 52.7516892)",,
105665739,True,,,Queen Street,unclassified,20 mph,False,16.912,"LINESTRING (0.39438 52.7520635, 0.3944516 52.7520402, 0.3946078 52.7519996)",,
236531961,True,,,South Quay,unclassified,20 mph,False,85.463,"LINESTRING (0.3937362 52.7509556, 0.3936074 52.7511163, 0.3935404 52.7512364, 0.3935176 52.7512916, 0.3935041 52.7513509, 0.3935054 52.7515051, 0.3934139 52.7516892)",,
236531961,True,,,South Quay,unclassified,20 mph,False,137.625,"LINESTRING (0.3934139 52.7516892, 0.3929895 52.7525293, 0.392816 52.7528728)",,
479959428,False,,,King's Staithe Lane,unclassified,20 mph,True,35.83,"LINESTRING (0.392816 52.7528728, 0.3933209 52.752975)",,
"[479959427, 106446500, 457871829]",True,,,Purfleet Place,unclassified,20 mph,False,91.006,"LINESTRING (0.392816 52.7528728, 0.3926919 52.7530741, 0.3926617 52.7531147, 0.3926456 52.7531524, 0.392647 52.7531971, 0.3926712 52.7532299, 0.3927154 52.7532762, 0.3927509 52.7533115, 0.3927872 52.7533553, 0.39282 52.7533866, 0.3928609 52.7534162, 0.3929045 52.7534401, 0.3929534 52.7534621, 0.3930098 52.7534811, 0.3930607 52.7534953, 0.3931117 52.7535071, 0.3931777 52.7535184)",,
28513786,True,,,King's Staithe Lane,unclassified,20 mph,False,45.081,"LINESTRING (0.3933209 52.752975, 0.3939905 52.7529857)",,
176683060,False,,,King's Staithe Square,unclassified,20 mph,True,61.187,"LINESTRING (0.3933209 52.752975, 0.3931777 52.7535184)",,
479959428,False,,,King's Staithe Lane,unclassified,20 mph,False,35.83,"LINESTRING (0.3933209 52.752975, 0.392816 52.7528728)",,
105665730,False,,,Granary Court,unclassified,20 mph,False,16.159,"LINESTRING (0.394888 52.7526154, 0.3948156 52.7526365, 0.3947391 52.7526528, 0.3946627 52.7526641)",,
105665730,False,,,Granary Court,unclassified,20 mph,True,51.257,"LINESTRING (0.394888 52.7526154, 0.3949416 52.7525887, 0.3949819 52.7525546, 0.3950208 52.7525164, 0.3950516 52.7524701, 0.3950731 52.7524198, 0.3950784 52.7523654, 0.3950637 52.7523078, 0.3950141 52.7521942)",,
110227466,False,,,Baker Lane,unclassified,20 mph,False,50.522,"LINESTRING (0.394888 52.7526154, 0.3949269 52.7526739, 0.3949577 52.7527283, 0.3949763 52.7527678, 0.3949859 52.7527883, 0.3950154 52.7528614, 0.3950221 52.7529133, 0.3950154 52.7529596, 0.394998 52.7530091, 0.3949577 52.7530493)",,
319768178,True,,,Purfleet Place,unclassified,20 mph,False,9.254,"LINESTRING (0.3940043 52.7530685, 0.3939905 52.7529857)",,
110227466,False,,,Baker Lane,unclassified,20 mph,True,65.691,"LINESTRING (0.3940043 52.7530685, 0.3946318 52.7530996, 0.3947485 52.7530992, 0.3948156 52.7530935, 0.3948907 52.7530793, 0.3949577 52.7530493)",,
"[106446504, 28513796]",False,,,"['Purfleet Street', 'Purfleet']",unclassified,"['20 mph', '30 mph']",True,177.236,"LINESTRING (0.3936389 52.7538407, 0.3936671 52.7538444, 0.3937946 52.7538614, 0.3943464 52.7538553, 0.3944054 52.753861, 0.3944394 52.7538745, 0.3944701 52.753898, 0.3944898 52.7539238, 0.3944939 52.7542025, 0.3944948 52.7542858, 0.3944905 52.7543392, 0.3944467 52.7547761, 0.394446 52.7549087, 0.3944141 52.7549639)",,
"[215816801, 1258977370, 215816804]",False,,,King Street,unclassified,20 mph,False,27.773999999999997,"LINESTRING (0.3936389 52.7538407, 0.3936509 52.7537949, 0.3936804 52.7536298, 0.3937105 52.7535972)",yes,
"[105665608, 1258977370, 363719751]",False,,,"['Tuesday Market Place', 'King Street']","['unclassified', 'tertiary']",20 mph,True,224.26,"LINESTRING (0.3936389 52.7538407, 0.3936214 52.7539158, 0.3935815 52.7541739, 0.3935706 52.7543452, 0.3935725 52.7545331, 0.3936214 52.7548363, 0.3937033 52.7551409, 0.3937368 52.7552576, 0.3937728 52.7553873, 0.3938688 52.7557929, 0.3938724 52.7558244, 0.3938751 52.7558422)",,
"[167276981, 167276982]",False,,,Old Sunway,unclassified,30 mph,False,244.42500000000007,"LINESTRING (0.3968536 52.754709, 0.3974117 52.7548376, 0.397765 52.7549242, 0.3981875 52.7550706, 0.3983762 52.7551383, 0.3986764 52.7552031, 0.3988926 52.7552379, 0.3989021 52.755239, 0.399027 52.7552524, 0.4002619 52.7554278)",yes,
28513831,True,,,Albert Street,unclassified,30 mph,False,13.177,"LINESTRING (0.3984453 52.7556132, 0.3984073 52.7556223, 0.3983825 52.7556414, 0.3983521 52.7557084)",,
"[28513837, 363649123, 742517268, 742517269]",True,,,"['Chapel Street', 'Norfolk Street']",unclassified,30 mph,False,136.44400000000002,"LINESTRING (0.3984453 52.7556132, 0.3982653 52.7555601, 0.3979092 52.7554565, 0.397696 52.7553881, 0.3975248 52.7553439, 0.3973358 52.7553065, 0.3970588 52.7552636, 0.3969605 52.7552628, 0.396936 52.7552703, 0.396918 52.7552816, 0.3969067 52.7552967, 0.3968453 52.7554996)",,
438127771,True,3,A148,John Kennedy Road,primary,30 mph,False,8.519,"LINESTRING (0.4004373 52.7558319, 0.4003823 52.7559009)",,
