osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,access
30044396,,,West Dyke Road,unclassified,30 mph,False,False,73.183,,"LINESTRING (-1.0686232 54.6179688, -1.0685308 54.6178559, -1.0684633 54.617559, -1.0684579 54.6174328, -1.0684548 54.6173253)",
"[57725728, 486753175]",2,,West Terrace,unclassified,30 mph,False,True,166.118,,"LINESTRING (-1.0686232 54.6179688, -1.0686363 54.6181818, -1.0686386 54.6182386, -1.0686524 54.6184373, -1.0686752 54.6185219, -1.0686766 54.6185693, -1.068679 54.6186539, -1.0686671 54.6187238, -1.0686792 54.6189692, -1.0686908 54.6192378, -1.0687003 54.6194608)",destination
98868514,2,,Milbank Terrace,unclassified,30 mph,False,True,45.174,,"LINESTRING (-1.0686232 54.6179688, -1.0688923 54.6179473, -1.0693185 54.6179144)",
30044391,,,Lord Street,unclassified,30 mph,False,False,25.912,,"LINESTRING (-1.0684279 54.6171233, -1.0680285 54.6171519)",
30044396,,,West Dyke Road,unclassified,30 mph,False,True,22.528,,"LINESTRING (-1.0684279 54.6171233, -1.0684548 54.6173253)",
497512965,,,West Dyke Road,unclassified,30 mph,False,False,21.033,,"LINESTRING (-1.0684279 54.6171233, -1.0683714 54.616937)",
432272173,,,Lord Street,unclassified,30 mph,False,False,45.896,,"LINESTRING (-1.0641775 54.617438, -1.0635232 54.6172742)",
432272173,,,Lord Street,unclassified,30 mph,False,True,9.656,,"LINESTRING (-1.0641775 54.617438, -1.0643155 54.617472)",
60956400,,,France Street,residential,,False,True,181.989,,"LINESTRING (-1.0641775 54.617438, -1.0643083 54.617245, -1.0643148 54.6172228, -1.0642493 54.6158165)",
50651643,,,Newcomen Terrace,tertiary,30 mph,False,True,100.376,,"LINESTRING (-1.0755945 54.6185621, -1.0752167 54.6194379)",
26654461,,,Queen Street,residential,,False,False,97.38999999999999,,"LINESTRING (-1.0755945 54.6185621, -1.075112 54.6185852, -1.074087 54.6186343)",
98868505,,,Lobster Road,tertiary,30 mph,False,False,83.82,,"LINESTRING (-1.0755945 54.6185621, -1.0757015 54.6182683, -1.075863 54.6178245)",
98868514,2,,Milbank Terrace,unclassified,30 mph,False,False,46.325,,"LINESTRING (-1.0700302 54.6178532, -1.0693185 54.6179144)",
123982614,,,Station Road,unclassified,30 mph,False,True,134.675,,"LINESTRING (-1.0700302 54.6178532, -1.0699276 54.6166435)",
25149222,2,,Coatham Road,unclassified,30 mph,False,True,82.785,,"LINESTRING (-1.0700302 54.6178532, -1.070887 54.6177708, -1.0712986 54.6177312)",
123982614,,,Station Road,unclassified,30 mph,False,False,73.422,,"LINESTRING (-1.0700302 54.6178532, -1.0700591 54.6181303, -1.070099 54.6185123)",
26654461,,,Queen Street,residential,,False,True,29.847,,"LINESTRING (-1.070099 54.6185123, -1.0705603 54.6184857)",
123982614,,,Station Road,unclassified,30 mph,False,False,97.98,,"LINESTRING (-1.070099 54.6185123, -1.0702003 54.6193915)",
26654461,,,Queen Street,residential,,False,False,78.286,,"LINESTRING (-1.070099 54.6185123, -1.0696872 54.618533, -1.0688861 54.6185612)",
123982614,,,Station Road,unclassified,30 mph,False,True,73.422,,"LINESTRING (-1.070099 54.6185123, -1.0700591 54.6181303, -1.0700302 54.6178532)",
123982614,,,Station Road,unclassified,30 mph,False,True,38.516,,"LINESTRING (-1.070275 54.6203474, -1.0702623 54.6200011)",
520768279,,,Newcomen Terrace,tertiary,20 mph,False,False,102.49000000000001,,"LINESTRING (-1.070275 54.6203474, -1.0705089 54.6203984, -1.0710386 54.620478, -1.0718109 54.6205866)",
"[188972975, 520768279]",,,Newcomen Terrace,tertiary,20 mph,False,True,134.03799999999998,,"LINESTRING (-1.070275 54.6203474, -1.0689178 54.6200823, -1.0688642 54.6200656, -1.0687819 54.620028, -1.068708 54.6199774, -1.068621 54.6198852, -1.0685751 54.6198394, -1.0685145 54.6197959)",
98868505,,,Lobster Road,tertiary,30 mph,False,False,17.48,,"LINESTRING (-1.075863 54.6178245, -1.0758799 54.6176676)",
98868505,,,Lobster Road,tertiary,30 mph,False,True,83.82,,"LINESTRING (-1.075863 54.6178245, -1.0757015 54.6182683, -1.0755945 54.6185621)",
26943133,,,Kirkleatham Street,unclassified,,False,False,109.703,,"LINESTRING (-1.0715135 54.6162932, -1.0713326 54.616307, -1.0712233 54.6163248, -1.0708851 54.6164053, -1.0708155 54.6164217, -1.0699276 54.6166435)",
26943133,,,Kirkleatham Street,unclassified,,False,True,167.771,,"LINESTRING (-1.0715135 54.6162932, -1.0719255 54.616258, -1.0722319 54.616233, -1.0725346 54.6162079, -1.072928 54.6161773, -1.0733036 54.6161507, -1.074094 54.6160845)",
"[32499536, 123982613]",,,"['Rainbow Lane', 'Ridley Street']","['unclassified', 'residential']",,True,False,236.87400000000002,,"LINESTRING (-1.0715135 54.6162932, -1.0716003 54.6166139, -1.0716699 54.616871, -1.071683 54.6168939, -1.0717094 54.6169082, -1.0717516 54.6169151, -1.0718096 54.6169144, -1.0723251 54.6168733, -1.0723957 54.6168676, -1.0724967 54.6168596, -1.0726925 54.616843, -1.0731519 54.6168091, -1.0742787 54.616732)",
123982614,,,Station Road,unclassified,30 mph,False,False,134.675,,"LINESTRING (-1.0699276 54.6166435, -1.0700302 54.6178532)",
26943133,,,Kirkleatham Street,unclassified,,False,True,109.70299999999999,,"LINESTRING (-1.0699276 54.6166435, -1.0708155 54.6164217, -1.0708851 54.6164053, -1.0712233 54.6163248, -1.0713326 54.616307, -1.0715135 54.6162932)",
123982614,,,Station Road,unclassified,30 mph,False,True,33.647999999999996,,"LINESTRING (-1.0699276 54.6166435, -1.0699248 54.6166045, -1.0699005 54.6163413)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,False,48.769999999999996,,"LINESTRING (-1.0657999 54.6139611, -1.0656939 54.6139541, -1.0655746 54.6139619, -1.0650677 54.6140528)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,True,128.532,,"LINESTRING (-1.0657999 54.6139611, -1.0659353 54.6139736, -1.0662143 54.6140163, -1.0664222 54.6140442, -1.0666488 54.6140706, -1.0669788 54.6140739, -1.0675878 54.6140786, -1.0677734 54.6140665)",
32205470,,,Hanson Street,residential,,False,False,203.06900000000002,,"LINESTRING (-1.0657999 54.6139611, -1.0658321 54.6141623, -1.0659508 54.6148901, -1.0660371 54.6155904, -1.0660665 54.6157807)",
32205583,,,Birdsall Row,residential,,False,False,43.531,,"LINESTRING (-1.0660665 54.6157807, -1.0654094 54.6156886)",
32205583,,,Birdsall Row,residential,,False,True,42.868,,"LINESTRING (-1.0660665 54.6157807, -1.0667235 54.6158431)",
32205470,,,Hanson Street,residential,,False,True,203.069,,"LINESTRING (-1.0660665 54.6157807, -1.0660371 54.6155904, -1.0659508 54.6148901, -1.0658321 54.6141623, -1.0657999 54.6139611)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,True,36.176,,"LINESTRING (-1.0645406 54.6141654, -1.0650677 54.6140528)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,False,57.412,,"LINESTRING (-1.0645406 54.6141654, -1.0643823 54.6141949, -1.064149 54.6142221, -1.0637695 54.6142524, -1.0636668 54.6142628)",
32205497,,,Scott Street,residential,,False,False,133.141,,"LINESTRING (-1.0645406 54.6141654, -1.0645731 54.6143704, -1.0646744 54.614959, -1.0647275 54.6153578)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,False,37.224,,"LINESTRING (-1.0636668 54.6142628, -1.0635974 54.6142783, -1.0632001 54.6144576)",
26374833,2,A1085,Thrush Road,primary,30 mph,False,True,57.412,,"LINESTRING (-1.0636668 54.6142628, -1.0637695 54.6142524, -1.064149 54.6142221, -1.0643823 54.6141949, -1.0645406 54.6141654)",
32205508,,,Grove Road,residential,,False,False,104.545,,"LINESTRING (-1.0636668 54.6142628, -1.0639071 54.6144669, -1.0638399 54.614589, -1.0639158 54.6151523)",
32205537,,,The Avenue,residential,,False,False,57.042,,"LINESTRING (-1.0639158 54.6151523, -1.0647275 54.6153578)",
32205508,,,Grove Road,residential,,False,True,104.545,,"LINESTRING (-1.0639158 54.6151523, -1.0638399 54.614589, -1.0639071 54.6144669, -1.0636668 54.6142628)",
32205537,,,The Avenue,residential,,False,True,102.238,,"LINESTRING (-1.0639158 54.6151523, -1.0625509 54.6148435, -1.0625831 54.6147751)",
32205537,,,The Avenue,residential,,False,True,57.042,,"LINESTRING (-1.0647275 54.6153578, -1.0639158 54.6151523)",
32205497,,,Scott Street,residential,,False,True,133.141,,"LINESTRING (-1.0647275 54.6153578, -1.0646744 54.614959, -1.0645731 54.6143704, -1.0645406 54.6141654)",
32205583,,,Birdsall Row,residential,,False,True,67.48599999999999,,"LINESTRING (-1.0647275 54.6153578, -1.0647356 54.6153983, -1.0647773 54.6155812, -1.0649229 54.6156114, -1.0654094 54.6156886)",
32205537,,,The Avenue,residential,,False,False,102.238,,"LINESTRING (-1.0625831 54.6147751, -1.0625509 54.6148435, -1.0639158 54.6151523)",
32205583,,,Birdsall Row,residential,,False,False,94.508,,"LINESTRING (-1.0681834 54.615919, -1.0678321 54.6159192, -1.067447 54.6158966, -1.0669955 54.6158651, -1.0667235 54.6158431)",
"[56640592, 497512965]",,,West Dyke Road,unclassified,30 mph,False,False,55.619,,"LINESTRING (-1.0681834 54.615919, -1.0681803 54.6158951, -1.0680974 54.6154213)",
497512965,,,West Dyke Road,unclassified,30 mph,False,True,114.032,,"LINESTRING (-1.0681834 54.615919, -1.0681864 54.6159695, -1.0681913 54.6160175, -1.0681967 54.616049, -1.06821 54.6161943, -1.0682729 54.6166309, -1.0682891 54.6167115, -1.0683714 54.616937)",
26654517,,,Station Road,residential,,False,False,25.206,,"LINESTRING (-1.0702903 54.6163204, -1.0699005 54.6163413)",
26654517,,,Station Road,residential,,False,True,25.206,,"LINESTRING (-1.0699005 54.6163413, -1.0702903 54.6163204)",
"[26654517, 625705511]",,,Station Road,residential,,False,False,72.144,,"LINESTRING (-1.0699005 54.6163413, -1.0696786 54.6163516, -1.0691747 54.6163728, -1.0691509 54.6161614, -1.0691501 54.6161459)",
123982614,,,Station Road,unclassified,30 mph,False,False,33.647999999999996,,"LINESTRING (-1.0699005 54.6163413, -1.0699248 54.6166045, -1.0699276 54.6166435)",
26943133,,,Kirkleatham Street,unclassified,,False,False,33.338,,"LINESTRING (-1.0746073 54.6160452, -1.074094 54.6160845)",
32499512,,,Nelson Terrace,residential,,False,False,151.6,,"LINESTRING (-1.0746073 54.6160452, -1.0749925 54.6173902)",
32499512,,,Nelson Terrace,residential,,False,True,151.6,,"LINESTRING (-1.0749925 54.6173902, -1.0746073 54.6160452)",
171271857,2,,Coatham Road,unclassified,30 mph,False,True,60.152,,"LINESTRING (-1.0749925 54.6173902, -1.0759143 54.6173022)",
171271857,2,,Coatham Road,unclassified,30 mph,False,False,131.613,,"LINESTRING (-1.0749925 54.6173902, -1.0745283 54.6174362, -1.074448 54.6174441, -1.0734872 54.6175265, -1.0732303 54.6175485, -1.0731592 54.6175563, -1.0729728 54.6175722)",
32499758,,,Clifford Street,residential,,False,False,36.336,,"LINESTRING (-1.0717377 54.6176892, -1.0718338 54.6180112)",
171271857,2,,Coatham Road,unclassified,30 mph,False,False,28.655,,"LINESTRING (-1.0717377 54.6176892, -1.0712986 54.6177312)",
171271857,2,,Coatham Road,unclassified,30 mph,False,True,80.586,,"LINESTRING (-1.0717377 54.6176892, -1.0718266 54.6176804, -1.0718734 54.6176757, -1.0725006 54.6176135, -1.0726953 54.6175942, -1.0728077 54.6175853, -1.0729728 54.6175722)",
32499758,,,Clifford Street,residential,,False,False,31.777,,"LINESTRING (-1.0719171 54.6183591, -1.071835 54.6186409)",
32499758,,,Clifford Street,residential,,False,True,39.055,,"LINESTRING (-1.0719171 54.6183591, -1.0718338 54.6180112)",
64682577,,,North Terrace,residential,,False,False,30.963,,"LINESTRING (-1.0719171 54.6183591, -1.0714487 54.618296)",
26654461,,,Queen Street,residential,,False,False,28.445,,"LINESTRING (-1.071835 54.6186409, -1.071403 54.6185873)",
32499758,,,Clifford Street,residential,,False,True,31.777,,"LINESTRING (-1.071835 54.6186409, -1.0719171 54.6183591)",
26654461,,,Queen Street,residential,,False,True,67.598,,"LINESTRING (-1.071835 54.6186409, -1.0726232 54.618701, -1.0728778 54.6186935)",
32499814,,,Elliot Street,residential,,False,False,36.668,,"LINESTRING (-1.0729728 54.6175722, -1.0730586 54.6178982)",
171271857,2,,Coatham Road,unclassified,30 mph,False,False,80.586,,"LINESTRING (-1.0729728 54.6175722, -1.0728077 54.6175853, -1.0726953 54.6175942, -1.0725006 54.6176135, -1.0718734 54.6176757, -1.0718266 54.6176804, -1.0717377 54.6176892)",
171271857,2,,Coatham Road,unclassified,30 mph,False,True,131.613,,"LINESTRING (-1.0729728 54.6175722, -1.0731592 54.6175563, -1.0732303 54.6175485, -1.0734872 54.6175265, -1.074448 54.6174441, -1.0745283 54.6174362, -1.0749925 54.6173902)",
26654461,,,Queen Street,residential,,False,False,22.849,,"LINESTRING (-1.0732321 54.6186817, -1.0728778 54.6186935)",
26654461,,,Queen Street,residential,,False,True,55.293,,"LINESTRING (-1.0732321 54.6186817, -1.074087 54.6186343)",
32499814,,,Elliot Street,residential,,False,True,87.835,,"LINESTRING (-1.0732321 54.6186817, -1.0731672 54.6183886, -1.0730586 54.6178982)",
26654461,,,Queen Street,residential,,False,True,22.849,,"LINESTRING (-1.0728778 54.6186935, -1.0732321 54.6186817)",
26654461,,,Queen Street,residential,,False,False,67.598,,"LINESTRING (-1.0728778 54.6186935, -1.0726232 54.618701, -1.071835 54.6186409)",
32499833,,,Henry Street,residential,,False,False,54.327,,"LINESTRING (-1.0728778 54.6186935, -1.0729425 54.6189687, -1.0729917 54.6191776)",
32499904,,,Arundel Street,residential,,False,True,74.25,,"LINESTRING (-1.0729917 54.6191776, -1.0741417 54.6191274)",
32499833,,,Henry Street,residential,,False,False,121.573,,"LINESTRING (-1.0729917 54.6191776, -1.0730377 54.6193907, -1.0732257 54.6202625)",
32499833,,,Henry Street,residential,,False,True,54.327,,"LINESTRING (-1.0729917 54.6191776, -1.0729425 54.6189687, -1.0728778 54.6186935)",
32499833,,,Henry Street,residential,,False,False,45.103,,"LINESTRING (-1.0732257 54.6202625, -1.0732863 54.6206666)",
32499833,,,Henry Street,residential,,False,True,121.573,,"LINESTRING (-1.0732257 54.6202625, -1.0730377 54.6193907, -1.0729917 54.6191776)",
64682590,,,Newcomen Court,residential,,False,False,97.65299999999999,,"LINESTRING (-1.0732257 54.6202625, -1.0726923 54.6202323, -1.0722109 54.620205, -1.0717159 54.6201783)",
32499833,,,Henry Street,residential,,False,True,45.103,,"LINESTRING (-1.0732863 54.6206666, -1.0732257 54.6202625)",
308379180,,,Newcomen Terrace,tertiary,30 mph,False,False,99.87199999999999,,"LINESTRING (-1.0732863 54.6206666, -1.0735444 54.6206239, -1.0737686 54.6205738, -1.0739358 54.6205289, -1.0740727 54.6204838, -1.0742377 54.620421, -1.074365 54.620363, -1.0745081 54.6202872, -1.0746066 54.6202238)",
308379180,,,Newcomen Terrace,tertiary,30 mph,False,True,96.411,,"LINESTRING (-1.0732863 54.6206666, -1.0730807 54.6206874, -1.0729645 54.6206919, -1.072859 54.6206934, -1.0726051 54.6206851, -1.0723137 54.6206551, -1.0718109 54.6205866)",
"[626927982, 32499846]",,,Arthur Street,residential,,False,False,128.139,,"LINESTRING (-1.0746066 54.6202238, -1.0743531 54.6199368, -1.074242 54.6198325, -1.0741716 54.6193376, -1.0741417 54.6191274)",
308379180,,,Newcomen Terrace,tertiary,30 mph,False,False,97.262,,"LINESTRING (-1.0746066 54.6202238, -1.0748199 54.620071, -1.074921 54.61998, -1.0749924 54.6198928, -1.075064 54.6197782, -1.0751365 54.6196296, -1.0752167 54.6194379)",
308379180,,,Newcomen Terrace,tertiary,30 mph,False,True,99.87199999999999,,"LINESTRING (-1.0746066 54.6202238, -1.0745081 54.6202872, -1.074365 54.620363, -1.0742377 54.620421, -1.0740727 54.6204838, -1.0739358 54.6205289, -1.0737686 54.6205738, -1.0735444 54.6206239, -1.0732863 54.6206666)",
32499904,,,Arundel Street,residential,,False,False,74.25,,"LINESTRING (-1.0741417 54.6191274, -1.0729917 54.6191776)",
64682589,,,Fleming Street,residential,,False,True,46.94,,"LINESTRING (-1.0741417 54.6191274, -1.0748686 54.6190948)",
626927982,,,Arthur Street,residential,,False,False,54.943,,"LINESTRING (-1.0741417 54.6191274, -1.0741184 54.6189174, -1.074087 54.6186343)",
"[32499846, 626927982]",,,Arthur Street,residential,,False,True,128.139,,"LINESTRING (-1.0741417 54.6191274, -1.0741716 54.6193376, -1.074242 54.6198325, -1.0743531 54.6199368, -1.0746066 54.6202238)",
26654461,,,Queen Street,residential,,False,False,55.293,,"LINESTRING (-1.074087 54.6186343, -1.0732321 54.6186817)",
26654461,,,Queen Street,residential,,False,True,97.38999999999999,,"LINESTRING (-1.074087 54.6186343, -1.075112 54.6185852, -1.0755945 54.6185621)",
626927982,,,Arthur Street,residential,,False,True,54.943,,"LINESTRING (-1.074087 54.6186343, -1.0741184 54.6189174, -1.0741417 54.6191274)",
32500004,,,King Street,residential,,True,False,81.084,,"LINESTRING (-1.0617001 54.6182824, -1.0618611 54.6179434, -1.0620036 54.6175749)",
1241730657,2,,Esplanade,tertiary,20 mph,False,True,118.80199999999999,,"LINESTRING (-1.0617001 54.6182824, -1.0618815 54.6183219, -1.063427 54.6186588)",
227136419,2,,High Street,unclassified,30 mph,False,True,47.861,,"LINESTRING (-1.0620036 54.6175749, -1.0612735 54.617494)",
227136419,2,,High Street,unclassified,30 mph,False,False,127.04899999999999,,"LINESTRING (-1.0620036 54.6175749, -1.0622259 54.6176056, -1.0624093 54.6176306, -1.0628984 54.6177135, -1.063349 54.6177962, -1.0638853 54.6179147)",
32760446,,,Sandringham Road,residential,,False,False,40.507000000000005,,"LINESTRING (-1.0701273 54.6139227, -1.0701486 54.6140676, -1.0701781 54.6142858)",
"[224223995, 381333510]",2,A1085,Corporation Road,primary,30 mph,False,False,95.57199999999999,,"LINESTRING (-1.0701273 54.6139227, -1.069043 54.6139879, -1.068651 54.6140115)",
224223994,2,A1085,Corporation Road,primary,30 mph,False,False,33.039,,"LINESTRING (-1.068651 54.6140115, -1.0681401 54.614039)",
55604509,,,Sandringham Road,residential,,False,True,115.94399999999999,,"LINESTRING (-1.068651 54.6140115, -1.0686681 54.6141673, -1.068673 54.6142386, -1.0686763 54.6142876, -1.0687286 54.6150532)",
"[224223995, 381333510]",2,A1085,Corporation Road,primary,30 mph,False,True,95.57199999999999,,"LINESTRING (-1.068651 54.6140115, -1.069043 54.6139879, -1.0701273 54.6139227)",
"[124286081, 55604509, 32760446]",,,Sandringham Road,residential,,False,False,311.44100000000003,,"LINESTRING (-1.0720846 54.6149874, -1.0720805 54.6154208, -1.0687503 54.6154908, -1.0687286 54.6150532)",
32760468,,,Buckingham Road,residential,,False,False,216.214,,"LINESTRING (-1.0720846 54.6149874, -1.0701721 54.6150249, -1.0687286 54.6150532)",
32760446,,,Sandringham Road,residential,,False,True,202.537,,"LINESTRING (-1.0720846 54.6149874, -1.0721131 54.6145414, -1.0702287 54.6145679, -1.0701781 54.6142858)",
32760468,,,Buckingham Road,residential,,False,True,216.214,,"LINESTRING (-1.0687286 54.6150532, -1.0701721 54.6150249, -1.0720846 54.6149874)",
"[124286081, 55604509, 32760446]",,,Sandringham Road,residential,,False,True,311.441,,"LINESTRING (-1.0687286 54.6150532, -1.0687503 54.6154908, -1.0720805 54.6154208, -1.0720846 54.6149874)",
55604509,,,Sandringham Road,residential,,False,False,115.94399999999999,,"LINESTRING (-1.0687286 54.6150532, -1.0686763 54.6142876, -1.068673 54.6142386, -1.0686681 54.6141673, -1.068651 54.6140115)",
26654461,,,Queen Street,residential,,False,False,55.42,,"LINESTRING (-1.071403 54.6185873, -1.0705603 54.6184857)",
26654461,,,Queen Street,residential,,False,True,28.445,,"LINESTRING (-1.071403 54.6185873, -1.071835 54.6186409)",
26654481,,,Turner Street,residential,,False,True,72.77,,"LINESTRING (-1.071403 54.6185873, -1.0714352 54.6188572, -1.0714974 54.6192394)",
308379278,2,,Esplanade,tertiary,20 mph,False,True,82.589,,"LINESTRING (-1.063427 54.6186588, -1.064626 54.6189228)",
50826982,,,Moore Street,tertiary,,False,False,87.845,,"LINESTRING (-1.063427 54.6186588, -1.0636541 54.6182954, -1.0638853 54.6179147)",
1241730657,2,,Esplanade,tertiary,20 mph,False,False,118.80199999999999,,"LINESTRING (-1.063427 54.6186588, -1.0618815 54.6183219, -1.0617001 54.6182824)",
"[316324060, 56640590]",,,West Terrace,unclassified,"['20 mph', '30 mph']",False,"[False, True]",41.586,,"LINESTRING (-1.0685145 54.6197959, -1.0685856 54.6197517, -1.0686218 54.6197291, -1.0686687 54.6196961, -1.0686898 54.6196733, -1.068705 54.6196507, -1.0687003 54.6194608)",yes
"[520768279, 188972975]",,,Newcomen Terrace,tertiary,20 mph,False,False,134.038,,"LINESTRING (-1.0685145 54.6197959, -1.0685751 54.6198394, -1.068621 54.6198852, -1.068708 54.6199774, -1.0687819 54.620028, -1.0688642 54.6200656, -1.0689178 54.6200823, -1.070275 54.6203474)",
"[32388673, 316324035]",2,,Esplanade,tertiary,20 mph,False,"[False, True]",96.88,,"LINESTRING (-1.0685145 54.6197959, -1.0684198 54.6197483, -1.0683337 54.6197215, -1.0682409 54.6197015, -1.0681296 54.6196859, -1.0679082 54.6196751, -1.0677513 54.6196657, -1.0675526 54.6196215, -1.0671398 54.6194851)",
107881772,,,,unclassified,,True,False,62.949000000000005,,"LINESTRING (-1.0676872 54.6179473, -1.0677478 54.6179846, -1.0677981 54.6179923, -1.0681957 54.617984, -1.0683506 54.617964, -1.0684194 54.6179486, -1.0684761 54.6179522, -1.0686232 54.6179688)",
64682538,,,Bank Street,residential,,False,False,29.378,,"LINESTRING (-1.0681994 54.6194274, -1.0682008 54.6191632)",
64682538,,,Bank Street,residential,,False,False,47.298,,"LINESTRING (-1.0682008 54.6191632, -1.0681887 54.6187379)",
64682538,,,Bank Street,residential,,False,True,29.378,,"LINESTRING (-1.0682008 54.6191632, -1.0681994 54.6194274)",
64682550,,,Bank Street,residential,,False,False,56.784,,"LINESTRING (-1.0682008 54.6191632, -1.0677873 54.619169, -1.0673249 54.6191259)",
64682538,,,Bank Street,residential,,False,True,47.298,,"LINESTRING (-1.0681887 54.6187379, -1.0682008 54.6191632)",
64682549,,,Dundas Street,residential,,False,False,29.301,,"LINESTRING (-1.0674429 54.6188714, -1.0673249 54.6191259)",
64682549,,,Dundas Street,residential,,False,False,41.681,,"LINESTRING (-1.0673249 54.6191259, -1.0671398 54.6194851)",
64682549,,,Dundas Street,residential,,False,True,29.301,,"LINESTRING (-1.0673249 54.6191259, -1.0674429 54.6188714)",
64682550,,,Bank Street,residential,,False,True,56.784,,"LINESTRING (-1.0673249 54.6191259, -1.0677873 54.619169, -1.0682008 54.6191632)",
64682549,,,Dundas Street,residential,,False,True,41.681,,"LINESTRING (-1.0671398 54.6194851, -1.0673249 54.6191259)",
32388673,2,,Esplanade,tertiary,20 mph,False,False,173.53300000000002,,"LINESTRING (-1.0671398 54.6194851, -1.0667726 54.619392, -1.0660114 54.6192256, -1.064626 54.6189228)",
