osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width,tunnel
3995645,False,Mount Zion Place,unclassified,20 mph,True,25.942,"LINESTRING (-0.144113 50.8256703, -0.1444184 50.8255391)",,,,,
3995414,True,North Road,tertiary,20 mph,False,50.716,"LINESTRING (-0.1394336 50.8257087, -0.1391986 50.8256771, -0.1389498 50.8256412, -0.1387293 50.8256083)",2,,,,
4382379,False,Dorset Street,residential,20 mph,False,7.355,"LINESTRING (-0.1344437 50.8226538, -0.1344719 50.8225901)",,,,,
814591838,True,Edward Street,tertiary,20 mph,False,20.814999999999998,"LINESTRING (-0.1344437 50.8226538, -0.1343434 50.8226388, -0.1341553 50.8226108)",1,,,,
814591838,True,Edward Street,tertiary,20 mph,False,8.021,"LINESTRING (-0.1341553 50.8226108, -0.1340446 50.8225931)",1,,,,
1221814026,False,John Street,residential,20 mph,True,7.401,"LINESTRING (-0.1341553 50.8226108, -0.1341825 50.8225465)",,,,,
1221814026,False,John Street,residential,20 mph,False,175.74,"LINESTRING (-0.1341553 50.8226108, -0.134135 50.8226595, -0.1338348 50.8231303, -0.1332525 50.8240605, -0.1332408 50.8240815)",,,,,
4321409,False,Kingswood Street,residential,20 mph,True,3.905,"LINESTRING (-0.1332408 50.8240815, -0.1332938 50.8240921)",,,,,
1221814026,False,John Street,residential,20 mph,True,175.73999999999998,"LINESTRING (-0.1332408 50.8240815, -0.1332525 50.8240605, -0.1338348 50.8231303, -0.134135 50.8226595, -0.1341553 50.8226108)",,,,,
4382381,True,George Street,residential,20 mph,False,7.292,"LINESTRING (-0.1340446 50.8225931, -0.1340723 50.8225299)",,,,,
814591838,True,Edward Street,tertiary,20 mph,False,58.964,"LINESTRING (-0.1340446 50.8225931, -0.133823 50.8225547, -0.1332291 50.8224678)",1,,,,
"[1190204552, 4382378]",False,"['Steine Gardens', 'Parochial Terrace']",residential,20 mph,True,87.69800000000001,"LINESTRING (-0.1354984 50.8219368, -0.1353225 50.8222649, -0.1351096 50.822659, -0.1350986 50.8226839)",,,,,
4382378,False,Steine Gardens,residential,20 mph,False,7.141,"LINESTRING (-0.1350581 50.8227428, -0.1350986 50.8226839)",,,,,
4322862,False,William Street,residential,20 mph,False,179.266,"LINESTRING (-0.1350581 50.8227428, -0.1350278 50.8227924, -0.134672 50.8233885, -0.1341719 50.824217, -0.1341689 50.8242522)",,,,,
814591838,True,Edward Street,tertiary,20 mph,False,44.278999999999996,"LINESTRING (-0.1350581 50.8227428, -0.1348776 50.8227166, -0.1344437 50.8226538)",1,,,,
813899722,True,St. James's Street,secondary,20 mph,False,63.064,"LINESTRING (-0.134054 50.8208129, -0.1331739 50.820701)",,B2066,,,
4382382,True,Dorset Gardens,residential,20 mph,False,186.112,"LINESTRING (-0.134054 50.8208129, -0.1332675 50.8223842, -0.1332554 50.8224088)",,,,,
4386056,False,Madeira Place,residential,20 mph,True,115.817,"LINESTRING (-0.134054 50.8208129, -0.1342466 50.8198644, -0.1342638 50.8197798)",,,,,
813899722,True,St. James's Street,secondary,20 mph,False,43.267,"LINESTRING (-0.1346548 50.8208986, -0.134054 50.8208129)",,B2066,,,
4386057,True,Broad Street,residential,20 mph,False,119.11599999999999,"LINESTRING (-0.1346548 50.8208986, -0.1348197 50.8199041, -0.1348315 50.8198332)",,,,,
813899722,True,St. James's Street,secondary,20 mph,False,17.087,"LINESTRING (-0.1348925 50.8209312, -0.1346548 50.8208986)",,B2066,,,
813899722,True,St. James's Street,secondary,20 mph,False,15.511,"LINESTRING (-0.1351102 50.8209545, -0.1348925 50.8209312)",,B2066,,,
4386058,True,Charles Street,residential,20 mph,False,124.103,"LINESTRING (-0.1351102 50.8209545, -0.1352702 50.819935, -0.1352323 50.8198466)",,,,,
813899722,True,St. James's Street,secondary,20 mph,False,28.873,"LINESTRING (-0.1355184 50.8209849, -0.1351102 50.8209545)",,B2066,,,
74171478,True,Old Steine,trunk,20 mph,False,24.767,"LINESTRING (-0.1365927 50.8211151, -0.1366249 50.8208933)",2,A23,,,
721989304,False,St. James's Street,secondary,20 mph,True,8.951,"LINESTRING (-0.1365927 50.8211151, -0.13672 50.8211186)",3,B2066,,,
4378482,True,St. James's Street,secondary,20 mph,False,22.811999999999998,"LINESTRING (-0.1365927 50.8211151, -0.136512 50.821106, -0.1364542 50.8210973, -0.1362775 50.8210664)",1,B2066,,,
4386061,False,Steine Street,residential,20 mph,False,20.34,"LINESTRING (-0.1362775 50.8210664, -0.1362882 50.8208836)",,,,3,
813899722,True,St. James's Street,secondary,20 mph,False,54.089,"LINESTRING (-0.1362775 50.8210664, -0.1355184 50.8209849)",,B2066,,,
112015919,True,,primary_link,30 mph,False,24.644000000000002,"LINESTRING (-0.1365917 50.8199146, -0.1364996 50.8198636, -0.1364532 50.8198484, -0.1364016 50.8198358, -0.1363525 50.819826, -0.1362872 50.8198114)",1,,,,
476989475,True,Old Steine,trunk,20 mph,False,21.906,"LINESTRING (-0.1365917 50.8199146, -0.1365392 50.8198109, -0.1364941 50.8197275)",2,A23,,,
951526203,True,,trunk,30 mph,False,1.137,"LINESTRING (-0.1364941 50.8197275, -0.1364783 50.8197253)",,,roundabout,,
4386059,True,Manchester Street,residential,20 mph,False,122.382,"LINESTRING (-0.1356988 50.8198908, -0.1357009 50.8199624, -0.1356397 50.8202863, -0.1355184 50.8209849)",,,,,
806204669,True,Marine Parade,primary,30 mph,False,33.405,"LINESTRING (-0.1356988 50.8198908, -0.1355321 50.8198933, -0.1352323 50.8198466)",2,A259,,,
3809843,False,Russell Place,unclassified,20 mph,True,67.053,"LINESTRING (-0.145398 50.821756, -0.1451577 50.8223396)",,,,,
3809902,False,Russell Road,tertiary,20 mph,False,46.367999999999995,"LINESTRING (-0.145398 50.821756, -0.1456735 50.8218076, -0.1460275 50.8218813)",,,,,
3809902,False,Russell Road,tertiary,20 mph,True,71.447,"LINESTRING (-0.145398 50.821756, -0.1450881 50.8217014, -0.144732 50.8216343, -0.1444843 50.8215879, -0.1444208 50.821578)",,,,,
3809843,False,Russell Place,unclassified,20 mph,False,67.053,"LINESTRING (-0.1451577 50.8223396, -0.145398 50.821756)",,,,,
3809902,False,Russell Road,tertiary,20 mph,True,5.928,"LINESTRING (-0.1444208 50.821578, -0.1443388 50.8215654)",,,,,
3809902,False,Russell Road,tertiary,20 mph,False,71.447,"LINESTRING (-0.1444208 50.821578, -0.1444843 50.8215879, -0.144732 50.8216343, -0.1450881 50.8217014, -0.145398 50.821756)",,,,,
1087323722,True,West Street,primary,20 mph,False,28.654000000000003,"LINESTRING (-0.1444208 50.821578, -0.144382 50.8216678, -0.1443542 50.8217416, -0.1442961 50.8218224)",,A2010,,,
3809907,False,Regency Road,unclassified,20 mph,False,38.982,"LINESTRING (-0.1441296 50.8224315, -0.144159 50.8224358, -0.1446693 50.8225131)",2,,,,
991550982,True,West Street,primary,20 mph,False,41.54600000000001,"LINESTRING (-0.1441296 50.8224315, -0.1440424 50.8225994, -0.143989 50.8227285, -0.1439287 50.8227793)",,A2010,,,
103155633,True,Regency Road,unclassified,20 mph,False,9.348,"LINESTRING (-0.1446693 50.8225131, -0.1447977 50.8225352)",,,,,
3809907,False,Regency Road,unclassified,20 mph,True,38.982,"LINESTRING (-0.1446693 50.8225131, -0.144159 50.8224358, -0.1441296 50.8224315)",2,,,,
1221814023,False,Queen's Square,residential,20 mph,True,88.529,"LINESTRING (-0.143969 50.8245606, -0.1440923 50.8241195, -0.1441553 50.8239341, -0.1442647 50.8238485, -0.1443277 50.8238206)",,,,,
953010803,False,Dyke Road,secondary,20 mph,True,73.35,"LINESTRING (-0.1448636 50.8243667, -0.1449183 50.8244497, -0.1452148 50.8248067, -0.1453597 50.8249459)",2,B2121,,,
"[986987786, 239984355, 3819094]",False,Castle Square,secondary,20 mph,False,85.91199999999999,"LINESTRING (-0.1385512 50.8217349, -0.1384882 50.8216981, -0.1384025 50.8216362, -0.1383714 50.8216145, -0.1383436 50.821595, -0.1382983 50.8215633, -0.1382594 50.821547, -0.1381993 50.8215218, -0.1380962 50.8214787, -0.1378502 50.821391, -0.1378193 50.8213793, -0.1377596 50.8213552, -0.1376965 50.8213336, -0.137569 50.8212861)","['2', '3']",B2066,,,
"[330714673, 1059195954, 330714667]",True,North Street,secondary,20 mph,False,136.63700000000003,"LINESTRING (-0.1398945 50.8226129, -0.1395984 50.8224178, -0.1394809 50.822346, -0.1394013 50.8222997, -0.1393601 50.8222761, -0.1392614 50.8222185, -0.139128 50.822142, -0.1387257 50.82192, -0.1386908 50.8218845, -0.1386342 50.8218308, -0.1385512 50.8217349)",,B2066,,,
"[330715465, 330714671]",False,North Street,secondary,20 mph,True,65.083,"LINESTRING (-0.1398945 50.8226129, -0.1400917 50.8227369, -0.1402172 50.8228178, -0.1404743 50.8229282, -0.1406068 50.8229827)",2,B2066,,,
3819093,True,St. James's Street,secondary,20 mph,False,62.937000000000005,"LINESTRING (-0.137569 50.8212861, -0.1374966 50.821262, -0.1374305 50.8212414, -0.1373644 50.8212209, -0.1372559 50.8211932, -0.1370822 50.8211631, -0.1369595 50.8211416, -0.1368892 50.8211353, -0.1368101 50.8211275, -0.13672 50.8211186)",3,B2066,,,
"[986987786, 239984355, 3819094]",False,Castle Square,secondary,20 mph,True,85.912,"LINESTRING (-0.137569 50.8212861, -0.1376965 50.8213336, -0.1377596 50.8213552, -0.1378193 50.8213793, -0.1378502 50.821391, -0.1380962 50.8214787, -0.1381993 50.8215218, -0.1382594 50.821547, -0.1382983 50.8215633, -0.1383436 50.821595, -0.1383714 50.8216145, -0.1384025 50.8216362, -0.1384882 50.8216981, -0.1385512 50.8217349)","['2', '3']",B2066,,,
"[986987784, 843923122, 964331211, 3995557]",True,"['Pavilion Parade', 'Old Steine']",trunk,20 mph,False,199.102,"LINESTRING (-0.137569 50.8212861, -0.1374822 50.8213616, -0.1371977 50.8215874, -0.1370302 50.8217305, -0.1368233 50.8219124, -0.1367595 50.8219747, -0.1367147 50.8220304, -0.136652 50.8221543, -0.136617 50.8222348, -0.1365909 50.8223172, -0.1365549 50.8224665, -0.1365209 50.8226142, -0.136503 50.8227234, -0.1364983 50.8227624, -0.1364909 50.822811, -0.1364843 50.8228853)","['2', '3']",A23,,,
3995559,False,Grand Parade,trunk,20 mph,False,55.341,"LINESTRING (-0.1355821 50.8249378, -0.135624 50.8247691, -0.1356688 50.8244434)",3,A23,,,
894963336,False,Grand Parade,trunk,20 mph,True,18.29,"LINESTRING (-0.1355821 50.8249378, -0.1355628 50.825018, -0.1355297 50.8250987)",2,A23,,,
137389386,False,Marine Parade,primary,30 mph,True,84.82900000000001,"LINESTRING (-0.1331107 50.8195543, -0.1338376 50.8197044, -0.1339844 50.819734, -0.1341133 50.8197571, -0.1342638 50.8197798)",2,A259,,,
1253507680,False,West Street,primary,20 mph,True,47.06,"LINESTRING (-0.1441275 50.822232, -0.1442961 50.8218224)",,A2010,,,
991550982,True,West Street,primary,20 mph,False,22.826999999999998,"LINESTRING (-0.1441275 50.822232, -0.1441661 50.8223142, -0.1441296 50.8224315)",,A2010,,,
3836894,False,Black Lion Street,unclassified,20 mph,True,101.069,"LINESTRING (-0.1412035 50.8209247, -0.141316 50.8204714, -0.1413382 50.8204023, -0.1413464 50.8202002, -0.1413643 50.8201451, -0.1414327 50.8200319)",,,,,
4378496,False,Princes Street,residential,20 mph,False,62.69799999999999,"LINESTRING (-0.1359252 50.8221713, -0.1357726 50.8223899, -0.1355338 50.8226777)",,,,,
4378496,False,Princes Street,residential,20 mph,True,69.361,"LINESTRING (-0.1359252 50.8221713, -0.1360294 50.822012, -0.1361843 50.8218189, -0.1362484 50.8218164, -0.1365005 50.8218066, -0.1365555 50.8218045)",,,,,
4378498,False,Pavilion Street,unclassified,20 mph,True,41.567,"LINESTRING (-0.1359252 50.8221713, -0.1363777 50.8222787, -0.1364801 50.8223011)",,,,,
"[794204233, 986166402, 952775358]",False,Grand Junction Road,primary,30 mph,False,169.096,"LINESTRING (-0.1400949 50.8196961, -0.139552 50.8195332, -0.1391778 50.8194434, -0.1390759 50.819419, -0.1389879 50.8194055, -0.138887 50.8194052, -0.1386641 50.819403, -0.1382433 50.8194173, -0.1377952 50.8194319, -0.1377829 50.8194322)","['4', '5']",A259,,,
"[1254956979, 150543125]",False,Grand Junction Road,primary,30 mph,True,50.772000000000006,"LINESTRING (-0.1400949 50.8196961, -0.1404312 50.8198126, -0.1407412 50.8198996)","['4', '5']",A259,,,
"[3989722, 1204038468]",False,Church Street,unclassified,20 mph,True,35.061,"LINESTRING (-0.1427075 50.8250116, -0.1425609 50.8249867, -0.142233 50.8249143)",,,,,
3981531,True,Windsor Street,unclassified,20 mph,False,166.326,"LINESTRING (-0.142233 50.8249143, -0.1423947 50.8241381, -0.1426795 50.8235613, -0.1426562 50.8234536)",,,,,
"[3989722, 1204038468]",False,Church Street,unclassified,20 mph,False,35.061,"LINESTRING (-0.142233 50.8249143, -0.1425609 50.8249867, -0.1427075 50.8250116)",,,,,
3989721,True,Church Street,tertiary,20 mph,False,52.082,"LINESTRING (-0.1403878 50.8244689, -0.1405468 50.8245067, -0.1410821 50.8246333)",,,,,
"[943348689, 3995425]",True,Tichborne Street,residential,20 mph,False,149.907,"LINESTRING (-0.1403878 50.8244689, -0.1402971 50.8246433, -0.1400458 50.8251547, -0.139855 50.8255221, -0.1397529 50.8257558)",,,,,
3995452,False,King Street,residential,20 mph,True,19.47,"LINESTRING (-0.1410821 50.8246333, -0.1411569 50.8244647)",,,,,
3989721,True,Church Street,tertiary,20 mph,False,37.416000000000004,"LINESTRING (-0.1410821 50.8246333, -0.1411887 50.8246619, -0.1414386 50.8247274, -0.1415752 50.8247605)",,,,,
3989772,True,Church Street,tertiary,20 mph,False,8.822,"LINESTRING (-0.1402714 50.8244391, -0.1403878 50.8244689)",,,,,
3989860,False,Jew Street,residential,20 mph,True,71.974,"LINESTRING (-0.1402714 50.8244391, -0.1404667 50.824021, -0.1405149 50.8239434, -0.1405757 50.8238213)",,,,,
3995415,False,North Road,tertiary,20 mph,False,45.357,"LINESTRING (-0.1410328 50.8259538, -0.1406497 50.8259052, -0.1404013 50.8258688)",2,,,,
451624302,False,Spring Gardens,tertiary,20 mph,True,138.348,"LINESTRING (-0.1410328 50.8259538, -0.1413017 50.8254124, -0.1413198 50.8252827, -0.1413772 50.8251701, -0.1415104 50.8248961, -0.1415752 50.8247605)",,,,,
3995414,True,North Road,tertiary,20 mph,False,30.713,"LINESTRING (-0.1404013 50.8258688, -0.1401486 50.8258229, -0.1399791 50.8257972)",2,,,,
3995415,False,North Road,tertiary,20 mph,True,45.357,"LINESTRING (-0.1404013 50.8258688, -0.1406497 50.8259052, -0.1410328 50.8259538)",2,,,,
3995414,True,North Road,tertiary,20 mph,False,16.542,"LINESTRING (-0.1399791 50.8257972, -0.1397529 50.8257558)",2,,,,
3995414,True,North Road,tertiary,20 mph,False,23.031,"LINESTRING (-0.1397529 50.8257558, -0.1394336 50.8257087)",2,,,,
286274183,False,North Street,secondary,20 mph,False,42.557,"LINESTRING (-0.1426562 50.8234536, -0.142068 50.8233619)",2,B2066,,,
286274183,False,North Street,secondary,20 mph,True,42.557,"LINESTRING (-0.142068 50.8233619, -0.1426562 50.8234536)",2,B2066,,,
330715464,False,North Street,secondary,20 mph,False,27.805,"LINESTRING (-0.142068 50.8233619, -0.1416844 50.8233002)",2,B2066,,,
3995451,False,King Place,unclassified,20 mph,False,29.5,"LINESTRING (-0.1414363 50.8239582, -0.1415301 50.8236996)",,,,,
3995452,False,King Street,residential,20 mph,False,19.47,"LINESTRING (-0.1411569 50.8244647, -0.1410821 50.8246333)",,,,,
3995451,False,King Place,unclassified,20 mph,False,45.715,"LINESTRING (-0.1415301 50.8236996, -0.1416844 50.8233002)",,,,,
3995451,False,King Place,unclassified,20 mph,True,29.5,"LINESTRING (-0.1415301 50.8236996, -0.1414363 50.8239582)",,,,,
8131183,False,King Place,unclassified,20 mph,True,17.916,"LINESTRING (-0.1415301 50.8236996, -0.1412834 50.8236587)",,,,,
8131183,False,King Place,unclassified,20 mph,False,17.916,"LINESTRING (-0.1412834 50.8236587, -0.1415301 50.8236996)",,,,,
3989860,False,Jew Street,residential,20 mph,False,71.974,"LINESTRING (-0.1405757 50.8238213, -0.1405149 50.8239434, -0.1404667 50.824021, -0.1402714 50.8244391)",,,,,
3995414,True,North Road,tertiary,20 mph,False,12.574,"LINESTRING (-0.1387293 50.8256083, -0.1385542 50.8255848)",2,,,,
430206763,True,North Road,tertiary,20 mph,False,28.278,"LINESTRING (-0.1385542 50.8255848, -0.1383611 50.8255524, -0.138163 50.825525)",2,,,,
430206763,True,North Road,tertiary,20 mph,False,17.274,"LINESTRING (-0.1377142 50.8254584, -0.1374713 50.8254341)",2,,,,
430206763,True,North Road,tertiary,20 mph,False,3.644,"LINESTRING (-0.137192 50.8253934, -0.1371424 50.8253838)",2,,,,
"[3995432, 137403089, 1006171990]",False,Barrack Yard,unclassified,20 mph,True,75.159,"LINESTRING (-0.1374642 50.8247399, -0.1372983 50.8250985, -0.137268 50.8251504, -0.1372071 50.8252459, -0.1371611 50.8253301, -0.1371424 50.8253838)",2,,,,yes
3989777,True,Bond Street,unclassified,20 mph,False,159.86100000000002,"LINESTRING (-0.1406068 50.8229827, -0.1404029 50.8232419, -0.1402656 50.8235056, -0.1402111 50.8236366, -0.1401737 50.8237196, -0.1401638 50.8237416, -0.1400591 50.8239438, -0.1398833 50.8242829, -0.1398168 50.8243206)",,,,,
"[330715465, 330714671]",False,North Street,secondary,20 mph,False,65.083,"LINESTRING (-0.1406068 50.8229827, -0.1404743 50.8229282, -0.1402172 50.8228178, -0.1400917 50.8227369, -0.1398945 50.8226129)",2,B2066,,,
330715465,False,North Street,secondary,20 mph,True,83.527,"LINESTRING (-0.1406068 50.8229827, -0.1408205 50.8230472, -0.1413693 50.8232085, -0.1414664 50.8232385, -0.1416844 50.8233002)",2,B2066,,,
3995639,False,Church Street,unclassified,20 mph,False,18.414,"LINESTRING (-0.1450542 50.8255998, -0.1447965 50.8255694)",,,,,
3995639,False,Church Street,unclassified,20 mph,True,23.458,"LINESTRING (-0.1450542 50.8255998, -0.1453857 50.8256254)",,,,,
3995643,False,Centurion Road,unclassified,20 mph,False,7.901,"LINESTRING (-0.1450542 50.8255998, -0.1450472 50.8256462, -0.1450185 50.8256626)",,,,,
3995639,False,Church Street,unclassified,20 mph,False,10.446,"LINESTRING (-0.1447965 50.8255694, -0.1446484 50.8255608)",,,,,
3995639,False,Church Street,unclassified,20 mph,True,18.414,"LINESTRING (-0.1447965 50.8255694, -0.1450542 50.8255998)",,,,,
3995644,False,New Dorset Street,unclassified,20 mph,False,20.75,"LINESTRING (-0.1447965 50.8255694, -0.1447316 50.8256244, -0.1445899 50.8257013)",,,,,
3995642,False,Church Street,unclassified,20 mph,False,57.489,"LINESTRING (-0.143723 50.8252774, -0.144118 50.8254569, -0.1443033 50.8255255, -0.1444184 50.8255391)",,,,,
3995642,False,Church Street,unclassified,20 mph,True,68.342,"LINESTRING (-0.143723 50.8252774, -0.1435364 50.8252066, -0.1433579 50.8251563, -0.1432164 50.8251303, -0.1429033 50.8250685, -0.1428856 50.8250644, -0.1428262 50.8250468)",,,,,
3995428,True,Regent Street,residential,20 mph,False,163.425,"LINESTRING (-0.1393549 50.8241929, -0.1391166 50.8247723, -0.1391089 50.8247918, -0.1387293 50.8256083)",,,,4,
"[3989772, 895096414]",True,Church Street,tertiary,20 mph,False,35.518,"LINESTRING (-0.1393549 50.8241929, -0.139565 50.8242575, -0.1396626 50.8242835, -0.1397467 50.8243026, -0.1397906 50.8243097, -0.1398168 50.8243206)",,,,,
721304528,False,Marlborough Place,unclassified,20 mph,True,30.089,"LINESTRING (-0.1365088 50.8255453, -0.1366213 50.8252842)",,,,,
721304528,False,Marlborough Place,unclassified,20 mph,False,30.089,"LINESTRING (-0.1366213 50.8252842, -0.1365088 50.8255453)",,,,,
"[721304529, 137403094]",True,North Road,tertiary,20 mph,False,54.693,"LINESTRING (-0.1366213 50.8252842, -0.1364849 50.8252323, -0.1364151 50.8252175, -0.1362905 50.825183, -0.1361687 50.8251485, -0.135918 50.8250752)","['2', '3']",,,,
723788019,True,North Road,unclassified,20 mph,False,29.732,"LINESTRING (-0.1366213 50.8252842, -0.1365291 50.8252905, -0.136458 50.8252768, -0.1363534 50.8252618, -0.1362092 50.8252382)",1,,,,
4386056,False,Madeira Place,residential,20 mph,False,115.817,"LINESTRING (-0.1342638 50.8197798, -0.1342466 50.8198644, -0.134054 50.8208129)",,,,,
137389386,False,Marine Parade,primary,30 mph,False,84.82900000000001,"LINESTRING (-0.1342638 50.8197798, -0.1341133 50.8197571, -0.1339844 50.819734, -0.1338376 50.8197044, -0.1331107 50.8195543)",2,A259,,,
137389386,False,Marine Parade,primary,30 mph,True,40.327,"LINESTRING (-0.1342638 50.8197798, -0.1345409 50.8198094, -0.1348315 50.8198332)",2,A259,,,
4321409,False,Kingswood Street,residential,20 mph,False,64.004,"LINESTRING (-0.1341689 50.8242522, -0.1340658 50.824235, -0.1339604 50.824218, -0.1336476 50.8241601, -0.1335933 50.8241501, -0.1332938 50.8240921)",,,,,
4321409,False,Kingswood Street,residential,20 mph,True,75.22,"LINESTRING (-0.1341689 50.8242522, -0.1346714 50.8243155, -0.1347246 50.8243235, -0.1352159 50.8243939)",,,,,
4322862,False,William Street,residential,20 mph,True,179.266,"LINESTRING (-0.1341689 50.8242522, -0.1341719 50.824217, -0.134672 50.8233885, -0.1350278 50.8227924, -0.1350581 50.8227428)",,,,,
4378496,False,Princes Street,residential,20 mph,True,62.69799999999999,"LINESTRING (-0.1355338 50.8226777, -0.1357726 50.8223899, -0.1359252 50.8221713)",,,,,
4378498,False,Pavilion Street,unclassified,20 mph,False,41.567,"LINESTRING (-0.1364801 50.8223011, -0.1363777 50.8222787, -0.1359252 50.8221713)",,,,,
358118596,True,Pavilion Parade,trunk,20 mph,False,55.54299999999999,"LINESTRING (-0.1364801 50.8223011, -0.1365196 50.8221431, -0.1365325 50.8220846, -0.1365555 50.8218045)",2,A23,,,
4382366,False,Morley Street,unclassified,20 mph,False,29.315,"LINESTRING (-0.1351964 50.8257089, -0.1351213 50.8256946, -0.1347968 50.8256328)",,,,,
