osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,access,geometry,bridge,tunnel
34040220,,Dunheved Road,residential,False,True,311.92599999999993,,,,"LINESTRING (-4.3634303 50.6326724, -4.3635821 50.6330357, -4.363625 50.6331382, -4.3636528 50.6332047, -4.3637937 50.6337146, -4.3638067 50.6340907, -4.3638095 50.6341706, -4.3637546 50.6345578, -4.3637338 50.634722, -4.3636853 50.6348464, -4.3636151 50.6349428, -4.363553 50.6350119, -4.3634386 50.6350923, -4.3630933 50.6353047)",,
182542085,,Manaton Drive,residential,False,True,122.863,,,,"LINESTRING (-4.3634303 50.6326724, -4.3625595 50.6328929, -4.3624308 50.6329882, -4.3624522 50.6331788, -4.3625488 50.6333625)",,
364701567,A388,,primary,False,False,19.345,2,,,"LINESTRING (-4.3636229 50.6387781, -4.3634491 50.6386435)",,
91095288,A388,Wooda Road,primary,False,True,91.179,,,,"LINESTRING (-4.3636229 50.6387781, -4.3633841 50.6388725, -4.3631798 50.6389382, -4.3625832 50.6392593)",,
364701567,A388,,primary,False,True,187.10199999999998,2,,,"LINESTRING (-4.3636229 50.6387781, -4.3639926 50.639008, -4.3640723 50.6390837, -4.3641074 50.6391986, -4.3641211 50.639384, -4.3640194 50.6399965, -4.363984 50.6403405)",,
189843300,A388,Tavistock Road,primary,False,False,152.17100000000002,2,30 mph,yes,"LINESTRING (-4.3567632 50.6371779, -4.3568009 50.6372124, -4.3568186 50.6372286, -4.3569927 50.6372952, -4.3571659 50.6373146, -4.3573179 50.6373167, -4.3574917 50.637313, -4.357657 50.6372838, -4.3577071 50.6372691, -4.3578644 50.6372231, -4.358254 50.6371092, -4.3584166 50.6370902, -4.3585635 50.6370802, -4.3587082 50.6370845, -4.3587656 50.6371081)",,
267632644,A388,Tavistock Road,primary,False,True,7.0280000000000005,2,30 mph,yes,"LINESTRING (-4.3567632 50.6371779, -4.3568045 50.637158, -4.3568274 50.6371314)",,
50162572,,Race Hill,unclassified,True,False,170.079,,,,"LINESTRING (-4.3564467 50.6341303, -4.3570609 50.6346189, -4.3575153 50.6349805, -4.35795 50.6353263)",,
182209390,,Fair Park Close,residential,False,True,63.62,,,,"LINESTRING (-4.3564467 50.6341303, -4.3562831 50.6342165, -4.3560202 50.6343594, -4.3559612 50.6345738)",,
67806131,,Chapel Hill,unclassified,False,True,128.054,,,,"LINESTRING (-4.3649657 50.63388, -4.3651495 50.6337879, -4.3653211 50.6335157, -4.3656645 50.6331822, -4.3660874 50.6330237)",,
843426903,A388,Western Road,primary,False,False,149.076,2,30 mph,,"LINESTRING (-4.3649657 50.63388, -4.3649 50.6339834, -4.3644396 50.6344928, -4.3641563 50.6348274, -4.3639529 50.6350557)",,
843426903,A388,Western Road,primary,False,True,171.656,2,30 mph,,"LINESTRING (-4.3649657 50.63388, -4.3653604 50.6332584, -4.3656733 50.6327941, -4.3657823 50.6325465, -4.3658296 50.632439)",,
67806131,,Chapel Hill,unclassified,False,False,128.05400000000003,,,,"LINESTRING (-4.3660874 50.6330237, -4.3656645 50.6331822, -4.3653211 50.6335157, -4.3651495 50.6337879, -4.3649657 50.63388)",,
182209042,,Carboth Lane,unclassified,False,False,89.736,,,,"LINESTRING (-4.3660874 50.6330237, -4.3660495 50.6329188, -4.3660108 50.6326964, -4.365996 50.6325412, -4.3659905 50.6323289, -4.3659318 50.6322277)",,
149062183,,Windmill Hill,residential,False,False,13.235,,,,"LINESTRING (-4.3611087 50.635684, -4.3609948 50.6355894)",,
149062183,,Windmill Hill,residential,False,True,10.798000000000002,,,,"LINESTRING (-4.3611087 50.635684, -4.3611887 50.6357433, -4.3612164 50.6357507)",,
586492777,,,residential,False,False,3.924,,,,"LINESTRING (-4.3594784 50.6365246, -4.3594422 50.6364978)",,
67802396,,Angel Hill,unclassified,True,False,82.233,,,,"LINESTRING (-4.3594784 50.6365246, -4.3592818 50.6366661, -4.3591328 50.6368184, -4.3587656 50.6371081)",,
67802400,,Castle Dyke,unclassified,False,False,172.05999999999997,,,,"LINESTRING (-4.3612304 50.6379071, -4.3610587 50.6378051, -4.36093 50.637703, -4.3608763 50.6376009, -4.3608868 50.6375725, -4.3609192 50.6374853, -4.3610158 50.6373764, -4.3611351 50.6372939, -4.361237 50.6372097, -4.3612853 50.6371365, -4.3613215 50.6370421, -4.3613604 50.6369145, -4.3613979 50.6367367, -4.3614247 50.6365675, -4.3614154 50.6365258)",,
67802400,,Castle Dyke,unclassified,False,True,172.06000000000003,,,,"LINESTRING (-4.3614154 50.6365258, -4.3614247 50.6365675, -4.3613979 50.6367367, -4.3613604 50.6369145, -4.3613215 50.6370421, -4.3612853 50.6371365, -4.361237 50.6372097, -4.3611351 50.6372939, -4.3610158 50.6373764, -4.3609192 50.6374853, -4.3608868 50.6375725, -4.3608763 50.6376009, -4.36093 50.637703, -4.3610587 50.6378051, -4.3612304 50.6379071)",,
67805858,,Broad Street,residential,True,False,34.651,,,,"LINESTRING (-4.3614154 50.6365258, -4.3613416 50.6365369, -4.3612524 50.6365377, -4.3610368 50.6365197, -4.3609976 50.6365164, -4.3609674 50.6365173, -4.3609321 50.6365279)",,
586492778,,,residential,False,True,72.653,,,,"LINESTRING (-4.3614154 50.6365258, -4.361893 50.6363389, -4.3623045 50.6361962)",,
67805860,,Church Street,unclassified,False,False,56.357,,,,"LINESTRING (-4.3602935 50.6374932, -4.3602768 50.6373717, -4.3602633 50.6373219, -4.3602318 50.6372577, -4.3601078 50.6370553, -4.3600726 50.6370106)",,
67805860,,Church Street,unclassified,False,True,25.918,,,,"LINESTRING (-4.3602935 50.6374932, -4.3603098 50.6376193, -4.3603204 50.6376922, -4.360314 50.6377253)",,
67802402,,Market Street,unclassified,True,False,41.177,,,,"LINESTRING (-4.360314 50.6377253, -4.3601146 50.6376622, -4.3598986 50.6375618, -4.3598489 50.6375401, -4.3598325 50.637522)",,
67805860,,Church Street,unclassified,False,False,25.918,,,,"LINESTRING (-4.360314 50.6377253, -4.3603204 50.6376922, -4.3603098 50.6376193, -4.3602935 50.6374932)",,
67805860,,Church Street,unclassified,False,True,25.659,,,,"LINESTRING (-4.360314 50.6377253, -4.360376 50.6377642, -4.3604273 50.6378259, -4.3605035 50.6379199)",,
67802402,,Market Street,unclassified,True,False,75.521,,,,"LINESTRING (-4.3598325 50.637522, -4.3598275 50.6375086, -4.3598282 50.6374912, -4.3598362 50.6374648, -4.3598288 50.6374406, -4.3598107 50.637407, -4.3597665 50.6373713, -4.3597168 50.6373351, -4.359688 50.6373054, -4.3596625 50.6372641, -4.3596511 50.6372382, -4.3596511 50.6372156, -4.359664 50.6371995, -4.359794 50.6371365, -4.3600099 50.6370421, -4.3600726 50.6370106)",,
67802403,,Blindhole,unclassified,False,False,152.73100000000002,,,,"LINESTRING (-4.3598325 50.637522, -4.3597001 50.6375622, -4.3596679 50.6375678, -4.359633 50.6375665, -4.3595626 50.6375482, -4.3592528 50.6374342, -4.3590946 50.6373734, -4.3590637 50.6373509, -4.3590496 50.6373334, -4.3590496 50.6373041, -4.3590631 50.6372811, -4.3592501 50.6370604, -4.3593092 50.6369677, -4.3593775 50.6368852, -4.3594721 50.6368001, -4.3595351 50.6367295, -4.3596116 50.6366687, -4.3596505 50.6366449)",,
67802403,,Blindhole,unclassified,False,True,152.73099999999997,,,,"LINESTRING (-4.3596505 50.6366449, -4.3596116 50.6366687, -4.3595351 50.6367295, -4.3594721 50.6368001, -4.3593775 50.6368852, -4.3593092 50.6369677, -4.3592501 50.6370604, -4.3590631 50.6372811, -4.3590496 50.6373041, -4.3590496 50.6373334, -4.3590637 50.6373509, -4.3590946 50.6373734, -4.3592528 50.6374342, -4.3595626 50.6375482, -4.359633 50.6375665, -4.3596679 50.6375678, -4.3597001 50.6375622, -4.3598325 50.637522)",,
"[1230800465, 1230800466, 91095287]",,,residential,True,False,18.072,,,,"LINESTRING (-4.3596505 50.6366449, -4.3596194 50.6366259, -4.3595438 50.6365699, -4.359505 50.6365428, -4.3594784 50.6365246)",,building_passage
67802404,,Exeter Street,unclassified,False,False,194.612,,,,"LINESTRING (-4.3592885 50.6364064, -4.3592542 50.6364118, -4.3590456 50.6364722, -4.3588076 50.6365326, -4.358355 50.63673, -4.3579581 50.6368933, -4.3574002 50.6370634, -4.3571214 50.6371331, -4.3569379 50.6371459, -4.3568274 50.6371314)",,
586492777,,,residential,False,True,15.277000000000001,,,,"LINESTRING (-4.3592885 50.6364064, -4.3593098 50.636408, -4.3593346 50.6364174, -4.3594422 50.6364978)",,
67802404,,Exeter Street,unclassified,False,True,194.612,,,,"LINESTRING (-4.3568274 50.6371314, -4.3569379 50.6371459, -4.3571214 50.6371331, -4.3574002 50.6370634, -4.3579581 50.6368933, -4.358355 50.63673, -4.3588076 50.6365326, -4.3590456 50.6364722, -4.3592542 50.6364118, -4.3592885 50.6364064)",,
267632644,A388,Tavistock Road,primary,False,False,7.0280000000000005,2,30 mph,yes,"LINESTRING (-4.3568274 50.6371314, -4.3568045 50.637158, -4.3567632 50.6371779)",,
267632644,A388,Tavistock Road,primary,False,True,152.952,2,30 mph,yes,"LINESTRING (-4.3568274 50.6371314, -4.3568433 50.6370811, -4.3568192 50.6370471, -4.3567767 50.6370129, -4.3567245 50.6369953, -4.3566384 50.6369749, -4.3563378 50.6368954, -4.3562229 50.6368492, -4.3561331 50.6367974, -4.3560397 50.6367296, -4.3559942 50.6366731, -4.3559455 50.6365991, -4.355711 50.6360757)",,
67802405,,Station Road,unclassified,False,False,89.569,,,,"LINESTRING (-4.3626144 50.6405608, -4.3630221 50.6405404, -4.3633761 50.6404587, -4.3638322 50.6403551)",,
67802405,,Station Road,unclassified,False,False,10.827,,,,"LINESTRING (-4.3638322 50.6403551, -4.363984 50.6403405)",,
42229088,,St Thomas Hill,unclassified,False,True,154.91400000000002,,,,"LINESTRING (-4.3638322 50.6403551, -4.3637517 50.6402511, -4.3635478 50.6398396, -4.3633439 50.6396763, -4.363107 50.6395464, -4.3625832 50.6392593)",,
67802405,,Station Road,unclassified,False,True,89.569,,,,"LINESTRING (-4.3638322 50.6403551, -4.3633761 50.6404587, -4.3630221 50.6405404, -4.3626144 50.6405608)",,
34039983,A388,,primary,False,True,8.505,,,,"LINESTRING (-4.363984 50.6403405, -4.364006 50.6404157)",,
67802405,,Station Road,unclassified,False,True,10.827,,,,"LINESTRING (-4.363984 50.6403405, -4.3638322 50.6403551)",,
364701567,A388,,primary,False,False,187.10200000000003,2,,,"LINESTRING (-4.363984 50.6403405, -4.3640194 50.6399965, -4.3641211 50.639384, -4.3641074 50.6391986, -4.3640723 50.6390837, -4.3639926 50.639008, -4.3636229 50.6387781)",,
67802406,,Tower Street,unclassified,False,True,15.619,,,,"LINESTRING (-4.3624326 50.6391563, -4.3625832 50.6392593)",,
361334099,,,unclassified,False,False,25.212,,,,"LINESTRING (-4.3624326 50.6391563, -4.3621964 50.6389861)",,
67802406,,Tower Street,unclassified,False,False,68.588,,,,"LINESTRING (-4.3624326 50.6391563, -4.3623466 50.639128, -4.3619277 50.6392068, -4.3617132 50.6391932, -4.3615002 50.6391509)",,
67802406,,Tower Street,unclassified,False,True,68.588,,,,"LINESTRING (-4.3615002 50.6391509, -4.3617132 50.6391932, -4.3619277 50.6392068, -4.3623466 50.639128, -4.3624326 50.6391563)",,
377885269,,Tower Street,unclassified,True,False,111.272,,,,"LINESTRING (-4.3615002 50.6391509, -4.3612947 50.6390979, -4.3610783 50.6389881, -4.3608978 50.6388604, -4.3607478 50.6387397, -4.3606188 50.6385745, -4.3605762 50.6385303, -4.3605553 50.6385086, -4.3605406 50.6384579, -4.3605652 50.6384147)",,
"[67802409, 634904983]",,,unclassified,True,False,36.638999999999996,,,,"LINESTRING (-4.3605652 50.6384147, -4.3606974 50.638289, -4.3607797 50.6382096, -4.3608266 50.6381317)",,
182542845,,,unclassified,False,True,67.905,,,,"LINESTRING (-4.3605652 50.6384147, -4.3604719 50.6383823, -4.3603762 50.6383163, -4.3602904 50.6381881, -4.3603065 50.638068, -4.3605035 50.6379199)",,
67805860,,Church Street,unclassified,False,False,25.659,,,,"LINESTRING (-4.3605035 50.6379199, -4.3604273 50.6378259, -4.360376 50.6377642, -4.360314 50.6377253)",,
67805861,,North Gate Street,unclassified,False,True,33.488,,,,"LINESTRING (-4.3605035 50.6379199, -4.3605706 50.6379897, -4.3606563 50.6380607, -4.360706 50.6380892, -4.3608266 50.6381317)",,
182542845,,,unclassified,False,False,67.905,,,,"LINESTRING (-4.3605035 50.6379199, -4.3603065 50.638068, -4.3602904 50.6381881, -4.3603762 50.6383163, -4.3604719 50.6383823, -4.3605652 50.6384147)",,
67802407,,Castle Street,unclassified,False,False,45.442,,,,"LINESTRING (-4.3623809 50.63776, -4.3623032 50.637925, -4.3622197 50.6380672, -4.3621843 50.6381489)",,
67802407,,Castle Street,unclassified,False,True,45.442,,,,"LINESTRING (-4.3621843 50.6381489, -4.3622197 50.6380672, -4.3623032 50.637925, -4.3623809 50.63776)",,
67802408,,,unclassified,False,False,98.39299999999999,,,,"LINESTRING (-4.3621843 50.6381489, -4.3621583 50.6381402, -4.3621121 50.6381372, -4.3620594 50.6381394, -4.3616154 50.6382019, -4.361477 50.6382159, -4.3613144 50.638219, -4.3610376 50.6381845, -4.3608266 50.6381317)",,
"[361334103, 377885135]",,Castle Street,unclassified,True,False,123.974,,,,"LINESTRING (-4.3621843 50.6381489, -4.3622006 50.6381619, -4.3622106 50.6381785, -4.3622079 50.638215, -4.3621312 50.638406, -4.3619351 50.638685, -4.3618471 50.638782, -4.3618031 50.6388306, -4.3615002 50.6391509)",,
67802408,,,unclassified,False,True,98.39299999999999,,,,"LINESTRING (-4.3608266 50.6381317, -4.3610376 50.6381845, -4.3613144 50.638219, -4.361477 50.6382159, -4.3616154 50.6382019, -4.3620594 50.6381394, -4.3621121 50.6381372, -4.3621583 50.6381402, -4.3621843 50.6381489)",,
67805861,,North Gate Street,unclassified,False,False,33.488,,,,"LINESTRING (-4.3608266 50.6381317, -4.360706 50.6380892, -4.3606563 50.6380607, -4.3605706 50.6379897, -4.3605035 50.6379199)",,
67802411,,Mount Wise,unclassified,False,True,166.748,,,,"LINESTRING (-4.3583519 50.6352778, -4.3583442 50.6351053, -4.3583658 50.6350764, -4.3584838 50.6349199, -4.358355 50.634811, -4.3584087 50.6346681, -4.3582156 50.6341782, -4.3580548 50.6341108, -4.3579893 50.6340936, -4.3577278 50.634081)",,
67805859,,Bounsall's Lane,residential,False,False,182.38299999999998,,,,"LINESTRING (-4.3583519 50.6352778, -4.3586893 50.6353031, -4.3590152 50.6353635, -4.359562 50.635437, -4.359743 50.6354589, -4.3599557 50.6354878, -4.3602497 50.6355125, -4.3603304 50.6355065, -4.3605505 50.63549, -4.3606935 50.6354778, -4.3608958 50.6354783)",,
67805859,,Bounsall's Lane,residential,False,True,30.134,,,,"LINESTRING (-4.3583519 50.6352778, -4.3581279 50.6352698, -4.3580353 50.6352851, -4.35795 50.6353263)",,
67802412,,,unclassified,False,False,99.387,,,,"LINESTRING (-4.3547823 50.6336746, -4.3554153 50.6339468, -4.3560347 50.6340596)",,
67802412,,,unclassified,False,False,23.854,,,,"LINESTRING (-4.3560347 50.6340596, -4.3561985 50.6340693, -4.3563454 50.6340105)",,
67802412,,,unclassified,False,True,99.387,,,,"LINESTRING (-4.3560347 50.6340596, -4.3554153 50.6339468, -4.3547823 50.6336746)",,
67802413,,,unclassified,False,True,66.608,,,,"LINESTRING (-4.3560347 50.6340596, -4.3558552 50.6344367, -4.3558123 50.6344912, -4.3555977 50.6344436)",,
50162572,,Race Hill,unclassified,True,False,15.116,,,,"LINESTRING (-4.3563454 50.6340105, -4.3564467 50.6341303)",,
67802412,,,unclassified,False,True,23.854,,,,"LINESTRING (-4.3563454 50.6340105, -4.3561985 50.6340693, -4.3560347 50.6340596)",,
67802413,,,unclassified,False,False,66.608,,,,"LINESTRING (-4.3555977 50.6344436, -4.3558123 50.6344912, -4.3558552 50.6344367, -4.3560347 50.6340596)",,
67802414,,Edymeade Court,unclassified,False,False,74.498,,,,"LINESTRING (-4.3562093 50.635403, -4.3558374 50.6352068, -4.3557908 50.6351921, -4.3557291 50.6351971, -4.355683 50.6352482, -4.3555147 50.6353625, -4.355403 50.6353884)",,
267632644,A388,Tavistock Road,primary,False,False,79.451,2,30 mph,yes,"LINESTRING (-4.355403 50.6353884, -4.355711 50.6360757)",,
67802414,,Edymeade Court,unclassified,False,True,74.49799999999999,,,,"LINESTRING (-4.355403 50.6353884, -4.3555147 50.6353625, -4.355683 50.6352482, -4.3557291 50.6351971, -4.3557908 50.6351921, -4.3558374 50.6352068, -4.3562093 50.635403)",,
67802415,,The Beeches,unclassified,False,False,110.662,,,,"LINESTRING (-4.3585052 50.6329805, -4.3587735 50.6329124, -4.3588271 50.6328716, -4.3588915 50.6327831, -4.3589773 50.6327219, -4.3591597 50.6327151, -4.3594172 50.6327491, -4.3598793 50.6327952)",,
"[594991974, 68031399]",,Wooda Lane,unclassified,False,False,111.654,,30 mph,,"LINESTRING (-4.3660255 50.6389416, -4.3657114 50.6388154, -4.3655788 50.6387622, -4.3655421 50.6387526, -4.3653741 50.6387087, -4.3651125 50.6386961, -4.3649537 50.6387246, -4.3647462 50.6387693, -4.3645624 50.6387898)",,
364701567,A388,,primary,False,True,19.345,2,,,"LINESTRING (-4.3634491 50.6386435, -4.3636229 50.6387781)",,
364701567,A388,,primary,False,False,272.385,2,,,"LINESTRING (-4.3634491 50.6386435, -4.3632989 50.6385099, -4.3631291 50.6383502, -4.3630684 50.6382391, -4.3630625 50.6380909, -4.3631524 50.6376153, -4.3633707 50.6369437, -4.3633817 50.636873, -4.3633747 50.6367978, -4.3633428 50.6367382, -4.3632834 50.6366713, -4.363203 50.6366242, -4.3630809 50.636562, -4.3628145 50.6364415)",,
594991967,,Wooda Lane,unclassified,True,False,82.051,1,30 mph,,"LINESTRING (-4.3634491 50.6386435, -4.363548 50.6386265, -4.363735 50.6387477, -4.363959 50.6387743, -4.3642667 50.6387813, -4.3645243 50.6387887)",,
24704860,,Tredydan Road,residential,False,False,64.422,,,,"LINESTRING (-4.3648851 50.640265, -4.3645836 50.6403265, -4.3643325 50.6403825, -4.364006 50.6404157)",,
24704860,,Tredydan Road,residential,False,True,196.27800000000002,,,,"LINESTRING (-4.3648851 50.640265, -4.3653528 50.6402173, -4.3654632 50.6401655, -4.3658042 50.6400055, -4.3661112 50.6399577, -4.3663776 50.639962, -4.3663992 50.6399623, -4.3666761 50.639947, -4.3668614 50.6398999, -4.3674343 50.6396841)",,
594991974,,Wooda Lane,unclassified,False,False,2.69,,30 mph,,"LINESTRING (-4.3645624 50.6387898, -4.3645243 50.6387887)",,
68031506,,Priory Park Road,unclassified,True,False,183.274,,30 mph,,"LINESTRING (-4.3645624 50.6387898, -4.3646672 50.6389011, -4.3648215 50.638972, -4.3650229 50.6390313, -4.3650817 50.6390752, -4.3650996 50.6391182, -4.3648851 50.640265)",,
"[594991974, 68031399]",,Wooda Lane,unclassified,False,True,111.65400000000001,,30 mph,,"LINESTRING (-4.3645624 50.6387898, -4.3647462 50.6387693, -4.3649537 50.6387246, -4.3651125 50.6386961, -4.3653741 50.6387087, -4.3655421 50.6387526, -4.3655788 50.6387622, -4.3657114 50.6388154, -4.3660255 50.6389416)",,
67802415,,The Beeches,unclassified,False,True,110.66199999999999,,,,"LINESTRING (-4.3598793 50.6327952, -4.3594172 50.6327491, -4.3591597 50.6327151, -4.3589773 50.6327219, -4.3588915 50.6327831, -4.3588271 50.6328716, -4.3587735 50.6329124, -4.3585052 50.6329805)",,
149062183,,Windmill Hill,residential,False,False,84.809,,,,"LINESTRING (-4.3598793 50.6327952, -4.3598976 50.6326777, -4.3599858 50.6321128, -4.3599977 50.6320362)",,
149062183,,Windmill Hill,residential,False,True,113.82499999999999,,,,"LINESTRING (-4.3598793 50.6327952, -4.3598937 50.6330954, -4.3599999 50.6333523, -4.359992 50.6335172, -4.359989 50.6335267, -4.3599002 50.6338041)",,
149062183,,Windmill Hill,residential,False,True,84.80900000000001,,,,"LINESTRING (-4.3599977 50.6320362, -4.3599858 50.6321128, -4.3598976 50.6326777, -4.3598793 50.6327952)",,
149062183,,Windmill Hill,residential,False,True,24.304,,,,"LINESTRING (-4.3607317 50.6352861, -4.3608958 50.6354783)",,
149062183,,Windmill Hill,residential,False,False,175.563,,,,"LINESTRING (-4.3607317 50.6352861, -4.3604737 50.634954, -4.3602359 50.6345993, -4.3599628 50.6339525, -4.3599002 50.6338041)",,
173867051,,,residential,False,True,88.41300000000001,,,,"LINESTRING (-4.3607317 50.6352861, -4.3610976 50.6351963, -4.3612236 50.6350636, -4.36175 50.6348594)",,
67802416,,Penworth Close,unclassified,False,True,171.891,,,,"LINESTRING (-4.3599002 50.6338041, -4.3591061 50.6339876, -4.3588773 50.6340339, -4.3587566 50.6340438, -4.3586393 50.6340322, -4.3584246 50.6339888, -4.3581654 50.6339339, -4.3580963 50.6339066, -4.3579416 50.6338644, -4.3578049 50.6338666, -4.3577395 50.6338875, -4.3576904 50.6339014, -4.3577335 50.6339454, -4.3577374 50.6339563)",,
149062183,,Windmill Hill,residential,False,False,113.825,,,,"LINESTRING (-4.3599002 50.6338041, -4.359989 50.6335267, -4.359992 50.6335172, -4.3599999 50.6333523, -4.3598937 50.6330954, -4.3598793 50.6327952)",,
