osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,access
"[574218753, 227604414]",2,A70,Dalry Road,primary,20 mph,False,True,111.76,"LINESTRING (-3.2206377 55.9430925, -3.2206999 55.943049, -3.220765 55.9430051, -3.2209007 55.9429185, -3.2211201 55.942788, -3.2218455 55.9423494)",,,
4196472,,,Orwell Place,residential,20 mph,False,False,142.496,"LINESTRING (-3.2198454 55.9434554, -3.2185542 55.9423974)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,False,38.325,"LINESTRING (-3.2198454 55.9434554, -3.219598 55.9435447, -3.2193328 55.9436461)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,True,49.304,"LINESTRING (-3.2198454 55.9434554, -3.2200716 55.943374, -3.2202709 55.9432968, -3.2203686 55.9432534, -3.2204386 55.9432175, -3.2204833 55.9431943)",,,
4196471,,,Caledonian Place,residential,20 mph,False,False,155.901,"LINESTRING (-3.219012 55.9437659, -3.2170977 55.9428623)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,True,24.01,"LINESTRING (-3.219012 55.9437659, -3.2193328 55.9436461)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,False,31.318,"LINESTRING (-3.219012 55.9437659, -3.2187012 55.9438917, -3.2186044 55.9439309)",,,
"[4196474, 4196470]",,,"['Caledonian Road', 'Caledonian Crescent']",residential,20 mph,False,False,233.81899999999996,"LINESTRING (-3.2183118 55.9440929, -3.2163783 55.9436333, -3.2163446 55.9436243, -3.2163258 55.9436173, -3.2163143 55.9436114, -3.2163078 55.9436055, -3.2163039 55.9435983, -3.2163021 55.9435912, -3.2163017 55.9435841, -3.2163023 55.9435793, -3.2163051 55.9435726, -3.2163109 55.9435616, -3.2163326 55.9435314, -3.216409 55.9434313, -3.216453 55.9433795, -3.2165038 55.9433227, -3.2165374 55.943286, -3.2165701 55.9432522, -3.2166035 55.9432182, -3.2166283 55.9431955, -3.2166589 55.9431686, -3.2167056 55.9431312, -3.2167672 55.9430842, -3.2168319 55.9430383, -3.2168777 55.943005, -3.2169256 55.9429716, -3.2169765 55.9429381, -3.2170291 55.9429046, -3.2170977 55.9428623)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,False,35.948,"LINESTRING (-3.2183118 55.9440929, -3.2182875 55.9441148, -3.2182647 55.9441369, -3.2181971 55.9442022, -3.2180447 55.9443792)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,True,25.729,"LINESTRING (-3.2183118 55.9440929, -3.2183429 55.9440696, -3.2183761 55.9440479, -3.2184148 55.9440232, -3.2184633 55.9439964, -3.2185292 55.9439634, -3.2186044 55.9439309)",,,
4242654,2,,Dundee Street,tertiary,20 mph,False,False,51.884,"LINESTRING (-3.214925 55.9416338, -3.2143318 55.941872, -3.214245 55.9419033)",,,
61333932,2,,Dundee Street,tertiary,20 mph,False,True,190.53400000000002,"LINESTRING (-3.214925 55.9416338, -3.2157283 55.9413073, -3.2159071 55.941232, -3.2159304 55.9412222, -3.2163936 55.9410271, -3.2165928 55.9409432, -3.2169303 55.9408024, -3.2172106 55.9406855, -3.2172951 55.9406518, -3.2173885 55.9406179)",,,
3849560,2,,Henderson Terrace,tertiary,20 mph,False,False,111.54700000000001,"LINESTRING (-3.2234072 55.939079, -3.2235446 55.9390798, -3.2236103 55.9390769, -3.223676 55.9390739, -3.2238823 55.9390632, -3.2240245 55.9390558, -3.2241632 55.9390529, -3.2243061 55.9390546, -3.2244503 55.9390592, -3.2246137 55.9390669, -3.2247737 55.9390754, -3.225192 55.9391024)",,,
"[4210569, 970455621]",2,,Dundee Street,tertiary,20 mph,False,False,101.405,"LINESTRING (-3.2234072 55.939079, -3.2228982 55.9394337, -3.2228944 55.9394364, -3.2228382 55.9394755, -3.2226253 55.9396204, -3.2225157 55.9396879, -3.2224098 55.9397478, -3.2223507 55.9397704)",,,
970453667,2,,Angle Park Terrace,tertiary,20 mph,False,False,116.413,"LINESTRING (-3.2234072 55.939079, -3.2235379 55.9389847, -3.2236246 55.93892, -3.2242015 55.93849, -3.2245435 55.9382478)",,,
"[61333932, 807148180, 61333942]",2,,Dundee Street,tertiary,20 mph,False,False,100.37800000000001,"LINESTRING (-3.2223507 55.9397704, -3.2222415 55.9397985, -3.2221588 55.9398106, -3.2220612 55.9398158, -3.2217345 55.9398299, -3.2215248 55.9398351, -3.2213967 55.9398366, -3.2212398 55.9398313, -3.220755 55.9398197)",yes,,
"[23143573, 807148181, 4210630, 807148182]",1,,West Approach Road,tertiary,20 mph,True,False,198.52,"LINESTRING (-3.2223507 55.9397704, -3.2223045 55.9398145, -3.222249 55.9398587, -3.2221519 55.9399147, -3.2218641 55.9400488, -3.2213805 55.9402882, -3.2204342 55.9407502, -3.2202395 55.9408453, -3.2199881 55.9409625)",yes,,
"[4210569, 970455621]",2,,Dundee Street,tertiary,20 mph,False,True,101.405,"LINESTRING (-3.2223507 55.9397704, -3.2224098 55.9397478, -3.2225157 55.9396879, -3.2226253 55.9396204, -3.2228382 55.9394755, -3.2228944 55.9394364, -3.2228982 55.9394337, -3.2234072 55.939079)",,,
4196547,,,Yeaman Place,residential,20 mph,False,True,125.978,"LINESTRING (-3.2193664 55.9400488, -3.2193183 55.9399993, -3.2192886 55.9399634, -3.218534 55.9390164)",,,
61333932,2,,Dundee Street,tertiary,20 mph,False,False,79.43599999999999,"LINESTRING (-3.2193664 55.9400488, -3.2191281 55.9401122, -3.2186851 55.9402309, -3.2185685 55.940263, -3.2184301 55.9402991, -3.2183251 55.9403265, -3.2182167 55.9403581)",,,
61333932,2,,Dundee Street,tertiary,20 mph,False,True,69.427,"LINESTRING (-3.2193664 55.9400488, -3.2195643 55.9399973, -3.2201351 55.9398521, -3.2201936 55.9398443, -3.2202643 55.9398368, -3.2203225 55.9398294, -3.2203996 55.9398231)",,,
157692674,,,Hampton Place,residential,20 mph,False,True,27.45,"LINESTRING (-3.2273862 55.9449437, -3.2278253 55.9449218)",,,
157692676,,,Stanhope Place,residential,20 mph,False,False,88.764,"LINESTRING (-3.2273862 55.9449437, -3.2259663 55.9450145)",,,
"[4755832, 478693354]",,,Stanhope Street,residential,"['20 mph', '30 mph']",False,False,95.74900000000001,"LINESTRING (-3.2273862 55.9449437, -3.2274181 55.9451611, -3.2274961 55.9456922, -3.2275122 55.9458019)",,,
157692676,,,Stanhope Place,residential,20 mph,False,True,88.764,"LINESTRING (-3.2259663 55.9450145, -3.2273862 55.9449437)",,,
157692679,2,,Devon Place,residential,20 mph,False,True,40.528,"LINESTRING (-3.2259663 55.9450145, -3.225318 55.9450468)",,,
6176981,,,Sutherland Street,residential,20 mph,False,False,59.00300000000001,"LINESTRING (-3.2259663 55.9450145, -3.2259584 55.9449344, -3.2259563 55.9449148, -3.225958 55.9448951, -3.2259636 55.9448725, -3.2259762 55.9448513, -3.2260312 55.9447931, -3.2260595 55.9447618, -3.2260871 55.9447256, -3.2261106 55.9446874, -3.2261271 55.9446477, -3.2261279 55.944621, -3.2261078 55.9445038)",,,
"[227409912, 227409913, 177845942]",,,Murieston Crescent,residential,20 mph,False,False,77.324,"LINESTRING (-3.2284901 55.9410037, -3.2284846 55.940971, -3.228468 55.9409484, -3.2284367 55.9409246, -3.2283165 55.9408989, -3.2280571 55.9408451, -3.2278466 55.9407828, -3.227587 55.9406863, -3.227472 55.9406504)",,,
"[227604416, 123564625]",2,,Russell Road,unclassified,20 mph,False,True,187.676,"LINESTRING (-3.2284901 55.9410037, -3.2284825 55.9411416, -3.2284907 55.9412805, -3.2285234 55.9414228, -3.2285511 55.9415229, -3.2286519 55.9419063, -3.2287296 55.9421664, -3.2287503 55.9422196, -3.2287687 55.9422548, -3.2288674 55.9424597, -3.228985 55.9426607)",,,
4211544,,,Polwarth Crescent,residential,20 mph,False,False,5.588,"LINESTRING (-3.2180305 55.9383339, -3.2180603 55.9383813)",,,
4277778,2,,Watson Crescent,residential,20 mph,False,False,66.938,"LINESTRING (-3.218534 55.9390164, -3.2194245 55.9386793)",,,
4196547,,,Yeaman Place,residential,20 mph,False,False,125.97800000000001,"LINESTRING (-3.218534 55.9390164, -3.2192886 55.9399634, -3.2193183 55.9399993, -3.2193664 55.9400488)",,,
"[4211544, 4196547, 4196549]",,,"['Yeaman Place', 'Polwarth Crescent']",residential,20 mph,False,True,76.545,"LINESTRING (-3.218534 55.9390164, -3.2183328 55.9387611, -3.2182315 55.9386213, -3.2180603 55.9383813)",yes,,
4277778,2,,Watson Crescent,residential,20 mph,False,False,103.955,"LINESTRING (-3.2194245 55.9386793, -3.2208095 55.9381575)",,,
4277778,2,,Watson Crescent,residential,20 mph,False,True,66.938,"LINESTRING (-3.2194245 55.9386793, -3.218534 55.9390164)",,,
4277780,2,,Fowler Terrace,residential,20 mph,False,False,67.128,"LINESTRING (-3.2194245 55.9386793, -3.2199046 55.9392198)",,,
4211577,,,Merchiston Avenue,residential,20 mph,False,False,9.437,"LINESTRING (-3.2171307 55.9383837, -3.2171854 55.9384166, -3.2172451 55.9384384)",,,
224125601,,,Merchiston Mews,residential,20 mph,False,True,136.385,"LINESTRING (-3.2171307 55.9383837, -3.2170668 55.9384036, -3.2169303 55.938446, -3.2161987 55.9386228, -3.2153255 55.9388704, -3.2153007 55.938865, -3.2152088 55.9387926)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,True,25.432,"LINESTRING (-3.2178733 55.9445868, -3.2180447 55.9443792)",,,
4196468,,,Richmond Terrace,residential,20 mph,False,False,256.44899999999996,"LINESTRING (-3.2178733 55.9445868, -3.2165797 55.9442778, -3.2161679 55.9441797, -3.2163237 55.9439746, -3.2180447 55.9443792)",,,
"[4261977, 574218753]",4,A70,Dalry Road,primary,20 mph,False,False,134.239,"LINESTRING (-3.2178733 55.9445868, -3.2175454 55.9450342, -3.2173116 55.9453716, -3.2171238 55.9456458, -3.2170802 55.9457093)",,,
4196471,,,Caledonian Place,residential,20 mph,False,True,155.901,"LINESTRING (-3.2170977 55.9428623, -3.219012 55.9437659)",,,
4196474,,,Caledonian Crescent,residential,20 mph,False,False,105.89,"LINESTRING (-3.2170977 55.9428623, -3.2171825 55.9428159, -3.2172211 55.942796, -3.2172597 55.9427768, -3.2173044 55.9427552, -3.2173495 55.9427339, -3.2174327 55.9426975, -3.2174979 55.9426697, -3.2175854 55.9426342, -3.2176673 55.9426034, -3.2177498 55.942575, -3.2178138 55.9425541, -3.2178772 55.9425349, -3.2179477 55.9425151, -3.2180115 55.9424977, -3.218075 55.9424819, -3.2181379 55.9424675, -3.2182037 55.9424524, -3.2182626 55.9424408, -3.2184848 55.9424076, -3.2185542 55.9423974)",,,
"[4196474, 4196470]",,,"['Caledonian Road', 'Caledonian Crescent']",residential,20 mph,False,True,233.81900000000002,"LINESTRING (-3.2170977 55.9428623, -3.2170291 55.9429046, -3.2169765 55.9429381, -3.2169256 55.9429716, -3.2168777 55.943005, -3.2168319 55.9430383, -3.2167672 55.9430842, -3.2167056 55.9431312, -3.2166589 55.9431686, -3.2166283 55.9431955, -3.2166035 55.9432182, -3.2165701 55.9432522, -3.2165374 55.943286, -3.2165038 55.9433227, -3.216453 55.9433795, -3.216409 55.9434313, -3.2163326 55.9435314, -3.2163109 55.9435616, -3.2163051 55.9435726, -3.2163023 55.9435793, -3.2163017 55.9435841, -3.2163021 55.9435912, -3.2163039 55.9435983, -3.2163078 55.9436055, -3.2163143 55.9436114, -3.2163258 55.9436173, -3.2163446 55.9436243, -3.2163783 55.9436333, -3.2183118 55.9440929)",,,
4196472,,,Orwell Place,residential,20 mph,False,True,142.496,"LINESTRING (-3.2185542 55.9423974, -3.2198454 55.9434554)",,,
"[4196473, 4196474]",,,"['Orwell Terrace', 'Caledonian Crescent']",residential,20 mph,False,"[False, True]",109.511,"LINESTRING (-3.2185542 55.9423974, -3.2187224 55.9423735, -3.219749 55.9422294, -3.2198132 55.9422212, -3.2198774 55.9422178, -3.219933 55.942218, -3.2199584 55.942222, -3.2199798 55.9422301, -3.2200031 55.942247, -3.2200226 55.942265, -3.2200479 55.9423, -3.2201024 55.9423755)",,,
4196474,,,Caledonian Crescent,residential,20 mph,False,True,105.89,"LINESTRING (-3.2185542 55.9423974, -3.2184848 55.9424076, -3.2182626 55.9424408, -3.2182037 55.9424524, -3.2181379 55.9424675, -3.218075 55.9424819, -3.2180115 55.9424977, -3.2179477 55.9425151, -3.2178772 55.9425349, -3.2178138 55.9425541, -3.2177498 55.942575, -3.2176673 55.9426034, -3.2175854 55.9426342, -3.2174979 55.9426697, -3.2174327 55.9426975, -3.2173495 55.9427339, -3.2173044 55.9427552, -3.2172597 55.9427768, -3.2172211 55.942796, -3.2171825 55.9428159, -3.2170977 55.9428623)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,False,24.01,"LINESTRING (-3.2193328 55.9436461, -3.219012 55.9437659)",,,
"[4262029, 397147638]",1,,West Park Place,unclassified,20 mph,False,False,77.331,"LINESTRING (-3.2193328 55.9436461, -3.2196864 55.943788, -3.2199059 55.9438735, -3.2199621 55.9438878, -3.2200223 55.9439032, -3.2203369 55.9440518)",,,
574218753,,A70,Dalry Road,primary,20 mph,False,True,38.325,"LINESTRING (-3.2193328 55.9436461, -3.219598 55.9435447, -3.2198454 55.9434554)",,,
"[4196473, 4196474]",,,"['Caledonian Crescent', 'Orwell Terrace']",residential,20 mph,False,"[False, True]",109.51100000000001,"LINESTRING (-3.2201024 55.9423755, -3.2200479 55.9423, -3.2200226 55.942265, -3.2200031 55.942247, -3.2199798 55.9422301, -3.2199584 55.942222, -3.219933 55.942218, -3.2198774 55.9422178, -3.2198132 55.9422212, -3.219749 55.9422294, -3.2187224 55.9423735, -3.2185542 55.9423974)",,,
4196473,,,Orwell Terrace,residential,20 mph,False,True,87.12899999999999,"LINESTRING (-3.2201024 55.9423755, -3.2204354 55.942928, -3.2204754 55.9429702, -3.2205209 55.9430107, -3.2205677 55.9430464, -3.2206377 55.9430925)",,,
4936465,,,Orwell Terrace,residential,20 mph,False,False,74.108,"LINESTRING (-3.2201024 55.9423755, -3.2206093 55.9420804, -3.2207534 55.9419961, -3.2209185 55.9418906)",,,
4936465,,,Orwell Terrace,residential,20 mph,False,True,74.108,"LINESTRING (-3.2209185 55.9418906, -3.2207534 55.9419961, -3.2206093 55.9420804, -3.2201024 55.9423755)",,,
4211579,,,Merchiston Mews,residential,20 mph,False,False,49.07600000000001,"LINESTRING (-3.2148931 55.9383939, -3.2151711 55.9387071, -3.2152122 55.9387553, -3.2152176 55.9387738, -3.2152088 55.9387926)",,,
4211579,,,Merchiston Mews,residential,20 mph,False,True,49.07600000000001,"LINESTRING (-3.2152088 55.9387926, -3.2152176 55.9387738, -3.2152122 55.9387553, -3.2151711 55.9387071, -3.2148931 55.9383939)",,,
224125601,,,Merchiston Mews,residential,20 mph,False,False,136.385,"LINESTRING (-3.2152088 55.9387926, -3.2153007 55.938865, -3.2153255 55.9388704, -3.2161987 55.9386228, -3.2169303 55.938446, -3.2170668 55.9384036, -3.2171307 55.9383837)",,,
358539533,,,Dorset Place,residential,20 mph,False,True,229.77499999999998,"LINESTRING (-3.2152088 55.9387926, -3.2148005 55.938956, -3.2147615 55.9389886, -3.2147513 55.9390043, -3.2147545 55.9390377, -3.214776 55.9390642, -3.2148571 55.939124, -3.2148934 55.9391365, -3.2149267 55.939144, -3.2149754 55.9391462, -3.2152219 55.9390432, -3.2152732 55.9390243, -3.2153001 55.9390215, -3.2153254 55.9390216, -3.2153489 55.9390239, -3.2153714 55.9390313, -3.2153893 55.9390343, -3.2154141 55.9390354, -3.2154317 55.9390341, -3.2154576 55.9390289, -3.2156487 55.9389811, -3.2158949 55.9389176, -3.2161181 55.93886, -3.21624 55.9388294, -3.216313 55.9388098, -3.216506 55.93876, -3.2167126 55.9387067, -3.2168004 55.938684, -3.217123 55.9386008, -3.2171531 55.9385902, -3.2171667 55.9385712, -3.2172249 55.9384727, -3.2172451 55.9384384)",,,
4211577,,,Merchiston Avenue,residential,20 mph,False,False,52.47599999999999,"LINESTRING (-3.2172451 55.9384384, -3.2173376 55.938455, -3.2174248 55.9384632, -3.2175101 55.9384638, -3.2176044 55.9384587, -3.2176989 55.9384476, -3.2178154 55.9384293, -3.2179645 55.9383999, -3.2180603 55.9383813)",,,
4211577,,,Merchiston Avenue,residential,20 mph,False,True,9.437,"LINESTRING (-3.2172451 55.9384384, -3.2171854 55.9384166, -3.2171307 55.9383837)",,,
358539533,,,Dorset Place,residential,20 mph,False,False,229.77499999999998,"LINESTRING (-3.2172451 55.9384384, -3.2172249 55.9384727, -3.2171667 55.9385712, -3.2171531 55.9385902, -3.217123 55.9386008, -3.2168004 55.938684, -3.2167126 55.9387067, -3.216506 55.93876, -3.216313 55.9388098, -3.21624 55.9388294, -3.2161181 55.93886, -3.2158949 55.9389176, -3.2156487 55.9389811, -3.2154576 55.9390289, -3.2154317 55.9390341, -3.2154141 55.9390354, -3.2153893 55.9390343, -3.2153714 55.9390313, -3.2153489 55.9390239, -3.2153254 55.9390216, -3.2153001 55.9390215, -3.2152732 55.9390243, -3.2152219 55.9390432, -3.2149754 55.9391462, -3.2149267 55.939144, -3.2148934 55.9391365, -3.2148571 55.939124, -3.214776 55.9390642, -3.2147545 55.9390377, -3.2147513 55.9390043, -3.2147615 55.9389886, -3.2148005 55.938956, -3.2152088 55.9387926)",,,
4252292,,,Murieston Lane,residential,20 mph,False,False,111.56799999999998,"LINESTRING (-3.227962 55.9391643, -3.2281606 55.9393219, -3.2281925 55.9393673, -3.2281921 55.9393708, -3.2282089 55.939427, -3.2282203 55.9394851, -3.2282174 55.9395155, -3.2282028 55.9395435, -3.2280754 55.9397877, -3.2278892 55.9398888, -3.227654 55.9400165)",,,
4252291,,,Murieston Lane,residential,20 mph,True,False,29.706,"LINESTRING (-3.2276676 55.9389541, -3.227962 55.9391643)",,,
5001383,2,A71,Gorgie Road,primary,20 mph,False,False,91.74499999999999,"LINESTRING (-3.2276676 55.9389541, -3.227284 55.939014, -3.2267585 55.9391, -3.2266358 55.9391206, -3.2265529 55.9391345, -3.2265212 55.9391407, -3.2264648 55.9391518, -3.2263795 55.9391735, -3.2262651 55.9392028)",,,
"[362445600, 227604412, 4211277]",2,A70,Dalry Road,primary,20 mph,False,False,80.359,"LINESTRING (-3.2248848 55.9401964, -3.2248036 55.940257, -3.2244768 55.9404822, -3.2242983 55.9406073, -3.224079 55.9407608)",,,
4211277,2,A70,Dalry Road,primary,20 mph,False,True,140.139,"LINESTRING (-3.2248848 55.9401964, -3.2257093 55.9396186, -3.2260583 55.9393774, -3.2260889 55.9393563, -3.2261143 55.9393371, -3.2261976 55.9392742, -3.2262651 55.9392028)",,,
157694253,,,Murieston Crescent,residential,20 mph,False,False,67.372,"LINESTRING (-3.2248848 55.9401964, -3.2249976 55.940246, -3.2257358 55.9405705)",,,
23268804,1,,West Approach Road,tertiary,40 mph,True,False,123.534,"LINESTRING (-3.2213156 55.9401131, -3.2216156 55.9400101, -3.221691 55.939991, -3.2217615 55.9399802, -3.2218478 55.9399735, -3.2219454 55.939973, -3.2220585 55.9399808, -3.2221444 55.9399945, -3.222217 55.9400089, -3.2222738 55.9400231, -3.2223416 55.9400455, -3.2224169 55.9400793, -3.2224657 55.9401024, -3.222512 55.9401293, -3.2225665 55.9401689, -3.222612 55.9402106, -3.2228136 55.9404461)",,,
208356734,2,,West Approach Road,tertiary,40 mph,True,False,179.62999999999997,"LINESTRING (-3.2213156 55.9401131, -3.2221193 55.9396732, -3.2223795 55.9395082, -3.2227777 55.9392673, -3.2230368 55.9391139, -3.2230815 55.9390901, -3.223124 55.9390741, -3.2231474 55.9390688, -3.2231718 55.9390659, -3.2232153 55.9390614, -3.2232588 55.9390598, -3.2232951 55.9390599, -3.2234072 55.939079)",,,
4287689,,,Springwell Place,residential,20 mph,False,False,180.16799999999998,"LINESTRING (-3.2228182 55.9416518, -3.2248464 55.9425683, -3.2250698 55.9426693)",,,
227604414,2,A70,Dalry Road,primary,20 mph,False,False,66.606,"LINESTRING (-3.2228182 55.9416518, -3.2226523 55.9417699, -3.2224889 55.9418907, -3.2221723 55.9421292)",,,
"[362445600, 227604413, 227604414]",2,A70,Dalry Road,primary,20 mph,False,True,65.35499999999999,"LINESTRING (-3.2228182 55.9416518, -3.2229226 55.9415766, -3.2233223 55.9412922, -3.2234658 55.9411893)",,,
227604414,2,A70,Dalry Road,primary,20 mph,False,False,6.584,"LINESTRING (-3.2221723 55.9421292, -3.2221053 55.942175)",,,
4287690,,,Cathcart Place,residential,20 mph,False,False,170.308,"LINESTRING (-3.2221723 55.9421292, -3.2240499 55.9429924, -3.2242862 55.943101)",,,
227604414,2,A70,Dalry Road,primary,20 mph,False,True,66.606,"LINESTRING (-3.2221723 55.9421292, -3.2224889 55.9418907, -3.2226523 55.9417699, -3.2228182 55.9416518)",,,
227604414,2,A70,Dalry Road,primary,20 mph,False,True,25.255,"LINESTRING (-3.2218455 55.9423494, -3.2221053 55.942175)",,,
4936351,,,Washington Lane,residential,20 mph,False,False,78.65899999999999,"LINESTRING (-3.2218455 55.9423494, -3.2219314 55.9424547, -3.2220543 55.9426192, -3.2223391 55.9430005)",,,
"[574218753, 227604414]",2,A70,Dalry Road,primary,20 mph,False,False,111.75999999999999,"LINESTRING (-3.2218455 55.9423494, -3.2211201 55.942788, -3.2209007 55.9429185, -3.220765 55.9430051, -3.2206999 55.943049, -3.2206377 55.9430925)",,,
4287678,,,Duff Street,residential,20 mph,False,False,43.325,"LINESTRING (-3.2242862 55.943101, -3.224784 55.9428288)",,,
4287690,,,Cathcart Place,residential,20 mph,False,True,170.308,"LINESTRING (-3.2242862 55.943101, -3.2240499 55.9429924, -3.2221723 55.9421292)",,,
204535887,,,Duff Street,residential,20 mph,False,True,36.437,"LINESTRING (-3.2242862 55.943101, -3.2241756 55.9431582, -3.2238407 55.9433133)",,,
4287678,,,Duff Street,residential,20 mph,False,False,36.8,"LINESTRING (-3.2250698 55.9426693, -3.2254769 55.9424294)",,,
4287678,,,Duff Street,residential,20 mph,False,True,25.126,"LINESTRING (-3.2250698 55.9426693, -3.224784 55.9428288)",,,
4287689,,,Springwell Place,residential,20 mph,False,True,180.16799999999998,"LINESTRING (-3.2250698 55.9426693, -3.2248464 55.9425683, -3.2228182 55.9416518)",,,
4287687,,,Downfield Place,residential,20 mph,False,True,189.021,"LINESTRING (-3.2234658 55.9411893, -3.2259404 55.9421737)",,,
"[362445600, 227604413, 227604414]",2,A70,Dalry Road,primary,20 mph,False,False,65.355,"LINESTRING (-3.2234658 55.9411893, -3.2233223 55.9412922, -3.2229226 55.9415766, -3.2228182 55.9416518)",,,
362445600,,A70,Dalry Road,primary,20 mph,False,True,61.062,"LINESTRING (-3.2234658 55.9411893, -3.2236477 55.9410602, -3.2239065 55.9408816, -3.224079 55.9407608)",,,
