osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
4332358,,,Parklands,residential,,False,False,58.06699999999999,"LINESTRING (0.4251448 51.6306472, 0.4249985 51.6306744, 0.4248732 51.6306962, 0.4248545 51.6306995, 0.4246277 51.6307389, 0.4243364 51.6307917)",,
50598015,,,Norsey Road,tertiary,30 mph,False,False,34.192,"LINESTRING (0.4251448 51.6306472, 0.4251001 51.6305331, 0.4250375 51.6304369, 0.4249811 51.630358)",,
50598015,,,Norsey Road,tertiary,30 mph,False,True,47.882000000000005,"LINESTRING (0.4251448 51.6306472, 0.4252095 51.6308551, 0.4252763 51.63107)",,
4332337,,,St John's Road,residential,,False,False,154.21200000000002,"LINESTRING (0.4248047 51.6316779, 0.4244773 51.631745, 0.4242033 51.6317927, 0.4240014 51.631843, 0.4237995 51.6319137, 0.4235162 51.632031, 0.4228478 51.6323205)",,
4309359,,B1007,Stock Road,secondary,30 mph,False,True,201.78199999999998,"LINESTRING (0.4228478 51.6323205, 0.4226251 51.632112, 0.4223882 51.6318569, 0.4220732 51.6314875, 0.4218948 51.6312934, 0.4217667 51.6311403, 0.4216412 51.6309727, 0.4215678 51.6308212, 0.4215672 51.6307081)",,
4332337,,,St John's Road,residential,,False,True,154.212,"LINESTRING (0.4228478 51.6323205, 0.4235162 51.632031, 0.4237995 51.6319137, 0.4240014 51.631843, 0.4242033 51.6317927, 0.4244773 51.631745, 0.4248047 51.6316779)",,
4332358,,,Parklands,residential,,False,False,42.551,"LINESTRING (0.4243364 51.6307917, 0.4244997 51.6311607)",,
4611588,,,Parklands,residential,,False,False,17.597,"LINESTRING (0.4243364 51.6307917, 0.4242627 51.6306402)",,
4332358,,,Parklands,residential,,False,True,58.06699999999999,"LINESTRING (0.4243364 51.6307917, 0.4246277 51.6307389, 0.4248545 51.6306995, 0.4248732 51.6306962, 0.4249985 51.6306744, 0.4251448 51.6306472)",,
4332358,,,Parklands,residential,,False,True,42.551,"LINESTRING (0.4244997 51.6311607, 0.4243364 51.6307917)",,
4611617,,,Parklands,residential,,False,True,7.479,"LINESTRING (0.4244997 51.6311607, 0.4246032 51.6311408)",,
4611573,,,Parklands,residential,,False,False,72.90599999999999,"LINESTRING (0.4244997 51.6311607, 0.4242311 51.6312151, 0.424002 51.6312502, 0.4238969 51.6312628, 0.4238092 51.6312556, 0.4237193 51.6312165, 0.4236338 51.6311684, 0.4235331 51.6311313)",,
4611574,,,Parklands,residential,,False,True,10.885,"LINESTRING (0.4234482 51.6310488, 0.4235331 51.6311313)",,
4611573,,,Parklands,residential,,False,False,8.53,"LINESTRING (0.4235331 51.6311313, 0.4234353 51.6311782)",,
4611574,,,Parklands,residential,,False,False,10.885,"LINESTRING (0.4235331 51.6311313, 0.4234482 51.6310488)",,
4611573,,,Parklands,residential,,False,True,72.906,"LINESTRING (0.4235331 51.6311313, 0.4236338 51.6311684, 0.4237193 51.6312165, 0.4238092 51.6312556, 0.4238969 51.6312628, 0.424002 51.6312502, 0.4242311 51.6312151, 0.4244997 51.6311607)",,
4611573,,,Parklands,residential,,False,True,8.53,"LINESTRING (0.4234353 51.6311782, 0.4235331 51.6311313)",,
4611617,,,Parklands,residential,,False,False,7.479,"LINESTRING (0.4246032 51.6311408, 0.4244997 51.6311607)",,
4611588,,,Parklands,residential,,False,True,17.597,"LINESTRING (0.4242627 51.6306402, 0.4243364 51.6307917)",,
4611582,,,Norsey Close,residential,,False,True,5.415,"LINESTRING (0.4259402 51.6297553, 0.4260081 51.6297797)",,
4332385,,,Grey Lady Place,residential,,False,False,18.167,"LINESTRING (0.4222603 51.6290248, 0.4220513 51.6291241)",,
4332383,,,Highland Grove,residential,,False,False,82.82600000000001,"LINESTRING (0.4222603 51.6290248, 0.4224846 51.6288847, 0.4228115 51.6286933, 0.4229662 51.6286066, 0.4231564 51.6285332)",,
"[4332392, 4332391, 50598015]",,,Norsey Road,tertiary,30 mph,False,False,192.13700000000003,"LINESTRING (0.4222603 51.6290248, 0.4219128 51.6287924, 0.4213598 51.6284448, 0.4207469 51.6280361, 0.4207009 51.6280152, 0.420436 51.6278949, 0.4202503 51.6278471)",yes,
50598015,,,Norsey Road,tertiary,30 mph,False,True,78.083,"LINESTRING (0.4222603 51.6290248, 0.4226867 51.6292543, 0.4231256 51.629477)",,
4332383,,,Highland Grove,residential,,False,True,82.826,"LINESTRING (0.4231564 51.6285332, 0.4229662 51.6286066, 0.4228115 51.6286933, 0.4224846 51.6288847, 0.4222603 51.6290248)",,
4332385,,,Grey Lady Place,residential,,False,True,18.167,"LINESTRING (0.4220513 51.6291241, 0.4222603 51.6290248)",,
4332385,,,Grey Lady Place,residential,,False,False,98.28900000000002,"LINESTRING (0.4220513 51.6291241, 0.42153 51.6287113, 0.4213708 51.6287916, 0.4213573 51.6287984, 0.4212818 51.6288381, 0.4211921 51.6288853, 0.4210854 51.6289415)",,
"[4611570, 4340699, 4332386]",,,Grey Lady Place,residential,,False,False,22.964999999999996,"LINESTRING (0.4220513 51.6291241, 0.4219981 51.629146, 0.4219309 51.6291849, 0.4218777 51.6292091, 0.4217888 51.6292504)",,yes
4332385,,,Grey Lady Place,residential,,False,True,23.228,"LINESTRING (0.4208197 51.6290697, 0.4209984 51.6289835, 0.4210854 51.6289415)",,
4611568,,,Grey Lady Place,residential,,False,False,9.989,"LINESTRING (0.4210854 51.6289415, 0.4211771 51.629011)",,
4332385,,,Grey Lady Place,residential,,False,False,23.228,"LINESTRING (0.4210854 51.6289415, 0.4209984 51.6289835, 0.4208197 51.6290697)",,
4332385,,,Grey Lady Place,residential,,False,True,98.289,"LINESTRING (0.4210854 51.6289415, 0.4211921 51.6288853, 0.4212818 51.6288381, 0.4213573 51.6287984, 0.4213708 51.6287916, 0.42153 51.6287113, 0.4220513 51.6291241)",,
4611568,,,Grey Lady Place,residential,,False,True,9.989,"LINESTRING (0.4211771 51.629011, 0.4210854 51.6289415)",,
4340699,,,Grey Lady Place,residential,,False,True,10.398,"LINESTRING (0.4216672 51.6293056, 0.4217888 51.6292504)",,
4592469,,,Grey Lady Place,residential,,False,True,14.065,"LINESTRING (0.4219104 51.6293519, 0.4217888 51.6292504)",,
4340699,,,Grey Lady Place,residential,,False,False,10.398,"LINESTRING (0.4217888 51.6292504, 0.4216672 51.6293056)",,
4592469,,,Grey Lady Place,residential,,False,False,14.065,"LINESTRING (0.4217888 51.6292504, 0.4219104 51.6293519)",,
"[4332386, 4340699, 4611570]",,,Grey Lady Place,residential,,False,True,22.964999999999996,"LINESTRING (0.4217888 51.6292504, 0.4218777 51.6292091, 0.4219309 51.6291849, 0.4219981 51.629146, 0.4220513 51.6291241)",,yes
4337458,,,St Andrews Drive,residential,,False,False,29.041,"LINESTRING (0.4223466 51.6304305, 0.4226077 51.6302257)",,
4337448,,,Burns Close,residential,,False,False,55.564,"LINESTRING (0.4223466 51.6304305, 0.4222747 51.6304075, 0.4220054 51.6302968, 0.4219428 51.6302616, 0.4218919 51.6302265, 0.4218757 51.6301735, 0.4218806 51.630127, 0.4219094 51.6300816)",,
4337458,,,St Andrews Drive,residential,,False,True,64.27799999999999,"LINESTRING (0.4223466 51.6304305, 0.4222106 51.6305478, 0.422154 51.6305749, 0.422123 51.6305863, 0.4220857 51.6306003, 0.4219999 51.6306232, 0.4219053 51.6306449, 0.4215672 51.6307081)",,
4611624,,,Burns Close,residential,,False,True,10.883,"LINESTRING (0.4224437 51.6296495, 0.4223513 51.6297288)",,
4337448,,,Burns Close,residential,,False,False,49.694,"LINESTRING (0.4219094 51.6300816, 0.4219609 51.6300422, 0.4223513 51.6297288)",,
4337448,,,Burns Close,residential,,False,True,55.56400000000001,"LINESTRING (0.4219094 51.6300816, 0.4218806 51.630127, 0.4218757 51.6301735, 0.4218919 51.6302265, 0.4219428 51.6302616, 0.4220054 51.6302968, 0.4222747 51.6304075, 0.4223466 51.6304305)",,
4337449,,,Dawson Mews,residential,,False,False,46.941,"LINESTRING (0.4219094 51.6300816, 0.4214878 51.6298924, 0.4215749 51.6298092)",,
4337448,,,Burns Close,residential,,False,False,11.187,"LINESTRING (0.4223513 51.6297288, 0.4224774 51.629792)",,
4611624,,,Burns Close,residential,,False,False,10.883,"LINESTRING (0.4223513 51.6297288, 0.4224437 51.6296495)",,
4337448,,,Burns Close,residential,,False,True,49.694,"LINESTRING (0.4223513 51.6297288, 0.4219609 51.6300422, 0.4219094 51.6300816)",,
4337448,,,Burns Close,residential,,False,True,11.187,"LINESTRING (0.4224774 51.629792, 0.4223513 51.6297288)",,
4337449,,,Dawson Mews,residential,,False,True,46.941,"LINESTRING (0.4215749 51.6298092, 0.4214878 51.6298924, 0.4219094 51.6300816)",,
4337458,,,St Andrews Drive,residential,,False,True,29.041,"LINESTRING (0.4226077 51.6302257, 0.4223466 51.6304305)",,
4337458,,,St Andrews Drive,residential,,False,False,85.122,"LINESTRING (0.4226077 51.6302257, 0.4229018 51.6299742, 0.4230957 51.6298144, 0.423229 51.6296976, 0.4233227 51.6296024)",,
4515802,,,Needham Close,residential,,False,False,71.557,"LINESTRING (0.4226077 51.6302257, 0.4229643 51.630392, 0.4234408 51.6306087)",,
"[4515800, 4337451]",,,"['Needham Close', 'Coulter Mews']",residential,,False,False,45.677,"LINESTRING (0.4234408 51.6306087, 0.4235257 51.6305363, 0.4236978 51.6303894, 0.4238375 51.63028)",,
4515802,,,Needham Close,residential,,False,True,71.557,"LINESTRING (0.4234408 51.6306087, 0.4229643 51.630392, 0.4226077 51.6302257)",,
"[4337457, 4515804]",,,"['Needham Close', 'Langdon Mews']",residential,,False,False,38.193,"LINESTRING (0.4234408 51.6306087, 0.4233526 51.6306864, 0.4231235 51.6308901)",,
50598015,,,Norsey Road,tertiary,30 mph,False,False,19.481,"LINESTRING (0.4233227 51.6296024, 0.4231256 51.629477)",,
4337458,,,St Andrews Drive,residential,,False,True,85.122,"LINESTRING (0.4233227 51.6296024, 0.423229 51.6296976, 0.4230957 51.6298144, 0.4229018 51.6299742, 0.4226077 51.6302257)",,
50598015,,,Norsey Road,tertiary,30 mph,False,True,63.24699999999999,"LINESTRING (0.4233227 51.6296024, 0.4234374 51.6296338, 0.4235558 51.6296619, 0.4236565 51.6296895, 0.4238323 51.6297481, 0.4240149 51.6298118, 0.4241417 51.6298556)",,
4515801,,,Coulter Mews,residential,,False,False,39.387,"LINESTRING (0.4238375 51.63028, 0.4233776 51.6300703)",,
4337456,,,Coulter Mews,residential,,False,False,39.467999999999996,"LINESTRING (0.4238375 51.63028, 0.4238725 51.6302574, 0.4240686 51.6303446, 0.4241374 51.6302869, 0.4242364 51.6302054)",,
"[4515800, 4337451]",,,"['Needham Close', 'Coulter Mews']",residential,,False,True,45.677,"LINESTRING (0.4238375 51.63028, 0.4236978 51.6303894, 0.4235257 51.6305363, 0.4234408 51.6306087)",,
4515801,,,Coulter Mews,residential,,False,True,39.387,"LINESTRING (0.4233776 51.6300703, 0.4238375 51.63028)",,
4337456,,,Coulter Mews,residential,,False,True,39.467999999999996,"LINESTRING (0.4242364 51.6302054, 0.4241374 51.6302869, 0.4240686 51.6303446, 0.4238725 51.6302574, 0.4238375 51.63028)",,
4337457,,,Langdon Mews,residential,,False,False,22.449,"LINESTRING (0.4231235 51.6308901, 0.4228662 51.6307666)",,
4515831,,,Langdon Mews,residential,,False,False,8.849,"LINESTRING (0.4231235 51.6308901, 0.4232289 51.6309354)",,
"[4337457, 4515804]",,,"['Needham Close', 'Langdon Mews']",residential,,False,True,38.193,"LINESTRING (0.4231235 51.6308901, 0.4233526 51.6306864, 0.4234408 51.6306087)",,
4515831,,,Langdon Mews,residential,,False,True,8.849,"LINESTRING (0.4232289 51.6309354, 0.4231235 51.6308901)",,
4337457,,,Langdon Mews,residential,,False,True,22.449,"LINESTRING (0.4228662 51.6307666, 0.4231235 51.6308901)",,
4337466,,,Norsey Court,residential,,False,False,15.181,"LINESTRING (0.4231256 51.629477, 0.4232593 51.6293686)",,
50598015,,,Norsey Road,tertiary,30 mph,False,True,19.481,"LINESTRING (0.4231256 51.629477, 0.4233227 51.6296024)",,
50598015,,,Norsey Road,tertiary,30 mph,False,False,78.083,"LINESTRING (0.4231256 51.629477, 0.4226867 51.6292543, 0.4222603 51.6290248)",,
4337466,,,Norsey Court,residential,,False,True,13.972,"LINESTRING (0.4233823 51.6292688, 0.4232593 51.6293686)",,
50288491,,,Meadow Rise,residential,30 mph,False,False,37.128,"LINESTRING (0.4277836 51.6259641, 0.4273729 51.6257485)",,
4337893,,,Jacksons Lane,residential,,False,True,103.193,"LINESTRING (0.4277836 51.6259641, 0.4274844 51.6261417, 0.427321 51.6262568, 0.4271757 51.626382, 0.4270811 51.6264772, 0.4269648 51.6265892, 0.4268578 51.626687)",,
50288491,,,Meadow Rise,residential,30 mph,False,True,79.971,"LINESTRING (0.4277836 51.6259641, 0.4284248 51.6261935, 0.428795 51.6263146)",,
50288491,,,Meadow Rise,residential,30 mph,False,True,37.128,"LINESTRING (0.4273729 51.6257485, 0.4277836 51.6259641)",,
29376970,,,Valley Road,residential,30 mph,False,False,34.039,"LINESTRING (0.4273729 51.6257485, 0.4272069 51.6256637, 0.4269819 51.6255622)",,
72918738,,,Daines Road,residential,,False,False,117.037,"LINESTRING (0.4273729 51.6257485, 0.427172 51.6259127, 0.42678 51.6262477, 0.4265357 51.6264208, 0.4263093 51.6265661)",,
4337894,,,Jacksons Mews,residential,,False,False,31.719,"LINESTRING (0.4268578 51.626687, 0.4272659 51.6268181)",,
4337893,,,Jacksons Lane,residential,,False,False,103.19300000000001,"LINESTRING (0.4268578 51.626687, 0.4269648 51.6265892, 0.4270811 51.6264772, 0.4271757 51.626382, 0.427321 51.6262568, 0.4274844 51.6261417, 0.4277836 51.6259641)",,
"[4337892, 4337893, 4332382]",,,Jacksons Lane,residential,,False,True,194.11399999999998,"LINESTRING (0.4268578 51.626687, 0.4267252 51.6268078, 0.4265974 51.6269349, 0.4264914 51.6270469, 0.4264073 51.6271608, 0.4263403 51.6272394, 0.42615 51.6274669, 0.4260607 51.6277083, 0.4260155 51.627862, 0.4259965 51.6279407, 0.4259097 51.6282278, 0.4258834 51.6282996)",yes,
4337894,,,Jacksons Mews,residential,,False,False,30.081,"LINESTRING (0.4272659 51.6268181, 0.4270734 51.6270608)",,
4337894,,,Jacksons Mews,residential,,False,True,31.719,"LINESTRING (0.4272659 51.6268181, 0.4268578 51.626687)",,
4592468,,,Jacksons Mews,residential,,False,False,8.122,"LINESTRING (0.4272659 51.6268181, 0.427295 51.6267815, 0.427318 51.6267526)",,
4592468,,,Jacksons Mews,residential,,False,True,8.122,"LINESTRING (0.427318 51.6267526, 0.427295 51.6267815, 0.4272659 51.6268181)",,
4337894,,,Jacksons Mews,residential,,False,True,30.081,"LINESTRING (0.4270734 51.6270608, 0.4272659 51.6268181)",,
4355336,2,,Radford Way,tertiary,,False,False,30.212,"LINESTRING (0.4192141 51.6292804, 0.4187995 51.6293675)",,
4355336,2,,Radford Way,tertiary,,False,True,28.588,"LINESTRING (0.4192141 51.6292804, 0.4195907 51.6291734)",,
4339628,,,Radford Court,residential,,False,False,70.162,"LINESTRING (0.4192141 51.6292804, 0.4193102 51.6294441, 0.4192914 51.6295472, 0.4192929 51.629614, 0.4192945 51.6296839, 0.4193181 51.6297498, 0.4193801 51.6298935)",,
4339628,,,Radford Court,residential,,False,True,70.16199999999999,"LINESTRING (0.4193801 51.6298935, 0.4193181 51.6297498, 0.4192945 51.6296839, 0.4192929 51.629614, 0.4192914 51.6295472, 0.4193102 51.6294441, 0.4192141 51.6292804)",,
4339653,,,Lake Avenue,residential,,False,True,37.326,"LINESTRING (0.4175466 51.6319646, 0.4177234 51.6320545, 0.4178331 51.6321162, 0.4179702 51.6321723)",,
4611535,,,Cromwell Avenue,residential,,False,False,8.98,"LINESTRING (0.4169918 51.6316371, 0.4168928 51.6316895)",,
4611562,,,Cromwell Avenue,residential,,False,False,8.49,"LINESTRING (0.4169918 51.6316371, 0.4170864 51.6315883)",,
4339642,,,Cromwell Avenue,residential,,False,False,42.437,"LINESTRING (0.4169918 51.6316371, 0.4172342 51.6317833, 0.4174408 51.6318977)",,
4339642,,,Cromwell Avenue,residential,,False,True,390.4489999999999,"LINESTRING (0.4169918 51.6316371, 0.4168266 51.6315247, 0.4167419 51.6314222, 0.4167206 51.6313223, 0.4167514 51.6311889, 0.4168403 51.6311, 0.4169121 51.6310548, 0.4169839 51.6310214, 0.4171514 51.6309735, 0.4174732 51.6309308, 0.4179304 51.6308224, 0.4186742 51.6306529, 0.4187082 51.6306469, 0.4196389 51.6304281, 0.4205679 51.6302085, 0.4211908 51.6300617)",,
4339642,,,Cromwell Avenue,residential,,False,True,42.437,"LINESTRING (0.4174408 51.6318977, 0.4172342 51.6317833, 0.4169918 51.6316371)",,
4611562,,,Cromwell Avenue,residential,,False,True,8.49,"LINESTRING (0.4170864 51.6315883, 0.4169918 51.6316371)",,
4611535,,,Cromwell Avenue,residential,,False,True,8.98,"LINESTRING (0.4168928 51.6316895, 0.4169918 51.6316371)",,
4339653,,,Lake Avenue,residential,,False,False,163.99900000000002,"LINESTRING (0.419899 51.6313264, 0.4196653 51.6314022, 0.4194556 51.6314795, 0.4189757 51.6316613, 0.4187289 51.6317528, 0.418593 51.631807, 0.418468 51.6318713, 0.4182094 51.6320284, 0.4179702 51.6321723)",,
4339653,,,Lake Avenue,residential,,False,True,134.246,"LINESTRING (0.419899 51.6313264, 0.4208995 51.630933, 0.4212649 51.6307964, 0.4215672 51.6307081)",,
4611630,,,Cater Wood,residential,,False,False,119.46400000000001,"LINESTRING (0.419899 51.6313264, 0.4201006 51.6315858, 0.4203157 51.6318702, 0.4205429 51.6320365, 0.420705 51.6321422, 0.4208375 51.6322125)",,
4611630,,,Cater Wood,residential,,False,False,27.69,"LINESTRING (0.4208375 51.6322125, 0.4211144 51.6320323)",,
4339650,,,Cater Wood,residential,,False,False,98.26599999999999,"LINESTRING (0.4208375 51.6322125, 0.4209691 51.6323039, 0.4211336 51.6324151, 0.4212035 51.6324979, 0.4213066 51.6326113, 0.4217238 51.6328982)",,
4611630,,,Cater Wood,residential,,False,True,119.464,"LINESTRING (0.4208375 51.6322125, 0.420705 51.6321422, 0.4205429 51.6320365, 0.4203157 51.6318702, 0.4201006 51.6315858, 0.419899 51.6313264)",,
4611552,,,Caterwood,residential,,False,True,10.215,"LINESTRING (0.4210165 51.6319634, 0.4211144 51.6320323)",,
4611552,,,Caterwood,residential,,False,False,10.215,"LINESTRING (0.4211144 51.6320323, 0.4210165 51.6319634)",,
4611630,,,Cater Wood,residential,,False,False,8.086,"LINESTRING (0.4211144 51.6320323, 0.4211963 51.6320843)",,
4611630,,,Cater Wood,residential,,False,True,27.69,"LINESTRING (0.4211144 51.6320323, 0.4208375 51.6322125)",,
4611630,,,Cater Wood,residential,,False,True,8.086,"LINESTRING (0.4211963 51.6320843, 0.4211144 51.6320323)",,
4611627,,,Caterwood,residential,,False,False,6.549,"LINESTRING (0.4217238 51.6328982, 0.4218014 51.6328643)",,
4339650,,,Cater Wood,residential,,False,True,98.26599999999999,"LINESTRING (0.4217238 51.6328982, 0.4213066 51.6326113, 0.4212035 51.6324979, 0.4211336 51.6324151, 0.4209691 51.6323039, 0.4208375 51.6322125)",,
4611627,,,Caterwood,residential,,False,True,6.549,"LINESTRING (0.4218014 51.6328643, 0.4217238 51.6328982)",,
4339653,,,Lake Avenue,residential,,False,False,37.326,"LINESTRING (0.4179702 51.6321723, 0.4178331 51.6321162, 0.4177234 51.6320545, 0.4175466 51.6319646)",,
4339653,,,Lake Avenue,residential,,False,True,163.999,"LINESTRING (0.4179702 51.6321723, 0.4182094 51.6320284, 0.418468 51.6318713, 0.418593 51.631807, 0.4187289 51.6317528, 0.4189757 51.6316613, 0.4194556 51.6314795, 0.4196653 51.6314022, 0.419899 51.6313264)",,
"[4611585, 4339654]",,,Ruskin Dene,residential,,False,False,26.402,"LINESTRING (0.4179702 51.6321723, 0.4178915 51.6322322, 0.4178102 51.6323257, 0.4177782 51.6323758)",,
4339654,,,Ruskin Dene,residential,,False,False,7.842,"LINESTRING (0.4177782 51.6323758, 0.4176791 51.6323413)",,
4611569,,,Ruskin Dene,residential,,False,False,7.026,"LINESTRING (0.4177782 51.6323758, 0.4178652 51.6324086)",,
"[4611585, 4339654]",,,Ruskin Dene,residential,,False,True,26.402,"LINESTRING (0.4177782 51.6323758, 0.4178102 51.6323257, 0.4178915 51.6322322, 0.4179702 51.6321723)",,
4611569,,,Ruskin Dene,residential,,False,True,7.026,"LINESTRING (0.4178652 51.6324086, 0.4177782 51.6323758)",,
4339654,,,Ruskin Dene,residential,,False,True,7.842,"LINESTRING (0.4176791 51.6323413, 0.4177782 51.6323758)",,
4309359,,B1007,Stock Road,secondary,30 mph,False,False,201.78200000000004,"LINESTRING (0.4215672 51.6307081, 0.4215678 51.6308212, 0.4216412 51.6309727, 0.4217667 51.6311403, 0.4218948 51.6312934, 0.4220732 51.6314875, 0.4223882 51.6318569, 0.4226251 51.632112, 0.4228478 51.6323205)",,
