osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,bridge,junction
15092953,False,2,residential,30 mph,False,252.423,"LINESTRING (-5.7457239 54.5504252, -5.7459632 54.5505704, -5.7460753 54.5506344, -5.746298 54.5507455, -5.7465475 54.5508417, -5.7467047 54.550885, -5.7468926 54.5509367, -5.7470442 54.5509736, -5.7472027 54.5510144, -5.7477282 54.5511495, -5.7477764 54.5511601, -5.74816 54.5512443, -5.7486246 54.5513156, -5.7487092 54.5513286, -5.7488134 54.551341, -5.7491919 54.5513859)",,Castle Street,,
26191294,False,2,primary,30 mph,True,129.489,"LINESTRING (-5.7457239 54.5504252, -5.7458753 54.5503909, -5.7463854 54.5502626, -5.7469183 54.5500898, -5.7474948 54.549882)",A21,High Street,,
27299933,False,2,residential,30 mph,True,8.379,"LINESTRING (-5.7472703 54.5496173, -5.7473045 54.54969)",,Hillside Park,,
"[27299948, 27299933]",False,2,residential,30 mph,False,161.088,"LINESTRING (-5.7472703 54.5496173, -5.7472613 54.5495454, -5.7472759 54.5494691, -5.747336 54.5493689, -5.7474562 54.5492263, -5.7477131 54.5489915, -5.7477532 54.5489301, -5.7477805 54.5488398, -5.7477907 54.5484667, -5.7479482 54.5482595)",,"['Hillside Park', 'Weir Close']",,
554920029,False,2,residential,30 mph,False,26.941,"LINESTRING (-5.7472703 54.5496173, -5.7474698 54.5495958, -5.7476475 54.5495258)",,Hillside Park,,
554920029,False,2,residential,30 mph,True,17.241,"LINESTRING (-5.7478713 54.549441, -5.7476475 54.5495258)",,Hillside Park,,
27299935,False,,residential,,False,11.297,"LINESTRING (-5.7476475 54.5495258, -5.7475559 54.5494392)",,Hillside Park,,
554920029,False,2,residential,30 mph,False,17.241,"LINESTRING (-5.7476475 54.5495258, -5.7478713 54.549441)",,Hillside Park,,
554920029,False,2,residential,30 mph,True,26.941,"LINESTRING (-5.7476475 54.5495258, -5.7474698 54.5495958, -5.7472703 54.5496173)",,Hillside Park,,
27299935,False,,residential,,True,11.297,"LINESTRING (-5.7475559 54.5494392, -5.7476475 54.5495258)",,Hillside Park,,
"[27299948, 27299933]",False,2,residential,30 mph,True,161.088,"LINESTRING (-5.7479482 54.5482595, -5.7477907 54.5484667, -5.7477805 54.5488398, -5.7477532 54.5489301, -5.7477131 54.5489915, -5.7474562 54.5492263, -5.747336 54.5493689, -5.7472759 54.5494691, -5.7472613 54.5495454, -5.7472703 54.5496173)",,"['Hillside Park', 'Weir Close']",,
"[15092921, 553520173]",False,2,primary,30 mph,False,69.818,"LINESTRING (-5.7449887 54.5506062, -5.7446731 54.5506864, -5.7443886 54.5507583, -5.7440044 54.5508673)",A221,"['Bridge Street', 'The Square']",,
15092921,False,2,primary,30 mph,True,45.84,"LINESTRING (-5.7449887 54.5506062, -5.7454503 54.5504917, -5.7456431 54.5504453)",A221,The Square,,
27300220,False,2,residential,30 mph,True,49.955000000000005,"LINESTRING (-5.7449887 54.5506062, -5.7449506 54.5505571, -5.7447301 54.5502769, -5.7447079 54.5502339, -5.74471 54.5501914)",,The Square,,
27300020,False,2,primary,30 mph,False,136.711,"LINESTRING (-5.7440294 54.5483452, -5.7434142 54.5477306, -5.7433581 54.5476737, -5.7430053 54.5473159, -5.7429781 54.547278)",A21,Killinchy Street,,
27300020,False,2,primary,30 mph,True,195.851,"LINESTRING (-5.7440294 54.5483452, -5.7441726 54.5485091, -5.7442776 54.5486293, -5.7446378 54.5490909, -5.744723 54.5492001, -5.7447857 54.5492838, -5.7452834 54.5499489)",A21,Killinchy Street,,
27300419,False,,residential,,False,73.67299999999999,"LINESTRING (-5.7440294 54.5483452, -5.7439726 54.5483699, -5.7431123 54.5487402)",,Park Way,,
27300419,False,,residential,,True,30.282,"LINESTRING (-5.7419945 54.5492089, -5.7423762 54.5490503)",,Park Way,,
27300419,False,,residential,,False,123.575,"LINESTRING (-5.7419945 54.5492089, -5.7407556 54.5496968, -5.740953 54.5499109)",,Park Way,,
"[552625850, 552625851, 27300548]",False,2,residential,30 mph,False,79.314,"LINESTRING (-5.7419945 54.5492089, -5.7420119 54.549234, -5.742086 54.549341, -5.7420725 54.5496574, -5.7420651 54.549771, -5.7420566 54.5498094, -5.7419866 54.549903)",,Park Crescent,yes,
27300419,False,,residential,,True,123.575,"LINESTRING (-5.740953 54.5499109, -5.7407556 54.5496968, -5.7419945 54.5492089)",,Park Way,,
552625851,False,2,residential,30 mph,True,57.093,"LINESTRING (-5.7415846 54.5503464, -5.7416162 54.5502036, -5.7419866 54.549903)",,Park Crescent,,
27300738,False,,residential,,False,15.675,"LINESTRING (-5.7431123 54.5487402, -5.7432387 54.5488606)",,The Old Distillery,,
27300419,False,,residential,,False,58.68599999999999,"LINESTRING (-5.7431123 54.5487402, -5.7427084 54.5489044, -5.7425133 54.5489892, -5.7423762 54.5490503)",,Park Way,,
27300419,False,,residential,,True,73.67299999999999,"LINESTRING (-5.7431123 54.5487402, -5.7439726 54.5483699, -5.7440294 54.5483452)",,Park Way,,
27300743,False,,residential,,True,72.098,"LINESTRING (-5.7440592 54.5489918, -5.7437139 54.5490786, -5.7435016 54.5491322, -5.7433867 54.5491425, -5.7433183 54.5491374, -5.7432686 54.5491246, -5.743241 54.5490991, -5.7432276 54.5490664, -5.7432235 54.5489733)",,The Old Distillery,,
27300738,False,,residential,,True,44.201,"LINESTRING (-5.7438169 54.5486843, -5.7434071 54.5488634, -5.7433141 54.5488722, -5.7432387 54.5488606)",,The Old Distillery,,
27302516,False,,residential,,True,36.784,"LINESTRING (-5.7430405 54.5491609, -5.7429135 54.5490535, -5.7429822 54.5490252, -5.7431197 54.5489815, -5.7432235 54.5489733)",,The Old Distillery,,
27302757,False,2,residential,30 mph,True,14.391,"LINESTRING (-5.7391598 54.5518515, -5.7391963 54.5518791, -5.7392423 54.5519335, -5.7392646 54.551965)",,De Wind Drive,,
271947459,False,2,residential,30 mph,False,158.972,"LINESTRING (-5.7391598 54.5518515, -5.7391651 54.5517985, -5.7391843 54.5517225, -5.7392701 54.5515439, -5.7393062 54.5514394, -5.7393312 54.551347, -5.7393516 54.5512308, -5.7393522 54.5510894, -5.7393406 54.5509563, -5.7393221 54.550847, -5.7392891 54.5507139, -5.7392351 54.5505759, -5.7391726 54.5504438)",,Upper Crescent,,
26191294,False,2,primary,30 mph,False,55.57,"LINESTRING (-5.7482058 54.5495997, -5.7474948 54.549882)",A21,High Street,,
26191294,False,2,primary,30 mph,True,113.73100000000001,"LINESTRING (-5.7482058 54.5495997, -5.7485977 54.54943, -5.7490551 54.5492365, -5.7492519 54.5491641, -5.7494921 54.5491002, -5.7496813 54.5490461)",A21,High Street,,
27303326,False,2,residential,30 mph,False,30.735,"LINESTRING (-5.7482058 54.5495997, -5.748246 54.5496278, -5.7483858 54.549729, -5.7485323 54.5497992)",,High Street Court,,
27303326,False,2,residential,30 mph,False,144.141,"LINESTRING (-5.7489118 54.5498591, -5.7490858 54.549861, -5.7492351 54.5498641, -5.7493676 54.5498862, -5.7494745 54.5499251, -5.7495797 54.5499939, -5.7497184 54.550117, -5.749809 54.5502178, -5.7498528 54.5502921, -5.7499 54.5504577, -5.7499617 54.550581, -5.7500201 54.5506655, -5.7500284 54.5506802, -5.7500934 54.5507958)",,High Street Court,,
27303326,False,2,residential,30 mph,True,25.965000000000003,"LINESTRING (-5.7489118 54.5498591, -5.7487697 54.5498556, -5.7486476 54.5498405, -5.7485323 54.5497992)",,High Street Court,,
27303332,False,2,residential,30 mph,False,71.58099999999999,"LINESTRING (-5.7489118 54.5498591, -5.7488964 54.550037, -5.7488657 54.5501201, -5.7488106 54.5502161, -5.7487267 54.5503279, -5.7486964 54.5503911, -5.7487162 54.5504823)",,High Street Grove,,
27303332,False,2,residential,30 mph,True,30.131000000000004,"LINESTRING (-5.7490379 54.5506751, -5.7490199 54.550665, -5.7489244 54.5506112, -5.7487765 54.5505413, -5.7487162 54.5504823)",,High Street Grove,,
27303348,False,2,residential,30 mph,False,45.467,"LINESTRING (-5.7485323 54.5497992, -5.7490784 54.5495406)",,High Street Court,,
27303326,False,2,residential,30 mph,False,25.965000000000003,"LINESTRING (-5.7485323 54.5497992, -5.7486476 54.5498405, -5.7487697 54.5498556, -5.7489118 54.5498591)",,High Street Court,,
27303326,False,2,residential,30 mph,True,30.735,"LINESTRING (-5.7485323 54.5497992, -5.7483858 54.549729, -5.748246 54.5496278, -5.7482058 54.5495997)",,High Street Court,,
27303332,False,2,residential,30 mph,False,30.130999999999997,"LINESTRING (-5.7487162 54.5504823, -5.7487765 54.5505413, -5.7489244 54.5506112, -5.7490199 54.550665, -5.7490379 54.5506751)",,High Street Grove,,
27303332,False,2,residential,30 mph,True,71.581,"LINESTRING (-5.7487162 54.5504823, -5.7486964 54.5503911, -5.7487267 54.5503279, -5.7488106 54.5502161, -5.7488657 54.5501201, -5.7488964 54.550037, -5.7489118 54.5498591)",,High Street Grove,,
27303441,False,1,residential,30 mph,False,56.718,"LINESTRING (-5.7487162 54.5504823, -5.7485655 54.5505193, -5.7484887 54.5505284, -5.7483833 54.5505058, -5.7479163 54.5503666)",,High Street Manor,,
27303348,False,2,residential,30 mph,True,45.467,"LINESTRING (-5.7490784 54.5495406, -5.7485323 54.5497992)",,High Street Court,,
27303441,False,1,residential,30 mph,True,56.718,"LINESTRING (-5.7479163 54.5503666, -5.7483833 54.5505058, -5.7484887 54.5505284, -5.7485655 54.5505193, -5.7487162 54.5504823)",,High Street Manor,,
27303326,False,2,residential,30 mph,True,144.14099999999996,"LINESTRING (-5.7500934 54.5507958, -5.7500284 54.5506802, -5.7500201 54.5506655, -5.7499617 54.550581, -5.7499 54.5504577, -5.7498528 54.5502921, -5.749809 54.5502178, -5.7497184 54.550117, -5.7495797 54.5499939, -5.7494745 54.5499251, -5.7493676 54.5498862, -5.7492351 54.5498641, -5.7490858 54.549861, -5.7489118 54.5498591)",,High Street Court,,
39227063,False,2,residential,30 mph,True,85.116,"LINESTRING (-5.7423041 54.5541664, -5.7412232 54.5537883, -5.7411736 54.5537713)",,Dunsy Way,,
15092925,False,2,primary,30 mph,False,60.466,"LINESTRING (-5.7385838 54.5521327, -5.7377177 54.552341)",A221,Newtownards Road,,
15092925,False,2,primary,30 mph,True,47.7,"LINESTRING (-5.7385838 54.5521327, -5.7392646 54.551965)",A221,Newtownards Road,,
552625811,False,,residential,,True,23.298000000000002,"LINESTRING (-5.7385838 54.5521327, -5.7386192 54.5521661, -5.7386563 54.5521974, -5.7387141 54.5522197, -5.7388662 54.5522461)",,,,
39227050,False,,residential,,False,53.483000000000004,"LINESTRING (-5.7406565 54.5526825, -5.7408612 54.5526535, -5.741019 54.5526477, -5.7411995 54.5526687, -5.7414624 54.5527182)",,Old Forge Court,,
39227050,False,,residential,,False,32.534,"LINESTRING (-5.7414624 54.5527182, -5.7417581 54.5527761, -5.741889 54.5528003, -5.7419396 54.5528128)",,Old Forge Court,,
39227050,False,,residential,,True,53.483,"LINESTRING (-5.7414624 54.5527182, -5.7411995 54.5526687, -5.741019 54.5526477, -5.7408612 54.5526535, -5.7406565 54.5526825)",,Old Forge Court,,
39227053,False,,residential,,True,62.492999999999995,"LINESTRING (-5.7414624 54.5527182, -5.7416092 54.5524955, -5.7419085 54.5522224)",,Darragh Terrace,,
39227050,False,,residential,,True,32.534,"LINESTRING (-5.7419396 54.5528128, -5.741889 54.5528003, -5.7417581 54.5527761, -5.7414624 54.5527182)",,Old Forge Court,,
39227075,False,2,residential,30 mph,False,72.311,"LINESTRING (-5.7419396 54.5528128, -5.7418554 54.5529444, -5.7416841 54.5531925, -5.7415089 54.5534129)",,Darragh Road,,
39227075,False,2,residential,30 mph,True,137.992,"LINESTRING (-5.7419396 54.5528128, -5.7419757 54.5527577, -5.7420209 54.5526886, -5.7421973 54.5523695, -5.7422586 54.5522793, -5.7423535 54.5521397, -5.7423971 54.5520545, -5.742414 54.5519556, -5.7424043 54.5518747, -5.742374 54.5518161, -5.7423644 54.5517976, -5.7422867 54.5517223, -5.7421922 54.5516529)",,Darragh Road,,
39227053,False,,residential,,False,62.492999999999995,"LINESTRING (-5.7419085 54.5522224, -5.7416092 54.5524955, -5.7414624 54.5527182)",,Darragh Terrace,,
39227059,False,,residential,,False,92.29599999999999,"LINESTRING (-5.7403008 54.553407, -5.7405117 54.5532351, -5.740632 54.5532158, -5.740778 54.5532357, -5.7410405 54.5533075, -5.7415089 54.5534129)",,Darragh Crescent,,
39227059,False,,residential,,True,92.29599999999999,"LINESTRING (-5.7415089 54.5534129, -5.7410405 54.5533075, -5.740778 54.5532357, -5.740632 54.5532158, -5.7405117 54.5532351, -5.7403008 54.553407)",,Darragh Crescent,,
39227075,False,2,residential,30 mph,False,45.346000000000004,"LINESTRING (-5.7415089 54.5534129, -5.7414261 54.5535077, -5.7411736 54.5537713)",,Darragh Road,,
39227075,False,2,residential,30 mph,True,72.311,"LINESTRING (-5.7415089 54.5534129, -5.7416841 54.5531925, -5.7418554 54.5529444, -5.7419396 54.5528128)",,Darragh Road,,
39227063,False,2,residential,30 mph,False,85.116,"LINESTRING (-5.7411736 54.5537713, -5.7412232 54.5537883, -5.7423041 54.5541664)",,Dunsy Way,,
39227075,False,2,residential,30 mph,False,56.057,"LINESTRING (-5.7411736 54.5537713, -5.7408479 54.554048, -5.7406616 54.5541781)",,Darragh Road,,
39227075,False,2,residential,30 mph,True,45.346000000000004,"LINESTRING (-5.7411736 54.5537713, -5.7414261 54.5535077, -5.7415089 54.5534129)",,Darragh Road,,
39227067,False,2,residential,30 mph,False,86.127,"LINESTRING (-5.7514185 54.5530965, -5.7518741 54.5538246)",,Meadow Brook,,
39227067,False,2,residential,30 mph,True,86.127,"LINESTRING (-5.7518741 54.5538246, -5.7514185 54.5530965)",,Meadow Brook,,
39227133,False,2,residential,30 mph,False,72.483,"LINESTRING (-5.7518741 54.5538246, -5.752201 54.5537406, -5.7522622 54.5537313, -5.7523141 54.5537383, -5.7523757 54.5537752, -5.7527119 54.5540359)",,Riverside,,
39227133,False,2,residential,30 mph,True,50.91,"LINESTRING (-5.7518741 54.5538246, -5.7514828 54.553945, -5.7514268 54.5539643, -5.7513858 54.5539892, -5.7513612 54.5540222, -5.7513423 54.5540639, -5.7513263 54.5541127)",,Riverside,,
39227075,False,2,residential,30 mph,False,137.992,"LINESTRING (-5.7421922 54.5516529, -5.7422867 54.5517223, -5.7423644 54.5517976, -5.742374 54.5518161, -5.7424043 54.5518747, -5.742414 54.5519556, -5.7423971 54.5520545, -5.7423535 54.5521397, -5.7422586 54.5522793, -5.7421973 54.5523695, -5.7420209 54.5526886, -5.7419757 54.5527577, -5.7419396 54.5528128)",,Darragh Road,,
39227075,False,2,residential,30 mph,True,43.526,"LINESTRING (-5.7421922 54.5516529, -5.7420272 54.5515502, -5.7419597 54.5515081, -5.7417748 54.5513912, -5.741737 54.551364)",,Darragh Road,,
39227110,False,,residential,,False,50.808,"LINESTRING (-5.7421922 54.5516529, -5.7421412 54.5516745, -5.7415899 54.5519473)",,Lower Crescent,,
39227075,False,2,residential,30 mph,True,56.057,"LINESTRING (-5.7406616 54.5541781, -5.7408479 54.554048, -5.7411736 54.5537713)",,Darragh Road,,
552625810,False,2,residential,30 mph,False,96.26399999999998,"LINESTRING (-5.7406616 54.5541781, -5.7404482 54.5540615, -5.7402819 54.553959, -5.7401728 54.5539078, -5.7400663 54.5538807, -5.7399468 54.5538611, -5.7398065 54.5538415, -5.7396974 54.5538234, -5.7396428 54.5537918, -5.7396272 54.5537586, -5.739622 54.5536532)",,Darragh Gardens,,
39227110,False,,residential,,True,71.14699999999999,"LINESTRING (-5.7378184 54.5524207, -5.7378999 54.552397, -5.7380281 54.5523612, -5.7383569 54.5522914, -5.7386273 54.5522476, -5.7388662 54.5522461)",,Lower Crescent,,
"[39227113, 39227117]",False,2,residential,30 mph,False,192.879,"LINESTRING (-5.7378184 54.5524207, -5.7379141 54.5525042, -5.7379659 54.5525755, -5.7381761 54.5529251, -5.7382186 54.5529919, -5.7382926 54.5530522, -5.7384001 54.553099, -5.7387308 54.5532371, -5.7388071 54.5532626, -5.7388926 54.5532593, -5.73897 54.5532332, -5.739031 54.5531771, -5.7390792 54.5531038, -5.7391088 54.5530271, -5.7391195 54.5529177, -5.7387031 54.5529111)",,"['Crescent Grove', 'Crescent Mews']",,
39227113,False,2,residential,30 mph,True,10.987,"LINESTRING (-5.7378184 54.5524207, -5.737768 54.5523809, -5.7377177 54.552341)",,Crescent Grove,,
"[39227113, 39227117]",False,2,residential,30 mph,True,192.87899999999996,"LINESTRING (-5.7387031 54.5529111, -5.7391195 54.5529177, -5.7391088 54.5530271, -5.7390792 54.5531038, -5.739031 54.5531771, -5.73897 54.5532332, -5.7388926 54.5532593, -5.7388071 54.5532626, -5.7387308 54.5532371, -5.7384001 54.553099, -5.7382926 54.5530522, -5.7382186 54.5529919, -5.7381761 54.5529251, -5.7379659 54.5525755, -5.7379141 54.5525042, -5.7378184 54.5524207)",,"['Crescent Mews', 'Crescent Grove']",,
39227133,False,2,residential,30 mph,True,72.48299999999999,"LINESTRING (-5.7527119 54.5540359, -5.7523757 54.5537752, -5.7523141 54.5537383, -5.7522622 54.5537313, -5.752201 54.5537406, -5.7518741 54.5538246)",,Riverside,,
39227133,False,2,residential,30 mph,False,50.91,"LINESTRING (-5.7513263 54.5541127, -5.7513423 54.5540639, -5.7513612 54.5540222, -5.7513858 54.5539892, -5.7514268 54.5539643, -5.7514828 54.553945, -5.7518741 54.5538246)",,Riverside,,
39227133,False,2,residential,30 mph,True,34.689,"LINESTRING (-5.7513263 54.5541127, -5.7512841 54.5541547, -5.7512396 54.5541789, -5.7511787 54.55419, -5.7510962 54.5541856, -5.7510024 54.5541646, -5.7509234 54.5541409, -5.7508675 54.5541347)",,Riverside,,
39227133,False,2,residential,30 mph,False,34.689,"LINESTRING (-5.7508675 54.5541347, -5.7509234 54.5541409, -5.7510024 54.5541646, -5.7510962 54.5541856, -5.7511787 54.55419, -5.7512396 54.5541789, -5.7512841 54.5541547, -5.7513263 54.5541127)",,Riverside,,
39227142,False,2,residential,30 mph,True,222.13799999999998,"LINESTRING (-5.7508675 54.5541347, -5.7508622 54.554053, -5.7508454 54.5539863, -5.7507923 54.5538907, -5.7499019 54.5525571, -5.7497833 54.5523888, -5.7496767 54.5522674)",,Castle Lane,,
39227142,False,2,residential,30 mph,False,42.001,"LINESTRING (-5.7493491 54.5519411, -5.7495694 54.5521508, -5.7496767 54.5522674)",,Castle Lane,,
39227142,False,2,residential,30 mph,True,65.95,"LINESTRING (-5.7493491 54.5519411, -5.7491783 54.5517781, -5.7491378 54.5517283, -5.7491186 54.5516873, -5.7491245 54.5516276, -5.74914 54.5515449, -5.749179 54.5514239, -5.7491919 54.5513859)",,Castle Lane,,
