osmid,lanes,ref,highway,oneway,reversed,length,geometry,name,maxspeed,junction
9887454,2,B40,secondary,False,False,15.23,"LINESTRING (-6.6142108 54.7567898, -6.6143336 54.7567435, -6.6144157 54.7567213)",,,
9887464,,B40,secondary,False,False,82.513,"LINESTRING (-6.6142108 54.7567898, -6.6140831 54.7567405, -6.613992 54.7566938, -6.6138043 54.7565974, -6.6137793 54.7565877, -6.6135214 54.7564873, -6.613141 54.7563874)",Rainey Street,,
9887464,,B40,secondary,False,True,98.031,"LINESTRING (-6.6088582 54.7554748, -6.6090792 54.7554891, -6.6094818 54.7555155, -6.6097503 54.7555489, -6.6103401 54.7556691)",Rainey Street,,
922688730,,B40,secondary,True,False,48.541,"LINESTRING (-6.6088582 54.7554748, -6.6082018 54.7554852, -6.6081021 54.7554822)",Rainey Street,30 mph,
922688727,,B40,secondary,True,False,19.655,"LINESTRING (-6.6085607 54.7554327, -6.6088582 54.7554748)",Rainey Street,30 mph,
9887459,2,B40,secondary,False,False,21.59,"LINESTRING (-6.6136834 54.7503869, -6.6138699 54.7502253)",Moneymore Road,30 mph,
9887459,2,B40,secondary,False,True,158.854,"LINESTRING (-6.6136834 54.7503869, -6.6135802 54.7504709, -6.6133786 54.7506349, -6.6133336 54.7506715, -6.6128948 54.7510917, -6.6127952 54.7511871, -6.6123388 54.7515856)",Moneymore Road,30 mph,
9887461,2,,residential,False,True,83.476,"LINESTRING (-6.6136834 54.7503869, -6.61373 54.7504012, -6.6141799 54.7506024, -6.6143202 54.7506651, -6.614693 54.7508586)",Highfield Road,,
9887459,2,B40,secondary,False,True,21.59,"LINESTRING (-6.6138699 54.7502253, -6.6136834 54.7503869)",Moneymore Road,30 mph,
520049607,,B160,secondary,True,False,53.817,"LINESTRING (-6.6072688 54.7550093, -6.6075962 54.7551248, -6.6078628 54.7552457, -6.607972 54.7552681)",Market Street,30 mph,
"[922688728, 666963733]",2,B160,secondary,False,"[False, True]",114.823,"LINESTRING (-6.6072688 54.7550093, -6.6069292 54.7547835, -6.6067386 54.7546945, -6.6065541 54.7546082, -6.6059225 54.7543357)","['Meeting Street', 'Market Street']",,
922688729,2,B40,secondary,True,False,21.005,"LINESTRING (-6.6085209 54.7550587, -6.6084158 54.7552376)",Moneymore Road,30 mph,
9887459,2,B40,secondary,False,False,110.40899999999999,"LINESTRING (-6.6085209 54.7550587, -6.6090325 54.7546379, -6.6094622 54.7542282)",Moneymore Road,30 mph,
9892891,2,B40,secondary,True,False,113.855,"LINESTRING (-6.6072615 54.7563912, -6.6072167 54.7562828, -6.6073708 54.7560312, -6.6077065 54.7555317, -6.6077324 54.7554933, -6.6078134 54.755443)",Broad Street,30 mph,
149406101,2,B40,secondary,False,False,84.181,"LINESTRING (-6.6072615 54.7563912, -6.6070848 54.7563739, -6.6070187 54.7563674, -6.6064948 54.7563915, -6.6059687 54.756462)",Church Street,30 mph,
666963725,2,,tertiary,False,True,251.94899999999998,"LINESTRING (-6.6072615 54.7563912, -6.6074068 54.7564234, -6.6082174 54.7566029, -6.6085166 54.7567321, -6.6087923 54.7568512, -6.6092595 54.7571168, -6.6098627 54.7575043, -6.6101194 54.7577234, -6.6102253 54.7577985)",Union Road,30 mph,
133488226,2,B160,secondary,False,True,130.39,"LINESTRING (-6.6043639 54.7535774, -6.6042818 54.7534842, -6.6040355 54.7531649, -6.6036692 54.7527378, -6.6034832 54.7525209)",Ballyronan Road,,
133488298,2,,unclassified,False,False,134.149,"LINESTRING (-6.6043639 54.7535774, -6.6042909 54.753599, -6.6039274 54.7537596, -6.6038131 54.7538084, -6.6035217 54.7539329, -6.6032039 54.7540817, -6.603066 54.7541462, -6.6027093 54.7543131)",Fair Hill,,
666963733,2,B160,secondary,False,False,131.386,"LINESTRING (-6.6043639 54.7535774, -6.6044427 54.7536355, -6.6046497 54.7537755, -6.6052787 54.7540524, -6.6053314 54.7540756, -6.6059225 54.7543357)",Meeting Street,,
38721888,2,,tertiary,False,True,318.31300000000005,"LINESTRING (-6.6027093 54.7543131, -6.6029871 54.7545164, -6.6030605 54.7545701, -6.603637 54.754992, -6.6045784 54.755575, -6.6048183 54.7557236, -6.6052186 54.7559598, -6.6055642 54.7561638, -6.6058385 54.7563256, -6.605905 54.7563846, -6.6059687 54.756462)",King Street,,
133488298,2,,unclassified,False,True,134.149,"LINESTRING (-6.6027093 54.7543131, -6.603066 54.7541462, -6.6032039 54.7540817, -6.6035217 54.7539329, -6.6038131 54.7538084, -6.6039274 54.7537596, -6.6042909 54.753599, -6.6043639 54.7535774)",Fair Hill,,
145034368,2,,tertiary,False,False,174.70000000000002,"LINESTRING (-6.6027093 54.7543131, -6.6026617 54.7542851, -6.6024786 54.7541776, -6.6020854 54.7539725, -6.6018917 54.7538926, -6.6017323 54.7538268, -6.6013117 54.7537244, -6.600964 54.7536782, -6.6003482 54.7536848)",Aughrim Road,,
145034368,2,,tertiary,False,True,174.70000000000002,"LINESTRING (-6.6003482 54.7536848, -6.600964 54.7536782, -6.6013117 54.7537244, -6.6017323 54.7538268, -6.6018917 54.7538926, -6.6020854 54.7539725, -6.6024786 54.7541776, -6.6026617 54.7542851, -6.6027093 54.7543131)",Aughrim Road,,
1049140144,,,residential,False,True,77.408,"LINESTRING (-6.6003482 54.7536848, -6.6003296 54.7533245, -6.6002682 54.753102, -6.6001872 54.753002)",Beechland Place,,
9887454,2,B40,secondary,False,True,76.702,"LINESTRING (-6.6155819 54.7568133, -6.6150144 54.7567232, -6.6147166 54.7566959, -6.6144381 54.7567152, -6.6144157 54.7567213)",,,
9887459,2,B40,secondary,False,False,25.408,"LINESTRING (-6.6094622 54.7542282, -6.6096686 54.7540332)",Moneymore Road,30 mph,
9887459,2,B40,secondary,False,True,110.40899999999999,"LINESTRING (-6.6094622 54.7542282, -6.6090325 54.7546379, -6.6085209 54.7550587)",Moneymore Road,30 mph,
146210902,,,unclassified,False,True,251.89499999999998,"LINESTRING (-6.6094622 54.7542282, -6.6098263 54.75436, -6.610234 54.7544715, -6.6106417 54.7545953, -6.6110447 54.7547138, -6.6112932 54.7547911, -6.6113289 54.7548294, -6.6113127 54.7548777, -6.6109604 54.7551467, -6.6105562 54.7554244, -6.6103401 54.7556691)",,,
38721888,2,,tertiary,False,False,318.313,"LINESTRING (-6.6059687 54.756462, -6.605905 54.7563846, -6.6058385 54.7563256, -6.6055642 54.7561638, -6.6052186 54.7559598, -6.6048183 54.7557236, -6.6045784 54.755575, -6.603637 54.754992, -6.6030605 54.7545701, -6.6029871 54.7545164, -6.6027093 54.7543131)",King Street,,
149406101,2,B40,secondary,False,False,183.162,"LINESTRING (-6.6059687 54.756462, -6.6058181 54.7564953, -6.6056698 54.7565159, -6.6052796 54.7565605, -6.6051882 54.756571, -6.6048961 54.7566043, -6.6046278 54.7566382, -6.6044265 54.7566999, -6.6041252 54.7568402, -6.6040208 54.7568888, -6.603576 54.7570959, -6.6034603 54.7571568)",Church Street,30 mph,
149406101,2,B40,secondary,False,True,84.18099999999998,"LINESTRING (-6.6059687 54.756462, -6.6064948 54.7563915, -6.6070187 54.7563674, -6.6070848 54.7563739, -6.6072615 54.7563912)",Church Street,30 mph,
115376424,,,unclassified,False,False,221.51899999999998,"LINESTRING (-6.6102253 54.7577985, -6.6103393 54.7577756, -6.6104285 54.7577025, -6.6104723 54.7576446, -6.610639 54.7573363, -6.6108391 54.7569421, -6.6110955 54.7564998, -6.6111395 54.756396, -6.6112065 54.756238, -6.6113348 54.7560037, -6.6113676 54.7559525)",Garden Street,,
153667360,,,tertiary,False,True,39.823,"LINESTRING (-6.6102253 54.7577985, -6.6102981 54.7578677, -6.6105084 54.7581169)",Hospital Road,,
666963725,2,,tertiary,False,False,251.94899999999998,"LINESTRING (-6.6102253 54.7577985, -6.6101194 54.7577234, -6.6098627 54.7575043, -6.6092595 54.7571168, -6.6087923 54.7568512, -6.6085166 54.7567321, -6.6082174 54.7566029, -6.6074068 54.7564234, -6.6072615 54.7563912)",Union Road,30 mph,
115376437,,,unclassified,False,False,35.141999999999996,"LINESTRING (-6.6139352 54.7548647, -6.6139626 54.7546736, -6.6139993 54.7546192, -6.6140259 54.7545551)",,,
115376437,,,unclassified,False,True,178.68,"LINESTRING (-6.6139352 54.7548647, -6.6139291 54.7550771, -6.6138828 54.7552969, -6.6138518 54.7553706, -6.6138078 54.7554436, -6.6135318 54.755806, -6.61328 54.7561522, -6.6132341 54.7562194, -6.613141 54.7563874)",,,
245196815,,,residential,False,True,69.651,"LINESTRING (-6.6139352 54.7548647, -6.6136255 54.7548836, -6.6134158 54.7548331, -6.6132656 54.7545297)",,,
9887459,2,B40,secondary,False,False,158.85399999999998,"LINESTRING (-6.6123388 54.7515856, -6.6127952 54.7511871, -6.6128948 54.7510917, -6.6133336 54.7506715, -6.6133786 54.7506349, -6.6135802 54.7504709, -6.6136834 54.7503869)",Moneymore Road,30 mph,
9887459,2,B40,secondary,False,True,321.83799999999997,"LINESTRING (-6.6123388 54.7515856, -6.6121776 54.7517348, -6.6120943 54.751812, -6.6119136 54.7519793, -6.6114825 54.7523784, -6.6109505 54.7528962, -6.6102438 54.7535839, -6.6096686 54.7540332)",Moneymore Road,30 mph,
115376437,,,unclassified,False,True,142.547,"LINESTRING (-6.6123388 54.7515856, -6.6127851 54.7517513, -6.6131839 54.7519115, -6.6133849 54.7520478, -6.6136335 54.7523151, -6.6138064 54.7525032)",,,
149406105,,,residential,False,False,19.0,"LINESTRING (-6.6069415 54.7529995, -6.6067805 54.7528561)",Queens Avenue,,
146210900,,,residential,False,False,336.872,"LINESTRING (-6.6069415 54.7529995, -6.6074231 54.7527378, -6.6076885 54.7525951, -6.607722 54.7525771, -6.6077772 54.7525249, -6.6078357 54.7523806, -6.6077235 54.752032, -6.6080668 54.7516976, -6.6084747 54.7514088, -6.6085389 54.7513633, -6.6092344 54.7510563, -6.6092523 54.751015, -6.6090968 54.7508184, -6.6088205 54.7506078)",Princess Terrace,,
146210900,,,residential,False,True,37.542,"LINESTRING (-6.6069415 54.7529995, -6.6070416 54.7531225, -6.6072676 54.7532764)",Princess Terrace,,
245196812,,,residential,False,True,11.153,"LINESTRING (-6.6088205 54.7506078, -6.6086474 54.7505989)",Princess Terrace,,
146210900,,,residential,False,True,336.872,"LINESTRING (-6.6088205 54.7506078, -6.6090968 54.7508184, -6.6092523 54.751015, -6.6092344 54.7510563, -6.6085389 54.7513633, -6.6084747 54.7514088, -6.6080668 54.7516976, -6.6077235 54.752032, -6.6078357 54.7523806, -6.6077772 54.7525249, -6.607722 54.7525771, -6.6076885 54.7525951, -6.6074231 54.7527378, -6.6069415 54.7529995)",Princess Terrace,,
"[245196809, 245196821]",,,residential,False,True,149.462,"LINESTRING (-6.6088205 54.7506078, -6.6093281 54.750406, -6.6088803 54.7499852, -6.608854 54.7499792, -6.608829 54.7499818, -6.6081941 54.7502658)",Princess Terrace,,
9887464,,B40,secondary,False,False,98.03099999999999,"LINESTRING (-6.6103401 54.7556691, -6.6097503 54.7555489, -6.6094818 54.7555155, -6.6090792 54.7554891, -6.6088582 54.7554748)",Rainey Street,,
9887464,,B40,secondary,False,True,73.078,"LINESTRING (-6.6103401 54.7556691, -6.6109306 54.7558353, -6.6113676 54.7559525)",Rainey Street,,
146210902,,,unclassified,False,False,251.89499999999998,"LINESTRING (-6.6103401 54.7556691, -6.6105562 54.7554244, -6.6109604 54.7551467, -6.6113127 54.7548777, -6.6113289 54.7548294, -6.6112932 54.7547911, -6.6110447 54.7547138, -6.6106417 54.7545953, -6.610234 54.7544715, -6.6098263 54.75436, -6.6094622 54.7542282)",,,
9887459,2,B40,secondary,False,True,25.408,"LINESTRING (-6.6096686 54.7540332, -6.6094622 54.7542282)",Moneymore Road,30 mph,
