osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access
302050652,False,4,A1231,Stockton Road,trunk,30 mph,False,16.204,"LINESTRING (-1.3860766 54.9020332, -1.3859766 54.9018993)",,,
714529605,False,,A1231,Stockton Road,trunk,30 mph,True,27.081000000000003,"LINESTRING (-1.3860766 54.9020332, -1.3862107 54.9022079, -1.3862517 54.9022549)",,,
1153598461,True,,,Cowan Terrace,unclassified,,False,45.765,"LINESTRING (-1.3860766 54.9020332, -1.38592 54.9020734, -1.3857815 54.9020739, -1.3857196 54.902074, -1.3853808 54.9020401)",,,
8085922,True,,,Cowan Terrace,unclassified,,False,11.542,"LINESTRING (-1.3853808 54.9020401, -1.3855498 54.9020036)",,,
"[60003665, 1153598467, 302050647]",False,,,"['Cowan Terrace', 'Park Lane']",unclassified,,False,199.185,"LINESTRING (-1.3853808 54.9020401, -1.3853035 54.9020297, -1.3852443 54.9020218, -1.3851534 54.902023, -1.3847852 54.9020631, -1.3846184 54.9020783, -1.3845119 54.902088, -1.3843949 54.9020987, -1.384033 54.9021537, -1.3838827 54.9021908, -1.3838931 54.9022831, -1.3839008 54.9023208, -1.3839407 54.9023866, -1.3840822 54.9025086, -1.3842967 54.902706, -1.3845904 54.9029387, -1.3846307 54.9029706)",,,
5356564,False,,,Tavistock Place,residential,,False,22.54,"LINESTRING (-1.3787725 54.9040009, -1.3784503 54.9040832)",,,
330872316,False,,B1294,Toward Road,secondary,,False,57.227,"LINESTRING (-1.3787725 54.9040009, -1.3789037 54.90451)",,,
330872316,False,,B1294,Toward Road,secondary,,True,57.227,"LINESTRING (-1.3789037 54.90451, -1.3787725 54.9040009)",,,
"[666873579, 33999270]",False,,,Borough Road,tertiary,,False,67.978,"LINESTRING (-1.3789037 54.90451, -1.3793493 54.9044983, -1.3798913 54.904484, -1.3799659 54.904482)",,,
34326888,False,,B1294,Borough Road,secondary,,False,69.839,"LINESTRING (-1.3789037 54.90451, -1.3784316 54.9046303, -1.3779086 54.9047691)",,,
1090309426,True,,A1018,Sans Street,primary,30 mph,False,49.522,"LINESTRING (-1.3756857 54.9077369, -1.3760442 54.9081317)",,,
34326888,False,,B1294,Borough Road,secondary,,False,27.625,"LINESTRING (-1.3769155 54.9050229, -1.3765185 54.905121)",,,
219420401,False,,,Tatham Street,tertiary,,True,151.633,"LINESTRING (-1.3769155 54.9050229, -1.3757597 54.9038321)",,,
34326888,False,,B1294,Borough Road,secondary,,True,69.56099999999999,"LINESTRING (-1.3769155 54.9050229, -1.3773847 54.9049196, -1.3775452 54.9048733, -1.3779086 54.9047691)",,,
5356569,True,,A1018,West Wear Street,primary,30 mph,False,82.991,"LINESTRING (-1.3766859 54.9089269, -1.3765075 54.9088719, -1.3763704 54.9087992, -1.3763184 54.9087623, -1.3761248 54.9086248, -1.375941 54.9084363, -1.3758565 54.9083699)",,,
107124592,False,,A1018,West Wear Street,primary,30 mph,False,126.36200000000001,"LINESTRING (-1.3766859 54.9089269, -1.3768155 54.9089759, -1.3769475 54.9090141, -1.3770751 54.9090442, -1.3771323 54.9090577, -1.3773027 54.9090883, -1.3774295 54.9091063, -1.3776989 54.9091282, -1.3778967 54.9091258, -1.3780949 54.9091204, -1.378313 54.9090947, -1.3785838 54.9090708)",,,
34567677,False,,,,living_street,,True,5.271,"LINESTRING (-1.383041 54.9074285, -1.383116 54.9074482)",,,
