osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel
"[24270034, 198989445]",False,,,"['Granada Street', ""Gabriel's Hill""]",unclassified,20 mph,False,73.245,"LINESTRING (0.5245945 51.2721463, 0.5246086 51.2721674, 0.5246538 51.2722354, 0.524713 51.2723014, 0.5248015 51.2723531, 0.5249191 51.2723819, 0.5250314 51.2723925, 0.5250604 51.2723953, 0.5254471 51.2724096)",,
1189720654,False,3,A249,Mote Road,trunk,30 mph,False,10.55,"LINESTRING (0.5253777 51.2704308, 0.5255288 51.2704389)",,
"[132727554, 133318987]",True,1,,Ashford Road,unclassified,,False,41.141000000000005,"LINESTRING (0.5294408 51.2728822, 0.5294851 51.2731167, 0.5294738 51.2731492, 0.5294288 51.2731889, 0.5293552 51.2732129)",,
132727555,True,2,A249,Wat Tyler Way,trunk,30 mph,False,35.269,"LINESTRING (0.5294408 51.2728822, 0.529579 51.273098, 0.5295972 51.273144, 0.5296089 51.2731806)",,
"[466418252, 4436415]",True,3,A229,Bishops Way,trunk,30 mph,False,228.428,"LINESTRING (0.5216297 51.2713275, 0.5214489 51.2714157, 0.5212198 51.2715426, 0.521049 51.271588, 0.5204993 51.2716178, 0.5201406 51.2716439, 0.5200099 51.2716594, 0.5198411 51.2716865, 0.5196948 51.2717154, 0.5195918 51.2717399, 0.5195197 51.2717605, 0.5194495 51.2717831, 0.51937 51.2718138, 0.5192834 51.2718487, 0.5191883 51.2718926, 0.5190941 51.2719424, 0.5190116 51.2719915, 0.5188756 51.2720735, 0.5188055 51.272116, 0.5187523 51.2721554)",,
"[4436419, 709219118]",True,,A229,,trunk,30 mph,False,32.023,"LINESTRING (0.5216297 51.2713275, 0.5215865 51.2713955, 0.5215584 51.2714996, 0.521575 51.2715648, 0.5215978 51.2716056)",,
156345316,True,2,A20,Broadway,primary,30 mph,False,59.693,"LINESTRING (0.5180819 51.2717351, 0.5179605 51.2716245, 0.5175094 51.2713373)",,
713310625,True,2,A229,St. Peter's Street,trunk,30 mph,False,44.518,"LINESTRING (0.5180819 51.2717351, 0.5179043 51.2717272, 0.5177899 51.2717318, 0.5177021 51.271745, 0.5176287 51.2717683, 0.5174929 51.271837)",,
24975665,True,1,,St. Peter's Street,unclassified,30 mph,False,56.401,"LINESTRING (0.5171602 51.2720586, 0.5170071 51.2721106, 0.5168247 51.2722053, 0.5167601 51.2722355, 0.5166526 51.2722795, 0.5164957 51.272347)",,
28323286,True,3,A229,St. Peter's Street,trunk,30 mph,False,40.079,"LINESTRING (0.5171602 51.2720586, 0.5170853 51.2721314, 0.5170069 51.2721965, 0.5169709 51.2722442, 0.5169538 51.2722985, 0.5169606 51.2723431, 0.5169797 51.2723807)",,
"[28323284, 234191574, 28323286]",True,3,A229,"[""St. Peter's Bridge"", ""St. Peter's Street""]",trunk,30 mph,False,63.82900000000001,"LINESTRING (0.5169797 51.2723807, 0.5169961 51.2723983, 0.5175132 51.2727991, 0.5175255 51.2728086, 0.517552 51.2728291)",yes,
151574527,True,2,A229,Fairmeadow,trunk,30 mph,False,100.244,"LINESTRING (0.517552 51.2728291, 0.5177273 51.2730036, 0.5179837 51.2732589, 0.5180325 51.2733232, 0.518089 51.2733976, 0.5181778 51.2735389, 0.5182239 51.2736226)",,
151574530,True,2,A229,,trunk,30 mph,False,58.371,"LINESTRING (0.517552 51.2728291, 0.5177563 51.2729323, 0.517828 51.2729573, 0.5179261 51.2729755, 0.5180531 51.2729713, 0.5181854 51.2729506, 0.5182246 51.2729386, 0.5182597 51.2729255, 0.5182802 51.2729158, 0.5182946 51.2729087)",,
151574528,True,,,Barker Road,unclassified,,False,44.299,"LINESTRING (0.5175094 51.2713373, 0.5174678 51.2712913, 0.5174552 51.271235, 0.5174464 51.2711839, 0.5174517 51.2711184, 0.517473 51.2710566, 0.5174987 51.2710068, 0.5175124 51.2709513)",,
156345316,True,2,A20,Broadway,primary,30 mph,False,20.676,"LINESTRING (0.5175094 51.2713373, 0.5174464 51.2713181, 0.5173739 51.2712971, 0.5172586 51.2712812, 0.5172298 51.2712783)",,
4693471,False,,B2012,Well Road,secondary,,False,52.471999999999994,"LINESTRING (0.526042 51.278814, 0.5261456 51.2787511, 0.5263968 51.2786748, 0.5266944 51.2785845)",,
23334419,False,,,County Road,unclassified,,True,317.486,"LINESTRING (0.526042 51.278814, 0.5259451 51.2787413, 0.5251409 51.2783268, 0.5250014 51.2782485, 0.5248721 51.2781794, 0.5244283 51.2779421, 0.5239685 51.2777051, 0.5237856 51.2776679, 0.5236126 51.2776776, 0.5231891 51.2779625, 0.5229259 51.2780227, 0.5223681 51.2780818)",,
"[4693477, 1243918431]",True,"['2', '4']",A249,,trunk,30 mph,False,54.471000000000004,"LINESTRING (0.5299701 51.2743769, 0.5299096 51.2742315, 0.529901 51.2741656, 0.5299205 51.2741118, 0.5299748 51.274047, 0.5300777 51.2739899, 0.5301622 51.2739634)",,
129761248,True,2,A249,Mote Road,trunk,30 mph,False,8.951,"LINESTRING (0.5275208 51.2708719, 0.5274139 51.2708271)",,
4380720,True,,,Mote Road,tertiary,,False,32.927,"LINESTRING (0.5275208 51.2708719, 0.527577 51.2708255, 0.5276056 51.2708052, 0.5276343 51.270785, 0.5277603 51.2707336, 0.5278913 51.2706971)",,
4380720,True,,,Mote Road,tertiary,,False,10.451,"LINESTRING (0.527394 51.2709223, 0.5275208 51.2708719)",,
129761249,True,2,A249,Wat Tyler Way,trunk,30 mph,False,30.728,"LINESTRING (0.527394 51.2709223, 0.5275275 51.2709991, 0.5277192 51.2711093)",,
52103456,False,,,St Faiths Street,unclassified,,False,13.412,"LINESTRING (0.518542 51.2754257, 0.5183492 51.2754271)",,
25170987,True,3,A229,Fairmeadow,trunk,30 mph,False,116.34900000000002,"LINESTRING (0.518542 51.2754257, 0.5185474 51.2750626, 0.5185185 51.2745683, 0.5185162 51.2743797)",,
"[106287002, 52103202, 24289799]",False,,,St Faith's Street,unclassified,,True,209.85200000000006,"LINESTRING (0.518542 51.2754257, 0.518628 51.27543, 0.5186861 51.2754344, 0.5187508 51.2754422, 0.5188357 51.2754541, 0.5189406 51.27547, 0.5191205 51.2754989, 0.5191821 51.2755096, 0.5192284 51.2755181, 0.5193195 51.2755368, 0.5194041 51.2755583, 0.5195959 51.2756094, 0.5196664 51.275628, 0.5197258 51.2756418, 0.5197818 51.275654, 0.5198621 51.2756705, 0.519942 51.2756854, 0.5199779 51.2756918, 0.5200364 51.2757006, 0.5200777 51.2757066, 0.5201308 51.2757159, 0.5202774 51.2757459, 0.520528 51.2758023, 0.5208168 51.2758656, 0.5209373 51.275893, 0.5211244 51.2759396, 0.521147 51.2759461, 0.5211769 51.2759559, 0.5212217 51.2759727, 0.5212469 51.275985, 0.5212746 51.2760001, 0.5212991 51.2760182, 0.5213251 51.2760415, 0.5213414 51.2760619)",,
"[25170856, 4760295]",False,,,"['Sandling Road', 'Week Street']",unclassified,,False,71.975,"LINESTRING (0.5210449 51.2785212, 0.5214024 51.2782835, 0.5215862 51.2781472, 0.5216365 51.2780879, 0.5216839 51.2780185)",,
28391049,False,,,,unclassified,,False,112.43199999999999,"LINESTRING (0.5210449 51.2785212, 0.5207558 51.2784515, 0.5203155 51.2783883, 0.5196074 51.2782937, 0.5195005 51.2782466)",,
23334401,False,,,,unclassified,,True,99.754,"LINESTRING (0.5216839 51.2780185, 0.5213316 51.2779314, 0.5211133 51.2778799, 0.5203274 51.2777292)",,
"[25170856, 4760295]",False,,,"['Sandling Road', 'Week Street']",unclassified,,True,71.975,"LINESTRING (0.5216839 51.2780185, 0.5216365 51.2780879, 0.5215862 51.2781472, 0.5214024 51.2782835, 0.5210449 51.2785212)",,
"[4760288, 165382016, 25170863]",False,,,"['Week Street', 'Station Road']",unclassified,,"[False, True]",183.63199999999998,"LINESTRING (0.5216839 51.2780185, 0.5217413 51.2779212, 0.5218019 51.2778185, 0.5218164 51.277772, 0.521812 51.277742, 0.5217787 51.2777164, 0.5217268 51.2776974, 0.5214571 51.2776473, 0.5211396 51.2775882, 0.5210619 51.2775581, 0.521016 51.2775159, 0.5210159 51.2774803, 0.5210384 51.2774466, 0.5214127 51.276785, 0.521427 51.2767619)",,
4760307,False,,,St Faith's Street,unclassified,,True,53.101,"LINESTRING (0.5213414 51.2760619, 0.521443 51.2760498, 0.5214658 51.2760494, 0.521486 51.2760512, 0.5215084 51.2760549, 0.5217234 51.276108, 0.5219228 51.2761583, 0.5220602 51.2761917)",,
"[106287002, 52103202, 24289799]",False,,,St Faith's Street,unclassified,,False,209.852,"LINESTRING (0.5213414 51.2760619, 0.5213251 51.2760415, 0.5212991 51.2760182, 0.5212746 51.2760001, 0.5212469 51.275985, 0.5212217 51.2759727, 0.5211769 51.2759559, 0.521147 51.2759461, 0.5211244 51.2759396, 0.5209373 51.275893, 0.5208168 51.2758656, 0.520528 51.2758023, 0.5202774 51.2757459, 0.5201308 51.2757159, 0.5200777 51.2757066, 0.5200364 51.2757006, 0.5199779 51.2756918, 0.519942 51.2756854, 0.5198621 51.2756705, 0.5197818 51.275654, 0.5197258 51.2756418, 0.5196664 51.275628, 0.5195959 51.2756094, 0.5194041 51.2755583, 0.5193195 51.2755368, 0.5192284 51.2755181, 0.5191821 51.2755096, 0.5191205 51.2754989, 0.5189406 51.27547, 0.5188357 51.2754541, 0.5187508 51.2754422, 0.5186861 51.2754344, 0.518628 51.27543, 0.518542 51.2754257)",,
24975508,False,,,Station Road,unclassified,,False,80.322,"LINESTRING (0.5213414 51.2760619, 0.521348 51.2760795, 0.5213506 51.2760982, 0.5213511 51.2761208, 0.5213489 51.2761454, 0.5213451 51.2761737, 0.5213399 51.276208, 0.5213346 51.2762317, 0.5213238 51.2762768, 0.5213031 51.276349, 0.5212994 51.2763607, 0.5212909 51.276396, 0.5212865 51.2764182, 0.5212858 51.2764374, 0.5212922 51.2764568, 0.5213029 51.2764745, 0.5213541 51.2765358, 0.5214003 51.2765873, 0.5214099 51.2766024, 0.5214153 51.2766161, 0.5214181 51.2766316, 0.5214196 51.2766521, 0.521427 51.2767619)",,
4760310,False,,,Earl Street,unclassified,,True,12.811,"LINESTRING (0.5185162 51.2743797, 0.5183323 51.2743736)",,
210023801,True,3,A229,Fairmeadow,trunk,30 mph,False,60.675999999999995,"LINESTRING (0.5185162 51.2743797, 0.5184872 51.2739785, 0.5184669 51.273835)",,
"[234928601, 561754211]",False,,,Earl Street,unclassified,,False,117.262,"LINESTRING (0.5185162 51.2743797, 0.5186896 51.2743893, 0.519165 51.2744366, 0.5194064 51.2744572, 0.5196375 51.2744861, 0.5201743 51.2745637)",,
28249407,False,,,Earl Street,unclassified,,False,80.75099999999999,"LINESTRING (0.5201743 51.2745637, 0.5206123 51.2746387, 0.5209807 51.274712, 0.5212228 51.2747723, 0.5212785 51.2747855)",,
"[100119804, 53647020]",False,,,"['Medway Street', 'Pudding Lane']",unclassified,30 mph,True,238.382,"LINESTRING (0.5201743 51.2745637, 0.5202135 51.2744785, 0.5204609 51.2740603, 0.5205512 51.2739216, 0.5206311 51.2738049, 0.5207003 51.2737059, 0.5205207 51.2736506, 0.5204992 51.2736475, 0.5199686 51.2736437, 0.5197108 51.2736434, 0.519161 51.2736409, 0.5187643 51.2736455)",,
"[234928601, 561754211]",False,,,Earl Street,unclassified,,True,117.26199999999999,"LINESTRING (0.5201743 51.2745637, 0.5196375 51.2744861, 0.5194064 51.2744572, 0.519165 51.2744366, 0.5186896 51.2743893, 0.5185162 51.2743797)",,
145118065,True,,,Station Road,unclassified,,False,45.38,"LINESTRING (0.5220674 51.2768398, 0.521427 51.2767619)",,
4760293,True,,,Mill Street,unclassified,,False,159.008,"LINESTRING (0.5205429 51.2729413, 0.5206634 51.2727735, 0.520668 51.2727649, 0.5207931 51.2725324, 0.520902 51.2721898, 0.5209808 51.2719917, 0.5210354 51.2718972, 0.5211036 51.2718207, 0.5212084 51.2717253, 0.5213273 51.2716134)",,
164681045,False,,,High Street,unclassified,,False,101.224,"LINESTRING (0.5205429 51.2729413, 0.5197403 51.2726606, 0.5193052 51.2724652)",,
4760299,True,,,Medway Street,unclassified,30 mph,False,29.405,"LINESTRING (0.5184669 51.273835, 0.51849 51.2738141, 0.5185272 51.2737831, 0.5185524 51.2737646, 0.5185882 51.2737394, 0.5186124 51.2737241, 0.5186392 51.2737086, 0.5186597 51.2736977, 0.51869 51.273683, 0.5187237 51.2736675, 0.5187373 51.2736618, 0.5187529 51.2736562, 0.5187662 51.2736518)",,
210023801,True,3,A229,Fairmeadow,trunk,30 mph,False,34.34,"LINESTRING (0.5184669 51.273835, 0.5184334 51.2736804, 0.5184027 51.2735288)",,
"[190774419, 965217100]",True,2,A229,Lower Stone Street,trunk,30 mph,False,126.456,"LINESTRING (0.5249543 51.2715321, 0.525036 51.2713078, 0.5250988 51.2710284, 0.5251236 51.2709183, 0.525278 51.2705725, 0.5253076 51.2705305, 0.5253777 51.2704308)",,
908725307,False,,,Romney Place,unclassified,,True,12.213,"LINESTRING (0.5274281 51.2716995, 0.5275718 51.2716364)",,
1189720663,False,,,Romney Place,unclassified,,True,13.705,"LINESTRING (0.5274281 51.2716995, 0.5273246 51.2717344, 0.5272547 51.271758)",,
"[1189720666, 190774399]",True,,,Romney Place,unclassified,,False,38.605999999999995,"LINESTRING (0.5274281 51.2716995, 0.5272265 51.2716942, 0.5271661 51.2716939, 0.5270004 51.2717063, 0.5268819 51.2717329)",,
1189720669,True,,,Romney Place,unclassified,,False,7.007,"LINESTRING (0.5276192 51.2715808, 0.5275718 51.2716364)",,
129761249,True,2,A249,Wat Tyler Way,trunk,30 mph,False,162.36800000000002,"LINESTRING (0.5283361 51.2715999, 0.5288284 51.2721528, 0.5293799 51.2727497, 0.5294408 51.2728822)",,
4760290,True,,,Wyke Manor Road,unclassified,,False,128.361,"LINESTRING (0.5242987 51.2738386, 0.5242922 51.2742732, 0.5242853 51.2744061, 0.5242797 51.2744615, 0.5242681 51.2745314, 0.5242561 51.2745936, 0.5242265 51.2746876, 0.524106 51.2749806)",,
190784290,False,,,King Street,unclassified,,True,102.828,"LINESTRING (0.5242987 51.2738386, 0.5249118 51.2738432, 0.5253597 51.2738444, 0.5254209 51.2738422, 0.5255233 51.2738385, 0.5255674 51.2738369, 0.5257377 51.2738307, 0.5257761 51.2738289)",,
28407631,False,,,Union Street,unclassified,,False,154.572,"LINESTRING (0.5237207 51.2759014, 0.5237398 51.2759169, 0.5237673 51.2759227, 0.5241237 51.2759658, 0.524262 51.2759837, 0.5243942 51.2760008, 0.5244514 51.2760082, 0.5248005 51.2760534, 0.5249054 51.276067, 0.5254439 51.2761044, 0.5258964 51.2761517)",,
28407631,False,,,Union Street,unclassified,,True,16.11,"LINESTRING (0.5237207 51.2759014, 0.5236784 51.275898, 0.5234896 51.2758935)",,
28477825,False,,,Church Street,unclassified,,True,105.861,"LINESTRING (0.5237207 51.2759014, 0.5237533 51.2758001, 0.5239502 51.2753509, 0.5239576 51.2753335, 0.5240226 51.2751791, 0.524106 51.2749806)",,
4760289,False,,,Wheeler Street,unclassified,,False,120.36100000000002,"LINESTRING (0.5258964 51.2761517, 0.5258607 51.2764386, 0.5258472 51.2765536, 0.525831 51.2766916, 0.525827 51.2769307, 0.5258165 51.2772325)",,
28407631,False,,,Union Street,unclassified,,False,85.255,"LINESTRING (0.5258964 51.2761517, 0.5259463 51.2761542, 0.5264028 51.2761846, 0.5266919 51.2761805, 0.5267599 51.2761795, 0.5270228 51.2761628, 0.5271137 51.2761454)",,
28407631,False,,,Union Street,unclassified,,True,154.572,"LINESTRING (0.5258964 51.2761517, 0.5254439 51.2761044, 0.5249054 51.276067, 0.5248005 51.2760534, 0.5244514 51.2760082, 0.5243942 51.2760008, 0.524262 51.2759837, 0.5241237 51.2759658, 0.5237673 51.2759227, 0.5237398 51.2759169, 0.5237207 51.2759014)",,
28408316,False,,,Brewer Street,residential,,False,37.816,"LINESTRING (0.5258165 51.2772325, 0.5252787 51.2771827)",,
4760289,False,,,Wheeler Street,unclassified,,False,71.929,"LINESTRING (0.5258165 51.2772325, 0.525962 51.2775859, 0.5261529 51.2778413)",,
4760289,False,,,Wheeler Street,unclassified,,True,120.361,"LINESTRING (0.5258165 51.2772325, 0.525827 51.2769307, 0.525831 51.2766916, 0.5258472 51.2765536, 0.5258607 51.2764386, 0.5258964 51.2761517)",,
28408315,False,,,Jeffrey Street,residential,,True,89.68299999999999,"LINESTRING (0.5258165 51.2772325, 0.5259466 51.2772204, 0.5265551 51.277162, 0.5269498 51.2771241, 0.527091 51.2771106)",,
28249407,False,,,Earl Street,unclassified,,True,41.772,"LINESTRING (0.521844 51.2749118, 0.5216157 51.2748616, 0.5214563 51.2748275, 0.5212785 51.2747855)",,
4760307,False,,,St Faith's Street,unclassified,,False,53.101000000000006,"LINESTRING (0.5220602 51.2761917, 0.5219228 51.2761583, 0.5217234 51.276108, 0.5215084 51.2760549, 0.521486 51.2760512, 0.5214658 51.2760494, 0.521443 51.2760498, 0.5213414 51.2760619)",,
"[106287203, 713310627]",True,"['2', '3']",A229,Mill Street,trunk,30 mph,False,134.74,"LINESTRING (0.522704 51.2704078, 0.5226947 51.2705485, 0.5226068 51.2707639, 0.5225239 51.2708938, 0.5224663 51.2709264, 0.5224085 51.2709592, 0.5219975 51.2711396, 0.5217055 51.271284, 0.5216297 51.2713275)",,
53667465,False,2,,Mote Road,tertiary,,True,14.785,"LINESTRING (0.5292608 51.2706109, 0.5290646 51.270662)",,
53667465,False,2,,Mote Road,tertiary,,False,14.785,"LINESTRING (0.5290646 51.270662, 0.5292608 51.2706109)",,
4988279,False,,,Chancery Lane,residential,,False,125.594,"LINESTRING (0.5290646 51.270662, 0.5291062 51.270814, 0.5291997 51.2714665, 0.5291286 51.2715287, 0.5290997 51.271554, 0.5289622 51.2715852, 0.528856 51.2715727, 0.5287736 51.2715585)",,
"[1244243161, 1244243162, 132727468, 1244243159]",False,"['2', '3']",,Mote Road,tertiary,,"[False, True]",82.271,"LINESTRING (0.5290646 51.270662, 0.5289969 51.2706779, 0.5287152 51.270707, 0.5285457 51.2707119, 0.528414 51.2707135, 0.5278913 51.2706971)",,
4988279,False,,,Chancery Lane,residential,,True,125.594,"LINESTRING (0.5287736 51.2715585, 0.528856 51.2715727, 0.5289622 51.2715852, 0.5290997 51.271554, 0.5291286 51.2715287, 0.5291997 51.2714665, 0.5291062 51.270814, 0.5290646 51.270662)",,
4988311,True,,,,unclassified,,False,12.876000000000001,"LINESTRING (0.5303098 51.2752683, 0.5302325 51.2752982, 0.5301811 51.2753476)",,
4988311,True,,,,unclassified,,False,32.608999999999995,"LINESTRING (0.5301811 51.2753476, 0.530121 51.2754121, 0.5300334 51.2755112, 0.5299029 51.2755778)",,
4988312,True,,,,unclassified,,False,25.626,"LINESTRING (0.5301811 51.2753476, 0.5301858 51.2754343, 0.530245 51.2754951, 0.5303448 51.275532)",,
4988313,True,,,Union Street,unclassified,30 mph,False,31.158,"LINESTRING (0.5299029 51.2755778, 0.5303448 51.275532)",,
28407631,False,,,Union Street,unclassified,,True,64.902,"LINESTRING (0.5299029 51.2755778, 0.529884 51.275579, 0.5291469 51.2756821, 0.528992 51.2757038)",,
28392408,False,,,Cromwell Road,residential,,False,76.572,"LINESTRING (0.5289142 51.2757241, 0.5293269 51.2763625)",,
28407631,False,,,Union Street,unclassified,,False,5.864,"LINESTRING (0.5289142 51.2757241, 0.528992 51.2757038)",,
28407631,False,,,Union Street,unclassified,,True,65.238,"LINESTRING (0.5289142 51.2757241, 0.5284972 51.2758147, 0.5280404 51.2759363)",,
"[28407417, 252115445, 252115446]",False,,,Old School Place,residential,,False,65.53500000000001,"LINESTRING (0.5280404 51.2759363, 0.5280742 51.2759965, 0.528117 51.2760669, 0.5282483 51.2762941, 0.5282506 51.2763511, 0.5282389 51.2764051, 0.5282529 51.2764665, 0.5282693 51.2765001)",,yes
28407631,False,,,Union Street,unclassified,,False,65.238,"LINESTRING (0.5280404 51.2759363, 0.5284972 51.2758147, 0.5289142 51.2757241)",,
28407631,False,,,Union Street,unclassified,,True,68.571,"LINESTRING (0.5280404 51.2759363, 0.5276615 51.2760334, 0.5271137 51.2761454)",,
28407683,False,,,Wyatt Street,residential,,True,59.98,"LINESTRING (0.5271137 51.2761454, 0.5271191 51.275606)",,
28407631,False,,,Union Street,unclassified,,False,68.571,"LINESTRING (0.5271137 51.2761454, 0.5276615 51.2760334, 0.5280404 51.2759363)",,
28407631,False,,,Union Street,unclassified,,True,85.255,"LINESTRING (0.5271137 51.2761454, 0.5270228 51.2761628, 0.5267599 51.2761795, 0.5266919 51.2761805, 0.5264028 51.2761846, 0.5259463 51.2761542, 0.5258964 51.2761517)",,
23334419,False,,,County Road,unclassified,,False,317.486,"LINESTRING (0.5223681 51.2780818, 0.5229259 51.2780227, 0.5231891 51.2779625, 0.5236126 51.2776776, 0.5237856 51.2776679, 0.5239685 51.2777051, 0.5244283 51.2779421, 0.5248721 51.2781794, 0.5250014 51.2782485, 0.5251409 51.2783268, 0.5259451 51.2787413, 0.526042 51.278814)",,
24292777,False,,,Market Buildings,unclassified,,True,115.224,"LINESTRING (0.521955 51.2738408, 0.5218742 51.2739413, 0.5215705 51.2743246, 0.5215418 51.2743608, 0.5212785 51.2747855)",,
713310624,True,4,A229,St. Peter's Street,trunk,30 mph,False,33.806,"LINESTRING (0.5174929 51.271837, 0.5171602 51.2720586)",,
"[28358569, 24835507]",False,,,Fairmeadow,unclassified,,True,90.77600000000001,"LINESTRING (0.5186438 51.2728447, 0.5185637 51.2730008, 0.5185618 51.2730395, 0.5185625 51.2730582, 0.5185665 51.2730785, 0.5185719 51.2731015, 0.5185981 51.2731858, 0.5186278 51.2732668, 0.518721 51.2735305, 0.5187376 51.2735744, 0.5187521 51.2736117, 0.5187626 51.2736397)",,
305618664,True,,,Barker Road,unclassified,,False,43.446,"LINESTRING (0.5175124 51.2709513, 0.5174437 51.2709959, 0.5173966 51.2710507, 0.5173726 51.2711016, 0.5173591 51.2711522, 0.5173548 51.2711675, 0.5173516 51.2711813, 0.5173431 51.2712174, 0.5173242 51.2712395, 0.5172841 51.271261, 0.5172298 51.2712783)",,
24835507,False,,,Fairmeadow,unclassified,,False,61.06700000000001,"LINESTRING (0.5188448 51.2741982, 0.5188357 51.2740285, 0.5188285 51.2739582, 0.5188203 51.2738978, 0.518814 51.2738669, 0.5188059 51.2738267, 0.5187942 51.2737748, 0.5187787 51.2737003, 0.5187662 51.2736518)",,
1244243160,True,2,,Mote Road,tertiary,,False,20.21,"LINESTRING (0.5278913 51.2706971, 0.5276008 51.270698)",,
"[1244243161, 1244243162, 132727468, 1244243159]",False,"['2', '3']",,Mote Road,tertiary,,"[False, True]",82.27100000000002,"LINESTRING (0.5278913 51.2706971, 0.528414 51.2707135, 0.5285457 51.2707119, 0.5287152 51.270707, 0.5289969 51.2706779, 0.5290646 51.270662)",,
133318995,True,2,A249,Mote Road,trunk,30 mph,False,10.982,"LINESTRING (0.5265112 51.2705472, 0.5263634 51.2705125)",,
28375416,False,,,Starnes Court,unclassified,,False,70.068,"LINESTRING (0.5234896 51.2758935, 0.5232969 51.276512)",,
28407631,False,,,Union Street,unclassified,,True,48.021,"LINESTRING (0.5234896 51.2758935, 0.5228126 51.275809)",,
28407631,False,,,Union Street,unclassified,,False,16.11,"LINESTRING (0.5234896 51.2758935, 0.5236784 51.275898, 0.5237207 51.2759014)",,
28375416,False,,,Starnes Court,unclassified,,True,70.068,"LINESTRING (0.5232969 51.276512, 0.5234896 51.2758935)",,
28391049,False,,,,unclassified,,True,112.432,"LINESTRING (0.5195005 51.2782466, 0.5196074 51.2782937, 0.5203155 51.2783883, 0.5207558 51.2784515, 0.5210449 51.2785212)",,
132727552,False,,,Ashford Road,unclassified,,True,17.503,"LINESTRING (0.5289929 51.2732775, 0.5292407 51.2732502)",,
681189686,False,,,Albion Place,unclassified,,False,56.954,"LINESTRING (0.5289929 51.2732775, 0.5293585 51.2737358)",,
"[132727552, 28704237]",False,,,"['King Street', 'Ashford Road']",unclassified,,False,53.664,"LINESTRING (0.5289929 51.2732775, 0.5289627 51.2732826, 0.5288337 51.2733061, 0.5282454 51.2733965)",,
28392298,False,,,Brooks Place,unclassified,,False,59.12,"LINESTRING (0.5293585 51.2737358, 0.5285247 51.2738387)",,
681189686,False,,,Albion Place,unclassified,,True,56.954,"LINESTRING (0.5293585 51.2737358, 0.5289929 51.2732775)",,
"[28392282, 28704180]",True,,,Albion Place,unclassified,,False,48.888000000000005,"LINESTRING (0.5293585 51.2737358, 0.5296032 51.2739784, 0.5296842 51.274051, 0.5297668 51.2740892)",,
28392298,False,,,Brooks Place,unclassified,,True,59.12,"LINESTRING (0.5285247 51.2738387, 0.5293585 51.2737358)",,
28392299,True,,,Queen Anne Road,unclassified,,False,41.784,"LINESTRING (0.5285247 51.2738387, 0.5287221 51.2741936)",,
28407374,False,,,Marsham Street,residential,,True,70.716,"LINESTRING (0.5287221 51.2741936, 0.5277572 51.2743938)",,
28392299,True,,,Queen Anne Road,unclassified,,False,170.999,"LINESTRING (0.5287221 51.2741936, 0.5289601 51.2745687, 0.529066 51.2746635, 0.5291663 51.2747136, 0.5302853 51.2751629, 0.5303098 51.2752683)",,
28392408,False,,,Cromwell Road,residential,,True,76.572,"LINESTRING (0.5293269 51.2763625, 0.5289142 51.2757241)",,
28407683,False,,,Wyatt Street,residential,,False,59.98,"LINESTRING (0.5271191 51.275606, 0.5271137 51.2761454)",,
28392556,False,,,Tufton Street,residential,,False,179.118,"LINESTRING (0.5271191 51.275606, 0.5285993 51.2751702, 0.528992 51.2757038)",,
