osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,junction
225408969,True,13,Juba - Yei - DR Congo Border Road,primary,False,48.334,,"LINESTRING (30.6769059 4.0916603, 30.6764767 4.0917356)",
20289129,False,13,Juba - Yei - DR Congo Border Road,primary,True,162.591,60,"LINESTRING (30.6769059 4.0916603, 30.6769835 4.0916523, 30.6778762 4.0915905, 30.6783685 4.0915628)",
28400285,True,,Yei-Faraksika Road,primary,False,9.697,,"LINESTRING (30.6747553 4.0961805, 30.6747737 4.0962022, 30.6747839 4.0962288, 30.6747844 4.0962591)",roundabout
189031408,False,,Yei-Faraksika Road,primary,True,108.731,,"LINESTRING (30.6747553 4.0961805, 30.6750268 4.0958642, 30.6753245 4.0953877)",
27481843,False,,,tertiary,True,69.774,,"LINESTRING (30.672433 4.0918972, 30.6724717 4.0925235)",
28526773,False,13,Juba - Yei - DR Congo Border Road,primary,False,101.776,,"LINESTRING (30.672433 4.0918972, 30.6733498 4.0918582)",
28526773,False,13,Juba - Yei - DR Congo Border Road,primary,True,60.763999999999996,,"LINESTRING (30.672433 4.0918972, 30.6722866 4.0918904, 30.6721759 4.0918709, 30.6720919 4.091844, 30.6718953 4.0918039)",
225408968,False,,,primary,True,84.51,,"LINESTRING (30.6765103 4.0939272, 30.6764691 4.0931683)",
27884178,False,,,tertiary,False,221.063,,"LINESTRING (30.6765103 4.0939272, 30.6769303 4.0937992, 30.6774281 4.0936708, 30.6778723 4.0935578, 30.6783894 4.093431, 30.6784253 4.0933979)",
37073935,False,,Jamia Road(Mosque),tertiary,True,150.46,,"LINESTRING (30.6765103 4.0939272, 30.6765505 4.0942031, 30.6766351 4.0952741)",
225408968,False,,,primary,False,194.756,,"LINESTRING (30.6765103 4.0939272, 30.6756121 4.095056, 30.6754188 4.0952992)",
28085670,False,,,residential,False,132.144,,"LINESTRING (30.6766351 4.0952741, 30.6754456 4.0953419)",
37073935,False,,Jamia Road(Mosque),tertiary,True,92.801,,"LINESTRING (30.6766351 4.0952741, 30.6766897 4.0961069)",
37073935,False,,Jamia Road(Mosque),tertiary,False,150.46,,"LINESTRING (30.6766351 4.0952741, 30.6765505 4.0942031, 30.6765103 4.0939272)",
27493450,False,,,tertiary,True,60.804,,"LINESTRING (30.6763634 4.0975721, 30.6763681 4.0981189)",
225831977,False,,Lizira Street,tertiary,False,100.902,,"LINESTRING (30.6763634 4.0975721, 30.6754537 4.097562)",
225831977,False,,Lizira Street,tertiary,True,46.982,,"LINESTRING (30.6763634 4.0975721, 30.676787 4.0975743)",
225831977,False,,Lizira Street,tertiary,False,103.314,,"LINESTRING (30.6745608 4.0975402, 30.6736306 4.0974911)",
225831977,False,,Lizira Street,tertiary,True,99.062,,"LINESTRING (30.6745608 4.0975402, 30.6754537 4.097562)",
227314054,False,,,residential,True,131.6,,"LINESTRING (30.6745608 4.0975402, 30.6745988 4.0963573)",
227314065,False,,,unclassified,True,63.548,,"LINESTRING (30.6745608 4.0975402, 30.6745587 4.0981117)",
27481843,False,,,tertiary,False,13.333,,"LINESTRING (30.6732166 4.0973784, 30.6731729 4.0972667)",
974102632,False,,Yei Maridi Road,primary,False,75.48,,"LINESTRING (30.6732166 4.0973784, 30.6726807 4.0977968)",
225831977,False,,Lizira Street,tertiary,True,48.349999999999994,,"LINESTRING (30.6732166 4.0973784, 30.6733336 4.0974463, 30.6734106 4.0974628, 30.6736306 4.0974911)",
974102632,False,,Yei Maridi Road,primary,True,190.785,,"LINESTRING (30.6732166 4.0973784, 30.6741379 4.0967106, 30.6745988 4.0963573)",
37073935,False,,Jamia Road(Mosque),tertiary,False,163.524,,"LINESTRING (30.676787 4.0975743, 30.6766897 4.0961069)",
225831977,False,,Lizira Street,tertiary,False,46.982,,"LINESTRING (30.676787 4.0975743, 30.6763634 4.0975721)",
225831977,False,,Lizira Street,tertiary,True,29.503,,"LINESTRING (30.676787 4.0975743, 30.6770526 4.0975597)",
27884229,False,,Sobe Road,tertiary,True,14.902,,"LINESTRING (30.6784253 4.0933979, 30.6784233 4.0932639)",
27884178,False,,,tertiary,True,221.063,,"LINESTRING (30.6784253 4.0933979, 30.6783894 4.093431, 30.6778723 4.0935578, 30.6774281 4.0936708, 30.6769303 4.0937992, 30.6765103 4.0939272)",
27884229,False,,Sobe Road,tertiary,False,221.256,,"LINESTRING (30.6784253 4.0933979, 30.6784919 4.0944624, 30.6785287 4.0953849)",
27461417,False,,Yei-kaya road,primary,False,93.264,,"LINESTRING (30.6783685 4.0915628, 30.6783332 4.0907248)",
27884229,False,,Sobe Road,tertiary,False,189.252,,"LINESTRING (30.6783685 4.0915628, 30.6784233 4.0932639)",
20289129,False,13,Juba - Yei - DR Congo Border Road,primary,False,162.59099999999998,60,"LINESTRING (30.6783685 4.0915628, 30.6778762 4.0915905, 30.6769835 4.0916523, 30.6769059 4.0916603)",
20289129,False,13,Juba - Yei - DR Congo Border Road,primary,True,175.202,60,"LINESTRING (30.6783685 4.0915628, 30.6787935 4.0915182, 30.6795275 4.0914577, 30.6797454 4.0914547, 30.6799429 4.0914425)",
27884229,False,,Sobe Road,tertiary,False,57.521,,"LINESTRING (30.6785518 4.0959534, 30.6786027 4.0964682)",
27884229,False,,Sobe Road,tertiary,True,63.266,,"LINESTRING (30.6785518 4.0959534, 30.6785287 4.0953849)",
225604279,False,,,tertiary,False,138.254,,"LINESTRING (30.6785518 4.0959534, 30.6773077 4.096031)",
27884229,False,,Sobe Road,tertiary,True,59.481,,"LINESTRING (30.6786516 4.0975847, 30.6786153 4.097051)",
28340408,False,,,unclassified,False,69.747,,"LINESTRING (30.6786516 4.0975847, 30.6786896 4.0982108)",
225831977,False,,Lizira Street,tertiary,False,85.386,,"LINESTRING (30.6786516 4.0975847, 30.6778821 4.0975613)",
225831977,False,,Lizira Street,tertiary,True,101.116,,"LINESTRING (30.6786516 4.0975847, 30.6795628 4.0976145)",
347339969,False,,,unclassified,True,156.588,,"LINESTRING (30.6750638 4.093033, 30.6764691 4.0931683)",
28085671,False,,,residential,False,202.723,,"LINESTRING (30.6750638 4.093033, 30.6751327 4.0928961, 30.6753038 4.0927336, 30.6763362 4.0917352)",
28085671,False,,,residential,True,107.763,,"LINESTRING (30.6750638 4.093033, 30.6750014 4.0932576, 30.6748955 4.0937504, 30.6748532 4.0939786)",
28400204,False,,,residential,True,142.087,,"LINESTRING (30.6739371 4.0936126, 30.6726731 4.0938206)",
28400217,False,,,residential,False,20.633,,"LINESTRING (30.6739371 4.0936126, 30.6741205 4.0935815)",
28400204,False,,,residential,False,204.672,,"LINESTRING (30.6739371 4.0936126, 30.6742939 4.0948783, 30.6743996 4.0953935)",
28400204,False,,,residential,True,91.021,,"LINESTRING (30.6746698 4.0961663, 30.6746275 4.0960295, 30.6743996 4.0953935)",
28400285,True,,Yei-Faraksika Road,primary,False,10.061,,"LINESTRING (30.6746698 4.0961663, 30.6746918 4.096161, 30.6747145 4.0961617, 30.6747362 4.0961683, 30.6747553 4.0961805)",roundabout
28400229,False,,,unclassified,False,71.969,,"LINESTRING (30.6795964 4.0964478, 30.6796097 4.0970949)",
225604280,False,,,unclassified,True,110.24000000000001,,"LINESTRING (30.6795964 4.0964478, 30.6790613 4.0964544, 30.6786027 4.0964682)",
189031409,False,,,tertiary,False,211.995,,"LINESTRING (30.6747844 4.0962591, 30.6766897 4.0961069)",
28400285,True,,Yei-Faraksika Road,primary,False,20.227000000000004,,"LINESTRING (30.6747844 4.0962591, 30.6747741 4.0962876, 30.6747544 4.0963107, 30.6747278 4.0963254, 30.6746977 4.0963299, 30.674668 4.0963234, 30.6746425 4.096307)",roundabout
28400303,True,,,primary,False,5.712,,"LINESTRING (30.6753245 4.0953877, 30.6753154 4.0953637, 30.6753162 4.095338)",roundabout
189031408,False,,Yei-Faraksika Road,primary,False,108.731,,"LINESTRING (30.6753245 4.0953877, 30.6750268 4.0958642, 30.6747553 4.0961805)",
27461417,False,,Yei-kaya road,primary,True,12.405,,"LINESTRING (30.6783556 4.0906155, 30.6783332 4.0907248)",
27461417,False,,Yei-kaya road,primary,False,182.223,,"LINESTRING (30.6783556 4.0906155, 30.6785421 4.0904315, 30.6786185 4.0903526, 30.678762 4.0902389, 30.6789431 4.0901359, 30.6792127 4.0900209, 30.6797539 4.0897975)",
28085670,False,,,residential,True,132.144,,"LINESTRING (30.6754456 4.0953419, 30.6766351 4.0952741)",
28400303,True,,,primary,False,19.881999999999998,,"LINESTRING (30.6754456 4.0953419, 30.6754342 4.095391, 30.6754155 4.0954086, 30.6753914 4.0954177, 30.6753657 4.0954169, 30.6753422 4.0954064, 30.6753245 4.0953877)",roundabout
27884229,False,,Sobe Road,tertiary,False,14.902,,"LINESTRING (30.6784233 4.0932639, 30.6784253 4.0933979)",
27884229,False,,Sobe Road,tertiary,True,189.252,,"LINESTRING (30.6784233 4.0932639, 30.6783685 4.0915628)",
1149287818,False,,,residential,False,107.788,,"LINESTRING (30.6784233 4.0932639, 30.6792376 4.0931956, 30.6793919 4.093185)",
28085671,False,,,residential,False,107.763,,"LINESTRING (30.6748532 4.0939786, 30.6748955 4.0937504, 30.6750014 4.0932576, 30.6750638 4.093033)",
28085671,False,,,residential,True,159.722,,"LINESTRING (30.6748532 4.0939786, 30.6750444 4.0945785, 30.6751991 4.0950513, 30.6753162 4.095338)",
28400217,False,,,residential,True,96.402,,"LINESTRING (30.6748532 4.0939786, 30.6744747 4.0936433, 30.6743297 4.0935933, 30.6741205 4.0935815)",
37073935,False,,Jamia Road(Mosque),tertiary,False,92.801,,"LINESTRING (30.6766897 4.0961069, 30.6766351 4.0952741)",
37073935,False,,Jamia Road(Mosque),tertiary,True,163.524,,"LINESTRING (30.6766897 4.0961069, 30.676787 4.0975743)",
189031409,False,,,tertiary,True,211.995,,"LINESTRING (30.6766897 4.0961069, 30.6747844 4.0962591)",
225604279,False,,,tertiary,True,69.061,,"LINESTRING (30.6766897 4.0961069, 30.6773077 4.096031)",
27481843,False,,,tertiary,True,13.333,,"LINESTRING (30.6731729 4.0972667, 30.6732166 4.0973784)",
27481843,False,,,tertiary,False,59.738,,"LINESTRING (30.6731729 4.0972667, 30.6731188 4.0970602, 30.6730907 4.096866, 30.6730808 4.0967388)",
253001139,False,,,residential,False,151.566,,"LINESTRING (30.6731729 4.0972667, 30.6730235 4.0973103, 30.6727385 4.0973393, 30.6724441 4.0973547, 30.6718151 4.0973822)",
225831977,False,,Lizira Street,tertiary,False,101.116,,"LINESTRING (30.6795628 4.0976145, 30.6786516 4.0975847)",
227314044,False,,,residential,False,68.22,,"LINESTRING (30.6795628 4.0976145, 30.6795854 4.0982276)",
28400229,False,,,unclassified,True,58.034,,"LINESTRING (30.6795628 4.0976145, 30.6795783 4.0973591, 30.6796097 4.0970949)",
27884229,False,,Sobe Road,tertiary,False,64.82,,"LINESTRING (30.6786027 4.0964682, 30.6786153 4.097051)",
27884229,False,,Sobe Road,tertiary,True,57.521,,"LINESTRING (30.6786027 4.0964682, 30.6785518 4.0959534)",
225604280,False,,,unclassified,False,110.24000000000001,,"LINESTRING (30.6786027 4.0964682, 30.6790613 4.0964544, 30.6795964 4.0964478)",
28400229,False,,,unclassified,True,71.969,,"LINESTRING (30.6796097 4.0970949, 30.6795964 4.0964478)",
28400229,False,,,unclassified,False,58.034,,"LINESTRING (30.6796097 4.0970949, 30.6795783 4.0973591, 30.6795628 4.0976145)",
28400236,False,,,residential,True,110.44200000000001,,"LINESTRING (30.6796097 4.0970949, 30.6795313 4.0970845, 30.6791087 4.0970635, 30.6786153 4.097051)",
649523894,True,13,Juba - Yei - DR Congo Border Road,primary,False,44.153,,"LINESTRING (30.6759542 4.0917342, 30.6763368 4.0916245)",
28526773,False,13,Juba - Yei - DR Congo Border Road,primary,True,220.089,,"LINESTRING (30.6759542 4.0917342, 30.6748809 4.0917652, 30.6739721 4.0918226)",
27481843,False,,,tertiary,False,145.951,,"LINESTRING (30.6726731 4.0938206, 30.6724717 4.0925235)",
27481843,False,,,tertiary,True,19.489,,"LINESTRING (30.6726731 4.0938206, 30.6727025 4.0939934)",
28400204,False,,,residential,False,142.087,,"LINESTRING (30.6726731 4.0938206, 30.6739371 4.0936126)",
974102632,False,,Yei Maridi Road,primary,False,7.401,,"LINESTRING (30.6746425 4.096307, 30.6745988 4.0963573)",
28400285,True,,Yei-Faraksika Road,primary,False,18.907,,"LINESTRING (30.6746425 4.096307, 30.6746253 4.0962844, 30.6746166 4.0962575, 30.6746172 4.0962291, 30.6746272 4.0962026, 30.6746454 4.0961809, 30.6746698 4.0961663)",roundabout
27884229,False,,Sobe Road,tertiary,False,59.481,,"LINESTRING (30.6786153 4.097051, 30.6786516 4.0975847)",
27884229,False,,Sobe Road,tertiary,True,64.82,,"LINESTRING (30.6786153 4.097051, 30.6786027 4.0964682)",
28400236,False,,,residential,False,110.44200000000001,,"LINESTRING (30.6786153 4.097051, 30.6791087 4.0970635, 30.6795313 4.0970845, 30.6796097 4.0970949)",
225408969,True,13,Juba - Yei - DR Congo Border Road,primary,False,15.583,,"LINESTRING (30.6764767 4.0917356, 30.6763362 4.0917352)",
649523889,True,,,primary,False,59.779,,"LINESTRING (30.6764767 4.0917356, 30.6764258 4.0922708)",
649523893,True,,,primary,False,60.38,,"LINESTRING (30.6764258 4.0922708, 30.6763362 4.0917352)",
225408968,False,,,primary,False,99.924,,"LINESTRING (30.6764258 4.0922708, 30.676438 4.0926623, 30.6764691 4.0931683)",
649523889,True,,,primary,False,13.766,,"LINESTRING (30.6764762 4.0916118, 30.6764767 4.0917356)",
649523894,True,13,Juba - Yei - DR Congo Border Road,primary,False,47.963,,"LINESTRING (30.6764762 4.0916118, 30.6769059 4.0916603)",
649523892,True,,Juba - Yei - DR Congo Border Road,primary,False,42.368,,"LINESTRING (30.6763362 4.0917352, 30.6759542 4.0917342)",
649523893,True,,,primary,False,12.309,,"LINESTRING (30.6763362 4.0917352, 30.6763368 4.0916245)",
28085671,False,,,residential,True,202.723,,"LINESTRING (30.6763362 4.0917352, 30.6753038 4.0927336, 30.6751327 4.0928961, 30.6750638 4.093033)",
649523890,True,,,tertiary,False,19.341,,"LINESTRING (30.6763368 4.0916245, 30.6763187 4.0914515)",
649523894,True,13,Juba - Yei - DR Congo Border Road,primary,False,15.525,,"LINESTRING (30.6763368 4.0916245, 30.6764762 4.0916118)",
27481843,False,,,tertiary,False,117.666,,"LINESTRING (30.6730808 4.0967388, 30.6730392 4.096027, 30.6730054 4.0957802, 30.6729845 4.0956864)",
27481843,False,,,tertiary,True,59.738,,"LINESTRING (30.6730808 4.0967388, 30.6730907 4.096866, 30.6731188 4.0970602, 30.6731729 4.0972667)",
227314061,False,,,residential,True,138.638,,"LINESTRING (30.6730808 4.0967388, 30.6723584 4.0967575, 30.6718328 4.0968003)",
27481843,False,,,tertiary,False,60.927,,"LINESTRING (30.6729689 4.0955539, 30.6728818 4.0950129)",
27481843,False,,,tertiary,True,14.835,,"LINESTRING (30.6729689 4.0955539, 30.6729845 4.0956864)",
227314011,False,,,residential,True,127.403,,"LINESTRING (30.6729689 4.0955539, 30.6718247 4.0956552)",
227314027,False,,,residential,False,94.386,,"LINESTRING (30.6718515 4.0939965, 30.6727025 4.0939934)",
253001133,False,,,residential,False,114.436,,"LINESTRING (30.6718515 4.0939965, 30.6719359 4.0929708)",
253001133,False,,,residential,True,123.874,,"LINESTRING (30.6718515 4.0939965, 30.6718513 4.0945501, 30.6718296 4.0951101)",
253001133,False,,,residential,False,127.333,,"LINESTRING (30.6718328 4.0968003, 30.6718247 4.0956552)",
253001133,False,,,residential,True,64.734,,"LINESTRING (30.6718328 4.0968003, 30.6718151 4.0973822)",
