osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,access
8028467,True,2,U21,Rigenis,residential,False,19.564,"LINESTRING (33.3591736 35.1708954, 33.358996 35.1709948)",,,
28351187,True,2,,Agiou Antoniou,residential,False,24.425,"LINESTRING (33.3683136 35.1706465, 33.3681582 35.1708257)",,,
6113827,False,2,U21,Leoforos Nikiforou Foka,tertiary,False,35.337,"LINESTRING (33.3683136 35.1706465, 33.3684498 35.1707249, 33.3684669 35.1707345, 33.3685615 35.170785, 33.3686351 35.1708251)",,,
6113872,True,2,,Vasileiou Voulgaroktonou,tertiary,False,9.869,"LINESTRING (33.3587968 35.1711373, 33.3588508 35.1712143)",,,
762504430,True,2,U21,Rigenis,tertiary,False,5.366,"LINESTRING (33.3587968 35.1711373, 33.3588377 35.1711025)",,,
322325817,True,3,U29,Omirou,secondary,False,11.389,"LINESTRING (33.3584272 35.1702823, 33.3585463 35.1702505)",,,
5136748,True,2,,Solomou Square,tertiary,False,71.13900000000001,"LINESTRING (33.3584272 35.1702823, 33.3584641 35.1703617, 33.3585319 35.1705078, 33.3586912 35.1708845)",,,
530780510,True,2,,Trikoupi,residential,False,29.437,"LINESTRING (33.3645391 35.170848, 33.3646368 35.1711004)",,,
378863435,False,2,,Ktena,residential,True,26.457,"LINESTRING (33.3645391 35.170848, 33.3647478 35.1708203, 33.3648261 35.1708084)",,,
6113911,True,2,,Areos,residential,False,39.73,"LINESTRING (33.3648576 35.1717534, 33.3649384 35.1716548, 33.3650963 35.1714541)",,,
114511794,False,2,,,residential,False,194.35999999999996,"LINESTRING (33.3648576 35.1717534, 33.364971 35.1717173, 33.3650678 35.1717009, 33.3651751 35.1716899, 33.3652667 35.1716866, 33.3658653 35.1716958, 33.3658975 35.171691, 33.3659202 35.1716772, 33.3659335 35.171655, 33.3659399 35.1716319, 33.3659428 35.1716041, 33.3659423 35.1715669, 33.3659359 35.171533, 33.3659284 35.1715095, 33.365922 35.1714969, 33.3659124 35.1714898, 33.3658991 35.1714855, 33.3658149 35.1714819, 33.3650963 35.1714541)",,,
1093242137,False,2,,Trikoupi,residential,False,49.4,"LINESTRING (33.3648576 35.1717534, 33.3648817 35.1719809, 33.3648826 35.172116, 33.3648831 35.1721968)",,,
530780513,True,2,,Trikoupi,residential,False,21.046,"LINESTRING (33.3646776 35.1726088, 33.3646091 35.1727896)",,,
1148762330,True,1,,Platia Tillirias,residential,False,48.135999999999996,"LINESTRING (33.3646776 35.1726088, 33.3648752 35.1726602, 33.3649466 35.1726703, 33.3650668 35.1726825, 33.3651952 35.172689)",,,
