osmid,oneway,ref,name,highway,reversed,length,geometry,junction
165439368,True,D230,Balıkesir-Kütahya yolu,trunk,False,137.935,"LINESTRING (28.1481613 39.6871395, 28.148591 39.6870703, 28.1489936 39.6870054, 28.1497347 39.6868703)",
149713662,False,,,secondary,False,19.112,"LINESTRING (28.156695 39.686653, 28.1564735 39.6866751)",
149713665,False,,,tertiary,True,82.072,"LINESTRING (28.156695 39.686653, 28.1567118 39.6864475, 28.1566824 39.6859158)",
149713671,False,,Genişyol Caddesi,tertiary,True,146.197,"LINESTRING (28.156695 39.686653, 28.157994 39.6865946, 28.1584012 39.6866012)",
149713683,True,,,secondary,False,140.528,"LINESTRING (28.156695 39.686653, 28.1567289 39.6872055, 28.156658 39.6878361, 28.1566707 39.6879132)",
149713662,False,,,secondary,True,19.112,"LINESTRING (28.1564735 39.6866751, 28.156695 39.686653)",
149713689,True,,,secondary,False,86.134,"LINESTRING (28.1564735 39.6866751, 28.1554701 39.6867367)",
149713660,True,,,tertiary,False,29.052,"LINESTRING (28.1508923 39.68705, 28.1505964 39.6871781)",
149713669,False,,,residential,True,163.60399999999998,"LINESTRING (28.1508923 39.68705, 28.1507875 39.6872066, 28.150769 39.6885017)",
149713668,False,,,residential,False,82.535,"LINESTRING (28.1505964 39.6871781, 28.1496347 39.687235)",
248816705,False,,,tertiary,False,151.137,"LINESTRING (28.1505964 39.6871781, 28.1504608 39.6872825, 28.1503806 39.6873868, 28.1502019 39.6884685)",
456582586,False,,,residential,True,70.916,"LINESTRING (28.1565995 39.687241, 28.1558063 39.6874258)",
149713688,True,,,secondary,False,66.28,"LINESTRING (28.1565995 39.687241, 28.1565779 39.6868, 28.156544 39.6867194, 28.1564735 39.6866751)",
149713668,False,,,residential,False,63.597,"LINESTRING (28.1496347 39.687235, 28.148892 39.6872565)",
149713668,False,,,residential,True,82.535,"LINESTRING (28.1496347 39.687235, 28.1505964 39.6871781)",
149713678,False,,,residential,True,130.633,"LINESTRING (28.1496347 39.687235, 28.149539 39.6884075)",
149713668,False,,,residential,True,63.597,"LINESTRING (28.148892 39.6872565, 28.1496347 39.687235)",
456323237,False,,,residential,False,129.023,"LINESTRING (28.148892 39.6872565, 28.1488814 39.6884168)",
456323238,False,,,residential,True,335.992,"LINESTRING (28.148892 39.6872565, 28.1486269 39.6872688, 28.1488464 39.690081)",
149713654,False,,,residential,False,38.393,"LINESTRING (28.1517297 39.6872759, 28.1517651 39.6876201)",
