osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,bridge
656481013,True,trunk_link,30,False,20.823,"LINESTRING (32.9739785 36.1056084, 32.9739471 36.1055648, 32.9739352 36.1055243, 32.9739546 36.1054914, 32.9739992 36.105445)",,,,
725692200,True,trunk,50,False,209.309,"LINESTRING (32.9739785 36.1056084, 32.9727397 36.1055593, 32.9716529 36.1054967)",2,D400,Antalya - Mersin Yolu,
725686626,True,trunk,,False,17.6,"LINESTRING (32.9691875 36.1053009, 32.9693833 36.1053061)",2,D400,Antalya - Mersin Yolu,
725686627,True,trunk,50,False,96.819,"LINESTRING (32.9729218 36.1054242, 32.9739992 36.105445)",2,D400,Antalya - Mersin Yolu,
333600746,False,residential,,False,57.208,"LINESTRING (32.9729218 36.1054242, 32.9729165 36.1051811, 32.9728952 36.1049103)",,,,
333600736,False,residential,,False,105.065,"LINESTRING (32.9691712 36.1017064, 32.9693355 36.1026419)",,,,
333600736,False,residential,,True,69.735,"LINESTRING (32.9691712 36.1017064, 32.9690987 36.101082)",,,,
114439022,False,residential,,False,181.372,"LINESTRING (32.9691712 36.1017064, 32.970964 36.1011952, 32.9710035 36.1012847)",,,,
114439024,False,residential,,True,64.616,"LINESTRING (32.9690775 36.10541, 32.9690332 36.10599)",,,,
725685172,True,trunk_link,30,False,16.172,"LINESTRING (32.9690775 36.10541, 32.969099 36.1053641, 32.9691308 36.1053326, 32.9691875 36.1053009)",,,,
114439024,False,residential,,False,64.616,"LINESTRING (32.9690332 36.10599, 32.9690775 36.10541)",,,,
114439024,False,residential,,True,258.42,"LINESTRING (32.9690332 36.10599, 32.9690247 36.1061146, 32.9690878 36.1062122, 32.9691922 36.106261, 32.9697662 36.1063675, 32.9702962 36.1063875, 32.9716364 36.1064852)",,,,
333600707,False,residential,,True,78.065,"LINESTRING (32.9725705 36.1003695, 32.9727923 36.1010483)",,,,
333600706,False,residential,,True,112.484,"LINESTRING (32.9721804 36.1009396, 32.9710035 36.1012847)",,,,
333600729,False,residential,,True,29.98,"LINESTRING (32.9721804 36.1009396, 32.9722793 36.1011971)",,,,
"[333600729, 656481007]",False,residential,,"[False, True]",335.83000000000004,"LINESTRING (32.9721804 36.1009396, 32.9720079 36.1004189, 32.9725403 36.1002916, 32.9732966 36.1000749, 32.9735622 36.1000272, 32.973762 36.1000175, 32.9740316 36.1001291, 32.9742703 36.1002396, 32.9748255 36.1005322)",,,,
333600707,False,residential,,False,78.065,"LINESTRING (32.9727923 36.1010483, 32.9725705 36.1003695)",,,,
333600722,False,residential,,False,48.97,"LINESTRING (32.9727923 36.1010483, 32.9722793 36.1011971)",,,,
333600722,False,residential,,True,83.717,"LINESTRING (32.9727923 36.1010483, 32.9730759 36.100966, 32.9732293 36.1014601)",,,,
333600736,False,residential,,False,69.735,"LINESTRING (32.9690987 36.101082, 32.9691712 36.1017064)",,,,
114439018,False,residential,,False,8.686,"LINESTRING (32.9746841 36.1011175, 32.9747769 36.1010956)",,,,
114439018,False,residential,,True,123.919,"LINESTRING (32.9746841 36.1011175, 32.9733599 36.1014293)",,,,
333600744,False,residential,,False,33.17,"LINESTRING (32.9746841 36.1011175, 32.9747389 36.1014125)",,,,
333600722,False,residential,,True,48.97,"LINESTRING (32.9722793 36.1011971, 32.9727923 36.1010483)",,,,
333600729,False,residential,,False,29.98,"LINESTRING (32.9722793 36.1011971, 32.9721804 36.1009396)",,,,
333600729,False,residential,,True,56.479,"LINESTRING (32.9722793 36.1011971, 32.9724493 36.1016861)",,,,
114439022,False,residential,,False,88.209,"LINESTRING (32.9710035 36.1012847, 32.9713336 36.1020318)",,,,
333600706,False,residential,,False,112.484,"LINESTRING (32.9710035 36.1012847, 32.9721804 36.1009396)",,,,
114439022,False,residential,,True,181.372,"LINESTRING (32.9710035 36.1012847, 32.970964 36.1011952, 32.9691712 36.1017064)",,,,
333600744,False,residential,,False,58.66,"LINESTRING (32.9747389 36.1014125, 32.9748358 36.1019342)",,,,
333600744,False,residential,,True,33.17,"LINESTRING (32.9747389 36.1014125, 32.9746841 36.1011175)",,,,
333600724,False,residential,,True,120.079,"LINESTRING (32.9747389 36.1014125, 32.974475 36.1014639, 32.9740086 36.1016592, 32.9740454 36.1020943)",,,,
114439018,False,residential,,False,123.919,"LINESTRING (32.9733599 36.1014293, 32.9746841 36.1011175)",,,,
114439018,False,residential,,True,12.223,"LINESTRING (32.9733599 36.1014293, 32.9732293 36.1014601)",,,,
333600714,False,residential,,True,86.703,"LINESTRING (32.9733599 36.1014293, 32.9736001 36.1021845)",,,,
333600704,False,residential,,False,431.83899999999994,"LINESTRING (32.9775701 36.1014536, 32.9778549 36.1015687, 32.9783362 36.1018906, 32.9784528 36.1020603, 32.9784809 36.10223, 32.9785477 36.1026293, 32.9787351 36.104051, 32.9788217 36.1043699, 32.9789517 36.1045761, 32.9793902 36.1046664)",,,,
333600704,False,residential,,True,148.916,"LINESTRING (32.9775701 36.1014536, 32.9769779 36.1011999, 32.9764628 36.1008692, 32.9762562 36.100662)",,,,
114439018,False,residential,,False,12.223,"LINESTRING (32.9732293 36.1014601, 32.9733599 36.1014293)",,,,
114439018,False,residential,,True,66.636,"LINESTRING (32.9732293 36.1014601, 32.9730194 36.1015095, 32.972531 36.1016608)",,,,
333600722,False,residential,,False,83.717,"LINESTRING (32.9732293 36.1014601, 32.9730759 36.100966, 32.9727923 36.1010483)",,,,
114439018,False,residential,,True,7.861,"LINESTRING (32.972531 36.1016608, 32.9724493 36.1016861)",,,,
333600746,False,residential,,True,74.095,"LINESTRING (32.972531 36.1016608, 32.9726572 36.1023193)",,,,
114439018,False,residential,,False,66.636,"LINESTRING (32.972531 36.1016608, 32.9730194 36.1015095, 32.9732293 36.1014601)",,,,
114439018,False,residential,,False,7.861,"LINESTRING (32.9724493 36.1016861, 32.972531 36.1016608)",,,,
114439018,False,residential,,True,107.355,"LINESTRING (32.9724493 36.1016861, 32.9713336 36.1020318)",,,,
333600729,False,residential,,False,56.479,"LINESTRING (32.9724493 36.1016861, 32.9722793 36.1011971)",,,,
114439018,False,residential,,False,61.981,"LINESTRING (32.9756154 36.1018159, 32.9757237 36.1023664)",,,,
333600737,False,residential,,True,71.266,"LINESTRING (32.9756154 36.1018159, 32.9748358 36.1019342)",,,,
114439018,False,residential,,True,91.45599999999999,"LINESTRING (32.9756154 36.1018159, 32.9754884 36.1010391, 32.9754447 36.1010227)",,,,
333600737,False,residential,,False,71.266,"LINESTRING (32.9748358 36.1019342, 32.9756154 36.1018159)",,,,
333600737,False,residential,,True,73.209,"LINESTRING (32.9748358 36.1019342, 32.9740454 36.1020943)",,,,
