osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge,junction
715673796,Nazilli Caddesi,secondary,False,False,79.995,,,"LINESTRING (28.1600339 37.8876807, 28.1593441 37.888151)",,
60101776,,trunk,True,False,431.35200000000003,2,D320,"LINESTRING (28.1600339 37.8876807, 28.1578946 37.886622, 28.1563719 37.8859893, 28.1558749 37.8858324, 28.1557513 37.8857915)",,
134925265,,residential,False,True,80.052,,,"LINESTRING (28.1562336 37.8895695, 28.1564244 37.8902735)",,
223206047,Nazilli Caddesi,secondary,False,False,100.229,,,"LINESTRING (28.1562336 37.8895695, 28.1550995 37.8896763)",,
223206047,Nazilli Caddesi,secondary,False,True,39.493,,,"LINESTRING (28.1562336 37.8895695, 28.1566427 37.8894215)",,
223206047,Nazilli Caddesi,secondary,False,False,60.053,,,"LINESTRING (28.1588251 37.888575, 28.1582089 37.8888099)",,
715673795,Nazilli Caddesi,secondary,False,True,15.939,,,"LINESTRING (28.1588251 37.888575, 28.1589482 37.8884696)",yes,
223214125,,unclassified,False,False,35.205999999999996,,,"LINESTRING (28.1588251 37.888575, 28.1588174 37.8886565, 28.1590312 37.8888199)",,
134925228,,residential,False,True,54.644,,,"LINESTRING (28.1544297 37.8885039, 28.1538201 37.8884037)",,
223206030,,secondary,False,True,52.241,,09-01,"LINESTRING (28.1544297 37.8885039, 28.1546016 37.8880541)",,
223206030,,secondary,False,False,128.37,,09-01,"LINESTRING (28.1544297 37.8885039, 28.1544461 37.8893623, 28.1544806 37.889657)",,
134925228,,residential,False,True,41.388,,,"LINESTRING (28.1508046 37.8881936, 28.1503485 37.8880989)",,
223214138,,residential,False,True,167.699,,,"LINESTRING (28.1508046 37.8881936, 28.1505615 37.8896895)",,
134925228,,residential,False,False,86.55,,,"LINESTRING (28.1508046 37.8881936, 28.1515462 37.8883859, 28.1517504 37.8884051)",,
134925264,,residential,False,False,95.017,,,"LINESTRING (28.1550995 37.8896763, 28.1551545 37.8905297)",,
223206047,Nazilli Caddesi,secondary,False,True,100.229,,,"LINESTRING (28.1550995 37.8896763, 28.1562336 37.8895695)",,
223206047,Nazilli Caddesi,secondary,False,False,55.925,,,"LINESTRING (28.1550995 37.8896763, 28.1546532 37.8897161, 28.1544806 37.889657)",,
134925299,,residential,False,False,58.486,,,"LINESTRING (28.1585357 37.8897854, 28.1591964 37.8897163)",,
223214123,,residential,False,False,112.198,,,"LINESTRING (28.1585357 37.8897854, 28.1582089 37.8888099)",,
134925299,,residential,False,True,57.565,,,"LINESTRING (28.1585357 37.8897854, 28.1583352 37.8898477, 28.1579082 37.8899331)",,
223214146,,residential,False,True,81.263,,,"LINESTRING (28.1541591 37.8901043, 28.1533223 37.8897913)",,
223214137,,secondary,False,False,111.834,,09-01,"LINESTRING (28.1541591 37.8901043, 28.153924 37.8903264, 28.1534131 37.8909185)",,
1230799416,,secondary,True,False,13.291,,,"LINESTRING (28.1541591 37.8901043, 28.1541673 37.890065, 28.1541914 37.89003, 28.1542288 37.8900032)",,roundabout
134925299,,residential,False,True,135.599,,,"LINESTRING (28.1579082 37.8899331, 28.1564244 37.8902735)",,
134925295,,residential,False,False,90.311,,,"LINESTRING (28.1579082 37.8899331, 28.1581419 37.8904357, 28.1582209 37.8907054)",,
134925299,,residential,False,False,57.565,,,"LINESTRING (28.1579082 37.8899331, 28.1583352 37.8898477, 28.1585357 37.8897854)",,
134925265,,residential,False,False,80.052,,,"LINESTRING (28.1564244 37.8902735, 28.1562336 37.8895695)",,
134925265,,residential,False,True,89.243,,,"LINESTRING (28.1564244 37.8902735, 28.1566499 37.8910561)",,
