osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed
211575520,52006 Sk.,residential,False,False,42.558,,"LINESTRING (34.530546 36.7497511, 34.5302435 36.7500473)",,
184729827,Gazi Mustafa Kemal Bulvarı,trunk,True,False,143.119,D400,"LINESTRING (34.530546 36.7497511, 34.5300594 36.749382, 34.5299198 36.7492906, 34.5293344 36.7489073)",,
184729827,Gazi Mustafa Kemal Bulvarı,trunk,True,False,81.321,D400,"LINESTRING (34.5319065 36.7506673, 34.5311871 36.7502172)",,
217713472,52000 Sk.,unclassified,False,False,89.965,,"LINESTRING (34.5319065 36.7506673, 34.5312295 36.7512676)",,
"[184729824, 1075994959]",Gazi Mustafa Kemal Bulvarı,trunk,True,False,49.39,D400,"LINESTRING (34.5323491 36.7509344, 34.5322362 36.7508736, 34.5319065 36.7506673)",yes,
"[1083473418, 191617099]",33169 Sk.,"['unclassified', 'residential']",False,"[False, True]",180.321,,"LINESTRING (34.5323491 36.7509344, 34.5315628 36.7516932, 34.5321912 36.7520808)",,
191616071,Yüksek Harman Cd.,residential,False,True,94.033,,"LINESTRING (34.535799 36.7530715, 34.5351751 36.7537536)",,
1075994959,Gazi Mustafa Kemal Bulvarı,trunk,True,False,104.931,D400,"LINESTRING (34.535799 36.7530715, 34.534901 36.7524609)",,
191616101,33186 Sk.,residential,False,False,45.491,,"LINESTRING (34.5342331 36.7532746, 34.5345137 36.7529328)",,
191616101,33186 Sk.,residential,False,True,75.419,,"LINESTRING (34.5342331 36.7532746, 34.5337601 36.7538371)",,
191617099,33169 Sk.,residential,False,False,125.286,,"LINESTRING (34.5342331 36.7532746, 34.5330622 36.7526506)",,
191617099,33169 Sk.,residential,False,True,99.399,,"LINESTRING (34.5342331 36.7532746, 34.5351751 36.7537536)",,
191616101,33186 Sk.,residential,False,True,62.802,,"LINESTRING (34.534901 36.7524609, 34.5345137 36.7529328)",,
1075994959,Gazi Mustafa Kemal Bulvarı,trunk,True,False,128.524,D400,"LINESTRING (34.534901 36.7524609, 34.5344581 36.7521598, 34.5337748 36.7517391)",,
191616215,Stadyum Cd.,residential,False,True,73.897,,"LINESTRING (34.5337748 36.7517391, 34.5333365 36.7523033)",,
1075994959,Gazi Mustafa Kemal Bulvarı,trunk,True,False,39.129,D400,"LINESTRING (34.5337748 36.7517391, 34.53342 36.7515317)",,
191616215,Stadyum Cd.,residential,False,False,66.134,,"LINESTRING (34.5321961 36.7537294, 34.5325977 36.7532292)",,
1083473420,33211 Sk.,residential,False,False,114.61,,"LINESTRING (34.5321961 36.7537294, 34.5311493 36.7531303)",,
191616071,Yüksek Harman Cd.,residential,False,False,94.033,,"LINESTRING (34.5351751 36.7537536, 34.535799 36.7530715)",,
191617099,33169 Sk.,residential,False,False,99.399,,"LINESTRING (34.5351751 36.7537536, 34.5342331 36.7532746)",,
191617099,33169 Sk.,residential,False,True,48.929,,"LINESTRING (34.5321912 36.7520808, 34.5326166 36.7523591)",,
191617106,33190 Sk.,residential,False,False,113.923,,"LINESTRING (34.5321912 36.7520808, 34.5329785 36.7512735)",,
191617106,33190 Sk.,residential,False,True,87.295,,"LINESTRING (34.5321912 36.7520808, 34.5315786 36.7526935)",,
"[1083473418, 191617099]",33169 Sk.,"['residential', 'unclassified']",False,"[False, True]",180.321,,"LINESTRING (34.5321912 36.7520808, 34.5315628 36.7516932, 34.5323491 36.7509344)",,
191616215,Stadyum Cd.,residential,False,True,76.498,,"LINESTRING (34.5330622 36.7526506, 34.5325977 36.7532292)",,
191617099,33169 Sk.,residential,False,False,51.251,,"LINESTRING (34.5330622 36.7526506, 34.5326166 36.7523591)",,
191617099,33169 Sk.,residential,False,True,125.286,,"LINESTRING (34.5330622 36.7526506, 34.5342331 36.7532746)",,
191616215,Stadyum Cd.,residential,False,False,45.703,,"LINESTRING (34.5330622 36.7526506, 34.5332031 36.7524751, 34.5333365 36.7523033)",,
191617106,33190 Sk.,residential,False,True,113.923,,"LINESTRING (34.5329785 36.7512735, 34.5321912 36.7520808)",,
1075994959,Gazi Mustafa Kemal Bulvarı,trunk,True,False,67.574,D400,"LINESTRING (34.5329785 36.7512735, 34.5323491 36.7509344)",,
191617106,33190 Sk.,residential,False,False,61.821,,"LINESTRING (34.5311493 36.7531303, 34.5315786 36.7526935)",,
"[191617114, 1136933204, 1191130892]","['33173 Sk.', '33196 Sk.']","['residential', 'unclassified']",False,"[False, True]",297.93,,"LINESTRING (34.5311493 36.7531303, 34.5299353 36.7525124, 34.530622 36.752217, 34.5315786 36.7526935)",,
1083473420,33211 Sk.,residential,False,True,114.61,,"LINESTRING (34.5311493 36.7531303, 34.5321961 36.7537294)",,
191616215,Stadyum Cd.,residential,False,False,76.498,,"LINESTRING (34.5325977 36.7532292, 34.5330622 36.7526506)",,
191616215,Stadyum Cd.,residential,False,True,66.134,,"LINESTRING (34.5325977 36.7532292, 34.5321961 36.7537294)",,
191617114,33173 Sk.,residential,False,True,108.59,,"LINESTRING (34.5325977 36.7532292, 34.5315786 36.7526935)",,
191617335,33173 Sk.,residential,False,False,123.668,,"LINESTRING (34.5325977 36.7532292, 34.5337601 36.7538371)",,
191616101,33186 Sk.,residential,False,False,75.419,,"LINESTRING (34.5337601 36.7538371, 34.5342331 36.7532746)",,
