osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access
680997308,False,2,Erdem Caddesi,primary,True,48.655,"LINESTRING (27.1733542 38.3902997, 27.1737162 38.3899666)",,
988088059,True,,Erdem Caddesi,secondary,False,77.893,"LINESTRING (27.1733542 38.3902997, 27.1730333 38.3908292, 27.1729613 38.3909286)",,
755653528,False,,192. Sokak,residential,True,46.28,"LINESTRING (27.1721821 38.3921995, 27.1725567 38.3924945)",,
988352544,False,2,Erdem Caddesi,secondary,True,9.474,"LINESTRING (27.1721821 38.3921995, 27.1722422 38.3921285)",,
680997303,False,,Kıbrıs Caddesi,primary,False,24.472,"LINESTRING (27.17799 38.3846708, 27.1781912 38.3848243)",,
680997303,False,,Kıbrıs Caddesi,primary,True,28.812,"LINESTRING (27.17799 38.3846708, 27.1777969 38.3844605)",,
688800942,False,,75. Sokak,residential,False,34.957,"LINESTRING (27.17799 38.3846708, 27.1776547 38.3848433)",,
210180535,False,,69. Sokak,residential,False,98.507,"LINESTRING (27.17799 38.3846708, 27.1785398 38.3844221, 27.1787515 38.3843229, 27.178958 38.3842142)",,
32866618,False,,Başarı Caddesi,tertiary,False,13.77,"LINESTRING (27.1771978 38.3889238, 27.1770688 38.3889953)",,
32866618,False,,Başarı Caddesi,tertiary,True,74.482,"LINESTRING (27.1771978 38.3889238, 27.1779053 38.3885481)",,
"[32866488, 902591971]",False,,160. Sokak,residential,True,86.674,"LINESTRING (27.1771978 38.3889238, 27.1767477 38.3885909, 27.1764579 38.3884036)",,
32866618,False,,Başarı Caddesi,tertiary,True,6.557,"LINESTRING (27.1725567 38.3924945, 27.1726023 38.3924476)",,
755653528,False,,192. Sokak,residential,False,46.28,"LINESTRING (27.1725567 38.3924945, 27.1721821 38.3921995)",,
241110448,False,,118. Sokak,residential,False,56.394,"LINESTRING (27.170493 38.3914484, 27.1701401 38.3910233)",,
241110448,False,,118. Sokak,residential,True,73.04,"LINESTRING (27.170493 38.3914484, 27.1711452 38.3918609)",,
684890026,False,,122/1. Sokak,residential,True,79.776,"LINESTRING (27.170493 38.3914484, 27.1696621 38.3917494)",,
684890026,False,,122/1. Sokak,residential,False,64.717,"LINESTRING (27.170493 38.3914484, 27.1707795 38.3912796, 27.1710699 38.3910825)",,
239512929,False,,118/2. Sokak,residential,True,34.093,"LINESTRING (27.1697888 38.390546, 27.1701037 38.3903641)",,
241110448,False,,118. Sokak,residential,True,61.272,"LINESTRING (27.1697888 38.390546, 27.1701401 38.3910233)",,
243038314,False,,118/2. Sokak,residential,True,71.153,"LINESTRING (27.1697888 38.390546, 27.1690967 38.3908854)",,
680997277,False,2,Uğur Mumcu Caddesi,primary,True,24.223,"LINESTRING (27.1708768 38.3861432, 27.1710688 38.3863007)",50,
32495440,True,,159/2. Sokak,residential,False,76.253,"LINESTRING (27.1708768 38.3861432, 27.1704474 38.3864659, 27.1702453 38.3866178)",30,yes
