osmid,highway,oneway,reversed,length,geometry,junction,ref,bridge
231732259,residential,False,False,79.206,"LINESTRING (35.7001499 39.1021639, 35.7000901 39.1019692, 35.7000438 39.1014583)",,,
231732259,residential,False,True,36.034,"LINESTRING (35.7001499 39.1021639, 35.7003325 39.1022879, 35.7003433 39.1024234)",,,
721894589,residential,False,True,320.91299999999995,"LINESTRING (35.7001499 39.1021639, 35.6995398 39.1021284, 35.6994811 39.1021352, 35.6994273 39.1021544, 35.6993826 39.1021847, 35.6993008 39.1023137, 35.6990902 39.1027557, 35.6989722 39.1032179, 35.6989373 39.1036729, 35.6989348 39.1038119, 35.6988755 39.1039431, 35.6987657 39.1040529, 35.6986993 39.1042013, 35.6986934 39.1043583)",,,
231732259,residential,False,False,36.034,"LINESTRING (35.7003433 39.1024234, 35.7003325 39.1022879, 35.7001499 39.1021639)",,,
231732259,residential,False,True,64.018,"LINESTRING (35.7003433 39.1024234, 35.7001162 39.1026259, 35.6999785 39.102914)",,,
721894593,residential,False,True,56.715999999999994,"LINESTRING (35.7003433 39.1024234, 35.7005802 39.1025562, 35.7006291 39.1025835, 35.7006664 39.1026202, 35.7006891 39.1026635, 35.7006954 39.10271, 35.7006848 39.102756, 35.7006666 39.1028035)",,,
231732263,residential,False,True,58.41,"LINESTRING (35.6958477 39.1040211, 35.6951722 39.1040552)",,,
231732263,residential,False,False,126.61699999999999,"LINESTRING (35.6958477 39.1040211, 35.6963657 39.1038887, 35.6966739 39.1039859, 35.6971177 39.1042868)",,,
721893315,residential,False,False,190.305,"LINESTRING (35.6958477 39.1040211, 35.6957341 39.1041547, 35.6957291 39.1042033, 35.6957422 39.1042509, 35.6957723 39.1042937, 35.6959695 39.1044009, 35.696343 39.1044217, 35.6963877 39.1044324, 35.6964267 39.1044525, 35.6964569 39.1044804, 35.6964758 39.1045136, 35.6964818 39.1045497, 35.6964274 39.1049446, 35.6962735 39.1052724)",,,
231732263,residential,False,False,58.41,"LINESTRING (35.6951722 39.1040552, 35.6958477 39.1040211)",,,
231732263,residential,False,True,84.28999999999999,"LINESTRING (35.6951722 39.1040552, 35.6947857 39.1040125, 35.6943119 39.1042807)",,,
721893314,residential,False,True,76.6,"LINESTRING (35.6951722 39.1040552, 35.6952104 39.1039529, 35.695374 39.1037853, 35.6956489 39.1034804)",,,
231732229,residential,False,True,21.128,"LINESTRING (35.6989363 39.1043343, 35.6986934 39.1043583)",,,
