osmid,highway,oneway,reversed,length,name,maxspeed,geometry,ref
173270161,residential,False,True,47.785,,,"LINESTRING (30.1098271 39.0566135, 30.1092806 39.0565458)",
173270263,residential,False,False,29.209,,,"LINESTRING (30.1098271 39.0566135, 30.1098187 39.0568761)",
"[173270281, 173270263]",residential,False,True,276.421,,,"LINESTRING (30.1098271 39.0566135, 30.1098271 39.0563246, 30.1101484 39.0556286, 30.1102753 39.0555236, 30.1105881 39.0554185, 30.1106966 39.0564641)",
173270131,residential,False,False,26.492,,,"LINESTRING (30.1092376 39.0567817, 30.1092806 39.0565458)",
173270131,residential,False,True,69.99,,,"LINESTRING (30.1092376 39.0567817, 30.1091238 39.0574049)",
173270196,residential,False,False,51.262,,,"LINESTRING (30.1092376 39.0567817, 30.1098187 39.0568761)",
173270161,residential,False,True,80.935,,,"LINESTRING (30.1107318 39.0568039, 30.1098271 39.0566135)",
173270281,residential,False,False,37.906,,,"LINESTRING (30.1107318 39.0568039, 30.1106966 39.0564641)",
173270281,residential,False,True,24.22,,,"LINESTRING (30.1107318 39.0568039, 30.1107227 39.0570216)",
173270196,residential,False,False,32.398,,,"LINESTRING (30.1098187 39.0568761, 30.1101653 39.0569877)",
173270196,residential,False,True,51.262,,,"LINESTRING (30.1098187 39.0568761, 30.1092376 39.0567817)",
173270263,residential,False,False,65.309,,,"LINESTRING (30.1098187 39.0568761, 30.1096971 39.0574558)",
173270263,residential,False,True,29.209,,,"LINESTRING (30.1098187 39.0568761, 30.1098271 39.0566135)",
173270092,residential,False,False,56.506,,,"LINESTRING (30.1101653 39.0569877, 30.1100376 39.0574861)",
173270196,residential,False,False,48.276,,,"LINESTRING (30.1101653 39.0569877, 30.1107227 39.0570216)",
173270196,residential,False,True,32.398,,,"LINESTRING (30.1101653 39.0569877, 30.1098187 39.0568761)",
173270196,residential,False,True,48.276,,,"LINESTRING (30.1107227 39.0570216, 30.1101653 39.0569877)",
173270281,residential,False,False,24.22,,,"LINESTRING (30.1107227 39.0570216, 30.1107318 39.0568039)",
173270281,residential,False,True,58.241,,,"LINESTRING (30.1107227 39.0570216, 30.1107008 39.0575451)",
173270241,residential,False,False,227.701,,,"LINESTRING (30.1078519 39.0573485, 30.1072781 39.0593472)",
173270090,residential,False,False,72.46,,,"LINESTRING (30.1078519 39.0573485, 30.1075357 39.0573817, 30.10702 39.0574342)",
173270090,residential,False,True,62.54,,,"LINESTRING (30.1078519 39.0573485, 30.1081614 39.057316, 30.1085702 39.0573557)",
173270090,residential,False,True,48.112,,,"LINESTRING (30.1085702 39.0573557, 30.1091238 39.0574049)",
312263252,tertiary,False,True,55.593,Hürriyet Caddesi,50,"LINESTRING (30.1085702 39.0573557, 30.108521 39.0578542)",
173270090,residential,False,False,62.54,,,"LINESTRING (30.1085702 39.0573557, 30.1081614 39.057316, 30.1078519 39.0573485)",
312263252,tertiary,False,False,88.154,Hürriyet Caddesi,50,"LINESTRING (30.1085702 39.0573557, 30.108621 39.0570535, 30.108824 39.0566659, 30.1088496 39.0565992)",
173270090,residential,False,False,48.112,,,"LINESTRING (30.1091238 39.0574049, 30.1085702 39.0573557)",
173270090,residential,False,True,49.824,,,"LINESTRING (30.1091238 39.0574049, 30.1096971 39.0574558)",
173270131,residential,False,False,69.99,,,"LINESTRING (30.1091238 39.0574049, 30.1092376 39.0567817)",
173270090,residential,False,True,80.612,,,"LINESTRING (30.1060872 39.0574643, 30.10702 39.0574342)",
173270145,residential,False,False,191.681,Nergis Sokak,30,"LINESTRING (30.1060872 39.0574643, 30.1056949 39.059161)",
173270090,residential,False,False,306.58299999999997,,,"LINESTRING (30.1060872 39.0574643, 30.1058407 39.0574514, 30.1048623 39.0573398, 30.1041798 39.0572407, 30.1026135 39.0569183)",
173270090,residential,False,False,80.612,,,"LINESTRING (30.10702 39.0574342, 30.1060872 39.0574643)",
173270286,residential,False,False,206.986,,,"LINESTRING (30.10702 39.0574342, 30.106486 39.0592489)",
173270286,residential,False,True,119.359,,,"LINESTRING (30.10702 39.0574342, 30.1073751 39.0563968)",
173270090,residential,False,True,72.46,,,"LINESTRING (30.10702 39.0574342, 30.1075357 39.0573817, 30.1078519 39.0573485)",
173270090,residential,False,False,49.824,,,"LINESTRING (30.1096971 39.0574558, 30.1091238 39.0574049)",
173270090,residential,False,True,29.593,,,"LINESTRING (30.1096971 39.0574558, 30.1100376 39.0574861)",
173270263,residential,False,True,65.309,,,"LINESTRING (30.1096971 39.0574558, 30.1098187 39.0568761)",
173270090,residential,False,False,29.593,,,"LINESTRING (30.1100376 39.0574861, 30.1096971 39.0574558)",
173270090,residential,False,True,57.638,,,"LINESTRING (30.1100376 39.0574861, 30.1107008 39.0575451)",
173270092,residential,False,False,137.689,,,"LINESTRING (30.1100376 39.0574861, 30.1099201 39.058721)",
173270092,residential,False,True,56.506,,,"LINESTRING (30.1100376 39.0574861, 30.1101653 39.0569877)",
173270090,residential,False,False,57.638,,,"LINESTRING (30.1107008 39.0575451, 30.1100376 39.0574861)",
173270090,residential,False,True,47.33,,,"LINESTRING (30.1107008 39.0575451, 30.1112454 39.0575935)",
173270281,residential,False,False,58.241,,,"LINESTRING (30.1107008 39.0575451, 30.1107227 39.0570216)",
173270281,residential,False,True,160.154,,,"LINESTRING (30.1107008 39.0575451, 30.1105205 39.0589049, 30.1105345 39.0589774)",
173270090,residential,False,False,47.33,,,"LINESTRING (30.1112454 39.0575935, 30.1107008 39.0575451)",
173270090,residential,False,True,22.258,,,"LINESTRING (30.1112454 39.0575935, 30.1115015 39.0576163)",
1015904188,residential,False,False,151.87800000000001,,,"LINESTRING (30.1112454 39.0575935, 30.1111461 39.0578675, 30.1111715 39.0589443, 30.1111723 39.0589485)",
173270090,residential,False,False,22.258,,,"LINESTRING (30.1115015 39.0576163, 30.1112454 39.0575935)",
173270090,residential,False,True,33.782,,,"LINESTRING (30.1115015 39.0576163, 30.1118902 39.0576509)",
173270249,residential,False,True,128.308,,,"LINESTRING (30.1115015 39.0576163, 30.1114928 39.0568827, 30.1114623 39.0564631)",
173270090,residential,False,False,33.782,,,"LINESTRING (30.1118902 39.0576509, 30.1115015 39.0576163)",
173270177,residential,False,False,108.833,,,"LINESTRING (30.1132092 39.0581695, 30.1132316 39.0591481)",
173270104,residential,False,True,47.596,,,"LINESTRING (30.1084443 39.0586324, 30.1089939 39.0586654)",
312263252,tertiary,False,False,86.785,Hürriyet Caddesi,50,"LINESTRING (30.1084443 39.0586324, 30.108521 39.0578542)",
312263252,tertiary,False,True,45.164,Hürriyet Caddesi,50,"LINESTRING (30.1084443 39.0586324, 30.1084264 39.058814, 30.1083876 39.059036)",
173270092,residential,False,False,31.561,,,"LINESTRING (30.1099201 39.058721, 30.1099425 39.0590043)",
173270092,residential,False,True,137.689,,,"LINESTRING (30.1099201 39.058721, 30.1100376 39.0574861)",
173270104,residential,False,False,80.21,,,"LINESTRING (30.1099201 39.058721, 30.1089939 39.0586654)",
173270132,residential,False,True,55.163,,,"LINESTRING (30.1111723 39.0589485, 30.1105345 39.0589774)",
1015904188,residential,False,False,147.679,,,"LINESTRING (30.1111723 39.0589485, 30.1114083 39.0602639)",
1015904188,residential,False,True,151.878,,,"LINESTRING (30.1111723 39.0589485, 30.1111715 39.0589443, 30.1111461 39.0578675, 30.1112454 39.0575935)",
173270132,residential,False,False,55.163,,,"LINESTRING (30.1105345 39.0589774, 30.1111723 39.0589485)",
173270132,residential,False,True,51.202,,,"LINESTRING (30.1105345 39.0589774, 30.1099425 39.0590043)",
173270281,residential,False,True,65.664,,,"LINESTRING (30.1105345 39.0589774, 30.1106473 39.0595614)",
173270281,residential,False,False,160.154,,,"LINESTRING (30.1105345 39.0589774, 30.1105205 39.0589049, 30.1107008 39.0575451)",
173270092,residential,False,False,40.127,,,"LINESTRING (30.1099425 39.0590043, 30.1099709 39.0593645)",
173270092,residential,False,True,31.561,,,"LINESTRING (30.1099425 39.0590043, 30.1099201 39.058721)",
173270132,residential,False,False,51.202,,,"LINESTRING (30.1099425 39.0590043, 30.1105345 39.0589774)",
312263252,tertiary,False,True,18.571,Hürriyet Caddesi,50,"LINESTRING (30.1083876 39.059036, 30.1083587 39.0592015)",
173270094,residential,False,False,52.074999999999996,Hamam Sokak,30,"LINESTRING (30.1083876 39.059036, 30.1081952 39.0593185, 30.1080342 39.0593991)",
312263252,tertiary,False,False,45.164,Hürriyet Caddesi,50,"LINESTRING (30.1083876 39.059036, 30.1084264 39.058814, 30.1084443 39.0586324)",
173270145,residential,False,False,54.848,Nergis Sokak,30,"LINESTRING (30.1056949 39.059161, 30.10551 39.0596329)",
173270145,residential,False,True,191.681,Nergis Sokak,30,"LINESTRING (30.1056949 39.059161, 30.1060872 39.0574643)",
173270226,residential,False,False,69.001,,,"LINESTRING (30.1056949 39.059161, 30.106486 39.0592489)",
173270226,residential,False,True,291.101,,,"LINESTRING (30.1056949 39.059161, 30.1023781 39.0586915)",
173270177,residential,False,True,108.833,,,"LINESTRING (30.1132316 39.0591481, 30.1132092 39.0581695)",
173270177,residential,False,False,114.23599999999999,,,"LINESTRING (30.1132316 39.0591481, 30.1132515 39.060021, 30.1132137 39.0601725)",
173270235,residential,False,False,21.631,,,"LINESTRING (30.1083587 39.0592015, 30.1086092 39.0592044)",
312263252,tertiary,False,False,18.571,Hürriyet Caddesi,50,"LINESTRING (30.1083587 39.0592015, 30.1083876 39.059036)",
312263252,tertiary,False,True,124.37,Hürriyet Caddesi,50,"LINESTRING (30.1083587 39.0592015, 30.1082488 39.0596613, 30.1082149 39.0603116)",
173270235,residential,False,True,18.281,,,"LINESTRING (30.1088209 39.0592069, 30.1086092 39.0592044)",
173270235,residential,False,False,72.724,,,"LINESTRING (30.1088209 39.0592069, 30.1093705 39.0592988, 30.1096157 39.0594039)",
370366921,residential,False,True,62.571,,,"LINESTRING (30.1088209 39.0592069, 30.1089576 39.0589312, 30.1089939 39.0586654)",
173270226,residential,False,False,69.26,,,"LINESTRING (30.106486 39.0592489, 30.1072781 39.0593472)",
173270226,residential,False,True,69.001,,,"LINESTRING (30.106486 39.0592489, 30.1056949 39.059161)",
173270286,residential,False,False,117.446,,,"LINESTRING (30.106486 39.0592489, 30.1061406 39.0602705)",
173270286,residential,False,True,206.986,,,"LINESTRING (30.106486 39.0592489, 30.10702 39.0574342)",
173270092,residential,False,False,30.17,,,"LINESTRING (30.1099709 39.0593645, 30.1100221 39.0596329)",
173270092,residential,False,True,40.127,,,"LINESTRING (30.1099709 39.0593645, 30.1099425 39.0590043)",
173270235,residential,False,True,30.98,,,"LINESTRING (30.1099709 39.0593645, 30.1096157 39.0594039)",
173270226,residential,False,True,69.26,,,"LINESTRING (30.1072781 39.0593472, 30.106486 39.0592489)",
173270241,residential,False,True,227.701,,,"LINESTRING (30.1072781 39.0593472, 30.1078519 39.0573485)",
370366701,residential,False,False,65.538,,,"LINESTRING (30.1072781 39.0593472, 30.1080342 39.0593991)",
370366702,residential,False,False,111.441,,,"LINESTRING (30.1072781 39.0593472, 30.1069946 39.0601458, 30.1069523 39.0603165)",
173270235,residential,False,False,30.98,,,"LINESTRING (30.1096157 39.0594039, 30.1099709 39.0593645)",
173270235,residential,False,True,72.724,,,"LINESTRING (30.1096157 39.0594039, 30.1093705 39.0592988, 30.1088209 39.0592069)",
173270240,residential,False,False,40.106,,,"LINESTRING (30.1096157 39.0594039, 30.1097172 39.0596927, 30.1097091 39.0597537)",
370366701,residential,False,True,65.538,,,"LINESTRING (30.1080342 39.0593991, 30.1072781 39.0593472)",
173270094,residential,False,False,108.977,Hamam Sokak,30,"LINESTRING (30.1080342 39.0593991, 30.1078993 39.0595549, 30.1077471 39.0597715, 30.1077029 39.0598961, 30.1076795 39.0599619, 30.1076772 39.0600547, 30.107671 39.0603099)",
173270094,residential,False,True,52.074999999999996,Hamam Sokak,30,"LINESTRING (30.1080342 39.0593991, 30.1081952 39.0593185, 30.1083876 39.059036)",
173270113,residential,False,True,54.563,,,"LINESTRING (30.1106473 39.0595614, 30.1100221 39.0596329)",
173270281,residential,False,False,65.664,,,"LINESTRING (30.1106473 39.0595614, 30.1105345 39.0589774)",
173270281,residential,False,True,83.019,,,"LINESTRING (30.1106473 39.0595614, 30.1108169 39.0602963)",
173270092,residential,False,False,12.781,,,"LINESTRING (30.1100221 39.0596329, 30.1100438 39.0597466)",
173270092,residential,False,True,30.17,,,"LINESTRING (30.1100221 39.0596329, 30.1099709 39.0593645)",
173270113,residential,False,False,54.563,,,"LINESTRING (30.1100221 39.0596329, 30.1106473 39.0595614)",
173270204,residential,False,False,50.989,,,"LINESTRING (30.1085588 39.0596337, 30.1091447 39.0596911)",
370366923,residential,False,True,47.934,,,"LINESTRING (30.1085588 39.0596337, 30.1086092 39.0592044)",
370366943,residential,False,False,24.526,,,"LINESTRING (30.1085588 39.0596337, 30.1086216 39.0597315, 30.1086386 39.059842)",
173270092,residential,False,True,12.781,,,"LINESTRING (30.1100438 39.0597466, 30.1100221 39.0596329)",
173270204,residential,False,True,28.909,,,"LINESTRING (30.1100438 39.0597466, 30.1097091 39.0597537)",
173270092,residential,False,False,66.02600000000001,,,"LINESTRING (30.1100438 39.0597466, 30.1101061 39.0600735, 30.1101061 39.0601983, 30.1100892 39.0603362)",
173270204,residential,False,False,28.909,,,"LINESTRING (30.1097091 39.0597537, 30.1100438 39.0597466)",
173270204,residential,False,True,49.237,,,"LINESTRING (30.1097091 39.0597537, 30.1094974 39.0597256, 30.1091447 39.0596911)",
173270240,residential,False,False,77.768,,,"LINESTRING (30.1097091 39.0597537, 30.1096834 39.0599488, 30.1096496 39.0600932, 30.1093281 39.0603477)",
173270240,residential,False,True,40.106,,,"LINESTRING (30.1097091 39.0597537, 30.1097172 39.0596927, 30.1096157 39.0594039)",
173270145,residential,False,True,54.413,Nergis Sokak,30,"LINESTRING (30.1053319 39.0601023, 30.10551 39.0596329)",
173270273,secondary,True,False,72.812,,,"LINESTRING (30.1053319 39.0601023, 30.1059415 39.0601933, 30.1061406 39.0602705)",43-51
173270078,residential,False,True,156.211,,,"LINESTRING (30.1132137 39.0601725, 30.1114083 39.0602639)",
173270177,residential,False,True,114.23599999999999,,,"LINESTRING (30.1132137 39.0601725, 30.1132515 39.060021, 30.1132316 39.0591481)",
173270078,residential,False,False,156.211,,,"LINESTRING (30.1114083 39.0602639, 30.1132137 39.0601725)",
173270078,residential,False,True,51.189,,,"LINESTRING (30.1114083 39.0602639, 30.1108169 39.0602963)",
1015904188,residential,False,True,147.679,,,"LINESTRING (30.1114083 39.0602639, 30.1111723 39.0589485)",
"[1015904187, 1015904188]",residential,False,"[False, True]",118.05199999999999,,,"LINESTRING (30.1114083 39.0602639, 30.1114398 39.0605302, 30.1115882 39.0609309, 30.1117093 39.0612963)",
173270180,secondary,False,False,70.269,,,"LINESTRING (30.1061406 39.0602705, 30.1069523 39.0603165)",43-51
173270286,residential,False,True,117.446,,,"LINESTRING (30.1061406 39.0602705, 30.106486 39.0592489)",
173270286,residential,False,False,317.548,,,"LINESTRING (30.1061406 39.0602705, 30.1052951 39.0627193, 30.1051908 39.0630294)",
173270078,residential,False,False,51.189,,,"LINESTRING (30.1108169 39.0602963, 30.1114083 39.0602639)",
173270078,residential,False,True,62.987,,,"LINESTRING (30.1108169 39.0602963, 30.1100892 39.0603362)",
173270281,residential,False,False,83.019,,,"LINESTRING (30.1108169 39.0602963, 30.1106473 39.0595614)",
173270180,secondary,False,False,46.961,,,"LINESTRING (30.107671 39.0603099, 30.1082149 39.0603116)",43-51
173270180,secondary,False,True,62.058,,,"LINESTRING (30.107671 39.0603099, 30.1069523 39.0603165)",43-51
173270094,residential,False,False,364.086,Hamam Sokak,30,"LINESTRING (30.107671 39.0603099, 30.1077048 39.0610386, 30.1078232 39.0617937, 30.1077809 39.0623254, 30.1074241 39.0635461)",
173270094,residential,False,True,108.97700000000002,Hamam Sokak,30,"LINESTRING (30.107671 39.0603099, 30.1076772 39.0600547, 30.1076795 39.0599619, 30.1077029 39.0598961, 30.1077471 39.0597715, 30.1078993 39.0595549, 30.1080342 39.0593991)",
173270078,residential,False,False,31.007,,,"LINESTRING (30.1082149 39.0603116, 30.1085723 39.0603389)",
173270180,secondary,False,True,46.961,,,"LINESTRING (30.1082149 39.0603116, 30.107671 39.0603099)",43-51
312263252,tertiary,False,False,124.37,Hürriyet Caddesi,50,"LINESTRING (30.1082149 39.0603116, 30.1082488 39.0596613, 30.1083587 39.0592015)",
312263252,tertiary,False,True,267.558,Hürriyet Caddesi,50,"LINESTRING (30.1082149 39.0603116, 30.1082572 39.0626107, 30.1082649 39.0627174)",
173270180,secondary,False,False,62.058,,,"LINESTRING (30.1069523 39.0603165, 30.107671 39.0603099)",43-51
173270180,secondary,False,True,70.269,,,"LINESTRING (30.1069523 39.0603165, 30.1061406 39.0602705)",43-51
370366702,residential,False,False,371.005,,,"LINESTRING (30.1069523 39.0603165, 30.1069692 39.0622532, 30.106445 39.0635925)",
370366702,residential,False,True,111.441,,,"LINESTRING (30.1069523 39.0603165, 30.1069946 39.0601458, 30.1072781 39.0593472)",
173270078,residential,False,False,62.987,,,"LINESTRING (30.1100892 39.0603362, 30.1108169 39.0602963)",
173270078,residential,False,True,65.727,,,"LINESTRING (30.1100892 39.0603362, 30.1093281 39.0603477)",
173270092,residential,False,False,149.881,,,"LINESTRING (30.1100892 39.0603362, 30.1099201 39.0608548, 30.1098018 39.061426, 30.1098037 39.0616604)",
173270092,residential,False,True,66.02600000000001,,,"LINESTRING (30.1100892 39.0603362, 30.1101061 39.0601983, 30.1101061 39.0600735, 30.1100438 39.0597466)",
173270078,residential,False,False,65.727,,,"LINESTRING (30.1093281 39.0603477, 30.1100892 39.0603362)",
173270078,residential,False,True,54.495,,,"LINESTRING (30.1093281 39.0603477, 30.1087956 39.0603558, 30.1086975 39.0603484)",
173270240,residential,False,True,77.768,,,"LINESTRING (30.1093281 39.0603477, 30.1096496 39.0600932, 30.1096834 39.0599488, 30.1097091 39.0597537)",
173270078,residential,False,True,10.861,,,"LINESTRING (30.1086975 39.0603484, 30.1085723 39.0603389)",
173270078,residential,False,False,54.495,,,"LINESTRING (30.1086975 39.0603484, 30.1087956 39.0603558, 30.1093281 39.0603477)",
173270141,residential,False,False,175.476,,,"LINESTRING (30.1086975 39.0603484, 30.1089816 39.0613078, 30.1092944 39.0618495)",
173270085,residential,False,False,178.74,,,"LINESTRING (30.1117093 39.0612963, 30.1119071 39.0615901, 30.1120931 39.0618987, 30.112256 39.0622616, 30.1124701 39.0627868)",
"[1015904187, 1015904188]",residential,False,"[False, True]",118.052,,,"LINESTRING (30.1117093 39.0612963, 30.1115882 39.0609309, 30.1114398 39.0605302, 30.1114083 39.0602639)",
1015904187,residential,False,True,86.47200000000001,,,"LINESTRING (30.1117093 39.0612963, 30.1115332 39.0615436, 30.1113252 39.0616981, 30.1110857 39.061896)",
173270092,residential,False,False,44.298,,,"LINESTRING (30.1098037 39.0616604, 30.1098609 39.0620563)",
173270076,residential,False,False,50.451,,,"LINESTRING (30.1098037 39.0616604, 30.1096749 39.0616689, 30.1093874 39.0617674, 30.1092944 39.0618495)",
"[1015904186, 173270076]",residential,False,"[False, True]",103.162,,,"LINESTRING (30.1098037 39.0616604, 30.1103683 39.061623, 30.1106136 39.0617933, 30.1108248 39.0619578)",
173270092,residential,False,True,149.881,,,"LINESTRING (30.1098037 39.0616604, 30.1098018 39.061426, 30.1099201 39.0608548, 30.1100892 39.0603362)",
173270076,residential,False,False,83.792,,,"LINESTRING (30.1092944 39.0618495, 30.1092014 39.0619315, 30.1091676 39.0622401, 30.109286 39.0625618)",
173270076,residential,False,True,50.451,,,"LINESTRING (30.1092944 39.0618495, 30.1093874 39.0617674, 30.1096749 39.0616689, 30.1098037 39.0616604)",
173270141,residential,False,True,175.476,,,"LINESTRING (30.1092944 39.0618495, 30.1089816 39.0613078, 30.1086975 39.0603484)",
1015904186,residential,False,False,23.551,,,"LINESTRING (30.1108248 39.0619578, 30.1110857 39.061896)",
173270248,residential,False,False,38.138999999999996,,,"LINESTRING (30.1108248 39.0619578, 30.1106135 39.0620628, 30.1104274 39.0620957)",
"[1015904186, 173270076]",residential,False,"[False, True]",103.162,,,"LINESTRING (30.1108248 39.0619578, 30.1106136 39.0617933, 30.1103683 39.061623, 30.1098037 39.0616604)",
173270092,residential,False,False,43.823,,,"LINESTRING (30.1098609 39.0620563, 30.1099978 39.0624358)",
173270092,residential,False,True,44.298,,,"LINESTRING (30.1098609 39.0620563, 30.1098037 39.0616604)",
173270248,residential,False,True,49.835,,,"LINESTRING (30.1098609 39.0620563, 30.1100385 39.0620366, 30.1102076 39.062076, 30.1104274 39.0620957)",
173270274,residential,False,False,29.209,,,"LINESTRING (30.1104274 39.0620957, 30.1104359 39.0623583)",
173270248,residential,False,False,49.83500000000001,,,"LINESTRING (30.1104274 39.0620957, 30.1102076 39.062076, 30.1100385 39.0620366, 30.1098609 39.0620563)",
173270248,residential,False,True,38.138999999999996,,,"LINESTRING (30.1104274 39.0620957, 30.1106135 39.0620628, 30.1108248 39.0619578)",
173270225,residential,False,False,38.794,,,"LINESTRING (30.1104359 39.0623583, 30.1099978 39.0624358)",
173270274,residential,False,True,29.209,,,"LINESTRING (30.1104359 39.0623583, 30.1104274 39.0620957)",
173270274,residential,False,False,138.334,,,"LINESTRING (30.1104359 39.0623583, 30.1104692 39.0625887, 30.1107328 39.0634021, 30.1108137 39.0635638)",
173270092,residential,False,False,144.861,,,"LINESTRING (30.1099978 39.0624358, 30.1104489 39.0636906)",
173270092,residential,False,True,43.823,,,"LINESTRING (30.1099978 39.0624358, 30.1098609 39.0620563)",
173270225,residential,False,False,63.033,,,"LINESTRING (30.1099978 39.0624358, 30.109286 39.0625618)",
173270225,residential,False,True,38.794,,,"LINESTRING (30.1099978 39.0624358, 30.1104359 39.0623583)",
173270076,residential,False,False,141.684,,,"LINESTRING (30.109286 39.0625618, 30.1100131 39.0637041)",
173270225,residential,False,False,37.201,,,"LINESTRING (30.109286 39.0625618, 30.1088717 39.0626537)",
173270225,residential,False,True,63.033,,,"LINESTRING (30.109286 39.0625618, 30.1099978 39.0624358)",
173270076,residential,False,True,83.792,,,"LINESTRING (30.109286 39.0625618, 30.1091676 39.0622401, 30.1092014 39.0619315, 30.1092944 39.0618495)",
173270139,residential,False,False,141.559,,,"LINESTRING (30.1088717 39.0626537, 30.1093961 39.0638599)",
173270225,residential,False,False,52.867,,,"LINESTRING (30.1088717 39.0626537, 30.1082649 39.0627174)",
173270225,residential,False,True,37.201,,,"LINESTRING (30.1088717 39.0626537, 30.109286 39.0625618)",
173270225,residential,False,True,52.867,,,"LINESTRING (30.1082649 39.0627174, 30.1088717 39.0626537)",
312263252,tertiary,False,False,267.558,Hürriyet Caddesi,50,"LINESTRING (30.1082649 39.0627174, 30.1082572 39.0626107, 30.1082149 39.0603116)",
312263252,tertiary,False,True,35.935,Hürriyet Caddesi,50,"LINESTRING (30.1082649 39.0627174, 30.1082826 39.0629654, 30.1083052 39.0630381)",
173270085,residential,False,False,101.551,,,"LINESTRING (30.1124701 39.0627868, 30.1130515 39.0635807)",
173270085,residential,False,True,178.74,,,"LINESTRING (30.1124701 39.0627868, 30.112256 39.0622616, 30.1120931 39.0618987, 30.1119071 39.0615901, 30.1117093 39.0612963)",
173270119,residential,False,True,65.32600000000001,,,"LINESTRING (30.1124701 39.0627868, 30.1123046 39.0628333, 30.1118249 39.0630873)",
173270119,residential,False,False,125.084,,,"LINESTRING (30.1051908 39.0630294, 30.106445 39.0635925)",
173270286,residential,False,True,317.548,,,"LINESTRING (30.1051908 39.0630294, 30.1052951 39.0627193, 30.1061406 39.0602705)",
208705272,tertiary,False,False,95.041,,,"LINESTRING (30.1083052 39.0630381, 30.1076541 39.0633759, 30.1074241 39.0635461)",
312263252,tertiary,False,False,35.935,Hürriyet Caddesi,50,"LINESTRING (30.1083052 39.0630381, 30.1082826 39.0629654, 30.1082649 39.0627174)",
312263252,tertiary,False,True,121.707,Hürriyet Caddesi,50,"LINESTRING (30.1083052 39.0630381, 30.1083926 39.06332, 30.1088244 39.0640514)",
173270246,residential,False,False,44.701,,,"LINESTRING (30.1114965 39.0632649, 30.1116554 39.0636475)",
173270119,residential,False,False,34.576,,,"LINESTRING (30.1114965 39.0632649, 30.1115689 39.0632314, 30.1118249 39.0630873)",
173270119,residential,False,True,68.31299999999999,,,"LINESTRING (30.1114965 39.0632649, 30.111339 39.0633712, 30.1111615 39.0634542, 30.1108137 39.0635638)",
"[1015904186, 173270246]",residential,False,True,156.957,,,"LINESTRING (30.1114965 39.0632649, 30.1113153 39.0627916, 30.1111715 39.0620497, 30.1110857 39.061896)",
173270119,residential,False,True,34.508,,,"LINESTRING (30.1108137 39.0635638, 30.1104489 39.0636906)",
173270119,residential,False,False,68.31299999999999,,,"LINESTRING (30.1108137 39.0635638, 30.1111615 39.0634542, 30.111339 39.0633712, 30.1114965 39.0632649)",
173270274,residential,False,False,143.083,,,"LINESTRING (30.1108137 39.0635638, 30.1113575 39.064702, 30.1113916 39.0647698)",
173270274,residential,False,True,138.334,,,"LINESTRING (30.1108137 39.0635638, 30.1107328 39.0634021, 30.1104692 39.0625887, 30.1104359 39.0623583)",
