osmid,highway,oneway,reversed,length,ref,geometry,junction
126405149,tertiary,False,False,15.476,,"LINESTRING (32.9185814 38.6556756, 32.9187102 38.6557718)",
125848434,secondary,False,False,96.123,42-07,"LINESTRING (32.9232925 38.6568641, 32.9243682 38.65666)",
125848434,secondary,False,True,127.841,42-07,"LINESTRING (32.9232925 38.6568641, 32.9219091 38.6572575)",
189884155,residential,False,True,56.949,,"LINESTRING (32.9232925 38.6568641, 32.9230652 38.6565718, 32.9229662 38.6564202)",
125848434,secondary,False,False,65.246,42-07,"LINESTRING (32.921336 38.657637, 32.9219091 38.6572575)",
125848434,secondary,False,True,109.427,42-07,"LINESTRING (32.921336 38.657637, 32.9204348 38.6583249)",
189884034,residential,False,False,64.801,,"LINESTRING (32.921336 38.657637, 32.9220288 38.6575834, 32.9220774 38.6575739)",
125848434,secondary,False,False,89.286,42-07,"LINESTRING (32.9185791 38.659853, 32.9186795 38.6597679, 32.9190364 38.6594267, 32.91926 38.6592524)",
189884181,secondary,False,True,75.153,,"LINESTRING (32.9185791 38.659853, 32.9183471 38.6601629, 32.9181837 38.6603755, 32.9181716 38.6604438)",
189884146,residential,False,False,11.369,,"LINESTRING (32.9256386 38.6550595, 32.9256698 38.6551588)",
189884146,residential,False,True,11.369,,"LINESTRING (32.9256698 38.6551588, 32.9256386 38.6550595)",
189884180,tertiary_link,True,False,117.933,,"LINESTRING (32.9256698 38.6551588, 32.9244046 38.6555444)",
189884146,residential,False,False,64.072,,"LINESTRING (32.9256698 38.6551588, 32.9257087 38.655244, 32.9257325 38.6557294)",
189884159,residential,False,True,14.283,,"LINESTRING (32.9225577 38.6551939, 32.9223988 38.6552271)",
189884190,tertiary_link,True,False,22.805,,"LINESTRING (32.9225577 38.6551939, 32.9226469 38.6553868)",
189884159,residential,False,False,14.283,,"LINESTRING (32.9223988 38.6552271, 32.9225577 38.6551939)",
189884159,residential,False,True,116.883,,"LINESTRING (32.9223988 38.6552271, 32.9211604 38.655639)",
189884159,residential,False,False,116.883,,"LINESTRING (32.9211604 38.655639, 32.9223988 38.6552271)",
189884167,residential,False,False,47.399,,"LINESTRING (32.9211604 38.655639, 32.9213459 38.6560399)",
189884159,residential,False,True,188.46699999999998,,"LINESTRING (32.9211604 38.655639, 32.9208117 38.655745, 32.9191414 38.656261)",
126405149,tertiary,False,True,15.476,,"LINESTRING (32.9187102 38.6557718, 32.9185814 38.6556756)",
189884177,residential,False,False,67.503,,"LINESTRING (32.9187102 38.6557718, 32.9187861 38.6558162, 32.919054 38.6560628, 32.9191414 38.656261)",
189884097,tertiary,True,False,4.667,,"LINESTRING (32.9228722 38.6558653, 32.9229169 38.6558886)",roundabout
681259144,residential,False,True,52.825,,"LINESTRING (32.9233155 38.6558764, 32.9235532 38.6563137)",
189884180,tertiary_link,True,False,32.692,,"LINESTRING (32.9233155 38.6558764, 32.9230819 38.6559433, 32.9229572 38.6559647)",
189884097,tertiary,True,False,9.362,,"LINESTRING (32.9229169 38.6558886, 32.9229468 38.6559235, 32.922955 38.6559452, 32.9229572 38.6559647)",roundabout
189884184,tertiary_link,True,False,253.68200000000002,,"LINESTRING (32.9229169 38.6558886, 32.9231883 38.6558054, 32.9240579 38.655544, 32.9256386 38.6550595)",
189884042,tertiary_link,True,False,28.069,,"LINESTRING (32.9227108 38.6559017, 32.9225918 38.655667)",
189884097,tertiary,True,False,15.778000000000002,,"LINESTRING (32.9227108 38.6559017, 32.9227219 38.6558886, 32.922731 38.6558821, 32.9227667 38.6558653, 32.9228194 38.6558571, 32.9228722 38.6558653)",roundabout
189884097,tertiary,True,False,7.589,,"LINESTRING (32.9226816 38.6559647, 32.9226921 38.6559235, 32.9227108 38.6559017)",roundabout
189884097,tertiary,True,False,18.683,,"LINESTRING (32.9229572 38.6559647, 32.9229468 38.6560059, 32.9229169 38.6560408, 32.9228722 38.6560642, 32.9228194 38.6560723)",roundabout
189884089,residential,True,False,112.368,,"LINESTRING (32.9227219 38.6560408, 32.9215146 38.6564046)",
189884097,tertiary,True,False,9.335,,"LINESTRING (32.9227219 38.6560408, 32.9226921 38.6560059, 32.9226816 38.6559647)",roundabout
189884097,tertiary,True,False,9.359,,"LINESTRING (32.9228194 38.6560723, 32.9227667 38.6560642, 32.9227549 38.6560598, 32.9227219 38.6560408)",roundabout
189884155,residential,False,False,40.826,,"LINESTRING (32.9228194 38.6560723, 32.9229303 38.6563651, 32.9229662 38.6564202)",
189884048,residential,False,True,122.697,,"LINESTRING (32.9274328 38.6562448, 32.9261957 38.656778)",
189884166,residential,False,False,53.163,,"LINESTRING (32.9274328 38.6562448, 32.9277286 38.6566634)",
189884048,residential,False,False,100.47200000000001,,"LINESTRING (32.9274328 38.6562448, 32.9280018 38.6559495, 32.9284321 38.6557945)",
189884177,residential,False,False,87.811,,"LINESTRING (32.9191414 38.656261, 32.9196127 38.6569597)",
189884159,residential,False,False,188.46699999999998,,"LINESTRING (32.9191414 38.656261, 32.9208117 38.655745, 32.9211604 38.655639)",
189884177,residential,False,True,67.503,,"LINESTRING (32.9191414 38.656261, 32.919054 38.6560628, 32.9187861 38.6558162, 32.9187102 38.6557718)",
256965046,residential,False,True,60.455,,"LINESTRING (32.9286345 38.6563147, 32.9284321 38.6557945)",
189884049,residential,False,True,87.764,,"LINESTRING (32.9286345 38.6563147, 32.9283957 38.6563918, 32.9277286 38.6566634)",
256965046,residential,False,False,70.916,,"LINESTRING (32.9286345 38.6563147, 32.9287976 38.6567465, 32.9288946 38.6569181)",
189884073,residential,True,False,111.939,,"LINESTRING (32.9214764 38.656322, 32.9226816 38.6559647)",
189884167,residential,False,False,5.603,,"LINESTRING (32.9214764 38.656322, 32.9214983 38.6563694)",
189884167,residential,False,True,33.352,,"LINESTRING (32.9214764 38.656322, 32.9213459 38.6560399)",
189884153,residential,False,False,50.725,,"LINESTRING (32.9260387 38.6563386, 32.9261957 38.656778)",
125848434,secondary,False,False,130.135,42-07,"LINESTRING (32.9260387 38.6563386, 32.9263126 38.6562791, 32.9272244 38.6559525, 32.9274147 38.6558809)",
125848434,secondary,False,True,24.566000000000003,42-07,"LINESTRING (32.9260387 38.6563386, 32.9258693 38.6563753, 32.9257652 38.656395)",
189884167,residential,False,False,4.162,,"LINESTRING (32.9214983 38.6563694, 32.9215146 38.6564046)",
189884167,residential,False,True,5.603,,"LINESTRING (32.9214983 38.6563694, 32.9214764 38.656322)",
