osmid,highway,oneway,reversed,length,geometry,ref,bridge,name
100131015,residential,False,True,59.997,"LINESTRING (34.848916 41.3300054, 34.848571 41.3304787)",,,
100131207,tertiary,False,True,40.774,"LINESTRING (34.848916 41.3300054, 34.8493444 41.3301814)",,,
100131207,tertiary,False,False,37.509,"LINESTRING (34.848916 41.3300054, 34.8488155 41.329821, 34.8487642 41.3296884)",,,
100130952,tertiary,False,True,108.43299999999999,"LINESTRING (34.8475379 41.3280915, 34.8469993 41.3280636, 34.8467117 41.3280411, 34.8463941 41.3279601, 34.8462782 41.3279094)",,,
100131207,tertiary,False,False,130.59,"LINESTRING (34.8475379 41.3280915, 34.846375 41.328488, 34.8461725 41.3286405)",,,
100131207,tertiary,False,True,35.384,"LINESTRING (34.8475379 41.3280915, 34.8477483 41.3280816, 34.8479542 41.3281224)",,,
100131112,secondary,True,False,38.022,"LINESTRING (34.8498635 41.333508, 34.8494196 41.3335843)",57-51,,
100131237,residential,False,False,17.748,"LINESTRING (34.8498635 41.333508, 34.8497091 41.3333983)",,,
100131207,tertiary,False,False,6.132,"LINESTRING (34.8459594 41.3294625, 34.8459623 41.3295176)",,,
100130955,residential,False,True,215.35399999999998,"LINESTRING (34.8459594 41.3294625, 34.8466398 41.3292367, 34.8472989 41.3289532, 34.8480359 41.3288272, 34.8483469 41.3287713)",,,
100131207,tertiary,False,True,53.931,"LINESTRING (34.8459594 41.3294625, 34.845937 41.329039, 34.8459613 41.3289806)",,,
100131105,residential,False,False,13.979,"LINESTRING (34.8483807 41.329522, 34.8484793 41.3296236)",,,
100131105,residential,False,True,83.522,"LINESTRING (34.8483807 41.329522, 34.8483469 41.3287713)",,,
100131011,residential,False,False,35.002,"LINESTRING (34.8483807 41.329522, 34.8483175 41.3295472, 34.8480198 41.329682)",,,
100131011,residential,False,True,29.526,"LINESTRING (34.8483807 41.329522, 34.8485212 41.3294662, 34.8486955 41.3294011)",,,
100131234,tertiary,False,True,48.038,"LINESTRING (34.849915 41.3261018, 34.8498096 41.3265265)",,,
212738183,residential,False,False,10.116,"LINESTRING (34.849915 41.3261018, 34.8499102 41.3260109)",,,
212738212,tertiary,False,True,31.928,"LINESTRING (34.849915 41.3261018, 34.8502458 41.3259578)",,,
100131205,residential,False,True,37.138,"LINESTRING (34.8483954 41.3280852, 34.8482133 41.3281104, 34.8479542 41.3281224)",,,
100131234,tertiary,False,False,93.79400000000001,"LINESTRING (34.8483954 41.3280852, 34.8486495 41.3279088, 34.8490426 41.3276317, 34.8491813 41.3274864)",,,
100131234,tertiary,False,True,28.424999999999997,"LINESTRING (34.8483954 41.3280852, 34.8482708 41.3282292, 34.8482437 41.3283106)",,,
100131099,residential,False,True,18.199,"LINESTRING (34.8504964 41.3333062, 34.8506057 41.3334478)",,,
100131099,residential,False,False,116.52300000000001,"LINESTRING (34.8504964 41.3333062, 34.8499226 41.3324708, 34.8498822 41.3323672)",,,
137412888,tertiary,False,True,96.366,"LINESTRING (34.8447242 41.3316503, 34.8454392 41.33097)",57-59,,
100131015,residential,False,False,236.51799999999997,"LINESTRING (34.8447242 41.3316503, 34.8449996 41.3317144, 34.8459046 41.331508, 34.8467434 41.3312549, 34.847329 41.3309745)",,,
100131207,tertiary,False,True,31.973,"LINESTRING (34.8479542 41.3281224, 34.8482437 41.3283106)",,,
100131205,residential,False,False,37.138,"LINESTRING (34.8479542 41.3281224, 34.8482133 41.3281104, 34.8483954 41.3280852)",,,
100131207,tertiary,False,False,35.384,"LINESTRING (34.8479542 41.3281224, 34.8477483 41.3280816, 34.8475379 41.3280915)",,,
212738212,tertiary,False,False,31.928,"LINESTRING (34.8502458 41.3259578, 34.849915 41.3261018)",,,
305173732,residential,False,True,5.679,"LINESTRING (34.8502458 41.3259578, 34.8502645 41.3260069)",,,
100131011,residential,False,False,79.784,"LINESTRING (34.8480198 41.329682, 34.8472261 41.3300815)",,,
