osmid,bridge,ref,name,highway,oneway,reversed,length,geometry,lanes
96568960,,,,tertiary,False,False,290.678,"LINESTRING (41.6787406 41.360141, 41.6786564 41.3601815, 41.6784596 41.3601358, 41.6782061 41.3601564, 41.6779444 41.3602494, 41.6775687 41.3605422, 41.6773295 41.3609619, 41.6772245 41.361265, 41.6771888 41.3613806, 41.6771052 41.3614671, 41.6769303 41.3615653, 41.6768104 41.3616674, 41.6766613 41.3619175)",
"[96569089, 96569081]",yes,,,tertiary,False,True,98.196,"LINESTRING (41.6787406 41.360141, 41.6789174 41.3599626, 41.6791353 41.3593224)",
96580457,,,,secondary,False,True,640.516,"LINESTRING (41.6787406 41.360141, 41.6785665 41.3600802, 41.6784561 41.3600353, 41.6782538 41.3600284, 41.6779688 41.3600906, 41.6776607 41.3602527, 41.6773159 41.3605047, 41.6772551 41.3605556, 41.6769573 41.3608049, 41.6766355 41.3610913, 41.6761711 41.3615675, 41.6759229 41.3617987, 41.6757022 41.3621196, 41.6756608 41.3622438, 41.6756884 41.3623473, 41.6758263 41.3624888, 41.6759183 41.3625958, 41.676001 41.3628684, 41.6760378 41.3630133, 41.6761987 41.3632652, 41.6763504 41.3634619, 41.6766309 41.3637138, 41.6769067 41.363945, 41.677247 41.3641451, 41.6772997 41.3641655)",
96580489,,,,tertiary,False,True,111.50700000000002,"LINESTRING (41.6787406 41.360141, 41.6789297 41.3602722, 41.6791595 41.360407, 41.6793391 41.3605418, 41.6795044 41.3606172, 41.6796696 41.3606442, 41.67984 41.3606442)",
96568893,,,,residential,False,False,57.089,"LINESTRING (41.6735104 41.3599279, 41.6728964 41.3597016)",
96568893,,,,residential,False,True,55.593,"LINESTRING (41.6735104 41.3599279, 41.6741354 41.3601008)",
96568944,,,,residential,False,True,216.726,"LINESTRING (41.6735104 41.3599279, 41.673642 41.3597428, 41.6738393 41.3596193, 41.6740696 41.3595411, 41.6742505 41.3594383, 41.6743821 41.3592819, 41.6746233 41.3589033, 41.6748536 41.3583478)",
96569047,,,,residential,False,True,60.333,"LINESTRING (41.675532 41.3585352, 41.6748536 41.3583478)",
96568928,,,,residential,False,True,233.947,"LINESTRING (41.675532 41.3585352, 41.6755414 41.358849, 41.6754142 41.3591913, 41.6752272 41.3595474, 41.6751219 41.3596626, 41.6749597 41.3597449, 41.6747439 41.3597839, 41.6743821 41.3598539, 41.6742067 41.359965, 41.6741354 41.3601008)",
96569047,,,,residential,False,False,189.16299999999998,"LINESTRING (41.675532 41.3585352, 41.6761644 41.3584537, 41.67621 41.3584063, 41.6761995 41.3581482, 41.676189 41.3578348, 41.6762171 41.3574661, 41.6762416 41.3573713, 41.6763585 41.3572844)",
96569047,,,,residential,False,False,47.945,"LINESTRING (41.6743273 41.358175, 41.6748536 41.3583478)",
96568953,,,,residential,False,False,145.16,"LINESTRING (41.6743273 41.358175, 41.6744588 41.3576483, 41.6744753 41.3573931, 41.6745959 41.3570969, 41.674711 41.3569117)",
96568953,,,,residential,False,True,213.769,"LINESTRING (41.6743273 41.358175, 41.6742944 41.358356, 41.674097 41.358677, 41.6738777 41.3588786, 41.6736365 41.3592325, 41.6734227 41.3593683, 41.673006 41.3596111, 41.6728964 41.3597016)",
96569047,,,,residential,False,False,60.333,"LINESTRING (41.6748536 41.3583478, 41.675532 41.3585352)",
96569047,,,,residential,False,True,47.945,"LINESTRING (41.6748536 41.3583478, 41.6743273 41.358175)",
96568944,,,,residential,False,False,216.72600000000003,"LINESTRING (41.6748536 41.3583478, 41.6746233 41.3589033, 41.6743821 41.3592819, 41.6742505 41.3594383, 41.6740696 41.3595411, 41.6738393 41.3596193, 41.673642 41.3597428, 41.6735104 41.3599279)",
96568896,,D010,Hopa-Artvin yolu,primary,False,True,38.053,"LINESTRING (41.6763585 41.3572844, 41.6765017 41.3569595)",
96569047,,,,residential,False,True,189.163,"LINESTRING (41.6763585 41.3572844, 41.6762416 41.3573713, 41.6762171 41.3574661, 41.676189 41.3578348, 41.6761995 41.3581482, 41.67621 41.3584063, 41.6761644 41.3584537, 41.675532 41.3585352)",
96569072,,D010,,primary,True,False,565.181,"LINESTRING (41.6763585 41.3572844, 41.6763654 41.3574696, 41.6763914 41.3578112, 41.6766326 41.358521, 41.6766121 41.3588204, 41.6765367 41.3590786, 41.6764449 41.3593162, 41.6762256 41.359597, 41.6759062 41.3598974, 41.6754321 41.3603437, 41.6750634 41.3606907, 41.6746801 41.3610515, 41.6745348 41.3612563, 41.6744998 41.3613056, 41.6744023 41.3615748, 41.6743913 41.3617985, 41.6743999 41.3618326)",
96568896,,D010,Hopa-Artvin yolu,primary,False,False,38.053,"LINESTRING (41.6765017 41.3569595, 41.6763585 41.3572844)",
96569072,,D010,,primary,True,False,7.81,"LINESTRING (41.6744681 41.3620557, 41.6744935 41.3621233)",
96580362,,,,tertiary,True,False,8.843,"LINESTRING (41.6744681 41.3620557, 41.6745724 41.3620417)",
96580441,,,,tertiary,True,False,14.557,"LINESTRING (41.6766613 41.3619175, 41.676659 41.3620484)",
96568960,,,,tertiary,False,True,290.678,"LINESTRING (41.6766613 41.3619175, 41.6768104 41.3616674, 41.6769303 41.3615653, 41.6771052 41.3614671, 41.6771888 41.3613806, 41.6772245 41.361265, 41.6773295 41.3609619, 41.6775687 41.3605422, 41.6779444 41.3602494, 41.6782061 41.3601564, 41.6784596 41.3601358, 41.6786564 41.3601815, 41.6787406 41.360141)",
96569072,,D010,,primary,True,False,25.475,"LINESTRING (41.6743999 41.3618326, 41.6744318 41.3619587, 41.6744681 41.3620557)",
96580541,,,,tertiary,True,False,27.73,"LINESTRING (41.6743999 41.3618326, 41.6745022 41.3619921, 41.6745724 41.3620417)",
96569032,,D010,,primary,True,False,51.489999999999995,"LINESTRING (41.6743493 41.3620713, 41.6742889 41.3619113, 41.674267 41.361615)",
96569072,,D010,,primary,True,False,14.971,"LINESTRING (41.6744935 41.3621233, 41.6745421 41.3622529)",
96580370,,,,tertiary,True,False,6.137,"LINESTRING (41.6744935 41.3621233, 41.6744221 41.3621101)",
96580554,,,,tertiary,True,False,16.381999999999998,"LINESTRING (41.6765262 41.3620229, 41.6766068 41.3619728, 41.6766613 41.3619175)",
1110049217,,,,tertiary,True,False,12.869,"LINESTRING (41.6765262 41.3620229, 41.6765543 41.3620133, 41.676585 41.3620113, 41.6766149 41.362017, 41.6766405 41.3620299, 41.676659 41.3620484)",2
96580547,,,,tertiary,True,False,31.552,"LINESTRING (41.6765233 41.362135, 41.6763233 41.3620664, 41.6761686 41.3620417)",
1110049217,,,,tertiary,True,False,14.516,"LINESTRING (41.6765233 41.362135, 41.6765036 41.36212, 41.6764908 41.3621013, 41.6764862 41.3620805, 41.6764901 41.3620596, 41.676504 41.362039, 41.6765262 41.3620229)",2
96580508,,,,tertiary,True,False,27.061999999999998,"LINESTRING (41.676659 41.3620484, 41.6766888 41.3620908, 41.6767618 41.3622784)",
1110049217,,,,tertiary,True,False,20.363,"LINESTRING (41.676659 41.3620484, 41.6766683 41.3620705, 41.6766672 41.3620936, 41.6766559 41.3621152, 41.6766358 41.3621327, 41.676609 41.3621442, 41.6765787 41.3621484, 41.6765482 41.3621447, 41.6765233 41.362135)",2
96580370,,,,tertiary,True,False,6.499,"LINESTRING (41.6745682 41.3621068, 41.6744935 41.3621233)",
96580538,,,,tertiary,True,False,16.391,"LINESTRING (41.6745682 41.3621068, 41.6745421 41.3622529)",
96580382,,,,tertiary,True,False,25.519,"LINESTRING (41.6767618 41.3622784, 41.6766353 41.3621973, 41.6765233 41.362135)",
96580468,,,,tertiary,False,False,165.348,"LINESTRING (41.6767618 41.3622784, 41.6770913 41.3625147, 41.6773517 41.3627737, 41.6776901 41.3631574, 41.6779813 41.3634439)",
96569032,,D010,,primary,True,False,11.234,"LINESTRING (41.674386 41.3621685, 41.6743493 41.3620713)",
96580362,,,,tertiary,True,False,7.159,"LINESTRING (41.674386 41.3621685, 41.6744221 41.3621101)",
96580362,,,,tertiary,True,False,7.164,"LINESTRING (41.6744221 41.3621101, 41.6744681 41.3620557)",
96580370,,,,tertiary,True,False,7.452,"LINESTRING (41.6744221 41.3621101, 41.6743493 41.3620713)",
96580362,,,,tertiary,True,False,12.569,"LINESTRING (41.6745724 41.3620417, 41.674721 41.3620601)",
96569032,,D010,,primary,True,False,288.144,"LINESTRING (41.675016 41.3646571, 41.6750569 41.364618, 41.6751291 41.364525, 41.6751446 41.3643507, 41.675124 41.3641337, 41.6744643 41.3623762, 41.674386 41.3621685)",
96580489,,,,tertiary,False,False,111.50700000000002,"LINESTRING (41.67984 41.3606442, 41.6796696 41.3606442, 41.6795044 41.3606172, 41.6793391 41.3605418, 41.6791595 41.360407, 41.6789297 41.3602722, 41.6787406 41.360141)",
1101471882,,,,residential,False,False,475.71500000000003,"LINESTRING (41.67984 41.3606442, 41.6799499 41.3608551, 41.6800384 41.3610343, 41.680186 41.3611954, 41.6802932 41.361288, 41.6804327 41.3613765, 41.6805266 41.361439, 41.6805773 41.3614776, 41.6805653 41.3615068, 41.6805371 41.361524, 41.6804714 41.3615199, 41.6804017 41.3614988, 41.680285 41.3614998, 41.6801898 41.3615028, 41.6801013 41.3614958, 41.6800127 41.3614696, 41.6799108 41.3614283, 41.6798062 41.361384, 41.679707 41.3613287, 41.6796386 41.3613166, 41.6795809 41.3613528, 41.6796077 41.3614132, 41.6796922 41.361535, 41.6797593 41.3615994, 41.6798304 41.3616468, 41.6798572 41.3617061, 41.6798357 41.3617333, 41.6798022 41.3617464, 41.6797526 41.3617313, 41.6796949 41.3617152, 41.6796399 41.3616981, 41.6795742 41.361682, 41.6795219 41.3616639, 41.6794347 41.3616025, 41.6793113 41.3615652, 41.679192 41.361524, 41.6790968 41.3614907, 41.6789868 41.3614505, 41.6789157 41.3614233, 41.6788728 41.3614223, 41.678842 41.3614656, 41.6788728 41.3614998, 41.6789197 41.361536, 41.679019 41.3616135, 41.6791008 41.3617182, 41.679145 41.3617887, 41.6791826 41.3618491, 41.6791947 41.3619024, 41.6790606 41.361842, 41.6789855 41.3618088, 41.678956 41.3618068, 41.6791103 41.3620011, 41.679266 41.3621153)",
1101471882,,,,residential,False,True,475.71500000000003,"LINESTRING (41.679266 41.3621153, 41.6791103 41.3620011, 41.678956 41.3618068, 41.6789855 41.3618088, 41.6790606 41.361842, 41.6791947 41.3619024, 41.6791826 41.3618491, 41.679145 41.3617887, 41.6791008 41.3617182, 41.679019 41.3616135, 41.6789197 41.361536, 41.6788728 41.3614998, 41.678842 41.3614656, 41.6788728 41.3614223, 41.6789157 41.3614233, 41.6789868 41.3614505, 41.6790968 41.3614907, 41.679192 41.361524, 41.6793113 41.3615652, 41.6794347 41.3616025, 41.6795219 41.3616639, 41.6795742 41.361682, 41.6796399 41.3616981, 41.6796949 41.3617152, 41.6797526 41.3617313, 41.6798022 41.3617464, 41.6798357 41.3617333, 41.6798572 41.3617061, 41.6798304 41.3616468, 41.6797593 41.3615994, 41.6796922 41.361535, 41.6796077 41.3614132, 41.6795809 41.3613528, 41.6796386 41.3613166, 41.679707 41.3613287, 41.6798062 41.361384, 41.6799108 41.3614283, 41.6800127 41.3614696, 41.6801013 41.3614958, 41.6801898 41.3615028, 41.680285 41.3614998, 41.6804017 41.3614988, 41.6804714 41.3615199, 41.6805371 41.361524, 41.6805653 41.3615068, 41.6805773 41.3614776, 41.6805266 41.361439, 41.6804327 41.3613765, 41.6802932 41.361288, 41.680186 41.3611954, 41.6800384 41.3610343, 41.6799499 41.3608551, 41.67984 41.3606442)",
1110049212,,,,residential,False,False,53.984,"LINESTRING (41.6794065 41.3642726, 41.678784 41.3641406)",
"[1110049211, 1110049219]",,,,residential,False,False,86.527,"LINESTRING (41.6794065 41.3642726, 41.6795059 41.3639729, 41.6801162 41.3640751)",
1110049212,,,,residential,False,True,53.984,"LINESTRING (41.678784 41.3641406, 41.6794065 41.3642726)",
1110049213,,,,residential,False,True,64.214,"LINESTRING (41.678784 41.3641406, 41.6785799 41.3646974)",
"[1110049216, 1110049213]",,,,residential,False,"[False, True]",65.121,"LINESTRING (41.678784 41.3641406, 41.6789023 41.3638179, 41.6788468 41.3637894, 41.6787059 41.3637209, 41.6786645 41.3636532)",
1110049213,,,,residential,False,False,64.214,"LINESTRING (41.6785799 41.3646974, 41.678784 41.3641406)",
96580457,,,,secondary,False,False,122.223,"LINESTRING (41.6785799 41.3646974, 41.6782955 41.3645573, 41.6778171 41.364366, 41.6772997 41.3641655)",
"[1110049219, 1110049211]",,,,residential,False,True,86.527,"LINESTRING (41.6801162 41.3640751, 41.6795059 41.3639729, 41.6794065 41.3642726)",
96580468,,,,tertiary,False,True,66.046,"LINESTRING (41.6786645 41.3636532, 41.6786427 41.3636626, 41.6784367 41.3636736, 41.6782565 41.3636267, 41.6780211 41.3634831, 41.6779813 41.3634439)",
"[1110049216, 1110049213]",,,,residential,False,"[False, True]",65.12100000000001,"LINESTRING (41.6786645 41.3636532, 41.6787059 41.3637209, 41.6788468 41.3637894, 41.6789023 41.3638179, 41.678784 41.3641406)",
1110049218,,,,residential,False,False,98.356,"LINESTRING (41.6779813 41.3634439, 41.6772997 41.3641655)",
96580468,,,,tertiary,False,False,66.046,"LINESTRING (41.6779813 41.3634439, 41.6780211 41.3634831, 41.6782565 41.3636267, 41.6784367 41.3636736, 41.6786427 41.3636626, 41.6786645 41.3636532)",
96580468,,,,tertiary,False,True,165.34799999999998,"LINESTRING (41.6779813 41.3634439, 41.6776901 41.3631574, 41.6773517 41.3627737, 41.6770913 41.3625147, 41.6767618 41.3622784)",
1110049218,,,,residential,False,True,98.356,"LINESTRING (41.6772997 41.3641655, 41.6779813 41.3634439)",
96580457,,,,secondary,False,False,640.5159999999998,"LINESTRING (41.6772997 41.3641655, 41.677247 41.3641451, 41.6769067 41.363945, 41.6766309 41.3637138, 41.6763504 41.3634619, 41.6761987 41.3632652, 41.6760378 41.3630133, 41.676001 41.3628684, 41.6759183 41.3625958, 41.6758263 41.3624888, 41.6756884 41.3623473, 41.6756608 41.3622438, 41.6757022 41.3621196, 41.6759229 41.3617987, 41.6761711 41.3615675, 41.6766355 41.3610913, 41.6769573 41.3608049, 41.6772551 41.3605556, 41.6773159 41.3605047, 41.6776607 41.3602527, 41.6779688 41.3600906, 41.6782538 41.3600284, 41.6784561 41.3600353, 41.6785665 41.3600802, 41.6787406 41.360141)",
96580457,,,,secondary,False,True,122.223,"LINESTRING (41.6772997 41.3641655, 41.6778171 41.364366, 41.6782955 41.3645573, 41.6785799 41.3646974)",
