osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref,junction
693490448,residential,False,True,38.321,"LINESTRING (26.8363718 38.1913205, 26.8366051 38.1910287)",,,,
201499210,residential,False,False,49.58,"LINESTRING (26.8363718 38.1913205, 26.8362226 38.1911998, 26.8360188 38.191067, 26.8359467 38.1910267)",,,,
693490448,residential,False,False,116.98400000000001,"LINESTRING (26.8363718 38.1913205, 26.8364722 38.1914369, 26.8365396 38.1915378, 26.8366411 38.1918153, 26.8367343 38.1921255, 26.8367766 38.192161, 26.8368289 38.1921778, 26.836949 38.1922)",,,,
693490448,residential,False,True,73.926,"LINESTRING (26.8367056 38.1928319, 26.8367028 38.1927649, 26.836735 38.1926732, 26.8368047 38.1924877, 26.836949 38.1922)",,,,
870500756,residential,False,False,99.47,"LINESTRING (26.8367056 38.1928319, 26.8369107 38.1928229, 26.8374045 38.1927906, 26.8376912 38.1927923, 26.8378417 38.1927885)",,,,
870500756,residential,False,True,24.573,"LINESTRING (26.8367056 38.1928319, 26.8365405 38.1928661, 26.836445 38.1929097)",,,,
206540604,residential,False,False,54.483,"LINESTRING (26.8378417 38.1927885, 26.838465 38.1927985)",,,,
206540605,residential,False,False,13.171,"LINESTRING (26.8378417 38.1927885, 26.8378182 38.1929055)",İnönü Caddesi,,,
201311578,residential,False,False,71.01599999999999,"LINESTRING (26.8378417 38.1927885, 26.8378695 38.192492, 26.8378052 38.1923222, 26.8377704 38.1921603)",,,,
870500756,residential,False,True,99.47,"LINESTRING (26.8378417 38.1927885, 26.8376912 38.1927923, 26.8374045 38.1927906, 26.8369107 38.1928229, 26.8367056 38.1928319)",,,,
870500643,residential,False,True,18.671,"LINESTRING (26.8389444 38.1939617, 26.8387308 38.1939581)",İnönü Caddesi,,,
201310939,residential,False,True,92.67700000000002,"LINESTRING (26.8389444 38.1939617, 26.8390189 38.193918, 26.8394212 38.1938474, 26.8396506 38.19378, 26.8397927 38.1937272, 26.839916 38.1936557)",,,,
870500642,residential,False,False,66.117,"LINESTRING (26.8389444 38.1939617, 26.8390243 38.1939918, 26.8396757 38.194108)",İnönü Caddesi,,,
201310940,residential,False,True,54.502,"LINESTRING (26.8396757 38.194108, 26.839916 38.1936557)",,,,
868813804,residential,False,False,16.917,"LINESTRING (26.8396757 38.194108, 26.8396049 38.1942496)",İnönü Caddesi,,,
870500642,residential,False,True,66.117,"LINESTRING (26.8396757 38.194108, 26.8390243 38.1939918, 26.8389444 38.1939617)",İnönü Caddesi,,,
265379652,tertiary,True,False,74.972,"LINESTRING (26.8391975 38.1950914, 26.8400554 38.1950934)",Necat Hepkon Caddesi,30,,
707608239,residential,False,False,48.077,"LINESTRING (26.8391975 38.1950914, 26.8392069 38.1955237)",İnönü Caddesi,20,,
868813804,residential,False,True,100.56299999999999,"LINESTRING (26.8391975 38.1950914, 26.8392067 38.1950047, 26.8396049 38.1942496)",İnönü Caddesi,,,
"[707608241, 41130148]","['residential', 'tertiary']",True,False,60.705000000000005,"LINESTRING (26.8385164 38.1951228, 26.8385368 38.1951016, 26.8391975 38.1950914)",Necat Hepkon Caddesi,"['20', '30']",,
206540344,residential,True,False,34.015,"LINESTRING (26.8379235 38.197536, 26.8380227 38.1972402)",,,,
888225653,residential,False,True,42.747,"LINESTRING (26.8379235 38.197536, 26.8380506 38.1975666, 26.8381383 38.1976222, 26.8383137 38.197755)",,,,
140231321,residential,False,True,74.761,"LINESTRING (26.8347418 38.1998445, 26.835212 38.1992828)",Şehit General Temel Cingöz Caddesi,,,
48345646,tertiary,False,False,77.667,"LINESTRING (26.8394874 38.1979362, 26.8388583 38.1974428)",,,,
48345646,tertiary,False,True,39.99,"LINESTRING (26.8394874 38.1979362, 26.8397853 38.1982092)",,,,
201766789,residential,False,True,76.972,"LINESTRING (26.8394874 38.1979362, 26.8394893 38.198197, 26.8394936 38.198395, 26.8395056 38.1986282)",,,,
48345646,tertiary,False,True,77.667,"LINESTRING (26.8388583 38.1974428, 26.8394874 38.1979362)",,,,
53649606,residential,False,True,74.068,"LINESTRING (26.8388583 38.1974428, 26.8381642 38.1970605)",Sadıkbey Caddesi,,,
737777518,residential,False,False,35.869,"LINESTRING (26.8388583 38.1974428, 26.8391933 38.1972564)",Sadıkbey Caddesi,,,
737777518,residential,False,False,57.629,"LINESTRING (26.8391933 38.1972564, 26.8398367 38.1971427)",Sadıkbey Caddesi,,,
737777518,residential,False,True,35.869,"LINESTRING (26.8391933 38.1972564, 26.8388583 38.1974428)",Sadıkbey Caddesi,,,
853513360,residential,False,False,111.059,"LINESTRING (26.8391933 38.1972564, 26.8390538 38.1963948, 26.8390611 38.1962647)",Sadıkbey Caddesi,,,
853513360,residential,False,True,26.286,"LINESTRING (26.838954 38.1960438, 26.8390611 38.1962647)",Sadıkbey Caddesi,,,
853513361,residential,False,False,60.563,"LINESTRING (26.838954 38.1960438, 26.838479 38.1964404)",Sadıkbey Caddesi,,,
853513361,residential,False,True,63.706,"LINESTRING (26.838954 38.1960438, 26.8393305 38.1955532)",Sadıkbey Caddesi,,,
206540346,tertiary,True,False,11.288,"LINESTRING (26.8393305 38.1955532, 26.8392069 38.1955237)",,30,,
853513361,residential,False,False,63.706,"LINESTRING (26.8393305 38.1955532, 26.838954 38.1960438)",Sadıkbey Caddesi,,,
206685953,tertiary,False,True,44.26,"LINESTRING (26.8384776 38.1953533, 26.8379841 38.1952638)",Atatürk Caddesi,20,,
707608240,tertiary,False,True,66.49,"LINESTRING (26.8384776 38.1953533, 26.8392069 38.1955237)",Atatürk Caddesi,20,,
707608241,residential,True,False,25.972,"LINESTRING (26.8384776 38.1953533, 26.8384831 38.1952357, 26.8385164 38.1951228)",,20,,
206685953,tertiary,False,False,57.333,"LINESTRING (26.8364626 38.1949761, 26.8371067 38.1950741)",Atatürk Caddesi,20,,
201293410,residential,False,True,112.72000000000001,"LINESTRING (26.8364626 38.1949761, 26.8358665 38.194732, 26.8355951 38.1946358, 26.8354408 38.1945779, 26.835295 38.1945538)",Çay Caddesi,,,
206685953,tertiary,False,True,99.019,"LINESTRING (26.8364626 38.1949761, 26.8358038 38.1949946, 26.835332 38.1950293)",Atatürk Caddesi,20,,
140231323,residential,False,True,20.355,"LINESTRING (26.835295 38.1945538, 26.8351905 38.1943902)",,,,
140231323,residential,False,False,54.728,"LINESTRING (26.835295 38.1945538, 26.835233 38.1947169, 26.8352665 38.1948171, 26.835332 38.1950293)",,,,
201293410,residential,False,False,112.72,"LINESTRING (26.835295 38.1945538, 26.8354408 38.1945779, 26.8355951 38.1946358, 26.8358665 38.194732, 26.8364626 38.1949761)",Çay Caddesi,,,
206540344,residential,True,False,23.498,"LINESTRING (26.8380227 38.1972402, 26.8381642 38.1970605)",,,,
201292911,residential,True,False,62.882,"LINESTRING (26.8380227 38.1972402, 26.8378451 38.197273, 26.8375771 38.1974184, 26.8373757 38.1974691)",,,,
48345646,tertiary,False,False,19.167,"LINESTRING (26.8399283 38.1983399, 26.8397853 38.1982092)",,,,
48345646,tertiary,False,True,31.932,"LINESTRING (26.8399283 38.1983399, 26.8400116 38.1984921, 26.839961 38.1986069)",,,,
53649607,residential,False,True,68.749,"LINESTRING (26.8399283 38.1983399, 26.8403291 38.19853, 26.8406179 38.1986357)",,,,
140231323,residential,False,False,43.251,"LINESTRING (26.834341 38.1916597, 26.8344508 38.1916761, 26.8345362 38.1917643, 26.8346029 38.1918638, 26.8346596 38.1919276)",,,,
1148154998,primary,True,False,188.524,"LINESTRING (26.834341 38.1916597, 26.8343365 38.1916955, 26.8343057 38.1921583, 26.8342941 38.1933543)",Kuşadası Caddesi,,35-39,
140231323,residential,False,False,111.675,"LINESTRING (26.8349394 38.1934149, 26.8349502 38.1936421, 26.8349825 38.1938276, 26.8350144 38.1939886, 26.8350533 38.1941383, 26.8351905 38.1943902)",,,,
140231323,residential,False,True,84.929,"LINESTRING (26.8349394 38.1934149, 26.8349634 38.1931713, 26.834976 38.1928098, 26.834979 38.192652)",,,,
693490428,residential,False,False,56.81,"LINESTRING (26.8349394 38.1934149, 26.8350761 38.1934089, 26.835233 38.1933826, 26.8355533 38.1932665)",,,,
870500739,residential,False,True,56.861000000000004,"LINESTRING (26.8349394 38.1934149, 26.8346655 38.1934014, 26.8342941 38.1933543)",,,,
870500643,residential,False,False,36.25,"LINESTRING (26.8383262 38.1940162, 26.8384597 38.1940171, 26.8387308 38.1939581)",İnönü Caddesi,,,
870500644,residential,False,True,25.381,"LINESTRING (26.8383262 38.1940162, 26.8381677 38.1939385, 26.8380869 38.1938875)",İnönü Caddesi,,,
"[1092022460, 518580261]",residential,False,True,116.268,"LINESTRING (26.8383262 38.1940162, 26.8384206 38.1942111, 26.8384049 38.1943172, 26.8382871 38.1944707, 26.8381753 38.1945498, 26.8379954 38.1946398, 26.8378318 38.1946944, 26.837761 38.1946906, 26.8376859 38.1946535)",,,,
201293834,tertiary,False,True,37.06,"LINESTRING (26.8333976 38.1949126, 26.8331543 38.1948561, 26.8329952 38.1948082)",Sığacık Caddesi,,,
206685971,primary_link,True,False,34.367,"LINESTRING (26.8333976 38.1949126, 26.8335821 38.1949025, 26.8337899 38.1949141)",Sığacık Caddesi,,,
206685953,tertiary,False,True,39.054,"LINESTRING (26.835332 38.1950293, 26.8348859 38.1950502)",Atatürk Caddesi,20,,
140231321,residential,False,False,115.12200000000001,"LINESTRING (26.835332 38.1950293, 26.8357029 38.1956997, 26.8358409 38.195984)",Şehit General Temel Cingöz Caddesi,,,
140231323,residential,False,True,54.727999999999994,"LINESTRING (26.835332 38.1950293, 26.8352665 38.1948171, 26.835233 38.1947169, 26.835295 38.1945538)",,,,
206685953,tertiary,False,False,99.019,"LINESTRING (26.835332 38.1950293, 26.8358038 38.1949946, 26.8364626 38.1949761)",Atatürk Caddesi,20,,
206685953,tertiary,False,False,79.524,"LINESTRING (26.8371067 38.1950741, 26.8379841 38.1952638)",Atatürk Caddesi,20,,
206685953,tertiary,False,True,57.333,"LINESTRING (26.8371067 38.1950741, 26.8364626 38.1949761)",Atatürk Caddesi,20,,
267935026,residential,False,False,110.17399999999999,"LINESTRING (26.8371067 38.1950741, 26.8374021 38.1956344, 26.8376596 38.1957398, 26.8378562 38.1957172)",Hıdırlık Caddesi,,,
267935026,residential,False,True,43.742000000000004,"LINESTRING (26.8371067 38.1950741, 26.8372232 38.1949014, 26.8374123 38.1947707)",Hıdırlık Caddesi,,,
140231321,residential,False,False,98.441,"LINESTRING (26.8358409 38.195984, 26.8361076 38.1964937, 26.8362708 38.1968023)",Şehit General Temel Cingöz Caddesi,,,
140231321,residential,False,True,115.12200000000001,"LINESTRING (26.8358409 38.195984, 26.8357029 38.1956997, 26.835332 38.1950293)",Şehit General Temel Cingöz Caddesi,,,
"[201292082, 201292083]",residential,False,True,83.238,"LINESTRING (26.8358409 38.195984, 26.8355172 38.1962738, 26.8353532 38.1966131)",,,,
140231333,residential,False,True,49.909,"LINESTRING (26.8353532 38.1966131, 26.8358415 38.1968459)",,,,
140231333,residential,False,False,123.08099999999999,"LINESTRING (26.8353532 38.1966131, 26.8348967 38.1968813, 26.834466 38.1970869, 26.8341572 38.1969857)",,,,
"[201292082, 201292083]",residential,False,False,83.238,"LINESTRING (26.8353532 38.1966131, 26.8355172 38.1962738, 26.8358409 38.195984)",,,,
140231376,residential,False,True,37.827,"LINESTRING (26.8362708 38.1968023, 26.8358415 38.1968459)",,,,
140231321,residential,False,False,55.951,"LINESTRING (26.8362708 38.1968023, 26.8364071 38.1970601, 26.8364992 38.1972721)",Şehit General Temel Cingöz Caddesi,,,
140231321,residential,False,True,98.441,"LINESTRING (26.8362708 38.1968023, 26.8361076 38.1964937, 26.8358409 38.195984)",Şehit General Temel Cingöz Caddesi,,,
140231333,residential,False,False,49.909,"LINESTRING (26.8358415 38.1968459, 26.8353532 38.1966131)",,,,
140231376,residential,False,False,37.827,"LINESTRING (26.8358415 38.1968459, 26.8362708 38.1968023)",,,,
140231376,residential,False,True,165.571,"LINESTRING (26.8358415 38.1968459, 26.8354588 38.1973537, 26.834918 38.1981457)",,,,
53649606,residential,False,False,74.068,"LINESTRING (26.8381642 38.1970605, 26.8388583 38.1974428)",Sadıkbey Caddesi,,,
1209621064,residential,True,False,74.24000000000001,"LINESTRING (26.8381642 38.1970605, 26.8383687 38.1966654, 26.838479 38.1964404)",,,,
201292729,residential,False,False,21.501,"LINESTRING (26.8364992 38.1972721, 26.8367429 38.1972455)",40. Sokak,,,
140231321,residential,False,False,135.91400000000002,"LINESTRING (26.8364992 38.1972721, 26.8364857 38.1973854, 26.8364339 38.1974981, 26.8358516 38.1983745)",Şehit General Temel Cingöz Caddesi,,,
140231321,residential,False,True,55.951,"LINESTRING (26.8364992 38.1972721, 26.8364071 38.1970601, 26.8362708 38.1968023)",Şehit General Temel Cingöz Caddesi,,,
140231376,residential,False,True,97.905,"LINESTRING (26.834918 38.1981457, 26.8343642 38.1989111)",,,,
703922521,residential,False,False,85.458,"LINESTRING (26.834918 38.1981457, 26.8358516 38.1983745)",,,,
703922521,residential,False,True,90.064,"LINESTRING (26.834918 38.1981457, 26.8339096 38.1983131)",,,,
140231376,residential,False,False,165.571,"LINESTRING (26.834918 38.1981457, 26.8354588 38.1973537, 26.8358415 38.1968459)",,,,
140231321,residential,False,False,115.432,"LINESTRING (26.8358516 38.1983745, 26.835212 38.1992828)",Şehit General Temel Cingöz Caddesi,,,
140231370,residential,False,False,115.728,"LINESTRING (26.8358516 38.1983745, 26.8370781 38.1987671)",Fabrika caddesi,,,
703922521,residential,False,True,85.458,"LINESTRING (26.8358516 38.1983745, 26.834918 38.1981457)",,,,
