osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed
170963907,residential,False,True,67.125,"LINESTRING (36.566711 40.671243, 36.5664562 40.6718149)",,,,
170963956,residential,False,False,111.626,"LINESTRING (36.566711 40.671243, 36.5672237 40.6703175)",,,,
170963956,residential,False,True,144.568,"LINESTRING (36.566711 40.671243, 36.5677956 40.6712119, 36.567965 40.671207, 36.5683138 40.6711359, 36.5684098 40.6711206)",,,,
170963905,secondary,False,False,101.304,"LINESTRING (36.5663273 40.6723044, 36.5662596 40.673214)",60-75,,,
170963905,secondary,False,True,55.505,"LINESTRING (36.5663273 40.6723044, 36.5664562 40.6718149)",60-75,,,
170964001,residential,False,True,312.91900000000004,"LINESTRING (36.5663273 40.6723044, 36.5654027 40.6725707, 36.5632167 40.6731622, 36.5628254 40.6732267)",,,,
336650191,residential,False,False,75.627,"LINESTRING (36.5663273 40.6723044, 36.5665896 40.6722609, 36.5672013 40.6721523)",,İstiklal Caddesi,,
170964001,residential,False,False,312.919,"LINESTRING (36.5628254 40.6732267, 36.5632167 40.6731622, 36.5654027 40.6725707, 36.5663273 40.6723044)",,,,
224277954,tertiary,False,False,93.525,"LINESTRING (36.5628254 40.6732267, 36.5629758 40.6735711, 36.5631644 40.6740275)",,,,
891428198,secondary,True,False,2.799,"LINESTRING (36.5696582 40.6678502, 36.5696557 40.6678753)",,Gazi Bulvarı,2,60
170964020,secondary,False,False,67.964,"LINESTRING (36.5644215 40.6682486, 36.5646447 40.6688359)",60-75,KozluYolu,,
170964020,secondary,False,True,55.564,"LINESTRING (36.5644215 40.6682486, 36.5642463 40.6677669)",60-75,KozluYolu,,
220218849,residential,False,True,224.797,"LINESTRING (36.5644215 40.6682486, 36.564665 40.668198, 36.5657271 40.6680108, 36.5669993 40.6677369)",,,,
170964020,secondary,False,False,51.609,"LINESTRING (36.5648456 40.6693646, 36.5651893 40.6697486)",60-75,KozluYolu,,
170964020,secondary,False,True,61.182,"LINESTRING (36.5648456 40.6693646, 36.5646447 40.6688359)",60-75,KozluYolu,,
220218442,residential,False,True,238.24599999999998,"LINESTRING (36.5648456 40.6693646, 36.5651692 40.6692071, 36.565813 40.6690606, 36.5665962 40.6688897, 36.5669717 40.6687921, 36.5671219 40.6686944, 36.5673043 40.6685317, 36.5673726 40.668505)",,,,
170964020,secondary,False,False,78.615,"LINESTRING (36.5660141 40.670671, 36.5661786 40.6713669)",60-75,KozluYolu,,
170964020,secondary,False,True,76.811,"LINESTRING (36.5660141 40.670671, 36.5655031 40.6700992)",60-75,KozluYolu,,
220207994,residential,False,False,109.326,"LINESTRING (36.5660141 40.670671, 36.5672237 40.6703175)",,,,
170964020,secondary,False,True,78.615,"LINESTRING (36.5661786 40.6713669, 36.5660141 40.670671)",60-75,KozluYolu,,
170964020,secondary,False,False,55.17,"LINESTRING (36.5661786 40.6713669, 36.566317 40.6716295, 36.5664562 40.6718149)",60-75,KozluYolu,,
170963905,secondary,False,False,55.505,"LINESTRING (36.5664562 40.6718149, 36.5663273 40.6723044)",60-75,,,
170963907,residential,False,False,67.125,"LINESTRING (36.5664562 40.6718149, 36.566711 40.671243)",,,,
170964020,secondary,False,True,55.17,"LINESTRING (36.5664562 40.6718149, 36.566317 40.6716295, 36.5661786 40.6713669)",60-75,KozluYolu,,
893420370,secondary,True,False,5.022,"LINESTRING (36.5714063 40.6728765, 36.5713496 40.6728903)",60-75,Erek Caddesi,,
891350947,secondary,True,False,6.385,"LINESTRING (36.5714063 40.6728765, 36.5713695 40.67287, 36.5713363 40.6728561)",,Gazi Bulvarı,2,60
552913045,secondary,False,False,16.274,"LINESTRING (36.5662839 40.6740494, 36.5662891 40.6741957)",60-75,,,
170963905,secondary,False,True,92.936,"LINESTRING (36.5662839 40.6740494, 36.5662553 40.6732725, 36.5662596 40.673214)",60-75,,,
841750822,secondary,True,False,254.26999999999998,"LINESTRING (36.5662839 40.6740494, 36.5665242 40.6740215, 36.5667737 40.6739724, 36.5671311 40.6738836, 36.5680308 40.6736453, 36.5691454 40.6733399)",60-75,Erek Caddesi,,
893591322,tertiary,False,True,85.786,"LINESTRING (36.5726875 40.6749478, 36.5736921 40.6748266)",,Alişan Diktaş Caddesi,,
893591324,tertiary,True,False,49.415,"LINESTRING (36.5726875 40.6749478, 36.5721252 40.6750728)",,Alişan Diktaş Caddesi,,
893591315,tertiary,True,False,178.184,"LINESTRING (36.5684747 40.6755105, 36.5663871 40.6757577)",,Alişan Diktaş Caddesi,,
220225256,residential,False,True,81.87899999999999,"LINESTRING (36.5684747 40.6755105, 36.5685849 40.6757943, 36.5687438 40.676218)",,,,
170963928,residential,False,True,46.847,"LINESTRING (36.5671289 40.675587, 36.5671261 40.6751657)",,,,
893591316,tertiary,True,False,222.585,"LINESTRING (36.5671289 40.675587, 36.569736 40.6752748)",,Alişan Diktaş Caddesi,,
552913043,tertiary,False,False,7.56,"LINESTRING (36.5663826 40.6756898, 36.5663871 40.6757577)",,,,
552913043,tertiary,False,True,166.324,"LINESTRING (36.5663826 40.6756898, 36.5662891 40.6741957)",,,,
893591316,tertiary,True,False,63.966,"LINESTRING (36.5663826 40.6756898, 36.5671289 40.675587)",,Alişan Diktaş Caddesi,,
170963934,tertiary,True,False,216.093,"LINESTRING (36.5738881 40.6719527, 36.5737665 40.6719906, 36.571558 40.6727609)",,Erek Caddesi,,
220207635,residential,False,True,138.457,"LINESTRING (36.5738881 40.6719527, 36.5741673 40.6725798, 36.5740922 40.6728483, 36.5740143 40.6731514)",,,,
893591322,tertiary,False,False,85.786,"LINESTRING (36.5736921 40.6748266, 36.5726875 40.6749478)",,Alişan Diktaş Caddesi,,
220207635,residential,False,False,188.45300000000003,"LINESTRING (36.5736921 40.6748266, 36.5737167 40.674492, 36.5738454 40.673841, 36.5740143 40.6731514)",,,,
220207635,residential,False,False,138.457,"LINESTRING (36.5740143 40.6731514, 36.5740922 40.6728483, 36.5741673 40.6725798, 36.5738881 40.6719527)",,,,
220207635,residential,False,True,188.45300000000003,"LINESTRING (36.5740143 40.6731514, 36.5738454 40.673841, 36.5737167 40.674492, 36.5736921 40.6748266)",,,,
170963928,residential,False,False,49.928,"LINESTRING (36.5671225 40.6747167, 36.5671261 40.6751657)",,,,
170963928,residential,False,True,74.262,"LINESTRING (36.5671225 40.6747167, 36.5671113 40.6740489)",,,,
220207654,residential,False,False,198.543,"LINESTRING (36.5671225 40.6747167, 36.5693764 40.6742009)",,,,
220207679,residential,False,False,50.112,"LINESTRING (36.569736 40.6752748, 36.5695387 40.6748497)",,,,
893591316,tertiary,True,False,186.938,"LINESTRING (36.569736 40.6752748, 36.5714941 40.6750642, 36.5715823 40.6750505, 36.5716735 40.6750298, 36.5719137 40.6749731)",,Alişan Diktaş Caddesi,,
220207979,residential,False,True,276.26,"LINESTRING (36.5631644 40.6740275, 36.5662596 40.673214)",,,,
224277954,tertiary,False,False,76.11,"LINESTRING (36.5631644 40.6740275, 36.5635163 40.6746578)",,,,
224277954,tertiary,False,True,93.525,"LINESTRING (36.5631644 40.6740275, 36.5629758 40.6735711, 36.5628254 40.6732267)",,,,
170963956,residential,False,True,112.742,"LINESTRING (36.5678393 40.6694175, 36.5672237 40.6703175)",,,,
372792320,residential,True,False,95.224,"LINESTRING (36.5678393 40.6694175, 36.5681173 40.6702475)",,Dr. Ziya Durmuş Caddesi,,
372792321,residential,False,False,167.223,"LINESTRING (36.5678393 40.6694175, 36.5698218 40.6693943)",,,,
170963956,residential,False,False,97.689,"LINESTRING (36.5678393 40.6694175, 36.5681057 40.6691557, 36.5681629 40.6690994, 36.5685468 40.6687219)",,,,
220208072,residential,False,False,211.11700000000002,"LINESTRING (36.5678393 40.6694175, 36.5668858 40.6697035, 36.5655031 40.6700992)",,,,
170964020,secondary,False,False,76.811,"LINESTRING (36.5655031 40.6700992, 36.5660141 40.670671)",60-75,KozluYolu,,
170964020,secondary,False,True,47.12,"LINESTRING (36.5655031 40.6700992, 36.5651893 40.6697486)",60-75,KozluYolu,,
220208072,residential,False,True,211.11700000000002,"LINESTRING (36.5655031 40.6700992, 36.5668858 40.6697035, 36.5678393 40.6694175)",,,,
170963894,residential,False,False,87.726,"LINESTRING (36.5738085 40.6680926, 36.5739982 40.6683384, 36.5743195 40.6687797)",,,,
220208115,residential,False,False,164.74200000000002,"LINESTRING (36.5738085 40.6680926, 36.5733843 40.6683111, 36.5721429 40.6688654)",,,,
220208115,residential,False,False,193.292,"LINESTRING (36.5721429 40.6688654, 36.5711559 40.6690932, 36.5699869 40.6694501)",,,,
220208115,residential,False,True,164.74200000000002,"LINESTRING (36.5721429 40.6688654, 36.5733843 40.6683111, 36.5738085 40.6680926)",,,,
220218244,residential,False,False,81.41,"LINESTRING (36.5721429 40.6688654, 36.572261 40.669081, 36.5725608 40.6695248)",,,,
220218244,residential,False,True,93.81,"LINESTRING (36.5721429 40.6688654, 36.5719123 40.6684666, 36.5717262 40.6680836)",,,,
170963894,residential,False,True,87.726,"LINESTRING (36.5743195 40.6687797, 36.5739982 40.6683384, 36.5738085 40.6680926)",,,,
220208151,residential,False,False,169.899,"LINESTRING (36.5743195 40.6687797, 36.5735736 40.6690948, 36.5725608 40.6695248)",,,,
220208158,residential,False,False,206.524,"LINESTRING (36.5731729 40.6706963, 36.572261 40.6709567, 36.5708743 40.6713366)",,,,
220218244,residential,False,False,70.602,"LINESTRING (36.5731729 40.6706963, 36.573307 40.6709078, 36.5735176 40.6712748)",,,,
220218244,residential,False,True,71.762,"LINESTRING (36.5731729 40.6706963, 36.573012 40.6704115, 36.5728353 40.6701039)",,,,
220218244,residential,False,True,70.602,"LINESTRING (36.5735176 40.6712748, 36.573307 40.6709078, 36.5731729 40.6706963)",,,,
220218246,residential,False,False,213.323,"LINESTRING (36.5735176 40.6712748, 36.573307 40.6713391, 36.5721698 40.6717053, 36.5711831 40.6720132)",,,,
220218244,residential,False,False,68.428,"LINESTRING (36.5725608 40.6695248, 36.5728353 40.6701039)",,,,
220208151,residential,False,False,202.25300000000004,"LINESTRING (36.5725608 40.6695248, 36.5721637 40.6696706, 36.5710915 40.6699151, 36.5703128 40.6701485)",,,,
220208151,residential,False,True,169.899,"LINESTRING (36.5725608 40.6695248, 36.5735736 40.6690948, 36.5743195 40.6687797)",,,,
220218244,residential,False,True,81.41,"LINESTRING (36.5725608 40.6695248, 36.572261 40.669081, 36.5721429 40.6688654)",,,,
220208114,residential,False,False,189.301,"LINESTRING (36.5717262 40.6680836, 36.5705658 40.6684503, 36.5697028 40.6688142)",,,,
220218244,residential,False,False,93.81,"LINESTRING (36.5717262 40.6680836, 36.5719123 40.6684666, 36.5721429 40.6688654)",,,,
220218244,residential,False,True,68.428,"LINESTRING (36.5728353 40.6701039, 36.5725608 40.6695248)",,,,
220208157,residential,False,False,201.721,"LINESTRING (36.5728353 40.6701039, 36.5726043 40.6701836, 36.5711237 40.6706312, 36.5706166 40.6707809)",,,,
220218244,residential,False,False,71.762,"LINESTRING (36.5728353 40.6701039, 36.573012 40.6704115, 36.5731729 40.6706963)",,,,
220218442,residential,False,True,17.191,"LINESTRING (36.5687312 40.6677504, 36.5687312 40.6675958)",,,,
372793050,residential,False,True,53.734,"LINESTRING (36.5687312 40.6677504, 36.5692538 40.6680268)",,,,
220218442,residential,False,False,145.15,"LINESTRING (36.5687312 40.6677504, 36.5685917 40.6679457, 36.5680124 40.668255, 36.5673726 40.668505)",,,,
220218442,residential,False,False,17.191,"LINESTRING (36.5687312 40.6675958, 36.5687312 40.6677504)",,,,
220218924,residential,False,False,71.0,"LINESTRING (36.5669993 40.6677369, 36.5672905 40.668336)",,,,
220218924,residential,False,True,38.856,"LINESTRING (36.5669993 40.6677369, 36.5667895 40.6674258)",,,,
220218849,residential,False,False,224.797,"LINESTRING (36.5669993 40.6677369, 36.5657271 40.6680108, 36.564665 40.668198, 36.5644215 40.6682486)",,,,
220218924,residential,False,True,20.027,"LINESTRING (36.5673726 40.668505, 36.5672905 40.668336)",,,,
220218442,residential,False,False,238.246,"LINESTRING (36.5673726 40.668505, 36.5673043 40.6685317, 36.5671219 40.6686944, 36.5669717 40.6687921, 36.5665962 40.6688897, 36.565813 40.6690606, 36.5651692 40.6692071, 36.5648456 40.6693646)",,,,
220218442,residential,False,True,145.15,"LINESTRING (36.5673726 40.668505, 36.5680124 40.668255, 36.5685917 40.6679457, 36.5687312 40.6677504)",,,,
170964020,secondary,False,False,22.239,"LINESTRING (36.5641762 40.6675741, 36.5642463 40.6677669)",60-75,KozluYolu,,
170964020,secondary,False,True,13.714,"LINESTRING (36.5641762 40.6675741, 36.564133 40.6674552)",60-75,KozluYolu,,
220225256,residential,False,False,81.87899999999999,"LINESTRING (36.5687438 40.676218, 36.5685849 40.6757943, 36.5684747 40.6755105)",,,,
220229465,residential,False,True,266.823,"LINESTRING (36.5687438 40.676218, 36.5701588 40.6760599, 36.5718649 40.6758261)",,,,
893591315,tertiary,True,False,110.078,"LINESTRING (36.5653642 40.6758634, 36.5645484 40.6759407, 36.5643755 40.6759535, 36.5642362 40.6759582, 36.5640662 40.6759591)",,Alişan Diktaş Caddesi,,
893591314,tertiary,True,False,64.59100000000001,"LINESTRING (36.5632077 40.6761104, 36.5633124 40.6760339, 36.5633821 40.675993, 36.5634619 40.6759471, 36.5635427 40.6759102, 36.5636202 40.6758808, 36.5636941 40.6758596, 36.5637734 40.6758416, 36.5638624 40.6758345)",,Alişan Diktaş Caddesi,,
224277954,tertiary,False,True,76.11,"LINESTRING (36.5635163 40.6746578, 36.5631644 40.6740275)",,,,
841750822,secondary,True,False,243.014,"LINESTRING (36.5635163 40.6746578, 36.5636827 40.6746173, 36.5662839 40.6740494)",60-75,Erek Caddesi,,
170963905,secondary,False,True,101.304,"LINESTRING (36.5662596 40.673214, 36.5663273 40.6723044)",60-75,,,
220207979,residential,False,False,276.26,"LINESTRING (36.5662596 40.673214, 36.5631644 40.6740275)",,,,
220207979,residential,False,True,106.576,"LINESTRING (36.5662596 40.673214, 36.5674544 40.6729018)",,,,
170963905,secondary,False,False,92.936,"LINESTRING (36.5662596 40.673214, 36.5662553 40.6732725, 36.5662839 40.6740494)",60-75,,,
170963956,residential,False,False,112.742,"LINESTRING (36.5672237 40.6703175, 36.5678393 40.6694175)",,,,
170963956,residential,False,True,111.626,"LINESTRING (36.5672237 40.6703175, 36.566711 40.671243)",,,,
220207994,residential,False,False,75.766,"LINESTRING (36.5672237 40.6703175, 36.5681173 40.6702475)",,,,
220207994,residential,False,True,109.326,"LINESTRING (36.5672237 40.6703175, 36.5660141 40.670671)",,,,
220207654,residential,False,True,198.543,"LINESTRING (36.5693764 40.6742009, 36.5671225 40.6747167)",,,,
220207679,residential,False,False,81.704,"LINESTRING (36.5693764 40.6742009, 36.5691965 40.6734789)",,,,
220207679,residential,False,True,73.43,"LINESTRING (36.5693764 40.6742009, 36.5695387 40.6748497)",,,,
220207654,residential,False,False,182.25099999999998,"LINESTRING (36.5693764 40.6742009, 36.5699723 40.6740607, 36.5714415 40.6737179)",,,,
