osmid,oneway,name,highway,reversed,length,geometry,bridge,lanes,access
415288785,False,Halkalı Sokak,residential,True,158.282,"LINESTRING (35.8292516 40.6481604, 35.8292203 40.648254, 35.8274744 40.648331)",,,
498956353,False,,residential,False,132.048,"LINESTRING (35.8292516 40.6481604, 35.8294776 40.6473472, 35.829533 40.6471696, 35.8295091 40.6469966)",,,
415288849,False,,residential,False,88.177,"LINESTRING (35.8304841 40.6483036, 35.8301171 40.6490461)",,,
358161885,False,İbni Sina Caddesi,tertiary,False,117.74799999999999,"LINESTRING (35.8304841 40.6483036, 35.8312698 40.6486531, 35.8316431 40.6488879)",,,
358161885,False,İbni Sina Caddesi,tertiary,True,64.313,"LINESTRING (35.8304841 40.6483036, 35.8299528 40.6481526, 35.8297586 40.6481396)",,,
187819949,False,Çelebi Mehmet Caddesi,tertiary,True,71.88,"LINESTRING (35.8316431 40.6488879, 35.8312422 40.6494583)",,,
358161885,False,İbni Sina Caddesi,tertiary,False,64.027,"LINESTRING (35.8316431 40.6488879, 35.8320522 40.6490505, 35.8323088 40.6491641)",,,
358161885,False,İbni Sina Caddesi,tertiary,True,117.74799999999999,"LINESTRING (35.8316431 40.6488879, 35.8312698 40.6486531, 35.8304841 40.6483036)",,,
187819949,False,Çelebi Mehmet Caddesi,tertiary,True,8.4,"LINESTRING (35.8305949 40.6505029, 35.830551 40.6505707)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,95.218,"LINESTRING (35.8305949 40.6505029, 35.8316403 40.6508257)",,,
187819949,False,Çelebi Mehmet Caddesi,tertiary,False,128.398,"LINESTRING (35.8305949 40.6505029, 35.8308173 40.6501299, 35.8310811 40.6496875, 35.8312422 40.6494583)",,,
1103964415,True,,trunk,False,9.692,"LINESTRING (35.8344768 40.6517241, 35.8344959 40.65172, 35.8345336 40.6517218, 35.8345682 40.6517332, 35.8345825 40.6517433)",,2,
1103964414,True,,trunk,False,1.486,"LINESTRING (35.8344435 40.6518713, 35.8344292 40.6518635)",,2,
37994438,True,Mehmet Paşa Caddesi,tertiary,False,75.459,"LINESTRING (35.8342217 40.6525276, 35.8343065 40.652342, 35.8344145 40.6519946, 35.8344229 40.6519587, 35.8344435 40.6518713)",,,
"[1103964411, 1103964412]",True,,tertiary,False,12.623000000000001,"LINESTRING (35.8342217 40.6525276, 35.8342353 40.6525246, 35.8342691 40.6525258, 35.8343005 40.6525355, 35.834326 40.6525524, 35.8343426 40.6525748)",,2,
498879832,True,Mehmet Paşa Caddesi,tertiary,False,52.022,"LINESTRING (35.8343426 40.6525748, 35.8345346 40.6527783, 35.8346847 40.6529637)",,,
1103964412,True,,tertiary,False,19.153000000000002,"LINESTRING (35.8343426 40.6525748, 35.8343486 40.6526001, 35.8343432 40.6526255, 35.8343271 40.6526481, 35.834302 40.6526654, 35.8342709 40.6526755, 35.8342371 40.6526772, 35.8342142 40.6526724)",,2,
499186461,True,Ziya Paşa Bulvarı,tertiary,False,50.884,"LINESTRING (35.8341688 40.6526476, 35.8336447 40.6524211)",,,
1103964411,True,,tertiary,False,16.791999999999998,"LINESTRING (35.8341688 40.6526476, 35.8341587 40.6526378, 35.834148 40.6526151, 35.834147 40.652591, 35.8341559 40.6525679, 35.8341754 40.6525469, 35.8342028 40.6525319, 35.8342217 40.6525276)",,2,
1103964410,True,Mehmet Paşa Caddesi,tertiary,False,51.232,"LINESTRING (35.8346847 40.6529637, 35.8342728 40.6527099, 35.8342142 40.6526724)",,,
1103964413,False,Mehmet Paşa Caddesi,tertiary,False,27.49,"LINESTRING (35.8346847 40.6529637, 35.8347082 40.6529995, 35.8348297 40.6531851)",,,
301465787,False,Saray Sokak,residential,False,102.98500000000001,"LINESTRING (35.8280891 40.649887, 35.8280579 40.6500996, 35.8279952 40.6504822, 35.8279179 40.6508036)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,31.953,"LINESTRING (35.8279179 40.6508036, 35.8281138 40.650806, 35.8282964 40.650813)",,,
301465787,False,Saray Sokak,residential,True,102.98500000000001,"LINESTRING (35.8279179 40.6508036, 35.8279952 40.6504822, 35.8280579 40.6500996, 35.8280891 40.649887)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,32.759,"LINESTRING (35.8284654 40.6499597, 35.8280891 40.649887)",,,
301465788,False,Şehit Özcan Özen Sokak,residential,True,95.951,"LINESTRING (35.8284654 40.6499597, 35.8284381 40.6500912, 35.8283584 40.6504759, 35.8282964 40.650813)",,,
358161879,False,,residential,True,18.652,"LINESTRING (35.8316243 40.6475385, 35.8314103 40.6475806)",,,
415288853,False,,residential,True,100.715,"LINESTRING (35.8316243 40.6475385, 35.8305453 40.647151)",,,
358161879,False,,residential,False,162.91299999999998,"LINESTRING (35.8316243 40.6475385, 35.8320906 40.6474914, 35.8328589 40.6474586, 35.8330653 40.6474768, 35.833387 40.6475096, 35.8335311 40.64756)",,,
358161879,False,,residential,False,17.851,"LINESTRING (35.8346497 40.6484167, 35.8346545 40.6485772)",,,
358161879,False,,residential,True,143.632,"LINESTRING (35.8346497 40.6484167, 35.8346017 40.6481362, 35.8345201 40.6480378, 35.834232 40.6478666, 35.8337519 40.6476371, 35.8335311 40.64756)",,,
498956352,False,,residential,False,129.428,"LINESTRING (35.8346497 40.6484167, 35.8338446 40.6483192, 35.8331649 40.6481417)",,,
358161879,False,,residential,True,17.851,"LINESTRING (35.8346545 40.6485772, 35.8346497 40.6484167)",,,
499186462,False,Şehit Selçuk Özarı Sokak,residential,False,161.17900000000003,"LINESTRING (35.8346545 40.6485772, 35.8349039 40.6482656, 35.8349439 40.6480903, 35.8349388 40.6478232, 35.8349797 40.6476328, 35.835159 40.6474307, 35.8352768 40.647248)",,,
499186462,False,Şehit Selçuk Özarı Sokak,residential,True,196.92399999999998,"LINESTRING (35.8346545 40.6485772, 35.8346161 40.6487008, 35.8344769 40.6488429, 35.8336991 40.6492399, 35.8334206 40.6494439, 35.8332526 40.6496916, 35.8330941 40.6498301)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,False,74.121,"LINESTRING (35.8330941 40.6498301, 35.8331805 40.6500377, 35.8332045 40.6503073, 35.833243 40.6504457, 35.8332744 40.6504743)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,True,83.797,"LINESTRING (35.8330941 40.6498301, 35.8327724 40.6495022, 35.8325708 40.64928, 35.8324853 40.6492422)",,,
499186462,False,Şehit Selçuk Özarı Sokak,residential,False,196.92400000000004,"LINESTRING (35.8330941 40.6498301, 35.8332526 40.6496916, 35.8334206 40.6494439, 35.8336991 40.6492399, 35.8344769 40.6488429, 35.8346161 40.6487008, 35.8346545 40.6485772)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,60.468,"LINESTRING (35.83381 40.6515325, 35.8339099 40.6515833, 35.8342977 40.6516796, 35.8343205 40.6516853, 35.8344768 40.6517241)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,True,121.902,"LINESTRING (35.83381 40.6515325, 35.8338143 40.6514074, 35.8337951 40.6511524, 35.8337471 40.650963, 35.8336127 40.6508318, 35.833411 40.6505987, 35.8333453 40.6505389)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,50.086,"LINESTRING (35.8316403 40.6508257, 35.8321902 40.6509955)",,,
358161892,False,Özkan Yalçın Caddesi,tertiary,False,134.033,"LINESTRING (35.8316403 40.6508257, 35.8319238 40.6501609, 35.8325534 40.6503298)",,,
499397390,False,,residential,True,80.114,"LINESTRING (35.8325534 40.6503298, 35.8321902 40.6509955)",,,
358161892,False,Özkan Yalçın Caddesi,tertiary,False,63.259,"LINESTRING (35.8325534 40.6503298, 35.8327731 40.6503954, 35.8329918 40.6504462, 35.8330724 40.6504542, 35.8332744 40.6504743)",,,
358161892,False,Özkan Yalçın Caddesi,tertiary,True,134.033,"LINESTRING (35.8325534 40.6503298, 35.8319238 40.6501609, 35.8316403 40.6508257)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,False,9.347,"LINESTRING (35.8332744 40.6504743, 35.8333453 40.6505389)",,,
358161892,False,Özkan Yalçın Caddesi,tertiary,True,63.259,"LINESTRING (35.8332744 40.6504743, 35.8330724 40.6504542, 35.8329918 40.6504462, 35.8327731 40.6503954, 35.8325534 40.6503298)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,True,74.121,"LINESTRING (35.8332744 40.6504743, 35.833243 40.6504457, 35.8332045 40.6503073, 35.8331805 40.6500377, 35.8330941 40.6498301)",,,
358161912,False,,residential,False,48.717000000000006,"LINESTRING (35.8330442 40.6509106, 35.8331521 40.6508045, 35.8331746 40.6507688, 35.833257 40.6506386, 35.8333453 40.6505389)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,True,9.347,"LINESTRING (35.8333453 40.6505389, 35.8332744 40.6504743)",,,
358161912,False,,residential,True,48.717,"LINESTRING (35.8333453 40.6505389, 35.833257 40.6506386, 35.8331746 40.6507688, 35.8331521 40.6508045, 35.8330442 40.6509106)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,False,121.90199999999999,"LINESTRING (35.8333453 40.6505389, 35.833411 40.6505987, 35.8336127 40.6508318, 35.8337471 40.650963, 35.8337951 40.6511524, 35.8338143 40.6514074, 35.83381 40.6515325)",,,
498882421,True,Atatürk Caddesi,trunk,False,38.237,"LINESTRING (35.8349603 40.6520269, 35.8347244 40.6519426, 35.8346746 40.6519248, 35.8345503 40.6518803)",,,
499879282,False,Arif Fazıl Sokak,residential,True,111.292,"LINESTRING (35.8349603 40.6520269, 35.834972 40.6522055, 35.8349863 40.6524228, 35.8351803 40.652712, 35.8353361 40.6529658)",,,
358161937,False,Saraydüzü Caddesi,tertiary,False,30.955,"LINESTRING (35.8364233 40.6521974, 35.8365481 40.6522958, 35.8366405 40.6524191)",,2,
358161937,False,Saraydüzü Caddesi,tertiary,True,170.792,"LINESTRING (35.8364233 40.6521974, 35.8363467 40.6521683, 35.836154 40.6521491, 35.835955 40.6520989, 35.8358161 40.6520226, 35.8354684 40.6518184, 35.8351086 40.6517225, 35.8348723 40.651689, 35.8347494 40.6516956, 35.8346836 40.6517104, 35.8345825 40.6517433)",,2,
415288787,False,Müftü Kamil Sokak,residential,False,91.536,"LINESTRING (35.8364233 40.6521974, 35.8366793 40.6521296, 35.8368451 40.6520676, 35.8370342 40.6521013, 35.837179 40.6521349, 35.8374573 40.6521754)",,,
190818262,False,Mehmet Paşa Caddesi,tertiary,False,40.912,"LINESTRING (35.8349776 40.6535355, 35.8348297 40.6531851)",,,
190818262,False,Mehmet Paşa Caddesi,tertiary,True,67.602,"LINESTRING (35.8349776 40.6535355, 35.835192 40.6541213)",,,
381905857,False,Sabuncuzade Sokak,residential,False,54.514,"LINESTRING (35.8349776 40.6535355, 35.8355904 40.6533799)",,,
381905857,False,Sabuncuzade Sokak,residential,False,36.432,"LINESTRING (35.8355904 40.6533799, 35.8359885 40.6532529)",,,
381905857,False,Sabuncuzade Sokak,residential,True,54.514,"LINESTRING (35.8355904 40.6533799, 35.8349776 40.6535355)",,,
499879282,False,Arif Fazıl Sokak,residential,False,50.798,"LINESTRING (35.8355904 40.6533799, 35.8353361 40.6529658)",,,
415288849,False,,residential,False,66.457,"LINESTRING (35.8301171 40.6490461, 35.8298419 40.6496061)",,,
415288849,False,,residential,True,88.177,"LINESTRING (35.8301171 40.6490461, 35.8304841 40.6483036)",,,
498885696,False,Torumtay Sokak,residential,False,105.406,"LINESTRING (35.8301171 40.6490461, 35.8312422 40.6494583)",,,
498885696,False,Torumtay Sokak,residential,True,72.462,"LINESTRING (35.8301171 40.6490461, 35.8293436 40.6487628)",,,
415288906,False,,residential,False,74.085,"LINESTRING (35.8290194 40.6493727, 35.8298419 40.6496061)",,,
499101316,False,,residential,False,73.126,"LINESTRING (35.8290194 40.6493727, 35.8293436 40.6487628)",,,
499101316,False,,residential,True,66.439,"LINESTRING (35.8290194 40.6493727, 35.8287726 40.6499401)",,,
415288906,False,,residential,True,132.158,"LINESTRING (35.8290194 40.6493727, 35.8282171 40.6492145, 35.8275466 40.6491738, 35.8274817 40.6491739)",,,
358161937,False,Saraydüzü Caddesi,tertiary,True,30.955,"LINESTRING (35.8366405 40.6524191, 35.8365481 40.6522958, 35.8364233 40.6521974)",,2,
500998064,False,Şeyh Sokak,residential,True,74.333,"LINESTRING (35.8366405 40.6524191, 35.8372347 40.6522141, 35.8374573 40.6521754)",,,
187819949,False,Çelebi Mehmet Caddesi,tertiary,False,71.88,"LINESTRING (35.8312422 40.6494583, 35.8316431 40.6488879)",,,
498885696,False,Torumtay Sokak,residential,True,105.406,"LINESTRING (35.8312422 40.6494583, 35.8301171 40.6490461)",,,
187819949,False,Çelebi Mehmet Caddesi,tertiary,True,128.398,"LINESTRING (35.8312422 40.6494583, 35.8310811 40.6496875, 35.8308173 40.6501299, 35.8305949 40.6505029)",,,
498885696,False,Torumtay Sokak,residential,False,72.462,"LINESTRING (35.8293436 40.6487628, 35.8301171 40.6490461)",,,
499101316,False,,residential,True,73.126,"LINESTRING (35.8293436 40.6487628, 35.8290194 40.6493727)",,,
498885696,False,Torumtay Sokak,residential,True,159.38400000000001,"LINESTRING (35.8293436 40.6487628, 35.8289413 40.6486529, 35.8284907 40.6486407, 35.8274922 40.6487597)",,,
415288787,False,Müftü Kamil Sokak,residential,True,91.536,"LINESTRING (35.8374573 40.6521754, 35.837179 40.6521349, 35.8370342 40.6521013, 35.8368451 40.6520676, 35.8366793 40.6521296, 35.8364233 40.6521974)",,,
500998064,False,Şeyh Sokak,residential,False,74.333,"LINESTRING (35.8374573 40.6521754, 35.8372347 40.6522141, 35.8366405 40.6524191)",,,
415288849,False,,residential,False,68.441,"LINESTRING (35.8298419 40.6496061, 35.8295584 40.6501828)",,,
415288849,False,,residential,True,66.457,"LINESTRING (35.8298419 40.6496061, 35.8301171 40.6490461)",,,
415288906,False,,residential,True,74.085,"LINESTRING (35.8298419 40.6496061, 35.8290194 40.6493727)",,,
415288853,False,,residential,False,100.715,"LINESTRING (35.8305453 40.647151, 35.8316243 40.6475385)",,,
499092720,False,,residential,False,91.298,"LINESTRING (35.8305453 40.647151, 35.8295421 40.6469678, 35.8295091 40.6469966)",,,
415288849,False,,residential,True,68.441,"LINESTRING (35.8295584 40.6501828, 35.8298419 40.6496061)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,94.41,"LINESTRING (35.8295584 40.6501828, 35.8305949 40.6505029)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,120.49100000000001,"LINESTRING (35.8344292 40.6518635, 35.8342718 40.65182, 35.8341454 40.6517852, 35.8339805 40.6517084, 35.8335595 40.6514923, 35.8331659 40.6513717)",,,
1103964414,True,,trunk,False,19.341,"LINESTRING (35.8344292 40.6518635, 35.8344091 40.6518427, 35.8343982 40.6518183, 35.8343975 40.6517925, 35.8344071 40.6517678, 35.8344288 40.6517444, 35.8344596 40.6517278, 35.8344768 40.6517241)",,2,
358161885,False,İbni Sina Caddesi,tertiary,True,17.238,"LINESTRING (35.8324853 40.6492422, 35.8323088 40.6491641)",,,
499092723,False,Ruhi Tingiz Caddesi,tertiary,False,83.797,"LINESTRING (35.8324853 40.6492422, 35.8325708 40.64928, 35.8327724 40.6495022, 35.8330941 40.6498301)",,,
498956349,True,,residential,False,56.364,"LINESTRING (35.8327289 40.6487702, 35.8324853 40.6492422)",,,
498956351,False,Çelebi Mehmet Caddesi,residential,False,78.996,"LINESTRING (35.8327289 40.6487702, 35.8328538 40.6485742, 35.8331649 40.6481417)",,,
358161879,False,,residential,False,143.63199999999998,"LINESTRING (35.8335311 40.64756, 35.8337519 40.6476371, 35.834232 40.6478666, 35.8345201 40.6480378, 35.8346017 40.6481362, 35.8346497 40.6484167)",,,
358161879,False,,residential,True,162.913,"LINESTRING (35.8335311 40.64756, 35.833387 40.6475096, 35.8330653 40.6474768, 35.8328589 40.6474586, 35.8320906 40.6474914, 35.8316243 40.6475385)",,,
498956351,False,Çelebi Mehmet Caddesi,residential,True,71.683,"LINESTRING (35.8335311 40.64756, 35.8331761 40.6481255, 35.8331649 40.6481417)",,,
358161885,False,İbni Sina Caddesi,tertiary,False,17.238,"LINESTRING (35.8323088 40.6491641, 35.8324853 40.6492422)",,,
498956350,True,,residential,False,56.343,"LINESTRING (35.8323088 40.6491641, 35.8327289 40.6487702)",,,
358161885,False,İbni Sina Caddesi,tertiary,True,64.027,"LINESTRING (35.8323088 40.6491641, 35.8320522 40.6490505, 35.8316431 40.6488879)",,,
498956351,False,Çelebi Mehmet Caddesi,residential,False,71.683,"LINESTRING (35.8331649 40.6481417, 35.8331761 40.6481255, 35.8335311 40.64756)",,,
498956351,False,Çelebi Mehmet Caddesi,residential,True,78.996,"LINESTRING (35.8331649 40.6481417, 35.8328538 40.6485742, 35.8327289 40.6487702)",,,
498956352,False,,residential,False,160.64600000000002,"LINESTRING (35.8331649 40.6481417, 35.8320294 40.6477728, 35.8314103 40.6475806)",,,
498956352,False,,residential,True,129.428,"LINESTRING (35.8331649 40.6481417, 35.8338446 40.6483192, 35.8346497 40.6484167)",,,
358161879,False,,residential,False,18.652,"LINESTRING (35.8314103 40.6475806, 35.8316243 40.6475385)",,,
358161879,False,,residential,True,160.69400000000002,"LINESTRING (35.8314103 40.6475806, 35.8311784 40.6476262, 35.8306311 40.6477282, 35.8299061 40.6479285, 35.8298148 40.6479832, 35.8297586 40.6481396)",,,
498956352,False,,residential,True,160.64600000000002,"LINESTRING (35.8314103 40.6475806, 35.8320294 40.6477728, 35.8331649 40.6481417)",,,
498956353,False,,residential,True,132.048,"LINESTRING (35.8295091 40.6469966, 35.829533 40.6471696, 35.8294776 40.6473472, 35.8292516 40.6481604)",,,
499092720,False,,residential,True,91.298,"LINESTRING (35.8295091 40.6469966, 35.8295421 40.6469678, 35.8305453 40.647151)",,,
499101315,False,,residential,False,47.693,"LINESTRING (35.8274744 40.648331, 35.8274922 40.6487597)",,,
415288785,False,Halkalı Sokak,residential,False,158.282,"LINESTRING (35.8274744 40.648331, 35.8292203 40.648254, 35.8292516 40.6481604)",,,
499101315,False,,residential,False,46.066,"LINESTRING (35.8274922 40.6487597, 35.8274817 40.6491739)",,,
499101315,False,,residential,True,47.693,"LINESTRING (35.8274922 40.6487597, 35.8274744 40.648331)",,,
498885696,False,Torumtay Sokak,residential,False,159.38400000000001,"LINESTRING (35.8274922 40.6487597, 35.8284907 40.6486407, 35.8289413 40.6486529, 35.8293436 40.6487628)",,,
499101315,False,,residential,False,62.63,"LINESTRING (35.8274817 40.6491739, 35.8274649 40.649737)",,,
499101315,False,,residential,True,46.066,"LINESTRING (35.8274817 40.6491739, 35.8274922 40.6487597)",,,
415288906,False,,residential,False,132.15800000000002,"LINESTRING (35.8274817 40.6491739, 35.8275466 40.6491738, 35.8282171 40.6492145, 35.8290194 40.6493727)",,,
499101315,False,,residential,True,62.63,"LINESTRING (35.8274649 40.649737, 35.8274817 40.6491739)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,113.15499999999999,"LINESTRING (35.8274649 40.649737, 35.8279712 40.6497676, 35.8287246 40.6499253, 35.8287726 40.6499401)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,71.576,"LINESTRING (35.8287726 40.6499401, 35.8295584 40.6501828)",,,
499101316,False,,residential,False,66.439,"LINESTRING (35.8287726 40.6499401, 35.8290194 40.6493727)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,54.686,"LINESTRING (35.8302066 40.651411, 35.8307663 40.6516591)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,7.558,"LINESTRING (35.8306341 40.6505961, 35.830551 40.6505707)",,,
499101317,True,Danişment Caddesi,tertiary,False,97.526,"LINESTRING (35.8306341 40.6505961, 35.8302066 40.651411)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,12.743,"LINESTRING (35.8300698 40.6513624, 35.8302066 40.651411)",,,
499101318,True,Danişment Caddesi,tertiary,False,96.863,"LINESTRING (35.8300698 40.6513624, 35.8304773 40.650548)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,74.165,"LINESTRING (35.8304773 40.650548, 35.8296626 40.6502974)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,87.48,"LINESTRING (35.8315956 40.6508907, 35.8306341 40.6505961)",,,
499101319,False,Özkan Yalçın Caddesi,residential,False,109.026,"LINESTRING (35.8315956 40.6508907, 35.8311765 40.6518182)",,,
499101319,False,Özkan Yalçın Caddesi,residential,True,109.026,"LINESTRING (35.8311765 40.6518182, 35.8315956 40.6508907)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,98.636,"LINESTRING (35.8311765 40.6518182, 35.8316269 40.651971, 35.8322721 40.6521236)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,55.697,"LINESTRING (35.8322721 40.6521236, 35.8329073 40.6522602)",,,
499101320,False,,residential,False,106.277,"LINESTRING (35.8322721 40.6521236, 35.8326259 40.6512063)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,93.736,"LINESTRING (35.8326259 40.6512063, 35.8315956 40.6508907)",,,
499101320,False,,residential,True,106.277,"LINESTRING (35.8326259 40.6512063, 35.8322721 40.6521236)",,,
169707020,True,Ziya Paşa Bulvarı,tertiary,False,64.731,"LINESTRING (35.8329073 40.6522602, 35.8334648 40.6523802, 35.8336447 40.6524211)",,,
499101321,False,,residential,False,101.179,"LINESTRING (35.8329073 40.6522602, 35.8330611 40.6517445, 35.8331659 40.6513717)",,,
498879830,True,Mustafa Kemal Paşa Caddesi,trunk,False,49.128,"LINESTRING (35.8331659 40.6513717, 35.8326259 40.6512063)",,,
499101321,False,,residential,True,101.179,"LINESTRING (35.8331659 40.6513717, 35.8330611 40.6517445, 35.8329073 40.6522602)",,,
499186462,False,Şehit Selçuk Özarı Sokak,residential,True,161.179,"LINESTRING (35.8352768 40.647248, 35.835159 40.6474307, 35.8349797 40.6476328, 35.8349388 40.6478232, 35.8349439 40.6480903, 35.8349039 40.6482656, 35.8346545 40.6485772)",,,
499397390,False,,residential,False,80.114,"LINESTRING (35.8321902 40.6509955, 35.8325534 40.6503298)",,,
498885695,True,Mustafa Kemal Paşa Caddesi,trunk,False,149.466,"LINESTRING (35.8321902 40.6509955, 35.8336267 40.6514392, 35.83381 40.6515325)",,,
381905857,False,Sabuncuzade Sokak,residential,True,36.432,"LINESTRING (35.8359885 40.6532529, 35.8355904 40.6533799)",,,
498882421,True,Atatürk Caddesi,trunk,False,164.352,"LINESTRING (35.8359885 40.6532529, 35.8357628 40.652812, 35.8353208 40.6522691, 35.8351288 40.6521173, 35.8349603 40.6520269)",,,
499879282,False,Arif Fazıl Sokak,residential,True,50.798,"LINESTRING (35.8353361 40.6529658, 35.8355904 40.6533799)",,,
