osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
172796774,Yıldırım Beyazit Caddesi,tertiary,False,True,90.463,"LINESTRING (30.5278939 37.646195, 30.5280872 37.6464938, 30.5282301 37.6468734, 30.5282493 37.6469537)",,,
172799649,,residential,False,True,186.419,"LINESTRING (30.5278939 37.646195, 30.5288466 37.6464592, 30.5292287 37.6466948, 30.5293076 37.6467656, 30.5295185 37.6470583, 30.5295323 37.6471197)",,,
172796774,Yıldırım Beyazit Caddesi,tertiary,False,True,8.999,"LINESTRING (30.5282493 37.6469537, 30.5282684 37.6470332)",,,
172796774,Yıldırım Beyazit Caddesi,tertiary,False,False,90.463,"LINESTRING (30.5282493 37.6469537, 30.5282301 37.6468734, 30.5280872 37.6464938, 30.5278939 37.646195)",,,
172799216,,residential,False,True,115.602,"LINESTRING (30.5282493 37.6469537, 30.5283299 37.6469414, 30.5283665 37.6469432, 30.528611 37.6469744, 30.5288289 37.6470012, 30.5290267 37.6470527, 30.5291419 37.6470824, 30.52926 37.6471042, 30.5293932 37.6471263, 30.5295323 37.6471197)",,,
172799350,,primary_link,False,True,18.511,"LINESTRING (30.5349221 37.6470675, 30.5347605 37.647174)",30,,
706559714,Antalya Yolu Bulvarı,primary,True,False,102.996,"LINESTRING (30.5349221 37.6470675, 30.5357438 37.6477268)",50,D685,
172796774,Yıldırım Beyazit Caddesi,tertiary,False,False,8.999,"LINESTRING (30.5282684 37.6470332, 30.5282493 37.6469537)",,,
172796803,Mustafa Yeşil Caddesi,tertiary,False,True,78.38199999999999,"LINESTRING (30.5282684 37.6470332, 30.528417 37.6476529, 30.5284353 37.6477256)",,,
706555377,Burdur Caddesi,secondary,False,True,103.692,"LINESTRING (30.5282684 37.6470332, 30.5288043 37.6470716, 30.5292228 37.6471789, 30.52942 37.6472041)",,,
172799271,,residential,False,True,11.485,"LINESTRING (30.5295323 37.6471197, 30.5295551 37.6472214)",,,
172799216,,residential,False,False,115.602,"LINESTRING (30.5295323 37.6471197, 30.5293932 37.6471263, 30.52926 37.6471042, 30.5291419 37.6470824, 30.5290267 37.6470527, 30.5288289 37.6470012, 30.528611 37.6469744, 30.5283665 37.6469432, 30.5283299 37.6469414, 30.5282493 37.6469537)",,,
172799649,,residential,False,False,186.419,"LINESTRING (30.5295323 37.6471197, 30.5295185 37.6470583, 30.5293076 37.6467656, 30.5292287 37.6466948, 30.5288466 37.6464592, 30.5278939 37.646195)",,,
172799350,,primary_link,False,False,18.511,"LINESTRING (30.5347605 37.647174, 30.5349221 37.6470675)",30,,
172799285,,residential,False,True,61.191,"LINESTRING (30.52942 37.6472041, 30.5294178 37.6477544)",,,
706555377,Burdur Caddesi,secondary,False,True,12.049,"LINESTRING (30.52942 37.6472041, 30.5295551 37.6472214)",,,
706555377,Burdur Caddesi,secondary,False,False,103.692,"LINESTRING (30.52942 37.6472041, 30.5292228 37.6471789, 30.5288043 37.6470716, 30.5282684 37.6470332)",,,
172799271,,residential,False,False,11.485,"LINESTRING (30.5295551 37.6472214, 30.5295323 37.6471197)",,,
706555377,Burdur Caddesi,secondary,False,False,12.049,"LINESTRING (30.5295551 37.6472214, 30.52942 37.6472041)",,,
706555377,Burdur Caddesi,secondary,False,True,67.2,"LINESTRING (30.5295551 37.6472214, 30.5296171 37.6472293, 30.5300355 37.6473176, 30.5300621 37.6473337, 30.5302481 37.6474461)",,,
172796744,Fatih Caddesi,tertiary,False,False,29.884,"LINESTRING (30.5325564 37.6472799, 30.5325346 37.6475481)",,,
172796744,Fatih Caddesi,tertiary,False,True,74.95499999999998,"LINESTRING (30.5325564 37.6472799, 30.5325762 37.6470452, 30.5326154 37.6466891, 30.532614 37.6466077)",,,
"[172799370, 172799235]",,residential,False,True,119.547,"LINESTRING (30.5325564 37.6472799, 30.5319159 37.6472437, 30.5317727 37.6472949, 30.5317575 37.647737)",,,
706559714,Antalya Yolu Bulvarı,primary,True,False,13.587,"LINESTRING (30.5357438 37.6477268, 30.5358519 37.647814)",50,D685,
897675312,,residential,False,False,10.625,"LINESTRING (30.5357438 37.6477268, 30.5358319 37.6476615)",,,
172796833,Vatan Caddesi,tertiary,False,False,40.112,"LINESTRING (30.5302481 37.6474461, 30.5300496 37.6477708)",,,
706555377,Burdur Caddesi,secondary,False,False,67.2,"LINESTRING (30.5302481 37.6474461, 30.5300621 37.6473337, 30.5300355 37.6473176, 30.5296171 37.6472293, 30.5295551 37.6472214)",,,
706555377,Burdur Caddesi,secondary,False,True,66.48,"LINESTRING (30.5302481 37.6474461, 30.5303472 37.6475061, 30.5306827 37.6476776, 30.5308816 37.6477706)",,,
172796770,Burdur Caddesi,secondary,True,False,52.79,"LINESTRING (30.534328 37.6474938, 30.5344823 37.6474207, 30.5346079 37.6473336, 30.5347605 37.647174)",30,,
"[172799274, 172799428, 172799338]",,residential,False,"[False, True]",77.445,"LINESTRING (30.534328 37.6474938, 30.5344997 37.647771, 30.5346231 37.6479972, 30.5346076 37.648138)",,,
706555377,Burdur Caddesi,secondary,False,False,57.908,"LINESTRING (30.534328 37.6474938, 30.5339569 37.6474907, 30.5336724 37.6474632)",,,
