osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,access
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,20.33,"LINESTRING (34.6268624 36.8007805, 34.6267238 36.8009258)",,,
211497496,False,5105. Sokak,residential,,False,64.669,"LINESTRING (34.6265224 36.8021401, 34.6259215 36.8018134)",,,
211497506,False,5122. Sokak,residential,,False,53.027,"LINESTRING (34.6265224 36.8021401, 34.6268572 36.8017457)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,60.084999999999994,"LINESTRING (34.6267238 36.8009258, 34.6266962 36.8009548, 34.6265083 36.8011519, 34.6263143 36.8013553)",,,
112950659,False,Cemal Paşa Caddesi,residential,,False,69.028,"LINESTRING (34.6267238 36.8009258, 34.6267712 36.8009651, 34.6272623 36.8013724)",,,
112950659,False,Cemal Paşa Caddesi,residential,,True,74.261,"LINESTRING (34.6281828 36.8023186, 34.6276995 36.8017743)",,,
211505216,False,5227. Sokak,residential,,False,21.452,"LINESTRING (34.6296342 36.8021207, 34.6294277 36.8020213)",,1,no
211505216,False,5227. Sokak,residential,,True,44.17,"LINESTRING (34.6296342 36.8021207, 34.6300647 36.8023181)",,1,no
1238258224,False,,residential,,False,9.23,"LINESTRING (34.6296342 36.8021207, 34.6296359 36.8022037)",,,
211497502,False,5103. Sokak,residential,,False,64.969,"LINESTRING (34.6268572 36.8017457, 34.6263143 36.8013553)",,,
211497502,False,5103. Sokak,residential,,True,61.315,"LINESTRING (34.6268572 36.8017457, 34.6273695 36.8021142)",,,
211497506,False,5122. Sokak,residential,,True,53.027,"LINESTRING (34.6268572 36.8017457, 34.6265224 36.8021401)",,,
211497506,False,5122. Sokak,residential,,False,54.996,"LINESTRING (34.6268572 36.8017457, 34.6269869 36.8016261, 34.6270642 36.8015588, 34.6272623 36.8013724)",,,
211600279,False,4815. Sokak,residential,,True,140.875,"LINESTRING (34.6256585 36.8021255, 34.6250973 36.8017901, 34.6248748 36.8016529, 34.6244175 36.8013405)",,,
211497502,False,5103. Sokak,residential,,True,64.969,"LINESTRING (34.6263143 36.8013553, 34.6268572 36.8017457)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,24.391,"LINESTRING (34.6263143 36.8013553, 34.6262562 36.8014162, 34.6261565 36.8015345)",,,
211600259,False,4811. Sokak,residential,,True,117.12299999999999,"LINESTRING (34.6263143 36.8013553, 34.6258956 36.8011026, 34.6252643 36.8007208)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,41.865,"LINESTRING (34.6259215 36.8018134, 34.6256585 36.8021255)",,,
211497496,False,5105. Sokak,residential,,True,64.669,"LINESTRING (34.6259215 36.8018134, 34.6265224 36.8021401)",,,
211497502,False,5103. Sokak,residential,,False,61.315,"LINESTRING (34.6273695 36.8021142, 34.6268572 36.8017457)",,,
1063723075,False,5120. Sokak,residential,,True,47.872,"LINESTRING (34.6273695 36.8021142, 34.6276995 36.8017743)",,,
112950659,False,Cemal Paşa Caddesi,residential,,False,59.266,"LINESTRING (34.6272623 36.8013724, 34.627414 36.8015132, 34.6276995 36.8017743)",,,
112950659,False,Cemal Paşa Caddesi,residential,,True,69.028,"LINESTRING (34.6272623 36.8013724, 34.6267712 36.8009651, 34.6267238 36.8009258)",,,
211497506,False,5122. Sokak,residential,,True,54.996,"LINESTRING (34.6272623 36.8013724, 34.6270642 36.8015588, 34.6269869 36.8016261, 34.6268572 36.8017457)",,,
211505213,False,5426. Sokak,residential,,False,52.062,"LINESTRING (34.6304711 36.8007539, 34.6301487 36.8011445)",,,
211505218,False,,residential,,False,51.745,"LINESTRING (34.6304711 36.8007539, 34.6299826 36.8005018)",,,
211505218,False,,residential,,True,73.168,"LINESTRING (34.6304711 36.8007539, 34.6311619 36.8011103)",,,
211505213,False,5426. Sokak,residential,,True,41.837,"LINESTRING (34.6294277 36.8020213, 34.6296862 36.8017071)",,,
211505216,False,5227. Sokak,residential,,False,41.528,"LINESTRING (34.6294277 36.8020213, 34.6290316 36.8018241)",,1,no
211505216,False,5227. Sokak,residential,,True,21.452,"LINESTRING (34.6294277 36.8020213, 34.6296342 36.8021207)",,1,no
665111507,True,Uray Caddesi,residential,50,False,18.883,"LINESTRING (34.63107 36.7989558, 34.6309931 36.7988502, 34.6309685 36.7988069)",,,
1056642440,False,5216 Sokak,residential,50,True,8.877,"LINESTRING (34.6305743 36.7996506, 34.6305345 36.7997238)",,,
1056635504,True,5216 Sokak,residential,50,False,89.478,"LINESTRING (34.6305743 36.7996506, 34.6307312 36.7993581, 34.6307889 36.7992683, 34.6309726 36.7990531, 34.63107 36.7989558)",,,
211505216,False,5227. Sokak,residential,,False,44.17,"LINESTRING (34.6300647 36.8023181, 34.6296342 36.8021207)",,1,no
211505219,False,5240 Sokak,residential,,True,39.31,"LINESTRING (34.6300647 36.8023181, 34.6303244 36.8020322)",,,
211505218,False,,residential,,False,73.168,"LINESTRING (34.6311619 36.8011103, 34.6304711 36.8007539)",,,
1155972280,True,5240 Sokak,residential,,False,57.942,"LINESTRING (34.6311619 36.8011103, 34.6311199 36.8011566, 34.6307791 36.8015317)",,,
1056642453,True,İstiklal Caddesi,secondary,50,False,128.141,"LINESTRING (34.6312875 36.8009657, 34.6301014 36.800313)",,,
1155972280,True,5240 Sokak,residential,,False,19.585,"LINESTRING (34.6312875 36.8009657, 34.6312136 36.8010507, 34.6311619 36.8011103)",,,
"[1056642455, 211505224, 212317502, 654272063]",True,"['Silifke Caddesi', 'Mücahitler Caddesi', '5228 sokak']",residential,,False,137.679,"LINESTRING (34.6291708 36.7984951, 34.6295722 36.7987209, 34.6293788 36.7989243, 34.629626 36.7990454, 34.629877 36.7991781, 34.6300071 36.7992181, 34.6300121 36.7992215)",,,
"[654272064, 112937896]",True,Kuvayi Milliye Caddesi,tertiary,50,False,120.034,"LINESTRING (34.6291708 36.7984951, 34.6290993 36.7985554, 34.6287983 36.7988601, 34.6285307 36.799131, 34.6284616 36.7992045, 34.6284314 36.7992366, 34.6283877 36.7992793, 34.6283278 36.799337)",,,
211505222,True,5428. Sokak,residential,,False,41.469,"LINESTRING (34.6292829 36.8015101, 34.6290316 36.8018241)",,,
211600283,False,5225. Sokak,residential,,True,42.062,"LINESTRING (34.6292829 36.8015101, 34.6296862 36.8017071)",,,
1155972283,False,5225. Sokak,residential,,False,51.425,"LINESTRING (34.6292829 36.8015101, 34.628785 36.8012757)",,,
211505213,False,5426. Sokak,residential,,False,74.895,"LINESTRING (34.6301487 36.8011445, 34.6296862 36.8017071)",,,
211505213,False,5426. Sokak,residential,,True,52.062,"LINESTRING (34.6301487 36.8011445, 34.6304711 36.8007539)",,,
211505221,False,5217. Sokak,residential,,False,47.598,"LINESTRING (34.6301487 36.8011445, 34.6297209 36.8008878)",,,
211505221,False,5217. Sokak,residential,,True,70.74,"LINESTRING (34.6301487 36.8011445, 34.6307791 36.8015317)",,,
211505218,False,,residential,,True,51.745,"LINESTRING (34.6299826 36.8005018, 34.6304711 36.8007539)",,,
1155972287,True,5428. Sokak,residential,,False,48.838,"LINESTRING (34.6299826 36.8005018, 34.6297209 36.8008878)",,,
211505221,False,5217. Sokak,residential,,True,47.598,"LINESTRING (34.6297209 36.8008878, 34.6301487 36.8011445)",,,
776504411,False,5217 sokak,residential,,True,71.182,"LINESTRING (34.6297209 36.8008878, 34.6290454 36.8005454)",,1,
1155972282,True,5428. Sokak,residential,,False,79.429,"LINESTRING (34.6297209 36.8008878, 34.6292829 36.8015101)",,,
211511258,True,Soğuksu Caddesi,residential,,False,73.983,"LINESTRING (34.6258285 36.7978578, 34.6250851 36.798155)",,,
1056642449,True,İstiklal Caddesi,secondary,50,False,118.258,"LINESTRING (34.6258285 36.7978578, 34.625434 36.7975086, 34.6249498 36.7970604)",,,
662424640,True,Silifke Caddesi,residential,,False,100.32900000000001,"LINESTRING (34.6282232 36.7980069, 34.6286336 36.7982173, 34.6287067 36.7982547, 34.628949 36.7983803, 34.6291708 36.7984951)",,,
"[750160340, 1064516397]",True,4706. Sokak,residential,,False,114.67600000000002,"LINESTRING (34.6282232 36.7980069, 34.6283532 36.7978187, 34.6284615 36.797662, 34.6287489 36.7973625, 34.6288085 36.797289, 34.6289253 36.7971449)",,,
211505216,False,5227. Sokak,residential,,True,41.528,"LINESTRING (34.6290316 36.8018241, 34.6294277 36.8020213)",,1,no
211505222,True,5428. Sokak,residential,,False,41.978,"LINESTRING (34.6290316 36.8018241, 34.6287773 36.802142)",,,
"[211505216, 211511233]",False,"['5250. Sokak', '5227. Sokak']",residential,,"[False, True]",69.46000000000001,"LINESTRING (34.6290316 36.8018241, 34.6286809 36.801654, 34.6287541 36.8013635)",,1,no
211600266,False,5238. Sokak,residential,,False,68.141,"LINESTRING (34.6311859 36.8017597, 34.6307551 36.8022662)",,,
211600266,False,5238. Sokak,residential,,True,67.851,"LINESTRING (34.6311859 36.8017597, 34.6316062 36.8012507)",,,
1155972281,False,5217. Sokak,residential,,False,44.211,"LINESTRING (34.6311859 36.8017597, 34.6307791 36.8015317)",,,
1056642449,True,İstiklal Caddesi,secondary,50,False,8.354,"LINESTRING (34.6258843 36.7979182, 34.6258285 36.7978578)",,,
211505225,True,Soğuksu Caddesi,residential,,False,145.815,"LINESTRING (34.6258843 36.7979182, 34.6259489 36.7979018, 34.6274456 36.7975225)",,,
211505219,False,5240 Sokak,residential,,False,68.82,"LINESTRING (34.6307791 36.8015317, 34.6303244 36.8020322)",,,
211505221,False,5217. Sokak,residential,,False,70.74,"LINESTRING (34.6307791 36.8015317, 34.6301487 36.8011445)",,,
1155972281,False,5217. Sokak,residential,,True,44.211,"LINESTRING (34.6307791 36.8015317, 34.6311859 36.8017597)",,,
662456278,True,İsmet İnönü Bulvarı,primary,50,False,38.199,"LINESTRING (34.6274117 36.7945184, 34.6271241 36.7942635)",,,
662378057,True,Sakarya Caddesi,tertiary,,False,75.918,"LINESTRING (34.6274117 36.7945184, 34.6272884 36.7945847, 34.6271333 36.7946522, 34.6270667 36.7946678, 34.6266134 36.7947211)",,,
211507399,True,,primary_link,,False,28.107,"LINESTRING (34.6274041 36.7942657, 34.6274117 36.7945184)",,,
32084511,True,İsmet İnönü Bulvarı,primary,50,False,942.8859999999999,"LINESTRING (34.6274041 36.7942657, 34.627501 36.7943658, 34.627559 36.7944258, 34.6277322 36.7946047, 34.6277481 36.7946206, 34.6285313 36.7953566, 34.6288784 36.795636, 34.6292558 36.7959423, 34.6298136 36.7962956, 34.6300024 36.7964107, 34.6304673 36.7967135, 34.6306152 36.7968343, 34.6307625 36.7969752, 34.6308458 36.7970655, 34.6309381 36.7971544, 34.6309615 36.7971845, 34.6310644 36.7973172, 34.6314133 36.7976318, 34.6321441 36.7982851, 34.63294 36.798904, 34.6334879 36.7992854, 34.6344537 36.7999577, 34.6348722 36.8002348)",,,
662455015,True,,tertiary,30,False,12.919,"LINESTRING (34.6254197 36.794745, 34.6254667 36.7947357, 34.6255149 36.794739, 34.6255592 36.7947544)",roundabout,,
662455015,True,,tertiary,30,False,6.583,"LINESTRING (34.6253581 36.7949243, 34.6253403 36.7948983, 34.625331 36.7948697)",roundabout,,
662456277,True,,primary_link,,False,24.934,"LINESTRING (34.6271241 36.7942635, 34.6274041 36.7942657)",,,
211511234,False,4728. Sokak,residential,,True,67.811,"LINESTRING (34.6262537 36.8003456, 34.6264546 36.8001358, 34.6267228 36.7998652)",,,
211511251,True,108. Cadde,residential,,False,28.725,"LINESTRING (34.6262537 36.8003456, 34.6263931 36.8004452, 34.6264944 36.8005176)",,,
211511236,False,4813. Sokak,residential,,False,24.656,"LINESTRING (34.6245056 36.8007361, 34.6243054 36.8005829)",,,
211511236,False,4813. Sokak,residential,,True,10.471,"LINESTRING (34.6245056 36.8007361, 34.6245907 36.8008011)",,,
211511236,False,4813. Sokak,residential,,False,35.176,"LINESTRING (34.6248752 36.8010206, 34.6245907 36.8008011)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,7.437,"LINESTRING (34.6248752 36.8010206, 34.6249442 36.8009829)",,,
211511234,False,4728. Sokak,residential,,True,63.005,"LINESTRING (34.6267228 36.7998652, 34.6271708 36.7994266)",,,
211511238,False,4723. Sokak,residential,,False,74.633,"LINESTRING (34.6267228 36.7998652, 34.6274066 36.8002534)",,,
211511234,False,4728. Sokak,residential,,False,67.811,"LINESTRING (34.6267228 36.7998652, 34.6264546 36.8001358, 34.6262537 36.8003456)",,,
212317472,False,,residential,,False,72.993,"LINESTRING (34.6284502 36.8002003, 34.6288139 36.799612)",,,
211511261,False,5219. Sokak,residential,,False,68.75999999999999,"LINESTRING (34.6284502 36.8002003, 34.6281976 36.800068, 34.6278045 36.7998611)",,,
211511232,False,4725. Sokak,residential,,True,37.751,"LINESTRING (34.6264158 36.7995467, 34.6260914 36.7993281)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,50.596,"LINESTRING (34.6264158 36.7995467, 34.6267338 36.7991696)",,,
211511233,False,5250. Sokak,residential,,True,10.143,"LINESTRING (34.6287541 36.8013635, 34.628785 36.8012757)",,1,no
"[211505216, 211511233]",False,"['5250. Sokak', '5227. Sokak']",residential,,"[False, True]",69.46000000000001,"LINESTRING (34.6287541 36.8013635, 34.6286809 36.801654, 34.6290316 36.8018241)",,1,no
211511255,False,5235. Sokak,residential,,False,73.806,"LINESTRING (34.6287541 36.8013635, 34.6283483 36.8012741, 34.6279888 36.8011195)",,,
211511233,False,5250. Sokak,residential,,False,34.662,"LINESTRING (34.6290454 36.8005454, 34.6289366 36.8008447)",,1,no
776504411,False,5217 sokak,residential,,False,71.182,"LINESTRING (34.6290454 36.8005454, 34.6297209 36.8008878)",,1,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,21.199,"LINESTRING (34.6270137 36.8006333, 34.6268624 36.8007805)",,,
211511255,False,5235. Sokak,residential,,True,102.43100000000001,"LINESTRING (34.6270137 36.8006333, 34.6273614 36.8008012, 34.627608 36.8009496, 34.6279888 36.8011195)",,,
1238258224,False,,residential,,True,9.23,"LINESTRING (34.6296359 36.8022037, 34.6296342 36.8021207)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,11.534,"LINESTRING (34.627884 36.7997792, 34.6278045 36.7998611)",,,
211511253,True,5224. Sokak,residential,,False,58.198,"LINESTRING (34.6279888 36.8011195, 34.6281712 36.8006169)",,,
211511255,False,5235. Sokak,residential,,False,102.431,"LINESTRING (34.6279888 36.8011195, 34.627608 36.8009496, 34.6273614 36.8008012, 34.6270137 36.8006333)",,,
211511255,False,5235. Sokak,residential,,True,73.806,"LINESTRING (34.6279888 36.8011195, 34.6283483 36.8012741, 34.6287541 36.8013635)",,,
211511251,True,108. Cadde,residential,,False,40.009,"LINESTRING (34.6259097 36.8001141, 34.6262537 36.8003456)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,77.532,"LINESTRING (34.6259097 36.8001141, 34.6264158 36.7995467)",,,
211511232,False,4725. Sokak,residential,,False,52.554,"LINESTRING (34.6252672 36.7987669, 34.6257123 36.7990773)",,,
211511256,False,4738. Sokak,residential,,False,5.435,"LINESTRING (34.6252672 36.7987669, 34.6252943 36.7987231)",,,
211511256,False,4738. Sokak,residential,,True,50.142,"LINESTRING (34.6252672 36.7987669, 34.6249419 36.799135)",,,
211511245,False,5215. Sokak,residential,,True,37.605,"LINESTRING (34.6318785 36.8020453, 34.6322038 36.802261)",,,
1064512863,False,5234. Sokak,residential,,True,50.613,"LINESTRING (34.6318785 36.8020453, 34.632277 36.8017207)",,,
211511257,False,4801. Sokak,residential,,False,52.789,"LINESTRING (34.6249643 36.799958, 34.6245127 36.7996504)",,,
1238260004,False,4810. Sokak,residential,,False,26.967,"LINESTRING (34.6249643 36.799958, 34.6247689 36.8001433)",,,
1238260004,False,4810. Sokak,residential,,True,29.474,"LINESTRING (34.6249643 36.799958, 34.6251779 36.7997555)",,,
"[211511257, 211511244]",False,4801. Sokak,residential,,"[False, True]",128.325,"LINESTRING (34.6249643 36.799958, 34.6252691 36.800196, 34.6245907 36.8008011)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,57.254,"LINESTRING (34.6267338 36.7991696, 34.627059 36.7987254)",,,
1064516393,False,4721. Sokak,residential,,True,47.638,"LINESTRING (34.6267338 36.7991696, 34.6262949 36.7989246)",,,
211511254,True,4721. Sokak,residential,,False,48.276,"LINESTRING (34.6267338 36.7991696, 34.6270277 36.7993424, 34.6271708 36.7994266)",,,
112950659,False,Cemal Paşa Caddesi,residential,,False,74.261,"LINESTRING (34.6276995 36.8017743, 34.6281828 36.8023186)",,,
1063723075,False,5120. Sokak,residential,,False,47.872,"LINESTRING (34.6276995 36.8017743, 34.6273695 36.8021142)",,,
112950659,False,Cemal Paşa Caddesi,residential,,True,59.266,"LINESTRING (34.6276995 36.8017743, 34.627414 36.8015132, 34.6272623 36.8013724)",,,
211511253,True,5224. Sokak,residential,,False,28.253,"LINESTRING (34.6276995 36.8017743, 34.6277957 36.801592, 34.6278175 36.8015386)",,,
211511236,False,4813. Sokak,residential,,False,10.471,"LINESTRING (34.6245907 36.8008011, 34.6245056 36.8007361)",,,
211511236,False,4813. Sokak,residential,,True,35.176,"LINESTRING (34.6245907 36.8008011, 34.6248752 36.8010206)",,,
"[211511257, 211511244]",False,4801. Sokak,residential,,"[False, True]",128.325,"LINESTRING (34.6245907 36.8008011, 34.6252691 36.800196, 34.6249643 36.799958)",,,
664448623,True,Zeytinli Bahçe Caddesi,tertiary,,False,16.229,"LINESTRING (34.6257915 36.8002252, 34.6259097 36.8001141)",,,
211511249,False,108. Cadde,residential,,False,75.582,"LINESTRING (34.6257915 36.8002252, 34.6255717 36.8000569, 34.6251779 36.7997555)",,,
211511257,False,4801. Sokak,residential,,True,52.789,"LINESTRING (34.6245127 36.7996504, 34.6249643 36.799958)",,,
1064516396,False,4812. Sokak,residential,,False,18.52,"LINESTRING (34.6245127 36.7996504, 34.6243865 36.7997828)",,,
1064516396,False,4812. Sokak,residential,,True,32.59,"LINESTRING (34.6245127 36.7996504, 34.6247219 36.7994099)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,54.848,"LINESTRING (34.6274066 36.8002534, 34.6270137 36.8006333)",,,
211511238,False,4723. Sokak,residential,,True,74.633,"LINESTRING (34.6274066 36.8002534, 34.6267228 36.7998652)",,,
211511260,False,5221. Sokak,residential,,True,79.197,"LINESTRING (34.6274066 36.8002534, 34.6279996 36.8005439, 34.6281712 36.8006169)",,,
211511253,True,5224. Sokak,residential,,False,6.713,"LINESTRING (34.6281712 36.8006169, 34.6282039 36.8005625)",,,
211511260,False,5221. Sokak,residential,,False,79.197,"LINESTRING (34.6281712 36.8006169, 34.6279996 36.8005439, 34.6274066 36.8002534)",,,
211511236,False,4813. Sokak,residential,,True,24.656,"LINESTRING (34.6243054 36.8005829, 34.6245056 36.8007361)",,,
1238260004,False,4810. Sokak,residential,,True,32.975,"LINESTRING (34.6243054 36.8005829, 34.6245443 36.8003563)",,,
211511249,False,108. Cadde,residential,,True,55.904,"LINESTRING (34.6247219 36.7994099, 34.6251779 36.7997555)",,,
211511256,False,4738. Sokak,residential,,False,36.305,"LINESTRING (34.6247219 36.7994099, 34.6249419 36.799135)",,,
1064516396,False,4812. Sokak,residential,,False,32.59,"LINESTRING (34.6247219 36.7994099, 34.6245127 36.7996504)",,,
211511256,False,4738. Sokak,residential,,False,50.142,"LINESTRING (34.6249419 36.799135, 34.6252672 36.7987669)",,,
211511256,False,4738. Sokak,residential,,True,36.305,"LINESTRING (34.6249419 36.799135, 34.6247219 36.7994099)",,,
211600268,False,4727. Sokak,residential,,True,77.967,"LINESTRING (34.6249419 36.799135, 34.6255795 36.7996156)",,,
211511234,False,4728. Sokak,residential,,False,63.005,"LINESTRING (34.6271708 36.7994266, 34.6267228 36.7998652)",,,
211511254,True,4721. Sokak,residential,,False,74.631,"LINESTRING (34.6271708 36.7994266, 34.6271988 36.7994406, 34.627503 36.7995921, 34.627884 36.7997792)",,,
211511249,False,108. Cadde,residential,,False,55.904,"LINESTRING (34.6251779 36.7997555, 34.6247219 36.7994099)",,,
1238260004,False,4810. Sokak,residential,,False,29.474,"LINESTRING (34.6251779 36.7997555, 34.6249643 36.799958)",,,
211511249,False,108. Cadde,residential,,True,75.582,"LINESTRING (34.6251779 36.7997555, 34.6255717 36.8000569, 34.6257915 36.8002252)",,,
1064516396,False,4812. Sokak,residential,,False,9.36,"LINESTRING (34.6243865 36.7997828, 34.6243227 36.7998497)",,,
1064516396,False,4812. Sokak,residential,,True,18.52,"LINESTRING (34.6243865 36.7997828, 34.6245127 36.7996504)",,,
1056642449,True,İstiklal Caddesi,secondary,50,False,12.371,"LINESTRING (34.625967 36.7980076, 34.6258843 36.7979182)",,,
1155972288,True,4738. Sokak,residential,,False,65.273,"LINESTRING (34.625967 36.7980076, 34.6255235 36.798475)",,,
112937896,True,Kuvayi Milliye Caddesi,tertiary,50,False,56.196,"LINESTRING (34.6278045 36.7998611, 34.6275598 36.8001018, 34.6274066 36.8002534)",,,
211511261,False,5219. Sokak,residential,,True,68.75999999999999,"LINESTRING (34.6278045 36.7998611, 34.6281976 36.800068, 34.6284502 36.8002003)",,,
1056642449,True,İstiklal Caddesi,secondary,50,False,66.445,"LINESTRING (34.6294322 36.7999466, 34.6288139 36.799612)",,,
