osmid,oneway,name,highway,reversed,length,ref,junction,geometry,maxspeed,bridge,lanes
42623294,False,Ekpenede Street,residential,False,45.628,,,"LINESTRING (5.6177793 6.3335377, 5.6179576 6.3339078)",,,
226063353,False,Plymouth Road,tertiary,False,79.478,,,"LINESTRING (5.6177793 6.3335377, 5.6184319 6.3332374)",,,
42623294,False,Ekpenede Street,residential,True,110.889,,,"LINESTRING (5.6188686 6.3359611, 5.6185991 6.3350005)",,,
30109992,True,Oba Market Road,primary,False,241.698,,,"LINESTRING (5.6188686 6.3359611, 5.6190917 6.3358988, 5.6191688 6.3358703, 5.6196274 6.3357105, 5.6199509 6.3355779, 5.620396 6.3353473, 5.6208474 6.3350616)",,,
197331291,False,Ezoti Street,residential,True,110.215,,,"LINESTRING (5.6184442 6.3305519, 5.6193174 6.3300731)",,,
226072314,False,Iwogun Street,residential,False,104.494,,,"LINESTRING (5.6184442 6.3305519, 5.6179993 6.3297227)",,,
26237451,False,1st Ibiwe Street,tertiary,True,30.853,,,"LINESTRING (5.6208066 6.3370707, 5.6208401 6.3369406, 5.6208614 6.336799)",,,
42755993,False,,residential,False,247.284,,,"LINESTRING (5.6215705 6.3299986, 5.6216776 6.3303533, 5.6219476 6.3311624, 5.6222564 6.3321153)",,,
42755996,False,Ogbesasa Street,residential,True,112.318,,,"LINESTRING (5.6265632 6.330092, 5.625916 6.3293132)",,,
534793372,False,Sakponba Road,secondary,True,104.209,,,"LINESTRING (5.6265632 6.330092, 5.6265133 6.3301333, 5.6264028 6.3302311, 5.6258384 6.3306913)",,,
42940279,False,Butcher Street,residential,False,126.144,,,"LINESTRING (5.6241873 6.3355607, 5.6232995 6.3362737)",,,
226091666,False,,tertiary,True,41.446,,,"LINESTRING (5.6241873 6.3355607, 5.6244234 6.3358503)",,,
226091666,False,,tertiary,False,70.813,,,"LINESTRING (5.6241873 6.3355607, 5.6240937 6.3354459, 5.6239518 6.335272, 5.6237838 6.335066)",,,
42940279,False,Butcher Street,residential,True,126.144,,,"LINESTRING (5.6232995 6.3362737, 5.6241873 6.3355607)",,,
543630534,True,Mission Road,tertiary,False,92.33000000000001,,,"LINESTRING (5.6232995 6.3362737, 5.623384 6.336411, 5.6237206 6.3369908)",,,
41203798,False,Lagos Street,residential,False,72.063,,,"LINESTRING (5.621891 6.3358366, 5.622114 6.3364456)",,,
41203798,False,Lagos Street,residential,True,138.667,,,"LINESTRING (5.621891 6.3358366, 5.6214842 6.3346569)",,,
42940283,False,,residential,False,104.842,,,"LINESTRING (5.621891 6.3358366, 5.6227174 6.3353736)",,,
226225141,False,Lagos Lane,residential,True,108.119,,,"LINESTRING (5.621891 6.3358366, 5.620925 6.3359904)",,,
42940285,False,Omo Street,residential,False,112.515,,,"LINESTRING (5.6237838 6.335066, 5.6229709 6.3356752)",,,
226091666,False,,tertiary,False,71.71,,,"LINESTRING (5.6237838 6.335066, 5.6234535 6.3346498, 5.6233819 6.3345597)",,,
226091666,False,,tertiary,True,70.81299999999999,,,"LINESTRING (5.6237838 6.335066, 5.6239518 6.335272, 5.6240937 6.3354459, 5.6241873 6.3355607)",,,
42940285,False,Omo Street,residential,True,112.515,,,"LINESTRING (5.6229709 6.3356752, 5.6237838 6.335066)",,,
543630534,True,Mission Road,tertiary,False,75.814,,,"LINESTRING (5.6229709 6.3356752, 5.6232995 6.3362737)",,,
42940286,False,Itebite Street,residential,False,104.142,,,"LINESTRING (5.6233819 6.3345597, 5.6227335 6.3352393)",,,
226091666,False,,tertiary,False,112.146,,,"LINESTRING (5.6233819 6.3345597, 5.6227959 6.3338464, 5.6227401 6.3337785)",,,
226091666,False,,tertiary,True,71.71,,,"LINESTRING (5.6233819 6.3345597, 5.6234535 6.3346498, 5.6237838 6.335066)",,,
42940286,False,Itebite Street,residential,True,104.142,,,"LINESTRING (5.6227335 6.3352393, 5.6233819 6.3345597)",,,
543630534,True,Mission Road,tertiary,False,55.114999999999995,,,"LINESTRING (5.6227335 6.3352393, 5.6227858 6.3353353, 5.6229709 6.3356752)",,,
518258588,True,Akpakpava Road,trunk,False,63.425,A2,,"LINESTRING (5.6263592 6.3355259, 5.6259265 6.3351512)",30,,
42940614,False,Bamawo Street,residential,False,193.26500000000001,,,"LINESTRING (5.6263592 6.3355259, 5.6263532 6.3355335, 5.6259051 6.3360995, 5.6257895 6.3362455, 5.6255234 6.3366208, 5.6252527 6.3368649)",,,
226091666,False,,tertiary,False,13.726,,,"LINESTRING (5.6252527 6.3368649, 5.6251734 6.3367699)",,,
226091666,False,,tertiary,True,28.302,,,"LINESTRING (5.6252527 6.3368649, 5.6254162 6.3370608)",,,
42940614,False,Bamawo Street,residential,True,193.26500000000001,,,"LINESTRING (5.6252527 6.3368649, 5.6255234 6.3366208, 5.6257895 6.3362455, 5.6259051 6.3360995, 5.6263532 6.3355335, 5.6263592 6.3355259)",,,
226091666,False,,tertiary,False,28.302,,,"LINESTRING (5.6254162 6.3370608, 5.6252527 6.3368649)",,,
226091666,False,,tertiary,True,67.179,,,"LINESTRING (5.6254162 6.3370608, 5.6257073 6.3374095, 5.6258043 6.3375258)",,,
42940618,False,Uwase Street,residential,False,180.37099999999998,,,"LINESTRING (5.6259265 6.3351512, 5.6253517 6.3358445, 5.624833 6.3363525)",,,
518258588,True,Akpakpava Road,trunk,False,79.88,A2,,"LINESTRING (5.6259265 6.3351512, 5.6256618 6.3349141, 5.6253859 6.3346744)",30,,
226091666,False,,tertiary,False,7.103,,,"LINESTRING (5.624833 6.3363525, 5.6247925 6.3363029)",,,
226091666,False,,tertiary,True,59.744,,,"LINESTRING (5.624833 6.3363525, 5.6251734 6.3367699)",,,
42940618,False,Uwase Street,residential,True,180.37099999999998,,,"LINESTRING (5.624833 6.3363525, 5.6253517 6.3358445, 5.6259265 6.3351512)",,,
42967104,False,Ohuoba Street,residential,False,90.4,,,"LINESTRING (5.6257256 6.330793, 5.6252532 6.3301293)",,,
534793372,False,Sakponba Road,secondary,False,16.831,,,"LINESTRING (5.6257256 6.330793, 5.6258384 6.3306913)",,,
534793372,False,Sakponba Road,secondary,True,51.578,,,"LINESTRING (5.6257256 6.330793, 5.625377 6.3311014)",,,
42967104,False,Ohuoba Street,residential,True,90.4,,,"LINESTRING (5.6252532 6.3301293, 5.6257256 6.330793)",,,
"[543828441, 225791614]",False,Ohuoba Street,residential,False,249.535,,,"LINESTRING (5.6252532 6.3301293, 5.6250293 6.3302209, 5.6249441 6.3302557, 5.6247814 6.3302961, 5.6247001 6.3302903, 5.6245839 6.3301979, 5.6245142 6.3301229, 5.624398 6.3299612, 5.6243337 6.3298812, 5.6241482 6.3296378, 5.6241272 6.3296072, 5.6239855 6.3294011, 5.623693 6.3291245, 5.6236048 6.3290428)",,,
225791614,False,Ohuoba Street,residential,True,116.65,,,"LINESTRING (5.6252532 6.3301293, 5.6255018 6.3298053, 5.625916 6.3293132)",,,
41203798,False,Lagos Street,residential,True,44.064,,,"LINESTRING (5.6223268 6.3371807, 5.62222 6.3367989)",,,
42623279,False,Abehe Street,residential,False,219.811,,,"LINESTRING (5.6191693 6.3347265, 5.6208867 6.3337294)",,,
42623279,False,Abehe Street,residential,True,69.995,,,"LINESTRING (5.6191693 6.3347265, 5.6185991 6.3350005)",,,
226071139,False,Alaka Street,residential,False,140.368,,,"LINESTRING (5.6191693 6.3347265, 5.6185855 6.3336054)",,,
42623279,False,Abehe Street,residential,False,10.71,,,"LINESTRING (5.6214433 6.3333873, 5.6215308 6.3333459)",,,
44659655,False,Oba Palace Road,residential,False,54.792,,,"LINESTRING (5.6214433 6.3333873, 5.62108 6.333052)",,,
42623279,False,Abehe Street,residential,True,72.325,,,"LINESTRING (5.6214433 6.3333873, 5.6210525 6.3336275, 5.6208867 6.3337294)",,,
42623294,False,Ekpenede Street,residential,False,140.674,,,"LINESTRING (5.6179576 6.3339078, 5.6185991 6.3350005)",,,
42623294,False,Ekpenede Street,residential,True,45.628,,,"LINESTRING (5.6179576 6.3339078, 5.6177793 6.3335377)",,,
44659654,False,Old Oguanogbe Street,residential,True,77.111,,,"LINESTRING (5.6179576 6.3339078, 5.6185855 6.3336054)",,,
44659653,False,Iwebo Close,residential,False,166.38,,,"LINESTRING (5.6192439 6.3340348, 5.6196988 6.3338216, 5.6201622 6.3335315, 5.620548 6.333292)",,,
44659654,False,Old Oguanogbe Street,residential,False,77.111,,,"LINESTRING (5.6185855 6.3336054, 5.6179576 6.3339078)",,,
226071139,False,Alaka Street,residential,False,44.301,,,"LINESTRING (5.6185855 6.3336054, 5.6184319 6.3332374)",,,
226071139,False,Alaka Street,residential,True,140.368,,,"LINESTRING (5.6185855 6.3336054, 5.6191693 6.3347265)",,,
44659654,False,Old Oguanogbe Street,residential,True,205.32799999999997,,,"LINESTRING (5.6185855 6.3336054, 5.6197662 6.3331016, 5.6202834 6.3328565)",,,
41203798,False,Lagos Street,residential,False,44.064,,,"LINESTRING (5.62222 6.3367989, 5.6223268 6.3371807)",,,
41203798,False,Lagos Street,residential,True,40.995,,,"LINESTRING (5.62222 6.3367989, 5.622114 6.3364456)",,,
42940281,False,,residential,True,126.583,,,"LINESTRING (5.62222 6.3367989, 5.6233058 6.3364365)",,,
226065959,False,Ezoti Street,residential,True,90.59700000000001,,,"LINESTRING (5.6201444 6.3296369, 5.6198602 6.3297928, 5.6194267 6.3300306)",,,
"[205608680, 543828445]",False,Ezoti Lane,residential,True,156.005,,,"LINESTRING (5.6201444 6.3296369, 5.6197805 6.3291615, 5.6197435 6.3291385, 5.6196934 6.329127, 5.6190737 6.3294825)",,,
42623375,False,Ahorhan Street,residential,True,107.988,,,"LINESTRING (5.6179993 6.3297227, 5.6188547 6.3292533)",,,
226072314,False,Iwogun Street,residential,True,104.494,,,"LINESTRING (5.6179993 6.3297227, 5.6184442 6.3305519)",,,
534793372,False,Sakponba Road,secondary,True,16.831,,,"LINESTRING (5.6258384 6.3306913, 5.6257256 6.330793)",,,
534793372,False,Sakponba Road,secondary,False,104.209,,,"LINESTRING (5.6258384 6.3306913, 5.6264028 6.3302311, 5.6265133 6.3301333, 5.6265632 6.330092)",,,
42755996,False,Ogbesasa Street,residential,False,112.318,,,"LINESTRING (5.625916 6.3293132, 5.6265632 6.330092)",,,
225791614,False,Ohuoba Street,residential,False,116.65,,,"LINESTRING (5.625916 6.3293132, 5.6255018 6.3298053, 5.6252532 6.3301293)",,,
42623279,False,Abehe Street,residential,True,219.811,,,"LINESTRING (5.6208867 6.3337294, 5.6191693 6.3347265)",,,
42623279,False,Abehe Street,residential,False,72.325,,,"LINESTRING (5.6208867 6.3337294, 5.6210525 6.3336275, 5.6214433 6.3333873)",,,
43022960,False,Iwebo Street,residential,False,63.019,,,"LINESTRING (5.6208867 6.3337294, 5.6207854 6.3336733, 5.6206889 6.333565, 5.620548 6.333292)",,,
43022960,False,Iwebo Street,residential,True,110.619,,,"LINESTRING (5.6208867 6.3337294, 5.6211705 6.3340244, 5.6212745 6.3341804, 5.6213862 6.3343681, 5.6214708 6.3345289)",,,
43022960,False,Iwebo Street,residential,True,50.619,,,"LINESTRING (5.6200382 6.332472, 5.6202834 6.3328565)",,,
226063353,False,Plymouth Road,tertiary,False,59.126,,,"LINESTRING (5.6200382 6.332472, 5.6205259 6.3322534)",,,
226063353,False,Plymouth Road,tertiary,True,196.914,,,"LINESTRING (5.6200382 6.332472, 5.6199537 6.3325169, 5.6189806 6.3329606, 5.6184319 6.3332374)",,,
43022960,False,Iwebo Street,residential,False,56.57,,,"LINESTRING (5.620548 6.333292, 5.6202834 6.3328565)",,,
43022960,False,Iwebo Street,residential,True,63.019,,,"LINESTRING (5.620548 6.333292, 5.6206889 6.333565, 5.6207854 6.3336733, 5.6208867 6.3337294)",,,
44659653,False,Iwebo Close,residential,True,166.38,,,"LINESTRING (5.620548 6.333292, 5.6201622 6.3335315, 5.6196988 6.3338216, 5.6192439 6.3340348)",,,
226063353,False,Plymouth Road,tertiary,True,79.478,,,"LINESTRING (5.6184319 6.3332374, 5.6177793 6.3335377)",,,
226071139,False,Alaka Street,residential,True,44.301,,,"LINESTRING (5.6184319 6.3332374, 5.6185855 6.3336054)",,,
226063353,False,Plymouth Road,tertiary,False,196.914,,,"LINESTRING (5.6184319 6.3332374, 5.6189806 6.3329606, 5.6199537 6.3325169, 5.6200382 6.332472)",,,
226071139,False,Alaka Street,residential,False,228.54199999999997,,,"LINESTRING (5.6184319 6.3332374, 5.6181124 6.3325587, 5.6177849 6.3318427, 5.6175826 6.3313637)",,,
226071139,False,Alaka Street,residential,True,228.54199999999997,,,"LINESTRING (5.6175826 6.3313637, 5.6177849 6.3318427, 5.6181124 6.3325587, 5.6184319 6.3332374)",,,
43022960,False,Iwebo Street,residential,False,50.619,,,"LINESTRING (5.6202834 6.3328565, 5.6200382 6.332472)",,,
43022960,False,Iwebo Street,residential,True,56.57,,,"LINESTRING (5.6202834 6.3328565, 5.620548 6.333292)",,,
44659654,False,Old Oguanogbe Street,residential,False,205.32799999999997,,,"LINESTRING (5.6202834 6.3328565, 5.6197662 6.3331016, 5.6185855 6.3336054)",,,
226225141,False,Lagos Lane,residential,False,108.119,,,"LINESTRING (5.620925 6.3359904, 5.621891 6.3358366)",,,
26237451,False,1st Ibiwe Street,tertiary,False,90.244,,,"LINESTRING (5.620925 6.3359904, 5.6209228 6.3360397, 5.620903 6.3364551, 5.6208614 6.336799)",,,
26237451,False,1st Ibiwe Street,tertiary,True,94.06200000000001,,,"LINESTRING (5.620925 6.3359904, 5.6209077 6.3356017, 5.6208721 6.3352953, 5.6208715 6.3351469)",,,
41203798,False,Lagos Street,residential,False,40.995,,,"LINESTRING (5.622114 6.3364456, 5.62222 6.3367989)",,,
41203798,False,Lagos Street,residential,True,72.063,,,"LINESTRING (5.622114 6.3364456, 5.621891 6.3358366)",,,
226225140,False,Jegede Lane,residential,True,145.777,,,"LINESTRING (5.622114 6.3364456, 5.6212556 6.3367842, 5.6211609 6.3368, 5.6208614 6.336799)",,,
226225143,False,,residential,True,45.731,,,"LINESTRING (5.6182679 6.3367324, 5.6180858 6.3363631)",,,
42940282,False,Ebo Street,residential,True,112.672,,,"LINESTRING (5.6196403 6.3368213, 5.6195582 6.3366123, 5.6191427 6.3359401)",,,
"[226225137, 226225138, 226225139]",False,Iwenoga Lane,residential,False,74.3,,,"LINESTRING (5.6196403 6.3368213, 5.6193556 6.3369484, 5.6191583 6.3370423, 5.6190301 6.3371017)",,yes,
26237451,False,1st Ibiwe Street,tertiary,False,30.853,,,"LINESTRING (5.6208614 6.336799, 5.6208401 6.3369406, 5.6208066 6.3370707)",,,
26237451,False,1st Ibiwe Street,tertiary,True,90.244,,,"LINESTRING (5.6208614 6.336799, 5.620903 6.3364551, 5.6209228 6.3360397, 5.620925 6.3359904)",,,
226225140,False,Jegede Lane,residential,False,145.777,,,"LINESTRING (5.6208614 6.336799, 5.6211609 6.3368, 5.6212556 6.3367842, 5.622114 6.3364456)",,,
84435507,False,Iwenoga Street,residential,False,118.771,,,"LINESTRING (5.6190301 6.3371017, 5.6188993 6.3368748, 5.6186846 6.3365096, 5.6185001 6.3361726)",,,
"[226225137, 226225138, 226225139]",False,Iwenoga Lane,residential,True,74.3,,,"LINESTRING (5.6190301 6.3371017, 5.6191583 6.3370423, 5.6193556 6.3369484, 5.6196403 6.3368213)",,yes,
226091666,False,,tertiary,False,64.782,,,"LINESTRING (5.6247925 6.3363029, 5.6244234 6.3358503)",,,
226091666,False,,tertiary,True,7.103,,,"LINESTRING (5.6247925 6.3363029, 5.624833 6.3363525)",,,
226238911,False,Ugbague Lane,residential,True,141.011,,,"LINESTRING (5.6247925 6.3363029, 5.6237206 6.3369908)",,,
226238911,False,Ugbague Lane,residential,False,141.011,,,"LINESTRING (5.6237206 6.3369908, 5.6247925 6.3363029)",,,
26237445,True,,trunk,False,14.472,A2,roundabout,"LINESTRING (5.6215963 6.3334586, 5.6215308 6.3333459)",,,
26237445,True,,trunk,False,38.989999999999995,A2,roundabout,"LINESTRING (5.6238198 6.3325575, 5.6238341 6.3327618, 5.6238052 6.3329048)",,,
26237445,True,,trunk,False,44.357,A2,roundabout,"LINESTRING (5.6235999 6.3322269, 5.6237392 6.3323953, 5.6238198 6.3325575)",,,
543630531,True,Sakponba Road,secondary,False,37.916,,,"LINESTRING (5.6235999 6.3322269, 5.623785 6.3322429, 5.623852 6.3322451, 5.6239417 6.3322353)",,,
26237445,True,,trunk,False,58.733,A2,roundabout,"LINESTRING (5.623078 6.3320239, 5.6233324 6.3320828, 5.6235734 6.3322043)",,,
233030540,True,Benin-Sapele Road,trunk,False,347.578,A2,,"LINESTRING (5.623078 6.3320239, 5.6232404 6.3319925, 5.6233154 6.3319551, 5.623367 6.331892, 5.6233924 6.3318087, 5.623384 6.3309569, 5.6233557 6.3300071, 5.6233769 6.3296307, 5.6234406 6.3292543, 5.6234663 6.3291076)",,,2
607645548,True,Reservation Road,tertiary,False,11.476,,,"LINESTRING (5.6236048 6.3290428, 5.6235339 6.3289674)",,,
518282607,True,Benin-Sapele Road,trunk,False,354.98100000000005,A2,,"LINESTRING (5.6236048 6.3290428, 5.6235916 6.329084, 5.6235146 6.3293805, 5.623465 6.3296971, 5.6234597 6.3300295, 5.6234721 6.3304164, 5.6234916 6.3312378, 5.623509 6.3320723, 5.6235734 6.3322043)",,,
"[543828441, 225791614]",False,Ohuoba Street,residential,True,249.53500000000003,,,"LINESTRING (5.6236048 6.3290428, 5.623693 6.3291245, 5.6239855 6.3294011, 5.6241272 6.3296072, 5.6241482 6.3296378, 5.6243337 6.3298812, 5.624398 6.3299612, 5.6245142 6.3301229, 5.6245839 6.3301979, 5.6247001 6.3302903, 5.6247814 6.3302961, 5.6249441 6.3302557, 5.6250293 6.3302209, 5.6252532 6.3301293)",,,
26237445,True,,trunk,False,3.859,A2,roundabout,"LINESTRING (5.6235734 6.3322043, 5.6235999 6.3322269)",,,
543828442,True,Reservation Road,tertiary,False,12.55,,,"LINESTRING (5.6235776 6.3288484, 5.623668 6.3289167)",,,
233030540,True,Benin-Sapele Road,trunk,False,13.199,A2,,"LINESTRING (5.6235776 6.3288484, 5.6235963 6.3287882, 5.6236174 6.3287366)",,,2
518282607,True,Benin-Sapele Road,trunk,False,15.665,A2,,"LINESTRING (5.623668 6.3289167, 5.6236048 6.3290428)",,,
26237445,True,,trunk,False,54.069,A2,roundabout,"LINESTRING (5.6238052 6.3329048, 5.6237876 6.332992, 5.6237077 6.3331502, 5.6235588 6.3333134)",,,
30109991,True,Akpakpava Road,trunk,False,184.07799999999997,A2,,"LINESTRING (5.6238052 6.3329048, 5.6238368 6.3330748, 5.6238551 6.3331536, 5.6238835 6.3332182, 5.6239262 6.3332788, 5.624534 6.3337929, 5.6248746 6.3341102)",,,
26237445,True,,trunk,False,106.048,A2,roundabout,"LINESTRING (5.6235588 6.3333134, 5.6234336 6.3334506, 5.6232683 6.3335561, 5.6231369 6.3336401, 5.6227401 6.3337785)",,,
26237445,True,,trunk,False,32.974000000000004,A2,roundabout,"LINESTRING (5.6215054 6.3327012, 5.6215319 6.3326401, 5.62159 6.3325727, 5.6216822 6.3324652)",,,
518326590,True,Airport Road,secondary,False,107.215,,,"LINESTRING (5.6215054 6.3327012, 5.6214256 6.3325323, 5.6209135 6.3319444)",,,
226063353,False,Plymouth Road,tertiary,True,54.914,,,"LINESTRING (5.6209135 6.3319444, 5.6205259 6.3322534)",,,
518326590,True,Airport Road,secondary,False,272.787,,,"LINESTRING (5.6209135 6.3319444, 5.6193174 6.3300731)",,,
42623375,False,Ahorhan Street,residential,False,107.988,,,"LINESTRING (5.6188547 6.3292533, 5.6179993 6.3297227)",,,
197331291,False,Ezoti Street,residential,False,110.215,,,"LINESTRING (5.6193174 6.3300731, 5.6184442 6.3305519)",,,
226065959,False,Ezoti Street,residential,False,12.971,,,"LINESTRING (5.6193174 6.3300731, 5.6194267 6.3300306)",,,
518326590,True,Airport Road,secondary,False,104.633,,,"LINESTRING (5.6193174 6.3300731, 5.6191859 6.3298785, 5.6188547 6.3292533)",,,
226065959,False,Ezoti Street,residential,True,12.971,,,"LINESTRING (5.6194267 6.3300306, 5.6193174 6.3300731)",,,
226065959,False,Ezoti Street,residential,False,90.59700000000001,,,"LINESTRING (5.6194267 6.3300306, 5.6198602 6.3297928, 5.6201444 6.3296369)",,,
518326592,True,Airport Road,secondary,False,372.65599999999995,,,"LINESTRING (5.6194267 6.3300306, 5.6195524 6.3301889, 5.6202954 6.3310393, 5.6204362 6.3312044, 5.6207876 6.3316164, 5.6214219 6.3323749, 5.6215373 6.3324469, 5.6216822 6.3324652)",,,
26237445,True,,trunk,False,74.734,A2,roundabout,"LINESTRING (5.6216822 6.3324652, 5.6217036 6.3324402, 5.6219503 6.3322749, 5.6222564 6.3321153)",,,
"[205608680, 543828445]",False,Ezoti Lane,residential,False,156.005,,,"LINESTRING (5.6190737 6.3294825, 5.6196934 6.329127, 5.6197435 6.3291385, 5.6197805 6.3291615, 5.6201444 6.3296369)",,,
518326592,True,Airport Road,secondary,False,72.505,,,"LINESTRING (5.6190737 6.3294825, 5.619311 6.329885, 5.6194267 6.3300306)",,,
543621605,True,Oba Market Road,primary,False,29.479,,,"LINESTRING (5.6222735 6.3340295, 5.6220522 6.3341775)",,,
