osmid,highway,oneway,reversed,length,geometry,bridge,junction,lanes,ref
557073775,residential,False,False,215.61200000000002,"LINESTRING (3.3444192 7.1506231, 3.3446662 7.1506093, 3.3451823 7.1505457, 3.3457255 7.1504953, 3.3463652 7.1504517)",,,,
316742879,trunk,True,False,4.832,"LINESTRING (3.3467048 7.1545324, 3.3467486 7.1545325)",,roundabout,,
316742879,trunk,True,False,27.064999999999998,"LINESTRING (3.3467486 7.1545325, 3.3467909 7.1545438, 3.3468288 7.1545658, 3.3468597 7.1545966, 3.346886 7.1546467, 3.3468938 7.1547026)",,roundabout,,
600883582,trunk,True,False,118.456,"LINESTRING (3.3467486 7.1545325, 3.3471233 7.154129, 3.3474223 7.1539081, 3.3475531 7.1538396)",,,,
316742879,trunk,True,False,20.854,"LINESTRING (3.3465667 7.1546464, 3.3465874 7.1546042, 3.3466189 7.1545694, 3.3466592 7.1545449, 3.3467048 7.1545324)",,roundabout,,
395437045,primary,True,False,150.672,"LINESTRING (3.3465667 7.1546464, 3.3462925 7.1540737, 3.3459726 7.1535062, 3.3459377 7.1534445)",,,,
316742879,trunk,True,False,5.223,"LINESTRING (3.3467722 7.1548573, 3.3467253 7.1548637)",,roundabout,,
316843090,residential,False,False,196.536,"LINESTRING (3.3475531 7.1538396, 3.3475491 7.1537956, 3.3475598 7.1537597, 3.3476342 7.1536807, 3.3478971 7.1533718, 3.3480252 7.1532215, 3.3480922 7.1531496, 3.3481539 7.153069, 3.3481921 7.1530212, 3.3482216 7.1529773, 3.3482558 7.152926, 3.3482833 7.1528675, 3.3483897 7.1526022, 3.3484952 7.1523898, 3.3485017 7.1523759)",,,,
600883582,trunk,True,False,117.828,"LINESTRING (3.3475531 7.1538396, 3.3476892 7.1537737, 3.3482069 7.1535009, 3.3484067 7.1534463, 3.3485274 7.1534703)",,,,
325207331,tertiary,True,False,40.611,"LINESTRING (3.3488873 7.1586417, 3.3489968 7.1586705, 3.3490705 7.1586711, 3.3491591 7.1586532, 3.3492281 7.1585948)",,,1,A5
556768927,tertiary,False,False,289.48400000000004,"LINESTRING (3.3488873 7.1586417, 3.3476436 7.1580398, 3.3465394 7.1574798)",,,2,
395437023,unclassified,False,False,184.574,"LINESTRING (3.3464514 7.1591261, 3.3464876 7.158934, 3.3465146 7.1587274, 3.3465146 7.1585044, 3.3465091 7.1581714, 3.3464856 7.1579699, 3.34648 7.1578995, 3.3464876 7.1577138, 3.3464936 7.1576499, 3.3465037 7.1575913, 3.3465191 7.1575328, 3.3465394 7.1574798)",,,,
395437023,unclassified,False,True,184.574,"LINESTRING (3.3465394 7.1574798, 3.3465191 7.1575328, 3.3465037 7.1575913, 3.3464936 7.1576499, 3.3464876 7.1577138, 3.34648 7.1578995, 3.3464856 7.1579699, 3.3465091 7.1581714, 3.3465146 7.1585044, 3.3465146 7.1587274, 3.3464876 7.158934, 3.3464514 7.1591261)",,,,
556768927,tertiary,False,False,148.785,"LINESTRING (3.3465394 7.1574798, 3.3458398 7.1571429, 3.3453321 7.1568838)",,,2,
556768927,tertiary,False,True,289.48400000000004,"LINESTRING (3.3465394 7.1574798, 3.3476436 7.1580398, 3.3488873 7.1586417)",,,2,
557055242,unclassified,False,True,73.261,"LINESTRING (3.3465394 7.1574798, 3.3466013 7.1569902, 3.3466197 7.1568258)",,,,
557073775,residential,False,False,28.207,"LINESTRING (3.3463652 7.1504517, 3.3466206 7.1504403)",,,,
557073775,residential,False,True,215.61199999999997,"LINESTRING (3.3463652 7.1504517, 3.3457255 7.1504953, 3.3451823 7.1505457, 3.3446662 7.1506093, 3.3444192 7.1506231)",,,,
316742879,trunk,True,False,5.136,"LINESTRING (3.3465587 7.1546919, 3.3465667 7.1546464)",,roundabout,,
316742879,trunk,True,False,6.102,"LINESTRING (3.3468938 7.1547026, 3.3468829 7.1547564)",,roundabout,,
316742879,trunk,True,False,17.128,"LINESTRING (3.3468829 7.1547564, 3.3468573 7.154801, 3.3468192 7.1548357, 3.3467722 7.1548573)",,roundabout,,
323446917,trunk,True,False,271.37,"LINESTRING (3.3468829 7.1547564, 3.3470667 7.1549651, 3.348204 7.1558486, 3.3486144 7.1561796, 3.3487759 7.1563081)",,,2,A5
600883588,trunk_link,True,False,16.702,"LINESTRING (3.3467253 7.1548637, 3.34665 7.154994)",,,,
316742879,trunk,True,False,29.422,"LINESTRING (3.3467253 7.1548637, 3.3466712 7.1548544, 3.3466229 7.1548283, 3.3465857 7.154788, 3.3465638 7.154738, 3.3465587 7.1546919)",,roundabout,,
600883583,trunk,True,False,230.449,"LINESTRING (3.348573 7.1535328, 3.348518 7.1536539, 3.3483812 7.1537763, 3.3477858 7.1540558, 3.3475243 7.1541809, 3.347189 7.1544363, 3.3468938 7.1547026)",,,,
556803766,primary,True,False,148.823,"LINESTRING (3.349784 7.1529433, 3.3488667 7.1533904, 3.348573 7.1535328)",,,,
556996893,residential,False,False,90.94800000000001,"LINESTRING (3.349784 7.1529433, 3.3499047 7.1531855, 3.3499637 7.1532747, 3.3500254 7.1533226, 3.350244 7.1534117, 3.3503674 7.1534517)",,,,
557055243,residential,False,False,133.23999999999998,"LINESTRING (3.3508448 7.1548449, 3.3509374 7.1546093, 3.3510084 7.1544643, 3.3510286 7.1543884, 3.3510366 7.1542873, 3.3510675 7.1540944, 3.3511238 7.1539373, 3.351227 7.1537178)",,,,
557075593,residential,False,True,276.992,"LINESTRING (3.3508448 7.1548449, 3.3507335 7.154966, 3.350637 7.1550405, 3.3502507 7.1553026, 3.3500214 7.1554676, 3.3499449 7.1555395, 3.34989 7.1556073, 3.3497894 7.1558389, 3.3497491 7.15592, 3.3497143 7.1559852, 3.3496204 7.1561116, 3.3494125 7.156411, 3.3492978 7.156567, 3.3491847 7.1566487)",,,,
556996893,residential,False,True,90.94800000000001,"LINESTRING (3.3503674 7.1534517, 3.350244 7.1534117, 3.3500254 7.1533226, 3.3499637 7.1532747, 3.3499047 7.1531855, 3.349784 7.1529433)",,,,
556996895,residential,False,True,100.034,"LINESTRING (3.3503674 7.1534517, 3.3505337 7.1534809, 3.3507724 7.1535408, 3.3510849 7.1536898, 3.351227 7.1537178)",,,,
557075594,residential,False,False,159.44,"LINESTRING (3.3503674 7.1534517, 3.3502963 7.1534663, 3.3502319 7.1535435, 3.35013 7.1536686, 3.3500254 7.1539413, 3.3499503 7.1541529, 3.3498886 7.1544803, 3.3498113 7.1547199)",,,,
556996895,residential,False,False,100.034,"LINESTRING (3.351227 7.1537178, 3.3510849 7.1536898, 3.3507724 7.1535408, 3.3505337 7.1534809, 3.3503674 7.1534517)",,,,
557055243,residential,False,True,133.24,"LINESTRING (3.351227 7.1537178, 3.3511238 7.1539373, 3.3510675 7.1540944, 3.3510366 7.1542873, 3.3510286 7.1543884, 3.3510084 7.1544643, 3.3509374 7.1546093, 3.3508448 7.1548449)",,,,
556996898,unclassified,False,True,383.59099999999995,"LINESTRING (3.3426081 7.158924, 3.3429752 7.1587996, 3.3431308 7.1587304, 3.3432502 7.1586665, 3.3435546 7.158399, 3.3438081 7.1581981, 3.3438992 7.1581342, 3.3440468 7.1580704, 3.3443163 7.1579426, 3.3445121 7.1577923, 3.3446798 7.1576539, 3.3450593 7.1572374, 3.3453321 7.1568838)",,,,
556996897,residential,False,True,111.916,"LINESTRING (3.3466197 7.1568258, 3.3456838 7.1564376)",,,,
395437027,unclassified,False,True,208.66899999999998,"LINESTRING (3.3466197 7.1568258, 3.3466579 7.1564859, 3.3466633 7.1563339, 3.3466613 7.1561635, 3.3466399 7.1559229, 3.3466183 7.1558668, 3.3465989 7.1558016, 3.3465788 7.1557484, 3.3465654 7.1556699, 3.3466346 7.1553763, 3.3466879 7.1552144, 3.3466955 7.1550618, 3.34665 7.154994)",,,,
557055242,unclassified,False,False,73.261,"LINESTRING (3.3466197 7.1568258, 3.3466013 7.1569902, 3.3465394 7.1574798)",,,,
556996897,residential,False,False,111.916,"LINESTRING (3.3456838 7.1564376, 3.3466197 7.1568258)",,,,
557055241,unclassified,False,False,62.987,"LINESTRING (3.3456838 7.1564376, 3.3453321 7.1568838)",,,,
556996896,unclassified,False,True,139.71,"LINESTRING (3.3456838 7.1564376, 3.3461684 7.1558229, 3.3462247 7.1557218, 3.3462247 7.1556419, 3.3461034 7.1553884)",,,,
557055241,unclassified,False,True,62.987,"LINESTRING (3.3453321 7.1568838, 3.3456838 7.1564376)",,,,
556768927,tertiary,False,False,174.434,"LINESTRING (3.3453321 7.1568838, 3.3450597 7.1567448, 3.3449996 7.1567224, 3.3449312 7.1567031, 3.34486 7.1566883, 3.344711 7.1566624, 3.344304 7.1565905, 3.3441352 7.1565604, 3.3439233 7.1565259, 3.3438096 7.1565043)",,,2,
556768927,tertiary,False,True,148.785,"LINESTRING (3.3453321 7.1568838, 3.3458398 7.1571429, 3.3465394 7.1574798)",,,2,
556996898,unclassified,False,False,383.591,"LINESTRING (3.3453321 7.1568838, 3.3450593 7.1572374, 3.3446798 7.1576539, 3.3445121 7.1577923, 3.3443163 7.1579426, 3.3440468 7.1580704, 3.3438992 7.1581342, 3.3438081 7.1581981, 3.3435546 7.158399, 3.3432502 7.1586665, 3.3431308 7.1587304, 3.3429752 7.1587996, 3.3426081 7.158924)",,,,
"[557033128, 557033130]",residential,False,"[False, True]",434.5389999999998,"LINESTRING (3.3426574 7.1529114, 3.3425313 7.1530298, 3.3424281 7.1531403, 3.342416 7.1531869, 3.3424214 7.1532321, 3.3424281 7.15326, 3.3424254 7.1532807, 3.3424093 7.1533033, 3.3422577 7.1534304, 3.3422188 7.1534596, 3.3422041 7.1534876, 3.3421397 7.153614, 3.3421464 7.153634, 3.3421558 7.1536552, 3.3423623 7.1538016, 3.3423918 7.1538575, 3.3424321 7.153928, 3.3424455 7.1540012, 3.3424857 7.1541143, 3.3425139 7.1541636, 3.3425233 7.1542753, 3.3422725 7.1545521, 3.3422363 7.1546014, 3.3422363 7.1546519, 3.3422765 7.1547145, 3.3423114 7.1547397, 3.3423597 7.154753, 3.3424066 7.1547411, 3.3425675 7.1546652, 3.3426212 7.154628, 3.3426426 7.154621, 3.3426628 7.154624, 3.3428264 7.1547477, 3.3428706 7.154765, 3.3429122 7.154753, 3.3429779 7.1547517, 3.3430356 7.154757, 3.3430772 7.1547783, 3.3433574 7.1549007, 3.3433856 7.1549051, 3.3434111 7.1549034, 3.3434339 7.1548914, 3.3434553 7.1548954, 3.3436619 7.1550791, 3.3436833 7.1550857, 3.3437262 7.1550751)",,,,
557292702,residential,False,True,98.863,"LINESTRING (3.3426574 7.1529114, 3.3427298 7.1528529, 3.3428076 7.1527863, 3.3428505 7.1527198, 3.3428921 7.1526333, 3.3430374 7.152134)",,,,
557075596,unclassified,False,True,198.723,"LINESTRING (3.3430374 7.152134, 3.3430637 7.1521103, 3.3430946 7.1520758, 3.3434647 7.1514783, 3.3436297 7.1511563, 3.3436954 7.1510711, 3.3439247 7.1508409, 3.343965 7.1507877, 3.3440329 7.1506585)",,,,
557292702,residential,False,False,98.863,"LINESTRING (3.3430374 7.152134, 3.3428921 7.1526333, 3.3428505 7.1527198, 3.3428076 7.1527863, 3.3427298 7.1528529, 3.3426574 7.1529114)",,,,
395437050,tertiary,False,False,34.599999999999994,"LINESTRING (3.3440329 7.1506585, 3.3442362 7.150628, 3.3443438 7.1506189)",,,,
557075596,unclassified,False,False,198.72299999999998,"LINESTRING (3.3440329 7.1506585, 3.343965 7.1507877, 3.3439247 7.1508409, 3.3436954 7.1510711, 3.3436297 7.1511563, 3.3434647 7.1514783, 3.3430946 7.1520758, 3.3430637 7.1521103, 3.3430374 7.152134)",,,,
"[557033128, 557033130]",residential,False,"[False, True]",434.53900000000004,"LINESTRING (3.3437262 7.1550751, 3.3436833 7.1550857, 3.3436619 7.1550791, 3.3434553 7.1548954, 3.3434339 7.1548914, 3.3434111 7.1549034, 3.3433856 7.1549051, 3.3433574 7.1549007, 3.3430772 7.1547783, 3.3430356 7.154757, 3.3429779 7.1547517, 3.3429122 7.154753, 3.3428706 7.154765, 3.3428264 7.1547477, 3.3426628 7.154624, 3.3426426 7.154621, 3.3426212 7.154628, 3.3425675 7.1546652, 3.3424066 7.1547411, 3.3423597 7.154753, 3.3423114 7.1547397, 3.3422765 7.1547145, 3.3422363 7.1546519, 3.3422363 7.1546014, 3.3422725 7.1545521, 3.3425233 7.1542753, 3.3425139 7.1541636, 3.3424857 7.1541143, 3.3424455 7.1540012, 3.3424321 7.153928, 3.3423918 7.1538575, 3.3423623 7.1538016, 3.3421558 7.1536552, 3.3421464 7.153634, 3.3421397 7.153614, 3.3422041 7.1534876, 3.3422188 7.1534596, 3.3422577 7.1534304, 3.3424093 7.1533033, 3.3424254 7.1532807, 3.3424281 7.15326, 3.3424214 7.1532321, 3.342416 7.1531869, 3.3424281 7.1531403, 3.3425313 7.1530298, 3.3426574 7.1529114)",,,,
"[557033132, 557055245]",residential,False,"[False, True]",258.238,"LINESTRING (3.3437262 7.1550751, 3.3438684 7.1551476, 3.3441172 7.1552574, 3.344205 7.1552886, 3.3442446 7.1553046, 3.3442774 7.1553086, 3.3443043 7.1553079, 3.3445765 7.1550711, 3.3446583 7.1550285, 3.3449882 7.1547823, 3.3453128 7.1544816, 3.3455815 7.154186)",,,,
557073748,residential,False,True,264.58,"LINESTRING (3.3437262 7.1550751, 3.343855 7.1549553, 3.3442399 7.1546918, 3.3442922 7.1546732, 3.3443257 7.1546732, 3.344484 7.1547224, 3.3445403 7.1547184, 3.3445805 7.1546985, 3.3446167 7.1546666, 3.3447374 7.1544922, 3.3448742 7.1543179, 3.3451787 7.1540012, 3.3452055 7.1539799, 3.3452363 7.1539733, 3.3455815 7.154186)",,,,
"[557033132, 557055245]",residential,False,"[False, True]",258.238,"LINESTRING (3.3455815 7.154186, 3.3453128 7.1544816, 3.3449882 7.1547823, 3.3446583 7.1550285, 3.3445765 7.1550711, 3.3443043 7.1553079, 3.3442774 7.1553086, 3.3442446 7.1553046, 3.344205 7.1552886, 3.3441172 7.1552574, 3.3438684 7.1551476, 3.3437262 7.1550751)",,,,
557073748,residential,False,False,264.58,"LINESTRING (3.3455815 7.154186, 3.3452363 7.1539733, 3.3452055 7.1539799, 3.3451787 7.1540012, 3.3448742 7.1543179, 3.3447374 7.1544922, 3.3446167 7.1546666, 3.3445805 7.1546985, 3.3445403 7.1547184, 3.344484 7.1547224, 3.3443257 7.1546732, 3.3442922 7.1546732, 3.3442399 7.1546918, 3.343855 7.1549553, 3.3437262 7.1550751)",,,,
557073749,residential,False,True,96.09500000000001,"LINESTRING (3.3455815 7.154186, 3.3456346 7.1541276, 3.3457392 7.15396, 3.3457413 7.1539324, 3.3457406 7.1539028, 3.3457231 7.1538402, 3.3458063 7.1535634, 3.3458412 7.1535209, 3.3459377 7.1534445)",,,,
395437045,primary,True,False,30.643,"LINESTRING (3.3459377 7.1534445, 3.345803 7.1532035)",,,,
557073749,residential,False,False,96.095,"LINESTRING (3.3459377 7.1534445, 3.3458412 7.1535209, 3.3458063 7.1535634, 3.3457231 7.1538402, 3.3457406 7.1539028, 3.3457413 7.1539324, 3.3457392 7.15396, 3.3456346 7.1541276, 3.3455815 7.154186)",,,,
557055244,residential,False,True,217.396,"LINESTRING (3.3498113 7.1547199, 3.3495721 7.1545787, 3.3494997 7.1545468, 3.3494233 7.1545388, 3.3490424 7.1544922, 3.3488157 7.1544523, 3.3486937 7.1544297, 3.3485596 7.1543978, 3.3484724 7.1543698, 3.3482954 7.1543193, 3.3481546 7.154286, 3.3480567 7.1542554, 3.3479789 7.1542155, 3.3479346 7.1541942)",,,,
557075594,residential,False,False,212.055,"LINESTRING (3.3498113 7.1547199, 3.3498014 7.1547504, 3.3496512 7.1551137, 3.3495185 7.1553186, 3.3494246 7.1554729, 3.3493549 7.1556007, 3.3492584 7.1557257, 3.3491644 7.1558083, 3.3487759 7.1563081)",,,,
557075594,residential,False,True,159.44,"LINESTRING (3.3498113 7.1547199, 3.3498886 7.1544803, 3.3499503 7.1541529, 3.3500254 7.1539413, 3.35013 7.1536686, 3.3502319 7.1535435, 3.3502963 7.1534663, 3.3503674 7.1534517)",,,,
557055244,residential,False,False,217.396,"LINESTRING (3.3479346 7.1541942, 3.3479789 7.1542155, 3.3480567 7.1542554, 3.3481546 7.154286, 3.3482954 7.1543193, 3.3484724 7.1543698, 3.3485596 7.1543978, 3.3486937 7.1544297, 3.3488157 7.1544523, 3.3490424 7.1544922, 3.3494233 7.1545388, 3.3494997 7.1545468, 3.3495721 7.1545787, 3.3498113 7.1547199)",,,,
557055250,residential,False,True,46.956,"LINESTRING (3.3496204 7.151622, 3.3495426 7.1515581, 3.3494407 7.1515342, 3.3493294 7.1515355, 3.3492216 7.1515226)",,,,
557055250,residential,False,False,46.956,"LINESTRING (3.3492216 7.1515226, 3.3493294 7.1515355, 3.3494407 7.1515342, 3.3495426 7.1515581, 3.3496204 7.151622)",,,,
557055251,residential,False,False,19.067,"LINESTRING (3.3492216 7.1515226, 3.3492449 7.1514903, 3.3492972 7.1513692)",,,,
557055251,residential,False,True,124.909,"LINESTRING (3.3492216 7.1515226, 3.3491363 7.1516406, 3.3490303 7.1518043, 3.3488466 7.1520372, 3.3486655 7.1522607, 3.3485998 7.1523233, 3.3485017 7.1523759)",,,,
557055251,residential,False,True,19.067,"LINESTRING (3.3492972 7.1513692, 3.3492449 7.1514903, 3.3492216 7.1515226)",,,,
316843090,residential,False,False,232.34400000000002,"LINESTRING (3.3485017 7.1523759, 3.3485435 7.152286, 3.3485683 7.1522314, 3.3485903 7.1521649, 3.3486072 7.1520631, 3.3486394 7.1517544, 3.3486588 7.1516606, 3.3486701 7.1515582, 3.3486857 7.1514024, 3.3486883 7.1512454, 3.3486937 7.1510365, 3.348668 7.1507471, 3.3486284 7.1503773, 3.3486277 7.1503139)",,,,
316843090,residential,False,True,196.536,"LINESTRING (3.3485017 7.1523759, 3.3484952 7.1523898, 3.3483897 7.1526022, 3.3482833 7.1528675, 3.3482558 7.152926, 3.3482216 7.1529773, 3.3481921 7.1530212, 3.3481539 7.153069, 3.3480922 7.1531496, 3.3480252 7.1532215, 3.3478971 7.1533718, 3.3476342 7.1536807, 3.3475598 7.1537597, 3.3475491 7.1537956, 3.3475531 7.1538396)",,,,
557055251,residential,False,False,124.90899999999999,"LINESTRING (3.3485017 7.1523759, 3.3485998 7.1523233, 3.3486655 7.1522607, 3.3488466 7.1520372, 3.3490303 7.1518043, 3.3491363 7.1516406, 3.3492216 7.1515226)",,,,
316843090,residential,False,True,232.344,"LINESTRING (3.3486277 7.1503139, 3.3486284 7.1503773, 3.348668 7.1507471, 3.3486937 7.1510365, 3.3486883 7.1512454, 3.3486857 7.1514024, 3.3486701 7.1515582, 3.3486588 7.1516606, 3.3486394 7.1517544, 3.3486072 7.1520631, 3.3485903 7.1521649, 3.3485683 7.1522314, 3.3485435 7.152286, 3.3485017 7.1523759)",,,,
"[557073776, 557073766, 557073767]",residential,False,False,222.05900000000003,"LINESTRING (3.3486277 7.1503139, 3.3481425 7.1503605, 3.348053 7.1503629, 3.3479855 7.1503609, 3.3479066 7.1503612, 3.3478241 7.1503615, 3.3477549 7.1503632, 3.3476865 7.1503712, 3.3472078 7.1504084, 3.3470321 7.1504204, 3.3468516 7.1504325, 3.3467731 7.1504409, 3.3466206 7.1504403)",yes,,,
585739356,residential,False,True,101.708,"LINESTRING (3.3467518 7.1529979, 3.3464125 7.1530551, 3.3461443 7.153103, 3.3459981 7.1531549, 3.3458492 7.1531722)",,,,
395437048,primary,True,False,181.116,"LINESTRING (3.3458492 7.1531722, 3.3465229 7.1543746, 3.346568 7.154447, 3.3466036 7.1544976, 3.3467048 7.1545324)",,,,
585739356,residential,False,False,101.708,"LINESTRING (3.3458492 7.1531722, 3.3459981 7.1531549, 3.3461443 7.153103, 3.3464125 7.1530551, 3.3467518 7.1529979)",,,,
395437027,unclassified,False,False,208.669,"LINESTRING (3.34665 7.154994, 3.3466955 7.1550618, 3.3466879 7.1552144, 3.3466346 7.1553763, 3.3465654 7.1556699, 3.3465788 7.1557484, 3.3465989 7.1558016, 3.3466183 7.1558668, 3.3466399 7.1559229, 3.3466613 7.1561635, 3.3466633 7.1563339, 3.3466579 7.1564859, 3.3466197 7.1568258)",,,,
600883588,trunk_link,True,False,74.82499999999999,"LINESTRING (3.34665 7.154994, 3.3464007 7.1552085, 3.3461034 7.1553884)",,,,
556768927,tertiary,False,True,174.43399999999997,"LINESTRING (3.3438096 7.1565043, 3.3439233 7.1565259, 3.3441352 7.1565604, 3.344304 7.1565905, 3.344711 7.1566624, 3.34486 7.1566883, 3.3449312 7.1567031, 3.3449996 7.1567224, 3.3450597 7.1567448, 3.3453321 7.1568838)",,,2,
600883588,trunk_link,True,False,180.228,"LINESTRING (3.3438096 7.1565043, 3.3433641 7.1566881, 3.3430789 7.1567753, 3.3428415 7.1568338, 3.3426142 7.1568864, 3.3424741 7.1569127, 3.3423221 7.156938, 3.3422446 7.156946)",,,,
325207332,trunk,True,False,542.979,"LINESTRING (3.3492281 7.1585948, 3.3492226 7.158526, 3.3492167 7.1576752, 3.3492301 7.1571482, 3.34921 7.1569114, 3.3491845 7.1568142, 3.3491121 7.1567104, 3.3489834 7.1565894, 3.3486736 7.1563498, 3.3485542 7.1562527, 3.3481452 7.1559227, 3.3470238 7.1550729, 3.3467722 7.1548573)",,,2,A5
323446917,trunk,True,False,22.776000000000003,"LINESTRING (3.3491847 7.1566487, 3.3492723 7.1567743, 3.3492934 7.156822)",,,2,A5
557075593,residential,False,False,276.992,"LINESTRING (3.3491847 7.1566487, 3.3492978 7.156567, 3.3494125 7.156411, 3.3496204 7.1561116, 3.3497143 7.1559852, 3.3497491 7.15592, 3.3497894 7.1558389, 3.34989 7.1556073, 3.3499449 7.1555395, 3.3500214 7.1554676, 3.3502507 7.1553026, 3.350637 7.1550405, 3.3507335 7.154966, 3.3508448 7.1548449)",,,,
325207332,trunk,True,False,32.783,"LINESTRING (3.3492516 7.1588887, 3.3492281 7.1585948)",,,2,A5
325207325,tertiary,True,False,48.939,"LINESTRING (3.3492516 7.1588887, 3.3491792 7.1588595, 3.3490685 7.1587836, 3.3489624 7.1587025, 3.3488873 7.1586417)",,,1,A5
323446917,trunk,True,False,58.953,"LINESTRING (3.3487759 7.1563081, 3.3490454 7.1565178, 3.3491847 7.1566487)",,,2,A5
557075594,residential,False,True,212.05499999999995,"LINESTRING (3.3487759 7.1563081, 3.3491644 7.1558083, 3.3492584 7.1557257, 3.3493549 7.1556007, 3.3494246 7.1554729, 3.3495185 7.1553186, 3.3496512 7.1551137, 3.3498014 7.1547504, 3.3498113 7.1547199)",,,,
556996896,unclassified,False,False,139.71,"LINESTRING (3.3461034 7.1553884, 3.3462247 7.1556419, 3.3462247 7.1557218, 3.3461684 7.1558229, 3.3456838 7.1564376)",,,,
600883588,trunk_link,True,False,281.856,"LINESTRING (3.3461034 7.1553884, 3.3458179 7.1555247, 3.3446312 7.1561007, 3.3438096 7.1565043)",,,,
921722092,tertiary,True,False,228.483,"LINESTRING (3.3422446 7.156946, 3.3422098 7.1570038, 3.3421697 7.1570848, 3.3421574 7.157149, 3.342162 7.1572208, 3.3421836 7.157314, 3.3423715 7.1580218, 3.3425225 7.1585904, 3.3425841 7.1588151, 3.3426081 7.158924)",,,,
