osmid,oneway,highway,junction,reversed,length,geometry,lanes,ref
222088585,False,residential,,False,234.114,"LINESTRING (4.2032988 12.4579165, 4.2040731 12.4598815)",,
560623453,False,residential,,True,110.678,"LINESTRING (4.2032988 12.4579165, 4.2023735 12.4583341)",,
560623453,False,residential,,False,87.91900000000001,"LINESTRING (4.2032988 12.4579165, 4.2035904 12.4578226, 4.2040696 12.4576743)",,
222088584,False,residential,,True,122.074,"LINESTRING (4.2040731 12.4598815, 4.2046165 12.4589204)",,
222088585,False,residential,,True,234.114,"LINESTRING (4.2040731 12.4598815, 4.2032988 12.4579165)",,
222088584,False,residential,,False,135.503,"LINESTRING (4.2040731 12.4598815, 4.2036719 12.4606992, 4.2036092 12.4607676, 4.2034387 12.4609116)",,
222223458,False,residential,,False,59.552,"LINESTRING (4.2040612 12.4539663, 4.2043157 12.4540478, 4.2045959 12.4540631)",,
559992190,False,residential,,True,53.472,"LINESTRING (4.2040612 12.4539663, 4.2039331 12.4540848, 4.2038014 12.4541973, 4.2037445 12.4542256, 4.2036686 12.4542393)",,
222223458,False,residential,,True,24.523,"LINESTRING (4.2048214 12.4540754, 4.2045959 12.4540631)",,
222569103,False,residential,,True,129.209,"LINESTRING (4.1979253 12.4604909, 4.197546 12.4615923)",,
559996745,False,residential,,False,155.472,"LINESTRING (4.1979253 12.4604909, 4.1992712 12.4609682)",,
559996747,False,residential,,True,150.634,"LINESTRING (4.1979253 12.4604909, 4.1975809 12.4603121, 4.1975074 12.4602668, 4.1973671 12.4601605, 4.19731 12.4600951, 4.1972639 12.4600034, 4.1971193 12.4596382, 4.197009 12.4595553)",,
559996747,False,residential,,False,51.368,"LINESTRING (4.1965792 12.4593627, 4.1969292 12.4595253, 4.197009 12.4595553)",,
945638588,False,residential,,False,76.911,"LINESTRING (4.197009 12.4595553, 4.1972375 12.4589006)",,
559996747,False,residential,,False,150.634,"LINESTRING (4.197009 12.4595553, 4.1971193 12.4596382, 4.1972639 12.4600034, 4.19731 12.4600951, 4.1973671 12.4601605, 4.1975074 12.4602668, 4.1975809 12.4603121, 4.1979253 12.4604909)",,
559996747,False,residential,,True,51.368,"LINESTRING (4.197009 12.4595553, 4.1969292 12.4595253, 4.1965792 12.4593627)",,
222569104,False,residential,,False,196.236,"LINESTRING (4.2015702 12.4612016, 4.2033578 12.4609413)",,
222569104,False,residential,,True,72.703,"LINESTRING (4.2015702 12.4612016, 4.200901 12.4612245)",,
208237630,True,primary,,False,183.526,"LINESTRING (4.2033578 12.4609413, 4.2027246 12.459411)",2,F203
222569104,False,residential,,True,196.236,"LINESTRING (4.2033578 12.4609413, 4.2015702 12.4612016)",,
208237638,True,primary,,False,115.449,"LINESTRING (4.2034387 12.4609116, 4.2037189 12.4616077, 4.2037699 12.4617072, 4.2038181 12.4617753, 4.2038892 12.461842)",2,F203
222088584,False,residential,,True,135.503,"LINESTRING (4.2034387 12.4609116, 4.2036092 12.4607676, 4.2036719 12.4606992, 4.2040731 12.4598815)",,
222569104,False,residential,,False,88.33,"LINESTRING (4.2000923 12.4612081, 4.2003444 12.4612526, 4.200901 12.4612245)",,
222569106,False,residential,,False,398.098,"LINESTRING (4.2000923 12.4612081, 4.2008472 12.4596733, 4.200916 12.4596042, 4.2009991 12.4595675, 4.2027246 12.459411)",,
559996745,False,residential,,True,93.40299999999999,"LINESTRING (4.2000923 12.4612081, 4.1996631 12.4611204, 4.1992712 12.4609682)",,
208237630,True,primary,,False,197.72199999999998,"LINESTRING (4.2027246 12.459411, 4.2025081 12.4588916, 4.2023541 12.458522, 4.2020382 12.457764)",2,F203
222569106,False,residential,,True,398.098,"LINESTRING (4.2027246 12.459411, 4.2009991 12.4595675, 4.200916 12.4596042, 4.2008472 12.4596733, 4.2000923 12.4612081)",,
222569107,False,residential,,False,107.038,"LINESTRING (4.1992712 12.4609682, 4.1996108 12.4600645)",,
559996745,False,residential,,True,155.472,"LINESTRING (4.1992712 12.4609682, 4.1979253 12.4604909)",,
559996745,False,residential,,False,93.40299999999999,"LINESTRING (4.1992712 12.4609682, 4.1996631 12.4611204, 4.2000923 12.4612081)",,
222569107,False,residential,,True,226.049,"LINESTRING (4.2003121 12.4581504, 4.1996108 12.4600645)",,
222569108,False,residential,,True,84.091,"LINESTRING (4.2003121 12.4581504, 4.1995601 12.4583313)",,
222569108,False,residential,,False,192.46300000000002,"LINESTRING (4.2003121 12.4581504, 4.200688 12.4580406, 4.2013599 12.457924, 4.2020382 12.457764)",,
208237630,True,primary,,False,128.426,"LINESTRING (4.2020382 12.457764, 4.2015947 12.4566933)",2,F203
222569108,False,residential,,True,192.46300000000002,"LINESTRING (4.2020382 12.457764, 4.2013599 12.457924, 4.200688 12.4580406, 4.2003121 12.4581504)",,
222569107,False,residential,,False,226.049,"LINESTRING (4.1996108 12.4600645, 4.2003121 12.4581504)",,
222569107,False,residential,,True,107.038,"LINESTRING (4.1996108 12.4600645, 4.1992712 12.4609682)",,
222569109,False,residential,,True,82.251,"LINESTRING (4.1996108 12.4600645, 4.1988982 12.4598135)",,
222569109,False,residential,,False,82.251,"LINESTRING (4.1988982 12.4598135, 4.1996108 12.4600645)",,
222569109,False,residential,,True,120.06899999999999,"LINESTRING (4.1988982 12.4598135, 4.1980403 12.459524, 4.1978518 12.4594643)",,
"[222569108, 222569110]",False,residential,,False,180.774,"LINESTRING (4.1988982 12.4598135, 4.1991624 12.4591743, 4.1992327 12.4590043, 4.1994733 12.4584221, 4.1995098 12.4583719, 4.1995601 12.4583313)",,
222569103,False,residential,,False,129.209,"LINESTRING (4.197546 12.4615923, 4.1979253 12.4604909)",,
222569104,False,residential,,False,72.703,"LINESTRING (4.200901 12.4612245, 4.2015702 12.4612016)",,
222569112,False,residential,,False,72.417,"LINESTRING (4.200901 12.4612245, 4.2010799 12.4605971)",,
222569104,False,residential,,True,88.33,"LINESTRING (4.200901 12.4612245, 4.2003444 12.4612526, 4.2000923 12.4612081)",,
222569112,False,residential,,True,72.417,"LINESTRING (4.2010799 12.4605971, 4.200901 12.4612245)",,
208237637,True,primary,roundabout,False,8.23,"LINESTRING (4.2001297 12.4534691, 4.2001534 12.4533988)",,
222084662,False,residential,,True,128.8,"LINESTRING (4.2001297 12.4534691, 4.1999504 12.4534506, 4.1997622 12.4534596, 4.1993224 12.4535028, 4.1989623 12.4536067)",,
222088553,False,residential,,False,22.301,"LINESTRING (4.2034634 12.4542479, 4.2036686 12.4542393)",,
222088553,False,residential,,True,12.13,"LINESTRING (4.2034634 12.4542479, 4.203352 12.4542561)",,
222088561,False,residential,,False,37.322,"LINESTRING (4.2034634 12.4542479, 4.2034143 12.4545801)",,
222569108,False,residential,,False,84.091,"LINESTRING (4.1995601 12.4583313, 4.2003121 12.4581504)",,
"[222569108, 222569110]",False,residential,,True,180.774,"LINESTRING (4.1995601 12.4583313, 4.1995098 12.4583719, 4.1994733 12.4584221, 4.1992327 12.4590043, 4.1991624 12.4591743, 4.1988982 12.4598135)",,
1206052244,False,residential,,False,69.516,"LINESTRING (4.1995601 12.4583313, 4.1995105 12.4583103, 4.1994931 12.458258, 4.1994984 12.4581755, 4.1995306 12.4580995, 4.1997707 12.4578363)",,
560612329,False,residential,,False,12.07,"LINESTRING (4.1983251 12.456639, 4.1982289 12.4565846)",,
222087517,True,tertiary,,False,357.337,"LINESTRING (4.1983251 12.456639, 4.1983011 12.4566746, 4.1977901 12.4574355, 4.1972268 12.4583417, 4.1968996 12.4588472, 4.1965792 12.4593627)",,
222087518,True,tertiary,,False,68.42,"LINESTRING (4.1992977 12.4549041, 4.1996328 12.454383)",,
560612330,False,tertiary_link,,True,12.366,"LINESTRING (4.1992977 12.4549041, 4.1993981 12.4549566)",,
560612329,False,residential,,True,12.07,"LINESTRING (4.1982289 12.4565846, 4.1983251 12.456639)",,
222087518,True,tertiary,,False,219.981,"LINESTRING (4.1982289 12.4565846, 4.1987396 12.455796, 4.1990239 12.4553298, 4.1992977 12.4549041)",,
560612342,False,residential,,False,239.866,"LINESTRING (4.1982289 12.4565846, 4.1970898 12.45591, 4.1963281 12.4554857)",,
222569109,False,residential,,False,120.06899999999999,"LINESTRING (4.1978518 12.4594643, 4.1980403 12.459524, 4.1988982 12.4598135)",,
"[222569109, 945638575]",False,residential,,"[False, True]",76.877,"LINESTRING (4.1978518 12.4594643, 4.1975062 12.4593957, 4.1974782 12.459439, 4.1974871 12.459455, 4.1975153 12.4594637, 4.197474 12.4595742, 4.1974519 12.4597035)",,
945638574,False,residential,,False,42.041000000000004,"LINESTRING (4.1978518 12.4594643, 4.1977838 12.4596302, 4.1977716 12.4596418, 4.1977584 12.4596448, 4.1977482 12.4596508, 4.19774 12.4596638, 4.1976886 12.4597973)",,
945638574,False,residential,,True,42.041,"LINESTRING (4.1976886 12.4597973, 4.19774 12.4596638, 4.1977482 12.4596508, 4.1977584 12.4596448, 4.1977716 12.4596418, 4.1977838 12.4596302, 4.1978518 12.4594643)",,
"[222569109, 945638575]",False,residential,,"[False, True]",76.877,"LINESTRING (4.1974519 12.4597035, 4.197474 12.4595742, 4.1975153 12.4594637, 4.1974871 12.459455, 4.1974782 12.459439, 4.1975062 12.4593957, 4.1978518 12.4594643)",,
945638588,False,residential,,True,76.911,"LINESTRING (4.1972375 12.4589006, 4.197009 12.4595553)",,
222088553,False,residential,,True,22.301,"LINESTRING (4.2036686 12.4542393, 4.2034634 12.4542479)",,
222088573,False,residential,,False,54.912,"LINESTRING (4.2036686 12.4542393, 4.2036801 12.4545019, 4.203758 12.4546111, 4.2038345 12.4546744)",,
559992190,False,residential,,False,53.472,"LINESTRING (4.2036686 12.4542393, 4.2037445 12.4542256, 4.2038014 12.4541973, 4.2039331 12.4540848, 4.2040612 12.4539663)",,
222088553,False,residential,,False,52.619,"LINESTRING (4.2028711 12.4543146, 4.203352 12.4542561)",,
222088553,False,residential,,True,50.832,"LINESTRING (4.2028711 12.4543146, 4.2024071 12.4543754)",,
222088556,False,residential,,False,92.648,"LINESTRING (4.2028711 12.4543146, 4.2029672 12.4534867)",,
222088556,False,residential,,True,92.648,"LINESTRING (4.2029672 12.4534867, 4.2028711 12.4543146)",,
222088557,False,residential,,False,40.607,"LINESTRING (4.2029672 12.4534867, 4.2025977 12.4534303)",,
222088557,False,residential,,True,54.828,"LINESTRING (4.2029672 12.4534867, 4.2034628 12.4535812)",,
1206052242,False,residential,,True,47.494,"LINESTRING (4.199481 12.4554241, 4.1994314 12.4552578, 4.1994421 12.45514, 4.1995045 12.4550188)",,
1206052243,False,residential,,False,13.465,"LINESTRING (4.1995045 12.4550188, 4.1993981 12.4549566)",,
1206052242,False,residential,,False,47.494,"LINESTRING (4.1995045 12.4550188, 4.1994421 12.45514, 4.1994314 12.4552578, 4.199481 12.4554241)",,
1206052243,False,residential,,True,278.454,"LINESTRING (4.1995045 12.4550188, 4.1995347 12.4549763, 4.1997586 12.45459, 4.1998337 12.4545559, 4.1999061 12.4545389, 4.2002133 12.454552, 4.200346 12.4545716, 4.2004372 12.4546188, 4.2004788 12.4546764, 4.2007349 12.4553809, 4.2007302 12.4553992, 4.2007148 12.4554123, 4.2002749 12.4555931)",,
1206052243,False,residential,,False,278.454,"LINESTRING (4.2002749 12.4555931, 4.2007148 12.4554123, 4.2007302 12.4553992, 4.2007349 12.4553809, 4.2004788 12.4546764, 4.2004372 12.4546188, 4.200346 12.4545716, 4.2002133 12.454552, 4.1999061 12.4545389, 4.1998337 12.4545559, 4.1997586 12.45459, 4.1995347 12.4549763, 4.1995045 12.4550188)",,
1206052244,False,residential,,True,69.516,"LINESTRING (4.1997707 12.4578363, 4.1995306 12.4580995, 4.1994984 12.4581755, 4.1994931 12.458258, 4.1995105 12.4583103, 4.1995601 12.4583313)",,
222223458,False,residential,,False,24.523,"LINESTRING (4.2045959 12.4540631, 4.2048214 12.4540754)",,
222223458,False,residential,,True,59.552,"LINESTRING (4.2045959 12.4540631, 4.2043157 12.4540478, 4.2040612 12.4539663)",,
1206052247,False,residential,,True,73.468,"LINESTRING (4.2046027 12.4551583, 4.2042299 12.4550522, 4.204191 12.4550575, 4.2039638 12.4551571)",,
559996750,False,residential,,True,55.48,"LINESTRING (4.2039638 12.4551571, 4.2038345 12.4546744)",,
"[222088574, 559996750]",False,residential,,False,125.179,"LINESTRING (4.2039638 12.4551571, 4.2040844 12.4556075, 4.2041131 12.4557037, 4.2041937 12.455741, 4.2042862 12.455745, 4.2046744 12.4557963)",,
1206052247,False,residential,,False,73.468,"LINESTRING (4.2039638 12.4551571, 4.204191 12.4550575, 4.2042299 12.4550522, 4.2046027 12.4551583)",,
560623453,False,residential,,True,29.595,"LINESTRING (4.2043344 12.4576112, 4.2040696 12.4576743)",,
222088575,False,residential,,True,211.164,"LINESTRING (4.2043344 12.4576112, 4.2044666 12.4574847, 4.204539 12.457374, 4.2045772 12.4572614, 4.2045946 12.4571043, 4.2046744 12.4557963)",,
559996748,False,residential,,False,40.618,"LINESTRING (4.2045077 12.4585709, 4.2046165 12.4589204)",,
559996748,False,residential,,True,19.653,"LINESTRING (4.2045077 12.4585709, 4.2044319 12.4584104)",,
1206052249,False,residential,,True,28.931,"LINESTRING (4.2045077 12.4585709, 4.2047675 12.4586287)",,
559996749,False,residential,,False,36.344,"LINESTRING (4.2047675 12.4586287, 4.2046165 12.4589204)",,
559996749,False,residential,,True,20.742,"LINESTRING (4.2047675 12.4586287, 4.2048967 12.4584913)",,
1206052249,False,residential,,False,28.931,"LINESTRING (4.2047675 12.4586287, 4.2045077 12.4585709)",,
1206052250,False,residential,,True,28.522,"LINESTRING (4.2009281 12.4572265, 4.2008322 12.4569877)",,
1206052252,False,residential,,True,79.737,"LINESTRING (4.2009281 12.4572265, 4.2002146 12.4573963)",,
1206052252,False,residential,,False,78.13300000000001,"LINESTRING (4.2009281 12.4572265, 4.2012875 12.4571409, 4.201317 12.4571174, 4.2013304 12.4570715, 4.2012566 12.4568253)",,
1206052251,False,residential,,True,104.829,"LINESTRING (4.2004117 12.4561391, 4.2007041 12.4567373, 4.2008322 12.4569877)",,
1206052250,False,residential,,False,28.522,"LINESTRING (4.2008322 12.4569877, 4.2009281 12.4572265)",,
1206052251,False,residential,,True,49.492,"LINESTRING (4.2008322 12.4569877, 4.2012566 12.4568253)",,
1206052251,False,residential,,False,104.829,"LINESTRING (4.2008322 12.4569877, 4.2007041 12.4567373, 4.2004117 12.4561391)",,
1206052251,False,residential,,False,39.536,"LINESTRING (4.2015947 12.4566933, 4.2012566 12.4568253)",,
208237630,True,primary,,False,371.746,"LINESTRING (4.2015947 12.4566933, 4.201209 12.455762, 4.2003755 12.4537897, 4.2002602 12.4536184)",2,F203
1206052251,False,residential,,False,49.492,"LINESTRING (4.2012566 12.4568253, 4.2008322 12.4569877)",,
1206052251,False,residential,,True,39.536,"LINESTRING (4.2012566 12.4568253, 4.2015947 12.4566933)",,
1206052252,False,residential,,True,78.13300000000001,"LINESTRING (4.2012566 12.4568253, 4.2013304 12.4570715, 4.201317 12.4571174, 4.2012875 12.4571409, 4.2009281 12.4572265)",,
1206052252,False,residential,,False,79.737,"LINESTRING (4.2002146 12.4573963, 4.2009281 12.4572265)",,
